year,state,county,subgroup_type,subgroup,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2022,13,295,all,All,0.0030582282362862727,1,0.2918005136658106,1
2022,13,295,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,13,295,race-ethnicity,White neighborhoods,0.0030582282362862727,1,0.2918005136658106,1
2022,13,295,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,13,297,all,All,4.018197828001174e-4,1,0.2607863222776637,1
2022,13,297,race-ethnicity,Neighborhoods of color,0,1,0.24419910514541385,1
2022,13,297,race-ethnicity,White neighborhoods,0,1,0.2676475777991659,1
2022,13,297,race-ethnicity,Mixed neighborhoods,0.0029352487135506002,1,0.24000000000000002,1
2022,13,299,all,All,0.005848228284728755,1,0.35511210410787075,1
2022,13,299,race-ethnicity,Neighborhoods of color,0.01,1,0.29935286401399214,1
2022,13,299,race-ethnicity,White neighborhoods,0.004487352971791402,1,0.37063911731029464,1
2022,13,299,race-ethnicity,Mixed neighborhoods,0.010000000000000002,1,0.33,1
2022,13,301,all,All,0,2,0.4352236503856041,2
2022,13,301,race-ethnicity,Neighborhoods of color,0,2,0.45,2
2022,13,301,race-ethnicity,White neighborhoods,NA,NA,NA,NA
2022,13,301,race-ethnicity,Mixed neighborhoods,0,2,0.41999999999999993,2
2022,13,303,all,All,0,1,0.42167034178610807,1
2022,13,303,race-ethnicity,Neighborhoods of color,0,1,0.40431803896920177,1
2022,13,303,race-ethnicity,White neighborhoods,0,1,0.47000000000000003,1
2022,13,303,race-ethnicity,Mixed neighborhoods,0,1,0.4274534534534535,1
2022,13,305,all,All,0.003651664496931374,1,0.377558117909615,1
2022,13,305,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,13,305,race-ethnicity,White neighborhoods,0.0030279691933522497,1,0.3900689096068099,1
2022,13,305,race-ethnicity,Mixed neighborhoods,0.00502833283626603,1,0.349943334327468,1
2022,13,307,all,All,0,2,0.5948287671232876,2
2022,13,307,race-ethnicity,Neighborhoods of color,0,2,0.5948287671232876,2
2022,13,307,race-ethnicity,White neighborhoods,NA,NA,NA,NA
2022,13,307,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,13,309,all,All,0,2,0.6397871008140263,2
2022,13,309,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,13,309,race-ethnicity,White neighborhoods,0,2,0.66,2
2022,13,309,race-ethnicity,Mixed neighborhoods,0,2,0.63,2
2022,13,311,all,All,0,1,0.3118725831399845,1
2022,13,311,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,13,311,race-ethnicity,White neighborhoods,0,1,0.3118725831399845,1
2022,13,311,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,13,313,all,All,0.004698997122663911,1,0.31847333575439285,1
2022,13,313,race-ethnicity,Neighborhoods of color,0.007898703647874586,1,0.29594211637021406,1
2022,13,313,race-ethnicity,White neighborhoods,0.002168259344381275,1,0.3359519777428329,1
2022,13,313,race-ethnicity,Mixed neighborhoods,0.006331459339615172,1,0.30742576609391087,1
2022,13,315,all,All,0,1,0.4330972388955582,1
2022,13,315,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,13,315,race-ethnicity,White neighborhoods,0,1,0.44185430463576153,1
2022,13,315,race-ethnicity,Mixed neighborhoods,0,1,0.4099999999999999,1
2022,13,317,all,All,0,1,0.38378968253968254,1
2022,13,317,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,13,317,race-ethnicity,White neighborhoods,0,1,0.41,1
2022,13,317,race-ethnicity,Mixed neighborhoods,0,1,0.3770573566084788,1
2022,13,319,all,All,0,1,0.4947147600362209,1
2022,13,319,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,13,319,race-ethnicity,White neighborhoods,0,1,0.53,1
2022,13,319,race-ethnicity,Mixed neighborhoods,0,1,0.4841028661170003,1
2022,13,321,all,All,0,1,0.37184903748733533,1
2022,13,321,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,13,321,race-ethnicity,White neighborhoods,0,1,0.3881259668508288,1
2022,13,321,race-ethnicity,Mixed neighborhoods,0,1,0.35,1
2022,15,001,all,All,0.005425429154937353,1,0.3110436330518297,1
2022,15,001,race-ethnicity,Neighborhoods of color,0.005683368750699027,1,0.3096290496961563,1
2022,15,001,race-ethnicity,White neighborhoods,0.01,2,0.27,2
2022,15,001,race-ethnicity,Mixed neighborhoods,0.004129809104258444,1,0.3198331864904553,1
2022,15,003,all,All,0.04385855558885225,1,0.1931026370991909,1
2022,15,003,race-ethnicity,Neighborhoods of color,0.04436577927147147,1,0.194138395278987,1
2022,15,003,race-ethnicity,White neighborhoods,0.019384615384615386,1,0.1856003996003996,1
2022,15,003,race-ethnicity,Mixed neighborhoods,0.04268958199113199,1,0.18265926403153068,1
2022,15,005,all,All,0,2,0.21,2
2022,15,005,race-ethnicity,Neighborhoods of color,0,2,0.21,2
2022,15,005,race-ethnicity,White neighborhoods,NA,NA,NA,NA
2022,15,005,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,15,007,all,All,0.004046044042127252,1,0.2745591435285926,1
2022,15,007,race-ethnicity,Neighborhoods of color,0.004017905425704501,1,0.2689449017604999,1
2022,15,007,race-ethnicity,White neighborhoods,0.01,1,0.25,1
2022,15,007,race-ethnicity,Mixed neighborhoods,0.0031120562130177516,1,0.2960465976331361,1
2022,15,009,all,All,0.008679469375822249,1,0.24017541295132286,1
2022,15,009,race-ethnicity,Neighborhoods of color,0.010248656278842498,1,0.23762636408056897,1
2022,15,009,race-ethnicity,White neighborhoods,0.005882548108825481,1,0.23961015262110155,1
2022,15,009,race-ethnicity,Mixed neighborhoods,0.005227617602427922,1,0.2483788568538189,1
2022,16,001,all,All,0.01432787280805283,1,0.24387251430699583,1
2022,16,001,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,001,race-ethnicity,White neighborhoods,0.01422035215608501,1,0.244361268190711,1
2022,16,001,race-ethnicity,Mixed neighborhoods,0.01924926398429833,1,0.22150147203140336,1
2022,16,003,all,All,0,1,0.4138174273858921,1
2022,16,003,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,003,race-ethnicity,White neighborhoods,0,1,0.4138174273858921,1
2022,16,003,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,005,all,All,0.011878669275929551,1,0.2985261741682974,1
2022,16,005,race-ethnicity,Neighborhoods of color,0,2,0.37,2
2022,16,005,race-ethnicity,White neighborhoods,0.012108215933175417,1,0.2971449943897269,1
2022,16,005,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,007,all,All,0,1,0.3560654326302196,1
2022,16,007,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,007,race-ethnicity,White neighborhoods,0,1,0.3560654326302196,1
2022,16,007,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,009,all,All,0,1,0.375250914793518,1
2022,16,009,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,009,race-ethnicity,White neighborhoods,0,1,0.375250914793518,1
2022,16,009,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,011,all,All,0.001091700262366417,1,0.34122096371664423,1
2022,16,011,race-ethnicity,Neighborhoods of color,0,2,0.35,2
2022,16,011,race-ethnicity,White neighborhoods,0.0013294887780548627,1,0.33484803615960096,1
2022,16,011,race-ethnicity,Mixed neighborhoods,0,1,0.38,1
2022,16,013,all,All,0.004608517960851796,1,0.29078941707894174,1
2022,16,013,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,013,race-ethnicity,White neighborhoods,0.006599414754350839,1,0.27921761897428,1
2022,16,013,race-ethnicity,Mixed neighborhoods,0,1,0.31757575757575757,1
2022,16,015,all,All,0,1,0.3130359246171967,1
2022,16,015,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,015,race-ethnicity,White neighborhoods,0,1,0.3130359246171967,1
2022,16,015,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,017,all,All,0.0023793426253380487,1,0.33263261909715,1
2022,16,017,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,017,race-ethnicity,White neighborhoods,0.0023793426253380487,1,0.33263261909715,1
2022,16,017,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,019,all,All,0.011538134993632376,1,0.2740118390641951,1
2022,16,019,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,019,race-ethnicity,White neighborhoods,0.011538134993632376,1,0.2740118390641951,1
2022,16,019,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,021,all,All,0,1,0.39549044585987264,1
2022,16,021,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,021,race-ethnicity,White neighborhoods,0,1,0.39549044585987264,1
2022,16,021,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,023,all,All,0,2,0.35,2
2022,16,023,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,023,race-ethnicity,White neighborhoods,0,2,0.35,2
2022,16,023,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,025,all,All,0,2,0.34,2
2022,16,025,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,025,race-ethnicity,White neighborhoods,0,2,0.34,2
2022,16,025,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,027,all,All,0.004174443106562311,1,0.26637492474413005,1
2022,16,027,race-ethnicity,Neighborhoods of color,0.009999999999999998,2,0.23,2
2022,16,027,race-ethnicity,White neighborhoods,0.003903418938080983,1,0.2697417677642981,1
2022,16,027,race-ethnicity,Mixed neighborhoods,0.004952132855747314,1,0.25459719960924776,1
2022,16,029,all,All,0,1,0.3675583696082311,1
2022,16,029,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,029,race-ethnicity,White neighborhoods,0,1,0.3675583696082311,1
2022,16,029,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,031,all,All,0.00197799511002445,1,0.36353422982885086,1
2022,16,031,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,031,race-ethnicity,White neighborhoods,0,1,0.3816656507162451,1
2022,16,031,race-ethnicity,Mixed neighborhoods,0.01,1,0.29,1
2022,16,033,all,All,0,2,0.47,2
2022,16,033,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,033,race-ethnicity,White neighborhoods,NA,NA,NA,NA
2022,16,033,race-ethnicity,Mixed neighborhoods,0,2,0.47,2
2022,16,035,all,All,0,1,0.37296211905440046,1
2022,16,035,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,035,race-ethnicity,White neighborhoods,0,1,0.37296211905440046,1
2022,16,035,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,037,all,All,0,2,0.38,2
2022,16,037,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,037,race-ethnicity,White neighborhoods,0,2,0.38,2
2022,16,037,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,039,all,All,0.004327137546468402,1,0.35781970260223045,1
2022,16,039,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,039,race-ethnicity,White neighborhoods,0.004699707277682447,1,0.36279802160088825,1
2022,16,039,race-ethnicity,Mixed neighborhoods,0,2,0.3,2
2022,16,041,all,All,0,1,0.35520333904109586,1
2022,16,041,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,041,race-ethnicity,White neighborhoods,0,1,0.35520333904109586,1
2022,16,041,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,043,all,All,0,1,0.4379259259259259,1
2022,16,043,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,043,race-ethnicity,White neighborhoods,0,1,0.4379259259259259,1
2022,16,043,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,045,all,All,0,1,0.28632434685936636,1
2022,16,045,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,045,race-ethnicity,White neighborhoods,0,1,0.28632434685936636,1
2022,16,045,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,047,all,All,0,1,0.3773064843894329,1
2022,16,047,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,047,race-ethnicity,White neighborhoods,0,1,0.36688577338542866,1
2022,16,047,race-ethnicity,Mixed neighborhoods,0,2,0.42,2
2022,16,049,all,All,0,1,0.4094472209601696,1
2022,16,049,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,049,race-ethnicity,White neighborhoods,0,1,0.4094472209601696,1
2022,16,049,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,051,all,All,0,1,0.33256364958952506,1
2022,16,051,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,051,race-ethnicity,White neighborhoods,0,1,0.33256364958952506,1
2022,16,051,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,053,all,All,0,1,0.35097750865051897,1
2022,16,053,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,053,race-ethnicity,White neighborhoods,0,1,0.37,1
2022,16,053,race-ethnicity,Mixed neighborhoods,0,1,0.3424830175187701,1
2022,16,055,all,All,0.003793767350228352,1,0.2811559356437122,1
2022,16,055,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,055,race-ethnicity,White neighborhoods,0.003793767350228352,1,0.2811559356437122,1
2022,16,055,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,057,all,All,0.004483646179923411,1,0.29397639525393937,1
2022,16,057,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,057,race-ethnicity,White neighborhoods,0.004483646179923411,1,0.29397639525393937,1
2022,16,057,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,059,all,All,0,1,0.44349158653846155,1
2022,16,059,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,059,race-ethnicity,White neighborhoods,0,1,0.44349158653846155,1
2022,16,059,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,061,all,All,0,1,0.43273946360153254,1
2022,16,061,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,061,race-ethnicity,White neighborhoods,0,1,0.43273946360153254,1
2022,16,061,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,063,all,All,0,1,0.43,1
2022,16,063,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,063,race-ethnicity,White neighborhoods,0,1,0.43,1
2022,16,063,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,065,all,All,0.006032223057016446,1,0.3530845646548125,1
2022,16,065,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,065,race-ethnicity,White neighborhoods,0.006032223057016446,1,0.3530845646548125,1
2022,16,065,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,067,all,All,0,1,0.350049504950495,1
2022,16,067,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,067,race-ethnicity,White neighborhoods,0,1,0.34985087719298247,1
2022,16,067,race-ethnicity,Mixed neighborhoods,0,1,0.3502170695609275,1
2022,16,069,all,All,0.01082982947909367,1,0.27988028498014483,1
2022,16,069,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,069,race-ethnicity,White neighborhoods,0.012035955347871236,1,0.27318470924195226,1
2022,16,069,race-ethnicity,Mixed neighborhoods,0,1,0.34,1
2022,16,071,all,All,0,1,0.34,1
2022,16,071,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,071,race-ethnicity,White neighborhoods,0,1,0.34,1
2022,16,071,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,073,all,All,0,1,0.3129571800331204,1
2022,16,073,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,073,race-ethnicity,White neighborhoods,0,1,0.3129571800331204,1
2022,16,073,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,075,all,All,0.001353721129170231,1,0.35882057313943544,1
2022,16,075,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,075,race-ethnicity,White neighborhoods,0.001353721129170231,1,0.35882057313943544,1
2022,16,075,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,077,all,All,0,2,0.34791089479595655,2
2022,16,077,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,077,race-ethnicity,White neighborhoods,0,2,0.41,2
2022,16,077,race-ethnicity,Mixed neighborhoods,0,2,0.33,2
2022,16,079,all,All,0,1,0.45314895947426065,1
2022,16,079,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,079,race-ethnicity,White neighborhoods,0,1,0.45314895947426065,1
2022,16,079,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,081,all,All,0,1,0.2490317350011582,1
2022,16,081,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,081,race-ethnicity,White neighborhoods,0,1,0.2490317350011582,1
2022,16,081,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,083,all,All,0.005884592326139089,1,0.31721372901678657,1
2022,16,083,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,083,race-ethnicity,White neighborhoods,0.005667991922251672,1,0.3181197147545122,1
2022,16,083,race-ethnicity,Mixed neighborhoods,0.01,2,0.3,2
2022,16,085,all,All,0.003003152916447714,1,0.33903310562270106,1
2022,16,085,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,085,race-ethnicity,White neighborhoods,0.003003152916447714,1,0.33903310562270106,1
2022,16,085,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,16,087,all,All,0,1,0.3968718320057929,1
2022,16,087,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,16,087,race-ethnicity,White neighborhoods,0,1,0.3968718320057929,1
2022,16,087,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,001,all,All,0.009942888323026554,1,0.29076973444889054,1
2022,17,001,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,001,race-ethnicity,White neighborhoods,0.009942888323026554,1,0.29076973444889054,1
2022,17,001,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,003,all,All,0,2,0.3344354371742907,2
2022,17,003,race-ethnicity,Neighborhoods of color,0,2,0.31686335403726706,2
2022,17,003,race-ethnicity,White neighborhoods,0,2,0.34488457987072946,2
2022,17,003,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,005,all,All,0,1,0.27923633440514467,1
2022,17,005,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,005,race-ethnicity,White neighborhoods,0,1,0.27923633440514467,1
2022,17,005,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,007,all,All,0.005181349873843566,1,0.29684714045416316,1
2022,17,007,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,007,race-ethnicity,White neighborhoods,0.0025851330583191784,1,0.3136528350723934,1
2022,17,007,race-ethnicity,Mixed neighborhoods,0.01,1,0.26565530701095935,1
2022,17,009,all,All,0,1,0.3136108422071636,1
2022,17,009,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,009,race-ethnicity,White neighborhoods,0,1,0.3136108422071636,1
2022,17,009,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,011,all,All,0.003001222933601899,1,0.29932810589166253,1
2022,17,011,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,011,race-ethnicity,White neighborhoods,0.003001222933601899,1,0.29932810589166253,1
2022,17,011,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,013,all,All,0,1,0.3,1
2022,17,013,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,013,race-ethnicity,White neighborhoods,0,1,0.3,1
2022,17,013,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,015,all,All,0,1,0.3240256450846921,1
2022,17,015,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,015,race-ethnicity,White neighborhoods,0,1,0.3240256450846921,1
2022,17,015,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,017,all,All,0.003671063149480415,1,0.30781974420463626,1
2022,17,017,race-ethnicity,Neighborhoods of color,0.009999999999999998,1,0.28,1
2022,17,017,race-ethnicity,White neighborhoods,0,1,0.3270634670034733,1
2022,17,017,race-ethnicity,Mixed neighborhoods,0.01,1,0.27,1
2022,17,019,all,All,0.027168928177331533,1,0.2590465277019898,1
2022,17,019,race-ethnicity,Neighborhoods of color,0.04408461131676362,1,0.22129349550502378,1
2022,17,019,race-ethnicity,White neighborhoods,0.02039164028426576,1,0.27545861099426605,1
2022,17,019,race-ethnicity,Mixed neighborhoods,0.03241927953165966,1,0.24524189203749594,1
2022,17,021,all,All,0.003903362280115788,1,0.3348066503377124,1
2022,17,021,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,021,race-ethnicity,White neighborhoods,0.003903362280115788,1,0.3348066503377124,1
2022,17,021,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,023,all,All,0.0028493873119280286,1,0.31254536993950677,1
2022,17,023,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,023,race-ethnicity,White neighborhoods,0.0028493873119280286,1,0.31254536993950677,1
2022,17,023,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,025,all,All,0,1,0.3405367902136206,1
2022,17,025,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,025,race-ethnicity,White neighborhoods,0,1,0.3405367902136206,1
2022,17,025,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,027,all,All,0,1,0.2795887669909612,1
2022,17,027,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,027,race-ethnicity,White neighborhoods,0,1,0.2795887669909612,1
2022,17,027,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,029,all,All,0.007062055432916362,1,0.3014623497669856,1
2022,17,029,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,029,race-ethnicity,White neighborhoods,0.007062055432916362,1,0.3014623497669856,1
2022,17,029,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,031,all,All,0.14483948199828858,1,0.17027141466077647,1
2022,17,031,race-ethnicity,Neighborhoods of color,0.1409374975702571,1,0.17112937784141066,1
2022,17,031,race-ethnicity,White neighborhoods,0.14313887733204875,1,0.17274416714110535,1
2022,17,031,race-ethnicity,Mixed neighborhoods,0.15576532593237588,1,0.16434566545436172,1
2022,17,033,all,All,0,1,0.30564764068974737,1
2022,17,033,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,033,race-ethnicity,White neighborhoods,0,1,0.30564764068974737,1
2022,17,033,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,035,all,All,0,1,0.36095847416706905,1
2022,17,035,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,035,race-ethnicity,White neighborhoods,0,1,0.36095847416706905,1
2022,17,035,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,037,all,All,0.01099261606070671,1,0.2269587879097576,1
2022,17,037,race-ethnicity,Neighborhoods of color,0.03,2,0.17,2
2022,17,037,race-ethnicity,White neighborhoods,0.00798437453759877,1,0.2348930188511734,1
2022,17,037,race-ethnicity,Mixed neighborhoods,0.03,1,0.18,1
2022,17,039,all,All,0,1,0.3196914509331728,1
2022,17,039,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,039,race-ethnicity,White neighborhoods,0,1,0.3196914509331728,1
2022,17,039,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,041,all,All,0,1,0.31501570680628277,1
2022,17,041,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,041,race-ethnicity,White neighborhoods,0,1,0.31501570680628277,1
2022,17,041,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,043,all,All,0.022358385645082687,1,0.203958121936538,1
2022,17,043,race-ethnicity,Neighborhoods of color,0.019616897554301353,1,0.2003246679208711,1
2022,17,043,race-ethnicity,White neighborhoods,0.02382431495358461,1,0.20546766580919354,1
2022,17,043,race-ethnicity,Mixed neighborhoods,0.019793713924864006,1,0.20163211947309534,1
2022,17,045,all,All,0.0033811529349828903,1,0.33055409318241646,1
2022,17,045,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,045,race-ethnicity,White neighborhoods,0.0033811529349828903,1,0.33055409318241646,1
2022,17,045,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,047,all,All,0,1,0.33285714285714285,1
2022,17,047,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,047,race-ethnicity,White neighborhoods,0,1,0.33285714285714285,1
2022,17,047,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,049,all,All,0.0038544474393531,1,0.2875840544758122,1
2022,17,049,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,049,race-ethnicity,White neighborhoods,0.0038544474393531,1,0.2875840544758122,1
2022,17,049,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,051,all,All,0.002744204219848919,1,0.3953920291742641,1
2022,17,051,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,051,race-ethnicity,White neighborhoods,0.002744204219848919,1,0.3953920291742641,1
2022,17,051,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,053,all,All,0.0029460362102302694,1,0.3261557391457198,1
2022,17,053,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,053,race-ethnicity,White neighborhoods,0.0029460362102302694,1,0.3261557391457198,1
2022,17,053,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,055,all,All,0.003243864554209382,1,0.3593134513824169,1
2022,17,055,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,055,race-ethnicity,White neighborhoods,0.003243864554209382,1,0.3593134513824169,1
2022,17,055,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,057,all,All,0.0039613041920458615,1,0.2885897527767825,1
2022,17,057,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,057,race-ethnicity,White neighborhoods,0.0039613041920458615,1,0.2885897527767825,1
2022,17,057,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,059,all,All,0,1,0.394631090487239,1
2022,17,059,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,059,race-ethnicity,White neighborhoods,0,1,0.394631090487239,1
2022,17,059,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,061,all,All,0,1,0.3481223860884878,1
2022,17,061,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,061,race-ethnicity,White neighborhoods,0,1,0.3481223860884878,1
2022,17,061,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,063,all,All,0.0034020416175893206,1,0.23861749116607772,1
2022,17,063,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,17,063,race-ethnicity,White neighborhoods,0.0034020416175893206,1,0.23861749116607772,1
2022,17,063,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,17,065,all,All,0.0038459186793029653,1,0.3334423723631917,1
