year,state,county,subgroup_type,subgroup,mean_tcost,mean_transit,mean_tcost_quality,mean_transit_quality
2016,48,403,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,403,race-ethnicity,Predominantly White,1.1937394247038917,8.230118443316412,1,1
2016,48,405,All,All,0,3.812274368231047,1,1
2016,48,405,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,405,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,48,405,race-ethnicity,Predominantly White,0,5.5,1,1
2016,48,407,All,All,11.835797043547743,16.389532560926888,1,1
2016,48,407,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,407,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,407,race-ethnicity,Predominantly White,11.835797043547743,16.389532560926888,2,2
2016,48,409,All,All,28.29407365862778,24.303982052720134,1,1
2016,48,409,race-ethnicity,No Predominant Racial Group,24.85925925925926,41.1712962962963,1,1
2016,48,409,race-ethnicity,Predominantly People of Color,29.429113185530923,19.81534422403734,1,1
2016,48,409,race-ethnicity,Predominantly White,28.07847800237812,20.93935790725327,1,1
2016,48,411,All,All,7.638230647709321,0,1,1
2016,48,411,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,411,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,411,race-ethnicity,Predominantly White,7.638230647709321,0,1,1
2016,48,413,All,All,42,52,1,1
2016,48,413,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,413,race-ethnicity,Predominantly People of Color,42,52,1,1
2016,48,413,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,415,All,All,33.80536912751678,28.438159156279962,1,1
2016,48,415,race-ethnicity,No Predominant Racial Group,33.850828729281766,35.15469613259668,1,1
2016,48,415,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,415,race-ethnicity,Predominantly White,33.70219435736677,13.19435736677116,1,1
2016,48,417,All,All,18,34,1,1
2016,48,417,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,417,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,417,race-ethnicity,Predominantly White,18,34,1,1
2016,48,419,All,All,3.386379675370501,4.9523641496118564,1,1
2016,48,419,race-ethnicity,No Predominant Racial Group,4.126357918810749,0,1,1
2016,48,419,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,419,race-ethnicity,Predominantly White,2.193548387096774,12.935483870967742,1,1
2016,48,421,All,All,22,10,1,1
2016,48,421,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,421,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,421,race-ethnicity,Predominantly White,22,10,1,1
2016,48,423,All,All,29.295983415392588,34.677584866545736,1,1
2016,48,423,race-ethnicity,No Predominant Racial Group,28.18709995076317,38.22977186935828,1,1
2016,48,423,race-ethnicity,Predominantly People of Color,34.175448028673834,40.10806451612903,1,1
2016,48,423,race-ethnicity,Predominantly White,26.610207294673312,27.862372080818684,1,1
2016,48,425,All,All,45.088832487309645,46.1002538071066,1,1
2016,48,425,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,425,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,425,race-ethnicity,Predominantly White,45.088832487309645,46.1002538071066,2,2
2016,48,427,All,All,0,0,1,1
2016,48,427,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,427,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,48,427,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,429,All,All,13.426116838487973,7.15922107674685,1,1
2016,48,429,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,429,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,429,race-ethnicity,Predominantly White,13.426116838487973,7.15922107674685,1,1
2016,48,431,All,All,17,37,1,1
2016,48,431,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,431,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,431,race-ethnicity,Predominantly White,17,37,1,1
2016,48,433,All,All,18,14,1,1
2016,48,433,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,433,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,433,race-ethnicity,Predominantly White,18,14,1,1
2016,48,435,All,All,31,30,1,1
2016,48,435,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,435,race-ethnicity,Predominantly People of Color,31,30,1,1
2016,48,435,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,437,All,All,2.4959723820483313,1.3049482163406214,1,1
2016,48,437,race-ethnicity,No Predominant Racial Group,2.749663526244953,0,1,1
2016,48,437,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,437,race-ethnicity,Predominantly White,1,9,1,1
2016,48,439,All,All,68.02420671233894,66.16971285830881,1,1
2016,48,439,race-ethnicity,No Predominant Racial Group,70.08198144565164,66.98583618594037,1,1
2016,48,439,race-ethnicity,Predominantly People of Color,69.44983202422637,69.37155767956847,1,1
2016,48,439,race-ethnicity,Predominantly White,62.31559111887921,57.70677554141519,1,1
2016,48,441,All,All,28.995105072157987,43.63558106169297,1,1
2016,48,441,race-ethnicity,No Predominant Racial Group,31.370030581039757,41.39847094801223,1,1
2016,48,441,race-ethnicity,Predominantly People of Color,30.58735072976559,64.23662096417515,1,1
2016,48,441,race-ethnicity,Predominantly White,27.19610636277303,37.421019309908196,1,1
2016,48,443,All,All,0,0,1,1
2016,48,443,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,443,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,48,443,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,445,All,All,6.265536723163842,3.8135593220338984,1,1
2016,48,445,race-ethnicity,No Predominant Racial Group,6,0,1,1
2016,48,445,race-ethnicity,Predominantly People of Color,6.770491803278689,11.065573770491802,1,1
2016,48,445,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,447,All,All,6,0,1,1
2016,48,447,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,447,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,447,race-ethnicity,Predominantly White,6,0,3,3
2016,48,449,All,All,18,30.00039401103231,1,1
2016,48,449,race-ethnicity,No Predominant Racial Group,14.467811158798284,14.008583690987125,1,1
2016,48,449,race-ethnicity,Predominantly People of Color,22.21361815754339,32.47863818424566,1,1
2016,48,449,race-ethnicity,Predominantly White,9.871080139372822,36.51567944250871,1,1
2016,48,451,All,All,32.500399281293674,42.584248352964664,1,1
2016,48,451,race-ethnicity,No Predominant Racial Group,36.429282868525895,42.0242363877822,1,1
2016,48,451,race-ethnicity,Predominantly People of Color,35.03889484978541,50.41228540772532,1,1
2016,48,451,race-ethnicity,Predominantly White,26.003355704697988,34.19615619280049,1,1
2016,48,453,All,All,78.5324963558565,73.44619363332863,1,1
2016,48,453,race-ethnicity,No Predominant Racial Group,81.87268071341929,74.1770519789748,1,1
2016,48,453,race-ethnicity,Predominantly People of Color,78.27515838846303,75.06109769330394,1,1
2016,48,453,race-ethnicity,Predominantly White,76.31832355779939,69.41692033558542,1,1
2016,48,455,All,All,7.1358629130966955,15.927784577723378,1,1
2016,48,455,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,455,race-ethnicity,Predominantly People of Color,9,0,1,1
2016,48,455,race-ethnicity,Predominantly White,6.362770562770563,22.533333333333335,1,1
2016,48,457,All,All,13.719660837307897,9.89613142554319,1,1
2016,48,457,race-ethnicity,No Predominant Racial Group,16,0,1,1
2016,48,457,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,457,race-ethnicity,Predominantly White,13.22923374114617,12.024468770122343,1,1
2016,48,459,All,All,15.465268225584595,19.80742778541953,1,1
2016,48,459,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,459,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,459,race-ethnicity,Predominantly White,15.465268225584595,19.80742778541953,1,1
2016,48,461,All,All,19.90625,24.5,1,1
2016,48,461,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,461,race-ethnicity,Predominantly People of Color,19.90625,24.5,1,1
2016,48,461,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,463,All,All,6.059784774810682,1.0940613790354723,1,1
2016,48,463,race-ethnicity,No Predominant Racial Group,6,0,1,1
2016,48,463,race-ethnicity,Predominantly People of Color,6.066108417805201,1.2097840458351696,1,1
2016,48,463,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,465,All,All,19.31531100478469,25.438516746411484,1,1
2016,48,465,race-ethnicity,No Predominant Racial Group,15,0,1,1
2016,48,465,race-ethnicity,Predominantly People of Color,19.810133333333333,28.35546666666667,1,1
2016,48,465,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,467,All,All,13.625386996904025,14.725563909774436,1,1
2016,48,467,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,467,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,467,race-ethnicity,Predominantly White,13.625386996904025,14.725563909774436,1,1
2016,48,469,All,All,43.524354885474054,20.58814149028704,1,1
2016,48,469,race-ethnicity,No Predominant Racial Group,42.38778513612951,18.120309050772626,2,2
2016,48,469,race-ethnicity,Predominantly People of Color,47.64543838862559,24.74526066350711,2,2
2016,48,469,race-ethnicity,Predominantly White,30.062189054726367,11.475124378109452,2,2
2016,48,471,All,All,14.648885793871866,21.9924791086351,1,1
2016,48,471,race-ethnicity,No Predominant Racial Group,17.383865728207905,15.414455874390905,1,1
2016,48,471,race-ethnicity,Predominantly People of Color,14,36,1,1
2016,48,471,race-ethnicity,Predominantly White,11.306423909309515,27.572998969426315,1,1
2016,48,473,All,All,47.37395782246199,31.929622363903874,1,1
2016,48,473,race-ethnicity,No Predominant Racial Group,41,43,1,1
2016,48,473,race-ethnicity,Predominantly People of Color,48.174441070935686,30.539332045266352,1,1
2016,48,473,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,475,All,All,41.79240037071362,59.532900834105654,1,1
2016,48,475,race-ethnicity,No Predominant Racial Group,41,56,1,1
2016,48,475,race-ethnicity,Predominantly People of Color,42.156968876860624,61.15832205683356,1,1
2016,48,475,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,477,All,All,26.911158493248045,9.184790334044065,1,1
2016,48,477,race-ethnicity,No Predominant Racial Group,28,5.284313725490196,1,1
2016,48,477,race-ethnicity,Predominantly People of Color,23.50834403080873,11.182284980744544,1,1
2016,48,477,race-ethnicity,Predominantly White,28.428571428571427,11.571428571428571,1,1
2016,48,479,All,All,20.48135593220339,59.299040228711455,1,1
2016,48,479,race-ethnicity,No Predominant Racial Group,6,0,1,1
2016,48,479,race-ethnicity,Predominantly People of Color,20.50920697274736,59.413086177264915,1,1
2016,48,479,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,481,All,All,14.668770512496843,3.9798030800302953,1,1
2016,48,481,race-ethnicity,No Predominant Racial Group,16.625641025641027,5.841025641025641,1,1
2016,48,481,race-ethnicity,Predominantly People of Color,14.744590581247348,4.2719558761137035,1,1
2016,48,481,race-ethnicity,Predominantly White,11.35135135135135,0,1,1
2016,48,483,All,All,21.49400479616307,5.611510791366906,1,1
2016,48,483,race-ethnicity,No Predominant Racial Group,19,0,1,1
2016,48,483,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,483,race-ethnicity,Predominantly White,23,9,1,1
2016,48,485,All,All,27.01485313751669,26.383344459279037,1,1
2016,48,485,race-ethnicity,No Predominant Racial Group,30.717928902627513,30.535806285419888,2,2
2016,48,485,race-ethnicity,Predominantly People of Color,30.860845070422535,41.11887323943662,2,2
2016,48,485,race-ethnicity,Predominantly White,23.663821716453295,19.70159633317528,2,2
2016,48,487,All,All,15.83960843373494,9.12801204819277,1,1
2016,48,487,race-ethnicity,No Predominant Racial Group,18.931558935361217,0,1,1
2016,48,487,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,487,race-ethnicity,Predominantly White,11.313543599257885,22.489795918367346,1,1
2016,48,489,All,All,0,0,1,1
2016,48,489,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,489,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,48,489,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,491,All,All,63.24590571601123,47.732637038615934,1,1
2016,48,491,race-ethnicity,No Predominant Racial Group,67.76542114138635,50.78814236265199,2,2
2016,48,491,race-ethnicity,Predominantly People of Color,65.6225651403997,48.29724260055654,2,2
2016,48,491,race-ethnicity,Predominantly White,58.580710031711654,44.8972851728672,2,2
2016,48,493,All,All,31.23003300330033,25.01122112211221,1,1
2016,48,493,race-ethnicity,No Predominant Racial Group,29.35455764075067,26.38941018766756,1,1
2016,48,493,race-ethnicity,Predominantly People of Color,34.490011750881315,20.689776733254995,1,1
2016,48,493,race-ethnicity,Predominantly White,31.264919941775837,27.37117903930131,1,1
2016,48,495,All,All,34,43.2152466367713,1,1
2016,48,495,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,495,race-ethnicity,Predominantly People of Color,35.17277486910995,42.246073298429316,1,1
2016,48,495,race-ethnicity,Predominantly White,27,49,1,1
2016,48,497,All,All,46.68085585585585,37.25630630630631,1,1
2016,48,497,race-ethnicity,No Predominant Racial Group,52.48745519713262,17.42652329749104,1,1
2016,48,497,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,497,race-ethnicity,Predominantly White,44.02068965517241,46.34088669950739,1,1
2016,48,499,All,All,16.26878078817734,21.126539408866996,1,1
2016,48,499,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,499,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,499,race-ethnicity,Predominantly White,16.26878078817734,21.126539408866996,1,1
2016,48,501,All,All,33.77205882352941,57,1,1
2016,48,501,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,501,race-ethnicity,Predominantly People of Color,33.77205882352941,57,1,1
2016,48,501,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,503,All,All,15.724765258215962,9.231220657276996,1,1
2016,48,503,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,503,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,48,503,race-ethnicity,Predominantly White,15.724765258215962,9.231220657276996,1,1
2016,48,505,All,All,6.940993788819876,42.6055900621118,1,1
2016,48,505,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,505,race-ethnicity,Predominantly People of Color,6.940993788819876,42.6055900621118,1,1
2016,48,505,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,48,507,All,All,0,1.9588550983899822,1,1
2016,48,507,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,48,507,race-ethnicity,Predominantly People of Color,0,1.9588550983899822,1,1
2016,48,507,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,49,001,All,All,13.38898756660746,6.61278863232682,1,1
2016,49,001,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,001,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,001,race-ethnicity,Predominantly White,13.38898756660746,6.61278863232682,1,1
2016,49,003,All,All,54.789180327868856,49.38950819672131,1,1
2016,49,003,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,003,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,003,race-ethnicity,Predominantly White,54.789180327868856,49.38950819672131,1,1
2016,49,005,All,All,42.631180506269224,62.750059143600666,1,1
2016,49,005,race-ethnicity,No Predominant Racial Group,22,46,1,1
2016,49,005,race-ethnicity,Predominantly People of Color,38,72,1,1
2016,49,005,race-ethnicity,Predominantly White,43.196733481811435,62.89693145261074,1,1
2016,49,007,All,All,18.27426955702168,11.611215834118756,1,1
2016,49,007,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,007,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,007,race-ethnicity,Predominantly White,18.27426955702168,11.611215834118756,1,1
2016,49,009,All,All,70,85,1,1
2016,49,009,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,009,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,009,race-ethnicity,Predominantly White,70,85,1,1
2016,49,011,All,All,63.98697454114861,65.73297809354648,1,1
2016,49,011,race-ethnicity,No Predominant Racial Group,69.56562594725675,69.91603516217036,1,1
2016,49,011,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,011,race-ethnicity,Predominantly White,62.63284526524906,64.71760724008536,1,1
2016,49,013,All,All,42.38039753255654,49.14941740918437,1,1
2016,49,013,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,013,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,013,race-ethnicity,Predominantly White,42.38039753255654,49.14941740918437,3,3
2016,49,015,All,All,21.166444740346204,24.090545938748335,1,1
2016,49,015,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,015,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,015,race-ethnicity,Predominantly White,21.166444740346204,24.090545938748335,1,1
2016,49,017,All,All,8.649616368286445,27.19693094629156,1,1
2016,49,017,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,017,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,017,race-ethnicity,Predominantly White,8.649616368286445,27.19693094629156,1,1
2016,49,019,All,All,16.113594040968344,22.277467411545622,1,1
2016,49,019,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,019,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,019,race-ethnicity,Predominantly White,16.113594040968344,22.277467411545622,1,1
2016,49,021,All,All,13.000649491231869,24.137692141156094,1,1
2016,49,021,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,021,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,021,race-ethnicity,Predominantly White,13.000649491231869,24.137692141156094,2,2
2016,49,023,All,All,43.97899159663866,43.70168067226891,1,1
2016,49,023,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,023,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,023,race-ethnicity,Predominantly White,43.97899159663866,43.70168067226891,1,1
2016,49,025,All,All,16.522895125553916,13.333825701624816,1,1
2016,49,025,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,025,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,025,race-ethnicity,Predominantly White,16.522895125553916,13.333825701624816,1,1
2016,49,027,All,All,23.186946902654867,14.719026548672566,1,1
2016,49,027,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,027,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,027,race-ethnicity,Predominantly White,23.186946902654867,14.719026548672566,1,1
2016,49,029,All,All,40.19101123595506,44.61797752808989,1,1
2016,49,029,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,029,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,029,race-ethnicity,Predominantly White,40.19101123595506,44.61797752808989,1,1
2016,49,031,All,All,2,16,1,1
2016,49,031,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,031,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,031,race-ethnicity,Predominantly White,2,16,1,1
2016,49,033,All,All,20,52,1,1
2016,49,033,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,033,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,033,race-ethnicity,Predominantly White,20,52,1,1
2016,49,035,All,All,75.41081395492742,82.7973590089477,1,1
2016,49,035,race-ethnicity,No Predominant Racial Group,76.6327767788338,84.02322116619574,1,1
2016,49,035,race-ethnicity,Predominantly People of Color,76.60547504025764,85.19914117015567,1,1
2016,49,035,race-ethnicity,Predominantly White,74.73969205928147,81.90863656459643,1,1
2016,49,037,All,All,7.944245889921373,48.432451751250895,1,1
2016,49,037,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,037,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,037,race-ethnicity,Predominantly White,4.888529886914378,22.893376413570273,3,3
2016,49,039,All,All,15.72664199814986,15.188714153561516,1,1
2016,49,039,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,039,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,039,race-ethnicity,Predominantly White,15.72664199814986,15.188714153561516,1,1
2016,49,041,All,All,15.083163265306123,13.102551020408164,1,1
2016,49,041,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,041,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,041,race-ethnicity,Predominantly White,15.083163265306123,13.102551020408164,2,2
2016,49,043,All,All,81.8773297187394,66.44018976618095,1,1
2016,49,043,race-ethnicity,No Predominant Racial Group,90,87,1,1
2016,49,043,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,043,race-ethnicity,Predominantly White,80.52943500592652,63.02844725404978,1,1
2016,49,045,All,All,55.725125944584384,47.869962216624685,1,1
2016,49,045,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,045,race-ethnicity,Predominantly People of Color,65,71,2,2
2016,49,045,race-ethnicity,Predominantly White,54.62781690140845,45.13345070422535,2,2
2016,49,047,All,All,54.152598950882215,68.20696232713401,1,1
2016,49,047,race-ethnicity,No Predominant Racial Group,51,83,3,3
2016,49,047,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,047,race-ethnicity,Predominantly White,54.918790752815646,64.61173681090693,3,3
2016,49,049,All,All,67.86613873930948,74.06173582515046,1,1
2016,49,049,race-ethnicity,No Predominant Racial Group,71.03617834394905,76.53630573248408,1,1
2016,49,049,race-ethnicity,Predominantly People of Color,42,75,1,1
2016,49,049,race-ethnicity,Predominantly White,67.41973879382077,73.71021308925147,1,1
2016,49,051,All,All,59.867505995203835,46.88309352517986,1,1
2016,49,051,race-ethnicity,No Predominant Racial Group,59,48,1,1
2016,49,051,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,051,race-ethnicity,Predominantly White,60.42702169625247,46.162721893491124,1,1
2016,49,053,All,All,35.37905214135695,37.71107661400785,1,1
2016,49,053,race-ethnicity,No Predominant Racial Group,57,52,1,1
2016,49,053,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,053,race-ethnicity,Predominantly White,34.46540401637004,37.1072618254497,1,1
2016,49,055,All,All,6,0,1,1
2016,49,055,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,49,055,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,49,055,race-ethnicity,Predominantly White,6,0,1,1
2016,49,057,All,All,69.47497279651796,70.77109506380454,1,1
2016,49,057,race-ethnicity,No Predominant Racial Group,75.48293723339427,75.96968312004876,1,1
2016,49,057,race-ethnicity,Predominantly People of Color,64,69,1,1
2016,49,057,race-ethnicity,Predominantly White,66.66277141133897,68.2505277442702,1,1
2016,50,001,All,All,45.78613985575416,31.43367826904986,1,1
2016,50,001,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,001,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,001,race-ethnicity,Predominantly White,45.78613985575416,31.43367826904986,1,1
2016,50,003,All,All,31.017228274638967,27.734228527995946,1,1
2016,50,003,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,003,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,003,race-ethnicity,Predominantly White,31.017228274638967,27.734228527995946,1,1
2016,50,005,All,All,18.211459322570434,21.21937321937322,1,1
2016,50,005,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,005,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,005,race-ethnicity,Predominantly White,18.211459322570434,21.21937321937322,1,1
2016,50,007,All,All,72.03383197626712,65.93031622798712,1,1
2016,50,007,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,007,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,007,race-ethnicity,Predominantly White,72.03383197626712,65.93031622798712,1,1
2016,50,009,All,All,8.491062039957939,22.55415352260778,1,1
2016,50,009,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,009,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,009,race-ethnicity,Predominantly White,8.491062039957939,22.55415352260778,1,1
2016,50,011,All,All,53.04827851509906,39.94575879976919,1,1
2016,50,011,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,011,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,011,race-ethnicity,Predominantly White,53.04827851509906,39.94575879976919,1,1
2016,50,013,All,All,47.526881720430104,34.89247311827957,1,1
2016,50,013,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,013,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,013,race-ethnicity,Predominantly White,47.526881720430104,34.89247311827957,1,1
2016,50,015,All,All,31.307098765432098,24.344135802469136,1,1
2016,50,015,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,015,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,015,race-ethnicity,Predominantly White,31.307098765432098,24.344135802469136,1,1
2016,50,017,All,All,32.99542414642731,28.44385779655051,1,1
2016,50,017,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,017,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,017,race-ethnicity,Predominantly White,32.99542414642731,28.44385779655051,1,1
2016,50,019,All,All,12.138257575757576,16.122564935064936,1,1
2016,50,019,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,019,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,019,race-ethnicity,Predominantly White,12.138257575757576,16.122564935064936,1,1
2016,50,021,All,All,32.02370219572488,23.00508942852988,1,1
2016,50,021,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,021,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,021,race-ethnicity,Predominantly White,32.02370219572488,23.00508942852988,1,1
2016,50,023,All,All,46.96709111956342,40.06383330577146,1,1
2016,50,023,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,023,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,023,race-ethnicity,Predominantly White,46.96709111956342,40.06383330577146,2,2
2016,50,025,All,All,30.374777271827362,23.779053652742032,1,1
2016,50,025,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,025,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,025,race-ethnicity,Predominantly White,30.374777271827362,23.779053652742032,2,2
2016,50,027,All,All,39.72801569140242,26.513729977116704,1,1
2016,50,027,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,50,027,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,50,027,race-ethnicity,Predominantly White,39.72801569140242,26.513729977116704,1,1
2016,51,001,All,All,4.463515969877954,3.556478836665801,1,1
