year,state,county,subgroup_type,subgroup,index_transportation_cost,index_transportation_cost_quality
2019,46,121,race-ethnicity,All,61.724444444444444,1
2019,46,121,race-ethnicity,Majority Non-White Tracts,61.724444444444444,1
2019,46,121,race-ethnicity,Majority White-NH Tracts,NA,1
2019,46,121,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,46,123,race-ethnicity,All,34.32003395585738,1
2019,46,123,race-ethnicity,Majority Non-White Tracts,NA,1
2019,46,123,race-ethnicity,Majority White-NH Tracts,34.32003395585738,1
2019,46,123,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,46,125,race-ethnicity,All,32,1
2019,46,125,race-ethnicity,Majority Non-White Tracts,NA,1
2019,46,125,race-ethnicity,Majority White-NH Tracts,32,1
2019,46,125,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,46,127,race-ethnicity,All,27.47998187037317,1
2019,46,127,race-ethnicity,Majority Non-White Tracts,NA,1
2019,46,127,race-ethnicity,Majority White-NH Tracts,27.47998187037317,1
2019,46,127,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,46,129,race-ethnicity,All,32.84676705048716,1
2019,46,129,race-ethnicity,Majority Non-White Tracts,NA,1
2019,46,129,race-ethnicity,Majority White-NH Tracts,32.84676705048716,1
2019,46,129,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,46,135,race-ethnicity,All,28.79671784012705,1
2019,46,135,race-ethnicity,Majority Non-White Tracts,NA,1
2019,46,135,race-ethnicity,Majority White-NH Tracts,28.79671784012705,1
2019,46,135,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,46,137,race-ethnicity,All,57,1
2019,46,137,race-ethnicity,Majority Non-White Tracts,57,1
2019,46,137,race-ethnicity,Majority White-NH Tracts,NA,1
2019,46,137,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,001,race-ethnicity,All,30.534691071019285,1
2019,47,001,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,001,race-ethnicity,Majority White-NH Tracts,30.534691071019285,1
2019,47,001,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,003,race-ethnicity,All,36.688002818721,1
2019,47,003,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,003,race-ethnicity,Majority White-NH Tracts,36.688002818721,1
2019,47,003,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,005,race-ethnicity,All,44.51064773735581,1
2019,47,005,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,005,race-ethnicity,Majority White-NH Tracts,44.51064773735581,1
2019,47,005,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,007,race-ethnicity,All,41.912545974662855,1
2019,47,007,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,007,race-ethnicity,Majority White-NH Tracts,41.912545974662855,1
2019,47,007,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,009,race-ethnicity,All,31.862017129180924,1
2019,47,009,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,009,race-ethnicity,Majority White-NH Tracts,31.862017129180924,1
2019,47,009,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,011,race-ethnicity,All,33.73546974522293,1
2019,47,011,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,011,race-ethnicity,Majority White-NH Tracts,33.73546974522293,1
2019,47,011,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,013,race-ethnicity,All,31.197134387351777,1
2019,47,013,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,013,race-ethnicity,Majority White-NH Tracts,31.197134387351777,1
2019,47,013,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,015,race-ethnicity,All,31.032434402332363,1
2019,47,015,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,015,race-ethnicity,Majority White-NH Tracts,31.032434402332363,1
2019,47,015,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,017,race-ethnicity,All,40.977558839627804,1
2019,47,017,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,017,race-ethnicity,Majority White-NH Tracts,40.977558839627804,1
2019,47,017,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,019,race-ethnicity,All,36.102295660948535,1
2019,47,019,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,019,race-ethnicity,Majority White-NH Tracts,36.102295660948535,1
2019,47,019,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,021,race-ethnicity,All,30.153423023394527,1
2019,47,021,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,021,race-ethnicity,Majority White-NH Tracts,30.153423023394527,1
2019,47,021,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,023,race-ethnicity,All,39.15676567656766,1
2019,47,023,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,023,race-ethnicity,Majority White-NH Tracts,39.15676567656766,1
2019,47,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,025,race-ethnicity,All,43.55274452224983,1
2019,47,025,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,025,race-ethnicity,Majority White-NH Tracts,43.55274452224983,1
2019,47,025,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,027,race-ethnicity,All,52.00394866732478,1
2019,47,027,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,027,race-ethnicity,Majority White-NH Tracts,52.00394866732478,1
2019,47,027,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,029,race-ethnicity,All,44.09445234708392,1
2019,47,029,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,029,race-ethnicity,Majority White-NH Tracts,44.09445234708392,1
2019,47,029,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,031,race-ethnicity,All,33.68368289753303,1
2019,47,031,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,031,race-ethnicity,Majority White-NH Tracts,33.68368289753303,1
2019,47,031,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,033,race-ethnicity,All,39.97413950100164,1
2019,47,033,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,033,race-ethnicity,Majority White-NH Tracts,39.97413950100164,1
2019,47,033,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,035,race-ethnicity,All,36.299058176039686,1
2019,47,035,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,035,race-ethnicity,Majority White-NH Tracts,36.299058176039686,1
2019,47,035,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,037,race-ethnicity,All,23.972886254010753,1
2019,47,037,race-ethnicity,Majority Non-White Tracts,22.20378831144108,1
2019,47,037,race-ethnicity,Majority White-NH Tracts,24.226998521606635,1
2019,47,037,race-ethnicity,Mixed Race and Ethnicity Tracts,24.119534351658704,1
2019,47,039,race-ethnicity,All,42.69842342342342,1
2019,47,039,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,039,race-ethnicity,Majority White-NH Tracts,42.69842342342342,1
2019,47,039,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,041,race-ethnicity,All,39.894989615784006,1
2019,47,041,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,041,race-ethnicity,Majority White-NH Tracts,39.894989615784006,1
2019,47,041,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,043,race-ethnicity,All,29.754141056360037,1
2019,47,043,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,043,race-ethnicity,Majority White-NH Tracts,29.754141056360037,1
2019,47,043,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,045,race-ethnicity,All,38.222486772486775,1
2019,47,045,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,045,race-ethnicity,Majority White-NH Tracts,39.295463605198115,1
2019,47,045,race-ethnicity,Mixed Race and Ethnicity Tracts,33,1
2019,47,047,race-ethnicity,All,36.119581944088225,1
2019,47,047,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,047,race-ethnicity,Majority White-NH Tracts,36.64368421052632,1
2019,47,047,race-ethnicity,Mixed Race and Ethnicity Tracts,34.69566253574833,1
2019,47,049,race-ethnicity,All,47.93121053338707,1
2019,47,049,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,049,race-ethnicity,Majority White-NH Tracts,47.93121053338707,1
2019,47,049,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,051,race-ethnicity,All,35.12036016170526,1
2019,47,051,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,051,race-ethnicity,Majority White-NH Tracts,35.12036016170526,1
2019,47,051,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,053,race-ethnicity,All,36.90372670807454,1
2019,47,053,race-ethnicity,Majority Non-White Tracts,33,1
2019,47,053,race-ethnicity,Majority White-NH Tracts,37.14259035482808,1
2019,47,053,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,055,race-ethnicity,All,35.49277553763441,1
2019,47,055,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,055,race-ethnicity,Majority White-NH Tracts,35.49277553763441,1
2019,47,055,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,057,race-ethnicity,All,39.55006139078022,1
2019,47,057,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,057,race-ethnicity,Majority White-NH Tracts,39.55006139078022,1
2019,47,057,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,059,race-ethnicity,All,39.33391736019857,1
2019,47,059,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,059,race-ethnicity,Majority White-NH Tracts,39.33391736019857,1
2019,47,059,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,061,race-ethnicity,All,44.8856846473029,1
2019,47,061,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,061,race-ethnicity,Majority White-NH Tracts,44.8856846473029,1
2019,47,061,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,063,race-ethnicity,All,35.62189237814851,1
2019,47,063,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,063,race-ethnicity,Majority White-NH Tracts,35.62189237814851,1
2019,47,063,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,065,race-ethnicity,All,29.83119279954274,1
2019,47,065,race-ethnicity,Majority Non-White Tracts,25.23397417168235,1
2019,47,065,race-ethnicity,Majority White-NH Tracts,30.725771516840727,1
2019,47,065,race-ethnicity,Mixed Race and Ethnicity Tracts,26.72718165627783,1
2019,47,067,race-ethnicity,All,54.12691466083151,1
2019,47,067,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,067,race-ethnicity,Majority White-NH Tracts,54.12691466083151,1
2019,47,067,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,069,race-ethnicity,All,42.36992464289731,1
2019,47,069,race-ethnicity,Majority Non-White Tracts,41.96304627249357,1
2019,47,069,race-ethnicity,Majority White-NH Tracts,44.44508495145631,1
2019,47,069,race-ethnicity,Mixed Race and Ethnicity Tracts,40.125251711639145,1
2019,47,071,race-ethnicity,All,42.193351090066095,1
2019,47,071,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,071,race-ethnicity,Majority White-NH Tracts,42.193351090066095,1
2019,47,071,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,073,race-ethnicity,All,37.48459044737411,1
2019,47,073,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,073,race-ethnicity,Majority White-NH Tracts,37.48459044737411,1
2019,47,073,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,075,race-ethnicity,All,44.12365965742933,1
2019,47,075,race-ethnicity,Majority Non-White Tracts,42,1
2019,47,075,race-ethnicity,Majority White-NH Tracts,49,1
2019,47,075,race-ethnicity,Mixed Race and Ethnicity Tracts,43.62760519071962,1
2019,47,077,race-ethnicity,All,40.82055830454673,1
2019,47,077,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,077,race-ethnicity,Majority White-NH Tracts,40.82055830454673,1
2019,47,077,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,079,race-ethnicity,All,41.03710616694042,1
2019,47,079,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,079,race-ethnicity,Majority White-NH Tracts,41.03710616694042,1
2019,47,079,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,081,race-ethnicity,All,41.82260305697082,1
2019,47,081,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,081,race-ethnicity,Majority White-NH Tracts,41.82260305697082,1
2019,47,081,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,083,race-ethnicity,All,42.68797776233495,1
2019,47,083,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,083,race-ethnicity,Majority White-NH Tracts,42.68797776233495,1
2019,47,083,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,085,race-ethnicity,All,40.35058406032826,1
2019,47,085,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,085,race-ethnicity,Majority White-NH Tracts,40.35058406032826,1
2019,47,085,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,087,race-ethnicity,All,42.73105562855891,1
2019,47,087,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,087,race-ethnicity,Majority White-NH Tracts,42.73105562855891,1
2019,47,087,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,089,race-ethnicity,All,38.283119976183386,1
2019,47,089,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,089,race-ethnicity,Majority White-NH Tracts,38.283119976183386,1
2019,47,089,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,091,race-ethnicity,All,45.29908743008537,1
2019,47,091,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,091,race-ethnicity,Majority White-NH Tracts,45.29908743008537,1
2019,47,091,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,093,race-ethnicity,All,29.405532807670337,1
2019,47,093,race-ethnicity,Majority Non-White Tracts,23.620809037900873,1
2019,47,093,race-ethnicity,Majority White-NH Tracts,29.75719961124657,1
2019,47,093,race-ethnicity,Mixed Race and Ethnicity Tracts,24.285180149558123,1
2019,47,095,race-ethnicity,All,40.88274632189032,1
2019,47,095,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,095,race-ethnicity,Majority White-NH Tracts,40.88274632189032,1
2019,47,095,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,097,race-ethnicity,All,41.49395348837209,1
2019,47,097,race-ethnicity,Majority Non-White Tracts,35,1
2019,47,097,race-ethnicity,Majority White-NH Tracts,44.22642751357578,1
2019,47,097,race-ethnicity,Mixed Race and Ethnicity Tracts,38.297560975609755,1
2019,47,099,race-ethnicity,All,40.98489974937343,1
2019,47,099,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,099,race-ethnicity,Majority White-NH Tracts,40.98489974937343,1
2019,47,099,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,101,race-ethnicity,All,45.92046659597031,1
2019,47,101,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,101,race-ethnicity,Majority White-NH Tracts,45.92046659597031,1
2019,47,101,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,103,race-ethnicity,All,37.14430174195453,1
2019,47,103,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,103,race-ethnicity,Majority White-NH Tracts,37.14430174195453,1
2019,47,103,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,105,race-ethnicity,All,31.28922541003435,1
2019,47,105,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,105,race-ethnicity,Majority White-NH Tracts,31.28922541003435,1
2019,47,105,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,107,race-ethnicity,All,38.84012689867333,1
2019,47,107,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,107,race-ethnicity,Majority White-NH Tracts,38.84012689867333,1
2019,47,107,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,109,race-ethnicity,All,45.11444821392936,1
2019,47,109,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,109,race-ethnicity,Majority White-NH Tracts,45.11444821392936,1
2019,47,109,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,111,race-ethnicity,All,30.71886586695747,1
2019,47,111,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,111,race-ethnicity,Majority White-NH Tracts,30.71886586695747,1
2019,47,111,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,113,race-ethnicity,All,34.96479021716213,1
2019,47,113,race-ethnicity,Majority Non-White Tracts,28.64532130777903,1
2019,47,113,race-ethnicity,Majority White-NH Tracts,37.080698651337606,1
2019,47,113,race-ethnicity,Mixed Race and Ethnicity Tracts,36.234711255612325,1
2019,47,115,race-ethnicity,All,34.350352879672386,1
2019,47,115,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,115,race-ethnicity,Majority White-NH Tracts,34.350352879672386,1
2019,47,115,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,117,race-ethnicity,All,34.47208698474521,1
2019,47,117,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,117,race-ethnicity,Majority White-NH Tracts,34.47208698474521,1
2019,47,117,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,119,race-ethnicity,All,28.370762223247233,1
2019,47,119,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,119,race-ethnicity,Majority White-NH Tracts,28.55503192459714,1
2019,47,119,race-ethnicity,Mixed Race and Ethnicity Tracts,25,1
2019,47,121,race-ethnicity,All,36.17010935601458,1
2019,47,121,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,121,race-ethnicity,Majority White-NH Tracts,36.17010935601458,1
2019,47,121,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,123,race-ethnicity,All,40.52148774114638,1
2019,47,123,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,123,race-ethnicity,Majority White-NH Tracts,40.52148774114638,1
2019,47,123,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,125,race-ethnicity,All,32.9603123235606,1
2019,47,125,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,125,race-ethnicity,Majority White-NH Tracts,33.6014083460295,1
2019,47,125,race-ethnicity,Mixed Race and Ethnicity Tracts,31.1244479914871,1
2019,47,127,race-ethnicity,All,37.60918209876543,1
2019,47,127,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,127,race-ethnicity,Majority White-NH Tracts,37.60918209876543,1
2019,47,127,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,129,race-ethnicity,All,34.716852459016394,1
2019,47,129,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,129,race-ethnicity,Majority White-NH Tracts,34.716852459016394,1
2019,47,129,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,131,race-ethnicity,All,41.64260438782732,1
2019,47,131,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,131,race-ethnicity,Majority White-NH Tracts,42.66830065359477,1
2019,47,131,race-ethnicity,Mixed Race and Ethnicity Tracts,35,1
2019,47,133,race-ethnicity,All,43.27975929978118,1
2019,47,133,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,133,race-ethnicity,Majority White-NH Tracts,43.27975929978118,1
2019,47,133,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,135,race-ethnicity,All,43.38171168239506,1
2019,47,135,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,135,race-ethnicity,Majority White-NH Tracts,43.38171168239506,1
2019,47,135,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,137,race-ethnicity,All,43,1
2019,47,137,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,137,race-ethnicity,Majority White-NH Tracts,43,1
2019,47,137,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,139,race-ethnicity,All,35.90274955979954,1
2019,47,139,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,139,race-ethnicity,Majority White-NH Tracts,35.90274955979954,1
2019,47,139,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,141,race-ethnicity,All,38.108070264765786,1
2019,47,141,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,141,race-ethnicity,Majority White-NH Tracts,38.108070264765786,1
2019,47,141,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,143,race-ethnicity,All,40.559333169089264,1
2019,47,143,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,143,race-ethnicity,Majority White-NH Tracts,40.559333169089264,1
2019,47,143,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,145,race-ethnicity,All,32.0932012822353,1
2019,47,145,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,145,race-ethnicity,Majority White-NH Tracts,32.0932012822353,1
2019,47,145,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,147,race-ethnicity,All,30.276047135690117,1
2019,47,147,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,147,race-ethnicity,Majority White-NH Tracts,30.276047135690117,1
2019,47,147,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,149,race-ethnicity,All,28.067194383752998,1
2019,47,149,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,149,race-ethnicity,Majority White-NH Tracts,28.281632456393947,1
2019,47,149,race-ethnicity,Mixed Race and Ethnicity Tracts,25.252592967366557,1
2019,47,151,race-ethnicity,All,43.26523545706371,1
2019,47,151,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,151,race-ethnicity,Majority White-NH Tracts,43.26523545706371,1
2019,47,151,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,153,race-ethnicity,All,34.59189580318379,1
2019,47,153,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,153,race-ethnicity,Majority White-NH Tracts,34.59189580318379,1
2019,47,153,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,155,race-ethnicity,All,35.75726955119592,1
2019,47,155,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,155,race-ethnicity,Majority White-NH Tracts,35.75726955119592,1
2019,47,155,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,157,race-ethnicity,All,29.274161859257276,1
2019,47,157,race-ethnicity,Majority Non-White Tracts,28.159559913027188,1
2019,47,157,race-ethnicity,Majority White-NH Tracts,30.81226529735854,1
2019,47,157,race-ethnicity,Mixed Race and Ethnicity Tracts,29.700884146341462,1
2019,47,159,race-ethnicity,All,30.87057740365645,1
2019,47,159,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,159,race-ethnicity,Majority White-NH Tracts,30.87057740365645,1
2019,47,159,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,161,race-ethnicity,All,35.672653534183084,1
2019,47,161,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,161,race-ethnicity,Majority White-NH Tracts,35.672653534183084,1
2019,47,161,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,163,race-ethnicity,All,34.986543579257564,1
2019,47,163,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,163,race-ethnicity,Majority White-NH Tracts,34.986543579257564,1
2019,47,163,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,165,race-ethnicity,All,28.835189077195963,1
2019,47,165,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,165,race-ethnicity,Majority White-NH Tracts,28.9787069538728,1
2019,47,165,race-ethnicity,Mixed Race and Ethnicity Tracts,25,1
2019,47,167,race-ethnicity,All,36.130477344769716,1
2019,47,167,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,167,race-ethnicity,Majority White-NH Tracts,37.2045224031979,1
2019,47,167,race-ethnicity,Mixed Race and Ethnicity Tracts,32.292901300362395,1
2019,47,169,race-ethnicity,All,31.38162433364691,1
2019,47,169,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,169,race-ethnicity,Majority White-NH Tracts,31.38162433364691,1
2019,47,169,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,171,race-ethnicity,All,36.17471924784539,1
2019,47,171,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,171,race-ethnicity,Majority White-NH Tracts,36.17471924784539,1
2019,47,171,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,173,race-ethnicity,All,32.94179608372721,1
2019,47,173,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,173,race-ethnicity,Majority White-NH Tracts,32.94179608372721,1
2019,47,173,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,175,race-ethnicity,All,43.48341896310136,1
2019,47,175,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,175,race-ethnicity,Majority White-NH Tracts,43.48341896310136,1
2019,47,175,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,177,race-ethnicity,All,42.350162141540025,1
2019,47,177,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,177,race-ethnicity,Majority White-NH Tracts,42.350162141540025,1
2019,47,177,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,179,race-ethnicity,All,34.39751944893147,1
2019,47,179,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,179,race-ethnicity,Majority White-NH Tracts,34.39751944893147,1
2019,47,179,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,181,race-ethnicity,All,43.491325468424705,1
2019,47,181,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,181,race-ethnicity,Majority White-NH Tracts,43.491325468424705,1
2019,47,181,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,183,race-ethnicity,All,41.68115835777126,1
2019,47,183,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,183,race-ethnicity,Majority White-NH Tracts,41.68115835777126,1
2019,47,183,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,185,race-ethnicity,All,43.48079219745223,1
2019,47,185,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,185,race-ethnicity,Majority White-NH Tracts,43.48079219745223,1
2019,47,185,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,187,race-ethnicity,All,28.4814077451673,1
2019,47,187,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,187,race-ethnicity,Majority White-NH Tracts,28.4814077451673,1
2019,47,187,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,47,189,race-ethnicity,All,29.35045505798969,1
2019,47,189,race-ethnicity,Majority Non-White Tracts,NA,1
2019,47,189,race-ethnicity,Majority White-NH Tracts,29.525874733596805,1
2019,47,189,race-ethnicity,Mixed Race and Ethnicity Tracts,23,1
2019,48,001,race-ethnicity,All,40.000599628230496,1
2019,48,001,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,001,race-ethnicity,Majority White-NH Tracts,41.35507085095333,1
2019,48,001,race-ethnicity,Mixed Race and Ethnicity Tracts,34.291744840525325,1
2019,48,003,race-ethnicity,All,25.723129373766373,1
2019,48,003,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,003,race-ethnicity,Majority White-NH Tracts,25.723129373766373,1
