year,state,county,subgroup_type,subgroup,index_transit_trips,index_transit_trips_quality
2019,47,061,race-ethnicity,All,53.74,1
2019,47,061,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,061,race-ethnicity,Majority White-NH Tracts,53.71,1
2019,47,061,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,063,race-ethnicity,All,76.96,1
2019,47,063,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,063,race-ethnicity,Majority White-NH Tracts,77.39,1
2019,47,063,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,065,race-ethnicity,All,83.07,1
2019,47,065,race-ethnicity,Majority Non-White Tracts,67.74,1
2019,47,065,race-ethnicity,Majority White-NH Tracts,81.35,1
2019,47,065,race-ethnicity,Mixed Race and Ethnicity Tracts,73.04,1
2019,47,067,race-ethnicity,All,46.28,1
2019,47,067,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,067,race-ethnicity,Majority White-NH Tracts,46.5,1
2019,47,067,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,069,race-ethnicity,All,45.23,1
2019,47,069,race-ethnicity,Majority Non-White Tracts,35.48,1
2019,47,069,race-ethnicity,Majority White-NH Tracts,35.34,1
2019,47,069,race-ethnicity,Mixed Race and Ethnicity Tracts,34.99,1
2019,47,071,race-ethnicity,All,46.75,1
2019,47,071,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,071,race-ethnicity,Majority White-NH Tracts,46.86,1
2019,47,071,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,073,race-ethnicity,All,69.41,1
2019,47,073,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,073,race-ethnicity,Majority White-NH Tracts,69.5,1
2019,47,073,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,075,race-ethnicity,All,30.68,1
2019,47,075,race-ethnicity,Majority Non-White Tracts,18.42,1
2019,47,075,race-ethnicity,Majority White-NH Tracts,27.99,1
2019,47,075,race-ethnicity,Mixed Race and Ethnicity Tracts,24.1,1
2019,47,077,race-ethnicity,All,51.02,1
2019,47,077,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,077,race-ethnicity,Majority White-NH Tracts,50.98,1
2019,47,077,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,079,race-ethnicity,All,52.9,1
2019,47,079,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,079,race-ethnicity,Majority White-NH Tracts,52.78,1
2019,47,079,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,081,race-ethnicity,All,60.95,1
2019,47,081,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,081,race-ethnicity,Majority White-NH Tracts,60.9,1
2019,47,081,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,083,race-ethnicity,All,49.65,1
2019,47,083,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,083,race-ethnicity,Majority White-NH Tracts,49.67,1
2019,47,083,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,085,race-ethnicity,All,48.28,1
2019,47,085,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,085,race-ethnicity,Majority White-NH Tracts,48.36,1
2019,47,085,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,087,race-ethnicity,All,53.21,1
2019,47,087,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,087,race-ethnicity,Majority White-NH Tracts,53.01,1
2019,47,087,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,089,race-ethnicity,All,66.65,1
2019,47,089,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,089,race-ethnicity,Majority White-NH Tracts,66.69,1
2019,47,089,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,091,race-ethnicity,All,57.51,1
2019,47,091,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,091,race-ethnicity,Majority White-NH Tracts,57.46,1
2019,47,091,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,093,race-ethnicity,All,92.49,1
2019,47,093,race-ethnicity,Majority Non-White Tracts,83.02,1
2019,47,093,race-ethnicity,Majority White-NH Tracts,92.28,1
2019,47,093,race-ethnicity,Mixed Race and Ethnicity Tracts,85.31,1
2019,47,095,race-ethnicity,All,16.44,1
2019,47,095,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,095,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,47,095,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,097,race-ethnicity,All,33.9,1
2019,47,097,race-ethnicity,Majority Non-White Tracts,28.95,1
2019,47,097,race-ethnicity,Majority White-NH Tracts,26.15,1
2019,47,097,race-ethnicity,Mixed Race and Ethnicity Tracts,34.14,1
2019,47,099,race-ethnicity,All,58.91,1
2019,47,099,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,099,race-ethnicity,Majority White-NH Tracts,58.93,1
2019,47,099,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,101,race-ethnicity,All,46.47,1
2019,47,101,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,101,race-ethnicity,Majority White-NH Tracts,46.63,1
2019,47,101,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,103,race-ethnicity,All,56.97,1
2019,47,103,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,103,race-ethnicity,Majority White-NH Tracts,56.94,1
2019,47,103,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,105,race-ethnicity,All,74.09,1
2019,47,105,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,105,race-ethnicity,Majority White-NH Tracts,74.61,1
2019,47,105,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,107,race-ethnicity,All,66.2,1
2019,47,107,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,107,race-ethnicity,Majority White-NH Tracts,66.07,1
2019,47,107,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,109,race-ethnicity,All,37.05,1
2019,47,109,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,109,race-ethnicity,Majority White-NH Tracts,37.4,1
2019,47,109,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,111,race-ethnicity,All,61.62,1
2019,47,111,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,111,race-ethnicity,Majority White-NH Tracts,61.62,1
2019,47,111,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,113,race-ethnicity,All,81.22,1
2019,47,113,race-ethnicity,Majority Non-White Tracts,63.5,1
2019,47,113,race-ethnicity,Majority White-NH Tracts,77.23,1
2019,47,113,race-ethnicity,Mixed Race and Ethnicity Tracts,59.73,1
2019,47,115,race-ethnicity,All,62.83,1
2019,47,115,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,115,race-ethnicity,Majority White-NH Tracts,62.89,1
2019,47,115,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,117,race-ethnicity,All,64.93,1
2019,47,117,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,117,race-ethnicity,Majority White-NH Tracts,64.95,1
2019,47,117,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,119,race-ethnicity,All,63.4,1
2019,47,119,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,119,race-ethnicity,Majority White-NH Tracts,63.61,1
2019,47,119,race-ethnicity,Mixed Race and Ethnicity Tracts,45.08,1
2019,47,121,race-ethnicity,All,62.76,1
2019,47,121,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,121,race-ethnicity,Majority White-NH Tracts,62.83,1
2019,47,121,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,123,race-ethnicity,All,64.48,1
2019,47,123,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,123,race-ethnicity,Majority White-NH Tracts,64.59,1
2019,47,123,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,125,race-ethnicity,All,1.4,1
2019,47,125,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,125,race-ethnicity,Majority White-NH Tracts,1.37,1
2019,47,125,race-ethnicity,Mixed Race and Ethnicity Tracts,2.85,1
2019,47,127,race-ethnicity,All,53.74,1
2019,47,127,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,127,race-ethnicity,Majority White-NH Tracts,53.71,1
2019,47,127,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,129,race-ethnicity,All,60.28,1
2019,47,129,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,129,race-ethnicity,Majority White-NH Tracts,60.24,1
2019,47,129,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,131,race-ethnicity,All,38.35,1
2019,47,131,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,131,race-ethnicity,Majority White-NH Tracts,35.99,1
2019,47,131,race-ethnicity,Mixed Race and Ethnicity Tracts,38,1
2019,47,133,race-ethnicity,All,46.82,1
2019,47,133,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,133,race-ethnicity,Majority White-NH Tracts,46.96,1
2019,47,133,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,135,race-ethnicity,All,49.4,1
2019,47,135,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,135,race-ethnicity,Majority White-NH Tracts,49.44,1
2019,47,135,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,137,race-ethnicity,All,41.22,1
2019,47,137,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,137,race-ethnicity,Majority White-NH Tracts,41.49,1
2019,47,137,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,139,race-ethnicity,All,62.13,1
2019,47,139,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,139,race-ethnicity,Majority White-NH Tracts,62.07,1
2019,47,139,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,141,race-ethnicity,All,99.62,1
2019,47,141,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,141,race-ethnicity,Majority White-NH Tracts,99.71,1
2019,47,141,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,143,race-ethnicity,All,58.12,1
2019,47,143,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,143,race-ethnicity,Majority White-NH Tracts,58.21,1
2019,47,143,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,145,race-ethnicity,All,64.19,1
2019,47,145,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,145,race-ethnicity,Majority White-NH Tracts,64.43,1
2019,47,145,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,147,race-ethnicity,All,3.69,1
2019,47,147,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,147,race-ethnicity,Majority White-NH Tracts,3.8,1
2019,47,147,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,149,race-ethnicity,All,82.08,1
2019,47,149,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,149,race-ethnicity,Majority White-NH Tracts,82.13,1
2019,47,149,race-ethnicity,Mixed Race and Ethnicity Tracts,67.55,1
2019,47,151,race-ethnicity,All,52.29,1
2019,47,151,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,151,race-ethnicity,Majority White-NH Tracts,52.26,1
2019,47,151,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,153,race-ethnicity,All,66.42,1
2019,47,153,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,153,race-ethnicity,Majority White-NH Tracts,66.3,1
2019,47,153,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,155,race-ethnicity,All,99.01,1
2019,47,155,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,155,race-ethnicity,Majority White-NH Tracts,99.05,1
2019,47,155,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,157,race-ethnicity,All,93.73,1
2019,47,157,race-ethnicity,Majority Non-White Tracts,77.42,1
2019,47,157,race-ethnicity,Majority White-NH Tracts,93.75,1
2019,47,157,race-ethnicity,Mixed Race and Ethnicity Tracts,79.7,1
2019,47,159,race-ethnicity,All,58.5,1
2019,47,159,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,159,race-ethnicity,Majority White-NH Tracts,58.61,1
2019,47,159,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,161,race-ethnicity,All,50.03,1
2019,47,161,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,161,race-ethnicity,Majority White-NH Tracts,50.1,1
2019,47,161,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,163,race-ethnicity,All,84.79,1
2019,47,163,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,163,race-ethnicity,Majority White-NH Tracts,85.08,1
2019,47,163,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,165,race-ethnicity,All,5.76,1
2019,47,165,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,165,race-ethnicity,Majority White-NH Tracts,5.76,1
2019,47,165,race-ethnicity,Mixed Race and Ethnicity Tracts,7.03,1
2019,47,167,race-ethnicity,All,60.69,1
2019,47,167,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,167,race-ethnicity,Majority White-NH Tracts,62.34,1
2019,47,167,race-ethnicity,Mixed Race and Ethnicity Tracts,35.41,1
2019,47,169,race-ethnicity,All,63.75,1
2019,47,169,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,169,race-ethnicity,Majority White-NH Tracts,63.94,1
2019,47,169,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,171,race-ethnicity,All,66.96,1
2019,47,171,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,171,race-ethnicity,Majority White-NH Tracts,67.02,1
2019,47,171,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,173,race-ethnicity,All,65.44,1
2019,47,173,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,173,race-ethnicity,Majority White-NH Tracts,65.41,1
2019,47,173,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,175,race-ethnicity,All,53.74,1
2019,47,175,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,175,race-ethnicity,Majority White-NH Tracts,53.71,1
2019,47,175,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,177,race-ethnicity,All,58.88,1
2019,47,177,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,177,race-ethnicity,Majority White-NH Tracts,58.9,1
2019,47,177,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,179,race-ethnicity,All,87.94,1
2019,47,179,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,179,race-ethnicity,Majority White-NH Tracts,88.25,1
2019,47,179,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,181,race-ethnicity,All,41.22,1
2019,47,181,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,181,race-ethnicity,Majority White-NH Tracts,41.49,1
2019,47,181,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,183,race-ethnicity,All,35.87,1
2019,47,183,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,183,race-ethnicity,Majority White-NH Tracts,36.49,1
2019,47,183,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,185,race-ethnicity,All,57.64,1
2019,47,185,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,185,race-ethnicity,Majority White-NH Tracts,57.62,1
2019,47,185,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,187,race-ethnicity,All,2.48,1
2019,47,187,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,187,race-ethnicity,Majority White-NH Tracts,2.52,1
2019,47,187,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,189,race-ethnicity,All,5.28,1
2019,47,189,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,189,race-ethnicity,Majority White-NH Tracts,5.37,1
2019,47,189,race-ethnicity,Mixed Race and Ethnicity Tracts,7.03,1
2019,48,001,race-ethnicity,All,52.77,1
2019,48,001,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,001,race-ethnicity,Majority White-NH Tracts,49.87,1
2019,48,001,race-ethnicity,Mixed Race and Ethnicity Tracts,46.41,1
2019,48,003,race-ethnicity,All,67.66,1
2019,48,003,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,003,race-ethnicity,Majority White-NH Tracts,67.67,1
2019,48,003,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,005,race-ethnicity,All,43.44,1
2019,48,005,race-ethnicity,Majority Non-White Tracts,37.95,1
2019,48,005,race-ethnicity,Majority White-NH Tracts,43.52,1
2019,48,005,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,007,race-ethnicity,All,62.73,1
2019,48,007,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,007,race-ethnicity,Majority White-NH Tracts,62.79,1
2019,48,007,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,009,race-ethnicity,All,31.35,1
2019,48,009,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,009,race-ethnicity,Majority White-NH Tracts,31.94,1
2019,48,009,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,011,race-ethnicity,All,16.44,1
2019,48,011,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,011,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,48,011,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,013,race-ethnicity,All,67.76,1
2019,48,013,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,013,race-ethnicity,Majority White-NH Tracts,67.8,1
2019,48,013,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,015,race-ethnicity,All,66.87,1
2019,48,015,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,015,race-ethnicity,Majority White-NH Tracts,66.92,1
2019,48,015,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,017,race-ethnicity,All,16.44,1
2019,48,017,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,017,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,48,017,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,019,race-ethnicity,All,71.64,1
2019,48,019,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,019,race-ethnicity,Majority White-NH Tracts,71.83,1
2019,48,019,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,021,race-ethnicity,All,21.83,1
2019,48,021,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,021,race-ethnicity,Majority White-NH Tracts,23.4,1
2019,48,021,race-ethnicity,Mixed Race and Ethnicity Tracts,13.74,1
2019,48,023,race-ethnicity,All,16.44,1
2019,48,023,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,023,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,48,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,025,race-ethnicity,All,60.85,1
2019,48,025,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,025,race-ethnicity,Majority White-NH Tracts,60.77,1
2019,48,025,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,027,race-ethnicity,All,49.46,1
2019,48,027,race-ethnicity,Majority Non-White Tracts,40.75,1
2019,48,027,race-ethnicity,Majority White-NH Tracts,24.08,1
2019,48,027,race-ethnicity,Mixed Race and Ethnicity Tracts,48.84,1
2019,48,029,race-ethnicity,All,96.28,1
2019,48,029,race-ethnicity,Majority Non-White Tracts,82.68,1
2019,48,029,race-ethnicity,Majority White-NH Tracts,96.7,1
2019,48,029,race-ethnicity,Mixed Race and Ethnicity Tracts,86.58,1
2019,48,031,race-ethnicity,All,53.74,1
2019,48,031,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,031,race-ethnicity,Majority White-NH Tracts,53.71,1
2019,48,031,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,033,race-ethnicity,All,16.44,1
2019,48,033,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,033,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,48,033,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,035,race-ethnicity,All,43.06,1
2019,48,035,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,035,race-ethnicity,Majority White-NH Tracts,43.42,1
2019,48,035,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,037,race-ethnicity,All,85.39,1
2019,48,037,race-ethnicity,Majority Non-White Tracts,71.14,1
2019,48,037,race-ethnicity,Majority White-NH Tracts,80.79,1
2019,48,037,race-ethnicity,Mixed Race and Ethnicity Tracts,78.75,1
2019,48,039,race-ethnicity,All,86.82,1
2019,48,039,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,039,race-ethnicity,Majority White-NH Tracts,85.7,1
2019,48,039,race-ethnicity,Mixed Race and Ethnicity Tracts,77.27,1
2019,48,041,race-ethnicity,All,6.11,1
2019,48,041,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,041,race-ethnicity,Majority White-NH Tracts,6.12,1
2019,48,041,race-ethnicity,Mixed Race and Ethnicity Tracts,8.67,1
2019,48,043,race-ethnicity,All,52.55,1
2019,48,043,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,043,race-ethnicity,Majority White-NH Tracts,52.49,1
2019,48,043,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,045,race-ethnicity,All,16.44,1
2019,48,045,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,045,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,48,045,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,047,race-ethnicity,All,37.21,1
2019,48,047,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,047,race-ethnicity,Majority White-NH Tracts,37.57,1
2019,48,047,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,049,race-ethnicity,All,55.95,1
2019,48,049,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,049,race-ethnicity,Majority White-NH Tracts,55.73,1
2019,48,049,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,051,race-ethnicity,All,50,1
2019,48,051,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,051,race-ethnicity,Majority White-NH Tracts,50.07,1
2019,48,051,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,053,race-ethnicity,All,10.73,1
2019,48,053,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,053,race-ethnicity,Majority White-NH Tracts,10.99,1
2019,48,053,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,055,race-ethnicity,All,68.91,1
2019,48,055,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,055,race-ethnicity,Majority White-NH Tracts,69.08,1
2019,48,055,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,057,race-ethnicity,All,39.24,1
2019,48,057,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,057,race-ethnicity,Majority White-NH Tracts,39.37,1
2019,48,057,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,059,race-ethnicity,All,35.81,1
2019,48,059,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,059,race-ethnicity,Majority White-NH Tracts,36.42,1
2019,48,059,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,061,race-ethnicity,All,88.89,1
2019,48,061,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,061,race-ethnicity,Majority White-NH Tracts,89.37,1
2019,48,061,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,063,race-ethnicity,All,40.39,1
2019,48,063,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,063,race-ethnicity,Majority White-NH Tracts,40.51,1
2019,48,063,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,065,race-ethnicity,All,11.14,1
2019,48,065,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,065,race-ethnicity,Majority White-NH Tracts,11.45,1
2019,48,065,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,067,race-ethnicity,All,34.37,1
2019,48,067,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,067,race-ethnicity,Majority White-NH Tracts,33.51,1
2019,48,067,race-ethnicity,Mixed Race and Ethnicity Tracts,29.12,1
2019,48,069,race-ethnicity,All,11.9,1
2019,48,069,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,069,race-ethnicity,Majority White-NH Tracts,12.24,1
2019,48,069,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,071,race-ethnicity,All,79.38,1
2019,48,071,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,071,race-ethnicity,Majority White-NH Tracts,79.74,1
2019,48,071,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,073,race-ethnicity,All,45.07,1
2019,48,073,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,073,race-ethnicity,Majority White-NH Tracts,45.22,1
2019,48,073,race-ethnicity,Mixed Race and Ethnicity Tracts,38,1
2019,48,075,race-ethnicity,All,24,1
2019,48,075,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,075,race-ethnicity,Majority White-NH Tracts,24.67,1
2019,48,075,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,077,race-ethnicity,All,29.44,1
2019,48,077,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,077,race-ethnicity,Majority White-NH Tracts,30.46,1
2019,48,077,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,079,race-ethnicity,All,8.96,1
2019,48,079,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,079,race-ethnicity,Majority White-NH Tracts,9.15,1
2019,48,079,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,081,race-ethnicity,All,11.87,1
2019,48,081,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,081,race-ethnicity,Majority White-NH Tracts,12.21,1
2019,48,081,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,083,race-ethnicity,All,23.62,1
2019,48,083,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,083,race-ethnicity,Majority White-NH Tracts,24.25,1
2019,48,083,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,48,085,race-ethnicity,All,93.35,1
2019,48,085,race-ethnicity,Majority Non-White Tracts,82,1
2019,48,085,race-ethnicity,Majority White-NH Tracts,93.52,1
2019,48,085,race-ethnicity,Mixed Race and Ethnicity Tracts,80.55,1
2019,48,087,race-ethnicity,All,16.44,1
2019,48,087,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,48,087,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,48,087,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
