year,state,place,r_black_nh_hv_hh,black_nh_wealth_quality,r_hispanic_hv_hh,hispanic_wealth_quality,r_other_nh_hv_hh,other_nh_wealth_quality,r_white_nh_hv_hh,white_nh_wealth_quality
2019,12,71000,8.4%:20.3%,1,18.1%:25.1%,1,6.2%:6.4%,1,67.2%:48.2%,1
2019,12,76600,12.0%:27.5%,3,6.9%:19.5%,3,4.5%:3.0%,3,76.6%:50.0%,3
2019,13,3440,20.3%:29.6%,1,4.7%:7.5%,3,2.5%:4.9%,3,72.5%:58.0%,1
2019,13,4000,17.1%:43.8%,1,3.8%:4.0%,1,7.2%:7.3%,1,71.9%:44.9%,1
2019,13,4204,41.8%:55.0%,1,3.7%:2.8%,1,4.5%:4.8%,1,49.9%:37.3%,1
2019,13,19000,33.7%:44.7%,2,3.2%:6.1%,3,5.3%:5.5%,3,57.7%:43.7%,2
2019,13,42425,4.0%:10.7%,2,9.1%:9.2%,2,24.8%:25.8%,2,62.1%:54.3%,2
2019,13,49008,19.7%:51.1%,1,2.1%:2.9%,3,3.9%:2.9%,3,74.3%:43.1%,1
2019,13,67284,5.2%:12.0%,2,5.9%:8.0%,2,7.1%:9.5%,2,81.8%:70.5%,2
2019,13,68516,3.8%:22.0%,1,4.6%:7.7%,1,6.0%:12.1%,1,85.6%:58.2%,1
2019,13,69000,21.4%:44.4%,2,7.9%:4.3%,3,4.8%:3.9%,2,66.0%:47.3%,2
2019,13,72122,83.8%:85.1%,2,2.1%:3.2%,3,2.9%:2.3%,3,11.2%:9.4%,2
2019,13,80508,16.2%:31.0%,3,3.3%:4.0%,3,6.5%:5.9%,3,74.0%:59.0%,3
2019,15,71550,0.5%:2.9%,3,1.7%:6.8%,3,79.3%:70.0%,2,18.5%:20.3%,2
2019,16,8830,0.2%:0.7%,3,2.9%:6.8%,3,4.3%:4.9%,3,92.6%:87.5%,3
2019,16,52120,0.5%:1.1%,3,3.8%:8.3%,3,4.0%:5.0%,3,91.8%:85.6%,3
2019,16,56260,0.0%:0.0%,3,5.6%:13.6%,3,3.0%:3.7%,3,91.4%:82.7%,3
2019,17,2154,0.7%:2.0%,3,7.6%:15.6%,3,9.8%:14.1%,3,81.9%:68.3%,3
2019,17,3012,4.7%:8.0%,2,21.1%:33.0%,2,11.0%:7.6%,2,63.2%:51.4%,2
2019,17,6613,4.2%:6.2%,3,1.5%:4.1%,3,2.3%:5.5%,3,92.1%:84.2%,3
2019,17,12385,4.1%:13.5%,3,0.8%:4.8%,3,10.6%:12.1%,3,84.4%:69.6%,3
2019,17,14000,12.9%:29.4%,1,16.3%:21.3%,1,11.4%:8.5%,1,59.4%:40.8%,1
2019,17,14351,8.5%:12.1%,3,31.3%:47.9%,2,4.0%:4.5%,3,56.2%:35.5%,2
2019,17,23074,1.7%:4.6%,3,16.7%:28.0%,3,9.8%:7.5%,3,71.8%:59.9%,3
2019,17,24582,2.9%:9.0%,3,4.4%:7.6%,3,16.5%:18.4%,3,76.3%:65.0%,3
2019,17,38570,10.7%:17.1%,3,15.0%:20.8%,3,2.7%:2.1%,3,71.7%:60.1%,3
2019,17,51622,3.3%:6.8%,3,5.6%:9.4%,3,19.5%:14.9%,3,71.7%:68.9%,3
2019,17,59000,7.9%:17.0%,3,2.2%:3.3%,3,5.4%:5.6%,3,84.6%:74.1%,3
2019,17,65000,4.7%:17.5%,3,11.9%:12.9%,3,5.4%:3.6%,3,77.9%:66.0%,3
2019,17,68003,1.9%:5.1%,3,8.2%:10.5%,2,18.3%:17.6%,2,71.7%:66.7%,2
2019,17,72000,4.5%:12.4%,3,1.6%:1.6%,3,1.9%:3.1%,3,91.9%:82.9%,3
2019,17,79293,6.1%:16.7%,3,16.7%:31.6%,3,7.6%:7.4%,3,69.6%:44.3%,3
2019,18,5860,0.6%:2.8%,3,2.4%:2.5%,3,3.8%:9.1%,3,93.3%:85.6%,3
2019,18,10342,1.5%:2.7%,3,0.8%:2.7%,3,9.7%:10.7%,1,88.1%:83.9%,1
2019,18,22000,1.3%:8.8%,3,0.2%:1.5%,3,2.2%:2.9%,3,96.3%:86.8%,3
2019,18,23278,1.9%:2.7%,3,1.5%:2.9%,3,7.6%:8.1%,3,89.0%:86.3%,3
2019,18,25000,6.0%:15.0%,2,7.2%:6.9%,2,5.6%:5.2%,2,81.1%:72.9%,2
2019,18,31000,17.1%:30.5%,2,38.7%:34.5%,2,0.1%:0.8%,3,44.0%:34.3%,2
2019,18,36003,15.0%:28.5%,1,4.6%:6.4%,1,4.8%:4.5%,1,75.6%:60.5%,1
2019,18,71000,15.2%:25.0%,2,7.3%:9.5%,2,5.0%:3.7%,3,72.5%:61.8%,2
2019,19,12000,0.5%:5.5%,3,0.7%:1.9%,3,2.3%:4.2%,3,96.4%:88.4%,3
2019,19,19000,1.1%:8.1%,3,3.3%:6.1%,3,4.2%:3.7%,3,91.3%:82.1%,3
2019,19,21000,4.7%:13.5%,3,4.9%:7.8%,2,4.3%:5.9%,2,86.1%:72.8%,2
2019,19,73335,0.4%:5.2%,3,6.3%:12.2%,3,4.4%:5.3%,3,88.9%:77.3%,3
2019,20,36000,16.1%:25.0%,1,15.1%:21.2%,1,6.9%:7.9%,3,61.9%:45.9%,1
2019,20,38900,0.1%:4.9%,3,1.6%:4.5%,3,4.0%:7.6%,3,94.3%:83.1%,3
2019,20,52575,1.3%:6.0%,3,4.3%:7.1%,3,3.7%:5.5%,3,90.6%:81.5%,3
2019,20,53775,2.1%:3.8%,3,1.8%:4.6%,3,5.7%:8.6%,2,90.4%:83.1%,2
2019,20,71000,4.6%:13.5%,3,6.9%:13.0%,3,3.1%:3.8%,3,85.4%:69.8%,2
2019,20,79000,3.5%:10.0%,3,12.7%:13.9%,3,5.6%:6.8%,3,78.3%:69.3%,3
2019,21,46027,8.3%:13.9%,1,2.1%:5.7%,3,5.1%:5.5%,1,84.5%:74.9%,1
2019,21,48006,7.8%:16.6%,1,2.6%:5.3%,1,4.2%:3.9%,1,85.4%:74.2%,1
2019,22,5000,21.4%:44.2%,2,1.4%:3.5%,3,4.3%:4.8%,3,72.9%:47.5%,2
2019,22,40735,15.5%:19.3%,3,1.2%:3.2%,3,4.3%:2.9%,3,79.0%:74.7%,3
2019,22,41155,16.8%:30.8%,3,0.5%:3.4%,3,1.5%:2.4%,3,81.3%:63.3%,3
2019,22,55000,30.0%:56.3%,1,5.0%:4.1%,1,5.1%:4.1%,1,59.8%:35.5%,1
2019,22,70000,28.2%:48.3%,3,1.5%:2.4%,3,1.4%:2.0%,3,68.8%:47.3%,3
2019,24,4000,41.9%:59.8%,1,2.9%:3.8%,3,4.5%:4.6%,1,50.7%:31.7%,1
2019,24,30325,8.0%:14.4%,3,6.1%:8.2%,3,4.7%:6.6%,3,81.1%:70.8%,3
2019,25,7000,13.2%:19.6%,1,6.8%:17.2%,1,8.9%:12.6%,1,71.1%:50.5%,1
2019,25,9000,29.1%:34.9%,2,5.8%:9.9%,3,7.2%:7.8%,2,57.8%:47.4%,2
2019,25,11000,5.1%:9.3%,3,2.7%:6.2%,1,13.9%:20.3%,1,78.2%:64.3%,1
2019,25,23000,2.0%:5.0%,3,0.9%:8.3%,3,0.5%:4.6%,3,96.6%:82.1%,1
2019,25,34550,3.5%:3.3%,3,23.2%:43.7%,3,4.6%:4.0%,3,68.6%:49.0%,3
2019,25,37000,2.0%:6.7%,3,11.6%:17.0%,3,17.4%:17.8%,1,69.0%:58.5%,1
2019,25,37490,5.0%:6.6%,3,14.7%:29.2%,2,9.4%:8.8%,2,70.9%:55.4%,2
2019,25,45000,5.2%:8.0%,3,3.1%:12.3%,3,7.8%:9.9%,3,84.0%:69.8%,2
2019,25,45560,2.9%:2.9%,3,2.1%:3.7%,3,14.9%:18.5%,2,80.1%:75.0%,2
2019,25,55745,5.7%:7.1%,3,1.8%:3.1%,3,18.0%:21.8%,2,74.5%:68.0%,2
2019,25,62535,7.7%:7.3%,3,10.2%:12.1%,3,12.5%:13.2%,2,69.6%:67.5%,2
2019,25,67000,16.5%:16.0%,1,21.2%:45.4%,1,6.6%:4.2%,3,55.6%:34.4%,1
2019,25,82000,7.3%:11.5%,3,12.6%:21.5%,3,6.5%:6.6%,3,73.6%:60.3%,1
2019,26,3000,1.9%:7.3%,1,2.2%:4.4%,3,9.7%:17.1%,1,86.1%:71.2%,1
2019,26,21000,3.1%:6.2%,2,2.7%:4.0%,2,3.1%:3.8%,3,91.2%:86.1%,2
2019,26,22000,61.4%:77.4%,1,4.3%:5.4%,1,3.2%:3.2%,1,31.1%:14.0%,1
2019,26,27440,26.1%:43.3%,2,1.3%:1.6%,3,10.5%:10.7%,2,62.1%:44.4%,2
2019,26,29000,54.6%:50.0%,1,1.6%:4.7%,3,3.2%:4.7%,3,40.5%:40.6%,1
2019,26,34000,11.3%:17.4%,1,6.9%:11.3%,1,3.4%:5.2%,1,78.4%:66.0%,1
2019,26,46000,12.2%:17.3%,2,7.7%:8.8%,2,4.7%:8.3%,2,75.3%:65.6%,2
2019,26,49000,9.7%:15.7%,1,1.9%:1.6%,3,4.4%:4.3%,3,84.0%:78.5%,1
2019,26,69035,2.1%:3.4%,2,3.7%:3.4%,3,19.1%:18.4%,2,75.1%:74.8%,2
2019,26,74900,27.3%:43.9%,2,1.3%:1.6%,3,10.7%:10.7%,2,60.7%:43.8%,2
2019,26,76460,3.1%:7.3%,3,1.5%:1.3%,3,8.8%:7.1%,3,86.6%:84.3%,1
2019,26,80700,2.0%:2.5%,2,3.7%:3.2%,3,19.4%:18.9%,2,74.9%:75.3%,2
2019,26,84000,9.5%:20.2%,3,2.2%:2.8%,3,10.6%:8.8%,3,77.7%:68.1%,1
2019,26,86000,11.7%:22.6%,2,2.4%:2.6%,3,4.9%:5.8%,3,81.0%:69.0%,2
2019,26,88940,0.8%:5.5%,3,7.9%:9.8%,3,2.9%:5.0%,3,88.4%:79.6%,3
2019,27,6616,1.8%:7.1%,3,3.6%:7.0%,3,5.6%:8.5%,2,89.1%:77.4%,2
2019,27,7966,10.1%:16.5%,3,2.0%:3.9%,3,13.5%:13.5%,3,74.5%:66.0%,2
2019,27,17000,0.8%:1.4%,3,1.9%:2.3%,3,6.0%:5.9%,2,91.3%:90.4%,2
2019,27,43000,5.1%:16.6%,1,2.6%:6.3%,3,3.4%:7.2%,1,88.9%:69.9%,1
2019,27,51730,1.9%:3.9%,3,0.1%:1.9%,3,8.3%:8.4%,2,89.6%:85.8%,2
2019,27,54880,2.6%:5.4%,3,1.3%:5.3%,3,8.1%:7.2%,3,88.0%:82.0%,3
2019,27,58000,5.3%:15.0%,3,3.0%:6.9%,3,10.1%:15.6%,1,81.7%:62.5%,1
2019,27,71428,2.7%:4.9%,3,4.3%:3.7%,3,3.9%:6.5%,3,89.2%:85.0%,3
2019,28,36000,38.2%:71.5%,2,0.2%:1.4%,3,1.1%:2.0%,2,60.4%:25.2%,2
2019,29,15670,1.2%:8.1%,3,1.4%:2.5%,3,5.2%:7.3%,3,92.1%:82.1%,3
2019,29,35000,13.2%:14.7%,3,4.5%:5.5%,3,1.9%:3.4%,3,80.4%:76.3%,3
2019,29,38000,12.9%:27.1%,2,4.9%:7.8%,2,3.8%:5.0%,2,78.4%:60.1%,2
2019,29,41348,6.4%:10.5%,2,1.3%:1.8%,2,3.5%:2.6%,2,88.8%:85.1%,2
2019,29,54074,3.7%:4.1%,3,2.7%:3.1%,3,2.5%:2.9%,3,91.1%:89.9%,3
2019,29,65000,18.1%:42.4%,1,2.0%:3.2%,1,7.6%:5.6%,1,72.2%:48.8%,1
2019,29,70000,1.3%:4.4%,3,2.0%:2.5%,3,4.5%:5.5%,3,92.2%:87.6%,2
2019,30,6550,0.3%:0.2%,3,2.0%:4.7%,3,3.9%:6.0%,2,93.8%:89.0%,2
2019,31,28000,3.2%:3.7%,3,2.7%:5.4%,3,2.8%:6.8%,3,91.3%:84.1%,3
2019,31,37000,5.7%:10.2%,2,8.6%:13.2%,2,5.5%:5.5%,2,80.2%:71.0%,2
2019,32,31900,4.1%:7.0%,3,8.9%:13.0%,3,15.2%:14.1%,3,71.7%:65.8%,3
2019,32,40000,6.9%:15.8%,2,26.6%:35.7%,2,9.0%:9.2%,2,57.5%:39.3%,2
2019,32,51800,17.0%:23.5%,2,30.9%:37.8%,2,14.4%:8.6%,2,37.7%:30.1%,2
2019,32,60600,1.6%:1.8%,3,7.8%:20.6%,2,6.7%:9.9%,2,83.9%:67.6%,2
2019,32,68400,1.8%:2.2%,3,11.3%:20.6%,3,6.6%:9.1%,3,80.4%:68.1%,3
2019,33,45140,1.9%:3.8%,3,1.9%:8.6%,3,3.0%:4.4%,3,93.2%:83.2%,1
2019,33,50260,0.6%:1.9%,3,3.1%:6.2%,3,7.3%:6.2%,3,89.0%:85.7%,3
2019,34,13690,1.5%:6.3%,3,29.8%:50.5%,2,6.3%:5.2%,2,62.4%:38.0%,2
2019,34,21000,7.5%:22.6%,1,52.2%:60.4%,1,1.5%:2.9%,1,38.8%:14.2%,1
2019,34,36000,13.1%:19.3%,1,14.9%:23.1%,1,29.4%:26.5%,1,42.6%:31.2%,1
2019,34,51000,42.7%:49.8%,1,32.7%:32.8%,1,5.1%:3.3%,1,19.4%:14.0%,1
2019,34,57000,28.9%:28.1%,1,46.5%:57.7%,1,10.0%:5.4%,3,14.5%:8.8%,1
2019,34,74000,26.3%:43.6%,3,15.4%:22.9%,3,2.3%:3.4%,3,56.0%:30.1%,3
2019,35,2000,1.0%:2.1%,3,39.0%:39.6%,2,6.7%:8.0%,2,53.4%:50.4%,2
2019,35,39380,2.0%:3.0%,3,43.6%:53.0%,3,2.3%:5.9%,3,52.1%:38.1%,3
2019,35,63460,2.0%:4.0%,3,28.3%:36.4%,3,26.0%:8.5%,3,43.7%:51.1%,3
2019,35,70500,0.2%:0.7%,3,25.2%:39.5%,3,3.5%:5.3%,3,71.0%:54.5%,3
2019,36,1000,11.7%:21.8%,3,2.5%:8.7%,3,3.5%:10.7%,3,82.3%:58.9%,1
2019,36,11000,27.3%:35.7%,1,4.6%:10.4%,1,4.6%:6.8%,1,63.4%:47.0%,1
2019,36,50617,11.7%:28.9%,2,12.6%:17.1%,2,8.7%:7.2%,2,67.0%:46.9%,2
2019,36,51000,13.6%:21.5%,1,10.0%:25.5%,1,18.0%:15.4%,1,58.5%:37.7%,1
2019,36,63000,21.2%:35.7%,1,10.1%:16.1%,1,4.6%:4.4%,1,64.0%:43.8%,1
2019,36,73000,20.5%:23.4%,1,4.5%:9.3%,3,11.0%:8.1%,1,64.0%:59.2%,1
2019,36,84000,9.3%:18.7%,1,19.3%:35.4%,1,8.0%:8.1%,1,63.3%:37.7%,1
2019,37,2140,2.0%:8.0%,3,1.9%:4.9%,3,1.1%:1.5%,3,95.0%:85.6%,3
2019,37,10740,5.0%:9.3%,2,2.3%:6.5%,2,17.4%:12.0%,2,75.3%:72.2%,2
2019,37,12000,16.1%:33.1%,1,4.5%:9.2%,1,6.4%:8.5%,1,73.1%:49.1%,1
2019,37,14100,9.4%:15.9%,2,4.8%:7.1%,3,8.3%:5.8%,2,77.5%:71.3%,2
2019,37,19000,18.7%:34.7%,2,3.9%:7.6%,2,11.1%:7.8%,2,66.3%:50.0%,2
2019,37,22920,28.9%:41.9%,2,8.5%:10.1%,2,7.3%:8.8%,2,55.4%:39.2%,2
2019,37,25580,9.6%:22.1%,2,3.0%:6.6%,3,2.2%:2.5%,3,85.2%:68.8%,2
2019,37,28000,14.8%:39.8%,2,3.3%:5.5%,2,5.1%:7.9%,2,76.8%:46.8%,2
2019,37,28080,16.6%:34.9%,3,3.0%:4.6%,3,2.2%:2.2%,3,78.2%:58.3%,3
2019,37,31400,14.3%:30.1%,3,5.5%:7.2%,3,5.9%:4.8%,3,74.2%:57.8%,3
2019,37,55000,9.4%:24.1%,2,2.9%:7.8%,2,5.0%:6.1%,2,82.7%:62.0%,2
2019,37,74440,4.1%:12.4%,2,0.5%:4.2%,3,1.9%:3.8%,3,93.5%:79.6%,2
2019,37,75000,16.6%:37.5%,2,5.2%:10.3%,2,4.7%:3.5%,2,73.5%:48.6%,2
2019,38,25700,0.2%:6.8%,3,0.8%:2.8%,3,1.0%:8.1%,3,97.9%:82.4%,3
2019,39,1000,14.9%:27.4%,2,2.4%:4.1%,3,3.0%:4.3%,2,79.7%:64.1%,2
2019,39,15000,14.8%:38.2%,1,1.3%:2.7%,3,2.9%:4.6%,1,80.9%:54.5%,1
2019,39,16000,37.0%:47.4%,1,5.8%:10.9%,1,3.4%:4.6%,1,53.8%:37.1%,1
2019,39,18000,9.7%:25.9%,2,2.1%:4.0%,2,7.5%:8.0%,2,80.7%:62.1%,2
2019,39,21000,24.8%:37.6%,2,2.0%:2.7%,3,3.2%:5.6%,2,69.9%:54.1%,2
2019,39,61000,1.4%:4.4%,2,2.7%:5.6%,3,3.1%:4.6%,2,92.8%:85.3%,2
2019,39,77000,12.7%:27.4%,1,5.3%:6.8%,1,2.6%:4.2%,3,79.4%:61.6%,1
2019,40,9050,2.6%:7.8%,3,4.2%:11.3%,3,12.4%:13.5%,3,80.8%:67.5%,3
2019,40,23200,1.9%:10.2%,3,2.3%:5.0%,3,9.0%:9.3%,3,86.8%:75.5%,2
2019,40,41850,16.2%:19.0%,3,6.3%:14.3%,3,11.7%:10.2%,3,65.8%:56.5%,3
2019,40,52500,1.5%:3.4%,3,4.0%:7.7%,3,12.7%:14.7%,3,81.8%:74.3%,3
2019,40,55000,7.2%:15.6%,2,6.9%:15.8%,2,9.9%:9.6%,2,75.9%:59.0%,2
2019,40,75000,3.8%:10.3%,2,4.4%:9.0%,2,8.5%:13.2%,2,83.3%:67.5%,2
2019,41,5350,1.2%:1.9%,3,4.7%:11.0%,2,14.5%:13.1%,2,79.6%:74.0%,2
2019,41,5800,0.0%:0.0%,3,3.9%:5.1%,3,1.7%:3.7%,3,94.4%:91.2%,3
2019,41,23850,1.8%:1.2%,3,3.6%:7.4%,2,9.1%:7.9%,2,85.5%:83.5%,2
2019,41,31250,1.3%:5.5%,3,8.6%:15.6%,3,15.0%:12.2%,3,75.1%:66.7%,3
2019,41,34100,1.1%:2.6%,3,6.9%:16.0%,3,16.5%:16.1%,3,75.5%:65.3%,3
2019,41,47000,0.0%:0.4%,3,6.0%:7.6%,3,5.3%:6.3%,3,88.7%:85.7%,3
2019,41,59000,3.3%:5.6%,1,3.4%:6.9%,1,8.6%:11.5%,1,84.7%:76.0%,1
2019,41,64900,0.2%:0.2%,3,11.7%:15.4%,2,6.4%:7.1%,2,81.7%:77.3%,2
2019,42,2000,4.3%:10.8%,3,28.3%:48.9%,1,5.8%:4.9%,3,61.6%:35.4%,1
2019,42,6088,2.7%:5.8%,3,8.1%:17.9%,3,2.2%:3.6%,3,86.9%:72.7%,3
2019,42,24000,5.0%:13.5%,3,2.4%:6.4%,3,2.2%:4.5%,3,90.4%:75.6%,1
2019,42,60000,26.8%:39.7%,1,6.5%:12.1%,1,9.8%:9.0%,1,56.9%:39.2%,1
2019,42,61000,10.4%:21.2%,1,1.4%:2.1%,3,4.2%:7.4%,1,84.0%:69.3%,1
2019,42,63624,2.0%:8.1%,3,19.1%:33.7%,3,3.4%:2.1%,3,75.5%:56.0%,3
2019,42,69000,1.7%:4.3%,3,6.8%:8.6%,3,4.9%:3.8%,3,86.6%:83.3%,2
2019,44,19180,3.8%:5.8%,2,3.1%:8.6%,2,8.1%:7.7%,2,85.0%:77.8%,2
2019,44,54640,2.6%:7.4%,3,10.6%:17.9%,3,3.4%:5.8%,3,83.3%:68.9%,3
2019,44,59000,10.4%:13.7%,1,25.3%:40.0%,1,8.0%:7.9%,1,56.3%:38.4%,1
2019,44,74300,3.1%:1.6%,3,3.7%:4.2%,3,4.2%:5.6%,3,89.0%:88.7%,3
2019,45,13330,9.7%:20.3%,3,1.5%:3.1%,3,3.1%:3.5%,3,85.7%:73.0%,3
2019,45,16000,23.5%:45.9%,2,1.2%:4.0%,2,4.9%:6.0%,2,70.4%:44.1%,2
2019,45,48535,9.5%:16.2%,3,0.6%:1.0%,3,1.4%:2.6%,3,88.5%:80.2%,3
2019,45,50875,19.1%:32.4%,3,2.0%:8.0%,3,5.6%:5.0%,3,73.2%:54.6%,3
2019,46,59020,1.2%:5.4%,3,1.4%:3.2%,3,2.4%:4.3%,3,95.1%:87.1%,2
2019,47,14000,10.7%:25.1%,2,1.3%:5.3%,2,6.1%:4.7%,2,81.9%:64.9%,2
2019,47,15160,12.6%:21.3%,3,7.9%:8.1%,3,3.1%:4.7%,3,76.4%:65.9%,3
2019,47,27740,2.9%:5.3%,3,2.5%:4.0%,3,4.4%:5.7%,3,90.3%:85.0%,3
2019,47,40000,5.4%:14.6%,2,1.5%:2.8%,3,1.9%:3.3%,2,91.2%:79.3%,2
2019,47,48000,28.8%:60.3%,1,3.6%:5.0%,1,4.7%:3.1%,1,62.9%:31.7%,1
2019,47,51560,7.3%:16.5%,3,2.8%:4.9%,3,5.6%:5.0%,3,84.4%:73.7%,3
2019,47,52006,13.3%:26.7%,1,2.3%:6.5%,1,5.7%:5.9%,1,78.7%:60.8%,1
2019,48,1000,3.8%:8.3%,3,16.0%:22.5%,3,3.1%:2.6%,3,77.2%:66.6%,3
2019,48,1924,10.4%:11.3%,2,8.2%:11.9%,2,25.8%:19.4%,2,55.5%:57.5%,2
2019,48,3000,2.6%:7.0%,3,16.8%:26.8%,3,4.4%:4.6%,3,76.2%:61.5%,3
2019,48,4000,18.4%:27.2%,2,19.6%:24.4%,2,10.1%:8.1%,2,51.9%:40.3%,2
2019,48,5000,2.6%:7.1%,2,13.7%:25.4%,2,8.7%:9.3%,2,74.9%:58.1%,2
2019,48,6128,12.6%:17.6%,3,33.6%:38.9%,3,1.2%:1.4%,3,52.5%:42.2%,3
2019,48,7000,28.4%:46.1%,1,7.4%:13.8%,1,2.7%:4.3%,3,61.6%:35.8%,1
2019,48,10768,0.2%:0.2%,3,85.2%:90.5%,2,2.7%:1.7%,3,11.8%:7.6%,2
2019,48,10912,5.6%:12.1%,3,15.0%:20.5%,3,6.0%:7.3%,3,73.4%:60.0%,3
2019,48,13024,5.0%:15.6%,2,9.3%:18.6%,2,27.0%:18.6%,2,58.7%:47.2%,2
2019,48,13552,3.2%:5.5%,3,8.9%:16.2%,3,16.9%:13.8%,3,71.0%:64.6%,3
2019,48,15976,5.6%:12.1%,3,15.0%:20.5%,3,6.0%:7.3%,3,73.4%:60.0%,3
2019,48,16432,2.5%:4.5%,3,9.3%:16.6%,3,8.1%:4.9%,3,80.0%:74.0%,3
2019,48,17000,2.8%:5.2%,2,51.4%:61.0%,2,4.1%:3.9%,3,41.8%:29.8%,2
2019,48,19000,7.7%:25.4%,2,16.4%:29.2%,2,5.5%:6.4%,2,70.4%:39.1%,2
2019,48,19972,6.5%:11.0%,2,10.9%:17.5%,2,3.8%:6.7%,2,78.9%:64.7%,2
2019,48,22660,2.5%:0.6%,3,87.7%:89.7%,3,2.1%:2.4%,3,7.7%:7.3%,3
2019,48,24000,3.1%:4.1%,1,74.3%:77.8%,1,2.2%:2.5%,3,20.4%:15.6%,1
2019,48,26232,1.6%:3.1%,3,5.8%:7.8%,3,8.7%:9.2%,3,83.9%:79.8%,3
2019,48,27000,8.7%:17.6%,2,19.3%:27.0%,2,6.6%:6.1%,2,65.5%:49.3%,2
2019,48,27684,7.5%:10.7%,3,8.8%:11.6%,3,22.6%:18.3%,3,61.1%:59.4%,3
2019,48,29000,13.0%:17.4%,2,21.9%:30.1%,2,14.2%:11.4%,2,50.9%:41.2%,2
2019,48,30464,17.8%:23.3%,2,29.1%:38.0%,2,10.9%:7.3%,2,42.2%:31.3%,2
2019,48,35000,8.3%:22.5%,2,19.2%:36.6%,2,12.4%:10.3%,2,60.1%:30.6%,2
2019,48,37000,6.1%:15.8%,2,15.3%:31.8%,2,18.4%:20.1%,2,60.2%:32.2%,2
2019,48,39148,36.2%:35.8%,2,21.4%:22.0%,2,8.0%:7.4%,2,34.5%:34.9%,2
2019,48,41464,0.0%:0.6%,3,91.4%:93.6%,3,0.6%:0.7%,3,8.0%:5.2%,3
2019,48,41980,6.7%:8.9%,2,16.4%:21.5%,2,5.0%:4.0%,2,71.9%:65.6%,2
2019,48,42508,5.5%:15.8%,1,9.0%:18.5%,1,22.1%:12.7%,1,63.4%:53.0%,1
2019,48,43888,7.9%:20.0%,3,10.5%:13.9%,3,2.2%:3.1%,3,79.4%:63.0%,3
2019,48,45000,0.9%:6.9%,3,17.5%:30.8%,3,3.6%:3.3%,3,78.0%:58.9%,3
2019,48,45384,0.3%:0.2%,3,72.8%:81.6%,2,2.6%:4.3%,3,24.2%:13.9%,2
2019,48,45744,7.4%:12.4%,2,7.6%:12.5%,2,15.2%:10.1%,2,69.8%:65.1%,2
2019,48,47892,14.5%:23.9%,2,33.6%:37.6%,2,9.1%:6.2%,2,42.9%:32.2%,2
2019,48,48072,3.1%:6.4%,3,27.1%:39.7%,3,3.6%:2.2%,3,66.2%:51.7%,3
2019,48,48768,0.1%:0.1%,3,86.6%:88.3%,2,0.9%:1.4%,3,12.5%:10.2%,2
2019,48,50820,4.1%:4.0%,3,20.2%:26.2%,3,1.9%:2.4%,3,73.8%:67.4%,3
2019,48,53388,3.9%:5.2%,3,44.4%:55.9%,3,1.9%:1.6%,3,49.9%:37.3%,3
2019,48,56000,2.8%:2.3%,2,38.0%:56.8%,2,6.5%:3.3%,2,52.6%:37.5%,2
2019,48,56348,18.9%:22.0%,2,24.9%:23.9%,2,15.9%:13.1%,2,40.3%:41.0%,2
2019,48,57200,0.1%:0.2%,3,96.1%:93.6%,3,0.5%:0.4%,3,3.4%:5.7%,3
2019,48,58016,3.1%:10.9%,1,6.1%:10.0%,1,23.7%:21.9%,1,67.1%:57.2%,1
2019,48,61796,3.0%:12.6%,2,9.5%:17.8%,2,9.7%:12.4%,2,77.8%:57.2%,2
2019,48,63500,5.7%:10.0%,2,13.4%:23.5%,2,13.1%:8.5%,2,67.8%:58.0%,2
2019,48,64472,0.0%:3.2%,3,29.8%:34.7%,3,2.1%:2.9%,3,68.1%:59.2%,3
2019,48,65000,4.1%:7.3%,2,46.9%:57.0%,2,4.8%:4.5%,2,44.3%:31.1%,2
2019,48,70808,9.7%:14.4%,2,9.3%:18.0%,2,40.1%:30.0%,2,41.0%:37.5%,2
2019,48,72176,5.4%:10.0%,3,14.7%:20.2%,3,3.3%:3.6%,3,76.6%:66.3%,3
2019,48,74144,13.7%:26.0%,2,16.5%:17.5%,2,0.6%:2.4%,3,69.3%:54.1%,2
2019,48,76000,12.1%:23.6%,2,19.5%:28.1%,2,1.5%:2.1%,3,66.8%:46.1%,2
2019,48,79000,3.5%:10.6%,3,7.3%:14.3%,3,6.5%:3.9%,3,82.7%:71.2%,3
2019,49,43660,0.2%:0.7%,3,7.5%:9.2%,3,2.5%:3.1%,3,89.8%:87.0%,3
2019,49,44320,0.2%:0.1%,3,5.4%:8.8%,3,3.9%:4.2%,3,90.5%:86.8%,3
2019,49,55980,0.1%:0.6%,3,8.7%:13.4%,3,2.4%:4.7%,3,88.8%:81.3%,3
2019,49,57300,0.1%:0.1%,3,4.8%:10.4%,2,4.3%:4.7%,2,90.7%:84.8%,2
2019,49,62470,0.0%:1.8%,3,6.9%:12.1%,2,3.2%:8.5%,2,89.9%:77.6%,2
2019,49,65330,0.0%:0.1%,3,3.6%:7.8%,3,1.3%:2.8%,3,95.1%:89.2%,3
2019,49,67000,0.6%:2.8%,3,10.5%:18.9%,3,7.6%:9.2%,3,81.2%:69.1%,3
2019,49,67440,1.9%:1.6%,3,7.2%:7.6%,3,5.1%:5.4%,3,85.8%:85.4%,3
2019,49,70850,0.1%:0.1%,3,7.4%:12.0%,3,3.6%:5.4%,3,88.8%:82.5%,3
