year,state,county,share_debt_coll,county_name,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,subgroup,subgroup_type
2018,47,185,.3940092,White County,0.4400347,0.3479837,1,Majority white,race-ethnicity
2018,47,187,.1433681,Williamson County,0.1552285,0.1315078,1,Majority white,race-ethnicity
2018,47,187,,Williamson County,,,3,Majority non-white,race-ethnicity
2018,47,187,.14387,Williamson County,0.1556949,0.1320451,1,All,race-ethnicity
2018,47,189,.2840708,Wilson County,0.3026679,0.2654736,1,All,race-ethnicity
2018,47,189,,Wilson County,,,3,Majority non-white,race-ethnicity
2018,47,189,.2805593,Wilson County,0.2992653,0.2618533,1,Majority white,race-ethnicity
2018,48,001,.4409449,Anderson County,0.5276392,0.3542506,1,Majority white,race-ethnicity
2018,48,001,.4980237,Anderson County,0.5336186,0.4624288,1,All,race-ethnicity
2018,48,001,,Anderson County,,,3,Majority non-white,race-ethnicity
2018,48,003,,Andrews County,,,3,Majority non-white,race-ethnicity
2018,48,003,,Andrews County,,,3,Majority white,race-ethnicity
2018,48,003,.5444444,Andrews County,0.6039596,0.4849293,1,All,race-ethnicity
2018,48,005,.487013,Angelina County,0.5223408,0.4516852,1,Majority white,race-ethnicity
2018,48,005,.4800853,Angelina County,0.5062096,0.4539611,1,All,race-ethnicity
2018,48,005,,Angelina County,,,3,Majority non-white,race-ethnicity
2018,48,007,,Aransas County,,,3,Majority non-white,race-ethnicity
2018,48,007,.3382353,Aransas County,0.3945644,0.2819062,1,Majority white,race-ethnicity
2018,48,007,.3706468,Aransas County,0.4179196,0.3233740,1,All,race-ethnicity
2018,48,009,.3333333,Archer County,0.4082758,0.2583909,1,All,race-ethnicity
2018,48,009,,Archer County,,,3,Majority non-white,race-ethnicity
2018,48,009,.3333333,Archer County,0.4082758,0.2583909,1,Majority white,race-ethnicity
2018,48,011,,Armstrong County,,,3,All,race-ethnicity
2018,48,011,,Armstrong County,,,3,Majority white,race-ethnicity
2018,48,011,,Armstrong County,,,3,Majority non-white,race-ethnicity
2018,48,013,,Atascosa County,,,3,Majority white,race-ethnicity
2018,48,013,.4981413,Atascosa County,0.5326601,0.4636225,1,All,race-ethnicity
2018,48,013,.521978,Atascosa County,0.5639160,0.4800400,1,Majority non-white,race-ethnicity
2018,48,015,.3370998,Austin County,0.3773457,0.2968539,1,All,race-ethnicity
2018,48,015,.3088803,Austin County,0.3652594,0.2525012,1,Majority white,race-ethnicity
2018,48,015,,Austin County,,,3,Majority non-white,race-ethnicity
2018,48,017,,Bailey County,,,3,Majority white,race-ethnicity
2018,48,017,.4642857,Bailey County,0.5570656,0.3715058,1,Majority non-white,race-ethnicity
2018,48,017,.4690265,Bailey County,0.5614500,0.3766031,1,All,race-ethnicity
2018,48,019,.3220859,Bandera County,0.3728887,0.2712831,1,All,race-ethnicity
2018,48,019,,Bandera County,,,3,Majority non-white,race-ethnicity
2018,48,019,.3197492,Bandera County,0.3710096,0.2684888,1,Majority white,race-ethnicity
2018,48,021,.443459,Bastrop County,0.4699405,0.4169774,1,All,race-ethnicity
2018,48,021,.5245901,Bastrop County,0.6509545,0.3982258,1,Majority non-white,race-ethnicity
2018,48,021,.3955224,Bastrop County,0.4541735,0.3368713,1,Majority white,race-ethnicity
2018,48,023,,Baylor County,,,3,Majority non-white,race-ethnicity
2018,48,023,.3333333,Baylor County,0.4506755,0.2159912,1,Majority white,race-ethnicity
2018,48,023,.3333333,Baylor County,0.4506755,0.2159912,1,All,race-ethnicity
2018,48,025,.567867,Bee County,0.6190395,0.5166945,1,Majority non-white,race-ethnicity
2018,48,025,.5613577,Bee County,0.6111199,0.5115955,1,All,race-ethnicity
2018,48,025,,Bee County,,,3,Majority white,race-ethnicity
2018,48,027,.2945454,Bell County,0.3165472,0.2725437,1,Majority white,race-ethnicity
2018,48,027,.4193371,Bell County,0.4324260,0.4062482,1,All,race-ethnicity
2018,48,027,.495966,Bell County,0.5161640,0.4757680,1,Majority non-white,race-ethnicity
2018,48,029,.4354356,Bexar County,0.4410376,0.4298337,1,All,race-ethnicity
2018,48,029,.4964055,Bexar County,0.5029745,0.4898364,1,Majority non-white,race-ethnicity
2018,48,029,.2185592,Bexar County,0.2385792,0.1985392,1,Majority white,race-ethnicity
2018,48,031,.2978723,Blanco County,0.3634202,0.2323245,1,Majority white,race-ethnicity
2018,48,031,,Blanco County,,,3,Majority non-white,race-ethnicity
2018,48,031,.2978723,Blanco County,0.3634202,0.2323245,1,All,race-ethnicity
2018,48,033,,Borden County,,,3,Majority white,race-ethnicity
2018,48,033,,Borden County,,,3,Majority non-white,race-ethnicity
2018,48,033,,Borden County,,,3,All,race-ethnicity
2018,48,035,,Bosque County,,,3,Majority non-white,race-ethnicity
2018,48,035,.3422222,Bosque County,0.4043557,0.2800887,1,Majority white,race-ethnicity
2018,48,035,.3426295,Bosque County,0.4014601,0.2837988,1,All,race-ethnicity
2018,48,037,,Bowie County,,,3,Majority non-white,race-ethnicity
2018,48,037,.4946452,Bowie County,0.5200065,0.4692839,1,All,race-ethnicity
2018,48,037,.4344262,Bowie County,0.4676910,0.4011615,1,Majority white,race-ethnicity
2018,48,039,.3731262,Brazoria County,0.3858664,0.3603860,1,All,race-ethnicity
2018,48,039,.3623382,Brazoria County,0.3822443,0.3424322,1,Majority non-white,race-ethnicity
2018,48,039,.3901515,Brazoria County,0.4195861,0.3607169,1,Majority white,race-ethnicity
2018,48,041,.3155525,Brazos County,0.3325081,0.2985969,1,All,race-ethnicity
2018,48,041,.2316911,Brazos County,0.2530357,0.2103465,1,Majority white,race-ethnicity
2018,48,041,.5551602,Brazos County,0.5962833,0.5140371,1,Majority non-white,race-ethnicity
2018,48,043,,Brewster County,,,3,Majority white,race-ethnicity
2018,48,043,,Brewster County,,,3,Majority non-white,race-ethnicity
2018,48,043,.3417721,Brewster County,0.4159651,0.2675792,1,All,race-ethnicity
2018,48,045,,Briscoe County,,,3,Majority white,race-ethnicity
2018,48,045,,Briscoe County,,,3,Majority non-white,race-ethnicity
2018,48,045,,Briscoe County,,,3,All,race-ethnicity
2018,48,047,.6641222,Brooks County,0.7453115,0.5829328,1,All,race-ethnicity
2018,48,047,,Brooks County,,,3,Majority white,race-ethnicity
2018,48,047,.6641222,Brooks County,0.7453115,0.5829328,1,Majority non-white,race-ethnicity
2018,48,049,.4588608,Brown County,0.4977417,0.4199798,1,All,race-ethnicity
2018,48,049,.4582651,Brown County,0.4978057,0.4187246,1,Majority white,race-ethnicity
2018,48,049,,Brown County,,,3,Majority non-white,race-ethnicity
2018,48,051,.3523132,Burleson County,0.4082662,0.2963601,1,All,race-ethnicity
2018,48,051,.3505535,Burleson County,0.4074680,0.2936390,1,Majority white,race-ethnicity
2018,48,051,,Burleson County,,,3,Majority non-white,race-ethnicity
2018,48,053,.3437077,Burnet County,0.3779743,0.3094411,1,All,race-ethnicity
2018,48,053,.3437077,Burnet County,0.3779743,0.3094411,1,Majority white,race-ethnicity
2018,48,053,,Burnet County,,,3,Majority non-white,race-ethnicity
2018,48,055,,Caldwell County,,,3,Majority white,race-ethnicity
2018,48,055,.4814815,Caldwell County,0.5586633,0.4042997,1,Majority non-white,race-ethnicity
2018,48,055,.502455,Caldwell County,0.5421336,0.4627764,1,All,race-ethnicity
2018,48,057,.4880952,Calhoun County,0.5416232,0.4345673,1,All,race-ethnicity
2018,48,057,.4891304,Calhoun County,0.5482127,0.4300482,1,Majority non-white,race-ethnicity
2018,48,057,.46,Calhoun County,0.5995513,0.3204487,1,Majority white,race-ethnicity
2018,48,059,.4744186,Callahan County,0.5413223,0.4075149,1,Majority white,race-ethnicity
2018,48,059,.4818182,Callahan County,0.5479966,0.4156397,1,All,race-ethnicity
2018,48,059,,Callahan County,,,3,Majority non-white,race-ethnicity
2018,48,061,.5267236,Cameron County,0.5390303,0.5144168,1,All,race-ethnicity
2018,48,061,.3333333,Cameron County,0.4479356,0.2187311,1,Majority white,race-ethnicity
2018,48,061,.5298908,Cameron County,0.5423772,0.5174045,1,Majority non-white,race-ethnicity
2018,48,063,.4691358,Camp County,0.5320125,0.4062591,1,All,race-ethnicity
2018,48,063,,Camp County,,,3,Majority white,race-ethnicity
2018,48,063,,Camp County,,,3,Majority non-white,race-ethnicity
2018,48,065,,Carson County,,,3,Majority non-white,race-ethnicity
2018,48,065,.3434343,Carson County,0.4374508,0.2494179,1,Majority white,race-ethnicity
2018,48,065,.3434343,Carson County,0.4374508,0.2494179,1,All,race-ethnicity
2018,48,067,.4664179,Cass County,0.5086913,0.4241445,1,Majority white,race-ethnicity
2018,48,067,.4693878,Cass County,0.5115593,0.4272162,1,All,race-ethnicity
2018,48,067,,Cass County,,,3,Majority non-white,race-ethnicity
2018,48,069,.3813559,Castro County,0.4693694,0.2933425,1,All,race-ethnicity
2018,48,069,,Castro County,,,3,Majority white,race-ethnicity
2018,48,069,.4215686,Castro County,0.5178751,0.3252622,1,Majority non-white,race-ethnicity
2018,48,071,,Chambers County,,,3,Majority non-white,race-ethnicity
2018,48,071,.3843284,Chambers County,0.4426764,0.3259803,1,All,race-ethnicity
2018,48,071,.3759398,Chambers County,0.4585706,0.2933091,1,Majority white,race-ethnicity
2018,48,073,.532345,Cherokee County,0.5682708,0.4964192,1,All,race-ethnicity
2018,48,073,.4816177,Cherokee County,0.5411082,0.4221272,1,Majority white,race-ethnicity
2018,48,073,,Cherokee County,,,3,Majority non-white,race-ethnicity
2018,48,075,.4509804,Childress County,0.5480243,0.3539365,1,Majority white,race-ethnicity
2018,48,075,.4509804,Childress County,0.5480243,0.3539365,1,All,race-ethnicity
2018,48,075,,Childress County,,,3,Majority non-white,race-ethnicity
2018,48,077,.3669065,Clay County,0.4473198,0.2864931,1,Majority white,race-ethnicity
2018,48,077,,Clay County,,,3,Majority non-white,race-ethnicity
2018,48,077,.3687943,Clay County,0.4487169,0.2888717,1,All,race-ethnicity
2018,48,079,,Cochran County,,,3,All,race-ethnicity
2018,48,079,,Cochran County,,,3,Majority non-white,race-ethnicity
2018,48,079,,Cochran County,,,3,Majority white,race-ethnicity
2018,48,081,,Coke County,,,3,Majority white,race-ethnicity
2018,48,081,,Coke County,,,3,Majority non-white,race-ethnicity
2018,48,081,,Coke County,,,3,All,race-ethnicity
2018,48,083,.3566879,Coleman County,0.4318587,0.2815171,1,All,race-ethnicity
2018,48,083,,Coleman County,,,3,Majority non-white,race-ethnicity
2018,48,083,.3566879,Coleman County,0.4318587,0.2815171,1,Majority white,race-ethnicity
2018,48,085,.4028103,Collin County,0.4357249,0.3698958,1,Majority non-white,race-ethnicity
2018,48,085,.2818378,Collin County,0.2887628,0.2749127,1,All,race-ethnicity
2018,48,085,.2869263,Collin County,0.2969788,0.2768738,1,Majority white,race-ethnicity
2018,48,087,,Collingsworth County,,,3,Majority non-white,race-ethnicity
2018,48,087,,Collingsworth County,,,3,All,race-ethnicity
2018,48,087,,Collingsworth County,,,3,Majority white,race-ethnicity
2018,48,089,.5909091,Colorado County,0.7104371,0.4713811,1,Majority non-white,race-ethnicity
2018,48,089,.2809917,Colorado County,0.3614145,0.2005689,1,Majority white,race-ethnicity
2018,48,089,.4005848,Colorado County,0.4525952,0.3485744,1,All,race-ethnicity
2018,48,091,.2823804,Comal County,0.2997846,0.2649762,1,All,race-ethnicity
2018,48,091,.2186262,Comal County,0.2394527,0.1977996,1,Majority white,race-ethnicity
2018,48,091,,Comal County,,,3,Majority non-white,race-ethnicity
2018,48,093,.4150943,Comanche County,0.4815805,0.3486082,1,Majority white,race-ethnicity
2018,48,093,,Comanche County,,,3,Majority non-white,race-ethnicity
2018,48,093,.4217391,Comanche County,0.4857011,0.3577771,1,All,race-ethnicity
2018,48,095,,Concho County,,,3,Majority non-white,race-ethnicity
2018,48,095,,Concho County,,,3,All,race-ethnicity
2018,48,095,,Concho County,,,3,Majority white,race-ethnicity
2018,48,097,.4630682,Cooke County,0.4999286,0.4262078,1,All,race-ethnicity
2018,48,097,,Cooke County,,,3,Majority non-white,race-ethnicity
2018,48,097,.4688427,Cooke County,0.5065455,0.4311399,1,Majority white,race-ethnicity
2018,48,099,.3963964,Coryell County,0.4490136,0.3437792,1,Majority white,race-ethnicity
2018,48,099,.4225074,Coryell County,0.4529412,0.3920736,1,All,race-ethnicity
2018,48,099,,Coryell County,,,3,Majority non-white,race-ethnicity
2018,48,101,,Cottle County,,,3,All,race-ethnicity
2018,48,101,,Cottle County,,,3,Majority non-white,race-ethnicity
2018,48,101,,Cottle County,,,3,Majority white,race-ethnicity
2018,48,103,.4027778,Crane County,0.5168626,0.2886930,1,Majority non-white,race-ethnicity
2018,48,103,.4027778,Crane County,0.5168626,0.2886930,1,All,race-ethnicity
2018,48,103,,Crane County,,,3,Majority white,race-ethnicity
2018,48,105,.5,Crockett County,0.6254761,0.3745238,1,All,race-ethnicity
2018,48,105,,Crockett County,,,3,Majority white,race-ethnicity
2018,48,105,.5,Crockett County,0.6254761,0.3745238,1,Majority non-white,race-ethnicity
2018,48,107,.5656565,Crosby County,0.6637943,0.4675188,1,All,race-ethnicity
2018,48,107,,Crosby County,,,3,Majority white,race-ethnicity
2018,48,107,,Crosby County,,,3,Majority non-white,race-ethnicity
2018,48,109,,Culberson County,,,3,Majority non-white,race-ethnicity
2018,48,109,,Culberson County,,,3,All,race-ethnicity
2018,48,109,,Culberson County,,,3,Majority white,race-ethnicity
2018,48,111,.5517241,Dallam County,0.6426193,0.4608290,1,All,race-ethnicity
2018,48,111,,Dallam County,,,3,Majority white,race-ethnicity
2018,48,111,,Dallam County,,,3,Majority non-white,race-ethnicity
2018,48,113,.459597,Dallas County,0.4643500,0.4548441,1,All,race-ethnicity
2018,48,113,.2466439,Dallas County,0.2593895,0.2338983,1,Majority white,race-ethnicity
2018,48,113,.5266329,Dallas County,0.5322794,0.5209864,1,Majority non-white,race-ethnicity
2018,48,115,,Dawson County,,,3,Majority white,race-ethnicity
2018,48,115,.532967,Dawson County,0.6056513,0.4602827,1,Majority non-white,race-ethnicity
2018,48,115,.5102041,Dawson County,0.5803687,0.4400394,1,All,race-ethnicity
2018,48,117,.6307693,Deaf Smith County,0.6833187,0.5782198,1,All,race-ethnicity
2018,48,117,,Deaf Smith County,,,3,Majority white,race-ethnicity
2018,48,117,.634375,Deaf Smith County,0.6872258,0.5815241,1,Majority non-white,race-ethnicity
2018,48,119,.4864865,Delta County,0.6011449,0.3718281,1,All,race-ethnicity
2018,48,119,.479452,Delta County,0.5948486,0.3640555,1,Majority white,race-ethnicity
2018,48,119,,Delta County,,,3,Majority non-white,race-ethnicity
2018,48,121,.2794949,Denton County,0.2915708,0.2674190,1,Majority white,race-ethnicity
2018,48,121,.3385158,Denton County,0.3468191,0.3302125,1,All,race-ethnicity
2018,48,121,.6,Denton County,0.6621102,0.5378898,1,Majority non-white,race-ethnicity
2018,48,123,.3994253,DeWitt County,0.4509591,0.3478914,1,All,race-ethnicity
2018,48,123,,DeWitt County,,,3,Majority non-white,race-ethnicity
2018,48,123,.2625,DeWitt County,0.3595260,0.1654740,1,Majority white,race-ethnicity
2018,48,125,,Dickens County,,,3,Majority white,race-ethnicity
2018,48,125,,Dickens County,,,3,Majority non-white,race-ethnicity
2018,48,125,,Dickens County,,,3,All,race-ethnicity
2018,48,127,.6708075,Dimmit County,0.7436224,0.5979926,1,All,race-ethnicity
2018,48,127,,Dimmit County,,,3,Majority white,race-ethnicity
2018,48,127,.6708075,Dimmit County,0.7436224,0.5979926,1,Majority non-white,race-ethnicity
2018,48,129,.4528302,Donley County,0.5881256,0.3175348,1,All,race-ethnicity
2018,48,129,.4615385,Donley County,0.5983593,0.3247176,1,Majority white,race-ethnicity
2018,48,129,,Donley County,,,3,Majority non-white,race-ethnicity
2018,48,131,.6473684,Duval County,0.7154863,0.5792505,1,All,race-ethnicity
2018,48,131,.6473684,Duval County,0.7154863,0.5792505,1,Majority non-white,race-ethnicity
2018,48,131,,Duval County,,,3,Majority white,race-ethnicity
2018,48,133,,Eastland County,,,3,Majority non-white,race-ethnicity
2018,48,133,.5166667,Eastland County,0.5733100,0.4600233,1,Majority white,race-ethnicity
2018,48,133,.5166667,Eastland County,0.5733100,0.4600233,1,All,race-ethnicity
2018,48,135,.4393939,Ector County,0.5600517,0.3187362,1,Majority white,race-ethnicity
2018,48,135,.6313953,Ector County,0.6542013,0.6085894,1,Majority non-white,race-ethnicity
2018,48,135,.567469,Ector County,0.5860163,0.5489217,1,All,race-ethnicity
2018,48,137,,Edwards County,,,3,Majority white,race-ethnicity
2018,48,137,,Edwards County,,,3,Majority non-white,race-ethnicity
2018,48,137,,Edwards County,,,3,All,race-ethnicity
2018,48,139,.4148332,Ellis County,0.4330277,0.3966388,1,All,race-ethnicity
2018,48,139,,Ellis County,,,3,Majority non-white,race-ethnicity
2018,48,139,.3696568,Ellis County,0.3928783,0.3464353,1,Majority white,race-ethnicity
2018,48,141,,El Paso County,,,3,Majority white,race-ethnicity
2018,48,141,.4388633,El Paso County,0.4473877,0.4303388,1,Majority non-white,race-ethnicity
2018,48,141,.4375047,El Paso County,0.4459243,0.4290850,1,All,race-ethnicity
2018,48,143,.4359401,Erath County,0.4756187,0.3962615,1,All,race-ethnicity
2018,48,143,,Erath County,,,3,Majority non-white,race-ethnicity
2018,48,143,.4364549,Erath County,0.4762384,0.3966714,1,Majority white,race-ethnicity
2018,48,145,.5215517,Falls County,0.5859711,0.4571324,1,All,race-ethnicity
2018,48,145,.3653846,Falls County,0.4583814,0.2723878,1,Majority white,race-ethnicity
2018,48,145,.6464646,Falls County,0.7411171,0.5518122,1,Majority non-white,race-ethnicity
2018,48,147,.4580897,Fannin County,0.5012476,0.4149318,1,Majority white,race-ethnicity
2018,48,147,.46139,Fannin County,0.5043616,0.4184183,1,All,race-ethnicity
2018,48,147,,Fannin County,,,3,Majority non-white,race-ethnicity
2018,48,149,.3076923,Fayette County,0.3520981,0.2632865,1,Majority white,race-ethnicity
2018,48,149,.3193277,Fayette County,0.3612550,0.2774005,1,All,race-ethnicity
2018,48,149,,Fayette County,,,3,Majority non-white,race-ethnicity
2018,48,151,.5522388,Fisher County,0.6722083,0.4322693,1,All,race-ethnicity
2018,48,151,,Fisher County,,,3,Majority white,race-ethnicity
2018,48,151,,Fisher County,,,3,Majority non-white,race-ethnicity
2018,48,153,.5213675,Floyd County,0.6122751,0.4304599,1,Majority non-white,race-ethnicity
2018,48,153,.5210084,Floyd County,0.6111451,0.4308718,1,All,race-ethnicity
2018,48,153,,Floyd County,,,3,Majority white,race-ethnicity
2018,48,155,,Foard County,,,3,Majority white,race-ethnicity
2018,48,155,,Foard County,,,3,Majority non-white,race-ethnicity
2018,48,155,,Foard County,,,3,All,race-ethnicity
2018,48,157,.1393728,Fort Bend County,0.1795121,0.0992335,1,Majority white,race-ethnicity
2018,48,157,.3194141,Fort Bend County,0.3297734,0.3090549,1,Majority non-white,race-ethnicity
2018,48,157,.2755728,Fort Bend County,0.2837165,0.2674292,1,All,race-ethnicity
2018,48,159,.4344828,Franklin County,0.5154453,0.3535202,1,All,race-ethnicity
2018,48,159,,Franklin County,,,3,Majority non-white,race-ethnicity
2018,48,159,.4344828,Franklin County,0.5154453,0.3535202,1,Majority white,race-ethnicity
2018,48,161,.4946619,Freestone County,0.5532248,0.4360991,1,All,race-ethnicity
2018,48,161,,Freestone County,,,3,Majority non-white,race-ethnicity
2018,48,161,.4946619,Freestone County,0.5532248,0.4360991,1,Majority white,race-ethnicity
2018,48,163,.6509804,Frio County,0.7096007,0.5923601,1,All,race-ethnicity
2018,48,163,.6509804,Frio County,0.7096007,0.5923601,1,Majority non-white,race-ethnicity
2018,48,163,,Frio County,,,3,Majority white,race-ethnicity
2018,48,165,.4224138,Gaines County,0.4861121,0.3587155,1,All,race-ethnicity
2018,48,165,.4248705,Gaines County,0.4947929,0.3549480,1,Majority white,race-ethnicity
2018,48,165,,Gaines County,,,3,Majority non-white,race-ethnicity
2018,48,167,.3761914,Galveston County,0.3891724,0.3632104,1,All,race-ethnicity
2018,48,167,.2745642,Galveston County,0.2919790,0.2571494,1,Majority white,race-ethnicity
2018,48,167,.5504425,Galveston County,0.5914974,0.5093876,1,Majority non-white,race-ethnicity
2018,48,169,.483871,Garza County,0.6092818,0.3584601,1,All,race-ethnicity
2018,48,169,,Garza County,,,3,Majority white,race-ethnicity
2018,48,169,.4827586,Garza County,0.6124856,0.3530316,1,Majority non-white,race-ethnicity
2018,48,171,.263048,Gillespie County,0.3025191,0.2235769,1,Majority white,race-ethnicity
2018,48,171,.2611336,Gillespie County,0.2999082,0.2223590,1,All,race-ethnicity
2018,48,171,,Gillespie County,,,3,Majority non-white,race-ethnicity
2018,48,173,,Glasscock County,,,3,All,race-ethnicity
2018,48,173,,Glasscock County,,,3,Majority white,race-ethnicity
2018,48,173,,Glasscock County,,,3,Majority non-white,race-ethnicity
2018,48,175,,Goliad County,,,3,Majority white,race-ethnicity
2018,48,175,,Goliad County,,,3,Majority non-white,race-ethnicity
2018,48,175,.3913043,Goliad County,0.4808947,0.3017140,1,All,race-ethnicity
2018,48,177,.627451,Gonzales County,0.7614658,0.4934362,1,Majority non-white,race-ethnicity
2018,48,177,.54,Gonzales County,0.5964932,0.4835068,1,All,race-ethnicity
2018,48,177,,Gonzales County,,,3,Majority white,race-ethnicity
2018,48,179,.4918919,Gray County,0.5429019,0.4408818,1,All,race-ethnicity
2018,48,179,,Gray County,,,3,Majority non-white,race-ethnicity
2018,48,179,.5027933,Gray County,0.5546596,0.4509270,1,Majority white,race-ethnicity
2018,48,181,.4678858,Grayson County,0.4885447,0.4472269,1,All,race-ethnicity
2018,48,181,.4452954,Grayson County,0.4680853,0.4225055,1,Majority white,race-ethnicity
2018,48,181,,Grayson County,,,3,Majority non-white,race-ethnicity
2018,48,183,.4965454,Gregg County,0.5175825,0.4755083,1,All,race-ethnicity
2018,48,183,.6639676,Gregg County,0.7229949,0.6049404,1,Majority non-white,race-ethnicity
2018,48,183,.4812081,Gregg County,0.5065869,0.4558292,1,Majority white,race-ethnicity
2018,48,185,.4253394,Grimes County,0.4906702,0.3600085,1,Majority white,race-ethnicity
2018,48,185,.4244604,Grimes County,0.4719574,0.3769635,1,All,race-ethnicity
2018,48,185,,Grimes County,,,3,Majority non-white,race-ethnicity
2018,48,187,,Guadalupe County,,,3,Majority non-white,race-ethnicity
2018,48,187,.3844597,Guadalupe County,0.4036447,0.3652748,1,All,race-ethnicity
2018,48,187,.3714286,Guadalupe County,0.4369371,0.3059200,1,Majority white,race-ethnicity
2018,48,189,.5241228,Hale County,0.5700125,0.4782332,1,Majority non-white,race-ethnicity
2018,48,189,.525641,Hale County,0.5675644,0.4837177,1,All,race-ethnicity
2018,48,189,,Hale County,,,3,Majority white,race-ethnicity
2018,48,191,,Hall County,,,3,Majority white,race-ethnicity
2018,48,191,,Hall County,,,3,Majority non-white,race-ethnicity
2018,48,191,.4237288,Hall County,0.5509032,0.2965545,1,All,race-ethnicity
2018,48,193,.3731343,Hamilton County,0.4553302,0.2909384,1,All,race-ethnicity
2018,48,193,.3731343,Hamilton County,0.4553302,0.2909384,1,Majority white,race-ethnicity
2018,48,193,,Hamilton County,,,3,Majority non-white,race-ethnicity
2018,48,195,,Hansford County,,,3,Majority white,race-ethnicity
2018,48,195,.3552631,Hansford County,0.4635789,0.2469473,1,All,race-ethnicity
2018,48,195,,Hansford County,,,3,Majority non-white,race-ethnicity
2018,48,197,.4714286,Hardeman County,0.5892139,0.3536432,1,All,race-ethnicity
2018,48,197,.490566,Hardeman County,0.6264434,0.3546887,1,Majority white,race-ethnicity
2018,48,197,,Hardeman County,,,3,Majority non-white,race-ethnicity
2018,48,199,.4136179,Hardin County,0.4444050,0.3828307,1,Majority white,race-ethnicity
2018,48,199,.4136179,Hardin County,0.4444050,0.3828307,1,All,race-ethnicity
2018,48,199,,Hardin County,,,3,Majority non-white,race-ethnicity
2018,48,201,.2128903,Harris County,0.2200697,0.2057109,1,Majority white,race-ethnicity
2018,48,201,.4867953,Harris County,0.4914880,0.4821026,1,Majority non-white,race-ethnicity
2018,48,201,.4040483,Harris County,0.4076185,0.4004781,1,All,race-ethnicity
2018,48,203,.6335227,Harrison County,0.6839316,0.5831138,1,Majority non-white,race-ethnicity
2018,48,203,.5164534,Harrison County,0.5460799,0.4868269,1,All,race-ethnicity
2018,48,203,.4614265,Harrison County,0.4987316,0.4241214,1,Majority white,race-ethnicity
2018,48,205,,Hartley County,,,3,Majority white,race-ethnicity
2018,48,205,.3703704,Hartley County,0.5003810,0.2403597,1,All,race-ethnicity
2018,48,205,,Hartley County,,,3,Majority non-white,race-ethnicity
2018,48,207,,Haskell County,,,3,Majority non-white,race-ethnicity
2018,48,207,.5274726,Haskell County,0.6306176,0.4243275,1,Majority white,race-ethnicity
2018,48,207,.5217391,Haskell County,0.6243739,0.4191044,1,All,race-ethnicity
2018,48,209,.1738526,Hays County,0.2015738,0.1461313,1,Majority white,race-ethnicity
2018,48,209,.3765413,Hays County,0.3934295,0.3596530,1,All,race-ethnicity
2018,48,209,.4534747,Hays County,0.4869820,0.4199674,1,Majority non-white,race-ethnicity
2018,48,211,,Hemphill County,,,3,Majority non-white,race-ethnicity
2018,48,211,.3962264,Hemphill County,0.5291687,0.2632841,1,All,race-ethnicity
2018,48,211,.3962264,Hemphill County,0.5291687,0.2632841,1,Majority white,race-ethnicity
2018,48,213,.4779516,Henderson County,0.5040712,0.4518321,1,All,race-ethnicity
2018,48,213,.4789436,Henderson County,0.5051120,0.4527752,1,Majority white,race-ethnicity
2018,48,213,,Henderson County,,,3,Majority non-white,race-ethnicity
2018,48,215,.5419676,Hidalgo County,0.5508659,0.5330694,1,All,race-ethnicity
2018,48,215,,Hidalgo County,,,3,Majority white,race-ethnicity
2018,48,215,.5416667,Hidalgo County,0.5507849,0.5325484,1,Majority non-white,race-ethnicity
2018,48,217,,Hill County,,,3,Majority non-white,race-ethnicity
2018,48,217,.462766,Hill County,0.5132324,0.4122995,1,Majority white,race-ethnicity
2018,48,217,.4956063,Hill County,0.5367246,0.4544880,1,All,race-ethnicity
2018,48,219,,Hockley County,,,3,Majority non-white,race-ethnicity
2018,48,219,.5114286,Hockley County,0.5638731,0.4589841,1,All,race-ethnicity
2018,48,219,,Hockley County,,,3,Majority white,race-ethnicity
2018,48,221,,Hood County,,,3,Majority non-white,race-ethnicity
2018,48,221,.3743068,Hood County,0.4031563,0.3454573,1,Majority white,race-ethnicity
2018,48,221,.3743068,Hood County,0.4031563,0.3454573,1,All,race-ethnicity
2018,48,223,.4574639,Hopkins County,0.4966159,0.4183119,1,All,race-ethnicity
2018,48,223,.4590164,Hopkins County,0.4985943,0.4194384,1,Majority white,race-ethnicity
2018,48,223,,Hopkins County,,,3,Majority non-white,race-ethnicity
2018,48,225,.448468,Houston County,0.4999868,0.3969492,1,All,race-ethnicity
2018,48,225,,Houston County,,,3,Majority non-white,race-ethnicity
2018,48,225,.3545454,Houston County,0.4443527,0.2647381,1,Majority white,race-ethnicity
2018,48,227,.5727969,Howard County,0.6152740,0.5303199,1,All,race-ethnicity
2018,48,227,,Howard County,,,3,Majority white,race-ethnicity
2018,48,227,,Howard County,,,3,Majority non-white,race-ethnicity
2018,48,229,,Hudspeth County,,,3,All,race-ethnicity
2018,48,229,,Hudspeth County,,,3,Majority non-white,race-ethnicity
2018,48,229,,Hudspeth County,,,3,Majority white,race-ethnicity
2018,48,231,.5183969,Hunt County,0.5435081,0.4932857,1,All,race-ethnicity
2018,48,231,.4758551,Hunt County,0.5069182,0.4447921,1,Majority white,race-ethnicity
2018,48,231,,Hunt County,,,3,Majority non-white,race-ethnicity
2018,48,233,.4971751,Hutchinson County,0.5493344,0.4450158,1,All,race-ethnicity
2018,48,233,,Hutchinson County,,,3,Majority non-white,race-ethnicity
