year,state,county,share_debt_coll,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,subgroup,subgroup_type
2018,46,123,0.1684211,0.2440768,0.0927653,1,All,all
2018,46,123,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,46,123,0.1630435,0.2389429,0.087144,1,Majority White,race-ethnicity
2018,46,125,0.1044776,0.1564629,0.0524924,1,All,all
2018,46,125,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,46,125,0.1044776,0.1564629,0.0524924,1,Majority White,race-ethnicity
2018,46,127,0.1317829,0.1731385,0.0904275,1,All,all
2018,46,127,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,46,127,0.1317829,0.1731385,0.0904275,1,Majority White,race-ethnicity
2018,46,129,0.2195122,0.3096539,0.1293705,1,All,all
2018,46,129,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,46,129,0.2195122,0.3096539,0.1293705,1,Majority White,race-ethnicity
2018,46,135,0.1576087,0.1948882,0.1203292,1,All,all
2018,46,135,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,46,135,0.1576087,0.1948882,0.1203292,1,Majority White,race-ethnicity
2018,46,137,NA,NA,NA,NA,All,all
2018,46,137,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,46,137,NA,NA,NA,NA,Majority White,race-ethnicity
2018,47,001,0.3942457,0.4209657,0.3675257,1,All,all
2018,47,001,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,001,0.3988898,0.4259278,0.3718518,1,Majority White,race-ethnicity
2018,47,003,0.4348442,0.4714384,0.39825,1,All,all
2018,47,003,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,003,0.4365994,0.4735261,0.3996728,1,Majority White,race-ethnicity
2018,47,005,0.3402778,0.3950944,0.2854612,1,All,all
2018,47,005,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,005,0.3402778,0.3950944,0.2854612,1,Majority White,race-ethnicity
2018,47,007,0.4264706,0.4945053,0.3584359,1,All,all
2018,47,007,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,007,0.4264706,0.4945053,0.3584359,1,Majority White,race-ethnicity
2018,47,009,0.322439,0.3426777,0.3022003,1,All,all
2018,47,009,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,009,0.3214815,0.3418289,0.301134,1,Majority White,race-ethnicity
2018,47,011,0.3985375,0.4222334,0.3748416,1,All,all
2018,47,011,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,011,0.39801,0.4219426,0.3740773,1,Majority White,race-ethnicity
2018,47,013,0.5016181,0.5410712,0.462165,1,All,all
2018,47,013,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,013,0.5016181,0.5410712,0.462165,1,Majority White,race-ethnicity
2018,47,015,0.3080569,0.3705018,0.245612,1,All,all
2018,47,015,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,015,0.3080569,0.3705018,0.245612,1,Majority White,race-ethnicity
2018,47,017,0.38322,0.4286475,0.3377925,1,All,all
2018,47,017,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,017,0.3801843,0.4259079,0.3344607,1,Majority White,race-ethnicity
2018,47,019,0.3801743,0.4115936,0.3487549,1,All,all
2018,47,019,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,019,0.3802661,0.4119647,0.3485675,1,Majority White,race-ethnicity
2018,47,021,0.30232560000000003,0.3390439,0.2656073,1,All,all
2018,47,021,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,021,0.30232560000000003,0.3390439,0.2656073,1,Majority White,race-ethnicity
2018,47,023,0.3590734,0.4176119,0.3005348,1,All,all
2018,47,023,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,023,0.3590734,0.4176119,0.3005348,1,Majority White,race-ethnicity
2018,47,025,0.3683127,0.4112411,0.3253843,1,All,all
2018,47,025,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,025,0.3577586,0.4014212,0.314096,1,Majority White,race-ethnicity
2018,47,027,0.3222222,0.419314,0.2251305,1,All,all
2018,47,027,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,027,0.3222222,0.419314,0.2251305,1,Majority White,race-ethnicity
2018,47,029,0.4736842,0.5140427,0.4333257,1,All,all
2018,47,029,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,029,0.4736842,0.514711,0.4326574,1,Majority White,race-ethnicity
2018,47,031,0.430143,0.4623465,0.3979396,1,All,all
2018,47,031,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,031,0.4330357,0.4654984,0.400573,1,Majority White,race-ethnicity
2018,47,033,0.3935743,0.4543783,0.3327703,1,All,all
2018,47,033,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,033,0.394958,0.4571952,0.3327208,1,Majority White,race-ethnicity
2018,47,035,0.3169291,0.3455536,0.2883047,1,All,all
2018,47,035,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,035,0.3212487,0.3503074,0.29219,1,Majority White,race-ethnicity
2018,47,037,0.3471285,0.3560376,0.3382195,1,All,all
2018,47,037,0.5324569,0.560501,0.5044127,1,Majority Non-White,race-ethnicity
2018,47,037,0.2275208,0.2401787,0.2148628,1,Majority White,race-ethnicity
2018,47,039,0.3701657,0.440705,0.2996264,1,All,all
2018,47,039,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,039,0.3701657,0.440705,0.2996264,1,Majority White,race-ethnicity
2018,47,041,0.3344156,0.387191,0.2816402,1,All,all
2018,47,041,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,041,0.3344156,0.387191,0.2816402,1,Majority White,race-ethnicity
2018,47,043,0.3870162,0.4207683,0.3532642,1,All,all
2018,47,043,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,043,0.3880407,0.4221303,0.3539512,1,Majority White,race-ethnicity
2018,47,045,0.4685817,0.5100608,0.4271026,1,All,all
2018,47,045,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,045,0.4671533,0.5089645,0.425342,1,Majority White,race-ethnicity
2018,47,047,0.3103448,0.3454812,0.2752084,1,All,all
2018,47,047,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,047,0.2238806,0.2646802,0.183081,1,Majority White,race-ethnicity
2018,47,049,0.4127517,0.4687446,0.3567587,1,All,all
2018,47,049,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,049,0.4127517,0.4687446,0.3567587,1,Majority White,race-ethnicity
2018,47,051,0.3899371,0.4278733,0.3520009,1,All,all
2018,47,051,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,051,0.3889764,0.4269255,0.3510272,1,Majority White,race-ethnicity
2018,47,053,0.4332875,0.4693335,0.3972414,1,All,all
2018,47,053,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,053,0.4341193,0.4703233,0.3979153,1,Majority White,race-ethnicity
2018,47,055,0.344086,0.3873129,0.3008591,1,All,all
2018,47,055,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,055,0.344086,0.3873129,0.3008591,1,Majority White,race-ethnicity
2018,47,057,0.3577465,0.4076804,0.3078126,1,All,all
2018,47,057,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,057,0.3577465,0.4076804,0.3078126,1,Majority White,race-ethnicity
2018,47,059,0.3583261,0.3860887,0.3305635,1,All,all
2018,47,059,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,059,0.3598585,0.3878433,0.3318738,1,Majority White,race-ethnicity
2018,47,061,0.3627907,0.4272103,0.2983711,1,All,all
2018,47,061,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,061,0.3627907,0.4272103,0.2983711,1,Majority White,race-ethnicity
2018,47,063,0.4281742,0.4577127,0.3986357,1,All,all
2018,47,063,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,063,0.4284369,0.4582134,0.3986604,1,Majority White,race-ethnicity
2018,47,065,0.3646066,0.3769854,0.3522279,1,All,all
2018,47,065,0.62,0.6508824,0.5891176,1,Majority Non-White,race-ethnicity
2018,47,065,0.3065516,0.3199975,0.2931057,1,Majority White,race-ethnicity
2018,47,067,0.3648649,0.4752966,0.2544332,1,All,all
2018,47,067,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,067,0.3648649,0.4752966,0.2544332,1,Majority White,race-ethnicity
2018,47,069,0.4408602,0.4913821,0.3903383,1,All,all
2018,47,069,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,069,0.375,0.4591996,0.2908004,1,Majority White,race-ethnicity
2018,47,071,0.3294663,0.3738924,0.2850403,1,All,all
2018,47,071,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,071,0.3294663,0.3738924,0.2850403,1,Majority White,race-ethnicity
2018,47,073,0.4181818,0.4498162,0.3865474,1,All,all
2018,47,073,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,073,0.4181818,0.4498162,0.3865474,1,Majority White,race-ethnicity
2018,47,075,0.4562738,0.5165864,0.3959611,1,All,all
2018,47,075,0.4366197,0.5033835,0.369856,1,Majority Non-White,race-ethnicity
2018,47,075,NA,NA,NA,NA,Majority White,race-ethnicity
2018,47,077,0.3970223,0.4448524,0.3491923,1,All,all
2018,47,077,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,077,0.3970223,0.4448524,0.3491923,1,Majority White,race-ethnicity
2018,47,079,0.3488844,0.391,0.3067687,1,All,all
2018,47,079,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,079,0.3488844,0.391,0.3067687,1,Majority White,race-ethnicity
2018,47,081,0.367688,0.4176362,0.3177398,1,All,all
2018,47,081,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,081,0.3687151,0.4187623,0.3186678,1,Majority White,race-ethnicity
2018,47,083,0.3423423,0.431015,0.2536696,1,All,all
2018,47,083,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,083,0.3423423,0.431015,0.2536696,1,Majority White,race-ethnicity
2018,47,085,0.3468013,0.4010231,0.2925796,1,All,all
2018,47,085,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,085,0.3468013,0.4010231,0.2925796,1,Majority White,race-ethnicity
2018,47,087,0.3953488,0.4608565,0.3298412,1,All,all
2018,47,087,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,087,0.3953488,0.4608565,0.3298412,1,Majority White,race-ethnicity
2018,47,089,0.3609813,0.3931751,0.3287875,1,All,all
2018,47,089,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,089,0.3609813,0.3931751,0.3287875,1,Majority White,race-ethnicity
2018,47,091,0.4386617,0.4980726,0.3792509,1,All,all
2018,47,091,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,091,0.4386617,0.4980726,0.3792509,1,Majority White,race-ethnicity
2018,47,093,0.3371754,0.3480953,0.3262555,1,All,all
2018,47,093,0.7431192,0.8255215,0.660717,1,Majority Non-White,race-ethnicity
2018,47,093,0.3194256,0.3306625,0.3081886,1,Majority White,race-ethnicity
2018,47,095,0.597561,0.7043569,0.4907651,1,All,all
2018,47,095,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,095,0.597561,0.7043569,0.4907651,1,Majority White,race-ethnicity
2018,47,097,0.4825737,0.5333535,0.431794,1,All,all
2018,47,097,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,097,0.375,0.4817574,0.2682426,1,Majority White,race-ethnicity
2018,47,099,0.3979764,0.4374067,0.358546,1,All,all
2018,47,099,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,099,0.3979764,0.4374067,0.358546,1,Majority White,race-ethnicity
2018,47,101,0.3351064,0.4027618,0.2674509,1,All,all
2018,47,101,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,101,0.3351064,0.4027618,0.2674509,1,Majority White,race-ethnicity
2018,47,103,0.3533835,0.3940423,0.3127246,1,All,all
2018,47,103,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,103,0.3533835,0.3940423,0.3127246,1,Majority White,race-ethnicity
2018,47,105,0.3032037,0.3336945,0.2727129,1,All,all
2018,47,105,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,105,0.3032037,0.3336945,0.2727129,1,Majority White,race-ethnicity
2018,47,107,0.4424779,0.4748737,0.4100821,1,All,all
2018,47,107,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,107,0.4435754,0.4761421,0.4110087,1,Majority White,race-ethnicity
2018,47,109,0.3755869,0.4216287,0.329545,1,All,all
2018,47,109,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,109,0.3755869,0.4216287,0.329545,1,Majority White,race-ethnicity
2018,47,111,0.4341085,0.4835542,0.3846629,1,All,all
2018,47,111,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,111,0.4341085,0.4835542,0.3846629,1,Majority White,race-ethnicity
2018,47,113,0.3888889,0.4130419,0.3647359,1,All,all
2018,47,113,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,113,0.3184466,0.346912,0.2899812,1,Majority White,race-ethnicity
2018,47,115,0.4358974,0.4808722,0.3909227,1,All,all
2018,47,115,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,115,0.4358974,0.4808722,0.3909227,1,Majority White,race-ethnicity
2018,47,117,0.3693517,0.4113216,0.3273818,1,All,all
2018,47,117,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,117,0.3693517,0.4113216,0.3273818,1,Majority White,race-ethnicity
2018,47,119,0.3186743,0.3417383,0.2956104,1,All,all
2018,47,119,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,119,0.3179191,0.3410572,0.294781,1,Majority White,race-ethnicity
2018,47,121,0.4124294,0.4851579,0.3397009,1,All,all
2018,47,121,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,121,0.4124294,0.4851579,0.3397009,1,Majority White,race-ethnicity
2018,47,123,0.3650794,0.4009514,0.3292073,1,All,all
2018,47,123,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,123,0.3646888,0.4006047,0.328773,1,Majority White,race-ethnicity
2018,47,125,0.3698347,0.3873963,0.3522731,1,All,all
2018,47,125,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,125,0.3104238,0.3321322,0.2887155,1,Majority White,race-ethnicity
2018,47,127,0.2727273,0.3728568,0.1725977,1,All,all
2018,47,127,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,127,0.2727273,0.3728568,0.1725977,1,Majority White,race-ethnicity
2018,47,129,0.44,0.494051,0.385949,1,All,all
2018,47,129,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,129,0.44,0.494051,0.385949,1,Majority White,race-ethnicity
2018,47,131,0.422658,0.4678992,0.3774167,1,All,all
2018,47,131,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,131,0.421875,0.4676581,0.3760919,1,Majority White,race-ethnicity
2018,47,133,0.3673469,0.4184403,0.3162536,1,All,all
2018,47,133,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,133,0.3673469,0.4184403,0.3162536,1,Majority White,race-ethnicity
2018,47,135,0.2777778,0.3562987,0.1992569,1,All,all
2018,47,135,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,135,0.2777778,0.3562987,0.1992569,1,Majority White,race-ethnicity
2018,47,137,0.2658228,0.3638633,0.1677823,1,All,all
2018,47,137,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,137,0.2658228,0.3638633,0.1677823,1,Majority White,race-ethnicity
2018,47,139,0.3819444,0.4381565,0.3257324,1,All,all
2018,47,139,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,139,0.3819444,0.4381565,0.3257324,1,Majority White,race-ethnicity
2018,47,141,0.336163,0.3631512,0.3091748,1,All,all
2018,47,141,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,141,0.3381974,0.3653761,0.3110187,1,Majority White,race-ethnicity
2018,47,143,0.4161491,0.4601547,0.3721435,1,All,all
2018,47,143,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,143,0.4161491,0.4601547,0.3721435,1,Majority White,race-ethnicity
2018,47,145,0.3604396,0.3916523,0.3292269,1,All,all
2018,47,145,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,145,0.359736,0.3909525,0.3285194,1,Majority White,race-ethnicity
2018,47,147,0.3362832,0.3638415,0.3087248,1,All,all
2018,47,147,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,147,0.3354037,0.3629809,0.3078266,1,Majority White,race-ethnicity
2018,47,149,0.3402748,0.353883,0.3266667,1,All,all
2018,47,149,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,149,0.3245017,0.3388103,0.3101931,1,Majority White,race-ethnicity
2018,47,151,0.4215116,0.4737706,0.3692526,1,All,all
2018,47,151,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,151,0.4215116,0.4737706,0.3692526,1,Majority White,race-ethnicity
2018,47,153,0.3910891,0.4585532,0.323625,1,All,all
2018,47,153,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,153,0.3910891,0.4585532,0.323625,1,Majority White,race-ethnicity
2018,47,155,0.4010695,0.4244924,0.3776466,1,All,all
2018,47,155,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,155,0.4015844,0.4253104,0.3778584,1,Majority White,race-ethnicity
2018,47,157,0.445958,0.4540393,0.4378767,1,All,all
2018,47,157,0.6033412,0.6146084,0.5920739,1,Majority Non-White,race-ethnicity
2018,47,157,0.2152386,0.2281425,0.2023347,1,Majority White,race-ethnicity
2018,47,159,0.4064748,0.4643181,0.3486316,1,All,all
2018,47,159,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,159,0.4064748,0.4643181,0.3486316,1,Majority White,race-ethnicity
2018,47,161,0.3291139,0.3890651,0.2691628,1,All,all
2018,47,161,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,161,0.3291139,0.3890651,0.2691628,1,Majority White,race-ethnicity
2018,47,163,0.3553931,0.3733346,0.3374515,1,All,all
2018,47,163,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,163,0.3548744,0.3728993,0.3368496,1,Majority White,race-ethnicity
2018,47,165,0.2914326,0.3081251,0.2747401,1,All,all
2018,47,165,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,165,0.2919167,0.3086616,0.2751718,1,Majority White,race-ethnicity
2018,47,167,0.3751375,0.4066295,0.3436455,1,All,all
2018,47,167,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,167,0.3668981,0.399054,0.3347423,1,Majority White,race-ethnicity
2018,47,169,0.379845,0.4639272,0.2957627,1,All,all
2018,47,169,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,169,0.379845,0.4639272,0.2957627,1,Majority White,race-ethnicity
2018,47,171,0.4047619,0.4609659,0.3485579,1,All,all
2018,47,171,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,171,0.4047619,0.4609659,0.3485579,1,Majority White,race-ethnicity
2018,47,173,0.4334471,0.4902869,0.3766072,1,All,all
2018,47,173,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,173,0.4334471,0.4902869,0.3766072,1,Majority White,race-ethnicity
2018,47,175,0.4067796,0.5332037,0.2803556,1,All,all
2018,47,175,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,175,0.4067796,0.5332037,0.2803556,1,Majority White,race-ethnicity
2018,47,177,0.4194577,0.4581149,0.3808006,1,All,all
2018,47,177,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,177,0.4210526,0.4603306,0.3817746,1,Majority White,race-ethnicity
2018,47,179,0.3625479,0.3831733,0.3419226,1,All,all
2018,47,179,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,179,0.3612872,0.3820821,0.3404922,1,Majority White,race-ethnicity
2018,47,181,0.3497537,0.4155196,0.2839878,1,All,all
2018,47,181,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,181,0.3497537,0.4155196,0.2839878,1,Majority White,race-ethnicity
2018,47,183,0.3823529,0.426056,0.3386499,1,All,all
2018,47,183,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,183,0.3826638,0.4265123,0.3388154,1,Majority White,race-ethnicity
2018,47,185,0.3940092,0.4400347,0.3479837,1,All,all
2018,47,185,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,185,0.3940092,0.4400347,0.3479837,1,Majority White,race-ethnicity
2018,47,187,0.14387,0.1556949,0.1320451,1,All,all
2018,47,187,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,187,0.1433681,0.1552285,0.1315078,1,Majority White,race-ethnicity
2018,47,189,0.2840708,0.3026679,0.2654736,1,All,all
2018,47,189,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,47,189,0.2805593,0.2992653,0.2618533,1,Majority White,race-ethnicity
2018,48,001,0.4980237,0.5336186,0.4624288,1,All,all
2018,48,001,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,001,0.4409449,0.5276392,0.3542506,1,Majority White,race-ethnicity
2018,48,003,0.5444444,0.6039596,0.4849293,1,All,all
2018,48,003,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,003,NA,NA,NA,NA,Majority White,race-ethnicity
2018,48,005,0.4800853,0.5062096,0.4539611,1,All,all
2018,48,005,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,005,0.487013,0.5223408,0.4516852,1,Majority White,race-ethnicity
2018,48,007,0.3706468,0.4179196,0.323374,1,All,all
2018,48,007,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,007,0.3382353,0.3945644,0.2819062,1,Majority White,race-ethnicity
2018,48,009,0.3333333,0.4082758,0.2583909,1,All,all
2018,48,009,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,009,0.3333333,0.4082758,0.2583909,1,Majority White,race-ethnicity
2018,48,011,NA,NA,NA,NA,All,all
2018,48,011,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,011,NA,NA,NA,NA,Majority White,race-ethnicity
2018,48,013,0.4981413,0.5326601,0.4636225,1,All,all
2018,48,013,0.521978,0.563916,0.48004,1,Majority Non-White,race-ethnicity
2018,48,013,NA,NA,NA,NA,Majority White,race-ethnicity
2018,48,015,0.3370998,0.3773457,0.2968539,1,All,all
2018,48,015,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,015,0.3088803,0.3652594,0.2525012,1,Majority White,race-ethnicity
2018,48,017,0.4690265,0.56145,0.3766031,1,All,all
2018,48,017,0.4642857,0.5570656,0.3715058,1,Majority Non-White,race-ethnicity
2018,48,017,NA,NA,NA,NA,Majority White,race-ethnicity
2018,48,019,0.3220859,0.3728887,0.2712831,1,All,all
2018,48,019,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,019,0.3197492,0.3710096,0.2684888,1,Majority White,race-ethnicity
2018,48,021,0.443459,0.4699405,0.4169774,1,All,all
2018,48,021,0.5245901,0.6509545,0.3982258,1,Majority Non-White,race-ethnicity
2018,48,021,0.3955224,0.4541735,0.3368713,1,Majority White,race-ethnicity
2018,48,023,0.3333333,0.4506755,0.2159912,1,All,all
2018,48,023,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,023,0.3333333,0.4506755,0.2159912,1,Majority White,race-ethnicity
2018,48,025,0.5613577,0.6111199,0.5115955,1,All,all
2018,48,025,0.567867,0.6190395,0.5166945,1,Majority Non-White,race-ethnicity
2018,48,025,NA,NA,NA,NA,Majority White,race-ethnicity
2018,48,027,0.4193371,0.432426,0.4062482,1,All,all
2018,48,027,0.495966,0.516164,0.475768,1,Majority Non-White,race-ethnicity
2018,48,027,0.2945454,0.3165472,0.2725437,1,Majority White,race-ethnicity
2018,48,029,0.4354356,0.4410376,0.4298337,1,All,all
2018,48,029,0.4964055,0.5029745,0.4898364,1,Majority Non-White,race-ethnicity
2018,48,029,0.2185592,0.2385792,0.1985392,1,Majority White,race-ethnicity
2018,48,031,0.2978723,0.3634202,0.2323245,1,All,all
2018,48,031,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,031,0.2978723,0.3634202,0.2323245,1,Majority White,race-ethnicity
2018,48,033,NA,NA,NA,NA,All,all
2018,48,033,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,033,NA,NA,NA,NA,Majority White,race-ethnicity
2018,48,035,0.3426295,0.4014601,0.2837988,1,All,all
2018,48,035,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,035,0.3422222,0.4043557,0.2800887,1,Majority White,race-ethnicity
2018,48,037,0.4946452,0.5200065,0.4692839,1,All,all
2018,48,037,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,037,0.4344262,0.467691,0.4011615,1,Majority White,race-ethnicity
2018,48,039,0.3731262,0.3858664,0.360386,1,All,all
2018,48,039,0.3623382,0.3822443,0.3424322,1,Majority Non-White,race-ethnicity
2018,48,039,0.3901515,0.4195861,0.3607169,1,Majority White,race-ethnicity
2018,48,041,0.3155525,0.3325081,0.2985969,1,All,all
2018,48,041,0.5551602,0.5962833,0.5140371,1,Majority Non-White,race-ethnicity
2018,48,041,0.2316911,0.2530357,0.2103465,1,Majority White,race-ethnicity
2018,48,043,0.3417721,0.4159651,0.2675792,1,All,all
2018,48,043,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,043,NA,NA,NA,NA,Majority White,race-ethnicity
2018,48,045,NA,NA,NA,NA,All,all
2018,48,045,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,045,NA,NA,NA,NA,Majority White,race-ethnicity
2018,48,047,0.6641222,0.7453115,0.5829328,1,All,all
2018,48,047,0.6641222,0.7453115,0.5829328,1,Majority Non-White,race-ethnicity
2018,48,047,NA,NA,NA,NA,Majority White,race-ethnicity
2018,48,049,0.4588608,0.4977417,0.4199798,1,All,all
2018,48,049,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,049,0.4582651,0.4978057,0.4187246,1,Majority White,race-ethnicity
2018,48,051,0.3523132,0.4082662,0.2963601,1,All,all
2018,48,051,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,051,0.3505535,0.407468,0.293639,1,Majority White,race-ethnicity
2018,48,053,0.3437077,0.3779743,0.3094411,1,All,all
2018,48,053,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,053,0.3437077,0.3779743,0.3094411,1,Majority White,race-ethnicity
2018,48,055,0.502455,0.5421336,0.4627764,1,All,all
2018,48,055,0.4814815,0.5586633,0.4042997,1,Majority Non-White,race-ethnicity
2018,48,055,NA,NA,NA,NA,Majority White,race-ethnicity
2018,48,057,0.4880952,0.5416232,0.4345673,1,All,all
2018,48,057,0.4891304,0.5482127,0.4300482,1,Majority Non-White,race-ethnicity
2018,48,057,0.46,0.5995513,0.3204487,1,Majority White,race-ethnicity
2018,48,059,0.4818182,0.5479966,0.4156397,1,All,all
2018,48,059,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,48,059,0.4744186,0.5413223,0.4075149,1,Majority White,race-ethnicity
2018,48,061,0.5267236,0.5390303,0.5144168,1,All,all
2018,48,061,0.5298908,0.5423772,0.5174045,1,Majority Non-White,race-ethnicity
2018,48,061,0.3333333,0.4479356,0.2187311,1,Majority White,race-ethnicity
