year,state,county,subgroup_type,subgroup,pctl_20,pctl_50,pctl_80,pctl_quality
2021,12,053,race-ethnicity,"Black, Non-Hispanic",22954.75,44231.31,90569.50,1
2021,12,053,race-ethnicity,Hispanic,18956.85,51496.39,103206.73,1
2021,12,053,race-ethnicity,Other Races and Ethnicities,26234.14,57079.83,113292.07,1
2021,12,053,race-ethnicity,"White, Non-Hispanic",25748.19,53646.61,100587.01,1
2021,12,055,all,All,20742.74,44961.55,85261.23,2
2021,12,055,race-ethnicity,"Black, Non-Hispanic",12637.21,31594.08,60351.80,2
2021,12,055,race-ethnicity,Hispanic,18538.70,37077.40,74935.58,2
2021,12,055,race-ethnicity,Other Races and Ethnicities,18999.23,52445.51,134508.59,2
2021,12,055,race-ethnicity,"White, Non-Hispanic",22432.09,48986.98,92465.09,2
2021,12,057,all,All,27436.69,64231.07,130650.67,1
2021,12,057,race-ethnicity,"Black, Non-Hispanic",18956.85,46140.77,92913.15,1
2021,12,057,race-ethnicity,Hispanic,23551.53,54168.01,101657.19,1
2021,12,057,race-ethnicity,Other Races and Ethnicities,31515.79,79352.04,153652.03,1
2021,12,057,race-ethnicity,"White, Non-Hispanic",33529.00,76626.64,154232.61,1
2021,12,059,all,All,26234.14,58480.01,111762.67,2
2021,12,059,race-ethnicity,"Black, Non-Hispanic",20009.28,42469.93,81512.15,2
2021,12,059,race-ethnicity,Hispanic,27941.17,59092.47,96410.36,2
2021,12,059,race-ethnicity,Other Races and Ethnicities,21861.62,59185.70,113738.10,2
2021,12,059,race-ethnicity,"White, Non-Hispanic",27381.33,60687.51,115615.13,2
2021,12,061,all,All,27941.17,61018.81,121931.57,1
2021,12,061,race-ethnicity,"Black, Non-Hispanic",20446.34,40234.19,67873.80,3
2021,12,061,race-ethnicity,Hispanic,22658.41,51919.43,94782.25,1
2021,12,061,race-ethnicity,Other Races and Ethnicities,32957.69,63546.35,120707.56,3
2021,12,061,race-ethnicity,"White, Non-Hispanic",30145.99,64231.07,127454.69,1
2021,12,063,all,All,21062.72,48759.99,98378.81,2
2021,12,063,race-ethnicity,"Black, Non-Hispanic",13411.39,34213.29,69770.39,2
2021,12,063,race-ethnicity,Hispanic,19348.12,43587.30,88516.45,2
2021,12,063,race-ethnicity,Other Races and Ethnicities,18775.75,45316.83,103610.75,2
2021,12,063,race-ethnicity,"White, Non-Hispanic",24748.24,55667.07,108074.86,2
2021,12,065,all,All,21062.72,48759.99,98378.81,2
2021,12,065,race-ethnicity,"Black, Non-Hispanic",13411.39,34213.29,69770.39,2
2021,12,065,race-ethnicity,Hispanic,19348.12,43587.30,88516.45,2
2021,12,065,race-ethnicity,Other Races and Ethnicities,18775.75,45316.83,103610.75,2
2021,12,065,race-ethnicity,"White, Non-Hispanic",24748.24,55667.07,108074.86,2
2021,12,067,all,All,17663.39,43723.24,89410.42,2
2021,12,067,race-ethnicity,"Black, Non-Hispanic",9164.40,26234.14,61469.16,2
2021,12,067,race-ethnicity,Hispanic,21234.96,43890.80,98378.81,3
2021,12,067,race-ethnicity,Other Races and Ethnicities,36932.92,53310.89,107210.99,3
2021,12,067,race-ethnicity,"White, Non-Hispanic",20289.58,48616.95,95445.11,2
2021,12,069,all,All,28750.70,61917.12,113738.10,1
2021,12,069,race-ethnicity,"Black, Non-Hispanic",19568.63,48338.41,94205.11,1
2021,12,069,race-ethnicity,Hispanic,31480.97,63704.90,108472.92,1
2021,12,069,race-ethnicity,Other Races and Ethnicities,31594.08,66768.04,123519.82,1
2021,12,069,race-ethnicity,"White, Non-Hispanic",29505.48,63034.48,116685.88,1
2021,12,071,all,All,28201.58,63188.16,119677.63,1
2021,12,071,race-ethnicity,"Black, Non-Hispanic",20126.12,48970.06,86513.95,1
2021,12,071,race-ethnicity,Hispanic,24643.60,52883.11,92693.51,1
2021,12,071,race-ethnicity,Other Races and Ethnicities,28420.41,67151.30,141008.91,1
2021,12,071,race-ethnicity,"White, Non-Hispanic",29974.03,67058.00,127196.10,1
2021,12,073,all,All,22658.41,57343.44,119003.27,1
2021,12,073,race-ethnicity,"Black, Non-Hispanic",14830.96,37228.51,78233.67,1
2021,12,073,race-ethnicity,Hispanic,22958.30,57921.98,115843.97,1
2021,12,073,race-ethnicity,Other Races and Ethnicities,24588.07,64872.46,121388.26,1
2021,12,073,race-ethnicity,"White, Non-Hispanic",28420.41,71137.14,139874.52,1
2021,12,075,all,All,20232.19,46888.91,93546.10,2
2021,12,075,race-ethnicity,"Black, Non-Hispanic",15139.94,33781.63,63752.54,2
2021,12,075,race-ethnicity,Hispanic,18023.73,41646.39,76220.49,2
2021,12,075,race-ethnicity,Other Races and Ethnicities,11584.79,37912.70,86390.63,2
2021,12,075,race-ethnicity,"White, Non-Hispanic",21794.15,51076.16,97630.51,2
2021,12,077,all,All,21062.72,48759.99,98378.81,2
2021,12,077,race-ethnicity,"Black, Non-Hispanic",13411.39,34213.29,69770.39,2
2021,12,077,race-ethnicity,Hispanic,19348.12,43587.30,88516.45,2
2021,12,077,race-ethnicity,Other Races and Ethnicities,18775.75,45316.83,103610.75,2
2021,12,077,race-ethnicity,"White, Non-Hispanic",24748.24,55667.07,108074.86,2
2021,12,079,all,All,17663.39,43723.24,89410.42,2
2021,12,079,race-ethnicity,"Black, Non-Hispanic",9164.40,26234.14,61469.16,2
2021,12,079,race-ethnicity,Hispanic,21234.96,43890.80,98378.81,3
2021,12,079,race-ethnicity,Other Races and Ethnicities,36932.92,53310.89,107210.99,3
2021,12,079,race-ethnicity,"White, Non-Hispanic",20289.58,48616.95,95445.11,2
2021,12,081,all,All,29513.54,63735.51,128461.14,1
2021,12,081,race-ethnicity,"Black, Non-Hispanic",22299.27,44598.55,79832.36,1
2021,12,081,race-ethnicity,Hispanic,27381.33,53525.56,104498.29,1
2021,12,081,race-ethnicity,Other Races and Ethnicities,28323.01,72094.95,144840.65,1
2021,12,081,race-ethnicity,"White, Non-Hispanic",31590.39,67121.10,135009.91,1
2021,12,083,all,All,22954.75,50956.76,97122.21,1
2021,12,083,race-ethnicity,"Black, Non-Hispanic",15164.67,43177.87,83822.51,1
2021,12,083,race-ethnicity,Hispanic,22834.32,46346.75,76669.36,1
2021,12,083,race-ethnicity,Other Races and Ethnicities,25141.01,47390.62,96957.43,1
2021,12,083,race-ethnicity,"White, Non-Hispanic",24588.07,53525.56,100598.13,1
2021,12,085,all,All,28611.59,69192.49,141119.44,1
2021,12,085,race-ethnicity,"Black, Non-Hispanic",14130.91,33529.00,65294.03,3
2021,12,085,race-ethnicity,Hispanic,27941.17,52528.23,98378.81,1
2021,12,085,race-ethnicity,Other Races and Ethnicities,43890.80,116265.5,230703.87,3
2021,12,085,race-ethnicity,"White, Non-Hispanic",29513.54,72918.90,146764.73,1
2021,12,086,all,All,22352.33,56998.70,120703.60,1
2021,12,086,race-ethnicity,"Black, Non-Hispanic",17881.86,42469.93,85698.88,1
2021,12,086,race-ethnicity,Hispanic,21945.40,55881.33,113688.78,1
2021,12,086,race-ethnicity,Other Races and Ethnicities,27327.27,67058.00,138731.30,1
2021,12,086,race-ethnicity,"White, Non-Hispanic",33752.47,87447.49,187339.47,1
2021,12,087,all,All,34753.39,72666.09,138738.36,2
2021,12,087,race-ethnicity,"Black, Non-Hispanic",25748.19,60120.21,112031.67,3
2021,12,087,race-ethnicity,Hispanic,31580.16,61502.86,109192.63,2
2021,12,087,race-ethnicity,Other Races and Ethnicities,37912.70,62587.54,150369.48,3
2021,12,087,race-ethnicity,"White, Non-Hispanic",38804.65,83424.16,163963.67,2
2021,12,089,all,All,33448.41,72152.63,138010.35,2
2021,12,089,race-ethnicity,"Black, Non-Hispanic",16395.96,40476.17,84454.09,3
2021,12,089,race-ethnicity,Hispanic,39116.83,68298.93,120583.93,3
2021,12,089,race-ethnicity,Other Races and Ethnicities,36859.26,80469.40,126059.40,3
2021,12,089,race-ethnicity,"White, Non-Hispanic",34256.03,73865.84,143304.59,2
2021,12,091,all,All,31927.76,67058.00,130176.88,1
2021,12,091,race-ethnicity,"Black, Non-Hispanic",22954.75,42820.04,95426.64,1
2021,12,091,race-ethnicity,Hispanic,33699.95,55881.33,101726.62,1
2021,12,091,race-ethnicity,Other Races and Ethnicities,29455.94,58975.42,100587.01,1
2021,12,091,race-ethnicity,"White, Non-Hispanic",34646.36,73313.77,137025.15,1
2021,12,093,all,All,21206.14,44816.37,97285.67,2
2021,12,093,race-ethnicity,"Black, Non-Hispanic",10394.01,25573.11,76878.83,3
2021,12,093,race-ethnicity,Hispanic,22962.61,43177.18,92427.73,2
2021,12,093,race-ethnicity,Other Races and Ethnicities,22864.40,67058.00,114892.30,2
2021,12,093,race-ethnicity,"White, Non-Hispanic",21525.49,48642.83,100587.01,2
2021,12,095,all,All,28434.77,64885.46,129531.90,1
2021,12,095,race-ethnicity,"Black, Non-Hispanic",22017.62,49188.89,91849.45,1
2021,12,095,race-ethnicity,Hispanic,24677.07,53525.56,101698.36,1
2021,12,095,race-ethnicity,Other Races and Ethnicities,30382.87,72253.06,138010.35,1
2021,12,095,race-ethnicity,"White, Non-Hispanic",37147.07,83822.51,160668.76,1
2021,12,097,all,All,27828.93,58878.32,106787.62,1
2021,12,097,race-ethnicity,"Black, Non-Hispanic",20005.36,49564.78,92763.44,1
2021,12,097,race-ethnicity,Hispanic,25439.22,51385.06,96880.98,1
2021,12,097,race-ethnicity,Other Races and Ethnicities,35017.55,72300.94,115843.97,1
2021,12,097,race-ethnicity,"White, Non-Hispanic",33827.73,70035.10,119471.64,1
2021,12,099,all,All,28855.34,69005.17,143448.67,1
2021,12,099,race-ethnicity,"Black, Non-Hispanic",22080.44,51496.39,98487.11,1
2021,12,099,race-ethnicity,Hispanic,26822.79,59501.63,110614.26,1
2021,12,099,race-ethnicity,Other Races and Ethnicities,34811.56,77657.59,160668.76,1
2021,12,099,race-ethnicity,"White, Non-Hispanic",31573.36,78147.84,166368.76,1
2021,12,101,all,All,24922.77,57675.96,116381.86,1
2021,12,101,race-ethnicity,"Black, Non-Hispanic",29974.03,66121.37,130798.36,1
2021,12,101,race-ethnicity,Hispanic,25779.09,63188.16,118441.71,1
2021,12,101,race-ethnicity,Other Races and Ethnicities,21062.72,63188.16,134508.59,1
2021,12,101,race-ethnicity,"White, Non-Hispanic",24697.67,55966.51,113807.04,1
2021,12,103,all,All,26469.14,60351.80,122939.34,1
2021,12,103,race-ethnicity,"Black, Non-Hispanic",17714.76,43389.16,87304.55,1
2021,12,103,race-ethnicity,Hispanic,25275.46,52656.80,100587.01,1
2021,12,103,race-ethnicity,Other Races and Ethnicities,26234.14,62197.06,129746.05,1
2021,12,103,race-ethnicity,"White, Non-Hispanic",27764.93,63618.43,128461.14,1
2021,12,105,all,All,24728.34,54654.55,103268.68,1
2021,12,105,race-ethnicity,"Black, Non-Hispanic",17271.55,43389.16,84039.60,1
2021,12,105,race-ethnicity,Hispanic,25275.46,50549.93,92384.54,1
2021,12,105,race-ethnicity,Other Races and Ethnicities,26822.79,57675.96,112588.50,1
2021,12,105,race-ethnicity,"White, Non-Hispanic",26762.78,58342.94,110690.67,1
2021,12,107,all,All,20117.60,47170.70,90726.88,2
2021,12,107,race-ethnicity,"Black, Non-Hispanic",10056.00,24924.25,60120.21,2
2021,12,107,race-ethnicity,Hispanic,21694.58,36882.10,80038.14,2
2021,12,107,race-ethnicity,Other Races and Ethnicities,24615.27,36047.47,94782.25,3
2021,12,107,race-ethnicity,"White, Non-Hispanic",23296.97,51393.40,99450.79,2
2021,12,109,all,All,38538.04,86818.93,177811.78,1
2021,12,109,race-ethnicity,"Black, Non-Hispanic",20549.65,52656.80,108142.43,1
2021,12,109,race-ethnicity,Hispanic,34535.13,73719.53,139916.19,1
2021,12,109,race-ethnicity,Other Races and Ethnicities,53350.27,127476.2,205985.59,1
2021,12,109,race-ethnicity,"White, Non-Hispanic",41197.11,88573.80,184357.11,1
2021,12,111,all,All,27546.10,60028.86,112052.80,1
2021,12,111,race-ethnicity,"Black, Non-Hispanic",21410.02,50549.93,86057.23,1
2021,12,111,race-ethnicity,Hispanic,29974.03,55616.11,94782.25,1
2021,12,111,race-ethnicity,Other Races and Ethnicities,23894.32,61795.67,127356.55,1
2021,12,111,race-ethnicity,"White, Non-Hispanic",29455.94,64885.46,119809.71,1
2021,12,113,all,All,36183.39,78345.91,134821.93,1
2021,12,113,race-ethnicity,"Black, Non-Hispanic",26366.15,73147.62,178820.68,3
2021,12,113,race-ethnicity,Hispanic,39549.23,71597.59,115351.93,3
2021,12,113,race-ethnicity,Other Races and Ethnicities,23123.22,62306.47,124503.65,1
2021,12,113,race-ethnicity,"White, Non-Hispanic",37039.99,80288.34,134714.58,1
2021,12,115,all,All,31594.08,69822.71,135538.33,1
2021,12,115,race-ethnicity,"Black, Non-Hispanic",18999.23,51265.74,100455.65,1
2021,12,115,race-ethnicity,Hispanic,28323.01,61978.23,110567.45,1
2021,12,115,race-ethnicity,Other Races and Ethnicities,29558.93,57807.56,127428.77,1
2021,12,115,race-ethnicity,"White, Non-Hispanic",32411.64,71938.48,140066.00,1
2021,12,117,all,All,33699.95,74154.81,143159.99,1
2021,12,117,race-ethnicity,"Black, Non-Hispanic",24432.31,52528.23,101377.14,1
2021,12,117,race-ethnicity,Hispanic,30897.83,61856.40,117756.64,1
2021,12,117,race-ethnicity,Other Races and Ethnicities,42125.44,90569.50,163632.36,1
2021,12,117,race-ethnicity,"White, Non-Hispanic",35862.16,81879.27,150834.85,1
2021,12,119,all,All,27833.53,58878.32,108634.05,2
2021,12,119,race-ethnicity,"Black, Non-Hispanic",15521.65,30382.87,82429.85,2
2021,12,119,race-ethnicity,Hispanic,28722.82,55616.11,101756.88,2
2021,12,119,race-ethnicity,Other Races and Ethnicities,26433.54,59323.85,130522.77,2
2021,12,119,race-ethnicity,"White, Non-Hispanic",29058.53,61213.34,111011.90,2
2021,12,121,all,All,17663.39,43723.24,89410.42,2
2021,12,121,race-ethnicity,"Black, Non-Hispanic",9164.40,26234.14,61469.16,2
2021,12,121,race-ethnicity,Hispanic,21234.96,43890.80,98378.81,3
2021,12,121,race-ethnicity,Other Races and Ethnicities,36932.92,53310.89,107210.99,3
2021,12,121,race-ethnicity,"White, Non-Hispanic",20289.58,48616.95,95445.11,2
2021,12,123,all,All,17663.39,43723.24,89410.42,2
2021,12,123,race-ethnicity,"Black, Non-Hispanic",9164.40,26234.14,61469.16,2
2021,12,123,race-ethnicity,Hispanic,21234.96,43890.80,98378.81,3
2021,12,123,race-ethnicity,Other Races and Ethnicities,36932.92,53310.89,107210.99,3
2021,12,123,race-ethnicity,"White, Non-Hispanic",20289.58,48616.95,95445.11,2
2021,12,125,all,All,20232.19,46888.91,93546.10,2
2021,12,125,race-ethnicity,"Black, Non-Hispanic",15139.94,33781.63,63752.54,2
2021,12,125,race-ethnicity,Hispanic,18023.73,41646.39,76220.49,2
2021,12,125,race-ethnicity,Other Races and Ethnicities,11584.79,37912.70,86390.63,2
2021,12,125,race-ethnicity,"White, Non-Hispanic",21794.15,51076.16,97630.51,2
2021,12,127,all,All,24812.77,55822.09,106906.52,1
2021,12,127,race-ethnicity,"Black, Non-Hispanic",17587.48,41197.11,75193.53,1
2021,12,127,race-ethnicity,Hispanic,22954.75,52468.29,96301.96,1
2021,12,127,race-ethnicity,Other Races and Ethnicities,21010.53,49029.40,108008.13,1
2021,12,127,race-ethnicity,"White, Non-Hispanic",26565.95,59027.08,110684.43,1
2021,12,129,all,All,21062.72,48759.99,98378.81,2
2021,12,129,race-ethnicity,"Black, Non-Hispanic",13411.39,34213.29,69770.39,2
2021,12,129,race-ethnicity,Hispanic,19348.12,43587.30,88516.45,2
2021,12,129,race-ethnicity,Other Races and Ethnicities,18775.75,45316.83,103610.75,2
2021,12,129,race-ethnicity,"White, Non-Hispanic",24748.24,55667.07,108074.86,2
2021,12,131,all,All,26234.14,58480.01,111762.67,2
2021,12,131,race-ethnicity,"Black, Non-Hispanic",20009.28,42469.93,81512.15,2
2021,12,131,race-ethnicity,Hispanic,27941.17,59092.47,96410.36,2
2021,12,131,race-ethnicity,Other Races and Ethnicities,21861.62,59185.70,113738.10,2
2021,12,131,race-ethnicity,"White, Non-Hispanic",27381.33,60687.51,115615.13,2
2021,12,133,all,All,26234.14,58480.01,111762.67,2
2021,12,133,race-ethnicity,"Black, Non-Hispanic",20009.28,42469.93,81512.15,2
2021,12,133,race-ethnicity,Hispanic,27941.17,59092.47,96410.36,2
2021,12,133,race-ethnicity,Other Races and Ethnicities,21861.62,59185.70,113738.10,2
2021,12,133,race-ethnicity,"White, Non-Hispanic",27381.33,60687.51,115615.13,2
2021,13,001,all,All,16764.50,43890.80,91636.31,2
2021,13,001,race-ethnicity,"Black, Non-Hispanic",11584.79,28261.83,65585.87,2
2021,13,001,race-ethnicity,Hispanic,17489.09,42125.44,63031.59,2
2021,13,001,race-ethnicity,Other Races and Ethnicities,17199.79,37165.46,115615.13,3
2021,13,001,race-ethnicity,"White, Non-Hispanic",19568.63,49188.89,102992.79,2
2021,13,003,all,All,16478.84,40682.15,86392.95,2
2021,13,003,race-ethnicity,"Black, Non-Hispanic",10277.21,26935.04,55394.53,2
2021,13,003,race-ethnicity,Hispanic,16478.84,29487.20,55881.33,2
2021,13,003,race-ethnicity,Other Races and Ethnicities,18775.75,43462.96,82429.85,3
2021,13,003,race-ethnicity,"White, Non-Hispanic",18841.22,48406.61,93728.81,2
2021,13,005,all,All,16478.84,40682.15,86392.95,2
2021,13,005,race-ethnicity,"Black, Non-Hispanic",10277.21,26935.04,55394.53,2
2021,13,005,race-ethnicity,Hispanic,16478.84,29487.20,55881.33,2
2021,13,005,race-ethnicity,Other Races and Ethnicities,18775.75,43462.96,82429.85,3
2021,13,005,race-ethnicity,"White, Non-Hispanic",18841.22,48406.61,93728.81,2
2021,13,007,all,All,16205.31,42820.04,91727.58,2
2021,13,007,race-ethnicity,"Black, Non-Hispanic",11176.67,27941.17,66945.31,2
2021,13,007,race-ethnicity,Hispanic,23551.53,39137.26,78352.84,3
2021,13,007,race-ethnicity,Other Races and Ethnicities,19799.00,37912.70,90993.86,3
2021,13,007,race-ethnicity,"White, Non-Hispanic",23501.82,54596.31,111232.22,2
2021,13,009,all,All,20675.78,54654.55,108550.18,2
2021,13,009,race-ethnicity,"Black, Non-Hispanic",14647.35,37468.29,88462.63,2
2021,13,009,race-ethnicity,Hispanic,22352.33,63188.16,116897.40,3
2021,13,009,race-ethnicity,Other Races and Ethnicities,21458.44,56998.70,132694.95,3
2021,13,009,race-ethnicity,"White, Non-Hispanic",25275.46,61917.12,116685.88,2
2021,13,011,all,All,20598.55,54317.02,102153.30,2
2021,13,011,race-ethnicity,"Black, Non-Hispanic",10493.65,36611.69,95099.41,2
2021,13,011,race-ethnicity,Hispanic,23688.34,50628.21,82816.37,2
2021,13,011,race-ethnicity,Other Races and Ethnicities,12846.01,53632.63,84034.97,3
2021,13,011,race-ethnicity,"White, Non-Hispanic",23379.88,56294.76,106174.84,2
2021,13,013,all,All,31918.63,71612.65,125322.90,2
2021,13,013,race-ethnicity,"Black, Non-Hispanic",17611.76,53968.22,100587.01,2
2021,13,013,race-ethnicity,Hispanic,29908.78,72645.84,163173.54,2
2021,13,013,race-ethnicity,Other Races and Ethnicities,31480.97,73719.53,128219.58,2
2021,13,013,race-ethnicity,"White, Non-Hispanic",33987.62,73223.39,127409.81,2
2021,13,015,all,All,26762.78,65045.74,116381.86,1
2021,13,015,race-ethnicity,"Black, Non-Hispanic",18999.23,42631.12,84250.89,1
2021,13,015,race-ethnicity,Hispanic,28539.41,51634.34,87447.49,3
2021,13,015,race-ethnicity,Other Races and Ethnicities,47102.05,83152.09,109172.36,3
2021,13,015,race-ethnicity,"White, Non-Hispanic",26822.79,67975.24,122939.34,1
2021,13,017,all,All,16428.78,41100.33,88531.12,2
2021,13,017,race-ethnicity,"Black, Non-Hispanic",11373.50,27327.27,55881.22,2
2021,13,017,race-ethnicity,Hispanic,26762.78,53525.56,81586.77,3
2021,13,017,race-ethnicity,Other Races and Ethnicities,16395.96,37283.39,90458.48,3
2021,13,017,race-ethnicity,"White, Non-Hispanic",21628.48,51705.28,102487.03,2
2021,13,019,all,All,16428.78,41100.33,88531.12,2
2021,13,019,race-ethnicity,"Black, Non-Hispanic",11373.50,27327.27,55881.22,2
2021,13,019,race-ethnicity,Hispanic,26762.78,53525.56,81586.77,3
2021,13,019,race-ethnicity,Other Races and Ethnicities,16395.96,37283.39,90458.48,3
2021,13,019,race-ethnicity,"White, Non-Hispanic",21628.48,51705.28,102487.03,2
2021,13,021,all,All,15647.13,43476.07,98976.08,1
2021,13,021,race-ethnicity,"Black, Non-Hispanic",10847.29,32436.76,74140.10,1
2021,13,021,race-ethnicity,Hispanic,34256.03,53709.23,86951.13,3
2021,13,021,race-ethnicity,Other Races and Ethnicities,4809.17,47994.64,84093.62,1
2021,13,021,race-ethnicity,"White, Non-Hispanic",26223.26,63855.53,135543.26,1
2021,13,023,all,All,15902.18,42820.04,89923.10,2
2021,13,023,race-ethnicity,"Black, Non-Hispanic",10608.25,27293.09,61868.82,2
2021,13,023,race-ethnicity,Hispanic,22658.41,50054.50,86057.23,3
2021,13,023,race-ethnicity,Other Races and Ethnicities,15963.88,41197.11,91491.77,3
2021,13,023,race-ethnicity,"White, Non-Hispanic",20220.57,49735.22,100047.43,2
2021,13,025,all,All,16478.84,40682.15,86392.95,2
2021,13,025,race-ethnicity,"Black, Non-Hispanic",10277.21,26935.04,55394.53,2
2021,13,025,race-ethnicity,Hispanic,16478.84,29487.20,55881.33,2
2021,13,025,race-ethnicity,Other Races and Ethnicities,18775.75,43462.96,82429.85,3
2021,13,025,race-ethnicity,"White, Non-Hispanic",18841.22,48406.61,93728.81,2
2021,13,027,all,All,16428.78,41100.33,88531.12,2
2021,13,027,race-ethnicity,"Black, Non-Hispanic",11373.50,27327.27,55881.22,2
2021,13,027,race-ethnicity,Hispanic,26762.78,53525.56,81586.77,3
2021,13,027,race-ethnicity,Other Races and Ethnicities,16395.96,37283.39,90458.48,3
2021,13,027,race-ethnicity,"White, Non-Hispanic",21628.48,51705.28,102487.03,2
2021,13,029,all,All,26366.15,59949.07,113055.19,2
2021,13,029,race-ethnicity,"Black, Non-Hispanic",21861.62,50528.46,95061.71,2
2021,13,029,race-ethnicity,Hispanic,22688.04,53646.61,96192.54,2
2021,13,029,race-ethnicity,Other Races and Ethnicities,31794.31,53525.56,102983.27,2
2021,13,029,race-ethnicity,"White, Non-Hispanic",32115.53,67769.26,124269.46,2
