year,state,county,share_poverty_exposure,share_poverty_exposure_quality
2023,13,191,0.22828282828282828,1
2023,13,193,0,1
2023,13,195,0,1
2023,13,197,0,1
2023,13,199,0,1
2023,13,201,0,1
2023,13,205,0.2788575961919873,1
2023,13,207,0,1
2023,13,209,0,1
2023,13,211,0,1
2023,13,213,0,1
2023,13,215,0.19554026299645247,1
2023,13,217,0,1
2023,13,219,0,1
2023,13,221,0,1
2023,13,223,0,1
2023,13,225,0,1
2023,13,227,0,1
2023,13,229,0,1
2023,13,231,0,1
2023,13,233,0,1
2023,13,235,0,1
2023,13,237,0,1
2023,13,239,0,2
2023,13,241,0,1
2023,13,243,0,2
2023,13,245,0.25741093610555005,1
2023,13,247,0,1
2023,13,249,0,2
2023,13,251,0,1
2023,13,253,0,1
2023,13,255,0.08547008547008547,1
2023,13,257,0,1
2023,13,259,0,1
2023,13,261,0,1
2023,13,263,0,1
2023,13,265,0,2
2023,13,267,0,1
2023,13,269,0.3684210526315789,1
2023,13,271,0.4735624586913417,1
2023,13,273,0.5919661733615222,1
2023,13,275,0,1
2023,13,277,0.23554318896685217,1
2023,13,279,0,1
2023,13,281,0,1
2023,13,283,0,1
2023,13,285,0,1
2023,13,287,0,1
2023,13,289,0,2
2023,13,291,0,1
2023,13,293,0.39050269612106453,1
2023,13,295,0,1
2023,13,297,0,1
2023,13,299,0.11027308192457737,1
2023,13,301,0,1
2023,13,303,0,1
2023,13,305,0,1
2023,13,307,0,2
2023,13,309,0,2
2023,13,311,0,1
2023,13,313,0,1
2023,13,315,0,1
2023,13,317,0,1
2023,13,319,0,1
2023,13,321,0,1
2023,15,001,0.016269610691458453,1
2023,15,003,0.03384830195477885,1
2023,15,005,NA,NA
2023,15,007,0,1
2023,15,009,0.048030559208466404,1
2023,16,001,0.07337362246711696,1
2023,16,003,0,1
2023,16,005,0,1
2023,16,007,0,1
2023,16,009,0,1
2023,16,011,0,1
2023,16,013,0,2
2023,16,015,0,2
2023,16,017,0,1
2023,16,019,0,1
2023,16,021,0,1
2023,16,023,0,2
2023,16,025,0,3
2023,16,027,0,1
2023,16,029,0,1
2023,16,031,0,1
2023,16,033,0,2
2023,16,035,0,1
2023,16,037,0,1
2023,16,039,0,1
2023,16,041,0,1
2023,16,043,0,1
2023,16,045,0,1
2023,16,047,0,1
2023,16,049,0,1
2023,16,051,0,1
2023,16,053,0,1
2023,16,055,0,1
2023,16,057,0,1
2023,16,059,0,1
2023,16,061,0.03815580286168521,1
2023,16,063,0,1
2023,16,065,0.6105947955390335,1
2023,16,067,0,1
2023,16,069,0,1
2023,16,071,0,1
2023,16,073,0,1
2023,16,075,0,1
2023,16,077,0,2
2023,16,079,0,1
2023,16,081,0,2
2023,16,083,0,1
2023,16,085,0,2
2023,16,087,0,1
2023,17,001,0.05251669234720082,1
2023,17,003,0,1
2023,17,005,0,1
2023,17,007,0,1
2023,17,009,0,2
2023,17,011,0,1
2023,17,013,0,2
2023,17,015,0,1
2023,17,017,0,1
2023,17,019,0.42583953872453856,1
2023,17,021,0,1
2023,17,023,0,1
2023,17,025,0,1
2023,17,027,0,1
2023,17,029,0.2513207547169811,1
2023,17,031,0.10201196717842616,1
2023,17,033,0,1
2023,17,035,0,1
2023,17,037,0.3277091099339481,1
2023,17,039,0,1
2023,17,041,0,1
2023,17,043,0,1
2023,17,045,0,1
2023,17,047,0,1
2023,17,049,0,1
2023,17,051,0,1
2023,17,053,0,1
2023,17,055,0,1
2023,17,057,0,1
2023,17,059,0,1
2023,17,061,0,1
2023,17,063,0,1
2023,17,065,0,1
2023,17,067,0,1
2023,17,069,0,2
2023,17,071,0,1
2023,17,073,0,1
2023,17,075,0,1
2023,17,077,0.502650423137729,1
2023,17,079,0,2
2023,17,081,0.10030150753768845,1
2023,17,083,0,2
2023,17,085,0,1
2023,17,087,0,1
2023,17,089,0,1
2023,17,091,0.06031203912132267,1
2023,17,093,0,1
2023,17,095,0.07119113573407203,1
2023,17,097,0,1
2023,17,099,0,1
2023,17,101,0,1
2023,17,103,0,1
2023,17,105,0,1
2023,17,107,0,1
2023,17,109,0.4616171954964176,1
2023,17,111,0,1
2023,17,113,0.2955118747322831,1
2023,17,115,0.23945886554044774,1
2023,17,117,0,1
2023,17,119,0,1
2023,17,121,0,1
2023,17,123,0,1
2023,17,125,0,1
2023,17,127,0,1
2023,17,129,0,1
2023,17,131,0,1
2023,17,133,0,1
2023,17,135,0,1
2023,17,137,0,1
2023,17,139,0,1
2023,17,141,0,1
2023,17,143,0.19299025601126302,1
2023,17,145,0,1
2023,17,147,0,1
2023,17,149,0,1
2023,17,151,0,1
2023,17,153,0,1
2023,17,155,0,1
2023,17,157,0,1
2023,17,159,0,1
2023,17,161,0.10647712295236302,1
2023,17,163,0.1432793474405958,1
2023,17,165,0,1
2023,17,167,0.04283054003724395,1
2023,17,169,0,1
2023,17,171,0,1
2023,17,173,0,1
2023,17,175,0,1
2023,17,177,0.0902692240014077,1
2023,17,179,0,1
2023,17,181,0,1
2023,17,183,0,1
2023,17,185,0,1
2023,17,187,0,1
2023,17,189,0,1
2023,17,191,0,1
2023,17,193,0,1
2023,17,195,0.19618989092026426,1
2023,17,197,0.05242431187881566,1
2023,17,199,0,1
2023,17,201,0.23078471274906634,1
2023,17,203,0,1
2023,18,001,0,1
2023,18,003,0.0586998498176357,1
2023,18,005,0,1
2023,18,007,0,1
2023,18,009,0,1
2023,18,011,0,1
2023,18,013,0,1
2023,18,015,0,1
2023,18,017,0,1
2023,18,019,0,1
2023,18,021,0,1
2023,18,023,0,1
2023,18,025,0,1
2023,18,027,0,1
2023,18,029,0,1
2023,18,031,0,1
2023,18,033,0,1
2023,18,035,0.3729857135985377,1
2023,18,037,0,1
2023,18,039,0.07222635889798958,1
2023,18,041,0,1
2023,18,043,0.28221404087850704,1
2023,18,045,0,1
2023,18,047,0,1
2023,18,049,0,1
2023,18,051,0,1
2023,18,053,0,1
2023,18,055,0,1
2023,18,057,0,1
2023,18,059,0,1
2023,18,061,0,1
2023,18,063,0,1
2023,18,065,0,1
2023,18,067,0.12942090944422852,1
2023,18,069,0,1
2023,18,071,0,1
2023,18,073,0,1
2023,18,075,0,1
2023,18,077,0,1
2023,18,079,0,1
2023,18,081,0,1
2023,18,083,0,1
2023,18,085,0,1
2023,18,087,0,1
2023,18,089,0.21110956811553952,1
2023,18,091,0.0026546865427812946,1
2023,18,093,0,1
2023,18,095,0,1
2023,18,097,0.10365177110204987,1
2023,18,099,0,1
2023,18,101,0,1
2023,18,103,0,1
2023,18,105,0.2825467215711118,1
2023,18,107,0,1
2023,18,109,0,1
2023,18,111,0,1
2023,18,113,0,1
2023,18,115,0,2
2023,18,117,0,1
2023,18,119,0,1
2023,18,121,0,1
2023,18,123,0,1
2023,18,125,0,1
2023,18,127,0,1
2023,18,129,0,1
2023,18,131,0,1
2023,18,133,0,1
2023,18,135,0,1
2023,18,137,0,1
2023,18,139,0,1
2023,18,141,0.10122852708284008,1
2023,18,143,0,1
2023,18,145,0,1
2023,18,147,0,1
2023,18,149,0,1
2023,18,151,0,1
2023,18,153,0,1
2023,18,155,0,2
2023,18,157,0.3589230769230769,1
2023,18,159,0,1
2023,18,161,0,2
2023,18,163,0.05655465214082589,1
2023,18,165,0,1
2023,18,167,0.3492151898734177,1
2023,18,169,0,1
2023,18,171,0,1
2023,18,173,0,1
2023,18,175,0,1
2023,18,177,0.14099119962945808,1
2023,18,179,0,1
2023,18,181,0,1
2023,18,183,0,1
2023,19,001,0,1
2023,19,003,0,1
2023,19,005,0,1
2023,19,007,0,1
2023,19,009,0,1
2023,19,011,0,1
2023,19,013,0.10067549310997027,1
2023,19,015,0,1
2023,19,017,0,1
2023,19,019,0,1
2023,19,021,0,1
2023,19,023,0,1
2023,19,025,0,1
2023,19,027,0,1
2023,19,029,0,1
2023,19,031,0,1
2023,19,033,0,1
2023,19,035,0,1
2023,19,037,0,1
2023,19,039,0,2
2023,19,041,0,1
2023,19,043,0,1
2023,19,045,0.20580342167058036,1
2023,19,047,0,1
2023,19,049,0,1
2023,19,051,0,2
2023,19,053,0,1
2023,19,055,0,1
2023,19,057,0,1
2023,19,059,0,1
2023,19,061,0,1
2023,19,063,0,1
2023,19,065,0,1
2023,19,067,0,1
2023,19,069,0,1
2023,19,071,0,1
2023,19,073,0,1
2023,19,075,0,1
2023,19,077,0,1
2023,19,079,0,1
2023,19,081,0,1
2023,19,083,0,1
2023,19,085,0,1
2023,19,087,0,1
2023,19,089,0,1
2023,19,091,0,1
2023,19,093,0,1
2023,19,095,0,1
2023,19,097,0,1
2023,19,099,0.0030591434398368456,1
2023,19,101,0,1
2023,19,103,0.40885078023407023,1
2023,19,105,0,1
2023,19,107,0,1
2023,19,109,0,1
2023,19,111,0,1
2023,19,113,0,1
2023,19,115,0,1
2023,19,117,0,1
2023,19,119,0,1
2023,19,121,0,1
2023,19,123,0,1
2023,19,125,0,1
2023,19,127,0,1
2023,19,129,0,1
2023,19,131,0,1
2023,19,133,0,1
2023,19,135,0,2
2023,19,137,0,1
2023,19,139,0,1
2023,19,141,0,1
2023,19,143,0,1
2023,19,145,0,1
2023,19,147,0,1
2023,19,149,0,1
2023,19,151,0,1
2023,19,153,0,1
2023,19,155,0,1
2023,19,157,0,1
2023,19,159,0,1
2023,19,161,0,1
2023,19,163,0.1366133992035086,1
2023,19,165,0,1
2023,19,167,0,1
2023,19,169,0.4714570609497694,1
2023,19,171,0,1
2023,19,173,0,1
2023,19,175,0,1
2023,19,177,0,1
2023,19,179,0,1
2023,19,181,0,1
2023,19,183,0,1
2023,19,185,0,1
2023,19,187,0,1
2023,19,189,0,1
2023,19,191,0,1
2023,19,193,0.04803843074459568,1
2023,19,195,0,1
2023,19,197,0,1
2023,20,001,0,1
2023,20,003,0,2
2023,20,005,0,1
2023,20,007,0,2
2023,20,009,0,1
2023,20,011,0,1
2023,20,013,0,1
2023,20,015,0,1
2023,20,017,0,2
2023,20,019,0,1
2023,20,021,0,1
2023,20,023,0,1
2023,20,025,0,2
2023,20,027,0,1
2023,20,029,0,1
2023,20,031,0,1
2023,20,033,0,2
2023,20,035,0,1
2023,20,037,0.26167982399378803,1
2023,20,039,0,2
2023,20,041,0,1
2023,20,043,0,1
2023,20,045,0.1816621285663549,1
2023,20,047,0,1
2023,20,049,0,1
2023,20,051,0.20911143033039195,1
2023,20,053,0,1
2023,20,055,0,1
2023,20,057,0,1
2023,20,059,0,1
2023,20,061,0,1
2023,20,063,0,1
2023,20,065,0,1
2023,20,067,0,2
2023,20,069,0,2
2023,20,071,0,2
2023,20,073,0,1
2023,20,075,0,3
2023,20,077,0,1
2023,20,079,0,1
2023,20,081,0,2
2023,20,083,0,2
2023,20,085,0,1
2023,20,087,0,1
2023,20,089,0,1
2023,20,091,0,1
2023,20,093,0,2
2023,20,095,0,2
2023,20,097,0,2
2023,20,099,0,1
2023,20,101,0,2
2023,20,103,0,1
2023,20,105,0,1
2023,20,107,0,1
2023,20,109,0,2
2023,20,111,0,1
2023,20,113,0,1
2023,20,115,0,1
2023,20,117,0,1
2023,20,119,0,2
2023,20,121,0,1
2023,20,123,0,2
2023,20,125,0,1
2023,20,127,0,1
2023,20,129,0,2
2023,20,131,0,1
2023,20,133,0,1
2023,20,135,0,2
2023,20,137,0,1
2023,20,139,0,1
2023,20,141,0,1
2023,20,143,0,1
2023,20,145,0,1
2023,20,147,0,1
2023,20,149,0,1
2023,20,151,0,1
2023,20,153,0,1
2023,20,155,0,1
2023,20,157,0,1
2023,20,159,0,1
2023,20,161,0.40536336024890735,1
2023,20,163,0,1
2023,20,165,0,1
2023,20,167,0,1
2023,20,169,0.15068917453925973,1
2023,20,171,0,2
2023,20,173,0.07007740386605406,1
2023,20,175,0,1
2023,20,177,0,1
2023,20,179,0,1
2023,20,181,0,2
2023,20,183,0,1
2023,20,185,0,1
2023,20,187,0,3
2023,20,189,0,2
2023,20,191,0,1
2023,20,193,0,2
2023,20,195,0,2
2023,20,197,0,1
2023,20,199,0,2
2023,20,201,0,1
2023,20,203,0,2
2023,20,205,0,1
2023,20,207,0,1
2023,20,209,0.06295131810800539,1
2023,21,001,0,1
2023,21,003,0,1
2023,21,005,0,1
2023,21,007,0,1
2023,21,009,0,1
2023,21,011,0,1
2023,21,013,0,1
2023,21,015,0,1
2023,21,017,0,1
2023,21,019,0,1
2023,21,021,0,1
2023,21,023,0,1
2023,21,025,0.1951154052603328,1
2023,21,027,0,1
2023,21,029,0,1
2023,21,031,0,1
2023,21,033,0,1
2023,21,035,0.19411177644710578,1
2023,21,037,0.056640625,1
2023,21,039,0,1
2023,21,041,0,1
2023,21,043,0,1
2023,21,045,0,1
2023,21,047,0.11502590673575129,1
2023,21,049,0,1
2023,21,051,0.362833361644301,1
2023,21,053,0,1
2023,21,055,0,1
2023,21,057,0,1
2023,21,059,0.045513908841582865,1
2023,21,061,0.052216748768472904,1
2023,21,063,0,1
2023,21,065,0,1
2023,21,067,0.24623447365163206,1
2023,21,069,0,1
2023,21,071,0.15244633322436527,1
2023,21,073,0,1
2023,21,075,0,1
2023,21,077,0,1
2023,21,079,0,1
2023,21,081,0,1
2023,21,083,0,1
2023,21,085,0,1
2023,21,087,0,1
2023,21,089,0,1
2023,21,091,0,1
2023,21,093,0,1
2023,21,095,0.227994227994228,1
2023,21,097,0,1
2023,21,099,0,1
2023,21,101,0.15592515592515593,1
2023,21,103,0,1
2023,21,105,0,1
2023,21,107,0,1
2023,21,109,0.3823429541595925,1
2023,21,111,0.20456780876925437,1
2023,21,113,0,1
2023,21,115,0.3019937451133698,1
2023,21,117,0.07206578619486669,1
2023,21,119,0,1
2023,21,121,0.4968869064213363,1
2023,21,123,0,1
2023,21,125,0,1
2023,21,127,0,1
2023,21,129,0,1
2023,21,131,0.359496482784154,1
2023,21,133,0.09496298970933381,1
2023,21,135,0,1
2023,21,137,0,1
2023,21,139,0,1
2023,21,141,0,1
2023,21,143,0,2
2023,21,145,0,1
2023,21,147,0.5069055617767824,1
2023,21,149,0,1
2023,21,151,0.007174630506528914,1
2023,21,153,0,1
2023,21,155,0,1
2023,21,157,0,1
2023,21,159,0,1
2023,21,161,0,1
2023,21,163,0,1
2023,21,165,0,1
2023,21,167,0,1
2023,21,169,0,1
2023,21,171,0,1
2023,21,173,0,1
2023,21,175,0,1
2023,21,177,0,1
2023,21,179,0,1
2023,21,181,0,1
2023,21,183,0,1
2023,21,185,0,1
2023,21,187,0,1
2023,21,189,0,1
2023,21,191,0,1
2023,21,193,0.2805337975050769,1
2023,21,195,0,1
2023,21,197,0,1
2023,21,199,0.07658003998154699,1
2023,21,201,0,1
2023,21,203,0.323744769874477,1
2023,21,205,0,1
2023,21,207,0,1
2023,21,209,0,1
2023,21,211,0,1
2023,21,213,0,1
2023,21,215,0,1
2023,21,217,0,1
2023,21,219,0,1
2023,21,221,0.004155124653739612,1
2023,21,223,0,2
2023,21,225,0,1
2023,21,227,0.22074395872929678,1
2023,21,229,0,1
2023,21,231,0,1
2023,21,233,0,1
2023,21,235,0,1
2023,21,237,0.6568219633943427,1
2023,21,239,0,1
2023,22,001,0.5032,1
2023,22,003,0,1
2023,22,005,0.13662570171445912,1
2023,22,007,0,1
2023,22,009,0.28546835443037977,1
2023,22,011,0,1
2023,22,013,0.315592203898051,1
2023,22,015,0.1269145554378191,1
2023,22,017,0.3827527194759722,1
2023,22,019,0.22648254782632427,1
2023,22,021,0,1
2023,22,023,0,2
2023,22,025,0,1
2023,22,027,0.6047833293866919,1
2023,22,029,0.4465069186635167,1
2023,22,031,0.12072226999140155,1
2023,22,033,0.35266792833091654,1
2023,22,035,0.48737764039155074,1
2023,22,037,0,1
2023,22,039,0.22799772144688124,1
2023,22,041,0.4558237145855194,1
2023,22,043,0,1
2023,22,045,0.22495640379771362,1
2023,22,047,0,1
2023,22,049,0,1
2023,22,051,0.05030149386270213,1
2023,22,053,0,1
2023,22,055,0.22031272345902655,1
2023,22,057,0.10650852658287603,1
2023,22,059,0,1
2023,22,061,0.6668654491241148,1
2023,22,063,0,1
2023,22,065,0.5176775867661368,1
2023,22,067,0.40689467969598264,1
2023,22,069,0.3128805061477856,1
2023,22,071,0.28961111515946464,1
2023,22,073,0.470414601781894,1
2023,22,075,0,1
2023,22,077,0,1
2023,22,079,0.19449239967998652,1
2023,22,081,0,1
2023,22,083,0,1
2023,22,085,0,1
2023,22,087,0.08469614375126186,1
2023,22,089,0,1
2023,22,091,0,1
2023,22,093,0,1
2023,22,095,0,1
2023,22,097,0.15128616531235442,1
2023,22,099,0,1
2023,22,101,0,1
2023,22,103,0,1
2023,22,105,0.09083055173767916,1
2023,22,107,0.547410358565737,1
2023,22,109,0.13581737680409406,1
2023,22,111,0.2650706166035136,1
2023,22,113,0.12916936154485817,1
2023,22,115,0,1
2023,22,117,0,1
2023,22,119,0.2679137603043754,1
2023,22,121,0,1
2023,22,123,0,1
2023,22,125,0,2
2023,22,127,0,1
2023,23,001,0.050497866287339974,1
2023,23,003,0,1
2023,23,005,0,1
2023,23,007,0,1
2023,23,009,0,1
2023,23,011,0,1
2023,23,013,0,1
2023,23,015,0,1
2023,23,017,0,1
2023,23,019,0.08349289529376197,1
2023,23,021,0,1
2023,23,023,0,1
2023,23,025,0,1
2023,23,027,0,1
2023,23,029,0,1
2023,23,031,0,1
2023,24,001,0,1
2023,24,003,0,1
2023,24,005,0.004321032233215377,1
2023,24,009,0,1
2023,24,011,0,1
2023,24,013,0,1
2023,24,015,0,1
2023,24,017,0,1
2023,24,019,0.35023923444976074,1
2023,24,021,0,1
2023,24,023,0,1
2023,24,025,0.06075201138416069,1
2023,24,027,0,1
2023,24,029,0,1
2023,24,031,0,1
2023,24,033,0.05691959609502661,1
2023,24,035,0,1
2023,24,037,0,1
2023,24,039,0,1
2023,24,041,0,1
2023,24,043,0,1
2023,24,045,0,1
2023,24,047,0,1
2023,24,510,0.17603260723830635,1
2023,25,001,0,1
2023,25,003,0,1
2023,25,005,0.05480970749931659,1
2023,25,007,0,2
2023,25,009,0,1
2023,25,011,0,1
2023,25,013,0.19743738257024596,1
2023,25,015,0,1
2023,25,017,0.016090261202241295,1
2023,25,019,0,2
2023,25,021,0,1
2023,25,023,0,1
2023,25,025,0.08871556397575639,1
2023,25,027,0.06561530985328828,1
2023,26,001,0,1
2023,26,003,0,1
2023,26,005,0,1
2023,26,007,0,1
2023,26,009,0,1
2023,26,011,0,1
2023,26,013,0,1
2023,26,015,0,1
2023,26,017,0,1
2023,26,019,0,1
2023,26,021,0.2114996932246472,1
2023,26,023,0,1
2023,26,025,0.1562550618217159,1
2023,26,027,0,1
2023,26,029,0,1
2023,26,031,0,1
2023,26,033,0,1
2023,26,035,0,1
2023,26,037,0.2550381263616558,1
2023,26,039,0,1
2023,26,041,0,1
2023,26,043,0,1
2023,26,045,0,1
2023,26,047,0,1
2023,26,049,0.18395789142902036,1
2023,26,051,0,1
2023,26,053,0,1
2023,26,055,0,1
2023,26,057,0,1
2023,26,059,0,1
2023,26,061,0.32200525722868945,1
2023,26,063,0,1
2023,26,065,0.1518269053330873,1
2023,26,067,0,1
2023,26,069,0,1
2023,26,071,0,1
2023,26,073,0.3376812650295125,1
2023,26,075,0.025228857890148212,1
2023,26,077,0.18969972378152009,1
2023,26,079,0,1
2023,26,081,0.0698071617301432,1
2023,26,083,0,1
2023,26,085,0,1
2023,26,087,0,1
2023,26,089,0,1
2023,26,091,0,1
2023,26,093,0,1
2023,26,095,0,1
2023,26,097,0,1
2023,26,099,0.013660273908408216,1
2023,26,101,0,1
2023,26,103,0.005270555165144062,1
2023,26,105,0,1
2023,26,107,0.11773574561403509,1
2023,26,109,0,1
2023,26,111,0,1
2023,26,113,0,1
2023,26,115,0.0358283079106066,1
2023,26,117,0,1
2023,26,119,0,1
2023,26,121,0.11135054105963367,1
2023,26,123,0,1
2023,26,125,0.0565528049572632,1
2023,26,127,0,1
2023,26,129,0.20958251611095546,1
2023,26,131,0,1
2023,26,133,0,1
2023,26,135,0,1
2023,26,137,0,1
2023,26,139,0.20683063591181344,1
2023,26,141,0,1
2023,26,143,0,1
2023,26,145,0.19566595237376633,1
2023,26,147,0,1
2023,26,149,0,1
2023,26,151,0,1
2023,26,153,0,1
2023,26,155,0,1
2023,26,157,0,1
2023,26,159,0,1
2023,26,161,0.3223309811063055,1
2023,26,163,0.31772924725458324,1
2023,26,165,0,1
2023,27,001,0,1
2023,27,003,0,1
2023,27,005,0,1
2023,27,007,0,1
2023,27,009,0,1
2023,27,011,0,1
2023,27,013,0.10378681626928471,1
2023,27,015,0,1
2023,27,017,0,1
2023,27,019,0,1
2023,27,021,0,1
2023,27,023,0,1
2023,27,025,0,1
2023,27,027,0,1
2023,27,029,0,1
2023,27,031,0,1
2023,27,033,0,1
2023,27,035,0,1
2023,27,037,0,1
2023,27,039,0,1
2023,27,041,0,1
2023,27,043,0,1
2023,27,045,0,1
2023,27,047,0,1
2023,27,049,0,1
2023,27,051,0,1
2023,27,053,0.13347345452211723,1
2023,27,055,0,1
2023,27,057,0,1
2023,27,059,0,1
2023,27,061,0,1
2023,27,063,0,1
2023,27,065,0,1
2023,27,067,0,1
2023,27,069,0,1
2023,27,071,0,1
2023,27,073,0,1
2023,27,075,0,1
2023,27,077,0,2
2023,27,079,0,1
2023,27,081,0,1
2023,27,083,0,1
2023,27,085,0,1
2023,27,087,0,1
2023,27,089,0,1
2023,27,091,0,1
2023,27,093,0,1
2023,27,095,0,1
2023,27,097,0,1
2023,27,099,0,1
2023,27,101,0,1
2023,27,103,0,1
2023,27,105,0,1
2023,27,107,0,1
2023,27,109,0,1
2023,27,111,0,1
2023,27,113,0,1
2023,27,115,0,1
2023,27,117,0,1
2023,27,119,0,1
2023,27,121,0,1
2023,27,123,0.061762158712794564,1
2023,27,125,0,1
2023,27,127,0,1
2023,27,129,0,1
2023,27,131,0,1
2023,27,133,0,1
2023,27,135,0,1
2023,27,137,0.15694997872258115,1
2023,27,139,0,1
2023,27,141,0,1
2023,27,143,0,1
2023,27,145,0.04939733103745157,1
2023,27,147,0,1
2023,27,149,0,1
2023,27,151,0,1
2023,27,153,0,1
2023,27,155,0,1
2023,27,157,0,1
2023,27,159,0,1
2023,27,161,0,1
2023,27,163,0,1
2023,27,165,0,1
2023,27,167,0,1
2023,27,169,0.28369931078698507,1
2023,27,171,0,1
2023,27,173,0,1
2023,28,001,0.37047643842749284,1
2023,28,003,0,1
2023,28,005,0,1
2023,28,007,0,1
2023,28,009,0,1
2023,28,011,0.47224585282858356,1
2023,28,013,0,1
2023,28,015,0,1
2023,28,017,0,1
2023,28,019,0,1
2023,28,021,0,1
2023,28,023,0,1
2023,28,025,0,1
2023,28,027,0.7450552448506343,1
2023,28,029,0,1
2023,28,031,0,1
2023,28,033,0,1
2023,28,035,0.4295268138801262,1
2023,28,037,0,1
2023,28,039,0,1
2023,28,041,0,1
2023,28,043,0,1
2023,28,045,0.2048331415420023,1
2023,28,047,0.2091072330396723,1
2023,28,049,0.2463799484859635,1
2023,28,051,0.37974254742547425,1
2023,28,053,0.3532388663967611,1
2023,28,055,0,2
2023,28,057,0,1
2023,28,059,0,1
2023,28,061,0,1
2023,28,063,0,1
2023,28,065,0,1
2023,28,067,0.1779529879890944,1
2023,28,069,0,1
2023,28,071,0.3400818210426938,1
2023,28,073,0.24436741767764297,1
2023,28,075,0.31160470915733923,1
2023,28,077,0,1
2023,28,079,0,1
2023,28,081,0,1
2023,28,083,0.48323518807835597,1
2023,28,085,0,1
2023,28,087,0.2509128847157016,1
2023,28,089,0.2847726324572382,1
2023,28,091,0,1
2023,28,093,0,1
2023,28,095,0,1
2023,28,097,0.5303957568339454,1
2023,28,099,0.1880792813346642,1
2023,28,101,0,1
2023,28,103,0,1
2023,28,105,0.10290640018308032,1
2023,28,107,0.29159258318516634,1
2023,28,109,0,1
2023,28,111,0,1
2023,28,113,0.3859120444486298,1
2023,28,115,0,1
2023,28,117,0,1
2023,28,119,0,1
2023,28,121,0.018314540832953138,1
2023,28,123,0,1
2023,28,125,0,1
2023,28,127,0,1
2023,28,129,0,1
2023,28,131,0,1
2023,28,133,0.2980030721966206,1
2023,28,135,0.4038034865293185,1
2023,28,137,0,1
2023,28,139,0,1
2023,28,141,0,1
2023,28,143,0,1
2023,28,145,0,1
2023,28,147,0,1
2023,28,149,0,1
2023,28,151,0.3550530837182916,1
2023,28,153,0,1
2023,28,155,0,1
2023,28,157,0,1
2023,28,159,0.3751198006517155,1
2023,28,161,0,1
2023,28,163,0.6517674554484371,1
2023,29,001,0.5103197086199919,1
2023,29,003,0,1
2023,29,005,0,1
2023,29,007,0,1
2023,29,009,0,1
2023,29,011,0,1
2023,29,013,0,1
2023,29,015,0,1
2023,29,017,0,1
2023,29,019,0.3112745098039216,1
2023,29,021,0,1
2023,29,023,0,1
2023,29,025,0,1
2023,29,027,0,1
2023,29,029,0,1
2023,29,031,0.19992743105950653,1
2023,29,033,0,1
2023,29,035,0,1
2023,29,037,0,1
2023,29,039,0,1
2023,29,041,0,1
2023,29,043,0,1
2023,29,045,0,1
2023,29,047,0,1
2023,29,049,0,1
2023,29,051,0,1
2023,29,053,0,1
2023,29,055,0,1
2023,29,057,0,1
2023,29,059,0,1
2023,29,061,0,1
2023,29,063,0,1
2023,29,065,0,1
2023,29,067,0,1
2023,29,069,0,1
2023,29,071,0,1
2023,29,073,0,1
2023,29,075,0,1
2023,29,077,0.14415559499256558,1
2023,29,079,0,1
2023,29,081,0,1
2023,29,083,0,1
2023,29,085,0,1
2023,29,087,0,1
2023,29,089,0,1
2023,29,091,0.2221431114275543,1
2023,29,093,0,1
2023,29,095,0.1298971182883759,1
2023,29,097,0.07085338971613658,1
2023,29,099,0,1
2023,29,101,0,1
2023,29,103,0,1
2023,29,105,0,1
2023,29,107,0,1
2023,29,109,0,1
2023,29,111,0,1
2023,29,113,0,1
2023,29,115,0,1
2023,29,117,0,1
2023,29,119,0,1
2023,29,121,0,1
2023,29,123,0,1
2023,29,125,0,1
2023,29,127,0,1
2023,29,129,0,2
2023,29,131,0,1
2023,29,133,0,1
2023,29,135,0,1
2023,29,137,0,1
2023,29,139,0,1
2023,29,141,0,1
2023,29,143,0,1
2023,29,145,0,1
2023,29,147,0,1
2023,29,149,0,1
2023,29,151,0,1
2023,29,153,0,1
2023,29,155,0.3037235337064979,1
2023,29,157,0,1
2023,29,159,0,1
2023,29,161,0.17973946784922396,1
2023,29,163,0,1
2023,29,165,0,1
2023,29,167,0,1
2023,29,169,0,1
2023,29,171,0,2
2023,29,173,0,1
2023,29,175,0.4545200111950742,1
2023,29,177,0,1
2023,29,179,0,1
2023,29,181,0,1
2023,29,183,0,1
2023,29,185,0,1
2023,29,186,0,1
2023,29,187,0,1
2023,29,189,0.06035728429683068,1
2023,29,195,0,1
2023,29,197,0,1
2023,29,199,0,2
2023,29,201,0,1
2023,29,203,0,1
2023,29,205,0,1
2023,29,207,0,1
2023,29,209,0,1
2023,29,211,0,1
2023,29,213,0,1
2023,29,215,0,1
2023,29,217,0,1
2023,29,219,0,1
2023,29,221,0,1
2023,29,223,0,1
2023,29,225,0,1
2023,29,227,0,1
2023,29,229,0,1
2023,29,510,0.1558772210946124,1
2023,30,001,0,1
2023,30,003,0,1
2023,30,005,0,1
2023,30,007,0,2
2023,30,009,0,1
2023,30,011,0,2
2023,30,013,0.0966878863363779,1
2023,30,015,0,1
2023,30,017,0,1
2023,30,019,0,2
2023,30,021,0,2
2023,30,023,0,1
2023,30,025,0,2
2023,30,027,0,1
2023,30,029,0,1
2023,30,031,0,1
2023,30,033,0,2
2023,30,035,0.013404825737265416,1
2023,30,037,0,2
2023,30,039,0,2
2023,30,041,0,1
2023,30,043,0,1
2023,30,045,0,1
2023,30,047,0,1
