year,metro,subgroup_type,subgroup,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2013,13140,all,All,.94403732,.88874328,.99933136,1
2013,13140,gender,Female,.96205288,.89747471,1.026631,1
2013,13140,gender,Male,.92912388,.86655611,.99169165,1
2013,13140,income,Economically Disadvantaged,.94186562,.88319468,1.0005366,1
2013,13140,income,Not Economically Disadvantaged,.90524936,.83551896,.97497976,1
2013,13140,race-ethnicity,"Black, Non-Hispanic",.94465292,.87572324,1.0135826,1
2013,13140,race-ethnicity,Hispanic,1.017633,.9279784,1.1072875,1
2013,13140,race-ethnicity,"White, Non-Hispanic",.90994352,.84468848,.97519857,1
2013,13180,all,All,1.0141582,.87388045,1.1544361,1
2013,13180,gender,Female,1.0318978,.867926,1.1958696,1
2013,13180,gender,Male,.99044991,.83187962,1.1490202,1
2013,13180,income,Economically Disadvantaged,1.0200816,.83319682,1.2069664,1
2013,13180,income,Not Economically Disadvantaged,1.0179538,.87431598,1.1615915,1
2013,13180,race-ethnicity,"Black, Non-Hispanic",,,,
2013,13180,race-ethnicity,Hispanic,.69094825,.33595905,1.0459374,1
2013,13180,race-ethnicity,"White, Non-Hispanic",1.0424865,.9200381,1.164935,1
2013,13220,all,All,.94829088,.84331441,1.0532674,1
2013,13220,gender,Female,.9951821,.87288165,1.1174825,1
2013,13220,gender,Male,.88629836,.76726359,1.0053332,1
2013,13220,income,Economically Disadvantaged,.92774183,.82078671,1.0346969,1
2013,13220,income,Not Economically Disadvantaged,.99878526,.85776651,1.139804,1
2013,13220,race-ethnicity,"Black, Non-Hispanic",.91765058,.66878599,1.1665151,1
2013,13220,race-ethnicity,Hispanic,,,,
2013,13220,race-ethnicity,"White, Non-Hispanic",.9525395,.86078548,1.0442935,1
2013,13260,all,All,1.0419247,.87476277,1.2090867,1
2013,13260,gender,Female,1.0722777,.87995476,1.2646006,1
2013,13260,gender,Male,1.0132488,.82127672,1.2052208,1
2013,13260,income,Economically Disadvantaged,1.0286958,.82021385,1.2371778,1
2013,13260,income,Not Economically Disadvantaged,1.0410501,.86248267,1.2196175,1
2013,13260,race-ethnicity,"Black, Non-Hispanic",,,,
2013,13260,race-ethnicity,Hispanic,,,,
2013,13260,race-ethnicity,"White, Non-Hispanic",1.0426698,.90172189,1.1836176,1
2013,13300,all,All,1.0187126,.82146293,1.2159623,1
2013,13300,gender,Female,1.0480863,.81824958,1.277923,1
2013,13300,gender,Male,.98674762,.76309621,1.210399,1
2013,13300,income,Economically Disadvantaged,.94879299,.75757641,1.1400095,1
2013,13300,income,Not Economically Disadvantaged,.99286896,.69182575,1.2939122,1
2013,13300,race-ethnicity,"Black, Non-Hispanic",,,,
2013,13300,race-ethnicity,Hispanic,1.0029123,.85204995,1.1537746,1
2013,13300,race-ethnicity,"White, Non-Hispanic",1.0616521,.69057292,1.4327313,1
2013,13340,all,All,1.0472196,.82770991,1.2667294,1
2013,13340,gender,Female,1.1556612,.89700842,1.414314,1
2013,13340,gender,Male,.9508636,.70452958,1.1971977,1
2013,13340,income,Economically Disadvantaged,1.0735453,.81053567,1.336555,1
2013,13340,income,Not Economically Disadvantaged,1.0610021,.818703,1.3033013,1
2013,13340,race-ethnicity,"Black, Non-Hispanic",,,,
2013,13340,race-ethnicity,Hispanic,,,,
2013,13340,race-ethnicity,"White, Non-Hispanic",1.0635083,.86999691,1.2570196,1
2013,13380,all,All,1.2788563,1.1604848,1.3972278,1
2013,13380,gender,Female,1.3827983,1.2467849,1.5188117,1
2013,13380,gender,Male,1.1810985,1.0450126,1.3171843,1
2013,13380,income,Economically Disadvantaged,1.266264,1.1115307,1.4209973,2
2013,13380,income,Not Economically Disadvantaged,1.3271486,1.1883938,1.4659033,2
2013,13380,race-ethnicity,"Black, Non-Hispanic",1.3553524,.71249723,1.9982076,3
2013,13380,race-ethnicity,Hispanic,1.3543831,1.1369671,1.5717992,1
2013,13380,race-ethnicity,"White, Non-Hispanic",1.2550377,1.139091,1.3709843,1
2013,13420,all,All,1.0877962,.92030054,1.2552918,1
2013,13420,gender,Female,1.0804425,.88735569,1.2735294,1
2013,13420,gender,Male,1.0940115,.90214306,1.28588,1
2013,13420,income,Economically Disadvantaged,1.0092529,.81557232,1.2029334,1
2013,13420,income,Not Economically Disadvantaged,1.1939057,1.0027113,1.3851001,1
2013,13420,race-ethnicity,"Black, Non-Hispanic",,,,
2013,13420,race-ethnicity,Hispanic,,,,
2013,13420,race-ethnicity,"White, Non-Hispanic",1.1580051,.98004752,1.3359628,1
2013,13460,all,All,1.1416419,1.0181619,1.2651218,1
2013,13460,gender,Female,1.2014085,1.0600649,1.3427521,1
2013,13460,gender,Male,1.0888398,.94639671,1.2312828,1
2013,13460,income,Economically Disadvantaged,1.1755598,1.0304388,1.3206807,1
2013,13460,income,Not Economically Disadvantaged,1.1186649,.98015821,1.2571715,1
2013,13460,race-ethnicity,"Black, Non-Hispanic",,,,
2013,13460,race-ethnicity,Hispanic,1.2199908,.97296762,1.4670141,1
2013,13460,race-ethnicity,"White, Non-Hispanic",1.1257976,1.0144751,1.2371202,1
2013,13500,all,All,.97361195,.76375324,1.1834706,1
2013,13500,gender,Female,.97074074,.73313648,1.2083449,1
2013,13500,gender,Male,.98382562,.73898977,1.2286614,1
2013,13500,income,Economically Disadvantaged,.94810355,.76146597,1.1347411,1
2013,13500,income,Not Economically Disadvantaged,.93414116,.51240313,1.3558792,1
2013,13500,race-ethnicity,"Black, Non-Hispanic",1.0070509,.82427675,1.1898249,1
2013,13500,race-ethnicity,Hispanic,,,,
2013,13500,race-ethnicity,"White, Non-Hispanic",.98131299,.66151083,1.3011152,1
2013,13540,all,All,1.0964206,.79794538,1.3948959,1
2013,13540,gender,Female,1.1437055,.803451,1.4839599,1
2013,13540,gender,Male,1.0448823,.69911647,1.3906481,1
2013,13540,income,Economically Disadvantaged,1.1369212,.78831577,1.4855266,1
2013,13540,income,Not Economically Disadvantaged,1.1350422,.79675776,1.4733267,1
2013,13540,race-ethnicity,"Black, Non-Hispanic",,,,
2013,13540,race-ethnicity,Hispanic,,,,
2013,13540,race-ethnicity,"White, Non-Hispanic",1.1053619,.85333109,1.3573928,1
2013,13620,all,All,1.1071625,.90217745,1.3121475,1
2013,13620,gender,Female,.85718209,.13536972,1.5789945,3
2013,13620,gender,Male,.84019637,.14378417,1.5366086,3
2013,13620,income,Economically Disadvantaged,1.0095737,.70622122,1.3129262,1
2013,13620,income,Not Economically Disadvantaged,1.2536168,1.0477753,1.4594584,1
2013,13620,race-ethnicity,"Black, Non-Hispanic",,,,
2013,13620,race-ethnicity,Hispanic,,,,
2013,13620,race-ethnicity,"White, Non-Hispanic",.82702011,.30659074,1.3474495,3
2013,13660,all,All,1.0068882,.81363976,1.2001365,1
2013,13660,gender,Female,.96678674,.74496269,1.1886108,1
2013,13660,gender,Male,1.0561684,.83386689,1.27847,1
2013,13660,income,Economically Disadvantaged,1.0251857,.82087654,1.2294948,1
2013,13660,income,Not Economically Disadvantaged,.99605769,.75117505,1.2409403,1
2013,13660,race-ethnicity,"Black, Non-Hispanic",1.4171323,.65456617,2.1796985,3
2013,13660,race-ethnicity,Hispanic,,,,
2013,13660,race-ethnicity,"White, Non-Hispanic",.97703367,.80743527,1.1466321,1
2013,13700,all,All,1.0354425,.84826106,1.2226238,1
2013,13700,gender,Female,1.0808192,.86285967,1.2987789,1
2013,13700,gender,Male,.97918385,.76681793,1.1915498,1
2013,13700,income,Economically Disadvantaged,1.0476683,.84740049,1.2479362,1
2013,13700,income,Not Economically Disadvantaged,.9912625,.75788814,1.2246369,1
2013,13700,race-ethnicity,"Black, Non-Hispanic",1.5400519,.73209155,2.3480122,3
2013,13700,race-ethnicity,Hispanic,1.0447911,.86629087,1.2232914,1
2013,13700,race-ethnicity,"White, Non-Hispanic",1.0147381,.77994919,1.249527,1
2013,13720,all,All,.95791274,.80949241,1.106333,1
2013,13720,gender,Female,.98182929,.80365407,1.1600045,1
2013,13720,gender,Male,.93671733,.77285343,1.1005813,1
2013,13720,income,Economically Disadvantaged,.9700287,.80625868,1.1337987,1
2013,13720,income,Not Economically Disadvantaged,.95581591,.77788883,1.133743,1
2013,13720,race-ethnicity,"Black, Non-Hispanic",,,,
2013,13720,race-ethnicity,Hispanic,,,,
2013,13720,race-ethnicity,"White, Non-Hispanic",.95731795,.83302623,1.0816096,1
2013,13740,all,All,1.0715497,.94678646,1.1963129,1
2013,13740,gender,Female,1.1368847,.99325645,1.2805129,1
2013,13740,gender,Male,1.0054641,.86235803,1.1485701,1
2013,13740,income,Economically Disadvantaged,1.0522127,.88963175,1.2147937,1
2013,13740,income,Not Economically Disadvantaged,1.1050906,.97553587,1.2346454,1
2013,13740,race-ethnicity,"Black, Non-Hispanic",.8227616,.25479627,1.3907269,1
2013,13740,race-ethnicity,Hispanic,1.1690112,.83856791,1.4994545,1
2013,13740,race-ethnicity,"White, Non-Hispanic",1.0816123,.96794361,1.1952811,1
2013,13780,all,All,.94163823,.84044093,1.0428355,1
2013,13780,gender,Female,.97899985,.86099893,1.0970008,1
2013,13780,gender,Male,.90798765,.79333484,1.0226405,1
2013,13780,income,Economically Disadvantaged,.88698751,.76404369,1.0099313,1
2013,13780,income,Not Economically Disadvantaged,1.0514601,.94077623,1.1621441,1
2013,13780,race-ethnicity,"Black, Non-Hispanic",.90720099,.66333741,1.1510645,1
2013,13780,race-ethnicity,Hispanic,.70997411,.36514527,1.0548029,1
2013,13780,race-ethnicity,"White, Non-Hispanic",.95198441,.86070132,1.0432675,1
2013,13820,all,All,.97996706,.94633561,1.0135984,1
2013,13820,gender,Female,1.0048764,.96261096,1.0471418,1
2013,13820,gender,Male,.9706881,.92895305,1.0124232,1
2013,13820,income,Economically Disadvantaged,1.0134469,.97521698,1.0516769,1
2013,13820,income,Not Economically Disadvantaged,.96547282,.92525893,1.0056868,1
2013,13820,race-ethnicity,"Black, Non-Hispanic",1.0079098,.96936792,1.0464516,1
2013,13820,race-ethnicity,Hispanic,1.0608153,.92770004,1.1939306,1
2013,13820,race-ethnicity,"White, Non-Hispanic",.93346071,.89672339,.97019804,1
2013,13900,all,All,.99860877,.88294691,1.1142706,1
2013,13900,gender,Female,1.0283465,.89191777,1.1647753,1
2013,13900,gender,Male,.975425,.84568077,1.1051692,1
2013,13900,income,Economically Disadvantaged,.89278597,.72211099,1.0634609,1
2013,13900,income,Not Economically Disadvantaged,.99567086,.88239151,1.1089501,1
2013,13900,race-ethnicity,"Black, Non-Hispanic",.98639053,.42137492,1.5514061,3
2013,13900,race-ethnicity,Hispanic,,,,
2013,13900,race-ethnicity,"White, Non-Hispanic",1.0096508,.90449995,1.1148018,1
2013,13940,all,All,1.0238571,.83809757,1.2096167,1
2013,13940,gender,Female,.99470496,.77386934,1.2155406,1
2013,13940,gender,Male,1.0458261,.83901876,1.2526335,1
2013,13940,income,Economically Disadvantaged,1.0324103,.82064414,1.2441764,1
2013,13940,income,Not Economically Disadvantaged,.93429542,.7171495,1.1514413,1
2013,13940,race-ethnicity,"Black, Non-Hispanic",,,,
2013,13940,race-ethnicity,Hispanic,1.1060128,.83929795,1.3727276,1
2013,13940,race-ethnicity,"White, Non-Hispanic",1.03766,.85402197,1.221298,1
2013,13980,all,All,.9760471,.87906194,1.0730323,1
2013,13980,gender,Female,.99558043,.88301283,1.1081481,1
2013,13980,gender,Male,.9537816,.84341365,1.0641496,1
2013,13980,income,Economically Disadvantaged,.92502975,.80256861,1.0474908,1
2013,13980,income,Not Economically Disadvantaged,1.0013493,.89861411,1.1040846,1
2013,13980,race-ethnicity,"Black, Non-Hispanic",.93309098,.64636528,1.2198167,1
2013,13980,race-ethnicity,Hispanic,.98435515,.56125057,1.4074597,1
2013,13980,race-ethnicity,"White, Non-Hispanic",.98206639,.89678693,1.0673459,1
2013,14010,all,All,.887802,.79960012,.97600389,1
2013,14010,gender,Female,.89056176,.78776115,.99336237,1
2013,14010,gender,Male,.88751507,.78754252,.98748761,1
2013,14010,income,Economically Disadvantaged,.91368943,.79002458,1.0373544,1
2013,14010,income,Not Economically Disadvantaged,.88516784,.79743135,.97290432,1
2013,14010,race-ethnicity,"Black, Non-Hispanic",1.0243529,.8429296,1.2057762,1
2013,14010,race-ethnicity,Hispanic,1.0126482,.75594288,1.2693535,1
2013,14010,race-ethnicity,"White, Non-Hispanic",.83324772,.74823064,.91826481,1
2013,14020,all,All,1.1278254,1.0169957,1.2386551,1
2013,14020,gender,Female,1.1470948,1.0201266,1.2740631,1
2013,14020,gender,Male,1.1102885,.98246646,1.2381105,1
2013,14020,income,Economically Disadvantaged,1.155905,1.0040632,1.3077468,1
2013,14020,income,Not Economically Disadvantaged,1.1411573,1.0295255,1.252789,1
2013,14020,race-ethnicity,"Black, Non-Hispanic",1.1261725,.58990872,1.6624364,1
2013,14020,race-ethnicity,Hispanic,1.2978384,.73555082,1.8601261,1
2013,14020,race-ethnicity,"White, Non-Hispanic",1.1410139,1.0097419,1.2722858,1
2013,14100,all,All,1.0462294,.89864528,1.1938134,1
2013,14100,gender,Female,1.1614676,.99232042,1.3306147,1
2013,14100,gender,Male,.94588304,.77581567,1.1159505,1
2013,14100,income,Economically Disadvantaged,1.012392,.80760646,1.2171776,1
2013,14100,income,Not Economically Disadvantaged,1.025401,.87773454,1.1730675,1
2013,14100,race-ethnicity,"Black, Non-Hispanic",1.3396504,-2.0698164,4.7491174,3
2013,14100,race-ethnicity,Hispanic,,,,
2013,14100,race-ethnicity,"White, Non-Hispanic",1.0482422,.92296958,1.1735148,1
2013,14140,all,All,.93314403,.81969225,1.0465958,1
2013,14140,gender,Female,.9751814,.84235084,1.108012,1
2013,14140,gender,Male,.887824,.75975657,1.0158914,1
2013,14140,income,Economically Disadvantaged,1.0009471,.88724315,1.1146511,1
2013,14140,income,Not Economically Disadvantaged,.90007687,.74215531,1.0579984,1
2013,14140,race-ethnicity,"Black, Non-Hispanic",1.085539,.81203246,1.3590455,1
2013,14140,race-ethnicity,Hispanic,,,,
2013,14140,race-ethnicity,"White, Non-Hispanic",.91990656,.82078797,1.0190252,1
2013,14180,all,All,1.0283859,.88262498,1.1741468,1
2013,14180,gender,Female,1.0719001,.90534467,1.2384555,1
2013,14180,gender,Male,.99313098,.77170384,1.2145581,1
2013,14180,income,Economically Disadvantaged,1.0175002,.88445592,1.1505444,1
2013,14180,income,Not Economically Disadvantaged,.84379405,.57983035,1.1077578,1
2013,14180,race-ethnicity,"Black, Non-Hispanic",1.0164764,.81659347,1.2163594,1
2013,14180,race-ethnicity,Hispanic,.80544382,.36976305,1.2411246,1
2013,14180,race-ethnicity,"White, Non-Hispanic",.95345175,.78385329,1.1230502,1
2013,14220,all,All,1.039987,.87921673,1.2007573,1
2013,14220,gender,Female,1.0864564,.90119165,1.2717212,1
2013,14220,gender,Male,.99720883,.81286544,1.1815523,1
2013,14220,income,Economically Disadvantaged,1.0200255,.88066286,1.1593882,1
2013,14220,income,Not Economically Disadvantaged,1.0834746,.70728713,1.4596622,1
2013,14220,race-ethnicity,"Black, Non-Hispanic",1.000545,.83507365,1.1660165,1
2013,14220,race-ethnicity,Hispanic,,,,
2013,14220,race-ethnicity,"White, Non-Hispanic",1.052448,.87253869,1.2323574,1
2013,14260,all,All,1.0723193,1.0159932,1.1286453,1
2013,14260,gender,Female,1.0576437,.9919371,1.1233503,1
2013,14260,gender,Male,1.0851917,1.0214016,1.1489818,1
2013,14260,income,Economically Disadvantaged,1.1018934,1.03398,1.1698068,1
2013,14260,income,Not Economically Disadvantaged,1.0852541,1.0218805,1.1486276,1
2013,14260,race-ethnicity,"Black, Non-Hispanic",1.0263935,.72769493,1.3250921,1
2013,14260,race-ethnicity,Hispanic,1.139423,1.0482059,1.2306402,1
2013,14260,race-ethnicity,"White, Non-Hispanic",1.0589207,1.0056673,1.1121742,1
2013,14340,all,All,1.0384564,.80583715,1.2710757,1
2013,14340,gender,Female,.97104424,.70365816,1.2384303,1
2013,14340,gender,Male,1.1091685,.84194756,1.3763895,1
2013,14340,income,Economically Disadvantaged,1.023669,.69381452,1.3535235,1
2013,14340,income,Not Economically Disadvantaged,1.0442749,.81395549,1.2745943,1
2013,14340,race-ethnicity,"Black, Non-Hispanic",,,,
2013,14340,race-ethnicity,Hispanic,,,,
2013,14340,race-ethnicity,"White, Non-Hispanic",1.0586392,.85864061,1.2586378,1
2013,14380,all,All,.98523813,.7736485,1.1968278,1
2013,14380,gender,Female,1.0379196,.79188567,1.2839537,1
2013,14380,gender,Male,.9437772,.70334971,1.1842047,1
2013,14380,income,Economically Disadvantaged,.79911065,.50326467,1.0949566,1
2013,14380,income,Not Economically Disadvantaged,1.0893376,.86281192,1.3158633,1
2013,14380,race-ethnicity,"Black, Non-Hispanic",,,,
2013,14380,race-ethnicity,Hispanic,1.0805653,-.016569007,2.1776996,3
2013,14380,race-ethnicity,"White, Non-Hispanic",.95488679,.77002907,1.1397445,1
2013,14420,all,All,1.3091764,1.0842868,1.5340661,1
2013,14420,gender,Female,1.3289571,1.0533885,1.6045257,1
2013,14420,gender,Male,1.2762384,1.0319177,1.5205592,1
2013,14420,income,Economically Disadvantaged,1.3108647,1.0462904,1.575439,1
2013,14420,income,Not Economically Disadvantaged,1.2640356,1.011748,1.5163232,1
2013,14420,race-ethnicity,"Black, Non-Hispanic",,,,
2013,14420,race-ethnicity,Hispanic,1.4686623,1.2028996,1.7344249,1
2013,14420,race-ethnicity,"White, Non-Hispanic",1.2413846,1.0015509,1.4812183,1
2013,14454,all,All,.97813398,.94974768,1.0065203,1
2013,14454,gender,Female,1.0547978,1.0218902,1.0877054,1
2013,14454,gender,Male,.9000296,.86767983,.93237936,1
2013,14454,income,Economically Disadvantaged,.99440682,.94453567,1.0442779,1
2013,14454,income,Not Economically Disadvantaged,1.002946,.97359496,1.0322971,1
2013,14454,race-ethnicity,"Black, Non-Hispanic",.99216253,.94247645,1.0418487,1
2013,14454,race-ethnicity,Hispanic,1.0129119,.94581336,1.0800105,1
2013,14454,race-ethnicity,"White, Non-Hispanic",.97604156,.94644606,1.005637,1
2013,14500,all,All,1.033381,.82913154,1.2376305,3
2013,14500,gender,Female,.98883432,.75270355,1.2249651,3
2013,14500,gender,Male,1.0719848,.83867413,1.3052955,3
2013,14500,income,Economically Disadvantaged,1.1982365,.90049469,1.4959782,3
2013,14500,income,Not Economically Disadvantaged,.97440952,.77503347,1.1737856,3
2013,14500,race-ethnicity,"Black, Non-Hispanic",.63553739,-.87246782,2.1435425,3
2013,14500,race-ethnicity,Hispanic,1.1536502,.8841837,1.4231167,3
2013,14500,race-ethnicity,"White, Non-Hispanic",.99703395,.78562838,1.2084395,3
2013,14540,all,All,1.0752327,.98292518,1.1675403,1
2013,14540,gender,Female,1.0716166,.96468246,1.1785508,1
2013,14540,gender,Male,1.0722749,.96703947,1.1775104,1
2013,14540,income,Economically Disadvantaged,1.0719101,.96957707,1.1742432,1
2013,14540,income,Not Economically Disadvantaged,1.0830235,.97298044,1.1930667,1
2013,14540,race-ethnicity,"Black, Non-Hispanic",.94525146,.72163254,1.1688704,1
2013,14540,race-ethnicity,Hispanic,1.1094476,.71940857,1.4994867,1
2013,14540,race-ethnicity,"White, Non-Hispanic",1.1188502,1.0345411,1.2031593,1
2013,14580,all,All,1.1439868,.96485931,1.3231144,1
2013,14580,gender,Female,1.2012038,.99178928,1.4106183,1
2013,14580,gender,Male,1.0510703,.84860301,1.2535377,1
2013,14580,income,Economically Disadvantaged,1.0759406,.8064788,1.3454024,1
2013,14580,income,Not Economically Disadvantaged,1.1868629,1.0133806,1.3603452,1
2013,14580,race-ethnicity,"Black, Non-Hispanic",,,,
2013,14580,race-ethnicity,Hispanic,1.0799404,.49434042,1.6655405,3
2013,14580,race-ethnicity,"White, Non-Hispanic",1.1637689,1.0079118,1.319626,1
2013,14620,all,All,1.1319501,.94129103,1.3226093,1
2013,14620,gender,Female,1.2259247,1.0076102,1.4442393,1
2013,14620,gender,Male,1.0331432,.81327718,1.2530091,1
2013,14620,income,Economically Disadvantaged,1.0270232,.79850787,1.2555386,1
2013,14620,income,Not Economically Disadvantaged,1.246376,1.0360248,1.4567273,1
2013,14620,race-ethnicity,"Black, Non-Hispanic",,,,
2013,14620,race-ethnicity,Hispanic,,,,
2013,14620,race-ethnicity,"White, Non-Hispanic",1.1412352,.98172116,1.3007493,1
2013,14660,all,All,1.013467,.88791037,1.1390235,1
2013,14660,gender,Female,1.0711851,.92500591,1.2173643,1
2013,14660,gender,Male,.95527291,.81281495,1.0977309,1
2013,14660,income,Economically Disadvantaged,1.0270095,.87624115,1.1777778,1
2013,14660,income,Not Economically Disadvantaged,.98290801,.84468216,1.1211339,1
2013,14660,race-ethnicity,"Black, Non-Hispanic",,,,
2013,14660,race-ethnicity,Hispanic,,,,
2013,14660,race-ethnicity,"White, Non-Hispanic",.98830193,.87525016,1.1013538,1
2013,14700,all,All,1.0725027,.94301003,1.2019955,1
2013,14700,gender,Female,1.1119504,.95918775,1.264713,1
2013,14700,gender,Male,1.0259464,.88073897,1.1711538,1
2013,14700,income,Economically Disadvantaged,1.0938674,.95783275,1.229902,1
2013,14700,income,Not Economically Disadvantaged,1.0438969,.87834966,1.2094442,1
2013,14700,race-ethnicity,"Black, Non-Hispanic",,,,
2013,14700,race-ethnicity,Hispanic,1.055142,.61977291,1.4905112,1
2013,14700,race-ethnicity,"White, Non-Hispanic",1.0701752,.95873934,1.1816111,1
2013,14740,all,All,1.1095989,1.0067221,1.2124757,1
2013,14740,gender,Female,1.1781241,1.0596725,1.2965757,1
2013,14740,gender,Male,1.0530732,.93508965,1.1710566,1
2013,14740,income,Economically Disadvantaged,1.0747817,.93816781,1.2113955,1
2013,14740,income,Not Economically Disadvantaged,1.1278508,1.0221328,1.2335688,1
2013,14740,race-ethnicity,"Black, Non-Hispanic",1.0969261,.66808814,1.525764,1
2013,14740,race-ethnicity,Hispanic,1.2302796,.97326595,1.4872931,1
2013,14740,race-ethnicity,"White, Non-Hispanic",1.0974259,.9953807,1.1994712,1
2013,14780,all,All,.94203854,.74002403,1.1440531,1
2013,14780,gender,Female,1.004035,.7604109,1.2476591,1
2013,14780,gender,Male,.89886582,.67667955,1.121052,1
2013,14780,income,Economically Disadvantaged,.90581596,.6850571,1.1265749,1
2013,14780,income,Not Economically Disadvantaged,.92975736,.68468237,1.1748323,1
2013,14780,race-ethnicity,"Black, Non-Hispanic",.87533605,.59679729,1.1538749,1
2013,14780,race-ethnicity,Hispanic,.8448233,.5684424,1.1212043,1
2013,14780,race-ethnicity,"White, Non-Hispanic",.93436998,.69458723,1.1741527,1
2013,14820,all,All,.85762668,.63026345,1.0849899,1
2013,14820,gender,Female,.84862649,.59363902,1.103614,1
2013,14820,gender,Male,.86896557,.60097498,1.1369561,1
2013,14820,income,Economically Disadvantaged,.78198481,.43263176,1.1313379,2
2013,14820,income,Not Economically Disadvantaged,.77436417,.40399596,1.1447324,1
2013,14820,race-ethnicity,"Black, Non-Hispanic",,,,
2013,14820,race-ethnicity,Hispanic,,,,
2013,14820,race-ethnicity,"White, Non-Hispanic",.73430872,.4626883,1.0059291,1
2013,14860,all,All,1.0247353,.9748565,1.0746142,1
2013,14860,gender,Female,1.0170355,.95902389,1.075047,1
2013,14860,gender,Male,1.0278556,.97120631,1.084505,1
2013,14860,income,Economically Disadvantaged,1.2303479,1.0733975,1.3872982,3
2013,14860,income,Not Economically Disadvantaged,1.0091753,.89432377,1.1240268,3
2013,14860,race-ethnicity,"Black, Non-Hispanic",1.0694506,.97730792,1.1615933,1
2013,14860,race-ethnicity,Hispanic,1.141625,1.0671748,1.2160753,1
2013,14860,race-ethnicity,"White, Non-Hispanic",1.015638,.96254987,1.0687261,1
2013,15020,all,All,.74257809,.5564124,.92874378,1
2013,15020,gender,Female,.7977522,.58182478,1.0136796,1
2013,15020,gender,Male,.68738562,.47540015,.89937109,1
2013,15020,income,Economically Disadvantaged,.75513762,.54661393,.96366131,1
2013,15020,income,Not Economically Disadvantaged,.72993869,.51075774,.94911963,1
2013,15020,race-ethnicity,"Black, Non-Hispanic",.72676247,.51767701,.93584794,1
2013,15020,race-ethnicity,Hispanic,,,,
2013,15020,race-ethnicity,"White, Non-Hispanic",.74939525,.55470181,.9440887,1
2013,15060,all,All,1.2028395,.80762827,1.5980507,1
2013,15060,gender,Female,1.2436575,.78036296,1.706952,1
2013,15060,gender,Male,1.1209037,.67532021,1.5664872,1
2013,15060,income,Economically Disadvantaged,1.1510159,.72712016,1.5749116,1
2013,15060,income,Not Economically Disadvantaged,1.163547,.66955549,1.6575387,1
2013,15060,race-ethnicity,"Black, Non-Hispanic",,,,
2013,15060,race-ethnicity,Hispanic,,,,
2013,15060,race-ethnicity,"White, Non-Hispanic",1.7344092,.84388238,2.6249361,3
2013,15100,all,All,.97869509,.68503577,1.2723545,1
2013,15100,gender,Female,.98864555,.65374476,1.3235464,1
2013,15100,gender,Male,.98603874,.64600635,1.3260711,1
2013,15100,income,Economically Disadvantaged,1.0130786,.53278667,1.4933704,1
2013,15100,income,Not Economically Disadvantaged,.97130644,.69678074,1.2458322,1
2013,15100,race-ethnicity,"Black, Non-Hispanic",,,,
2013,15100,race-ethnicity,Hispanic,,,,
2013,15100,race-ethnicity,"White, Non-Hispanic",.99798071,.74675769,1.2492037,1
2013,15180,all,All,.99803424,.95342302,1.0426455,1
2013,15180,gender,Female,1.0364844,.98418736,1.0887814,1
2013,15180,gender,Male,.96238285,.91206735,1.0126983,1
2013,15180,income,Economically Disadvantaged,.98884195,.9500339,1.02765,1
2013,15180,income,Not Economically Disadvantaged,1.0289429,.92770237,1.1301835,1
2013,15180,race-ethnicity,"Black, Non-Hispanic",.99047804,-1.8952327,3.8761888,3
2013,15180,race-ethnicity,Hispanic,.99661738,.96608067,1.0271541,1
2013,15180,race-ethnicity,"White, Non-Hispanic",1.0346237,.82224441,1.2470031,1
2013,15220,all,All,.95635867,.78070152,1.1320158,1
2013,15220,gender,Female,.99600953,.79015392,1.2018652,1
2013,15220,gender,Male,.93063712,.7325474,1.1287268,1
2013,15220,income,Economically Disadvantaged,.94532055,.75862956,1.1320115,1
2013,15220,income,Not Economically Disadvantaged,.87922686,.65798348,1.1004703,1
2013,15220,race-ethnicity,"Black, Non-Hispanic",.86815459,-.78558022,2.5218894,3
2013,15220,race-ethnicity,Hispanic,.97803921,.75297576,1.2031027,1
2013,15220,race-ethnicity,"White, Non-Hispanic",.9530015,.77458477,1.1314182,1
2013,15260,all,All,1.1354005,1.0297072,1.2410939,1
2013,15260,gender,Female,1.1915604,1.0543664,1.3287544,2
2013,15260,gender,Male,1.168124,1.033011,1.303237,2
2013,15260,income,Economically Disadvantaged,1.1912659,1.0809447,1.3015872,1
2013,15260,income,Not Economically Disadvantaged,1.1587842,1.0217232,1.2958452,1
2013,15260,race-ethnicity,"Black, Non-Hispanic",1.1477753,1.0067291,1.2888215,1
2013,15260,race-ethnicity,Hispanic,1.2729336,.96868378,1.5771835,1
2013,15260,race-ethnicity,"White, Non-Hispanic",1.1912266,1.0674766,1.3149766,1
2013,15340,all,All,1.0482085,.81160116,1.2848158,1
2013,15340,gender,Female,1.1198927,.85456002,1.3852254,1
2013,15340,gender,Male,.96987152,.69095629,1.2487867,1
2013,15340,income,Economically Disadvantaged,1.1182116,.8626948,1.3737285,1
2013,15340,income,Not Economically Disadvantaged,.97806239,.68678606,1.2693387,1
2013,15340,race-ethnicity,"Black, Non-Hispanic",,,,
2013,15340,race-ethnicity,Hispanic,,,,
2013,15340,race-ethnicity,"White, Non-Hispanic",1.0533279,.85286349,1.2537924,1
2013,15380,all,All,.96228147,.91490656,1.0096563,1
2013,15380,gender,Female,.98300695,.92800778,1.0380062,1
2013,15380,gender,Male,.93936443,.88546664,.99326223,1
