year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality
2021,17,119,all,All,0.56157,0.62435,0.49879,1
2021,17,119,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,119,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,119,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,119,race-ethnicity,"White, Non-Hispanic",0.53999,0.61342,0.46657,1
2021,17,121,all,All,0.46335,0.52176,0.40494,2
2021,17,121,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,121,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,121,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,121,race-ethnicity,"White, Non-Hispanic",0.43424,0.49568,0.37280,2
2021,17,123,all,All,0.51231,0.57390,0.45072,2
2021,17,123,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,123,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,123,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,123,race-ethnicity,"White, Non-Hispanic",0.50523,0.57206,0.43839,2
2021,17,125,all,All,0.39982,0.47719,0.32246,2
2021,17,125,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,125,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,125,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,125,race-ethnicity,"White, Non-Hispanic",0.43198,0.51317,0.35079,2
2021,17,127,all,All,0.53060,0.59700,0.46420,2
2021,17,127,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,127,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,127,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,127,race-ethnicity,"White, Non-Hispanic",0.54259,0.61381,0.47138,2
2021,17,129,all,All,0.61727,0.68092,0.55362,2
2021,17,129,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,129,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,129,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,129,race-ethnicity,"White, Non-Hispanic",0.57247,0.64052,0.50441,2
2021,17,131,all,All,0.56809,0.62560,0.51058,2
2021,17,131,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,131,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,131,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,131,race-ethnicity,"White, Non-Hispanic",0.56666,0.62784,0.50548,2
2021,17,133,all,All,0.46335,0.52176,0.40494,2
2021,17,133,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,133,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,133,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,133,race-ethnicity,"White, Non-Hispanic",0.43424,0.49568,0.37280,2
2021,17,135,all,All,0.50673,0.56895,0.44450,2
2021,17,135,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,135,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,135,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,135,race-ethnicity,"White, Non-Hispanic",0.51682,0.58058,0.45306,2
2021,17,137,all,All,0.61344,0.68215,0.54474,2
2021,17,137,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,137,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,137,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,137,race-ethnicity,"White, Non-Hispanic",0.61125,0.68226,0.54023,2
2021,17,139,all,All,0.61727,0.68092,0.55362,2
2021,17,139,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,139,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,139,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,139,race-ethnicity,"White, Non-Hispanic",0.57247,0.64052,0.50441,2
2021,17,141,all,All,0.56973,0.65688,0.48259,2
2021,17,141,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,141,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,141,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,141,race-ethnicity,"White, Non-Hispanic",0.58485,0.68143,0.48827,2
2021,17,143,all,All,0.46278,0.53331,0.39226,1
2021,17,143,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,143,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,143,race-ethnicity,Other Races and Ethnicities,0.52392,0.69696,0.35088,3
2021,17,143,race-ethnicity,"White, Non-Hispanic",0.48891,0.58027,0.39755,1
2021,17,145,all,All,0.50154,0.56519,0.43788,2
2021,17,145,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,145,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,145,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,145,race-ethnicity,"White, Non-Hispanic",0.49887,0.56923,0.42851,2
2021,17,147,all,All,0.61727,0.68092,0.55362,2
2021,17,147,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,147,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,147,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,147,race-ethnicity,"White, Non-Hispanic",0.57247,0.64052,0.50441,2
2021,17,149,all,All,0.39982,0.47719,0.32246,2
2021,17,149,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,149,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,149,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,149,race-ethnicity,"White, Non-Hispanic",0.43198,0.51317,0.35079,2
2021,17,151,all,All,0.53060,0.59700,0.46420,2
2021,17,151,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,151,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,151,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,151,race-ethnicity,"White, Non-Hispanic",0.54259,0.61381,0.47138,2
2021,17,153,all,All,0.53060,0.59700,0.46420,2
2021,17,153,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,153,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,153,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,153,race-ethnicity,"White, Non-Hispanic",0.54259,0.61381,0.47138,2
2021,17,155,all,All,0.51231,0.57390,0.45072,2
2021,17,155,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,155,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,155,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,155,race-ethnicity,"White, Non-Hispanic",0.50523,0.57206,0.43839,2
2021,17,157,all,All,0.46335,0.52176,0.40494,2
2021,17,157,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,157,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,157,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,157,race-ethnicity,"White, Non-Hispanic",0.43424,0.49568,0.37280,2
2021,17,159,all,All,0.49999,0.57796,0.42203,2
2021,17,159,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,159,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,159,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,159,race-ethnicity,"White, Non-Hispanic",0.49751,0.57806,0.41696,2
2021,17,161,all,All,0.40918,0.48659,0.33178,1
2021,17,161,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,161,race-ethnicity,Hispanic,0.32420,0.49170,0.15670,3
2021,17,161,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,161,race-ethnicity,"White, Non-Hispanic",0.34195,0.43836,0.24554,3
2021,17,163,all,All,0.62274,0.69221,0.55327,1
2021,17,163,race-ethnicity,"Black, Non-Hispanic",0.55439,0.72936,0.37943,3
2021,17,163,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,163,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,163,race-ethnicity,"White, Non-Hispanic",0.71240,0.79586,0.62894,1
2021,17,165,all,All,0.53060,0.59700,0.46420,2
2021,17,165,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,165,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,165,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,165,race-ethnicity,"White, Non-Hispanic",0.54259,0.61381,0.47138,2
2021,17,167,all,All,0.50124,0.57053,0.43194,1
2021,17,167,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,167,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,167,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,167,race-ethnicity,"White, Non-Hispanic",0.49334,0.57472,0.41196,1
2021,17,169,all,All,0.39982,0.47719,0.32246,2
2021,17,169,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,169,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,169,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,169,race-ethnicity,"White, Non-Hispanic",0.43198,0.51317,0.35079,2
2021,17,171,all,All,0.61344,0.68215,0.54474,2
2021,17,171,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,171,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,171,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,171,race-ethnicity,"White, Non-Hispanic",0.61125,0.68226,0.54023,2
2021,17,173,all,All,0.61727,0.68092,0.55362,2
2021,17,173,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,173,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,173,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,173,race-ethnicity,"White, Non-Hispanic",0.57247,0.64052,0.50441,2
2021,17,175,all,All,0.51231,0.57390,0.45072,2
2021,17,175,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,175,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,175,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,175,race-ethnicity,"White, Non-Hispanic",0.50523,0.57206,0.43839,2
2021,17,177,all,All,0.56973,0.65688,0.48259,2
2021,17,177,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,177,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,177,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,177,race-ethnicity,"White, Non-Hispanic",0.58485,0.68143,0.48827,2
2021,17,179,all,All,0.49491,0.57190,0.41792,1
2021,17,179,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,179,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,179,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,179,race-ethnicity,"White, Non-Hispanic",0.48400,0.56478,0.40321,1
2021,17,181,all,All,0.53060,0.59700,0.46420,2
2021,17,181,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,181,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,181,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,181,race-ethnicity,"White, Non-Hispanic",0.54259,0.61381,0.47138,2
2021,17,183,all,All,0.42874,0.48960,0.36788,2
2021,17,183,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,183,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,183,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,183,race-ethnicity,"White, Non-Hispanic",0.40137,0.46896,0.33377,2
2021,17,185,all,All,0.53060,0.59700,0.46420,2
2021,17,185,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,185,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,185,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,185,race-ethnicity,"White, Non-Hispanic",0.54259,0.61381,0.47138,2
2021,17,187,all,All,0.56809,0.62560,0.51058,2
2021,17,187,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,187,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,187,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,187,race-ethnicity,"White, Non-Hispanic",0.56666,0.62784,0.50548,2
2021,17,189,all,All,0.46335,0.52176,0.40494,2
2021,17,189,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,189,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,189,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,189,race-ethnicity,"White, Non-Hispanic",0.43424,0.49568,0.37280,2
2021,17,191,all,All,0.50000,0.57796,0.42203,2
2021,17,191,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,191,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,191,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,191,race-ethnicity,"White, Non-Hispanic",0.49751,0.57806,0.41696,2
2021,17,193,all,All,0.53060,0.59700,0.46420,2
2021,17,193,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,193,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,193,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,193,race-ethnicity,"White, Non-Hispanic",0.54259,0.61381,0.47138,2
2021,17,195,all,All,0.52031,0.59211,0.44851,2
2021,17,195,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,195,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,195,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,195,race-ethnicity,"White, Non-Hispanic",0.49691,0.57614,0.41768,2
2021,17,197,all,All,0.45147,0.48990,0.41303,1
2021,17,197,race-ethnicity,"Black, Non-Hispanic",0.33171,0.46093,0.20248,3
2021,17,197,race-ethnicity,Hispanic,0.32013,0.39175,0.24850,1
2021,17,197,race-ethnicity,Other Races and Ethnicities,0.52857,0.64007,0.41707,3
2021,17,197,race-ethnicity,"White, Non-Hispanic",0.51903,0.57115,0.46690,1
2021,17,199,all,All,0.50154,0.56519,0.43788,2
2021,17,199,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,199,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,199,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,199,race-ethnicity,"White, Non-Hispanic",0.49887,0.56923,0.42851,2
2021,17,201,all,All,0.40903,0.46439,0.35367,1
2021,17,201,race-ethnicity,"Black, Non-Hispanic",0.49580,0.64524,0.34635,3
2021,17,201,race-ethnicity,Hispanic,0.25752,0.36637,0.14867,3
2021,17,201,race-ethnicity,Other Races and Ethnicities,0.50185,0.68078,0.32293,3
2021,17,201,race-ethnicity,"White, Non-Hispanic",0.42152,0.49619,0.34684,1
2021,17,203,all,All,0.51231,0.57390,0.45072,2
2021,17,203,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,17,203,race-ethnicity,Hispanic,NA,NA,NA,3
2021,17,203,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,17,203,race-ethnicity,"White, Non-Hispanic",0.50523,0.57206,0.43839,2
2021,18,001,all,All,0.39613,0.46478,0.32748,2
2021,18,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,001,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,001,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,001,race-ethnicity,"White, Non-Hispanic",0.37436,0.44546,0.30326,2
2021,18,003,all,All,0.41819,0.46269,0.37369,1
2021,18,003,race-ethnicity,"Black, Non-Hispanic",0.34288,0.48998,0.19578,3
2021,18,003,race-ethnicity,Hispanic,0.41376,0.54893,0.27859,3
2021,18,003,race-ethnicity,Other Races and Ethnicities,0.26771,0.39430,0.14113,3
2021,18,003,race-ethnicity,"White, Non-Hispanic",0.45978,0.51323,0.40633,1
2021,18,005,all,All,0.34151,0.41665,0.26637,2
2021,18,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,005,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,005,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,005,race-ethnicity,"White, Non-Hispanic",0.28253,0.36243,0.20264,2
2021,18,007,all,All,0.31448,0.37274,0.25622,2
2021,18,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,007,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,007,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,007,race-ethnicity,"White, Non-Hispanic",0.33039,0.39385,0.26692,2
2021,18,009,all,All,0.29301,0.36490,0.22113,2
2021,18,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,009,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,009,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,009,race-ethnicity,"White, Non-Hispanic",0.28164,0.35668,0.20659,2
2021,18,011,all,All,0.47859,0.56723,0.38995,2
2021,18,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,011,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,011,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,011,race-ethnicity,"White, Non-Hispanic",0.47525,0.57313,0.37737,2
2021,18,013,all,All,0.39301,0.48151,0.30451,2
2021,18,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,013,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,013,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,013,race-ethnicity,"White, Non-Hispanic",0.38931,0.48043,0.29819,2
2021,18,015,all,All,0.31448,0.37274,0.25622,2
2021,18,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,015,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,015,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,015,race-ethnicity,"White, Non-Hispanic",0.33039,0.39385,0.26692,2
2021,18,017,all,All,0.45434,0.54059,0.36808,2
2021,18,017,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,017,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,017,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,017,race-ethnicity,"White, Non-Hispanic",0.44102,0.54248,0.33956,3
2021,18,019,all,All,0.35272,0.44637,0.25907,1
2021,18,019,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,019,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,019,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,019,race-ethnicity,"White, Non-Hispanic",0.32707,0.42923,0.22490,3
2021,18,021,all,All,0.43471,0.50858,0.36084,2
2021,18,021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,021,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,021,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,021,race-ethnicity,"White, Non-Hispanic",0.43506,0.51212,0.35800,2
2021,18,023,all,All,0.31448,0.37274,0.25622,2
2021,18,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,023,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,023,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,023,race-ethnicity,"White, Non-Hispanic",0.33039,0.39385,0.26692,2
2021,18,025,all,All,0.42602,0.49670,0.35533,2
2021,18,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,025,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,025,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,025,race-ethnicity,"White, Non-Hispanic",0.45374,0.52902,0.37846,2
2021,18,027,all,All,0.28705,0.34527,0.22884,2
2021,18,027,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,027,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,027,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,027,race-ethnicity,"White, Non-Hispanic",0.27091,0.33175,0.21007,2
2021,18,029,all,All,0.19839,0.26330,0.13348,2
2021,18,029,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,029,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,029,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,029,race-ethnicity,"White, Non-Hispanic",0.20441,0.27121,0.13761,2
2021,18,031,all,All,0.40015,0.49048,0.30982,2
2021,18,031,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,031,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,031,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,031,race-ethnicity,"White, Non-Hispanic",0.39620,0.49020,0.30219,2
2021,18,033,all,All,0.30128,0.35611,0.24645,2
2021,18,033,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,033,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,033,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,033,race-ethnicity,"White, Non-Hispanic",0.27495,0.33097,0.21892,2
2021,18,035,all,All,0.51360,0.61411,0.41309,3
2021,18,035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,035,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,035,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,035,race-ethnicity,"White, Non-Hispanic",0.54481,0.66232,0.42731,3
2021,18,037,all,All,0.42602,0.49670,0.35533,2
2021,18,037,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,037,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,037,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,037,race-ethnicity,"White, Non-Hispanic",0.45374,0.52902,0.37846,2
2021,18,039,all,All,0.22294,0.28151,0.16437,1
2021,18,039,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,039,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,039,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,039,race-ethnicity,"White, Non-Hispanic",0.23991,0.30803,0.17180,1
2021,18,041,all,All,0.42172,0.50441,0.33902,2
2021,18,041,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,041,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,041,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,041,race-ethnicity,"White, Non-Hispanic",0.44197,0.52903,0.35491,2
2021,18,043,all,All,0.41176,0.48874,0.33477,2
2021,18,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,043,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,043,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,043,race-ethnicity,"White, Non-Hispanic",0.39898,0.48039,0.31758,2
2021,18,045,all,All,0.43471,0.50858,0.36084,2
2021,18,045,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,045,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,045,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,045,race-ethnicity,"White, Non-Hispanic",0.43506,0.51212,0.35800,2
2021,18,047,all,All,0.19839,0.26330,0.13348,2
2021,18,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,047,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,047,race-ethnicity,"White, Non-Hispanic",0.20441,0.27121,0.13761,2
2021,18,049,all,All,0.33178,0.40739,0.25618,2
2021,18,049,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,049,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,049,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,049,race-ethnicity,"White, Non-Hispanic",0.36991,0.45258,0.28723,2
2021,18,051,all,All,0.55016,0.63347,0.46686,2
2021,18,051,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,051,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,051,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,051,race-ethnicity,"White, Non-Hispanic",0.58741,0.67303,0.50179,2
2021,18,053,all,All,0.34496,0.42053,0.26939,2
2021,18,053,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,053,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,053,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,053,race-ethnicity,"White, Non-Hispanic",0.32516,0.40537,0.24494,2
2021,18,055,all,All,0.28705,0.34527,0.22884,2
2021,18,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,055,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,055,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,055,race-ethnicity,"White, Non-Hispanic",0.27091,0.33175,0.21007,2
2021,18,057,all,All,0.53322,0.58680,0.47963,1
2021,18,057,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,057,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,057,race-ethnicity,Other Races and Ethnicities,0.53487,0.69141,0.37832,3
2021,18,057,race-ethnicity,"White, Non-Hispanic",0.53996,0.60020,0.47973,1
2021,18,059,all,All,0.52847,0.62885,0.42809,3
2021,18,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,059,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,059,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,059,race-ethnicity,"White, Non-Hispanic",0.53539,0.64334,0.42743,3
2021,18,061,all,All,0.41176,0.48874,0.33477,2
2021,18,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,061,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,061,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,061,race-ethnicity,"White, Non-Hispanic",0.39898,0.48039,0.31758,2
2021,18,063,all,All,0.42206,0.49835,0.34577,1
2021,18,063,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,063,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,063,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,18,063,race-ethnicity,"White, Non-Hispanic",0.41634,0.49858,0.33409,1
2021,18,065,all,All,0.29301,0.36490,0.22113,2
2021,18,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
