year,state,county,subgroup_type,subgroup,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,hs_degree_quality
2018,47,109,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,109,race-ethnicity,"White, Non-Hispanic",0.9121081746,0.9655082179,0.8587081312,2
2018,47,111,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,111,race-ethnicity,Hispanic,1,1,1,3
2018,47,111,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,111,race-ethnicity,"White, Non-Hispanic",0.9016918153,0.9573313681,0.8460522624,2
2018,47,113,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,113,race-ethnicity,Hispanic,0.6862745098,0.9894252647,0.3831237549,3
2018,47,113,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,113,race-ethnicity,"White, Non-Hispanic",0.9207920792,0.9921660437,0.8494181147,3
2018,47,115,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,115,race-ethnicity,Hispanic,0,0,0,3
2018,47,115,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,115,race-ethnicity,"White, Non-Hispanic",0.9004975124,0.9588761039,0.842118921,2
2018,47,117,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,117,race-ethnicity,Hispanic,0.6746411483,0.9397249406,0.4095573561,3
2018,47,117,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,47,117,race-ethnicity,"White, Non-Hispanic",0.9628942486,1,0.9254700124,3
2018,47,119,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,119,race-ethnicity,Hispanic,0.6746411483,0.9397249406,0.4095573561,3
2018,47,119,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,47,119,race-ethnicity,"White, Non-Hispanic",0.9628942486,1,0.9254700124,3
2018,47,121,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,121,race-ethnicity,Hispanic,0,0,0,3
2018,47,121,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,121,race-ethnicity,"White, Non-Hispanic",0.9004975124,0.9588761039,0.842118921,2
2018,47,123,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,123,race-ethnicity,Hispanic,0.7510373444,1,0.4050355778,3
2018,47,123,race-ethnicity,Other Races and Ethnicities,0.3035714286,0.8238838347,0,3
2018,47,123,race-ethnicity,"White, Non-Hispanic",0.9346330275,0.9851412291,0.884124826,3
2018,47,125,race-ethnicity,"Black, Non-Hispanic",0.9625550661,1,0.8957230518,3
2018,47,125,race-ethnicity,Hispanic,0.9306260575,1,0.8411800384,3
2018,47,125,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,125,race-ethnicity,"White, Non-Hispanic",0.9683899557,0.9976876524,0.939092259,1
2018,47,127,race-ethnicity,"Black, Non-Hispanic",0.7133333333,1,0.270172946,3
2018,47,127,race-ethnicity,Hispanic,1,1,1,3
2018,47,127,race-ethnicity,Other Races and Ethnicities,0.9035087719,1,0.6141503153,3
2018,47,127,race-ethnicity,"White, Non-Hispanic",0.9141337386,0.9657911924,0.8624762848,2
2018,47,129,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,47,129,race-ethnicity,Hispanic,,,0,3
2018,47,129,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,129,race-ethnicity,"White, Non-Hispanic",0.9325396825,0.9783818351,0.88669753,2
2018,47,131,race-ethnicity,"Black, Non-Hispanic",0.953539823,1,0.8635162447,3
2018,47,131,race-ethnicity,Hispanic,1,1,1,3
2018,47,131,race-ethnicity,Other Races and Ethnicities,0.8969072165,1,0.6861905099,3
2018,47,131,race-ethnicity,"White, Non-Hispanic",0.8638941399,0.9242492303,0.8035390495,2
2018,47,133,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,133,race-ethnicity,Hispanic,1,1,1,3
2018,47,133,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,133,race-ethnicity,"White, Non-Hispanic",0.9479135839,0.981218215,0.9146089528,2
2018,47,135,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,135,race-ethnicity,Hispanic,,,0,3
2018,47,135,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,135,race-ethnicity,"White, Non-Hispanic",0.914802475,0.9605602826,0.8690446675,2
2018,47,137,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,137,race-ethnicity,Hispanic,1,1,1,3
2018,47,137,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,137,race-ethnicity,"White, Non-Hispanic",0.9479135839,0.981218215,0.9146089528,2
2018,47,139,race-ethnicity,"Black, Non-Hispanic",0.8817204301,1,0.6579352111,3
2018,47,139,race-ethnicity,Hispanic,0.8295454545,1,0.6452899515,3
2018,47,139,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,139,race-ethnicity,"White, Non-Hispanic",0.9134615385,0.9605425197,0.8663805572,2
2018,47,141,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,141,race-ethnicity,Hispanic,1,1,1,3
2018,47,141,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,141,race-ethnicity,"White, Non-Hispanic",0.9479135839,0.981218215,0.9146089528,2
2018,47,143,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,143,race-ethnicity,Hispanic,0,0,0,3
2018,47,143,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,143,race-ethnicity,"White, Non-Hispanic",0.9004975124,0.9588761039,0.842118921,2
2018,47,145,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,145,race-ethnicity,Hispanic,0.7510373444,1,0.4050355778,3
2018,47,145,race-ethnicity,Other Races and Ethnicities,0.3035714286,0.8238838347,0,3
2018,47,145,race-ethnicity,"White, Non-Hispanic",0.9346330275,0.9851412291,0.884124826,3
2018,47,147,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,147,race-ethnicity,Hispanic,0.8116591928,1,0.569324752,3
2018,47,147,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,147,race-ethnicity,"White, Non-Hispanic",0.933225196,0.9689094552,0.8975409368,2
2018,47,149,race-ethnicity,"Black, Non-Hispanic",0.7998366013,0.904635092,0.6950381106,3
2018,47,149,race-ethnicity,Hispanic,0.783632287,0.9519169515,0.6153476225,3
2018,47,149,race-ethnicity,Other Races and Ethnicities,0.8047016275,0.9829583934,0.6264448616,3
2018,47,149,race-ethnicity,"White, Non-Hispanic",0.9512195122,0.9832265064,0.9192125179,1
2018,47,151,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,47,151,race-ethnicity,Hispanic,,,0,3
2018,47,151,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,151,race-ethnicity,"White, Non-Hispanic",0.9325396825,0.9783818351,0.88669753,2
2018,47,153,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,153,race-ethnicity,Hispanic,0,0,0,3
2018,47,153,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,153,race-ethnicity,"White, Non-Hispanic",0.9004975124,0.9588761039,0.842118921,2
2018,47,155,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,47,155,race-ethnicity,Hispanic,0.6341463415,0.9326877092,0.3356049737,3
2018,47,155,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,155,race-ethnicity,"White, Non-Hispanic",0.8978236813,0.9546845482,0.8409628144,2
2018,47,157,race-ethnicity,"Black, Non-Hispanic",0.8729342927,0.9069623471,0.8389062383,1
2018,47,157,race-ethnicity,Hispanic,0.6261230131,0.7485492912,0.5036967351,3
2018,47,157,race-ethnicity,Other Races and Ethnicities,0.951758794,1,0.8836290432,3
2018,47,157,race-ethnicity,"White, Non-Hispanic",0.9440750213,0.9727890867,0.9153609559,1
2018,47,159,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,159,race-ethnicity,Hispanic,1,1,1,3
2018,47,159,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,159,race-ethnicity,"White, Non-Hispanic",0.9016918153,0.9573313681,0.8460522624,2
2018,47,161,race-ethnicity,"Black, Non-Hispanic",0.9625550661,1,0.8957230518,3
2018,47,161,race-ethnicity,Hispanic,0.9306260575,1,0.8411800384,3
2018,47,161,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,161,race-ethnicity,"White, Non-Hispanic",0.9683899557,0.9976876524,0.939092259,2
2018,47,163,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,163,race-ethnicity,Hispanic,0.7761239184,1,0.4872685388,3
2018,47,163,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,163,race-ethnicity,"White, Non-Hispanic",0.9508739345,0.9826253823,0.9191224867,1
2018,47,165,race-ethnicity,"Black, Non-Hispanic",0.9634146341,1,0.8684043182,3
2018,47,165,race-ethnicity,Hispanic,0.5733333333,1,0.1398034661,3
2018,47,165,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,165,race-ethnicity,"White, Non-Hispanic",0.9643075046,0.9957198165,0.9328951926,1
2018,47,167,race-ethnicity,"Black, Non-Hispanic",0.9569093611,1,0.8954966465,3
2018,47,167,race-ethnicity,Hispanic,1,1,1,3
2018,47,167,race-ethnicity,Other Races and Ethnicities,0.425,0.9844017638,0,3
2018,47,167,race-ethnicity,"White, Non-Hispanic",0.980952381,1,0.9518926948,3
2018,47,169,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,169,race-ethnicity,Hispanic,1,1,1,3
2018,47,169,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,169,race-ethnicity,"White, Non-Hispanic",0.9016918153,0.9573313681,0.8460522624,2
2018,47,171,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,171,race-ethnicity,Hispanic,0.6031746032,0.9946474998,0.2117017065,3
2018,47,171,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,171,race-ethnicity,"White, Non-Hispanic",0.9383724889,0.9776505257,0.8990944521,2
2018,47,173,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,173,race-ethnicity,Hispanic,1,1,1,3
2018,47,173,race-ethnicity,Other Races and Ethnicities,0.88125,1,0.5976949128,3
2018,47,173,race-ethnicity,"White, Non-Hispanic",0.892974753,0.9551413333,0.8308081727,3
2018,47,175,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,175,race-ethnicity,Hispanic,1,1,1,3
2018,47,175,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,175,race-ethnicity,"White, Non-Hispanic",0.877245509,0.9412447253,0.8132462926,2
2018,47,177,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,177,race-ethnicity,Hispanic,1,1,1,3
2018,47,177,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,177,race-ethnicity,"White, Non-Hispanic",0.9016918153,0.9573313681,0.8460522624,2
2018,47,179,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,179,race-ethnicity,Hispanic,1,1,1,3
2018,47,179,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,179,race-ethnicity,"White, Non-Hispanic",0.920124805,0.9770921239,0.8631574861,3
2018,47,181,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,181,race-ethnicity,Hispanic,,,0,3
2018,47,181,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,181,race-ethnicity,"White, Non-Hispanic",0.914802475,0.9605602826,0.8690446675,2
2018,47,183,race-ethnicity,"Black, Non-Hispanic",0.6979591837,0.9825388737,0.4133794936,3
2018,47,183,race-ethnicity,Hispanic,0.3095238095,0.8326624853,0,3
2018,47,183,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,183,race-ethnicity,"White, Non-Hispanic",0.9439617724,0.9805257704,0.9073977744,2
2018,47,185,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,47,185,race-ethnicity,Hispanic,1,1,1,3
2018,47,185,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,185,race-ethnicity,"White, Non-Hispanic",0.877245509,0.9412447253,0.8132462926,2
2018,47,187,race-ethnicity,"Black, Non-Hispanic",0.2705882353,0.6600025449,0,3
2018,47,187,race-ethnicity,Hispanic,1,1,1,3
2018,47,187,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,187,race-ethnicity,"White, Non-Hispanic",0.8976473442,0.9514345011,0.8438601872,1
2018,47,189,race-ethnicity,"Black, Non-Hispanic",0.6520618557,0.9335467852,0.3705769262,3
2018,47,189,race-ethnicity,Hispanic,0.6060606061,1,0.0531331215,3
2018,47,189,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,47,189,race-ethnicity,"White, Non-Hispanic",0.9522580645,1,0.9019475375,3
2018,48,001,race-ethnicity,"Black, Non-Hispanic",0.6414141414,0.9547431909,0.3280850919,3
2018,48,001,race-ethnicity,Hispanic,0.8406779661,1,0.6554684934,3
2018,48,001,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,001,race-ethnicity,"White, Non-Hispanic",0.8702801462,0.9396974241,0.8008628682,3
2018,48,003,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,003,race-ethnicity,Hispanic,0.8990444537,0.9627185105,0.8353703969,3
2018,48,003,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,003,race-ethnicity,"White, Non-Hispanic",0.7293777135,0.8745096015,0.5842458254,3
2018,48,005,race-ethnicity,"Black, Non-Hispanic",0.8515111695,0.9728336188,0.7301887202,3
2018,48,005,race-ethnicity,Hispanic,0.9164926931,1,0.8318107362,3
2018,48,005,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,005,race-ethnicity,"White, Non-Hispanic",0.9636904762,1,0.9254660286,3
2018,48,007,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,007,race-ethnicity,Hispanic,0.8141053548,0.9004394845,0.7277712251,3
2018,48,007,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,007,race-ethnicity,"White, Non-Hispanic",0.847182426,0.9586891856,0.7356756664,3
2018,48,009,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,009,race-ethnicity,Hispanic,0.8530066815,0.9641411512,0.7418722118,3
2018,48,009,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,009,race-ethnicity,"White, Non-Hispanic",0.8927648579,0.9457504184,0.8397792974,2
2018,48,011,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,011,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,011,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,011,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,013,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,013,race-ethnicity,Hispanic,0.737283064,0.8703875187,0.6041786094,3
2018,48,013,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,013,race-ethnicity,"White, Non-Hispanic",1,1,1,3
2018,48,015,race-ethnicity,"Black, Non-Hispanic",0.9825327511,1,0.9364157565,3
2018,48,015,race-ethnicity,Hispanic,0.7949479941,0.901650863,0.6882451251,3
2018,48,015,race-ethnicity,Other Races and Ethnicities,0.0434782609,0.2742480474,0,3
2018,48,015,race-ethnicity,"White, Non-Hispanic",0.9102482495,0.9781847239,0.8423117751,3
2018,48,017,race-ethnicity,"Black, Non-Hispanic",0.8,1,0.4493845411,3
2018,48,017,race-ethnicity,Hispanic,0.8673565381,0.9290826368,0.8056304394,2
2018,48,017,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,017,race-ethnicity,"White, Non-Hispanic",0.8959143969,0.9597177238,0.83211107,3
2018,48,019,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,019,race-ethnicity,Hispanic,0.737283064,0.8703875187,0.6041786094,3
2018,48,019,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,019,race-ethnicity,"White, Non-Hispanic",1,1,1,3
2018,48,021,race-ethnicity,"Black, Non-Hispanic",0.5,0.8464823228,0.1535176772,3
2018,48,021,race-ethnicity,Hispanic,0.8053012048,0.9008323338,0.7097700759,3
2018,48,021,race-ethnicity,Other Races and Ethnicities,0.786259542,1,0.4269262952,3
2018,48,021,race-ethnicity,"White, Non-Hispanic",0.917409388,0.9864871225,0.8483316535,3
2018,48,023,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,023,race-ethnicity,Hispanic,0.8530066815,0.9641411512,0.7418722118,3
2018,48,023,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,023,race-ethnicity,"White, Non-Hispanic",0.8927648579,0.9457504184,0.8397792974,2
2018,48,025,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,025,race-ethnicity,Hispanic,0.8141053548,0.9004394845,0.7277712251,3
2018,48,025,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,025,race-ethnicity,"White, Non-Hispanic",0.847182426,0.9586891856,0.7356756664,3
2018,48,027,race-ethnicity,"Black, Non-Hispanic",0.8808817295,0.9537095421,0.808053917,3
2018,48,027,race-ethnicity,Hispanic,0.7890222985,0.8652692782,0.7127753187,1
2018,48,027,race-ethnicity,Other Races and Ethnicities,0.8051118211,0.9635906674,0.6466329748,3
2018,48,027,race-ethnicity,"White, Non-Hispanic",0.8798061389,0.9357070688,0.823905209,1
2018,48,029,race-ethnicity,"Black, Non-Hispanic",0.9616963064,0.9982341103,0.9251585026,1
2018,48,029,race-ethnicity,Hispanic,0.8581431989,0.8771170925,0.8391693054,1
2018,48,029,race-ethnicity,Other Races and Ethnicities,0.8442299254,0.9204323571,0.7680274937,3
2018,48,029,race-ethnicity,"White, Non-Hispanic",0.9417044508,0.9659080433,0.9175008584,1
2018,48,031,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,48,031,race-ethnicity,Hispanic,0.8299015219,0.949362968,0.7104400759,3
2018,48,031,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,031,race-ethnicity,"White, Non-Hispanic",0.9175777965,0.9953776915,0.8397779014,3
2018,48,033,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,033,race-ethnicity,Hispanic,0.8829499323,0.9686957734,0.7972040912,3
2018,48,033,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,033,race-ethnicity,"White, Non-Hispanic",0.8254504505,0.9257686195,0.7251322814,3
2018,48,035,race-ethnicity,"Black, Non-Hispanic",0.96996997,1,0.8969732322,3
2018,48,035,race-ethnicity,Hispanic,0.8621575342,0.9434998171,0.7808152514,3
2018,48,035,race-ethnicity,Other Races and Ethnicities,0.9078947368,1,0.7286625332,3
2018,48,035,race-ethnicity,"White, Non-Hispanic",0.8511734402,0.9101312452,0.7922156351,2
2018,48,037,race-ethnicity,"Black, Non-Hispanic",0.9303278689,1,0.8187472832,3
2018,48,037,race-ethnicity,Hispanic,0.8279883382,1,0.6302990629,3
2018,48,037,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,037,race-ethnicity,"White, Non-Hispanic",0.9534767384,0.9951764606,0.9117770162,3
2018,48,039,race-ethnicity,"Black, Non-Hispanic",0.928125,1,0.824791149,3
2018,48,039,race-ethnicity,Hispanic,0.8509503168,0.9184313639,0.7834692696,1
2018,48,039,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,039,race-ethnicity,"White, Non-Hispanic",0.9417892157,0.9809971868,0.9025812446,1
2018,48,041,race-ethnicity,"Black, Non-Hispanic",0.8834296724,1,0.7522785074,3
2018,48,041,race-ethnicity,Hispanic,0.894636744,0.9460486548,0.8432248333,1
2018,48,041,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,041,race-ethnicity,"White, Non-Hispanic",0.9899392731,0.999000397,0.9808781492,1
2018,48,043,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,043,race-ethnicity,Hispanic,0.8990444537,0.9627185105,0.8353703969,3
2018,48,043,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,043,race-ethnicity,"White, Non-Hispanic",0.7293777135,0.8745096015,0.5842458254,3
2018,48,045,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,045,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,045,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,045,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,047,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,48,047,race-ethnicity,Hispanic,0.8689165187,0.9415237765,0.7963092608,3
2018,48,047,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,047,race-ethnicity,"White, Non-Hispanic",0.9568345324,1,0.8240579573,3
2018,48,049,race-ethnicity,"Black, Non-Hispanic",0.803030303,1,0.4132752529,3
2018,48,049,race-ethnicity,Hispanic,0.8353383459,0.9316205646,0.7390561272,3
2018,48,049,race-ethnicity,Other Races and Ethnicities,0.8205128205,1,0.4444282832,3
2018,48,049,race-ethnicity,"White, Non-Hispanic",0.7433628319,0.8218399035,0.6648857602,2
2018,48,051,race-ethnicity,"Black, Non-Hispanic",0.7524509804,0.9639292711,0.5409726897,3
2018,48,051,race-ethnicity,Hispanic,0.8464106845,0.9506060078,0.7422153612,3
2018,48,051,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,051,race-ethnicity,"White, Non-Hispanic",0.8159552134,0.8947159044,0.7371945224,3
2018,48,053,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,053,race-ethnicity,Hispanic,0.741833509,0.891148104,0.5925189139,3
2018,48,053,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,053,race-ethnicity,"White, Non-Hispanic",0.8527964206,0.9229459728,0.7826468684,3
2018,48,055,race-ethnicity,"Black, Non-Hispanic",0.5,0.8464823228,0.1535176772,3
2018,48,055,race-ethnicity,Hispanic,0.8053012048,0.9008323338,0.7097700759,3
2018,48,055,race-ethnicity,Other Races and Ethnicities,0.786259542,1,0.4269262952,3
2018,48,055,race-ethnicity,"White, Non-Hispanic",0.917409388,0.9864871225,0.8483316535,3
2018,48,057,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,057,race-ethnicity,Hispanic,0.7228587016,0.8316706842,0.614046719,3
2018,48,057,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,057,race-ethnicity,"White, Non-Hispanic",0.9462365591,1,0.8668369044,3
2018,48,059,race-ethnicity,"Black, Non-Hispanic",0.803030303,1,0.4132752529,3
2018,48,059,race-ethnicity,Hispanic,0.8353383459,0.9316205646,0.7390561272,3
2018,48,059,race-ethnicity,Other Races and Ethnicities,0.8205128205,1,0.4444282832,3
2018,48,059,race-ethnicity,"White, Non-Hispanic",0.7433628319,0.8218399035,0.6648857602,2
2018,48,061,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,061,race-ethnicity,Hispanic,0.8302978855,0.8640909434,0.7965048275,1
2018,48,061,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,061,race-ethnicity,"White, Non-Hispanic",0.8841463415,1,0.7472589721,3
2018,48,063,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,063,race-ethnicity,Hispanic,1,1,1,3
2018,48,063,race-ethnicity,Other Races and Ethnicities,0.8785046729,1,0.6364804264,3
2018,48,063,race-ethnicity,"White, Non-Hispanic",0.9265593561,0.98201573,0.8711029822,3
2018,48,065,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,065,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,065,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,065,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,067,race-ethnicity,"Black, Non-Hispanic",0.9303278689,1,0.8187472832,3
2018,48,067,race-ethnicity,Hispanic,0.8279883382,1,0.6302990629,3
2018,48,067,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,067,race-ethnicity,"White, Non-Hispanic",0.9534767384,0.9951764606,0.9117770162,3
2018,48,069,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,069,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,069,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,069,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,071,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,071,race-ethnicity,Hispanic,0.9458874459,1,0.8534259531,3
2018,48,071,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,071,race-ethnicity,"White, Non-Hispanic",0.9967672414,1,0.9831746523,3
2018,48,073,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,073,race-ethnicity,Hispanic,0.8620689655,0.9897948909,0.7343430402,3
2018,48,073,race-ethnicity,Other Races and Ethnicities,0.7945205479,1,0.4403537578,3
2018,48,073,race-ethnicity,"White, Non-Hispanic",0.874836173,0.947348837,0.802323509,3
2018,48,075,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,075,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,075,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,075,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,077,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,077,race-ethnicity,Hispanic,0.8530066815,0.9641411512,0.7418722118,3
2018,48,077,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,077,race-ethnicity,"White, Non-Hispanic",0.8927648579,0.9457504184,0.8397792974,2
2018,48,079,race-ethnicity,"Black, Non-Hispanic",0.8,1,0.4493845411,3
2018,48,079,race-ethnicity,Hispanic,0.8673565381,0.9290826368,0.8056304394,2
2018,48,079,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,079,race-ethnicity,"White, Non-Hispanic",0.8959143969,0.9597177238,0.83211107,3
2018,48,081,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,081,race-ethnicity,Hispanic,0.8829499323,0.9686957734,0.7972040912,3
2018,48,081,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,081,race-ethnicity,"White, Non-Hispanic",0.8254504505,0.9257686195,0.7251322814,3
2018,48,083,race-ethnicity,"Black, Non-Hispanic",0.803030303,1,0.4132752529,3
2018,48,083,race-ethnicity,Hispanic,0.8353383459,0.9316205646,0.7390561272,3
2018,48,083,race-ethnicity,Other Races and Ethnicities,0.8205128205,1,0.4444282832,3
2018,48,083,race-ethnicity,"White, Non-Hispanic",0.7433628319,0.8218399035,0.6648857602,2
2018,48,085,race-ethnicity,"Black, Non-Hispanic",0.8983822042,0.9797277153,0.8170366932,3
2018,48,085,race-ethnicity,Hispanic,0.9038916362,0.9504432227,0.8573400497,1
2018,48,085,race-ethnicity,Other Races and Ethnicities,0.9684044234,1,0.9365720807,1
2018,48,085,race-ethnicity,"White, Non-Hispanic",0.9433190096,0.9654336272,0.921204392,1
2018,48,087,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,087,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
