year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,preschool_quality
2018,41,71,Race-ethnicity,Hispanic,0.4323748669,0.6228027004,0.2419470334,3
2018,41,71,Race-ethnicity,Other Races and Eth,0.1755485893,0.3422818634,0.0088153153,3
2018,41,71,Race-ethnicity,"White, Non Hispanic",0.4398638427,0.5245427103,0.3551849751,2
2018,42,1,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,1,Race-ethnicity,Hispanic,0.3825757576,0.5812047848,0.1839467304,3
2018,42,1,Race-ethnicity,Other Races and Eth,0,0,0,3
2018,42,1,Race-ethnicity,"White, Non Hispanic",0.3694690265,0.4499992231,0.28893883,1
2018,42,3,Race-ethnicity,"Black, Non Hispanic",0.4648303,0.5593358156,0.3703247845,1
2018,42,3,Race-ethnicity,Hispanic,0.6170886076,0.778132759,0.4560444561,3
2018,42,3,Race-ethnicity,Other Races and Eth,0.6384704519,0.7286660044,0.5482748994,1
2018,42,3,Race-ethnicity,"White, Non Hispanic",0.5483116416,0.5856621971,0.510961086,1
2018,42,5,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,5,Race-ethnicity,Hispanic,0.2368421053,0.8260624456,-0.352378235,3
2018,42,5,Race-ethnicity,Other Races and Eth,1,1,1,3
2018,42,5,Race-ethnicity,"White, Non Hispanic",0.3778319972,0.4400880116,0.3155759828,2
2018,42,7,Race-ethnicity,"Black, Non Hispanic",0.8844154843,1.058220535,0.7106104335,3
2018,42,7,Race-ethnicity,Hispanic,0.1490059177,0.4979783367,-0.199966501,3
2018,42,7,Race-ethnicity,Other Races and Eth,0.28643063,0.4711957474,0.1016655126,3
2018,42,7,Race-ethnicity,"White, Non Hispanic",0.3985643125,0.4671086901,0.3300199349,1
2018,42,9,Race-ethnicity,"Black, Non Hispanic",0.546875,1.1101863362,-0.016436336,3
2018,42,9,Race-ethnicity,Hispanic,0.6777777778,1.2066087114,0.1489468441,3
2018,42,9,Race-ethnicity,Other Races and Eth,0,0,0,3
2018,42,9,Race-ethnicity,"White, Non Hispanic",0.2293504411,0.2823200352,0.1763808469,2
2018,42,11,Race-ethnicity,"Black, Non Hispanic",0.6875,1.1417421573,0.2332578427,3
2018,42,11,Race-ethnicity,Hispanic,0.2270150357,0.3029210128,0.1511090587,1
2018,42,11,Race-ethnicity,Other Races and Eth,0.2181818182,0.3739706607,0.0623929757,3
2018,42,11,Race-ethnicity,"White, Non Hispanic",0.432238806,0.4943980735,0.3700795384,1
2018,42,13,Race-ethnicity,"Black, Non Hispanic",0.5,1.1929646456,-0.192964646,3
2018,42,13,Race-ethnicity,Hispanic,0.0845070423,0.3570908353,-0.188076751,3
2018,42,13,Race-ethnicity,Other Races and Eth,0.5210084034,0.8910864836,0.1509303231,3
2018,42,13,Race-ethnicity,"White, Non Hispanic",0.4574746009,0.5207683941,0.3941808077,2
2018,42,15,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,42,15,Race-ethnicity,Hispanic,0.152173913,0.4395852785,-0.135237452,3
2018,42,15,Race-ethnicity,Other Races and Eth,0.7264957265,1.0567174514,0.3962740016,3
2018,42,15,Race-ethnicity,"White, Non Hispanic",0.3228016749,0.3836248336,0.2619785163,2
2018,42,17,Race-ethnicity,"Black, Non Hispanic",0.6783625731,0.9678770602,0.388848086,3
2018,42,17,Race-ethnicity,Hispanic,0.3317702227,0.52852548,0.1350149655,3
2018,42,17,Race-ethnicity,Other Races and Eth,0.5438950555,0.6963544142,0.3914356968,3
2018,42,17,Race-ethnicity,"White, Non Hispanic",0.5440971531,0.5930902843,0.4951040219,1
2018,42,19,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,19,Race-ethnicity,Hispanic,0.8285714286,1.0897380421,0.5674048151,3
2018,42,19,Race-ethnicity,Other Races and Eth,0.6465517241,0.8737976896,0.4193057587,3
2018,42,19,Race-ethnicity,"White, Non Hispanic",0.4928381963,0.5616136558,0.4240627367,1
2018,42,21,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,21,Race-ethnicity,Hispanic,0.6176470588,0.9188494934,0.3164446243,3
2018,42,21,Race-ethnicity,Other Races and Eth,0.4910485934,0.7440429519,0.2380542348,3
2018,42,21,Race-ethnicity,"White, Non Hispanic",0.3839212469,0.4516639724,0.3161785214,1
2018,42,23,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,42,23,Race-ethnicity,Hispanic,0.3908045977,0.7522687157,0.0293404797,3
2018,42,23,Race-ethnicity,Other Races and Eth,0.2910798122,0.5595304522,0.0226291722,3
2018,42,23,Race-ethnicity,"White, Non Hispanic",0.433448078,0.495249148,0.3716470081,2
2018,42,25,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,42,25,Race-ethnicity,Hispanic,0.5149501661,0.8414707752,0.188429557,3
2018,42,25,Race-ethnicity,Other Races and Eth,0.4086956522,0.9649853139,-0.14759401,3
2018,42,25,Race-ethnicity,"White, Non Hispanic",0.559799909,0.6561378725,0.4634619456,2
2018,42,27,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,27,Race-ethnicity,Hispanic,0.1884057971,0.5716209511,-0.194809357,3
2018,42,27,Race-ethnicity,Other Races and Eth,0.5162790698,0.8864878805,0.146070259,3
2018,42,27,Race-ethnicity,"White, Non Hispanic",0.5818901534,0.6701434933,0.4936368135,1
2018,42,29,Race-ethnicity,"Black, Non Hispanic",0.3870967742,0.6335963473,0.1405972011,3
2018,42,29,Race-ethnicity,Hispanic,0.3945454545,0.546011529,0.2430793801,3
2018,42,29,Race-ethnicity,Other Races and Eth,0.5717722534,0.7163491021,0.4271954047,3
2018,42,29,Race-ethnicity,"White, Non Hispanic",0.6545638489,0.7034139291,0.6057137688,1
2018,42,31,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,31,Race-ethnicity,Hispanic,0.3720930233,0.7301733566,0.0140126899,3
2018,42,31,Race-ethnicity,Other Races and Eth,0.0769230769,0.2615769191,-0.107730765,3
2018,42,31,Race-ethnicity,"White, Non Hispanic",0.4640738299,0.52345072,0.4046969398,2
2018,42,33,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,42,33,Race-ethnicity,Hispanic,0.3908045977,0.7522687157,0.0293404797,3
2018,42,33,Race-ethnicity,Other Races and Eth,0.2910798122,0.5595304522,0.0226291722,3
2018,42,33,Race-ethnicity,"White, Non Hispanic",0.433448078,0.495249148,0.3716470081,2
2018,42,35,Race-ethnicity,"Black, Non Hispanic",0.4932614555,0.8933084446,0.0932144665,3
2018,42,35,Race-ethnicity,Hispanic,0.5064935065,0.9065430902,0.1064439228,3
2018,42,35,Race-ethnicity,Other Races and Eth,0.7575757576,1.0545454545,0.4606060606,3
2018,42,35,Race-ethnicity,"White, Non Hispanic",0.3473325766,0.4126696556,0.2819954976,2
2018,42,37,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,37,Race-ethnicity,Hispanic,0.4383561644,0.7625306826,0.1141816462,3
2018,42,37,Race-ethnicity,Other Races and Eth,0.8493150685,1.2541376884,0.4444924486,3
2018,42,37,Race-ethnicity,"White, Non Hispanic",0.3448136143,0.4203765656,0.269250663,2
2018,42,39,Race-ethnicity,"Black, Non Hispanic",0.4130434783,0.9702244737,-0.144137517,3
2018,42,39,Race-ethnicity,Hispanic,0.3695652174,0.9157770096,-0.176646575,3
2018,42,39,Race-ethnicity,Other Races and Eth,0.797752809,1.060180849,0.5353247689,3
2018,42,39,Race-ethnicity,"White, Non Hispanic",0.3408037094,0.4047586909,0.2768487279,2
2018,42,41,Race-ethnicity,"Black, Non Hispanic",0.1982314644,0.4744939258,-0.078030997,3
2018,42,41,Race-ethnicity,Hispanic,0.2573623239,0.4786062801,0.0361183677,3
2018,42,41,Race-ethnicity,Other Races and Eth,0.3770779333,0.5709801917,0.1831756749,3
2018,42,41,Race-ethnicity,"White, Non Hispanic",0.2940066037,0.348553185,0.2394600224,1
2018,42,43,Race-ethnicity,"Black, Non Hispanic",0.4997350291,0.6509522909,0.3485177674,3
2018,42,43,Race-ethnicity,Hispanic,0.1308290155,0.2717414693,-0.010083438,3
2018,42,43,Race-ethnicity,Other Races and Eth,0.4197530864,0.6477469653,0.1917592075,3
2018,42,43,Race-ethnicity,"White, Non Hispanic",0.4835007174,0.5665779639,0.4004234709,1
2018,42,45,Race-ethnicity,"Black, Non Hispanic",0.566117897,0.6591605602,0.4730752338,1
2018,42,45,Race-ethnicity,Hispanic,0.5957446809,0.7881176399,0.4033717218,3
2018,42,45,Race-ethnicity,Other Races and Eth,0.5272504593,0.6467985684,0.4077023502,3
2018,42,45,Race-ethnicity,"White, Non Hispanic",0.5855931025,0.6438169886,0.5273692164,1
2018,42,47,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,42,47,Race-ethnicity,Hispanic,0.3908045977,0.7522687157,0.0293404797,3
2018,42,47,Race-ethnicity,Other Races and Eth,0.2910798122,0.5595304522,0.0226291722,3
2018,42,47,Race-ethnicity,"White, Non Hispanic",0.433448078,0.495249148,0.3716470081,2
2018,42,49,Race-ethnicity,"Black, Non Hispanic",0.3509350935,0.5246409802,0.1772292068,3
2018,42,49,Race-ethnicity,Hispanic,0.2379032258,0.4533875435,0.0224189082,3
2018,42,49,Race-ethnicity,Other Races and Eth,0.4707379135,0.6842248992,0.2572509278,3
2018,42,49,Race-ethnicity,"White, Non Hispanic",0.4202929772,0.4875366221,0.3530493323,1
2018,42,51,Race-ethnicity,"Black, Non Hispanic",0.2416666667,0.5588026347,-0.075469301,3
2018,42,51,Race-ethnicity,Hispanic,0.5696202532,1.0548469638,0.0843935425,3
2018,42,51,Race-ethnicity,Other Races and Eth,0.2096774194,0.5112452959,-0.091890457,3
2018,42,51,Race-ethnicity,"White, Non Hispanic",0.3223262691,0.4125863327,0.2320662055,1
2018,42,53,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,53,Race-ethnicity,Hispanic,0.3720930233,0.7301733566,0.0140126899,3
2018,42,53,Race-ethnicity,Other Races and Eth,0.0769230769,0.2615769191,-0.107730765,3
2018,42,53,Race-ethnicity,"White, Non Hispanic",0.4640738299,0.52345072,0.4046969398,2
2018,42,55,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,55,Race-ethnicity,Hispanic,0.1559466019,0.2879940437,0.0238991602,3
2018,42,55,Race-ethnicity,Other Races and Eth,0.1677107483,0.533847789,-0.198426292,3
2018,42,55,Race-ethnicity,"White, Non Hispanic",0.3232001315,0.3840429102,0.2623573528,1
2018,42,57,Race-ethnicity,"Black, Non Hispanic",0.546875,1.1101863362,-0.016436336,3
2018,42,57,Race-ethnicity,Hispanic,0.6777777778,1.2066087114,0.1489468441,3
2018,42,57,Race-ethnicity,Other Races and Eth,0,0,0,3
2018,42,57,Race-ethnicity,"White, Non Hispanic",0.2293504411,0.2823200352,0.1763808469,2
2018,42,59,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,59,Race-ethnicity,Hispanic,0,0,0,3
2018,42,59,Race-ethnicity,Other Races and Eth,1,1,1,3
2018,42,59,Race-ethnicity,"White, Non Hispanic",0.4781043791,0.5686184979,0.3875902603,2
2018,42,61,Race-ethnicity,"Black, Non Hispanic",0.5,1.1929646456,-0.192964646,3
2018,42,61,Race-ethnicity,Hispanic,0.0845070423,0.3570908353,-0.188076751,3
2018,42,61,Race-ethnicity,Other Races and Eth,0.5210084034,0.8910864836,0.1509303231,3
2018,42,61,Race-ethnicity,"White, Non Hispanic",0.4574746009,0.5207683941,0.3941808077,2
2018,42,63,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,63,Race-ethnicity,Hispanic,0.2368421053,0.8260624456,-0.352378235,3
2018,42,63,Race-ethnicity,Other Races and Eth,1,1,1,3
2018,42,63,Race-ethnicity,"White, Non Hispanic",0.3778319972,0.4400880116,0.3155759828,2
2018,42,65,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,65,Race-ethnicity,Hispanic,0.3720930233,0.7301733566,0.0140126899,3
2018,42,65,Race-ethnicity,Other Races and Eth,0.0769230769,0.2615769191,-0.107730765,3
2018,42,65,Race-ethnicity,"White, Non Hispanic",0.4640738299,0.52345072,0.4046969398,2
2018,42,67,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,67,Race-ethnicity,Hispanic,0.4516129032,0.7221402542,0.1810855522,3
2018,42,67,Race-ethnicity,Other Races and Eth,0,0,0,3
2018,42,67,Race-ethnicity,"White, Non Hispanic",0.2741276328,0.3330732163,0.2151820494,2
2018,42,69,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,42,69,Race-ethnicity,Hispanic,0.4097510373,0.6507270018,0.1687750729,3
2018,42,69,Race-ethnicity,Other Races and Eth,0.5222337125,0.7937679505,0.2506994745,3
2018,42,69,Race-ethnicity,"White, Non Hispanic",0.4843366755,0.5535991294,0.4150742217,1
2018,42,71,Race-ethnicity,"Black, Non Hispanic",0.3127962085,0.5751207739,0.0504716432,3
2018,42,71,Race-ethnicity,Hispanic,0.3490926457,0.4825639702,0.2156213211,3
2018,42,71,Race-ethnicity,Other Races and Eth,0.5483539095,0.7294823601,0.3672254589,3
2018,42,71,Race-ethnicity,"White, Non Hispanic",0.3058285492,0.3514412118,0.2602158866,1
2018,42,73,Race-ethnicity,"Black, Non Hispanic",0.7833333333,1.0885276248,0.4781390418,3
2018,42,73,Race-ethnicity,Hispanic,0,0,0,3
2018,42,73,Race-ethnicity,Other Races and Eth,0.0974358974,0.2812397434,-0.086367948,3
2018,42,73,Race-ethnicity,"White, Non Hispanic",0.404860393,0.5086058095,0.3011149764,3
2018,42,75,Race-ethnicity,"Black, Non Hispanic",0.602739726,1.0822838268,0.1231956253,3
2018,42,75,Race-ethnicity,Hispanic,0.3349514563,0.5593134132,0.1105894994,3
2018,42,75,Race-ethnicity,Other Races and Eth,0.3515151515,0.7052102104,-0.002179907,3
2018,42,75,Race-ethnicity,"White, Non Hispanic",0.2301762115,0.3118686515,0.1484837714,1
2018,42,77,Race-ethnicity,"Black, Non Hispanic",0.5388406113,0.7629886578,0.3146925647,3
2018,42,77,Race-ethnicity,Hispanic,0.2794997423,0.3611645329,0.1978349517,1
2018,42,77,Race-ethnicity,Other Races and Eth,0.7083977488,0.8683937936,0.548401704,3
2018,42,77,Race-ethnicity,"White, Non Hispanic",0.402850511,0.4624692642,0.3432317578,1
2018,42,79,Race-ethnicity,"Black, Non Hispanic",0.2596947857,0.5188122874,0.000577284,3
2018,42,79,Race-ethnicity,Hispanic,0.3109344243,0.4405397094,0.1813291393,3
2018,42,79,Race-ethnicity,Other Races and Eth,0.5029028211,0.7478986922,0.2579069501,3
2018,42,79,Race-ethnicity,"White, Non Hispanic",0.3575483296,0.4100615545,0.3050351046,1
2018,42,81,Race-ethnicity,"Black, Non Hispanic",0.4932614555,0.8933084446,0.0932144665,3
2018,42,81,Race-ethnicity,Hispanic,0.5064935065,0.9065430902,0.1064439228,3
2018,42,81,Race-ethnicity,Other Races and Eth,0.7575757576,1.0545454545,0.4606060606,3
2018,42,81,Race-ethnicity,"White, Non Hispanic",0.3473325766,0.4126696556,0.2819954976,2
2018,42,83,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,42,83,Race-ethnicity,Hispanic,0.3908045977,0.7522687157,0.0293404797,3
2018,42,83,Race-ethnicity,Other Races and Eth,0.2910798122,0.5595304522,0.0226291722,3
2018,42,83,Race-ethnicity,"White, Non Hispanic",0.433448078,0.495249148,0.3716470081,2
2018,42,85,Race-ethnicity,"Black, Non Hispanic",0.4647887324,0.9535721855,-0.023994721,3
2018,42,85,Race-ethnicity,Hispanic,0,0,0,3
2018,42,85,Race-ethnicity,Other Races and Eth,0.2300884956,0.5668700546,-0.106693063,3
2018,42,85,Race-ethnicity,"White, Non Hispanic",0.3704496788,0.4501621643,0.2907371933,1
2018,42,87,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,87,Race-ethnicity,Hispanic,0.4516129032,0.7221402542,0.1810855522,3
2018,42,87,Race-ethnicity,Other Races and Eth,0,0,0,3
2018,42,87,Race-ethnicity,"White, Non Hispanic",0.2741276328,0.3330732163,0.2151820494,2
2018,42,89,Race-ethnicity,"Black, Non Hispanic",0.2579881657,0.5291704905,-0.013194159,3
2018,42,89,Race-ethnicity,Hispanic,0.3933102653,0.6189786825,0.1676418481,3
2018,42,89,Race-ethnicity,Other Races and Eth,0.4848484848,0.8311716883,0.1385252814,3
2018,42,89,Race-ethnicity,"White, Non Hispanic",0.365234375,0.5126205221,0.2178482279,3
2018,42,91,Race-ethnicity,"Black, Non Hispanic",0.6811811812,0.8000952831,0.5622670792,3
2018,42,91,Race-ethnicity,Hispanic,0.4424538545,0.5670961832,0.3178115259,3
2018,42,91,Race-ethnicity,Other Races and Eth,0.6439862543,0.7275932236,0.560379285,1
2018,42,91,Race-ethnicity,"White, Non Hispanic",0.6103464642,0.6512150806,0.5694778477,1
2018,42,93,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,93,Race-ethnicity,Hispanic,0.4094488189,0.7307138078,0.08818383,3
2018,42,93,Race-ethnicity,Other Races and Eth,0.2777777778,0.784627972,-0.229072416,3
2018,42,93,Race-ethnicity,"White, Non Hispanic",0.3602609132,0.4437566356,0.2767651908,2
2018,42,95,Race-ethnicity,"Black, Non Hispanic",0.3551352375,0.6379427456,0.0723277294,3
2018,42,95,Race-ethnicity,Hispanic,0.3483953555,0.4846136399,0.212177071,3
2018,42,95,Race-ethnicity,Other Races and Eth,0.3969204669,0.6294995491,0.1643413846,3
2018,42,95,Race-ethnicity,"White, Non Hispanic",0.5087035827,0.5871544897,0.4302526757,1
2018,42,97,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,97,Race-ethnicity,Hispanic,0.4094488189,0.7307138078,0.08818383,3
2018,42,97,Race-ethnicity,Other Races and Eth,0.2777777778,0.784627972,-0.229072416,3
2018,42,97,Race-ethnicity,"White, Non Hispanic",0.3602609132,0.4437566356,0.2767651908,1
2018,42,99,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,99,Race-ethnicity,Hispanic,0.4242424242,0.7667245861,0.0817602623,3
2018,42,99,Race-ethnicity,Other Races and Eth,0.3944444444,0.733117773,0.0557711159,3
2018,42,99,Race-ethnicity,"White, Non Hispanic",0.2249303621,0.2849362689,0.1649244554,2
2018,42,101,Race-ethnicity,"Black, Non Hispanic",0.4963317384,0.55181182,0.4408516569,1
2018,42,101,Race-ethnicity,Hispanic,0.48989742,0.5652666459,0.414528194,1
2018,42,101,Race-ethnicity,Other Races and Eth,0.4703712243,0.5568395891,0.3839028596,1
2018,42,101,Race-ethnicity,"White, Non Hispanic",0.4250365538,0.4864395631,0.3636335445,1
2018,42,103,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,103,Race-ethnicity,Hispanic,0.1574074074,0.3953412498,-0.080526435,3
2018,42,103,Race-ethnicity,Other Races and Eth,0.5638297872,0.907477207,0.2201823675,3
2018,42,103,Race-ethnicity,"White, Non Hispanic",0.3619047619,0.4313411402,0.2924683836,2
2018,42,105,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,42,105,Race-ethnicity,Hispanic,0.3908045977,0.7522687157,0.0293404797,3
2018,42,105,Race-ethnicity,Other Races and Eth,0.2910798122,0.5595304522,0.0226291722,3
2018,42,105,Race-ethnicity,"White, Non Hispanic",0.433448078,0.495249148,0.3716470081,2
2018,42,107,Race-ethnicity,"Black, Non Hispanic",0.7777777778,1.3539636189,0.2015919367,3
2018,42,107,Race-ethnicity,Hispanic,0.5325443787,0.8782919783,0.1867967791,3
2018,42,107,Race-ethnicity,Other Races and Eth,0.57,1.0039530297,0.1360469703,3
2018,42,107,Race-ethnicity,"White, Non Hispanic",0.3983539095,0.4744500447,0.3222577742,1
2018,42,109,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,109,Race-ethnicity,Hispanic,0.4516129032,0.7221402542,0.1810855522,3
2018,42,109,Race-ethnicity,Other Races and Eth,0,0,0,3
2018,42,109,Race-ethnicity,"White, Non Hispanic",0.2741276328,0.3330732163,0.2151820494,2
2018,42,111,Race-ethnicity,"Black, Non Hispanic",0.546875,1.1101863362,-0.016436336,3
2018,42,111,Race-ethnicity,Hispanic,0.6777777778,1.2066087114,0.1489468441,3
2018,42,111,Race-ethnicity,Other Races and Eth,0,0,0,3
2018,42,111,Race-ethnicity,"White, Non Hispanic",0.2293504411,0.2823200352,0.1763808469,2
2018,42,113,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,42,113,Race-ethnicity,Hispanic,0.152173913,0.4395852785,-0.135237452,3
2018,42,113,Race-ethnicity,Other Races and Eth,0.7264957265,1.0567174514,0.3962740016,3
2018,42,113,Race-ethnicity,"White, Non Hispanic",0.3228016749,0.3836248336,0.2619785163,2
2018,42,115,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,115,Race-ethnicity,Hispanic,0.1574074074,0.3953412498,-0.080526435,3
2018,42,115,Race-ethnicity,Other Races and Eth,0.5638297872,0.907477207,0.2201823675,3
2018,42,115,Race-ethnicity,"White, Non Hispanic",0.3619047619,0.4313411402,0.2924683836,2
2018,42,117,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,42,117,Race-ethnicity,Hispanic,0.152173913,0.4395852785,-0.135237452,3
2018,42,117,Race-ethnicity,Other Races and Eth,0.7264957265,1.0567174514,0.3962740016,3
2018,42,117,Race-ethnicity,"White, Non Hispanic",0.3228016749,0.3836248336,0.2619785163,2
2018,42,119,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,119,Race-ethnicity,Hispanic,0.4516129032,0.7221402542,0.1810855522,3
2018,42,119,Race-ethnicity,Other Races and Eth,0,0,0,3
2018,42,119,Race-ethnicity,"White, Non Hispanic",0.2741276328,0.3330732163,0.2151820494,2
2018,42,121,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,121,Race-ethnicity,Hispanic,0.3720930233,0.7301733566,0.0140126899,3
2018,42,121,Race-ethnicity,Other Races and Eth,0.0769230769,0.2615769191,-0.107730765,3
2018,42,121,Race-ethnicity,"White, Non Hispanic",0.4640738299,0.52345072,0.4046969398,2
2018,42,123,Race-ethnicity,"Black, Non Hispanic",0.4130434783,0.9702244737,-0.144137517,3
2018,42,123,Race-ethnicity,Hispanic,0.3695652174,0.9157770096,-0.176646575,3
2018,42,123,Race-ethnicity,Other Races and Eth,0.797752809,1.060180849,0.5353247689,3
2018,42,123,Race-ethnicity,"White, Non Hispanic",0.3408037094,0.4047586909,0.2768487279,2
2018,42,125,Race-ethnicity,"Black, Non Hispanic",0.2811682179,0.7217462361,-0.1594098,3
2018,42,125,Race-ethnicity,Hispanic,0.6438174588,1.1857099495,0.1019249681,3
2018,42,125,Race-ethnicity,Other Races and Eth,0.494019744,0.8643984327,0.1236410553,3
2018,42,125,Race-ethnicity,"White, Non Hispanic",0.4545870772,0.516685254,0.3924889004,1
2018,42,127,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,42,127,Race-ethnicity,Hispanic,0.1574074074,0.3953412498,-0.080526435,3
2018,42,127,Race-ethnicity,Other Races and Eth,0.5638297872,0.907477207,0.2201823675,3
2018,42,127,Race-ethnicity,"White, Non Hispanic",0.3619047619,0.4313411402,0.2924683836,2
2018,42,129,Race-ethnicity,"Black, Non Hispanic",0.4846938776,0.8549254653,0.1144622898,3
2018,42,129,Race-ethnicity,Hispanic,0.3212851406,0.6107161572,0.0318541239,3
2018,42,129,Race-ethnicity,Other Races and Eth,0.5285171103,0.7529785608,0.3040556597,3
2018,42,129,Race-ethnicity,"White, Non Hispanic",0.4907238996,0.5511428881,0.4303049111,1
2018,42,131,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,42,131,Race-ethnicity,Hispanic,0,0,0,3
2018,42,131,Race-ethnicity,Other Races and Eth,0.4368932039,0.8337770979,0.0400093099,3
2018,42,131,Race-ethnicity,"White, Non Hispanic",0.4542513863,0.5361461908,0.3723565818,2
2018,42,133,Race-ethnicity,"Black, Non Hispanic",0.3062605753,0.539528044,0.0729931065,3
2018,42,133,Race-ethnicity,Hispanic,0.4317280453,0.5871838741,0.2762722166,3
2018,42,133,Race-ethnicity,Other Races and Eth,0.3401015228,0.5222024885,0.1580005572,3
2018,42,133,Race-ethnicity,"White, Non Hispanic",0.3709717097,0.4215806838,0.3203627356,1
2018,44,1,Race-ethnicity,"Black, Non Hispanic",0.8971962617,1.1221821261,0.6722103973,3
2018,44,1,Race-ethnicity,Hispanic,0.0818181818,0.2848650559,-0.121228692,3
2018,44,1,Race-ethnicity,Other Races and Eth,0.4330357143,0.6925921267,0.1734793018,3
2018,44,1,Race-ethnicity,"White, Non Hispanic",0.5071593533,0.6023356096,0.4119830971,2
2018,44,3,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,44,3,Race-ethnicity,Hispanic,0.2156862745,0.4844006984,-0.053028149,3
2018,44,3,Race-ethnicity,Other Races and Eth,0.3924050633,0.6179817395,0.1668283871,3
2018,44,3,Race-ethnicity,"White, Non Hispanic",0.5345568137,0.6199750691,0.4491385584,1
2018,44,5,Race-ethnicity,"Black, Non Hispanic",0.8971962617,1.1221821261,0.6722103973,3
2018,44,5,Race-ethnicity,Hispanic,0.0818181818,0.2848650559,-0.121228692,3
2018,44,5,Race-ethnicity,Other Races and Eth,0.4330357143,0.6925921267,0.1734793018,3
2018,44,5,Race-ethnicity,"White, Non Hispanic",0.5071593533,0.6023356096,0.4119830971,2
2018,44,7,Race-ethnicity,"Black, Non Hispanic",0.3158783784,0.4564695449,0.1752872119,3
2018,44,7,Race-ethnicity,Hispanic,0.2872909699,0.3567581049,0.2178238349,1
2018,44,7,Race-ethnicity,Other Races and Eth,0.4351585014,0.5638665418,0.3064504611,3
2018,44,7,Race-ethnicity,"White, Non Hispanic",0.4659258049,0.5234388456,0.4084127642,1
2018,44,9,Race-ethnicity,"Black, Non Hispanic",0.5,1.1929646456,-0.192964646,3
2018,44,9,Race-ethnicity,Hispanic,0.5321100917,0.8778771896,0.1863429939,3
2018,44,9,Race-ethnicity,Other Races and Eth,0.6277372263,1.0145441086,0.240930344,3
2018,44,9,Race-ethnicity,"White, Non Hispanic",0.6159903089,0.7193865238,0.512594094,3
2018,45,1,Race-ethnicity,"Black, Non Hispanic",0.3141542002,0.4925785301,0.1357298704,3
2018,45,1,Race-ethnicity,Hispanic,0,0,0,3
2018,45,1,Race-ethnicity,Other Races and Eth,0.0574712644,0.2187524671,-0.103809938,3
2018,45,1,Race-ethnicity,"White, Non Hispanic",0.2971530249,0.4157952031,0.1785108468,3
2018,45,3,Race-ethnicity,"Black, Non Hispanic",0.531019979,0.7126508534,0.3493891045,3
2018,45,3,Race-ethnicity,Hispanic,0.218487395,0.4276054971,0.0093692929,3
2018,45,3,Race-ethnicity,Other Races and Eth,0.2258064516,0.4448270699,0.0067858334,3
2018,45,3,Race-ethnicity,"White, Non Hispanic",0.4522804054,0.5508234688,0.353737342,3
2018,45,5,Race-ethnicity,"Black, Non Hispanic",0.3412394797,0.443241892,0.2392370674,3
2018,45,5,Race-ethnicity,Hispanic,0.6413793103,1.061763344,0.2209952766,3
2018,45,5,Race-ethnicity,Other Races and Eth,0.2466666667,0.5282997315,-0.034966398,3
2018,45,5,Race-ethnicity,"White, Non Hispanic",0.4283667622,0.5361323696,0.3206011547,3
2018,45,7,Race-ethnicity,"Black, Non Hispanic",0.3333333333,0.4941728815,0.1724937851,3
2018,45,7,Race-ethnicity,Hispanic,0.3086419753,0.610438209,0.0068457416,3
