year,state,county,subgroup_type,subgroup,index_air_hazard,environmental_quality
2019,29,091,all,All,55,1
2019,29,091,poverty,Not Extreme Poverty,55,1
2019,29,091,race-ethnicity,"Majority White, Non-Hispanic",55,1
2019,29,093,all,All,62,1
2019,29,093,poverty,Not Extreme Poverty,62,1
2019,29,093,race-ethnicity,"Majority White, Non-Hispanic",62,1
2019,29,095,all,All,45,1
2019,29,095,poverty,Extreme Poverty,36,1
2019,29,095,poverty,Not Extreme Poverty,46,1
2019,29,095,race-ethnicity,Majority Non-White,37,1
2019,29,095,race-ethnicity,"Majority White, Non-Hispanic",49,1
2019,29,095,race-ethnicity,No Majority Race/Ethnicity,43,1
2019,29,097,all,All,48,1
2019,29,097,poverty,Not Extreme Poverty,48,1
2019,29,097,race-ethnicity,"Majority White, Non-Hispanic",48,1
2019,29,097,race-ethnicity,No Majority Race/Ethnicity,55,1
2019,29,099,all,All,41,1
2019,29,099,poverty,Not Extreme Poverty,41,1
2019,29,099,race-ethnicity,"Majority White, Non-Hispanic",41,1
2019,29,101,all,All,75,1
2019,29,101,poverty,Extreme Poverty,73,1
2019,29,101,poverty,Not Extreme Poverty,75,1
2019,29,101,race-ethnicity,"Majority White, Non-Hispanic",75,1
2019,29,103,all,All,81,1
2019,29,103,poverty,Not Extreme Poverty,81,1
2019,29,103,race-ethnicity,"Majority White, Non-Hispanic",81,1
2019,29,105,all,All,55,1
2019,29,105,poverty,Not Extreme Poverty,55,1
2019,29,105,race-ethnicity,"Majority White, Non-Hispanic",55,1
2019,29,107,all,All,75,1
2019,29,107,poverty,Not Extreme Poverty,75,1
2019,29,107,race-ethnicity,"Majority White, Non-Hispanic",75,1
2019,29,109,all,All,53,1
2019,29,109,poverty,Not Extreme Poverty,53,1
2019,29,109,race-ethnicity,"Majority White, Non-Hispanic",53,1
2019,29,111,all,All,73,1
2019,29,111,poverty,Not Extreme Poverty,73,1
2019,29,111,race-ethnicity,"Majority White, Non-Hispanic",73,1
2019,29,113,all,All,58,1
2019,29,113,poverty,Not Extreme Poverty,58,1
2019,29,113,race-ethnicity,"Majority White, Non-Hispanic",58,1
2019,29,115,all,All,76,1
2019,29,115,poverty,Not Extreme Poverty,76,1
2019,29,115,race-ethnicity,"Majority White, Non-Hispanic",76,1
2019,29,117,all,All,73,1
2019,29,117,poverty,Not Extreme Poverty,73,1
2019,29,117,race-ethnicity,"Majority White, Non-Hispanic",73,1
2019,29,119,all,All,66,1
2019,29,119,poverty,Not Extreme Poverty,66,1
2019,29,119,race-ethnicity,"Majority White, Non-Hispanic",65,1
2019,29,119,race-ethnicity,No Majority Race/Ethnicity,69,1
2019,29,121,all,All,76,1
2019,29,121,poverty,Not Extreme Poverty,76,1
2019,29,121,race-ethnicity,"Majority White, Non-Hispanic",76,1
2019,29,123,all,All,59,1
2019,29,123,poverty,Not Extreme Poverty,59,1
2019,29,123,race-ethnicity,"Majority White, Non-Hispanic",59,1
2019,29,125,all,All,75,1
2019,29,125,poverty,Not Extreme Poverty,75,1
2019,29,125,race-ethnicity,"Majority White, Non-Hispanic",75,1
2019,29,127,all,All,72,1
2019,29,127,poverty,Not Extreme Poverty,72,1
2019,29,127,race-ethnicity,"Majority White, Non-Hispanic",72,1
2019,29,129,all,All,90,1
2019,29,129,poverty,Not Extreme Poverty,90,1
2019,29,129,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,29,131,all,All,62,1
2019,29,131,poverty,Not Extreme Poverty,62,1
2019,29,131,race-ethnicity,"Majority White, Non-Hispanic",62,1
2019,29,133,all,All,55,1
2019,29,133,poverty,Not Extreme Poverty,55,1
2019,29,133,race-ethnicity,"Majority White, Non-Hispanic",55,1
2019,29,133,race-ethnicity,No Majority Race/Ethnicity,55,1
2019,29,135,all,All,77,1
2019,29,135,poverty,Not Extreme Poverty,77,1
2019,29,135,race-ethnicity,"Majority White, Non-Hispanic",77,1
2019,29,137,all,All,78,1
2019,29,137,poverty,Not Extreme Poverty,78,1
2019,29,137,race-ethnicity,"Majority White, Non-Hispanic",78,1
2019,29,139,all,All,77,1
2019,29,139,poverty,Not Extreme Poverty,77,1
2019,29,139,race-ethnicity,"Majority White, Non-Hispanic",77,1
2019,29,141,all,All,64,1
2019,29,141,poverty,Not Extreme Poverty,64,1
2019,29,141,race-ethnicity,"Majority White, Non-Hispanic",64,1
2019,29,143,all,All,59,1
2019,29,143,poverty,Not Extreme Poverty,59,1
2019,29,143,race-ethnicity,"Majority White, Non-Hispanic",60,1
2019,29,143,race-ethnicity,No Majority Race/Ethnicity,55,1
2019,29,145,all,All,59,1
2019,29,145,poverty,Not Extreme Poverty,59,1
2019,29,145,race-ethnicity,"Majority White, Non-Hispanic",59,1
2019,29,147,all,All,80,1
2019,29,147,poverty,Not Extreme Poverty,80,1
2019,29,147,race-ethnicity,"Majority White, Non-Hispanic",80,1
2019,29,149,all,All,57,1
2019,29,149,poverty,Not Extreme Poverty,57,1
2019,29,149,race-ethnicity,"Majority White, Non-Hispanic",57,1
2019,29,151,all,All,61,1
2019,29,151,poverty,Not Extreme Poverty,61,1
2019,29,151,race-ethnicity,"Majority White, Non-Hispanic",61,1
2019,29,153,all,All,51,1
2019,29,153,poverty,Not Extreme Poverty,51,1
2019,29,153,race-ethnicity,"Majority White, Non-Hispanic",51,1
2019,29,155,all,All,55,1
2019,29,155,poverty,Extreme Poverty,55,1
2019,29,155,poverty,Not Extreme Poverty,55,1
2019,29,155,race-ethnicity,"Majority White, Non-Hispanic",55,1
2019,29,155,race-ethnicity,No Majority Race/Ethnicity,55,1
2019,29,157,all,All,48,1
2019,29,157,poverty,Not Extreme Poverty,48,1
2019,29,157,race-ethnicity,"Majority White, Non-Hispanic",48,1
2019,29,159,all,All,61,1
2019,29,159,poverty,Extreme Poverty,55,1
2019,29,159,poverty,Not Extreme Poverty,61,1
2019,29,159,race-ethnicity,"Majority White, Non-Hispanic",61,1
2019,29,161,all,All,56,1
2019,29,161,poverty,Extreme Poverty,55,1
2019,29,161,poverty,Not Extreme Poverty,56,1
2019,29,161,race-ethnicity,"Majority White, Non-Hispanic",56,1
2019,29,163,all,All,76,1
2019,29,163,poverty,Not Extreme Poverty,76,1
2019,29,163,race-ethnicity,"Majority White, Non-Hispanic",76,1
2019,29,165,all,All,55,1
2019,29,165,poverty,Not Extreme Poverty,55,1
2019,29,165,race-ethnicity,"Majority White, Non-Hispanic",55,1
2019,29,167,all,All,55,1
2019,29,167,poverty,Not Extreme Poverty,55,1
2019,29,167,race-ethnicity,"Majority White, Non-Hispanic",55,1
2019,29,169,all,All,55,1
2019,29,169,poverty,Not Extreme Poverty,55,1
2019,29,169,race-ethnicity,"Majority White, Non-Hispanic",59,1
2019,29,169,race-ethnicity,No Majority Race/Ethnicity,42,1
2019,29,171,all,All,90,1
2019,29,171,poverty,Not Extreme Poverty,90,1
2019,29,171,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,29,173,all,All,73,1
2019,29,173,poverty,Not Extreme Poverty,73,1
2019,29,173,race-ethnicity,"Majority White, Non-Hispanic",73,1
2019,29,175,all,All,70,1
2019,29,175,poverty,Not Extreme Poverty,70,1
2019,29,175,race-ethnicity,"Majority White, Non-Hispanic",70,1
2019,29,177,all,All,76,1
2019,29,177,poverty,Not Extreme Poverty,76,1
2019,29,177,race-ethnicity,"Majority White, Non-Hispanic",76,1
2019,29,179,all,All,69,1
2019,29,179,poverty,Not Extreme Poverty,69,1
2019,29,179,race-ethnicity,"Majority White, Non-Hispanic",69,1
2019,29,181,all,All,49,1
2019,29,181,poverty,Not Extreme Poverty,49,1
2019,29,181,race-ethnicity,"Majority White, Non-Hispanic",49,1
2019,29,183,all,All,28,1
2019,29,183,poverty,Not Extreme Poverty,28,1
2019,29,183,race-ethnicity,"Majority White, Non-Hispanic",28,1
2019,29,185,all,All,83,1
2019,29,185,poverty,Not Extreme Poverty,83,1
2019,29,185,race-ethnicity,"Majority White, Non-Hispanic",83,1
2019,29,186,all,All,57,1
2019,29,186,poverty,Not Extreme Poverty,57,1
2019,29,186,race-ethnicity,"Majority White, Non-Hispanic",57,1
2019,29,187,all,All,52,1
2019,29,187,poverty,Not Extreme Poverty,52,1
2019,29,187,race-ethnicity,"Majority White, Non-Hispanic",52,1
2019,29,189,all,All,23,1
2019,29,189,poverty,Extreme Poverty,17,1
2019,29,189,poverty,Not Extreme Poverty,23,1
2019,29,189,race-ethnicity,Majority Non-White,18,1
2019,29,189,race-ethnicity,"Majority White, Non-Hispanic",25,1
2019,29,189,race-ethnicity,No Majority Race/Ethnicity,17,1
2019,29,195,all,All,52,1
2019,29,195,poverty,Not Extreme Poverty,52,1
2019,29,195,race-ethnicity,"Majority White, Non-Hispanic",52,1
2019,29,197,all,All,90,1
2019,29,197,poverty,Not Extreme Poverty,90,1
2019,29,197,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,29,199,all,All,90,1
2019,29,199,poverty,Not Extreme Poverty,90,1
2019,29,199,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,29,201,all,All,49,1
2019,29,201,poverty,Not Extreme Poverty,49,1
2019,29,201,race-ethnicity,Majority Non-White,55,1
2019,29,201,race-ethnicity,"Majority White, Non-Hispanic",49,1
2019,29,203,all,All,69,1
2019,29,203,poverty,Not Extreme Poverty,69,1
2019,29,203,race-ethnicity,"Majority White, Non-Hispanic",69,1
2019,29,205,all,All,85,1
2019,29,205,poverty,Not Extreme Poverty,85,1
2019,29,205,race-ethnicity,"Majority White, Non-Hispanic",85,1
2019,29,207,all,All,53,1
2019,29,207,poverty,Not Extreme Poverty,53,1
2019,29,207,race-ethnicity,"Majority White, Non-Hispanic",53,1
2019,29,209,all,All,51,1
2019,29,209,poverty,Not Extreme Poverty,51,1
2019,29,209,race-ethnicity,"Majority White, Non-Hispanic",51,1
2019,29,211,all,All,81,1
2019,29,211,poverty,Not Extreme Poverty,81,1
2019,29,211,race-ethnicity,"Majority White, Non-Hispanic",81,1
2019,29,213,all,All,40,1
2019,29,213,poverty,Not Extreme Poverty,40,1
2019,29,213,race-ethnicity,"Majority White, Non-Hispanic",40,1
2019,29,215,all,All,65,1
2019,29,215,poverty,Not Extreme Poverty,65,1
2019,29,215,race-ethnicity,"Majority White, Non-Hispanic",65,1
2019,29,217,all,All,68,1
2019,29,217,poverty,Not Extreme Poverty,68,1
2019,29,217,race-ethnicity,"Majority White, Non-Hispanic",68,1
2019,29,219,all,All,55,1
2019,29,219,poverty,Not Extreme Poverty,55,1
2019,29,219,race-ethnicity,"Majority White, Non-Hispanic",55,1
2019,29,221,all,All,57,1
2019,29,221,poverty,Not Extreme Poverty,57,1
2019,29,221,race-ethnicity,"Majority White, Non-Hispanic",57,1
2019,29,223,all,All,69,1
2019,29,223,poverty,Not Extreme Poverty,69,1
2019,29,223,race-ethnicity,"Majority White, Non-Hispanic",69,1
2019,29,225,all,All,60,1
2019,29,225,poverty,Not Extreme Poverty,60,1
2019,29,225,race-ethnicity,"Majority White, Non-Hispanic",60,1
2019,29,227,all,All,90,1
2019,29,227,poverty,Not Extreme Poverty,90,1
2019,29,227,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,29,229,all,All,65,1
2019,29,229,poverty,Not Extreme Poverty,65,1
2019,29,229,race-ethnicity,"Majority White, Non-Hispanic",65,1
2019,29,510,all,All,17,1
2019,29,510,poverty,Extreme Poverty,17,1
2019,29,510,poverty,Not Extreme Poverty,17,1
2019,29,510,race-ethnicity,Majority Non-White,17,1
2019,29,510,race-ethnicity,"Majority White, Non-Hispanic",17,1
2019,29,510,race-ethnicity,No Majority Race/Ethnicity,17,1
2019,30,001,all,All,97,1
2019,30,001,poverty,Not Extreme Poverty,97,1
2019,30,001,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,003,all,All,97,1
2019,30,003,poverty,Not Extreme Poverty,97,1
2019,30,003,race-ethnicity,Majority Non-White,97,1
2019,30,003,race-ethnicity,No Majority Race/Ethnicity,97,1
2019,30,005,all,All,97,1
2019,30,005,poverty,Extreme Poverty,97,1
2019,30,005,poverty,Not Extreme Poverty,97,1
2019,30,005,race-ethnicity,Majority Non-White,97,1
2019,30,005,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,005,race-ethnicity,No Majority Race/Ethnicity,97,1
2019,30,007,all,All,97,1
2019,30,007,poverty,Not Extreme Poverty,97,1
2019,30,007,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,009,all,All,98,1
2019,30,009,poverty,Not Extreme Poverty,98,1
2019,30,009,race-ethnicity,"Majority White, Non-Hispanic",98,1
2019,30,011,all,All,97,1
2019,30,011,poverty,Not Extreme Poverty,97,1
2019,30,011,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,013,all,All,80,1
2019,30,013,poverty,Extreme Poverty,73,1
2019,30,013,poverty,Not Extreme Poverty,80,1
2019,30,013,race-ethnicity,"Majority White, Non-Hispanic",80,1
2019,30,015,all,All,97,1
2019,30,015,poverty,Not Extreme Poverty,97,1
2019,30,015,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,017,all,All,97,1
2019,30,017,poverty,Not Extreme Poverty,97,1
2019,30,017,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,019,all,All,97,1
2019,30,019,poverty,Not Extreme Poverty,97,1
2019,30,019,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,021,all,All,96,1
2019,30,021,poverty,Not Extreme Poverty,96,1
2019,30,021,race-ethnicity,"Majority White, Non-Hispanic",96,1
2019,30,023,all,All,97,1
2019,30,023,poverty,Not Extreme Poverty,97,1
2019,30,023,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,025,all,All,97,1
2019,30,025,poverty,Not Extreme Poverty,97,1
2019,30,025,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,027,all,All,97,1
2019,30,027,poverty,Not Extreme Poverty,97,1
2019,30,027,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,029,all,All,57,1
2019,30,029,poverty,Not Extreme Poverty,57,1
2019,30,029,race-ethnicity,"Majority White, Non-Hispanic",57,1
2019,30,031,all,All,92,1
2019,30,031,poverty,Extreme Poverty,95,1
2019,30,031,poverty,Not Extreme Poverty,91,1
2019,30,031,race-ethnicity,"Majority White, Non-Hispanic",92,1
2019,30,033,all,All,97,1
2019,30,033,poverty,Not Extreme Poverty,97,1
2019,30,033,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,035,all,All,97,1
2019,30,035,poverty,Extreme Poverty,97,1
2019,30,035,poverty,Not Extreme Poverty,97,1
2019,30,035,race-ethnicity,Majority Non-White,97,1
2019,30,035,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,037,all,All,97,1
2019,30,037,poverty,Not Extreme Poverty,97,1
2019,30,037,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,039,all,All,97,1
2019,30,039,poverty,Not Extreme Poverty,97,1
2019,30,039,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,041,all,All,97,1
2019,30,041,poverty,Not Extreme Poverty,97,1
2019,30,041,race-ethnicity,Majority Non-White,97,1
2019,30,041,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,043,all,All,97,1
2019,30,043,poverty,Not Extreme Poverty,97,1
2019,30,043,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,045,all,All,97,1
2019,30,045,poverty,Not Extreme Poverty,97,1
2019,30,045,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,047,all,All,91,1
2019,30,047,poverty,Not Extreme Poverty,91,1
2019,30,047,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,30,047,race-ethnicity,No Majority Race/Ethnicity,92,1
2019,30,049,all,All,81,1
2019,30,049,poverty,Not Extreme Poverty,81,1
2019,30,049,race-ethnicity,"Majority White, Non-Hispanic",81,1
2019,30,051,all,All,97,1
2019,30,051,poverty,Not Extreme Poverty,97,1
2019,30,051,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,053,all,All,72,1
2019,30,053,poverty,Not Extreme Poverty,72,1
2019,30,053,race-ethnicity,"Majority White, Non-Hispanic",72,1
2019,30,055,all,All,97,1
2019,30,055,poverty,Not Extreme Poverty,97,1
2019,30,055,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,057,all,All,97,1
2019,30,057,poverty,Not Extreme Poverty,97,1
2019,30,057,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,059,all,All,97,1
2019,30,059,poverty,Not Extreme Poverty,97,1
2019,30,059,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,061,all,All,90,1
2019,30,061,poverty,Not Extreme Poverty,90,1
2019,30,061,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,30,063,all,All,65,1
2019,30,063,poverty,Not Extreme Poverty,65,1
2019,30,063,race-ethnicity,"Majority White, Non-Hispanic",65,1
2019,30,065,all,All,97,1
2019,30,065,poverty,Not Extreme Poverty,97,1
2019,30,065,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,067,all,All,97,1
2019,30,067,poverty,Not Extreme Poverty,97,1
2019,30,067,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,069,all,All,97,1
2019,30,069,poverty,Not Extreme Poverty,97,1
2019,30,069,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,071,all,All,97,1
2019,30,071,poverty,Not Extreme Poverty,97,1
2019,30,071,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,073,all,All,97,1
2019,30,073,poverty,Not Extreme Poverty,97,1
2019,30,073,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,073,race-ethnicity,No Majority Race/Ethnicity,97,1
2019,30,075,all,All,97,1
2019,30,075,poverty,Not Extreme Poverty,97,1
2019,30,075,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,077,all,All,97,1
2019,30,077,poverty,Not Extreme Poverty,97,1
2019,30,077,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,079,all,All,97,1
2019,30,079,poverty,Not Extreme Poverty,97,1
2019,30,079,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,081,all,All,95,1
2019,30,081,poverty,Not Extreme Poverty,95,1
2019,30,081,race-ethnicity,"Majority White, Non-Hispanic",95,1
2019,30,083,all,All,97,1
2019,30,083,poverty,Not Extreme Poverty,97,1
2019,30,083,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,085,all,All,97,1
2019,30,085,poverty,Not Extreme Poverty,97,1
2019,30,085,race-ethnicity,Majority Non-White,97,1
2019,30,085,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,087,all,All,97,1
2019,30,087,poverty,Not Extreme Poverty,97,1
2019,30,087,race-ethnicity,Majority Non-White,97,1
2019,30,087,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,089,all,All,79,1
2019,30,089,poverty,Not Extreme Poverty,79,1
2019,30,089,race-ethnicity,"Majority White, Non-Hispanic",79,1
2019,30,091,all,All,97,1
2019,30,091,poverty,Not Extreme Poverty,97,1
2019,30,091,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,093,all,All,96,1
2019,30,093,poverty,Extreme Poverty,97,1
2019,30,093,poverty,Not Extreme Poverty,96,1
2019,30,093,race-ethnicity,"Majority White, Non-Hispanic",96,1
2019,30,095,all,All,97,1
2019,30,095,poverty,Not Extreme Poverty,97,1
2019,30,095,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,097,all,All,97,1
2019,30,097,poverty,Not Extreme Poverty,97,1
2019,30,097,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,099,all,All,97,1
2019,30,099,poverty,Not Extreme Poverty,97,1
2019,30,099,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,101,all,All,97,1
2019,30,101,poverty,Not Extreme Poverty,97,1
2019,30,101,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,103,all,All,97,1
2019,30,103,poverty,Not Extreme Poverty,97,1
2019,30,103,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,105,all,All,97,1
2019,30,105,poverty,Not Extreme Poverty,97,1
2019,30,105,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,107,all,All,97,1
2019,30,107,poverty,Not Extreme Poverty,97,1
2019,30,107,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,109,all,All,97,1
2019,30,109,poverty,Not Extreme Poverty,97,1
2019,30,109,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,30,111,all,All,80,1
2019,30,111,poverty,Not Extreme Poverty,80,1
2019,30,111,race-ethnicity,"Majority White, Non-Hispanic",80,1
2019,31,001,all,All,58,1
2019,31,001,poverty,Not Extreme Poverty,58,1
2019,31,001,race-ethnicity,"Majority White, Non-Hispanic",58,1
2019,31,003,all,All,97,1
2019,31,003,poverty,Not Extreme Poverty,97,1
2019,31,003,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,005,all,All,97,1
2019,31,005,poverty,Not Extreme Poverty,97,1
2019,31,005,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,007,all,All,97,1
2019,31,007,poverty,Not Extreme Poverty,97,1
2019,31,007,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,009,all,All,97,1
2019,31,009,poverty,Not Extreme Poverty,97,1
2019,31,009,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,011,all,All,96,1
2019,31,011,poverty,Not Extreme Poverty,96,1
2019,31,011,race-ethnicity,"Majority White, Non-Hispanic",96,1
2019,31,013,all,All,97,1
2019,31,013,poverty,Not Extreme Poverty,97,1
2019,31,013,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,015,all,All,97,1
2019,31,015,poverty,Not Extreme Poverty,97,1
2019,31,015,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,017,all,All,97,1
2019,31,017,poverty,Not Extreme Poverty,97,1
2019,31,017,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,019,all,All,72,1
2019,31,019,poverty,Not Extreme Poverty,72,1
2019,31,019,race-ethnicity,"Majority White, Non-Hispanic",72,1
2019,31,021,all,All,78,1
2019,31,021,poverty,Not Extreme Poverty,78,1
2019,31,021,race-ethnicity,"Majority White, Non-Hispanic",78,1
2019,31,023,all,All,90,1
2019,31,023,poverty,Not Extreme Poverty,90,1
2019,31,023,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,025,all,All,78,1
2019,31,025,poverty,Not Extreme Poverty,78,1
2019,31,025,race-ethnicity,"Majority White, Non-Hispanic",78,1
2019,31,027,all,All,81,1
2019,31,027,poverty,Not Extreme Poverty,81,1
2019,31,027,race-ethnicity,"Majority White, Non-Hispanic",81,1
2019,31,029,all,All,97,1
2019,31,029,poverty,Not Extreme Poverty,97,1
2019,31,029,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,031,all,All,97,1
2019,31,031,poverty,Not Extreme Poverty,97,1
2019,31,031,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,033,all,All,96,1
2019,31,033,poverty,Not Extreme Poverty,96,1
2019,31,033,race-ethnicity,"Majority White, Non-Hispanic",96,1
2019,31,035,all,All,81,1
2019,31,035,poverty,Not Extreme Poverty,81,1
2019,31,035,race-ethnicity,"Majority White, Non-Hispanic",81,1
2019,31,037,all,All,76,1
2019,31,037,poverty,Not Extreme Poverty,76,1
2019,31,037,race-ethnicity,Majority Non-White,73,1
2019,31,037,race-ethnicity,"Majority White, Non-Hispanic",80,1
2019,31,039,all,All,85,1
2019,31,039,poverty,Not Extreme Poverty,85,1
2019,31,039,race-ethnicity,"Majority White, Non-Hispanic",85,1
2019,31,041,all,All,97,1
2019,31,041,poverty,Not Extreme Poverty,97,1
2019,31,041,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,043,all,All,76,1
2019,31,043,poverty,Not Extreme Poverty,76,1
2019,31,043,race-ethnicity,Majority Non-White,73,1
2019,31,043,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,043,race-ethnicity,No Majority Race/Ethnicity,73,1
2019,31,045,all,All,96,1
2019,31,045,poverty,Not Extreme Poverty,96,1
2019,31,045,race-ethnicity,"Majority White, Non-Hispanic",96,1
2019,31,047,all,All,88,1
2019,31,047,poverty,Not Extreme Poverty,88,1
2019,31,047,race-ethnicity,Majority Non-White,79,1
2019,31,047,race-ethnicity,"Majority White, Non-Hispanic",96,1
2019,31,049,all,All,97,1
2019,31,049,poverty,Not Extreme Poverty,97,1
2019,31,049,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,051,all,All,83,1
2019,31,051,poverty,Not Extreme Poverty,83,1
2019,31,051,race-ethnicity,"Majority White, Non-Hispanic",83,1
2019,31,053,all,All,75,1
2019,31,053,poverty,Not Extreme Poverty,75,1
2019,31,053,race-ethnicity,"Majority White, Non-Hispanic",75,1
2019,31,053,race-ethnicity,No Majority Race/Ethnicity,73,1
2019,31,055,all,All,61,1
2019,31,055,poverty,Extreme Poverty,55,1
2019,31,055,poverty,Not Extreme Poverty,61,1
2019,31,055,race-ethnicity,Majority Non-White,55,1
2019,31,055,race-ethnicity,"Majority White, Non-Hispanic",62,1
2019,31,055,race-ethnicity,No Majority Race/Ethnicity,59,1
2019,31,057,all,All,97,1
2019,31,057,poverty,Not Extreme Poverty,97,1
2019,31,057,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,059,all,All,90,1
2019,31,059,poverty,Not Extreme Poverty,90,1
2019,31,059,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,061,all,All,96,1
2019,31,061,poverty,Not Extreme Poverty,96,1
2019,31,061,race-ethnicity,"Majority White, Non-Hispanic",96,1
2019,31,063,all,All,97,1
2019,31,063,poverty,Not Extreme Poverty,97,1
2019,31,063,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,065,all,All,97,1
2019,31,065,poverty,Not Extreme Poverty,97,1
2019,31,065,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,067,all,All,69,1
2019,31,067,poverty,Not Extreme Poverty,69,1
2019,31,067,race-ethnicity,"Majority White, Non-Hispanic",69,1
2019,31,069,all,All,97,1
2019,31,069,poverty,Not Extreme Poverty,97,1
2019,31,069,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,071,all,All,97,1
2019,31,071,poverty,Not Extreme Poverty,97,1
2019,31,071,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,073,all,All,97,1
2019,31,073,poverty,Not Extreme Poverty,97,1
2019,31,073,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,075,all,All,97,1
2019,31,075,poverty,Not Extreme Poverty,97,1
2019,31,075,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,077,all,All,97,1
2019,31,077,poverty,Not Extreme Poverty,97,1
2019,31,077,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,079,all,All,74,1
2019,31,079,poverty,Not Extreme Poverty,74,1
2019,31,079,race-ethnicity,Majority Non-White,73,1
2019,31,079,race-ethnicity,"Majority White, Non-Hispanic",75,1
2019,31,079,race-ethnicity,No Majority Race/Ethnicity,73,1
2019,31,081,all,All,81,1
2019,31,081,poverty,Not Extreme Poverty,81,1
2019,31,081,race-ethnicity,"Majority White, Non-Hispanic",81,1
2019,31,083,all,All,97,1
2019,31,083,poverty,Not Extreme Poverty,97,1
2019,31,083,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,085,all,All,97,1
2019,31,085,poverty,Not Extreme Poverty,97,1
2019,31,085,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,087,all,All,97,1
2019,31,087,poverty,Not Extreme Poverty,97,1
