year,state,county,economic_connectedness,economic_connectedness_se,economic_connectedness_quality
2022,39,045,0.86900002,0.0082,1
2022,39,047,0.71192998,0.01151,1
2022,39,049,0.79273999,0.0054899999,1
2022,39,051,0.92549998,0.01039,1
2022,39,053,0.70699,0.01163,1
2022,39,055,1.07594,0.01095,1
2022,39,057,0.86914998,0.0078999996,1
2022,39,059,0.75321001,0.01051,1
2022,39,061,0.70008999,0.0053099999,1
2022,39,063,0.89083999,0.0092799999,1
2022,39,065,0.81193,0.01204,1
2022,39,067,0.73277003,0.01465,1
2022,39,069,0.92720002,0.01211,1
2022,39,071,0.73097003,0.0099400003,1
2022,39,073,0.74777001,0.01206,1
2022,39,075,0.84948999,0.01322,1
2022,39,077,0.75757003,0.0093299998,1
2022,39,079,0.65818,0.0106,1
2022,39,081,0.73128003,0.0090199998,1
2022,39,083,0.86973,0.01058,1
2022,39,085,0.90890998,0.0074300002,1
2022,39,087,0.72838998,0.00856,1
2022,39,089,0.83693999,0.0080599999,1
2022,39,091,0.8348,0.01093,1
2022,39,093,0.73821998,0.0068299999,1
2022,39,095,0.62805003,0.00551,1
2022,39,097,0.81291997,0.01074,1
2022,39,099,0.67082,0.0062699998,1
2022,39,101,0.67791998,0.0096800001,1
2022,39,103,1.0374399,0.0079399999,1
2022,39,105,0.72807002,0.01372,1
2022,39,107,1.00626,0.01322,1
2022,39,109,0.84397,0.0084699998,1
2022,39,111,0.85277998,0.01503,1
2022,39,113,0.69151998,0.0054600001,1
2022,39,115,0.68515003,0.01522,1
2022,39,117,0.86496001,0.0135,1
2022,39,119,0.7755,0.0087299999,1
2022,39,121,0.81796998,0.01633,1
2022,39,123,0.90588999,0.01082,1
2022,39,125,0.84733999,0.01523,1
2022,39,127,0.80677003,0.01088,1
2022,39,129,0.82278001,0.01032,1
2022,39,131,0.66828001,0.01182,1
2022,39,133,0.90020001,0.00758,1
2022,39,135,0.86185998,0.01046,1
2022,39,137,1.0652601,0.01344,1
2022,39,139,0.70231003,0.0080700004,1
2022,39,141,0.70226997,0.0089499997,1
2022,39,143,0.77818,0.0090600001,1
2022,39,145,0.67526001,0.0088,1
2022,39,147,0.78896999,0.00966,1
2022,39,149,0.83661997,0.01123,1
2022,39,151,0.73763001,0.0061900001,1
2022,39,153,0.73465002,0.00587,1
2022,39,155,0.68054003,0.0068199998,1
2022,39,157,0.79400998,0.0094299996,1
2022,39,159,1.0073299,0.01108,1
2022,39,161,0.85885,0.01336,1
2022,39,163,0.64091998,0.01562,1
2022,39,165,1.00939,0.0088799996,1
2022,39,167,0.82717001,0.0094100004,1
2022,39,169,0.85602999,0.0086700004,1
2022,39,171,0.83604002,0.01097,1
2022,39,173,0.95169997,0.0081399996,1
2022,39,175,0.85679001,0.01336,1
2022,40,001,0.56884998,0.01266,1
2022,40,003,0.97180998,0.024189999,1
2022,40,005,0.74085999,0.01497,1
2022,40,007,0.85790002,0.022430001,1
2022,40,009,0.79718,0.01414,1
2022,40,011,0.78219002,0.01723,1
2022,40,013,0.76130998,0.0096199997,1
2022,40,015,0.71758002,0.01202,1
2022,40,017,0.8969,0.0076799998,1
2022,40,019,0.73022002,0.0099900002,1
2022,40,021,0.72100002,0.0102,1
2022,40,023,0.65806001,0.01299,1
2022,40,025,0.88417,0.03162,1
2022,40,027,0.87399,0.0070199999,1
2022,40,029,0.78437001,0.02067,1
2022,40,031,0.76792997,0.0071999999,1
2022,40,033,0.81432003,0.01998,1
2022,40,035,0.76392001,0.01274,1
2022,40,037,0.78388,0.0092500001,1
2022,40,039,0.81513,0.01258,1
2022,40,041,0.69872999,0.0097000003,1
2022,40,043,1.0147001,0.01959,1
2022,40,045,0.91093999,0.024010001,1
2022,40,047,0.74176002,0.01058,1
2022,40,049,0.80202001,0.0115,1
2022,40,051,0.84030002,0.01117,1
2022,40,053,1.00205,0.02289,1
2022,40,055,0.78727001,0.01957,1
2022,40,057,0.70244998,0.029820001,1
2022,40,059,0.87738001,0.030270001,1
2022,40,061,0.73275,0.0145,1
2022,40,063,0.67249,0.01456,1
2022,40,065,0.76111001,0.01165,1
2022,40,067,0.79698002,0.01723,1
2022,40,069,0.77030998,0.01589,1
2022,40,071,0.71648997,0.01081,1
2022,40,073,0.87247002,0.014880000000000001,1
2022,40,075,0.74449998,0.01588,1
2022,40,077,0.83036,0.01794,1
2022,40,079,0.73620999,0.01045,1
2022,40,081,0.85468,0.01112,1
2022,40,083,0.88113999,0.01321,1
2022,40,085,0.76358002,0.01551,1
2022,40,087,0.93167001,0.01058,1
2022,40,089,0.63761002,0.01102,1
2022,40,091,0.72637999,0.01199,1
2022,40,093,0.92264998,0.02348,1
2022,40,095,0.71557999,0.01391,1
2022,40,097,0.76169002,0.0111,1
2022,40,099,0.82839,0.01504,1
2022,40,101,0.66659999,0.0089400001,1
2022,40,103,0.84243,0.01688,1
2022,40,105,0.80958003,0.01718,1
2022,40,107,0.68790001,0.01562,1
2022,40,109,0.70977998,0.0056799999,1
2022,40,111,0.71116,0.0099799996,1
2022,40,113,0.82165998,0.01115,1
2022,40,115,0.67198002,0.01181,1
2022,40,117,0.80603999,0.01353,1
2022,40,119,0.95532,0.00899,1
2022,40,121,0.76336002,0.01132,1
2022,40,123,0.79229999,0.01154,1
2022,40,125,0.76410002,0.0091899997,1
2022,40,127,0.71293998,0.015860001,1
2022,40,129,0.91150999,0.025490001,1
2022,40,131,0.86802,0.00973,1
2022,40,133,0.64942998,0.01233,1
2022,40,135,0.71340001,0.01039,1
2022,40,137,0.81597,0.01063,1
2022,40,139,0.63112003,0.0145,1
2022,40,141,0.68554997,0.017200001,1
2022,40,143,0.73294997,0.0059500001,1
2022,40,145,0.87896001,0.0088,1
2022,40,147,0.82841998,0.01067,1
2022,40,149,0.80930001,0.017829999,1
2022,40,151,1.0228,0.02077,1
2022,40,153,0.80843002,0.01439,1
2022,41,001,0.74776,0.01456,1
2022,41,003,1.02566,0.01007,1
2022,41,005,0.97426999,0.0074499999,1
2022,41,007,0.85488999,0.01211,1
2022,41,009,0.89573002,0.01054,1
2022,41,011,0.70731997,0.01002,1
2022,41,013,0.79209,0.01197,1
2022,41,015,0.76620001,0.01354,1
2022,41,017,0.96754998,0.0075500002,1
2022,41,019,0.68304002,0.0089299995,1
2022,41,021,0.87222999,0.02963,1
2022,41,023,0.82319999,0.01919,1
2022,41,025,0.78446001,0.019099999,1
2022,41,027,0.78618997,0.01517,1
2022,41,029,0.75441003,0.0076199998,1
2022,41,031,0.60784,0.0122,1
2022,41,033,0.72365999,0.00875,1
2022,41,035,0.68084002,0.0099499999,1
2022,41,037,0.71856999,0.018379999,1
2022,41,039,0.83085001,0.00679,1
2022,41,041,0.7281,0.01088,1
2022,41,043,0.81481999,0.0082299998,1
2022,41,045,0.59495997,0.01129,1
2022,41,047,0.72185999,0.00758,1
2022,41,049,0.60996997,0.01582,1
2022,41,051,0.91854,0.0063399998,1
2022,41,053,0.84210998,0.0099299997,1
2022,41,055,0.88849998,0.028209999,1
2022,41,057,0.75831997,0.01361,1
2022,41,059,0.66812998,0.0091500003,1
2022,41,061,0.78798002,0.01258,1
2022,41,063,0.91021001,0.019610001,1
2022,41,065,0.75089002,0.01288,1
2022,41,067,0.97408998,0.0078600002,1
NA,41,069,NA,NA,NA
2022,41,071,0.85421002,0.0093599996,1
2022,42,001,0.97083998,0.0096500004,1
2022,42,003,0.88018,0.00526,1
2022,42,005,0.87656999,0.01144,1
2022,42,007,0.86811,0.0075900001,1
2022,42,009,0.84540998999999994,0.01131,1
2022,42,011,0.78762001,0.0072599999,1
2022,42,013,0.78536999,0.0084699998,1
2022,42,015,0.81533998,0.01041,1
2022,42,017,1.0862,0.0064900001,1
2022,42,019,1.00737,0.0085199997,1
2022,42,021,0.80493999,0.0080300001,1
2022,42,023,0.78442001,0.022190001,1
2022,42,025,0.94252002,0.0093200002,1
2022,42,027,1.077,0.0093599996,1
2022,42,029,1.0078,0.0084699998,1
2022,42,031,0.815,0.01126,1
2022,42,033,0.7572,0.0092900004,1
2022,42,035,0.81599998,0.01171,1
2022,42,037,0.90041,0.0099499999,1
2022,42,039,0.78702998,0.0093499999,1
2022,42,041,0.98786002,0.00709,1
2022,42,043,0.75862002,0.0068199998,1
2022,42,045,0.87858999,0.0063999998,1
2022,42,047,0.84274,0.01382,1
2022,42,049,0.74436998,0.0068700002,1
2022,42,051,0.72009999,0.0083299996,1
2022,42,053,0.83029997,0.020020001,1
2022,42,055,0.85508001,0.0083400002,1
2022,42,057,0.87519997,0.01393,1
2022,42,059,0.82053,0.01201,1
2022,42,061,0.81386,0.01137,1
2022,42,063,0.85698003,0.0093,1
2022,42,065,0.79215997,0.01095,1
2022,42,067,0.85202998,0.01492,1
2022,42,069,0.83389997,0.0074399998,1
2022,42,071,0.88984001,0.00654,1
2022,42,073,0.8143,0.0092000002,1
2022,42,075,0.80646998,0.0083499998,1
2022,42,077,0.77371001,0.0070600002,1
2022,42,079,0.77534997,0.0068399999,1
2022,42,081,0.85042,0.0085699996,1
2022,42,083,0.71309,0.01119,1
2022,42,085,0.78386003,0.0084899999,1
2022,42,087,0.76933002,0.01159,1
2022,42,089,0.98337001,0.00789,1
2022,42,091,1.05414,0.0065299999,1
2022,42,093,1.0483201,0.01282,1
2022,42,095,0.96735001,0.0073000002,1
2022,42,097,0.80321002,0.0086300001,1
2022,42,099,0.94691998,0.01117,1
2022,42,101,0.72140998,0.0052499999,1
2022,42,103,1.0429,0.0095499996,1
2022,42,105,0.81028003,0.01386,1
2022,42,107,0.84337002,0.0081500001,1
2022,42,109,0.89385003,0.01182,1
2022,42,111,0.84035999,0.01012,1
2022,42,113,0.90698999,0.019269999,1
2022,42,115,0.86316001,0.01109,1
2022,42,117,0.83758998,0.01114,1
2022,42,119,0.92391998,0.01183,1
2022,42,121,0.72775,0.01081,1
2022,42,123,0.76808,0.01194,1
2022,42,125,0.91777998,0.0076299999,1
2022,42,127,0.97128999,0.01091,1
2022,42,129,0.91854,0.00661,1
2022,42,131,0.89131999,0.01244,1
2022,42,133,0.88367999,0.0065299999,1
2022,44,001,1.1302299,0.01252,1
2022,44,003,1.02583,0.0081900004,1
2022,44,005,1.029,0.0108,1
2022,44,007,0.77961999,0.0063700001,1
2022,44,009,1.15201,0.01049,1
2022,45,001,0.58048999,0.01135,1
2022,45,003,0.63625997,0.00648,1
2022,45,005,0.36094999,0.01138,1
2022,45,007,0.63639998,0.0070600002,1
2022,45,009,0.46811,0.01056,1
2022,45,011,0.48780999,0.0096500004,1
2022,45,013,0.72795999,0.0072300001,1
2022,45,015,0.73764002,0.0065000001,1
2022,45,017,0.54623997,0.01397,1
2022,45,019,0.79374999,0.0060399999,1
2022,45,021,0.47005999,0.0081500001,1
2022,45,023,0.51235998,0.0092700003,1
2022,45,025,0.50814003,0.0083699999,1
2022,45,027,0.51820999,0.0089600002,1
2022,45,029,0.49731001,0.0080899997,1
2022,45,031,0.49919,0.0073799998,1
2022,45,033,0.40854001,0.0086899996,1
2022,45,035,0.72189999,0.0061900001,1
2022,45,037,0.64774001,0.01034,1
2022,45,039,0.50717998,0.01062,1
2022,45,041,0.53241998,0.00605,1
2022,45,043,0.53513998,0.0088600004,1
2022,45,045,0.71420002,0.0056799999,1
2022,45,047,0.51762003,0.0074300002,1
2022,45,049,0.49610999,0.01068,1
2022,45,051,0.73052001,0.0058900001,1
2022,45,053,0.51749998,0.01023,1
2022,45,055,0.66712999,0.0074399998,1
2022,45,057,0.61717999,0.0079800002,1
2022,45,059,0.51590002,0.0080399998,1
2022,45,061,0.43004999,0.0092599997,1
2022,45,063,0.72398001,0.00618,1
2022,45,065,0.55756003,0.015969999,1
2022,45,067,0.42501,0.0083299996,1
2022,45,069,0.38475001,0.0082900003,1
2022,45,071,0.54468,0.0090100002,1
2022,45,073,0.65385002,0.0090500005,1
2022,45,075,0.47217,0.0064099999,1
2022,45,077,0.74076003,0.00765,1
2022,45,079,0.62936002,0.0048799999,1
2022,45,081,0.41246,0.01317,1
2022,45,083,0.63480002,0.0057199998,1
2022,45,085,0.54737997,0.0065299999,1
2022,45,087,0.46540999,0.0096300002,1
2022,45,089,0.44545999,0.0079600001,1
2022,45,091,0.75866997,0.0062500001,1
2022,46,003,1.01745,0.04126,1
2022,46,005,0.70385998,0.01565,1
2022,46,007,0.46919999,0.02276,1
2022,46,009,1.10237,0.020439999,1
2022,46,011,1.12134,0.01411,1
2022,46,013,0.97460002,0.01273,1
2022,46,015,0.93831998,0.0228,1
NA,46,017,NA,NA,NA
2022,46,019,0.93114001,0.01572,1
NA,46,021,NA,NA,NA
2022,46,023,0.68909001,0.02225,1
2022,46,025,1.0449899,0.02736,1
2022,46,027,1.12011,0.016869999,1
2022,46,029,1.03684,0.01281,1
2022,46,031,0.42884001,0.02056,1
2022,46,033,1.03025,0.01926,1
2022,46,035,0.95797002,0.01384,1
2022,46,037,1.04679,0.025079999,1
2022,46,039,1.1843801,0.02496,1
2022,46,041,0.43900999,0.017550001,1
2022,46,043,1.1218899,0.039670002,1
2022,46,045,1.0732,0.035939999,1
2022,46,047,0.90066999,0.02125,1
2022,46,049,1.2204,0.040150002,1
2022,46,051,0.97103,0.02627,1
2022,46,053,0.95346999,0.02499,1
2022,46,055,1.03464,0.03052,1
2022,46,057,0.94291002,0.030339999,1
2022,46,059,1.20684,0.02856,1
2022,46,061,1.21354,0.031939998,1
NA,46,063,NA,NA,NA
2022,46,065,0.94766003,0.015790001,1
2022,46,067,1.12265,0.022329999,1
2022,46,069,1.04081,0.045329999,1
2022,46,071,0.51108998,0.02734,1
2022,46,073,0.99953002,0.044220001,1
NA,46,075,NA,NA,NA
2022,46,077,1.1634099,0.023700001,1
2022,46,079,1.06596,0.0217,1
2022,46,081,1.0430599,0.01208,1
2022,46,083,1.15819,0.01197,1
2022,46,085,0.56233001,0.026240001,1
2022,46,087,1.13397,0.024359999,1
2022,46,089,1.16277,0.03449,1
2022,46,091,0.89946002,0.037310001,1
2022,46,093,1.00753,0.01181,1
NA,46,095,NA,NA,NA
2022,46,097,1.19283,0.0339,1
2022,46,099,0.90403998,0.0078699999,1
2022,46,101,0.90495002,0.02571,1
2022,46,102,0.33048001,0.01189,1
2022,46,103,0.83902001,0.0082,1
2022,46,105,1.15097,0.02493,1
2022,46,107,1.23702,0.030719999,1
2022,46,109,0.65166998,0.01891,1
2022,46,111,1.01472,0.03215,1
2022,46,115,1.08323,0.024289999,1
2022,46,117,0.97946,0.038899999,1
NA,46,119,NA,NA,NA
2022,46,121,0.29469001,0.01323,1
2022,46,123,0.86050999,0.022369999,1
2022,46,125,1.14179,0.019959999,1
2022,46,127,1.1800801,0.01428,1
2022,46,129,0.84601998,0.027000001,1
2022,46,135,0.93689001,0.0135,1
NA,46,137,NA,NA,NA
2022,47,001,0.75264001,0.0082299998,1
2022,47,003,0.62904,0.0097700004,1
2022,47,005,0.63856,0.01289,1
2022,47,007,0.59378999,0.01413,1
2022,47,009,0.77205002,0.0081500001,1
2022,47,011,0.68295002,0.00832,1
2022,47,013,0.58462,0.01082,1
2022,47,015,0.76207,0.01411,1
2022,47,017,0.69080001,0.01057,1
2022,47,019,0.60005999,0.0096399998,1
2022,47,021,0.84446001,0.01012,1
2022,47,023,0.75444001,0.01426,1
2022,47,025,0.60639,0.01033,1
2022,47,027,0.66702998,0.018580001,1
2022,47,029,0.53513002,0.01028,1
2022,47,031,0.69243002,0.0090699997,1
2022,47,033,0.67750001,0.01327,1
2022,47,035,0.62562001,0.01042,1
2022,47,037,0.71960002,0.0057000001,1
2022,47,039,0.75637001,0.01451,1
2022,47,041,0.63034999,0.01251,1
2022,47,043,0.74438,0.00954,1
2022,47,045,0.62905002,0.01038,1
2022,47,047,0.83490002,0.01141,1
2022,47,049,0.57985002,0.01348,1
2022,47,051,0.69016999,0.01079,1
2022,47,053,0.70519,0.0089299995,1
2022,47,055,0.66206998,0.01114,1
2022,47,057,0.59908998,0.01247,1
2022,47,059,0.59437001,0.0094600003,1
2022,47,061,0.60712999,0.01513,1
2022,47,063,0.56844002,0.0090500005,1
2022,47,065,0.75304002,0.0062500001,1
2022,47,067,0.51174003,0.01894,1
2022,47,069,0.59661001,0.01099,1
2022,47,071,0.69696999,0.0127,1
2022,47,073,0.59419,0.0090500005,1
2022,47,075,0.50795001,0.01119,1
2022,47,077,0.69380999,0.0114,1
2022,47,079,0.6868,0.01067,1
2022,47,081,0.68589997,0.01236,1
2022,47,083,0.71349001,0.01616,1
2022,47,085,0.67760998,0.01175,1
2022,47,087,0.65932,0.01495,1
2022,47,089,0.69108999,0.0090699997,1
2022,47,091,0.5571,0.01481,1
2022,47,093,0.78470999,0.0062099998,1
2022,47,095,0.52592999,0.01788,1
2022,47,097,0.56652999,0.0107,1
2022,47,099,0.67153001,0.01017,1
2022,47,101,0.68299001,0.01598,1
2022,47,103,0.66999,0.01059,1
2022,47,105,0.71500999,0.01004,1
2022,47,107,0.65197998,0.0097500002,1
2022,47,109,0.74825001,0.0112,1
2022,47,111,0.62804002,0.01171,1
2022,47,113,0.61183,0.00679,1
2022,47,115,0.63818997,0.01157,1
2022,47,117,0.72364998,0.01071,1
2022,47,119,0.80249,0.0078099999,1
2022,47,121,0.58504999,0.01513,1
2022,47,123,0.60153002,0.0099200001,1
2022,47,125,0.83792001,0.0056699999,1
2022,47,127,0.84228998,0.021819999,1
2022,47,129,0.64822,0.01392,1
2022,47,131,0.6631,0.0107,1
2022,47,133,0.70015001,0.01282,1
2022,47,135,0.68383998,0.01718,1
2022,47,137,0.66235,0.02014,1
2022,47,139,0.64074999,0.01308,1
2022,47,141,0.74646997,0.0081500001,1
2022,47,143,0.59630001,0.01097,1
2022,47,145,0.67638999,0.0099999998,1
2022,47,147,0.76104999,0.0091399997,1
2022,47,149,0.82494003,0.0061900001,1
2022,47,151,0.57778001,0.01367,1
2022,47,153,0.63419002,0.01538,1
2022,47,155,0.67552,0.0076199998,1
2022,47,157,0.52814001,0.0045699999,1
2022,47,159,0.71149999,0.01229,1
2022,47,161,0.81932002,0.01378,1
2022,47,163,0.67641002,0.0074100001,1
2022,47,165,0.82476002,0.0072400002,1
2022,47,167,0.80690002,0.0094999997,1
2022,47,169,0.67444003,0.01692,1
2022,47,171,0.62787998,0.01305,1
2022,47,173,0.60087001,0.01239,1
2022,47,175,0.59694999,0.02197,1
2022,47,177,0.60272002,0.01048,1
2022,47,179,0.74717999,0.0075099999,1
2022,47,181,0.68234003,0.01425,1
2022,47,183,0.76284999,0.011,1
2022,47,185,0.62506998,0.01143,1
2022,47,187,1.1341701,0.0097000003,1
2022,47,189,0.85267001,0.0078400001,1
2022,48,001,0.68866998,0.01029,1
2022,48,003,0.84294999,0.01684,1
2022,48,005,0.69543999,0.0085899998,1
2022,48,007,0.80969,0.01272,1
2022,48,009,0.87865001,0.020409999,1
2022,48,011,1.07024,0.036959998,1
2022,48,013,0.68539,0.0099900002,1
2022,48,015,0.82190001,0.01413,1
2022,48,017,0.56537998,0.01912,1
2022,48,019,0.92465001,0.01383,1
2022,48,021,0.66676003,0.0099299997,1
2022,48,023,0.84042001,0.02751,1
2022,48,025,0.67040998,0.01128,1
2022,48,027,0.77035999,0.0054700002,1
2022,48,029,0.71173,0.00562,1
2022,48,031,0.97692001,0.01891,1
NA,48,033,NA,NA,NA
2022,48,035,0.81014001,0.01345,1
2022,48,037,0.67631,0.0074800001,1
2022,48,039,0.83867002,0.0076299999,1
2022,48,041,0.82018,0.0079600001,1
2022,48,043,0.98229998,0.015699999,1
NA,48,045,NA,NA,NA
2022,48,047,0.47837001,0.01415,1
2022,48,049,0.76362997,0.01113,1
2022,48,051,0.79666001,0.01408,1
2022,48,053,0.83811003,0.01156,1
2022,48,055,0.68268001,0.01083,1
2022,48,057,0.74904001,0.01451,1
2022,48,059,0.85600001,0.01371,1
2022,48,061,0.48561999,0.0066999998,1
2022,48,063,0.69485003,0.01338,1
2022,48,065,1.04585,0.023639999,1
2022,48,067,0.73061001,0.01065,1
2022,48,069,0.62001997,0.018510001,1
2022,48,071,0.85763001,0.01133,1
2022,48,073,0.64780998,0.0096199997,1
2022,48,075,0.78938001,0.020169999,1
2022,48,077,0.90792,0.0166,1
2022,48,079,0.65393001,0.027489999,1
2022,48,081,0.9702,0.023360001,1
2022,48,083,0.72548997,0.01794,1
2022,48,085,1.0616699,0.0065700002,1
2022,48,087,0.75351,0.027899999,1
2022,48,089,0.73430002,0.01356,1
2022,48,091,0.99019003,0.0074499999,1
2022,48,093,0.74312001,0.01471,1
NA,48,095,NA,NA,NA
2022,48,097,0.80071998,0.01134,1
2022,48,099,0.83302999,0.0077599999,1
NA,48,101,NA,NA,NA
2022,48,103,0.77411997,0.028829999,1
2022,48,105,0.75739002,0.024040001,1
2022,48,107,0.72017002,0.019889999,1
2022,48,109,0.77182001,0.023879999,1
2022,48,111,0.64752001,0.0173,1
2022,48,113,0.63424999,0.0055999998,1
2022,48,115,0.63875997,0.01504,1
2022,48,117,0.57874,0.01429,1
2022,48,119,0.83983999,0.019379999,1
2022,48,121,0.98328,0.00581,1
2022,48,123,0.77981001,0.01496,1
NA,48,125,NA,NA,NA
2022,48,127,0.57446003,0.01455,1
2022,48,129,0.91601002,0.02493,1
2022,48,131,0.59026998,0.01375,1
2022,48,133,0.78671002,0.01276,1
2022,48,135,0.78214997,0.0080899997,1
2022,48,137,0.69123,0.041110002,1
2022,48,139,0.82852,0.0073799998,1
2022,48,141,0.64658999,0.0061599999,1
2022,48,143,0.86059999,0.01116,1
2022,48,145,0.56549001,0.01259,1
2022,48,147,0.83718997,0.01159,1
2022,48,149,0.8592,0.01401,1
2022,48,151,0.86805999,0.027829999,1
2022,48,153,0.69265002,0.02018,1
NA,48,155,NA,NA,NA
2022,48,157,0.85812998,0.0069599999,1
2022,48,159,0.80655003,0.01653,1
2022,48,161,0.76169997,0.01447,1
2022,48,163,0.56471002,0.0128,1
2022,48,165,0.82081997,0.01517,1
2022,48,167,0.83270001,0.0071,1
2022,48,169,0.75414002,0.025909999,1
2022,48,171,0.84829998,0.01409,1
NA,48,173,NA,NA,NA
2022,48,175,0.88993001,0.021980001,1
2022,48,177,0.63777,0.0131,1
2022,48,179,0.74809998,0.01318,1
2022,48,181,0.82727998,0.0080199996,1
2022,48,183,0.71904999,0.0071800002,1
2022,48,185,0.82354999,0.01143,1
2022,48,187,0.85474002,0.0079399999,1
2022,48,189,0.61313999,0.01088,1
NA,48,191,NA,NA,NA
2022,48,193,0.85563999,0.01781,1
2022,48,195,0.76011997,0.02028,1
2022,48,197,0.80598998,0.027349999,1
2022,48,199,0.91417003,0.01007,1
2022,48,201,0.67668003,0.00557,1
2022,48,203,0.67927003,0.0097000003,1
NA,48,205,NA,NA,NA
2022,48,207,0.78201997,0.02049,1
2022,48,209,0.85219002,0.0080800001,1
2022,48,211,0.8549,0.025429999,1
2022,48,213,0.75220001,0.0082400003,1
2022,48,215,0.52191001,0.0063999998,1
2022,48,217,0.74773002,0.01079,1
2022,48,219,0.73356003,0.01245,1
2022,48,221,0.90656,0.01007,1
2022,48,223,0.79097003,0.0112,1
2022,48,225,0.65561998,0.01151,1
2022,48,227,0.76109999,0.01222,1
NA,48,229,NA,NA,NA
2022,48,231,0.82055002,0.0084499996,1
2022,48,233,0.80466998,0.01347,1
NA,48,235,NA,NA,NA
2022,48,237,0.82705998,0.01891,1
2022,48,239,0.83033001,0.01448,1
2022,48,241,0.81098002,0.01112,1
NA,48,243,NA,NA,NA
2022,48,245,0.67346001,0.0066800001,1
2022,48,247,0.57916999,0.01939,1
2022,48,249,0.64227998,0.01055,1
2022,48,251,0.86857998,0.0074999998,1
2022,48,253,0.79263997,0.01472,1
2022,48,255,0.72005999,0.01528,1
2022,48,257,0.78201997,0.00771,1
2022,48,259,1.02351,0.01187,1
NA,48,261,NA,NA,NA
NA,48,263,NA,NA,NA
2022,48,265,0.79914999,0.01088,1
2022,48,267,0.80001998,0.025629999,1
NA,48,269,NA,NA,NA
NA,48,271,NA,NA,NA
2022,48,273,0.73377001,0.01096,1
2022,48,275,0.77196997,0.02386,1
2022,48,277,0.71825999,0.01007,1
2022,48,279,0.65913999,0.01462,1
2022,48,281,0.85227001,0.01274,1
2022,48,283,0.58717,0.015869999,1
2022,48,285,0.81727999,0.01538,1
2022,48,287,0.82529998,0.01436,1
2022,48,289,0.79465997,0.01322,1
2022,48,291,0.70385998,0.0088499999,1
2022,48,293,0.65666002,0.01153,1
2022,48,295,0.80715001,0.02991,1
2022,48,297,0.80335999,0.01508,1
2022,48,299,0.80267,0.01326,1
NA,48,301,NA,NA,NA
2022,48,303,0.76855999,0.0066399998,1
2022,48,305,0.85031998,0.020819999,1
2022,48,307,0.69806999,0.016720001,1
2022,48,309,0.68001002,0.00666,1
NA,48,311,NA,NA,NA
2022,48,313,0.69716001,0.01503,1
2022,48,315,0.76415002,0.01514,1
2022,48,317,0.87796998,0.023800001,1
2022,48,319,0.88789999,0.02665,1
2022,48,321,0.71632999,0.01057,1
2022,48,323,0.68305999,0.01208,1
2022,48,325,0.78584999,0.01108,1
2022,48,327,0.64155,0.025180001,1
2022,48,329,0.84231001,0.0085199997,1
2022,48,331,0.72762001,0.01271,1
2022,48,333,0.85066998,0.02132,1
2022,48,335,0.79342997,0.019789999,1
2022,48,337,0.84710002,0.01405,1
2022,48,339,0.84201998,0.0069300001,1
2022,48,341,0.62011999,0.01345,1
2022,48,343,0.66114998,0.01377,1
NA,48,345,NA,NA,NA
2022,48,347,0.70853001,0.0092900004,1
2022,48,349,0.67293,0.0098999999,1
2022,48,351,0.79048997,0.01702,1
2022,48,353,0.71263999,0.01446,1
2022,48,355,0.72533,0.0067699999,1
2022,48,357,0.66895002,0.018069999,1
2022,48,359,1.1142499,0.036800001,1
2022,48,361,0.83389997,0.0085699996,1
2022,48,363,0.75871998,0.01196,1
2022,48,365,0.78579998,0.0131,1
2022,48,367,0.97498,0.0085500004,1
2022,48,369,0.61421001,0.01925,1
2022,48,371,0.81389999,0.016450001,1
2022,48,373,0.72953999,0.0099499999,1
2022,48,375,0.69432998,0.0078800004,1
2022,48,377,0.8477,0.020649999,1
2022,48,379,0.79636002,0.01887,1
2022,48,381,0.85433,0.0080700004,1
2022,48,383,0.74109,0.02471,1
2022,48,385,0.87980002,0.02311,1
2022,48,387,0.70543998,0.01481,1
2022,48,389,0.72328001,0.01509,1
2022,48,391,0.73110998,0.01921,1
NA,48,393,NA,NA,NA
2022,48,395,0.71644998,0.01516,1
2022,48,397,0.94744998,0.01033,1
2022,48,399,0.76265001,0.018060001,1
2022,48,401,0.72330999,0.01038,1
2022,48,403,0.78754997,0.01453,1
2022,48,405,0.64100999,0.01678,1
2022,48,407,0.75695002,0.01046,1
2022,48,409,0.74300998,0.0086500002,1
2022,48,411,0.73303002,0.022709999,1
2022,48,413,0.78022999,0.028620001,1
2022,48,415,0.78162003,0.01585,1
2022,48,417,0.88690001,0.03049,1
2022,48,419,0.63335001,0.01168,1
2022,48,421,0.71311998,0.029650001,1
2022,48,423,0.75515002,0.0067199999,1
2022,48,425,0.95037001,0.017790001,1
2022,48,427,0.50836003,0.01009,1
2022,48,429,0.76441002,0.0174,1
2022,48,431,0.95087999,0.039489999,1
NA,48,433,NA,NA,NA
2022,48,435,0.77819997,0.02846,1
2022,48,437,0.66207999,0.01835,1
2022,48,439,0.75234997,0.0054799998,1
2022,48,441,0.80875999,0.0075699999,1
NA,48,443,NA,NA,NA
2022,48,445,0.63616002,0.01575,1
NA,48,447,NA,NA,NA
2022,48,449,0.61958998,0.01129,1
2022,48,451,0.78692001,0.0081200004,1
2022,48,453,0.81379002,0.00636,1
2022,48,455,0.75336999,0.01306,1
2022,48,457,0.84077001,0.0129,1
2022,48,459,0.81557,0.01072,1
