zip,county,num_below_p50,pop2018,ec_zip,ec_se_zip,nbhd_ec_zip,ec_grp_mem_zip,ec_high_zip,ec_high_se_zip,nbhd_ec_high_zip,ec_grp_mem_high_zip,exposure_grp_mem_zip,exposure_grp_mem_high_zip,nbhd_exposure_zip,bias_grp_mem_zip,bias_grp_mem_high_zip,nbhd_bias_zip,nbhd_bias_high_zip,clustering_zip,support_ratio_zip,volunteering_rate_zip,civic_organizations_zip
76823,48049,533.1510741710663,2840,.82438999,.02877,.89428997,.91482002,1.16845,.029859999,1.04398,1.2280999,.91036999,1.062,.76481998,-.00489,-.1564,-.16927999,-.36499,.10146,.94752997,.051120002,.0073299999
76825,48307,1375.816512823105,6798,.68856001,.019060001,.37992001,.56305999,1.23476,.02641,.82454002,1.12843,.67988002,.90889001,.50150001,.17182,-.24154,.24243,-.64415002,.12198,.99897999,.063390002,.018519999
76834,48083,1178.468620300293,5328,.71095002,.021840001,.31929001,.56032002,1.25193,.030160001,.70785999,1.11472,.58254999,.84821999,.31896001,.038150001,-.31419,-.00105,-1.21929,.11881,.99625999,.04668,.0232
76837,48095,348.25634765625,3279,,,,,,,,,,,,,,,,.11537613,.99596858,.031817298,.012583741
76844,48333,594.9688007831573,3706,.82060999,.024839999,.40614,.71135998,1.27632,.034340002,.64857,1.14389,.70898998,.93791002,.40267,-.0033499999,-.21962,-.0086300001,-.61070001,.11194,.99695998,.083520003,.02396
76849,48267,709.7698822021484,3880,.79360998,.02719,.73929,.83415997,1.2335,.030370001,1.1256599,1.26166,.92580003,1.04893,.84170997,.098980002,-.20281,.12168,-.33735001,.13011,.99919999,.13186,.028379999
76853,48281,209.6002411842346,1544,,,,,,,,,,,,,,,,.099475838,.9825483,.14427003,.032174982
76856,48319,578.4712829589844,3650,.90192002,.026660001,.57499999,.81988001,1.39894,.02716,.90833998,1.2476799,.80763,1.01186,.60089999,-.01516,-.23305,.043110002,-.51161999,.12172,.99752003,.02675,.02778
76857,48049,257.3498611450195,1596,,,,,,,,,,,,,,,,.085076198,.95393676,.065697081,.0098158475
76859,48327,391.7317199707031,1978,.62826997,.02853,,.72236001,1.1141599,.04329,,1.15397,.79913002,1.01959,,.09606,-.1318,,,.11188,.99739999,.073250003,.020409999
76861,48451,324.57861328125,1927,.84824997,.040589999,,1.03601,1.36765,.03056,,1.45667,1.02459,1.21867,,-.01114,-.19529,,,.092390001,.97545999,.035859998,.0082299998
76864,48333,159.5250751972198,822,,,,,,,,,,,,,,,,.098833263,.92995369,.052923754,
76877,48411,1004.450988769531,4332,.72538,.02572,.55085999,.69872999,1.23484,.029309999,.89658999,1.15962,.75783002,.94713998,.59881997,.077990003,-.22434001,.0801,-.49724999,.13901,.99678999,.03053,.02005
76878,48083,233.5899600982666,1857,,,,,,,,,,,,,,,,.11407448,.99514407,.069706447,.011492227
76901,48451,4107.582983732224,30552,.77926999,.01213,.63576001,.77701002,1.2716,.01316,1.13412,1.2864799,.92216003,1.09509,.82359999,.15741,-.17477,.22808,-.37702999,.091250002,.96235001,.045469999,.00954
76903,48451,6888.494555473328,31749,.65750003,.01158,.44705999,.59666997,1.21009,.01493,.89973003,1.1771899,.78037,1.01415,.59038001,.23540001,-.16076,.24275,-.52399999,.088289998,.97162998,.034340002,.028829999
76904,48451,2284.272698879242,35697,.92370999,.01179,.98861998,.99598998,1.38071,.01068,1.38214,1.41326,1.04487,1.18354,1.07539,.04679,-.19410001,.080689996,-.28523999,.092390001,.97307003,.050220001,.0066800001
76905,48451,2040.915878295898,12769,.79931003,.015690001,.75226998,.85716999,1.295,.01529,1.28318,1.35215,.97551,1.16698,.94126999,.12131,-.15868001,.20079,-.36324,.088909999,.89999002,.047499999,.01163
76908,48451,88.79523468017578,2534,1.13458,.040029999,,,1.38799,.026110001,,,,,,,,,,.11085,.38457,.057209998,.02045
76932,48383,724.3655223846436,3769,.74357003,.026729999,.91033,.91461003,1.12123,.02767,1.21123,1.22712,1.0158401,1.08744,.97577,.099650003,-.12845001,.067060001,-.2413,.12211,.99713999,.03796,.01255
76933,48081,224.1036672592163,1273,,,,,,,,,,,,,,,,.10264292,.99593216,.081713445,.021723691
76935,48451,142.2327337265015,1912,,,,,,,,,,,,,,,,.079147592,.92355931,.099687397,.045172773
76936,48413,456.1206359863281,3061,.78246999,.02912,,.74782002,1.23663,.03565,,1.17023,.77573001,.98712999,,.035980001,-.18549,,,.1213,.99606001,.045109998,.0099099996
76941,48235,185.3815307617188,1360,,,,,,,,,,,,,,,,.097092748,.99060196,.24553564,.020159855
76943,48105,888.320686340332,3527,.76419002,.025140001,.50136,.65355998,1.21626,.03081,.81479001,1.10557,.74448001,.93150002,.58907002,.12212,-.18686999,.1489,-.38319001,.14218999,1,.02032,.01526
76945,48081,327.9417662620544,1712,,,,,,,,,,,,,,,,.093207859,.99315906,.089972243,.040326927
76950,48435,669.5277135372162,3883,.77012002,.02954,1.0528899,1.02503,1.2400301,.027249999,1.43773,1.43433,1.12588,1.22499,1.0979199,.089579999,-.17089,.04101,-.30950999,.11878,.99984998,.04972,.028510001
76951,48431,244.345947265625,1141,.94620001,.04222,,1.08586,1.47338,.0273,,1.50661,1.0723701,1.23076,,-.01257,-.22413,,,.10632,.99444997,.081519999,.01942
76958,48451,27.02371597290039,146,.90582001,.040619999,,1.12712,1.36105,.02998,,1.42786,1.0583,1.2069401,,-.065030001,-.18303999,,,.095449999,.96851999,.079279996,.00392
77002,48201,346.8065798282623,13571,.75436997,.01364,.99032998,.94766003,1.49507,.01086,1.5608701,1.58948,1.04583,1.39821,1.18558,.093879998,-.13680001,.16469,-.31654,.080839999,.48762,.047800001,.24888
77003,48201,2643.387706756592,9876,.85420001,.018479999,.94633001,1.02191,1.55048,.0109,1.64864,1.60369,1.0111099,1.41324,1.4004,-.01068,-.13476001,.32424,-.17727,.073909998,.57744002,.058979999,.018209999
77004,48201,5649.198641061783,36959,.87671,.01449,.71654999,.96350002,1.53824,.01067,1.55972,1.6108,1.06171,1.43109,1.2946301,.092500001,-.12557,.44652,-.20476,.082149997,.74184,.075599998,.03297
77005,48201,576.2774245738983,28552,1.11234,.031479999,,1.30635,1.76324,.01167,,1.79353,1.26266,1.6325999,,-.034600001,-.098580003,,,.083489999,.84311998,.081040002,.02115
77006,48201,972.006404876709,22632,1.1443599,.018689999,1.40602,1.24852,1.66079,.0086099999,1.77247,1.68393,1.2800601,1.51535,1.60686,.024639999,-.11125,.12499,-.10307,.079080001,.72672999,.096749999,.01345
77007,48201,3892.360556762666,37492,1.07645,.01472,1.67686,1.25148,1.67395,.0071800002,1.83199,1.72528,1.2186,1.533,1.66643,-.02698,-.12543,-.0062600002,-.099349998,.083379999,.79619002,.065260001,.0063299998
77008,48201,4302.576280653477,34184,1.0473,.01668,1.52239,1.24435,1.71852,.0073099998,1.91768,1.74851,1.1970299,1.55239,1.67328,-.039530002,-.12634,.090170003,-.14606,.078500003,.76023,.071850002,.0074100001
77009,48201,9704.214385986328,36260,.71850997,.01382,.66693002,.85115999,1.57199,.01102,1.4843,1.61287,.98738003,1.43058,1.22184,.13796,-.12743001,.45416,-.21481,.073190004,.78973001,.066869996,.0085800001
77010,48201,6.631131649017334,862,,,,,,,,,,,,,,,,.088401258,.21270609,.049074076,
77011,48201,6691.733171463013,17803,.56339002,.0143,.51749003,.71727997,1.17782,.02248,.68792999,1.27001,.77272999,1.11965,.61553001,.071759999,-.13428999,.15928,-.11762,.071740001,.83851999,.035399999,.01105
77012,48201,7680.971084594727,19468,.51051003,.01362,.4233,.60356998,1.00003,.0241,.61181003,1.0988899,.71155,.97667003,.42998001,.15175,-.12513,.01554,-.42289001,.069909997,.81213999,.020020001,.01223
77013,48201,4189.251159667969,20706,.44933999,.01225,.35499001,.58455002,.92531002,.022810001,.62636,.99378997,.69801003,.92611998,.39403999,.16255,-.073059998,.099100001,-.58960998,.072489999,.73855001,.01733,.0029899999
77014,48201,3520.106735654175,36455,.60290003,.01108,.58449,.74671,1.08859,.01523,1.0477099,1.2136,.86361003,1.0784301,.65827,.13536,-.12534,.11208,-.5916,.077749997,.74186999,.028109999,.00734
77015,48201,9883.917694091797,56155,.55221999,.01036,.47856,.64128,1.00245,.016279999,.78289998,1.06011,.72596002,.90934998,.50623,.11664,-.16579001,.05466,-.54651999,.079939999,.91220999,.02086,.0035300001
77016,48201,7156.253601074219,30184,.51648998,.01071,.41767001,.60188001,.93216002,.017580001,.71166003,1.08424,.69983,.90648001,.42627999,.13997,-.1961,.02021,-.66947001,.074830003,.81792998,.02626,.01065
77017,48201,8297.868000984192,32720,.56160998,.01221,.47317001,.66294998,1.03649,.01976,.74348003,1.14467,.74690998,.97311997,.51901001,.11241,-.17629001,.088320002,-.43250999,.076499999,.85685003,.02093,.0085399998
77018,48201,3860.156932830811,28235,.79049999,.019379999,1.18231,1.0064,1.71796,.0094499998,1.91942,1.73217,1.07075,1.53313,1.5261199,.0601,-.12983,.22528,-.25771001,.070869997,.79961002,.088200003,.01068
77019,48201,1000.120815146714,21319,1.04971,.01936,1.33759,1.21997,1.64905,.0095899999,1.82847,1.69909,1.1778001,1.50904,1.6279,-.035810001,-.12594999,.17834,-.12321,.081249997,.64563,.075889997,.0121
77020,48201,8320.702552318573,25749,.56564999,.01211,.36081001,.61308002,1.25244,.01753,.78303999,1.33687,.74083,1.16958,.62812001,.17244001,-.14303,.42557001,-.24664,.07299,.88233,.029619999,.01111
77021,48201,5635.434676170349,26655,.66627002,.0119,.51934999,.66017002,1.3249,.01348,1.1626101,1.43055,.89431,1.2510999,.86385,.26181,-.14343999,.39879,-.34584999,.078759998,.80488998,.04149,.01271
77022,48201,8321.688077926636,28277,.55220002,.01236,.54048997,.54373002,1.19815,.01894,.81251001,1.25752,.78072,1.11756,.59381002,.30355,-.12524,.089790002,-.36831,.072379999,.79018998,.027009999,.0081399996
77023,48201,8568.207458496094,29074,.62414998,.01454,.59824002,.75292999,1.33464,.016340001,1.1154,1.44133,.83722001,1.22776,.77548999,.10068,-.17395,.22856,-.43832001,.073650002,.80813998,.05046,.01568
77024,48201,1169.056631140411,38379,.93098003,.018759999,1.5832,1.16448,1.63823,.01176,1.86514,1.74518,1.13896,1.52088,1.44949,-.02241,-.14748,-.092249997,-.28674999,.082900003,.82955998,.06318,.024460001
77025,48201,2304.760235667229,28955,.90684998,.0165,.99036002,1.02657,1.56293,.01216,1.72532,1.63478,1.09117,1.44805,1.3779,.059209999,-.12896,.28125,-.25213999,.085649997,.60549003,.06103,.00642
77026,48201,7488.494140625,22380,.51010001,.01141,.34509999,.60396999,1.0065399,.020819999,.57934999,1.09987,.67294002,.97232997,.40678,.1025,-.13117,.15163,-.42425001,.071460001,.83320999,.02131,.01323
77027,48201,340.0797634124756,16962,1.12264,.01684,1.56821,1.23813,1.60323,.0097700004,1.80612,1.66457,1.20015,1.48492,1.56082,-.031649999,-.12098,-.0047300002,-.15716,.085210003,.65496999,.063100003,.01651
77028,48201,4375.498956680298,16721,.52354002,.01175,.44509,.68602997,.92326999,.021090001,.71105999,1.03546,.72403997,.90074003,.43651,.052499998,-.14957,-.019640001,-.62893999,.077,.81998998,.024429999,.01151
77029,48201,4405.691820263863,18090,.56676,.01317,.55116999,.68700999,.98378998,.020780001,.73984998,1.09787,.73835999,.93150997,.50435001,.06955,-.1786,-.092820004,-.46693,.078309998,.86370999,.021120001,.01006
77030,48201,371.2642713785172,10963,1.0527101,.016659999,1.59408,1.16151,1.60861,.01136,1.78886,1.66985,1.13177,1.47315,1.42302,-.026280001,-.13352001,-.1202,-.25709,.090020001,.79126,.069179997,.0061499998
77031,48201,2721.103548675776,17536,.47924,.01589,,.65704,1.21049,.024569999,,1.36069,.80308002,1.2111599,,.18185,-.12346,,,.078529999,.56155998,.02413,.01067
77032,48201,2296.92932009697,14093,.59652001,.01204,.38585001,.73049998,1.1084501,.02087,.53074998,1.2385401,.81682998,1.08284,.58226001,.10569,-.14377999,.33733001,.088480003,.079489999,.68235999,.03081,.0081099998
77033,48201,7286.630823135376,29903,.55247998,.0108,.426,.68370998,1.0079401,.01725,.74616998,1.0741301,.73277003,.96402001,.45605001,.066950001,-.11422,.065889999,-.63617003,.07564,.85176003,.02012,.0052800002
77034,48201,4895.851596206427,40532,.62699997,.01107,.54883999,.75270998,1.07188,.01695,.84854001,1.16239,.84350997,1.04046,.61851001,.10765,-.11719,.11264,-.37191999,.075649999,.77851999,.020129999,.0064900001
77035,48201,8933.130956351757,38524,.55202001,.01275,.38982999,.69676,1.4021699,.01575,1.14048,1.49693,.86483997,1.33653,.74457997,.19435,-.12001,.47645,-.53170002,.074259996,.70160002,.03743,.0037799999
77036,48201,17449.78479003906,76831,.39387,.01144,.17242999,.33432001,1.1210901,.019880001,.67128998,1.22369,.54042,1.10905,.31694999,.38137001,-.10337,.45596999,-1.1179301,.073519997,.73541999,.01533,.0058200001
77037,48201,4153.623746246099,20463,.44132,.01302,.51503998,.62462997,.91158003,.02421,.66448998,1.0398099,.69279999,.89757001,.39706001,.098389998,-.15847,-.29712999,-.67354,.069069996,.71877003,.025149999,.0067199999
77038,48201,5580.636297225952,31365,.54929,.01173,.59060001,.71645999,1.0261,.01809,.89758998,1.1303101,.78469998,.99293,.54456002,.086960003,-.13835,-.084540002,-.64828002,.078829996,.76016003,.021749999,.00226
77039,48201,7181.628051757813,28385,.45311001,.01248,.42082,.54075998,.93711001,.02258,.70169002,1.11427,.67435998,.90477002,.33331999,.19811,-.23154999,-.26249,-1.1051199,.074560001,.84341002,.050319999,.00118
77040,48201,5443.771778538823,48290,.66531998,.01159,.62952,.83954,1.28499,.01415,1.1298,1.42448,.94426,1.24122,.80647999,.1109,-.14764,.21942,-.40090001,.07914,.76326001,.03523,.0078400001
77041,48201,3854.305358886719,34885,.7119,.014,.60712999,.88343,1.36528,.016100001,1.14573,1.39022,1.0266,1.32924,.92462999,.13946,-.045869999,.34338,-.23910999,.085079998,.80579001,.034150001,.00997
77042,48201,3753.373626708984,42515,.66885,.01088,.67048001,.83538997,1.34901,.01275,1.34749,1.47537,.96823001,1.30633,.92970002,.1372,-.1294,.27882001,-.44938001,.079329997,.64036,.036529999,.0087200003
77043,48201,3946.2919921875,25447,.72601002,.01602,.72053999,.92387998,1.51684,.01298,1.60251,1.60807,1.05033,1.40668,1.1826,.12039,-.14317,.39072001,-.35508001,.078429997,.77719003,.050500002,.01269
77044,48201,2660.536331176758,45885,.70776999,.01032,.80304998,.85762,1.22285,.01204,1.25878,1.2972,.89792001,1.1126,.94352001,.044879999,-.16592,.14888,-.33412999,.081490003,.84851998,.03971,.0026499999
77045,48201,5871.344430923462,37279,.60207999,.01269,.49937001,.69611001,1.18264,.016030001,.93747002,1.26419,.85725999,1.1498899,.70848,.18798999,-.099399999,.29515001,-.32321,.080449998,.83104002,.02173,.0078800004
77047,48201,2478.519378662109,29693,.71437001,.01248,.93952,.90815002,1.26202,.01202,1.32888,1.36296,.93932998,1.18023,.97477001,.033190001,-.15482999,.036169998,-.36327001,.080370001,.77588999,.031580001,.00697
77048,48201,3780.855972290039,17721,.64810997,.01154,.67066002,.84704,1.0982,.01375,1.05845,1.20302,.87786001,1.05198,.74421,.035110001,-.14358,.09883,-.42225,.080880001,.82924998,.02372,.00777
77049,48201,3713.356266021729,35230,.65061003,.01125,.77539998,.83186001,1.05803,.01399,1.0281399,1.14477,.84223998,.97937,.75608999,.01232,-.16889,-.02554,-.35982001,.086110003,.84606999,.02203,.0023099999
77050,48201,996.0095977783203,4999,.42882001,.0174,,.60276997,.79933,.037919998,,.97162998,.68107998,.85829002,,.11498,-.13204999,,,.078079998,.68497998,.04806,.0080300001
77051,48201,3650.117301940918,17052,.62617999,.01162,.53052998,.74122,1.14437,.015699999,.95208001,1.24625,.85003,1.08735,.68340999,.12801,-.14613999,.2237,-.39313999,.077270001,.80647999,.028510001,.01231
77053,48157,6772.652462601662,30938,.63744003,.01193,.28014001,.74239999,1.10229,.02266,.47641999,1.1851799,.79815,1.06014,.32438001,.069849998,-.11795,.13638,-.46873999,.084109999,.84560001,.01754,.0050400002
77054,48201,2133.493152618408,22704,.92317998,.01273,1.08131,1.0874,1.41085,.01172,1.46082,1.37429,1.0688601,1.32883,1.23462,-.017340001,-.03421,.12418,-.18321,.088990003,.73479998,.056880001,.01048
77055,48201,9131.210673093796,44680,.58412999,.01424,.42254001,.66444999,1.5592099,.01329,1.62535,1.63161,.96359998,1.44083,.98789001,.31044999,-.13241,.57227999,-.64528,.073820002,.78321999,.044020001,.0072599999
77056,48201,484.9299281537533,21807,.99141002,.01637,1.45298,1.11964,1.54592,.01161,1.7605,1.58161,1.13353,1.44004,1.4425499,.01225,-.098310001,-.0072300001,-.22041,.08439,.59309,.058479998,.018069999
77057,48201,2409.819869458675,41503,.66083997,.01466,.3502,.69832999,1.4881099,.01288,1.59262,1.57253,1.01683,1.41592,1.0494699,.31323001,-.11061,.66631001,-.51753998,.07722,.73593003,.045620002,.00734
77058,48201,923.127130090259,16911,.89279002,.01661,.85867,1.07057,1.42617,.01465,1.38757,1.49672,1.1202101,1.34455,1.13545,.044319998,-.11318,.24376,-.22204,.08427,.70398003,.0548,.01795
77059,48201,536.6760520935059,16944,1.13855,.023390001,,1.27904,1.58781,.01455,,1.64109,1.21108,1.43853,,-.056120001,-.14081,,,.08365,.78715003,.08653,.0041499999
77060,48201,10528.31908228993,44828,.44238999,.01032,.29451001,.47690001,.89848,.018920001,.56009001,1.05717,.63964999,.93177998,.34303001,.25443,-.13457,.14144,-.63277,.070309997,.71828997,.02352,.0071399999
77061,48201,5513.024106264114,25607,.52217001,.0121,.32699999,.64919001,1.12005,.020470001,.81694001,1.22568,.76178002,1.07039,.48049,.1478,-.14507,.31942999,-.70025003,.070929997,.68869001,.02324,.0045699999
77062,48201,1435.670750141144,26358,.89858001,.018239999,.8233,1.01853,1.5023,.01422,1.62159,1.57978,1.15086,1.38736,1.23335,.11498,-.13869999,.33247,-.31478,.08117,.76573998,.071680002,.0061699999
77063,48201,2643.252921581268,38961,.66043001,.01252,.56777,.79592001,1.34584,.01381,1.23066,1.45038,.97026002,1.31393,.92128998,.17968,-.10385,.38372001,-.33579999,.077160001,.65689999,.038120002,.00138
77064,48201,4384.341598510742,49790,.74910998,.01242,.87163001,.96331,1.32314,.01398,1.27599,1.4078799,1.0307,1.26625,.97400999,.06538,-.11185,.10511,-.31003001,.08134,.81213999,.044050001,.0041399999
77065,48201,2372.210515201092,38265,.83754998,.01255,.96622002,1.0527,1.30874,.01338,1.31293,1.42459,1.08784,1.27914,1.0398999,.032299999,-.1137,.070859998,-.26255,.081820004,.71032,.042119998,.0048199999
77066,48201,3613.395601928234,36703,.69994998,.01251,.75803,.89529002,1.18293,.015930001,1.11701,1.34202,.94475001,1.15635,.82051003,.052359998,-.16057,.076140001,-.36135,.077679999,.79030001,.037209999,.0058599999
77067,48201,6044.790794730186,34575,.53248,.01161,.53051001,.69413,1.01127,.01804,.87241,1.1684901,.80641001,1.03613,.49428001,.13924,-.12774,-.073310003,-.76502001,.075860001,.72307998,.02218,.0048699998
77068,48201,637.0990829467773,10991,.72845,.017729999,,.98988003,1.2374901,.019269999,,1.33237,.97043002,1.2033,,-.02004,-.10726,,,.077459998,.53179002,.03571,.0093799997
77069,48201,558.8100204467773,18622,.83855999,.01589,.88392001,1.00167,1.3231699,.0166,1.32657,1.45129,1.06493,1.29708,1.14675,.0594,-.11889,.22919001,-.15681,.078489996,.57244003,.054559998,.01781
77070,48201,2554.765444993973,53239,.87939,.01157,1.03966,1.0455,1.37615,.01209,1.4065599,1.51297,1.08865,1.30225,1.13995,.039639998,-.16181,.087980002,-.23388,.080310002,.73325998,.048549999,.0092599997
77071,48201,4023.889572143555,28558,.65527999,.014,.82419002,.80633998,1.27428,.01847,1.3310601,1.34666,.89677,1.18953,.76524001,.10084,-.1321,-.077030003,-.73940003,.080320001,.76486999,.033160001,.01404
77072,48201,13325.60067749023,61818,.56414998,.01214,.55010998,.68935001,1.15439,.018510001,.96474999,1.2149301,.78428,1.09543,.56186002,.12103,-.10909,.02091,-.71708,.076930001,.82879001,.023600001,.0069900001
77073,48201,1825.716926574707,41745,.61527002,.01023,.61721998,.77699,1.04581,.01415,.94512999,1.12628,.84135002,1.03476,.66390002,.076499999,-.08845,.070309997,-.42359999,.076650001,.71963,.02984,.00156
77074,48201,8522.678186655045,41386,.46298,.01293,.36447999,.58279997,1.23886,.02039,.96579999,1.34901,.73733002,1.21621,.53805,.20958,-.1092,.32258001,-.79499,.077959999,.73083001,.02658,.0077599999
77075,48201,4348.15246963501,43933,.65841001,.01129,.68432999,.82725,1.09524,.01521,.96610999,1.20262,.85578001,1.04571,.66943997,.033330001,-.15005,-.02225,-.44317001,.079690002,.78386998,.0199,.0062000002
77076,48201,8464.980560302734,34985,.49533001,.01172,.39201999,.58069003,.99107999,.02122,.65504003,1.07425,.65794998,.94266999,.42739001,.11743,-.13957,.08275,-.53264999,.069169998,.83718997,.022229999,.0042900001
77077,48201,3745.151603400707,58131,.85079998,.01148,.98123002,1.01923,1.40172,.01254,1.47203,1.5014,1.0626301,1.33161,1.19408,.040849999,-.12751,.17825,-.23277,.08224,.69252998,.04501,.00501
77078,48201,4357.141435623169,15411,.50481999,.01167,.36065999,.60139,.88079,.022050001,.57196999,1.0324,.68561,.87970001,.39161,.12283,-.17358001,.079049997,-.46057001,.078280002,.85092002,.025,.0043299999
77079,48201,2231.059283491224,33768,.95252001,.016410001,1.43379,1.13081,1.57649,.01182,1.85449,1.6594501,1.12142,1.47273,1.45271,-.0083699999,-.12679,.01302,-.27656999,.08027,.88414001,.070179999,.01125
77080,48201,9908.079483032227,45832,.51916999,.01301,.34595001,.64273,1.45099,.01421,1.33385,1.54287,.87568998,1.35258,.80827999,.26602,-.14068,.57199001,-.65022999,.073830001,.83617002,.040130001,.0049800002
77081,48201,13149.63620400429,52078,.46682,.01279,.22937,.4691,1.2598701,.01836,.80387998,1.39758,.71675998,1.2441,.55704999,.34551999,-.12336,.58824998,-.44310001,.078599997,.70112997,.028620001,.0072699999
77082,48201,4372.504982769489,55527,.74918002,.01093,.79290003,.88445997,1.25439,.01398,1.1727901,1.35922,.98299998,1.22993,.90793002,.10025,-.10512,.1267,-.29172,.079369999,.72610998,.032669999,.00666
77083,48201,9871.732269287109,79996,.71267003,.01285,.80028999,.81983,1.26823,.016000001,1.2483701,1.35843,.95927,1.19925,.81080002,.14535999,-.13273001,.01296,-.53969002,.086889997,.85803998,.030470001,.0099900002
77084,48201,8638.179342389107,107700,.75639999,.01063,.85495001,1.0007401,1.28462,.01225,1.25536,1.41106,1.0439301,1.24019,.98181999,.041370001,-.13778,.12921999,-.27860001,.079000004,.79866999,.037780002,.00434
77085,48201,2249.064014434814,18274,.59135002,.01435,.65354002,.78750998,1.10727,.02046,.97211999,1.24705,.84873998,1.10153,.63664001,.072140001,-.13211,-.02654,-.52695,.079520002,.73326999,.018209999,.01115
77086,48201,4665.816815555096,29178,.56217998,.01297,.55969,.70436001,1.06618,.01987,.86272001,1.18095,.83695,1.06739,.54996997,.15842,-.10639,-.017680001,-.56866997,.079690002,.792,.01932,.00288
77087,48201,9700.127885460854,36869,.52476001,.01174,.44413,.62734997,1.03391,.01867,.74831998,1.14252,.71917999,.97354001,.49531001,.12768,-.17357001,.10333,-.51081002,.073880002,.83513999,.020989999,.0056500002
77088,48201,10266.63107299805,57003,.56322998,.01045,.50134999,.68453997,1.07692,.01558,.87379003,1.1966,.79799998,1.06037,.55403,.14218,-.12847,.095080003,-.57714999,.076949999,.83704001,.025319999,.0076299999
77089,48201,4609.903579711914,53866,.81032002,.01157,.92003,.93396002,1.26635,.01342,1.26359,1.34131,.98861998,1.1657701,.94071001,.055289999,-.15058,.021980001,-.34322,.081780002,.86857003,.03726,.0050900001
77090,48201,2913.093129277229,39381,.64433002,.0087599996,.51396,.75872999,1.0448101,.01327,.8193,1.15154,.86751997,1.04456,.66979003,.12540001,-.10242,.23265,-.22322001,.077820003,.77087998,.02526,.0055200001
77091,48201,6256.654891252518,27078,.51194,.01249,.39212,.75084001,1.27002,.0174,.96420002,1.41838,.82358998,1.21472,.62206,.088330001,-.16766,.36963999,-.55001003,.071149997,.71482003,.033780001,.01133
77092,48201,7115.672981262207,39035,.53749001,.01226,.40483001,.67800999,1.40807,.01462,1.32119,1.51456,.87462997,1.33033,.76318002,.22480001,-.13849001,.46955001,-.73117,.075149998,.70517999,.037840001,.0121
77093,48201,13536.66391217709,46875,.48337001,.01074,.40402001,.53592002,.87248999,.018820001,.61758,.94322002,.62419999,.81941003,.37691,.14142001,-.15109999,-.071929999,-.63850999,.073710002,.86049002,.037999999,.0082599996
77094,48201,130.2155013084412,9710,.91992003,.02327,,1.13029,1.5046901,.01911,,1.5584,1.1417,1.4134901,,.0099900002,-.10252,,,.083740003,.64292002,.070940003,.01213
77095,48201,2664.506472431123,71878,.90645999,.01301,1.21207,1.05753,1.3997101,.01298,1.62809,1.5099601,1.14213,1.34384,1.3102601,.074079998,-.12362,.074940003,-.24257,.079460002,.78254002,.05993,.0051000002
77096,48201,4285.224876403809,33769,.63945001,.01419,.74524999,.93229002,1.54241,.01313,1.7126,1.63201,.93884999,1.4057,1.1004,.0069800001,-.16099,.32275,-.55634999,.077249996,.77508998,.062259998,.0079100002
77098,48201,473.3462124764919,13549,1.10153,.023530001,,1.2942899,1.67345,.0096399998,,1.7203701,1.23559,1.5319099,,-.047510002,-.12302,,,.08574,.57972997,.087810002,.01193
77099,48201,9809.548980712891,53357,.57920003,.01206,.47922,.65535998,1.13674,.01866,.93627,1.22651,.81098002,1.1223,.52565998,.1919,-.09285,.088349998,-.78113002,.079899997,.75094998,.026280001,.0057100002
77301,48339,5617.811916351318,33660,.64784002,.01247,.45749,.67328,1.25272,.0148,1.0045201,1.30641,.87006003,1.13714,.72354001,.22616,-.14885999,.36770001,-.38834,.085299999,.94072002,.044199999,.01919
77302,48339,1627.175118923187,18972,.81164998,.01646,.73123002,.92098999,1.33244,.01551,1.2010601,1.43233,1.0123,1.2134399,.98202997,.0902,-.18039,.25538999,-.22304,.083779998,.79773003,.058169998,.0060800002
77303,48339,2017.520080566406,20163,.78258002,.01415,.69843,.87055999,1.28462,.01533,1.1336499,1.3362499,.95659,1.14914,.83798999,.089929998,-.16282,.16653,-.35282999,.086609997,.84745997,.068279997,.0092700003
77304,48339,1176.149456262589,30785,.96271998,.01298,1.07974,1.05844,1.4213001,.01102,1.4771,1.49795,1.0858099,1.27763,1.21329,.025210001,-.17244001,.11007,-.21743,.087480001,.85681999,.0638,.01085
77306,48339,1645.448728084564,13245,.62893999,.01539,.51475,.73001999,1.1162,.021299999,.84363002,1.16457,.84526002,1.03731,.56821001,.13634001,-.12268,.094070002,-.48471999,.084140003,.87826002,.048920002,.0040899999
77316,48339,1283.453014373779,24199,1.0624599,.01674,1.2987601,1.20653,1.55189,.0113,1.6862,1.60422,1.19813,1.38937,1.3752199,-.0070000002,-.15464,.055599999,-.22612999,.07925,.91204,.080969997,.0064599998
77318,48339,890.8058271408081,15380,.91679001,.015799999,.97104001,1.0140001,1.3868999,.01403,1.39946,1.44208,1.0723,1.23585,1.08026,.054370001,-.16687,.1011,-.29549,.081869997,.88486999,.078829996,.00105
77320,48471,3332.546296060085,35762,.78210002,.01301,.59549999,.76789999,1.29914,.01541,1.0426,1.31264,.86014003,1.06879,.66479999,.10724,-.22815999,.10425,-.56829,.10471,.98054999,.057879999,.027319999
77327,48291,3324.696640014648,23034,.56830001,.01267,.60948998,.70032001,1.06472,.01653,1.04075,1.13337,.74507999,.90851998,.54899001,.060079999,-.24749,-.11019,-.89574999,.088969998,.96336001,.054370001,.0082999999
