county,county_name,num_below_p50,pop2018,ec_county,ec_se_county,child_ec_county,child_ec_se_county,ec_grp_mem_county,ec_high_county,ec_high_se_county,child_high_ec_county,child_high_ec_se_county,ec_grp_mem_high_county,exposure_grp_mem_county,exposure_grp_mem_high_county,child_exposure_county,child_high_exposure_county,bias_grp_mem_county,bias_grp_mem_high_county,child_bias_county,child_high_bias_county,clustering_county,support_ratio_county,volunteering_rate_county,civic_organizations_county
47147,"Robertson, Tennessee",6551.4946,69344,.76104999,.0091399997,.85812002,.02104,.8265,1.2835799,.0092099998,1.00951,.02135,1.3421,.89569002,1.1088901,.85961002,.90983999,.077249996,-.21031,.00173,-.10955,.10415,.98501003,.087559998,.01548
47149,"Rutherford, Tennessee",18025.701,307128,.82494003,.0061900001,1.07787,.01605,.90265,1.28747,.0074999998,1.2879601,.01605,1.35411,.94397998,1.16343,1.12647,1.20963,.043779999,-.1639,.043140002,-.06476,.090410002,.97035003,.060369998,.01049
47151,"Scott, Tennessee",4151.6997,21954,.57778001,.01367,.50669998,.033070002,.55620003,.90706998,.018130001,.61150002,.033270001,.87805003,.54738998,.67495,.49155,.55785,-.016100001,-.30091,-.03083,-.096170001,.16866,.99937999,.084509999,.01128
47153,"Sequatchie, Tennessee",1750.387,14730,.63419002,.01538,.58021998,.0405,.76779002,1.02248,.016550001,.63792002,.04042,1.12414,.84056997,.91543001,.57376999,.57648998,.086589999,-.22799,-.01124,-.10657,.12837,.99449003,.041609999,.01609
47155,"Sevier, Tennessee",9752.2676,96287,.67552,.0076199998,.66658998,.020810001,.67698002,1.15113,.01048,.77907997,.020640001,1.15915,.71473998,.91904998,.65456003,.67962003,.052829999,-.26124999,-.018379999,-.14635,.094949998,.98668998,.056809999,.016829999
47157,"Shelby, Tennessee",143633.98,937005,.52814001,.0045699999,.73611999,.01208,.53522003,1.2503901,.00667,1.30435,.01219,1.33392,.59968001,1.1579601,.74971998,1.2502,.10749,-.15196,.018130001,-.04332,.083140001,.99208999,.0535,.01158
47159,"Smith, Tennessee",2373.5688,19458,.71149999,.01229,.61453998,.034309998,.73422003,1.10078,.016240001,.67873001,.035689998,1.11806,.75190997,.90595001,.63485003,.63796997,.02352,-.23413,.032000002,-.063890003,.12127,.99465001,.055160001,.01426
47161,"Stewart, Tennessee",1793.2015,13301,.81932002,.01378,.58863997,.039810002,.81073999,1.12129,.0175,.59811002,.04129,1.10402,.79360998,.90283,.57630002,.57647997,-.02159,-.22284,-.02142,-.037519999,.12439,.99357003,.067539997,.020300001
47163,"Sullivan, Tennessee",15609.164,156734,.67641002,.0074100001,.70354998,.018340001,.69498003,1.17118,.0087299999,.87884003,.017969999,1.20428,.76577002,.93186003,.72325999,.75682002,.092440002,-.29234001,.027240001,-.16123,.098980002,.98812997,.071330003,.019069999
47165,"Sumner, Tennessee",13140.737,179473,.82476002,.0072400002,.86927003,.018789999,.86818999,1.35479,.00752,1.1956,.018650001,1.43679,.94155002,1.21243,.87932003,1.12059,.077909999,-.18505,.01143,-.066950001,.096469998,.98154002,.07361,.01743
47167,"Tipton, Tennessee",7625.5088,61446,.80690002,.0094999997,.97367001,.022500001,.86175001,1.26363,.01021,1.10072,.02238,1.30832,.91600001,1.06709,.98487997,1.01205,.05923,-.22606,.01138,-.087619998,.11447,.99408001,.059939999,.01289
47169,"Trousdale, Tennessee",1023.9543,9573,.67444003,.01692,.55531001,.050190002,.76362997,1.06286,.017890001,.61492002,.049860001,1.12309,.84728998,.95604998,.54414999,.54820001,.098729998,-.17472,-.020509999,-.1217,.11501,.98817998,.087930001,.016100001
47171,"Unicoi, Tennessee",1907.0256,17780,.62787998,.01305,.44114,.03624,.62734002,1.0549001,.01943,.53614998,.0374,1.0423599,.65385002,.81901002,.42387,.42225,.040550001,-.27270001,-.040759999,-.26977,.11978,.98975998,.087480001,.017379999
47173,"Union, Tennessee",3127.3176,19293,.60087001,.01239,.42227,.033610001,.57414001,1.0068099,.01754,.47545999,.034979999,.98074001,.62853003,.78876001,.41896999,.41973999,.086520001,-.24339999,-.0078999996,-.13274001,.11171,.98851001,.05229,.0096699996
47175,"Van Buren, Tennessee",884.9621,5704,.59694999,.02197,,,.59654999,.96481001,.03015,,,.96919,.64323002,.81620997,,,.072570004,-.18742999,,,.13294999,.99294001,.0583,.01456
47177,"Warren, Tennessee",5225.7573,40454,.60272002,.01048,.58195001,.025769999,.59110999,1.10167,.01356,.70243001,.02571,1.08348,.67409003,.81189001,.58635998,.58974999,.12309,-.33451,.00752,-.19104999,.11648,.99427998,.16778,.01327
47179,"Washington, Tennessee",11304.746,127055,.74717999,.0075099999,.73291999,.02038,.76881999,1.27663,.0084499996,.94678003,.02012,1.30685,.83512998,1.04407,.76236999,.84129,.079410002,-.25169,.038630001,-.12537999,.094379999,.98194999,.074830003,.015799999
47181,"Wayne, Tennessee",2509.7375,16649,.68234003,.01425,.62623,.040180001,.70753998,1.02966,.017619999,.67126,.040070001,1.03687,.72389001,.81616998,.60421002,.61927998,.02259,-.27042001,-.036449999,-.083930001,.15808,.99994999,.10644,.01661
47183,"Weakley, Tennessee",3897.6399,33626,.76284999,.011,.67729998,.034019999,.80747998,1.20039,.01234,.79729998,.033289999,1.2361701,.85237998,1.0099601,.66465002,.69564003,.052669998,-.22397999,-.01904,-.14613999,.11662,.99528998,.096720003,.020020001
47185,"White, Tennessee",3330.4165,26580,.62506998,.01143,.45565,.029929999,.60378999,1.05993,.01477,.54991001,.030649999,1.05949,.67973,.82802999,.47514999,.47615999,.11173,-.27952999,.041030001,-.15489,.11297,.99190998,.076949999,.01273
47187,"Williamson, Tennessee",7095.2427,218648,1.1341701,.0097000003,1.2929,.01753,1.22649,1.5980901,.0064699999,1.53067,.01746,1.65312,1.24694,1.45136,1.3083301,1.49485,.016410001,-.13902,.0118,-.02396,.086819999,.94541001,.074730001,.02128
47189,"Wilson, Tennessee",8170.0239,132663,.85267001,.0078400001,.91118002,.019889999,.89783001,1.3874201,.0079199998,1.15546,.019950001,1.49897,.94998997,1.26387,.92381001,1.10545,.05491,-.18602,.01368,-.04524,.090329997,.97368997,.083580002,.01332
48001,"Anderson, Texas",6946.8726,57863,.68866998,.01029,.69498998,.02892,.67164999,1.11341,.01343,.82308,.02997,1.09433,.70446998,.86773998,.68956,.74274999,.04659,-.26113001,-.0078800004,-.10815,.10718,.99404001,.051320001,.01543
48003,"Andrews, Texas",2505.0854,17818,.84294999,.01684,1.12675,.037300002,1.12734,1.26439,.01424,1.32669,.03706,1.47937,1.33926,1.3470401,1.14486,1.16079,.15824001,-.098240003,.01581,-.14292,.10767,.99835998,.039889999,.01073
48005,"Angelina, Texas",13387.569,87607,.69543999,.0085899998,.75809002,.020740001,.71253997,1.1998,.01053,.96623999,.02066,1.21473,.80399001,.95081002,.78055,.80252999,.11374,-.27757001,.02878,-.204,.10558,.99642998,.14041001,.01405
48007,"Aransas, Texas",3484.3079,24763,.80969,.01272,.80295002,.032609999,.71771002,1.30428,.01542,.89769,.032910001,1.23764,.80111003,1.00604,.82783997,.82806998,.1041,-.23019999,.030060001,-.084069997,.10358,.98879999,.09945,.02668
48009,"Archer, Texas",932.86536,8789,.87865001,.020409999,1.06295,.04349,1.04975,1.33162,.0153,1.11906,.044709999,1.42347,1.0969599,1.21008,1.07529,1.10376,.04304,-.17634,.01147,-.01386,.11293,.99176002,.060090002,.027279999
48011,"Armstrong, Texas",292.67343,1916,1.07024,.036959998,,,1.21202,1.4157701,.02369,,,1.45219,1.1057,1.24387,,,-.096160002,-.16748001,,,.097560003,.98859,.072999999,.033229999
48013,"Atascosa, Texas",8008.8496,48828,.68539,.0099900002,.81388998,.02458,.79242998,1.09377,.01226,.99996001,.02526,1.15885,.87511998,.98299998,.84745002,.91628999,.094489999,-.17889,.0396,-.091310002,.099289998,.98694998,.06498,.0090300003
48015,"Austin, Texas",3047.8904,29565,.82190001,.01413,.97577,.03056,1.00949,1.34323,.01237,1.10539,.03077,1.44366,1.14299,1.25551,.99896002,1.0243,.1168,-.14985999,.023220001,-.079170004,.10921,.99119002,.099059999,.021400001
48017,"Bailey, Texas",1462.5602,,.56537998,.01912,.69050997,.049520001,.61104,1.13842,.02383,.90678,.049550001,1.1667399,.77389002,.92662001,.74778998,.7626,.21043,-.25914001,.0766,-.18906,.11395,.99754,.03373,.01564
48019,"Bandera, Texas",2297.5476,21763,.92465001,.01383,.98097003,.03878,.90481001,1.33334,.01474,1.03379,.039980002,1.31258,.96037,1.11344,.99548,1.00846,.05785,-.17885,.01457,-.025110001,.095239997,.98369998,.11108,.033690002
48021,"Bastrop, Texas",8848.9463,82577,.66676003,.0099299997,.92750001,.022940001,.85051,1.24702,.01065,1.1281101,.02289,1.32934,1.00713,1.1808,.96451002,.99147999,.15550999,-.1258,.038380001,-.13779999,.09172,.96836001,.057360001,.017969999
48023,"Baylor, Texas",689.42969,,.84042001,.02751,,,1.02944,1.2900701,.023080001,,,1.37018,1.09682,1.18255,,,.06143,-.15866999,,,.13619,.99851,.04104,.025180001
48025,"Bee, Texas",5243.5703,32691,.67040998,.01128,.73214,.031569999,.62980998,1.0968,.01464,.89701003,.032639999,1.06106,.71240997,.83552003,.77987999,.81028003,.11594,-.26993999,.061209999,-.10703,.11016,.99680001,.03923,.0109
48027,"Bell, Texas",38567.043,342236,.77035999,.0054700002,.95502001,.016170001,.7992,1.20402,.0068899998,1.14226,.017069999,1.24898,.90525001,1.09192,.99773002,1.05853,.11715,-.14384,.042819999,-.079099998,.083070002,.97250003,.047759999,.0123
48029,"Bexar, Texas",242081.75,1925865,.71173,.00562,.81053001,.01362,.77425998,1.29696,.0068100002,1.19414,.01356,1.345,.82982999,1.1714,.82279998,1.13325,.06696,-.14820001,.01492,-.05373,.077760004,.96619999,.042479999,.0099999998
48031,"Blanco, Texas",1055.322,11279,.97692001,.01891,.97136003,.060059998,.91666001,1.45526,.0174,1.10236,.06081,1.42643,.98070002,1.22776,.95414001,.99075001,.065310001,-.16181999,-.01805,-.11265,.099550001,.98679,.077249996,.060249999
48035,"Bosque, Texas",2484.2104,18122,.81014001,.01345,.82642001,.04369,.86821997,1.28486,.0151,.90028,.045419998,1.29603,.89832002,1.09192,.83477998,.87927997,.033500001,-.18693,.01001,-.023879999,.096929997,.98368001,.043540001,.02173
48037,"Bowie, Texas",12356.301,93858,.67631,.0074800001,.90003002,.02086,.67329001,1.14659,.0090500005,1.1024801,.021229999,1.15903,.73418999,.89901,.91297001,.97994,.082950003,-.28922999,.01417,-.12503999,.10942,.99550998,.087719999,.01503
48039,"Brazoria, Texas",26697.613,353999,.83867002,.0076299999,1.1398,.01572,1.03836,1.3332,.0078699999,1.37389,.01545,1.4622999,1.15921,1.2988,1.17599,1.25999,.10425,-.12588,.03077,-.090400003,.092320003,.97718,.05266,.01276
48041,"Brazos, Texas",16706.295,219193,.82018,.0079600001,1.03677,.022129999,.85295999,1.47082,.0076899999,1.43516,.021369999,1.49721,.99953002,1.31244,1.15247,1.31317,.14664,-.14078,.10039,-.092900001,.097489998,.98505002,.05706,.015830001
48043,"Brewster, Texas",1211.0934,9216,.98229998,.015699999,.94836003,.064300001,.86071002,1.38553,.01591,.96355999,.065300003,1.3130701,.90221,1.1056499,.88665998,.89104003,.046,-.1876,-.069580004,-.081390001,.10291,.99377,.13477001,.036910001
48045,"Briscoe, Texas",266.36472,,,,,,,,,,,,,,,,,,,,.10951132,.99656856,.069683328,.047466237
48047,"Brooks, Texas",2145.9265,7180,.47837001,.01415,.63380003,.038339999,.35786,.91110998,.033969998,.66931999,.038869999,.79421997,.40792999,.62537003,.61680001,.61624998,.12274,-.27000001,-.02758,-.086110003,.15802,1,.071520001,.01147
48049,"Brown, Texas",5738.8442,37834,.76362997,.01113,.78619999,.030370001,.74260002,1.21429,.01308,.90837002,.031319998,1.20243,.80660999,.9648,.78596002,.84309,.079369999,-.2463,-.00030000001,-.077430002,.098569997,.99438,.055830002,.016140001
48051,"Burleson, Texas",2565.571,17863,.79666001,.01408,.89195001,.04157,.83455002,1.35992,.01511,1.02529,.04194,1.3496701,.90886998,1.10141,.90810001,.94358999,.081770003,-.2254,.017790001,-.086589999,.1041,.99046999,.11022,.020129999
48053,"Burnet, Texas",4954.6968,45750,.83811003,.01156,.83336997,.027729999,.86148,1.35677,.01149,1.02461,.028139999,1.36037,.97368997,1.14757,.91613001,.94809997,.11524,-.18544,.090340003,-.080700003,.09967,.98861998,.056779999,.03064
48055,"Caldwell, Texas",5783.9214,41401,.68268001,.01083,.78467,.02878,.72703999,1.1992199,.01332,.91714001,.029549999,1.22017,.85776001,1.05235,.79980999,.81119001,.1524,-.15947001,.018929999,-.13061,.10284,.98501003,.061159998,.018999999
48057,"Calhoun, Texas",3080.8792,21807,.74904001,.01451,.93730003,.031750001,.86150998,1.21225,.01608,1.14203,.030780001,1.28645,.98382002,1.05335,.96920002,.98512,.12432,-.22127999,.032919999,-.15929,.12582999,.99715,.074409999,.016039999
48059,"Callahan, Texas",1938.0836,13770,.85600001,.01371,.94797999,.044780001,.87402999,1.26308,.015769999,.96577001,.045079999,1.25871,.89608997,1.05568,.89499998,.90713,.02462,-.19232,-.059190001,-.06464,.09567,.97992998,.080410004,.020950001
48061,"Cameron, Texas",91600.875,421750,.48561999,.0066999998,.58761001,.01515,.41051,.91816998,.01134,.88817,.01561,.87121999,.47159001,.72202998,.64231998,.76208001,.12952,-.20663001,.085170001,-.16545001,.083549999,.98868001,.024180001,.0078499997
48063,"Camp, Texas",2004.0941,12813,.69485003,.01338,.64050001,.042300001,.73898,1.166,.017069999,.77111,.042429999,1.16584,.77309,.90328002,.62273002,.63949001,.044130001,-.29067999,-.02853,-.20581999,.11674,.99233001,.043299999,.01591
48065,"Carson, Texas",816.53607,6032,1.04585,.023639999,1.19245,.057349999,1.22132,1.397,.01567,1.21659,.057769999,1.44907,1.15765,1.26369,1.13495,1.1638499,-.055,-.14669999,-.050670002,-.04532,.098569997,.99342,.13969,.01681
48067,"Cass, Texas",4580.6372,30087,.73061001,.01065,.79054999,.030719999,.73964,1.13359,.013,.86000001,.03104,1.12586,.74502999,.8671,.77445,.79097003,.0072400002,-.29843,-.02079,-.087279998,.12078,.99572003,.07429,.0153
48069,"Castro, Texas",2045.4257,7787,.62001997,.018510001,.64477998,.055670001,.58499998,1.31062,.030339999,.96828002,.05861,1.29451,.64911002,1.09235,.71585,.86578,.098760001,-.18505999,.09928,-.11839,.12392,.99603999,.12924001,.01189
48071,"Chambers, Texas",2461.6389,40292,.85763001,.01133,1.31888,.02912,1.03758,1.33983,.01009,1.47561,.028410001,1.46445,1.09996,1.2361799,1.33495,1.38704,.056710001,-.18466,.01204,-.063859999,.10181,.98018998,.082180001,.01011
48073,"Cherokee, Texas",8503.46,51903,.64780998,.0096199997,.70033997,.02389,.59332001,1.2451,.01173,1.07033,.0243,1.221,.63296002,.94303,.71455002,.95943999,.062629998,-.29475999,.019880001,-.11558,.10625,.99325001,.062100001,.01389
48075,"Childress, Texas",1160.6233,7226,.78938001,.020169999,.90996999,.052889999,.75602001,1.20982,.022840001,.97316998,.051819999,1.1417,.75676,.88257998,.87199003,.87064999,.00098000001,-.29359001,-.04355,-.11775,.14008,1,.0999,.01667
48077,"Clay, Texas",1418.6372,10387,.90792,.0166,.87352002,.047699999,.99147999,1.25543,.01643,.95809001,.048129998,1.27554,.98418999,1.10098,.88278002,.92004001,-.0074,-.15854999,.0105,-.041359998,.10301,.98550999,.084849998,.02778
48079,"Cochran, Texas",953.05328,,.65393001,.027489999,,,.66992998,1.1337,.03819,,,1.1194201,.71218002,.93838,,,.059330001,-.19292,,,.11301,.99848002,.02585,.016279999
48081,"Coke, Texas",623.12085,3275,.9702,.023360001,,,.90618998,1.3794301,.02627,,,1.28457,.87655002,1.0453,,,-.033810001,-.22889,,,.097000003,.99408001,.083310001,.029039999
48083,"Coleman, Texas",1617.9694,8391,.72548997,.01794,.77802002,.053800002,.60206997,1.24508,.02612,.83747,.054790001,1.1293499,.62974,.8962,.78549999,.80777001,.043949999,-.26014,.0095199998,-.036770001,.11777,.99874997,.04699,.020230001
48085,"Collin, Texas",35231.93,944350,1.0616699,.0065700002,1.34808,.01275,1.17899,1.5087399,.0081399996,1.55209,.01239,1.60783,1.20145,1.43759,1.38563,1.48173,.018689999,-.11842,.027100001,-.047490001,.08433,.92970997,.072959997,.01268
48087,"Collingsworth, Texas",575.12885,,.75351,.027899999,,,.64671999,1.27011,.035920002,,,1.10593,.67733997,.85026002,,,.045200001,-.30070001,,,.1435,1,.058350001,.02083
48089,"Colorado, Texas",3026.5356,21022,.73430002,.01356,.90377998,.03455,.71579999,1.33099,.015690001,1.0256799,.03449,1.30924,.82427001,1.07955,.89572001,.94075,.13160001,-.21276,-.00899,-.090269998,.1209,.99664003,.041080002,.020500001
48091,"Comal, Texas",8383.6787,135097,.99019003,.0074499999,1.17737,.01984,1.00272,1.47712,.0071299998,1.36382,.019540001,1.48997,1.06903,1.25992,1.24128,1.2819,.062029999,-.18258999,.051490001,-.063900001,.084940001,.96214998,.074950002,.01448
48093,"Comanche, Texas",2602.1177,13495,.74312001,.01471,.85772997,.04324,.71439999,1.24283,.018549999,.96460998,.04301,1.19029,.74922001,.96252,.85352999,.87333,.04648,-.23664001,-.0049299998,-.10452,.1123,.99172002,.054680001,.01448
48095,"Concho, Texas",445.80212,,,,,,,,,,,,,,,,,,,,.10938022,.98598343,.030012129,.013142718
48097,"Cooke, Texas",5504.3232,39571,.80071998,.01134,.89660001,.030649999,.80361003,1.28833,.01163,1.08939,.031599998,1.29953,.89468002,1.08847,.88935,1.00319,.10179,-.1939,-.0081500001,-.085929997,.10952,.99492002,.065949999,.01994
48099,"Coryell, Texas",11077.792,75389,.83302999,.0077599999,.93615001,.0242,.81366003,1.17145,.01003,1.01176,.025420001,1.15776,.88984001,1.01941,.95441002,.96842003,.085610002,-.13572,.01914,-.044750001,.088480003,.96425998,.06033,.01362
48101,"Cottle, Texas",370.61502,,,,,,,,,,,,,,,,,,,,.12246575,.99693525,.077123918,.040715389
48103,"Crane, Texas",740.70898,,.77411997,.028829999,1.24866,.0605,1.09202,1.18483,.02207,1.4030499,.060550001,1.3924299,1.25126,1.25348,1.23638,1.23727,.12726,-.11085,-.0099400003,-.13399,.13330001,.99957001,.021989999,.01124
48105,"Crockett, Texas",900.40015,3633,.75739002,.024040001,,,.64349997,1.19661,.029789999,,,1.07337,.73764002,.90180999,,,.12763,-.19024,,,.14206,.9989,.0188,.01102
48107,"Crosby, Texas",1580.2402,5861,.72017002,.019889999,.65828001,.064410001,.61677998,1.25254,.031440001,.71565002,.066249996,1.1139801,.67259997,.93551999,.65965998,.68886,.082999997,-.19075,.0020900001,-.038899999,.10676,.99611002,.1216,.02674
48109,"Culberson, Texas",850.08478,,.77182001,.023879999,,,.61116999,1.33402,.037870001,,,1.2488,.66628999,1.12547,,,.082730003,-.10957,,,.12953,.99680001,.01939,.02747
48111,"Dallam, Texas",1512.0725,7243,.64752001,.0173,.96512002,.046410002,.76209003,1.1992199,.0206,1.10796,.047189999,1.24975,.86087,1.00687,.96711999,.97709,.11475,-.24123,.0020699999,-.13394,.11483,.99532998,.060150001,.01162
48113,"Dallas, Texas",356907.94,2586552,.63424999,.0055999998,.77551001,.01319,.73492002,1.36524,.0063200002,1.26889,.01242,1.44944,.84565997,1.28405,.80120999,1.16052,.13095,-.1288,.03207,-.093379997,.081050001,.96223003,.040119998,.01254
48115,"Dawson, Texas",2826.1772,12964,.63875997,.01504,.69084001,.04135,.52076,1.22446,.02362,.91238999,.04219,1.11438,.60417002,.84130001,.73575002,.80177999,.13806,-.32460001,.061039999,-.13796,.11524,.99760002,.0317,.01374
48117,"Deaf Smith, Texas",4680.5122,18899,.57874,.01429,.64244998,.034710001,.80526,1.0478899,.01708,.97227001,.035409998,1.2426701,.94480997,1.0325201,.73724997,.76914001,.1477,-.20353,.12859,-.26409,.10686,.99550003,.028100001,.0086500002
48119,"Delta, Texas",812.76666,5215,.83983999,.019379999,.75549001,.064860001,.85714,1.22589,.022539999,.89208001,.065909997,1.1758699,.84842998,.99322999,.79084003,.78801,-.01027,-.18389,.0447,-.13207,.11205,.99653,.04854,.01942
48121,"Denton, Texas",36689.355,807047,.98328,.00581,1.23541,.01375,1.0804501,1.45365,.0075400001,1.49937,.01325,1.55335,1.09522,1.39236,1.26429,1.43591,.01349,-.11562,.022840001,-.044199999,.086039998,.93413001,.06983,.0095100002
48123,"DeWitt, Texas",3030.9751,20435,.77981001,.01496,1.0150501,.040100001,.7924,1.26452,.017109999,1.16483,.039530002,1.25269,.91324002,1.04476,1.0246201,1.0312001,.13232,-.19902,.0093400003,-.12959,.11769,.99728,.052620001,.02919
48125,"Dickens, Texas",363.1413,,,,,,,,,,,,,,,,,,,,.10460667,.99418873,.020331247,.037488196
48127,"Dimmit, Texas",2879.5818,10663,.57446003,.01455,.70245999,.03819,.53390002,.92925,.02427,.79044998,.04005,.88682002,.59043002,.73172998,.69353002,.69672,.095739998,-.21195,-.01288,-.13452999,.14177001,.99953997,.024189999,.01131
48129,"Donley, Texas",644.26135,3387,.91601002,.02493,,,.91619003,1.26194,.02744,,,1.21311,.91965997,1.03422,,,.0037799999,-.17297,,,.11634,.9964,.042210001,.026799999
48131,"Duval, Texas",3066.6765,11355,.59026998,.01375,.64345998,.03985,.48401999,.94226998,.023870001,.69827002,.0418,.83544999,.52385998,.69761997,.61113,.63389999,.076049998,-.19757,-.05291,-.10155,.15853,.99852002,.02203,.0047300002
48133,"Eastland, Texas",2910.502,18270,.78671002,.01276,.79961997,.041450001,.68883002,1.20667,.018130001,.83857,.042660002,1.11703,.70309001,.89933002,.77269,.78982002,.020269999,-.24207,-.034839999,-.061719999,.11076,.99554002,.19414,.02275
48135,"Ector, Texas",22858.857,158342,.78214997,.0080899997,1.02469,.02134,.96599001,1.20365,.0097099999,1.27702,.020959999,1.33838,1.0849,1.1883,1.04983,1.1271501,.1096,-.12630001,.023940001,-.13297001,.079899997,.98544002,.033690002,.00648
48137,"Edwards, Texas",496.55792,2055,.69123,.041110002,,,,1.2074701,.034460001,,,,,,,,,,,,.12486,.99809998,.060290001,.04225
48139,"Ellis, Texas",14582.163,168838,.82852,.0073799998,1.10686,.017969999,.94409001,1.3338799,.0075099999,1.33,.017449999,1.41098,1.0204901,1.20064,1.13182,1.22312,.074859999,-.17519,.022050001,-.087379999,.092979997,.97977,.0526,.01481
48141,"El Paso, Texas",158404.94,837654,.64658999,.0061599999,.63757002,.01505,.68388999,1.0541101,.0087900003,.90065002,.01582,1.11391,.71888,.98119003,.65735,.83446997,.04868,-.13527,.03009,-.079300001,.076970004,.98031998,.030540001,.0088999998
48143,"Erath, Texas",4752.1899,41482,.86059999,.01116,1.00358,.032200001,.90572,1.34972,.0096300002,1.18018,.032109998,1.4174,1.02456,1.17952,1.03622,1.05389,.11599,-.20167001,.031500001,-.11983,.097499996,.99031001,.05517,.02189
48145,"Falls, Texas",3560.21,17299,.56549001,.01259,.57253999,.035870001,.50461,1.14258,.021269999,.75224,.037459999,1.1246901,.57634997,.94507003,.56146997,.69632,.12449,-.19006,-.01973,-.080310002,.12515,.99458998,.079800002,.017960001
48147,"Fannin, Texas",4059.4819,34175,.83718997,.01159,.92117,.032869998,.90019,1.27124,.01188,.99052,.034159999,1.30279,.95861,1.1032701,.91807002,.95955998,.060940001,-.18084,-.0033799999,-.032269999,.10395,.99036998,.074019998,.01956
48149,"Fayette, Texas",2325.3809,25066,.8592,.01401,.86025,.037769999,.92376,1.37727,.01347,1.00572,.038309999,1.38538,1.00379,1.16572,.89258999,.92667001,.079729997,-.18843,.036219999,-.085299999,.11909,.99566001,.055659998,.03029
48151,"Fisher, Texas",637.04565,3883,.86805999,.027829999,,,.88747001,1.31747,.02665,,,1.26755,.8678,1.06539,,,-.022670001,-.18975,,,.11408,.99471003,.037780002,.01922
48153,"Floyd, Texas",1736.7759,5872,.69265002,.02018,.77278,.05486,.69694,1.24544,.028209999,.92557001,.05486,1.23472,.77517003,.98183,.78195,.81388003,.10093,-.25756001,.01173,-.13722999,.1197,.99741,.037330002,.02201
48155,"Foard, Texas",325.28586,,,,,,,,,,,,,,,,,,,,.13127731,.99752891,.30873594,.045566134
48157,"Fort Bend, Texas",43217.855,739342,.85812998,.0069599999,1.09045,.01473,.99096,1.49045,.0089600002,1.4740601,.0144,1.58718,1.04812,1.4323699,1.13587,1.41519,.054529998,-.10808,.03999,-.041590001,.088160001,.95133001,.061209999,.01155
48159,"Franklin, Texas",1235.7946,10679,.80655003,.01653,1.02798,.06047,.87399,1.2306499,.018750001,1.09856,.06058,1.26081,.89262998,1.01624,1.02519,1.0236599,.02087,-.24067,-.00272,-.07316,.10681,.99040002,.079530001,.022919999
48161,"Freestone, Texas",2304.2666,19709,.76169997,.01447,1.06358,.038210001,.91514999,1.18543,.0145,1.15274,.038589999,1.3066,.97000003,1.07781,1.0474,1.04843,.05655,-.21227001,-.01545,-.099490002,.11456,.99535,.048110001,.01812
48163,"Frio, Texas",3873.6165,19394,.56471002,.0128,.73572999,.038699999,.54587001,.94651002,.018999999,.80745,.040350001,.91218001,.61939001,.75594002,.73790002,.74883997,.11869,-.20669,.0029500001,-.078259997,.13161001,.99791002,.044989999,.01086
48165,"Gaines, Texas",3564.937,20321,.82081997,.01517,1.04704,.040509999,.95021999,1.24956,.016489999,1.26411,.0394,1.3166699,1.01317,1.1019599,1.03643,1.11006,.06213,-.19484,-.01023,-.13877,.12389,.99338001,.034150001,.0073899999
48167,"Galveston, Texas",29778.443,327089,.83270001,.0071,1.06902,.01535,.88602,1.4172601,.0073699998,1.3939,.01517,1.50302,.98281997,1.2809401,1.1057,1.31059,.098499998,-.17337,.03317,-.063560002,.094099998,.98408002,.064680003,.01503
48169,"Garza, Texas",1031.5359,,.75414002,.025909999,,,.81550997,1.16899,.02438,,,1.16311,.85535002,.98505998,,,.046569999,-.18075,,,.14259,.9993,.073449999,.016519999
48171,"Gillespie, Texas",2533.269,26208,.84829998,.01409,.90903997,.03365,.80242002,1.43358,.01306,1.10378,.034400001,1.3868001,.93287998,1.14722,.95660001,.96372998,.13985001,-.20884,.04972,-.14532,.10915,.99520999,.063720003,.03576
48173,"Glasscock, Texas",322.88205,,,,,,,,,,,,,,,,,,,,.10536134,.9929772,.027360562,.026536714
48175,"Goliad, Texas",718.76233,7531,.88993001,.021980001,1.07222,.051520001,.97413999,1.34645,.017650001,1.18021,.051759999,1.3775001,1.0628,1.14333,1.09123,1.09532,.08343,-.20480999,.017410001,-.077500001,.1102,.99418998,.11518,.02909
48177,"Gonzales, Texas",3813.4128,20667,.63777,.0131,.83519,.03593,.66070998,1.1049,.016869999,1.07742,.035349999,1.1029299,.76002002,.90033001,.87050998,.90803999,.13067,-.22502001,.040569998,-.18652999,.12941,.99730998,.047449999,.019610001
48179,"Gray, Texas",2709.0183,22685,.74809998,.01318,.90900999,.034839999,.75217998,1.2565,.01437,1.09392,.034899998,1.25129,.84796,.98720998,.93892998,.95293999,.11295,-.26751,.03187,-.14793999,.11206,.99739999,.05768,.015
48181,"Grayson, Texas",14190.472,128560,.82727998,.0080199996,.88861001,.02043,.85760999,1.33263,.0082299998,1.05077,.02083,1.36228,.93818998,1.13604,.91556001,.97826999,.085890003,-.19914,.02943,-.074100003,.096079998,.98870999,.080679998,.01702
48183,"Gregg, Texas",15801.579,123494,.71904999,.0071800002,.83604997,.01853,.74351001,1.28373,.0082900003,1.14663,.01866,1.30488,.83098,1.03642,.88616002,.98354,.10527,-.25902,.05655,-.16582,.09753,.99206001,.05779,.01533
