year,state,place,subgroup_type,subgroup,environmental,environmental_quality
2014,25,62535,race-ethnicity,Mixed Race and Ethnicity,31.207626712656893,1
2014,25,67000,all,All,54.044862860776966,1
2014,25,67000,poverty,High Poverty,48.414330543933055,1
2014,25,67000,poverty,Not High Poverty,56.17333301196688,1
2014,25,67000,race-ethnicity,Majority Non-White,51.1395420091385,1
2014,25,67000,race-ethnicity,"Majority White, Non-Hispanic",61.122868461847624,1
2014,25,67000,race-ethnicity,Mixed Race and Ethnicity,56.80764253361133,1
2014,25,82000,all,All,80.77593309714098,1
2014,25,82000,poverty,High Poverty,79.82966802073119,1
2014,25,82000,poverty,Not High Poverty,80.9633492306308,1
2014,25,82000,race-ethnicity,Majority Non-White,80.5327098540146,1
2014,25,82000,race-ethnicity,"Majority White, Non-Hispanic",81.49855081956476,1
2014,25,82000,race-ethnicity,Mixed Race and Ethnicity,79.9175928948137,1
2014,26,03000,all,All,72.92974237327357,1
2014,26,03000,poverty,High Poverty,70.90146243066062,1
2014,26,03000,poverty,Not High Poverty,73.42105638585188,1
2014,26,03000,race-ethnicity,Majority Non-White,NA,NA
2014,26,03000,race-ethnicity,"Majority White, Non-Hispanic",73.4664172090558,1
2014,26,03000,race-ethnicity,Mixed Race and Ethnicity,71.3266800700835,1
2014,26,21000,all,All,50.48414412228558,1
2014,26,21000,poverty,High Poverty,48.59943977591036,1
2014,26,21000,poverty,Not High Poverty,52.434380123596924,1
2014,26,21000,race-ethnicity,Majority Non-White,NA,NA
2014,26,21000,race-ethnicity,"Majority White, Non-Hispanic",50.44948391677134,1
2014,26,21000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,26,22000,all,All,50.475147832107496,1
2014,26,22000,poverty,High Poverty,50.138674431258366,1
2014,26,22000,poverty,Not High Poverty,50.815222539032845,1
2014,26,22000,race-ethnicity,Majority Non-White,50.84202635199853,1
2014,26,22000,race-ethnicity,"Majority White, Non-Hispanic",47,1
2014,26,22000,race-ethnicity,Mixed Race and Ethnicity,44.64490635487712,1
2014,26,27440,all,All,68.69429153047767,1
2014,26,27440,poverty,High Poverty,NA,NA
2014,26,27440,poverty,Not High Poverty,68.72958197841557,1
2014,26,27440,race-ethnicity,Majority Non-White,NA,NA
2014,26,27440,race-ethnicity,"Majority White, Non-Hispanic",69.15657061053524,1
2014,26,27440,race-ethnicity,Mixed Race and Ethnicity,67.6211826297067,1
2014,26,29000,all,All,77.7727035160624,1
2014,26,29000,poverty,High Poverty,77.61536643956995,1
2014,26,29000,poverty,Not High Poverty,78.17450003994354,1
2014,26,29000,race-ethnicity,Majority Non-White,77.85136623894063,1
2014,26,29000,race-ethnicity,"Majority White, Non-Hispanic",78.05634099133215,1
2014,26,29000,race-ethnicity,Mixed Race and Ethnicity,77.17078029883785,1
2014,26,34000,all,All,46.91508167456407,1
2014,26,34000,poverty,High Poverty,34.262422816818585,1
2014,26,34000,poverty,Not High Poverty,52.05552804349758,1
2014,26,34000,race-ethnicity,Majority Non-White,43.70336692061932,1
2014,26,34000,race-ethnicity,"Majority White, Non-Hispanic",49.838364389923235,1
2014,26,34000,race-ethnicity,Mixed Race and Ethnicity,46.08699375994127,1
2014,26,46000,all,All,80.19657205476064,1
2014,26,46000,poverty,High Poverty,79.49387954786818,1
2014,26,46000,poverty,Not High Poverty,80.30045913729434,1
2014,26,46000,race-ethnicity,Majority Non-White,81,1
2014,26,46000,race-ethnicity,"Majority White, Non-Hispanic",79.85748512448076,1
2014,26,46000,race-ethnicity,Mixed Race and Ethnicity,80.21307137828461,1
2014,26,49000,all,All,61.01583015492625,1
2014,26,49000,poverty,High Poverty,NA,NA
2014,26,49000,poverty,Not High Poverty,60.98147077249289,1
2014,26,49000,race-ethnicity,Majority Non-White,NA,NA
2014,26,49000,race-ethnicity,"Majority White, Non-Hispanic",60.96617198820766,1
2014,26,49000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,26,69035,all,All,73.88675613012015,1
2014,26,69035,poverty,High Poverty,NA,NA
2014,26,69035,poverty,Not High Poverty,73.99206948640483,1
2014,26,69035,race-ethnicity,Majority Non-White,NA,NA
2014,26,69035,race-ethnicity,"Majority White, Non-Hispanic",74.24817067465145,1
2014,26,69035,race-ethnicity,Mixed Race and Ethnicity,70,1
2014,26,74900,all,All,59.59747516556291,1
2014,26,74900,poverty,High Poverty,NA,NA
2014,26,74900,poverty,Not High Poverty,59.74693073893908,1
2014,26,74900,race-ethnicity,Majority Non-White,59.7416943008383,1
2014,26,74900,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2014,26,74900,race-ethnicity,Mixed Race and Ethnicity,56.96506671608599,1
2014,26,76460,all,All,52.06830134043249,1
2014,26,76460,poverty,High Poverty,NA,NA
2014,26,76460,poverty,Not High Poverty,52.15378424492161,1
2014,26,76460,race-ethnicity,Majority Non-White,NA,NA
2014,26,76460,race-ethnicity,"Majority White, Non-Hispanic",52.16332633029869,1
2014,26,76460,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,26,80700,all,All,62.13541032324069,1
2014,26,80700,poverty,High Poverty,NA,NA
2014,26,80700,poverty,Not High Poverty,62.39162041228726,1
2014,26,80700,race-ethnicity,Majority Non-White,59,1
2014,26,80700,race-ethnicity,"Majority White, Non-Hispanic",62.33182045463287,1
2014,26,80700,race-ethnicity,Mixed Race and Ethnicity,61.53615127919911,1
2014,26,84000,all,All,40.44189034837236,1
2014,26,84000,poverty,High Poverty,31.167652173913044,1
2014,26,84000,poverty,Not High Poverty,41.133908102282746,1
2014,26,84000,race-ethnicity,Majority Non-White,NA,NA
2014,26,84000,race-ethnicity,"Majority White, Non-Hispanic",41.251271402873705,1
2014,26,84000,race-ethnicity,Mixed Race and Ethnicity,36.205059454418276,1
2014,26,86000,all,All,54.13720174232593,1
2014,26,86000,poverty,High Poverty,60,1
2014,26,86000,poverty,Not High Poverty,53.9076605085642,1
2014,26,86000,race-ethnicity,Majority Non-White,NA,NA
2014,26,86000,race-ethnicity,"Majority White, Non-Hispanic",55.82500981620328,1
2014,26,86000,race-ethnicity,Mixed Race and Ethnicity,42.3140615321082,1
2014,26,88940,all,All,58.0275322417041,1
2014,26,88940,poverty,High Poverty,NA,NA
2014,26,88940,poverty,Not High Poverty,59.046212372660655,1
2014,26,88940,race-ethnicity,Majority Non-White,19,1
2014,26,88940,race-ethnicity,"Majority White, Non-Hispanic",64.20227966619174,1
2014,26,88940,race-ethnicity,Mixed Race and Ethnicity,57.51481762917933,1
2014,27,06616,all,All,45.30786086763564,1
2014,27,06616,poverty,High Poverty,NA,NA
2014,27,06616,poverty,Not High Poverty,45.60534437568821,1
2014,27,06616,race-ethnicity,Majority Non-White,NA,NA
2014,27,06616,race-ethnicity,"Majority White, Non-Hispanic",47.45689413086212,1
2014,27,06616,race-ethnicity,Mixed Race and Ethnicity,32.60815822002472,1
2014,27,07966,all,All,30.811887358102872,1
2014,27,07966,poverty,High Poverty,NA,NA
2014,27,07966,poverty,Not High Poverty,30.57110243902439,1
2014,27,07966,race-ethnicity,Majority Non-White,32.94194708451066,1
2014,27,07966,race-ethnicity,"Majority White, Non-Hispanic",31.84857433808554,1
2014,27,07966,race-ethnicity,Mixed Race and Ethnicity,29.49695217926337,1
2014,27,17000,all,All,88.34475940858223,1
2014,27,17000,poverty,High Poverty,81.72233188577444,1
2014,27,17000,poverty,Not High Poverty,90.10995622205304,1
2014,27,17000,race-ethnicity,Majority Non-White,NA,NA
2014,27,17000,race-ethnicity,"Majority White, Non-Hispanic",88.66284739799939,1
2014,27,17000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,27,43000,all,All,19.79288202901771,1
2014,27,43000,poverty,High Poverty,14.233617000817347,1
2014,27,43000,poverty,Not High Poverty,21.01920862514985,1
2014,27,43000,race-ethnicity,Majority Non-White,17.720245895009302,1
2014,27,43000,race-ethnicity,"Majority White, Non-Hispanic",22.158161859690583,1
2014,27,43000,race-ethnicity,Mixed Race and Ethnicity,16.451604644508365,1
2014,27,51730,all,All,48.94055764287127,1
2014,27,51730,poverty,High Poverty,NA,NA
2014,27,51730,poverty,Not High Poverty,49.07857769035044,1
2014,27,51730,race-ethnicity,Majority Non-White,NA,NA
2014,27,51730,race-ethnicity,"Majority White, Non-Hispanic",49.220027836436934,1
2014,27,51730,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,27,54880,all,All,86.36069389033796,1
2014,27,54880,poverty,High Poverty,NA,NA
2014,27,54880,poverty,Not High Poverty,86.53853769064109,1
2014,27,54880,race-ethnicity,Majority Non-White,NA,NA
2014,27,54880,race-ethnicity,"Majority White, Non-Hispanic",86.49758419200073,1
2014,27,54880,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,27,58000,all,All,15.531767196999189,1
2014,27,58000,poverty,High Poverty,13.332425669708567,1
2014,27,58000,poverty,Not High Poverty,16.256194184130717,1
2014,27,58000,race-ethnicity,Majority Non-White,14.75761000998896,1
2014,27,58000,race-ethnicity,"Majority White, Non-Hispanic",15.872098775611164,1
2014,27,58000,race-ethnicity,Mixed Race and Ethnicity,15.766283759012587,1
2014,27,71428,all,All,44.75123648024349,1
2014,27,71428,poverty,High Poverty,NA,NA
2014,27,71428,poverty,Not High Poverty,44.87020615323201,1
2014,27,71428,race-ethnicity,Majority Non-White,NA,NA
2014,27,71428,race-ethnicity,"Majority White, Non-Hispanic",44.904349326889886,1
2014,27,71428,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,28,36000,all,All,13.89807357689437,1
2014,28,36000,poverty,High Poverty,11.30792701531702,1
2014,28,36000,poverty,Not High Poverty,14.926029778116115,1
2014,28,36000,race-ethnicity,Majority Non-White,14.08308633874423,1
2014,28,36000,race-ethnicity,"Majority White, Non-Hispanic",12.504027084258844,1
2014,28,36000,race-ethnicity,Mixed Race and Ethnicity,15,1
2014,29,15670,all,All,56.19376667275324,1
2014,29,15670,poverty,High Poverty,51.951686909581646,1
2014,29,15670,poverty,Not High Poverty,59.70659309420258,1
2014,29,15670,race-ethnicity,Majority Non-White,NA,NA
2014,29,15670,race-ethnicity,"Majority White, Non-Hispanic",56.81018723782492,1
2014,29,15670,race-ethnicity,Mixed Race and Ethnicity,50,1
2014,29,35000,all,All,55.72194983514564,1
2014,29,35000,poverty,High Poverty,62,1
2014,29,35000,poverty,Not High Poverty,55.739313704681784,1
2014,29,35000,race-ethnicity,Majority Non-White,NA,NA
2014,29,35000,race-ethnicity,"Majority White, Non-Hispanic",55.81867114911236,1
2014,29,35000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,29,38000,all,All,49.50903331533698,1
2014,29,38000,poverty,High Poverty,43.67765583287427,1
2014,29,38000,poverty,Not High Poverty,50.82562219699517,1
2014,29,38000,race-ethnicity,Majority Non-White,47.10625410160229,1
2014,29,38000,race-ethnicity,"Majority White, Non-Hispanic",51.14767042489865,1
2014,29,38000,race-ethnicity,Mixed Race and Ethnicity,50.27895934984689,1
2014,29,41348,all,All,66.74256845648513,1
2014,29,41348,poverty,High Poverty,NA,NA
2014,29,41348,poverty,Not High Poverty,66.79337844144494,1
2014,29,41348,race-ethnicity,Majority Non-White,NA,NA
2014,29,41348,race-ethnicity,"Majority White, Non-Hispanic",66.69051043002554,1
2014,29,41348,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,29,54074,all,All,44.3903991999861,1
2014,29,54074,poverty,High Poverty,NA,NA
2014,29,54074,poverty,Not High Poverty,44.41484374541413,1
2014,29,54074,race-ethnicity,Majority Non-White,NA,NA
2014,29,54074,race-ethnicity,"Majority White, Non-Hispanic",44.3556112709582,1
2014,29,54074,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,29,65000,all,All,20.68391363858251,1
2014,29,65000,poverty,High Poverty,20.07078298616735,1
2014,29,65000,poverty,Not High Poverty,20.614158585402244,1
2014,29,65000,race-ethnicity,Majority Non-White,22.086494350259137,1
2014,29,65000,race-ethnicity,"Majority White, Non-Hispanic",19.70048422630031,1
2014,29,65000,race-ethnicity,Mixed Race and Ethnicity,19.686962890625,1
2014,29,70000,all,All,41.87263252611731,1
2014,29,70000,poverty,High Poverty,38.92569066344021,1
2014,29,70000,poverty,Not High Poverty,42.86570288005879,1
2014,29,70000,race-ethnicity,Majority Non-White,NA,NA
2014,29,70000,race-ethnicity,"Majority White, Non-Hispanic",42.0085289150475,1
2014,29,70000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,30,06550,all,All,79.88268464872513,1
2014,30,06550,poverty,High Poverty,NA,NA
2014,30,06550,poverty,Not High Poverty,80.46875550749917,1
2014,30,06550,race-ethnicity,Majority Non-White,NA,NA
2014,30,06550,race-ethnicity,"Majority White, Non-Hispanic",80.316391257368565,1
2014,30,06550,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,31,28000,all,All,74.47743685913554,1
2014,31,28000,poverty,High Poverty,67.84813033827737,1
2014,31,28000,poverty,Not High Poverty,75.29095372215056,1
2014,31,28000,race-ethnicity,Majority Non-White,NA,NA
2014,31,28000,race-ethnicity,"Majority White, Non-Hispanic",75.39500931753291,1
2014,31,28000,race-ethnicity,Mixed Race and Ethnicity,67.53109487731565,1
2014,31,37000,all,All,65.3080561313623,1
2014,31,37000,poverty,High Poverty,59.69123020706456,1
2014,31,37000,poverty,Not High Poverty,66.15020808839485,1
2014,31,37000,race-ethnicity,Majority Non-White,64.49687060217762,1
2014,31,37000,race-ethnicity,"Majority White, Non-Hispanic",66.46648453420472,1
2014,31,37000,race-ethnicity,Mixed Race and Ethnicity,62.02255229682513,1
2014,32,31900,all,All,23.281760944680343,1
2014,32,31900,poverty,High Poverty,NA,NA
2014,32,31900,poverty,Not High Poverty,23.985369111304326,1
2014,32,31900,race-ethnicity,Majority Non-White,14.156447685627661,1
2014,32,31900,race-ethnicity,"Majority White, Non-Hispanic",24.881605786787606,1
2014,32,31900,race-ethnicity,Mixed Race and Ethnicity,17.172804628569082,1
2014,32,40000,all,All,31.705052480310854,1
2014,32,40000,poverty,High Poverty,8.66550803789141,1
2014,32,40000,poverty,Not High Poverty,35.19503284481695,1
2014,32,40000,race-ethnicity,Majority Non-White,12.246156119050665,1
2014,32,40000,race-ethnicity,"Majority White, Non-Hispanic",50.46127926356915,1
2014,32,40000,race-ethnicity,Mixed Race and Ethnicity,33.94738323886349,1
2014,32,51800,all,All,27.02284293875778,1
2014,32,51800,poverty,High Poverty,14.061766689143628,1
2014,32,51800,poverty,Not High Poverty,29.50289830369531,1
2014,32,51800,race-ethnicity,Majority Non-White,22.965005468616074,1
2014,32,51800,race-ethnicity,"Majority White, Non-Hispanic",60,1
2014,32,51800,race-ethnicity,Mixed Race and Ethnicity,34.54443767827954,1
2014,32,60600,all,All,64.22583415062483,1
2014,32,60600,poverty,High Poverty,51.89975475168608,1
2014,32,60600,poverty,Not High Poverty,65.97248630597021,1
2014,32,60600,race-ethnicity,Majority Non-White,51.621772557115655,1
2014,32,60600,race-ethnicity,"Majority White, Non-Hispanic",69.90942462242826,1
2014,32,60600,race-ethnicity,Mixed Race and Ethnicity,62.54853627967262,1
2014,32,68400,all,All,35.562085321721824,1
2014,32,68400,poverty,High Poverty,NA,NA
2014,32,68400,poverty,Not High Poverty,36.71632099397399,1
2014,32,68400,race-ethnicity,Majority Non-White,25.765379495114423,1
2014,32,68400,race-ethnicity,"Majority White, Non-Hispanic",46.268719739402094,1
2014,32,68400,race-ethnicity,Mixed Race and Ethnicity,20.047812108008426,1
2014,33,45140,all,All,59.120029692429405,1
2014,33,45140,poverty,High Poverty,55,1
2014,33,45140,poverty,Not High Poverty,59.224018612822434,1
2014,33,45140,race-ethnicity,Majority Non-White,NA,NA
2014,33,45140,race-ethnicity,"Majority White, Non-Hispanic",59.28613901586096,1
2014,33,45140,race-ethnicity,Mixed Race and Ethnicity,56.86918288706649,1
2014,33,50260,all,All,54.78458365845502,1
2014,33,50260,poverty,High Poverty,NA,NA
2014,33,50260,poverty,Not High Poverty,55.08683512494765,1
2014,33,50260,race-ethnicity,Majority Non-White,NA,NA
2014,33,50260,race-ethnicity,"Majority White, Non-Hispanic",54.51427421862141,1
2014,33,50260,race-ethnicity,Mixed Race and Ethnicity,64,1
2014,34,13690,all,All,22.971963008493518,1
2014,34,13690,poverty,High Poverty,NA,NA
2014,34,13690,poverty,Not High Poverty,22.97009012421674,1
2014,34,13690,race-ethnicity,Majority Non-White,22.51538029575092,1
2014,34,13690,race-ethnicity,"Majority White, Non-Hispanic",25.72125668449198,1
2014,34,13690,race-ethnicity,Mixed Race and Ethnicity,22.228056789383327,1
2014,34,21000,all,All,5.877095808383234,1
2014,34,21000,poverty,High Poverty,NA,NA
2014,34,21000,poverty,Not High Poverty,5.976009596161536,1
2014,34,21000,race-ethnicity,Majority Non-White,5.793630195395054,1
2014,34,21000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2014,34,21000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,34,36000,all,All,13.785986993075667,1
2014,34,36000,poverty,High Poverty,16,1
2014,34,36000,poverty,Not High Poverty,13.656675940132036,1
2014,34,36000,race-ethnicity,Majority Non-White,14.270832767102437,1
2014,34,36000,race-ethnicity,"Majority White, Non-Hispanic",12.21905449296283,1
2014,34,36000,race-ethnicity,Mixed Race and Ethnicity,11.045266530731139,1
2014,34,51000,all,All,19.19839064938515,1
2014,34,51000,poverty,High Poverty,18.952984381936318,1
2014,34,51000,poverty,Not High Poverty,19.315363881401616,1
2014,34,51000,race-ethnicity,Majority Non-White,20.357820959092738,1
2014,34,51000,race-ethnicity,"Majority White, Non-Hispanic",3,1
2014,34,51000,race-ethnicity,Mixed Race and Ethnicity,7.791117016228528,1
2014,34,57000,all,All,32.28314446385208,1
2014,34,57000,poverty,High Poverty,33.68910760069473,1
2014,34,57000,poverty,Not High Poverty,31.637296122519448,1
2014,34,57000,race-ethnicity,Majority Non-White,32.326980419723135,1
2014,34,57000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2014,34,57000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,34,74000,all,All,41.675736192977574,1
2014,34,74000,poverty,High Poverty,43.128667724028546,1
2014,34,74000,poverty,Not High Poverty,41.382410473921716,1
2014,34,74000,race-ethnicity,Majority Non-White,41.63713145178234,1
2014,34,74000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2014,34,74000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,35,02000,all,All,63.29714008412471,1
2014,35,02000,poverty,High Poverty,35.667268351383875,1
2014,35,02000,poverty,Not High Poverty,65.28870411078988,1
2014,35,02000,race-ethnicity,Majority Non-White,53.9190275741079,1
2014,35,02000,race-ethnicity,"Majority White, Non-Hispanic",73.94470510170233,1
2014,35,02000,race-ethnicity,Mixed Race and Ethnicity,67.4952117052097,1
2014,35,39380,all,All,49.24291924659861,1
2014,35,39380,poverty,High Poverty,51.06853224328929,1
2014,35,39380,poverty,Not High Poverty,49.33607334726605,1
2014,35,39380,race-ethnicity,Majority Non-White,47.67852816173836,1
2014,35,39380,race-ethnicity,"Majority White, Non-Hispanic",81,1
2014,35,39380,race-ethnicity,Mixed Race and Ethnicity,53.578717158474404,1
2014,35,63460,all,All,78.70246576783236,1
2014,35,63460,poverty,High Poverty,NA,NA
2014,35,63460,poverty,Not High Poverty,78.353908274155,1
2014,35,63460,race-ethnicity,Majority Non-White,99,1
2014,35,63460,race-ethnicity,"Majority White, Non-Hispanic",74.30146156166877,1
2014,35,63460,race-ethnicity,Mixed Race and Ethnicity,79.80688705086422,1
2014,35,70500,all,All,88.3206085010111,1
2014,35,70500,poverty,High Poverty,NA,NA
2014,35,70500,poverty,Not High Poverty,88.56142437306096,1
2014,35,70500,race-ethnicity,Majority Non-White,85.49518744397552,1
2014,35,70500,race-ethnicity,"Majority White, Non-Hispanic",95.83212068314857,1
2014,35,70500,race-ethnicity,Mixed Race and Ethnicity,90.16225706426204,1
2014,36,01000,all,All,55.55678498935591,1
2014,36,01000,poverty,High Poverty,48.452240758913966,1
2014,36,01000,poverty,Not High Poverty,57.151223292372414,1
2014,36,01000,race-ethnicity,Majority Non-White,50.280075295191374,1
2014,36,01000,race-ethnicity,"Majority White, Non-Hispanic",58.73427149694146,1
2014,36,01000,race-ethnicity,Mixed Race and Ethnicity,54.37089138374138,1
2014,36,11000,all,All,64.7255167021497,1
2014,36,11000,poverty,High Poverty,65.89381770254128,1
2014,36,11000,poverty,Not High Poverty,65.00004234058768,1
2014,36,11000,race-ethnicity,Majority Non-White,55.39463902197257,1
2014,36,11000,race-ethnicity,"Majority White, Non-Hispanic",70.87418697594232,1
2014,36,11000,race-ethnicity,Mixed Race and Ethnicity,70.19416449362183,1
2014,36,50617,all,All,25.83989357658685,1
2014,36,50617,poverty,High Poverty,NA,NA
2014,36,50617,poverty,Not High Poverty,26.09015480953209,1
2014,36,50617,race-ethnicity,Majority Non-White,20.95767244137679,1
2014,36,50617,race-ethnicity,"Majority White, Non-Hispanic",31.124945887445886,1
2014,36,50617,race-ethnicity,Mixed Race and Ethnicity,28.259015632255068,1
2014,36,51000,all,All,7.3069773265310145,1
2014,36,51000,poverty,High Poverty,4.597354223794661,1
2014,36,51000,poverty,Not High Poverty,7.790827414386598,1
2014,36,51000,race-ethnicity,Majority Non-White,7.049856601825753,1
2014,36,51000,race-ethnicity,"Majority White, Non-Hispanic",8.534840299917345,1
2014,36,51000,race-ethnicity,Mixed Race and Ethnicity,6.565724861856854,1
2014,36,63000,all,All,65.35635611005944,1
2014,36,63000,poverty,High Poverty,60.54004937988057,1
2014,36,63000,poverty,Not High Poverty,68.43388715550603,1
2014,36,63000,race-ethnicity,Majority Non-White,63.101828893341,1
2014,36,63000,race-ethnicity,"Majority White, Non-Hispanic",70.06651081191367,1
2014,36,63000,race-ethnicity,Mixed Race and Ethnicity,68.12611326398803,1
2014,36,73000,all,All,69.20934481340151,1
2014,36,73000,poverty,High Poverty,64.85829520420268,1
2014,36,73000,poverty,Not High Poverty,72.85430576810538,1
2014,36,73000,race-ethnicity,Majority Non-White,70.95006926636601,1
2014,36,73000,race-ethnicity,"Majority White, Non-Hispanic",69.25179265291477,1
2014,36,73000,race-ethnicity,Mixed Race and Ethnicity,67.09504769520763,1
2014,36,84000,all,All,20.051986853899013,1
2014,36,84000,poverty,High Poverty,18.315436241610737,1
2014,36,84000,poverty,Not High Poverty,20.34941834770298,1
2014,36,84000,race-ethnicity,Majority Non-White,19.668286599002236,1
2014,36,84000,race-ethnicity,"Majority White, Non-Hispanic",20.861610718706764,1
2014,36,84000,race-ethnicity,Mixed Race and Ethnicity,19.905904257774633,1
2014,37,02140,all,All,63.64325899094374,1
2014,37,02140,poverty,High Poverty,53,1
2014,37,02140,poverty,Not High Poverty,64.51518529933983,1
2014,37,02140,race-ethnicity,Majority Non-White,53,1
2014,37,02140,race-ethnicity,"Majority White, Non-Hispanic",64.65298142702709,1
2014,37,02140,race-ethnicity,Mixed Race and Ethnicity,63.27994000254325,1
2014,37,10740,all,All,33.96311557201987,1
2014,37,10740,poverty,High Poverty,NA,NA
2014,37,10740,poverty,Not High Poverty,33.97716452389631,1
2014,37,10740,race-ethnicity,Majority Non-White,32.803859033646944,1
2014,37,10740,race-ethnicity,"Majority White, Non-Hispanic",34.28647046316676,1
2014,37,10740,race-ethnicity,Mixed Race and Ethnicity,33.388510551637474,1
2014,37,12000,all,All,17.16631351482855,1
2014,37,12000,poverty,High Poverty,15.32524564730219,1
2014,37,12000,poverty,Not High Poverty,17.4924375906371,1
2014,37,12000,race-ethnicity,Majority Non-White,16.615376882573546,1
2014,37,12000,race-ethnicity,"Majority White, Non-Hispanic",17.25700298937869,1
2014,37,12000,race-ethnicity,Mixed Race and Ethnicity,18.48384229880968,1
2014,37,14100,all,All,25.052745243388305,1
2014,37,14100,poverty,High Poverty,NA,NA
2014,37,14100,poverty,Not High Poverty,25.039083291496382,1
2014,37,14100,race-ethnicity,Majority Non-White,26.708771531487752,1
2014,37,14100,race-ethnicity,"Majority White, Non-Hispanic",25.276238203558822,1
2014,37,14100,race-ethnicity,Mixed Race and Ethnicity,24.007976286703105,1
2014,37,19000,all,All,32.54821404402426,1
2014,37,19000,poverty,High Poverty,28.562447611064542,1
2014,37,19000,poverty,Not High Poverty,33.738349327935815,1
2014,37,19000,race-ethnicity,Majority Non-White,32.4407375556961,1
2014,37,19000,race-ethnicity,"Majority White, Non-Hispanic",33.51115489064713,1
2014,37,19000,race-ethnicity,Mixed Race and Ethnicity,31.876176254735242,1
2014,37,22920,all,All,36.49929065143592,1
2014,37,22920,poverty,High Poverty,32.69003488620205,1
2014,37,22920,poverty,Not High Poverty,36.73769563750608,1
2014,37,22920,race-ethnicity,Majority Non-White,36.74613480222408,1
2014,37,22920,race-ethnicity,"Majority White, Non-Hispanic",36.86243450929459,1
2014,37,22920,race-ethnicity,Mixed Race and Ethnicity,35.320571526725196,1
2014,37,25580,all,All,22.326988512141533,1
2014,37,25580,poverty,High Poverty,22,1
2014,37,25580,poverty,Not High Poverty,22.48748940830536,1
2014,37,25580,race-ethnicity,Majority Non-White,25.08448008022809,1
2014,37,25580,race-ethnicity,"Majority White, Non-Hispanic",22.94687266985174,1
2014,37,25580,race-ethnicity,Mixed Race and Ethnicity,20.299745004789578,1
2014,37,28000,all,All,34.02972533075828,1
2014,37,28000,poverty,High Poverty,26.559322033898304,1
2014,37,28000,poverty,Not High Poverty,35.287666638662046,1
2014,37,28000,race-ethnicity,Majority Non-White,29.484604377853678,1
2014,37,28000,race-ethnicity,"Majority White, Non-Hispanic",38.01299241068466,1
2014,37,28000,race-ethnicity,Mixed Race and Ethnicity,33.449643524353114,1
2014,37,28080,all,All,59.86037900404556,1
2014,37,28080,poverty,High Poverty,58.88588770864947,1
2014,37,28080,poverty,Not High Poverty,61.249031349635175,1
2014,37,28080,race-ethnicity,Majority Non-White,58.682357277151254,1
2014,37,28080,race-ethnicity,"Majority White, Non-Hispanic",60.08556867154336,1
2014,37,28080,race-ethnicity,Mixed Race and Ethnicity,60.97041582253921,1
2014,37,31400,all,All,29.536992887081023,1
2014,37,31400,poverty,High Poverty,19.510756267298678,1
2014,37,31400,poverty,Not High Poverty,32.171869837806,1
2014,37,31400,race-ethnicity,Majority Non-White,25.016341872287402,1
2014,37,31400,race-ethnicity,"Majority White, Non-Hispanic",34.7361816144906,1
2014,37,31400,race-ethnicity,Mixed Race and Ethnicity,26.94375793543091,1
2014,37,55000,all,All,32.73309566366571,1
2014,37,55000,poverty,High Poverty,30.812479793081152,1
2014,37,55000,poverty,Not High Poverty,33.1339033446019,1
2014,37,55000,race-ethnicity,Majority Non-White,32.834748135575495,1
2014,37,55000,race-ethnicity,"Majority White, Non-Hispanic",32.72780689229867,1
2014,37,55000,race-ethnicity,Mixed Race and Ethnicity,32.2566343117164,1
2014,37,74440,all,All,41.31330529248978,1
2014,37,74440,poverty,High Poverty,40.45544554455446,1
2014,37,74440,poverty,Not High Poverty,42.68141869095894,1
2014,37,74440,race-ethnicity,Majority Non-White,46.512757973733585,1
2014,37,74440,race-ethnicity,"Majority White, Non-Hispanic",46.13236689065378,1
2014,37,74440,race-ethnicity,Mixed Race and Ethnicity,31.358619318558194,1
2014,37,75000,all,All,38.678086662759235,1
2014,37,75000,poverty,High Poverty,35.31000140848879,1
2014,37,75000,poverty,Not High Poverty,40.01451616844607,1
2014,37,75000,race-ethnicity,Majority Non-White,36.171575528137446,1
2014,37,75000,race-ethnicity,"Majority White, Non-Hispanic",40.96789742704315,1
2014,37,75000,race-ethnicity,Mixed Race and Ethnicity,39.18865153735378,1
2014,38,25700,all,All,72.57421420867084,1
2014,38,25700,poverty,High Poverty,69,1
2014,38,25700,poverty,Not High Poverty,72.93214332443364,1
