year,state,place,subgroup_type,subgroup,environmental,environmental_quality
2018,22,70000,race-ethnicity,Mixed Race and Ethnicity,22,1
2018,24,04000,all,All,32,1
2018,24,04000,poverty,High Poverty,27,1
2018,24,04000,poverty,Not High Poverty,33,1
2018,24,04000,race-ethnicity,Majority Non-White,33,1
2018,24,04000,race-ethnicity,"Majority White, Non-Hispanic",32,1
2018,24,04000,race-ethnicity,Mixed Race and Ethnicity,31,1
2018,24,30325,all,All,53,1
2018,24,30325,poverty,High Poverty,NA,NA
2018,24,30325,poverty,Not High Poverty,53,1
2018,24,30325,race-ethnicity,Majority Non-White,47,1
2018,24,30325,race-ethnicity,"Majority White, Non-Hispanic",56,1
2018,24,30325,race-ethnicity,Mixed Race and Ethnicity,53,1
2018,25,07000,all,All,36,1
2018,25,07000,poverty,High Poverty,30,1
2018,25,07000,poverty,Not High Poverty,37,1
2018,25,07000,race-ethnicity,Majority Non-White,38,1
2018,25,07000,race-ethnicity,"Majority White, Non-Hispanic",33,1
2018,25,07000,race-ethnicity,Mixed Race and Ethnicity,36,1
2018,25,09000,all,All,75,1
2018,25,09000,poverty,High Poverty,74,1
2018,25,09000,poverty,Not High Poverty,75,1
2018,25,09000,race-ethnicity,Majority Non-White,75,1
2018,25,09000,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,25,09000,race-ethnicity,Mixed Race and Ethnicity,75,1
2018,25,11000,all,All,29,1
2018,25,11000,poverty,High Poverty,NA,NA
2018,25,11000,poverty,Not High Poverty,30,1
2018,25,11000,race-ethnicity,Majority Non-White,15,1
2018,25,11000,race-ethnicity,"Majority White, Non-Hispanic",32,1
2018,25,11000,race-ethnicity,Mixed Race and Ethnicity,24,1
2018,25,23000,all,All,83,1
2018,25,23000,poverty,High Poverty,66,1
2018,25,23000,poverty,Not High Poverty,84,1
2018,25,23000,race-ethnicity,Majority Non-White,NA,NA
2018,25,23000,race-ethnicity,"Majority White, Non-Hispanic",83,1
2018,25,23000,race-ethnicity,Mixed Race and Ethnicity,82,1
2018,25,34550,all,All,71,1
2018,25,34550,poverty,High Poverty,71,1
2018,25,34550,poverty,Not High Poverty,70,1
2018,25,34550,race-ethnicity,Majority Non-White,71,1
2018,25,34550,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,25,34550,race-ethnicity,Mixed Race and Ethnicity,69,1
2018,25,37000,all,All,60,1
2018,25,37000,poverty,High Poverty,57,1
2018,25,37000,poverty,Not High Poverty,60,1
2018,25,37000,race-ethnicity,Majority Non-White,58,1
2018,25,37000,race-ethnicity,"Majority White, Non-Hispanic",60,1
2018,25,37000,race-ethnicity,Mixed Race and Ethnicity,61,1
2018,25,37490,all,All,61,1
2018,25,37490,poverty,High Poverty,58,1
2018,25,37490,poverty,Not High Poverty,61,1
2018,25,37490,race-ethnicity,Majority Non-White,60,1
2018,25,37490,race-ethnicity,"Majority White, Non-Hispanic",63,1
2018,25,37490,race-ethnicity,Mixed Race and Ethnicity,63,1
2018,25,45000,all,All,86,1
2018,25,45000,poverty,High Poverty,84,1
2018,25,45000,poverty,Not High Poverty,87,1
2018,25,45000,race-ethnicity,Majority Non-White,88,1
2018,25,45000,race-ethnicity,"Majority White, Non-Hispanic",87,1
2018,25,45000,race-ethnicity,Mixed Race and Ethnicity,82,1
2018,25,45560,all,All,57,1
2018,25,45560,poverty,High Poverty,NA,NA
2018,25,45560,poverty,Not High Poverty,57,1
2018,25,45560,race-ethnicity,Majority Non-White,NA,NA
2018,25,45560,race-ethnicity,"Majority White, Non-Hispanic",57,1
2018,25,45560,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,25,55745,all,All,51,1
2018,25,55745,poverty,High Poverty,NA,NA
2018,25,55745,poverty,Not High Poverty,51,1
2018,25,55745,race-ethnicity,Majority Non-White,36,1
2018,25,55745,race-ethnicity,"Majority White, Non-Hispanic",51,1
2018,25,55745,race-ethnicity,Mixed Race and Ethnicity,52,1
2018,25,62535,all,All,38,1
2018,25,62535,poverty,High Poverty,NA,NA
2018,25,62535,poverty,Not High Poverty,37,1
2018,25,62535,race-ethnicity,Majority Non-White,NA,NA
2018,25,62535,race-ethnicity,"Majority White, Non-Hispanic",40,1
2018,25,62535,race-ethnicity,Mixed Race and Ethnicity,31,1
2018,25,67000,all,All,54,1
2018,25,67000,poverty,High Poverty,48,1
2018,25,67000,poverty,Not High Poverty,56,1
2018,25,67000,race-ethnicity,Majority Non-White,51,1
2018,25,67000,race-ethnicity,"Majority White, Non-Hispanic",61,1
2018,25,67000,race-ethnicity,Mixed Race and Ethnicity,57,1
2018,25,82000,all,All,81,1
2018,25,82000,poverty,High Poverty,80,1
2018,25,82000,poverty,Not High Poverty,81,1
2018,25,82000,race-ethnicity,Majority Non-White,81,1
2018,25,82000,race-ethnicity,"Majority White, Non-Hispanic",81,1
2018,25,82000,race-ethnicity,Mixed Race and Ethnicity,80,1
2018,26,03000,all,All,73,1
2018,26,03000,poverty,High Poverty,71,1
2018,26,03000,poverty,Not High Poverty,73,1
2018,26,03000,race-ethnicity,Majority Non-White,NA,NA
2018,26,03000,race-ethnicity,"Majority White, Non-Hispanic",73,1
2018,26,03000,race-ethnicity,Mixed Race and Ethnicity,71,1
2018,26,21000,all,All,50,1
2018,26,21000,poverty,High Poverty,49,1
2018,26,21000,poverty,Not High Poverty,52,1
2018,26,21000,race-ethnicity,Majority Non-White,NA,NA
2018,26,21000,race-ethnicity,"Majority White, Non-Hispanic",50,1
2018,26,21000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,26,22000,all,All,50,1
2018,26,22000,poverty,High Poverty,50,1
2018,26,22000,poverty,Not High Poverty,51,1
2018,26,22000,race-ethnicity,Majority Non-White,51,1
2018,26,22000,race-ethnicity,"Majority White, Non-Hispanic",47,1
2018,26,22000,race-ethnicity,Mixed Race and Ethnicity,45,1
2018,26,27440,all,All,69,1
2018,26,27440,poverty,High Poverty,NA,NA
2018,26,27440,poverty,Not High Poverty,69,1
2018,26,27440,race-ethnicity,Majority Non-White,NA,NA
2018,26,27440,race-ethnicity,"Majority White, Non-Hispanic",69,1
2018,26,27440,race-ethnicity,Mixed Race and Ethnicity,68,1
2018,26,29000,all,All,78,1
2018,26,29000,poverty,High Poverty,78,1
2018,26,29000,poverty,Not High Poverty,78,1
2018,26,29000,race-ethnicity,Majority Non-White,78,1
2018,26,29000,race-ethnicity,"Majority White, Non-Hispanic",78,1
2018,26,29000,race-ethnicity,Mixed Race and Ethnicity,77,1
2018,26,34000,all,All,47,1
2018,26,34000,poverty,High Poverty,34,1
2018,26,34000,poverty,Not High Poverty,52,1
2018,26,34000,race-ethnicity,Majority Non-White,44,1
2018,26,34000,race-ethnicity,"Majority White, Non-Hispanic",50,1
2018,26,34000,race-ethnicity,Mixed Race and Ethnicity,46,1
2018,26,46000,all,All,80,1
2018,26,46000,poverty,High Poverty,79,1
2018,26,46000,poverty,Not High Poverty,80,1
2018,26,46000,race-ethnicity,Majority Non-White,81,1
2018,26,46000,race-ethnicity,"Majority White, Non-Hispanic",80,1
2018,26,46000,race-ethnicity,Mixed Race and Ethnicity,80,1
2018,26,49000,all,All,61,1
2018,26,49000,poverty,High Poverty,NA,NA
2018,26,49000,poverty,Not High Poverty,61,1
2018,26,49000,race-ethnicity,Majority Non-White,NA,NA
2018,26,49000,race-ethnicity,"Majority White, Non-Hispanic",61,1
2018,26,49000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,26,69035,all,All,74,1
2018,26,69035,poverty,High Poverty,NA,NA
2018,26,69035,poverty,Not High Poverty,74,1
2018,26,69035,race-ethnicity,Majority Non-White,NA,NA
2018,26,69035,race-ethnicity,"Majority White, Non-Hispanic",74,1
2018,26,69035,race-ethnicity,Mixed Race and Ethnicity,70,1
2018,26,74900,all,All,60,1
2018,26,74900,poverty,High Poverty,NA,NA
2018,26,74900,poverty,Not High Poverty,60,1
2018,26,74900,race-ethnicity,Majority Non-White,60,1
2018,26,74900,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,26,74900,race-ethnicity,Mixed Race and Ethnicity,57,1
2018,26,76460,all,All,52,1
2018,26,76460,poverty,High Poverty,NA,NA
2018,26,76460,poverty,Not High Poverty,52,1
2018,26,76460,race-ethnicity,Majority Non-White,NA,NA
2018,26,76460,race-ethnicity,"Majority White, Non-Hispanic",52,1
2018,26,76460,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,26,80700,all,All,62,1
2018,26,80700,poverty,High Poverty,NA,NA
2018,26,80700,poverty,Not High Poverty,62,1
2018,26,80700,race-ethnicity,Majority Non-White,59,1
2018,26,80700,race-ethnicity,"Majority White, Non-Hispanic",62,1
2018,26,80700,race-ethnicity,Mixed Race and Ethnicity,62,1
2018,26,84000,all,All,40,1
2018,26,84000,poverty,High Poverty,31,1
2018,26,84000,poverty,Not High Poverty,41,1
2018,26,84000,race-ethnicity,Majority Non-White,NA,NA
2018,26,84000,race-ethnicity,"Majority White, Non-Hispanic",41,1
2018,26,84000,race-ethnicity,Mixed Race and Ethnicity,36,1
2018,26,86000,all,All,54,1
2018,26,86000,poverty,High Poverty,60,1
2018,26,86000,poverty,Not High Poverty,54,1
2018,26,86000,race-ethnicity,Majority Non-White,NA,NA
2018,26,86000,race-ethnicity,"Majority White, Non-Hispanic",56,1
2018,26,86000,race-ethnicity,Mixed Race and Ethnicity,42,1
2018,26,88940,all,All,58,1
2018,26,88940,poverty,High Poverty,NA,NA
2018,26,88940,poverty,Not High Poverty,59,1
2018,26,88940,race-ethnicity,Majority Non-White,19,1
2018,26,88940,race-ethnicity,"Majority White, Non-Hispanic",64,1
2018,26,88940,race-ethnicity,Mixed Race and Ethnicity,58,1
2018,27,06616,all,All,45,1
2018,27,06616,poverty,High Poverty,NA,NA
2018,27,06616,poverty,Not High Poverty,46,1
2018,27,06616,race-ethnicity,Majority Non-White,NA,NA
2018,27,06616,race-ethnicity,"Majority White, Non-Hispanic",47,1
2018,27,06616,race-ethnicity,Mixed Race and Ethnicity,33,1
2018,27,07966,all,All,31,1
2018,27,07966,poverty,High Poverty,NA,NA
2018,27,07966,poverty,Not High Poverty,31,1
2018,27,07966,race-ethnicity,Majority Non-White,33,1
2018,27,07966,race-ethnicity,"Majority White, Non-Hispanic",32,1
2018,27,07966,race-ethnicity,Mixed Race and Ethnicity,29,1
2018,27,17000,all,All,88,1
2018,27,17000,poverty,High Poverty,82,1
2018,27,17000,poverty,Not High Poverty,90,1
2018,27,17000,race-ethnicity,Majority Non-White,NA,NA
2018,27,17000,race-ethnicity,"Majority White, Non-Hispanic",89,1
2018,27,17000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,27,43000,all,All,20,1
2018,27,43000,poverty,High Poverty,14,1
2018,27,43000,poverty,Not High Poverty,21,1
2018,27,43000,race-ethnicity,Majority Non-White,18,1
2018,27,43000,race-ethnicity,"Majority White, Non-Hispanic",22,1
2018,27,43000,race-ethnicity,Mixed Race and Ethnicity,16,1
2018,27,51730,all,All,49,1
2018,27,51730,poverty,High Poverty,NA,NA
2018,27,51730,poverty,Not High Poverty,49,1
2018,27,51730,race-ethnicity,Majority Non-White,NA,NA
2018,27,51730,race-ethnicity,"Majority White, Non-Hispanic",49,1
2018,27,51730,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,27,54880,all,All,86,1
2018,27,54880,poverty,High Poverty,NA,NA
2018,27,54880,poverty,Not High Poverty,87,1
2018,27,54880,race-ethnicity,Majority Non-White,NA,NA
2018,27,54880,race-ethnicity,"Majority White, Non-Hispanic",86,1
2018,27,54880,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,27,58000,all,All,16,1
2018,27,58000,poverty,High Poverty,13,1
2018,27,58000,poverty,Not High Poverty,16,1
2018,27,58000,race-ethnicity,Majority Non-White,15,1
2018,27,58000,race-ethnicity,"Majority White, Non-Hispanic",16,1
2018,27,58000,race-ethnicity,Mixed Race and Ethnicity,16,1
2018,27,71428,all,All,45,1
2018,27,71428,poverty,High Poverty,NA,NA
2018,27,71428,poverty,Not High Poverty,45,1
2018,27,71428,race-ethnicity,Majority Non-White,NA,NA
2018,27,71428,race-ethnicity,"Majority White, Non-Hispanic",45,1
2018,27,71428,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,28,36000,all,All,14,1
2018,28,36000,poverty,High Poverty,11,1
2018,28,36000,poverty,Not High Poverty,15,1
2018,28,36000,race-ethnicity,Majority Non-White,14,1
2018,28,36000,race-ethnicity,"Majority White, Non-Hispanic",13,1
2018,28,36000,race-ethnicity,Mixed Race and Ethnicity,15,1
2018,29,15670,all,All,56,1
2018,29,15670,poverty,High Poverty,52,1
2018,29,15670,poverty,Not High Poverty,60,1
2018,29,15670,race-ethnicity,Majority Non-White,NA,NA
2018,29,15670,race-ethnicity,"Majority White, Non-Hispanic",57,1
2018,29,15670,race-ethnicity,Mixed Race and Ethnicity,50,1
2018,29,35000,all,All,56,1
2018,29,35000,poverty,High Poverty,62,1
2018,29,35000,poverty,Not High Poverty,56,1
2018,29,35000,race-ethnicity,Majority Non-White,NA,NA
2018,29,35000,race-ethnicity,"Majority White, Non-Hispanic",56,1
2018,29,35000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,29,38000,all,All,50,1
2018,29,38000,poverty,High Poverty,44,1
2018,29,38000,poverty,Not High Poverty,51,1
2018,29,38000,race-ethnicity,Majority Non-White,47,1
2018,29,38000,race-ethnicity,"Majority White, Non-Hispanic",51,1
2018,29,38000,race-ethnicity,Mixed Race and Ethnicity,50,1
2018,29,41348,all,All,67,1
2018,29,41348,poverty,High Poverty,NA,NA
2018,29,41348,poverty,Not High Poverty,67,1
2018,29,41348,race-ethnicity,Majority Non-White,NA,NA
2018,29,41348,race-ethnicity,"Majority White, Non-Hispanic",67,1
2018,29,41348,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,29,54074,all,All,44,1
2018,29,54074,poverty,High Poverty,NA,NA
2018,29,54074,poverty,Not High Poverty,44,1
2018,29,54074,race-ethnicity,Majority Non-White,NA,NA
2018,29,54074,race-ethnicity,"Majority White, Non-Hispanic",44,1
2018,29,54074,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,29,65000,all,All,21,1
2018,29,65000,poverty,High Poverty,20,1
2018,29,65000,poverty,Not High Poverty,21,1
2018,29,65000,race-ethnicity,Majority Non-White,22,1
2018,29,65000,race-ethnicity,"Majority White, Non-Hispanic",20,1
2018,29,65000,race-ethnicity,Mixed Race and Ethnicity,20,1
2018,29,70000,all,All,42,1
2018,29,70000,poverty,High Poverty,39,1
2018,29,70000,poverty,Not High Poverty,43,1
2018,29,70000,race-ethnicity,Majority Non-White,NA,NA
2018,29,70000,race-ethnicity,"Majority White, Non-Hispanic",42,1
2018,29,70000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,30,06550,all,All,80,1
2018,30,06550,poverty,High Poverty,NA,NA
2018,30,06550,poverty,Not High Poverty,80,1
2018,30,06550,race-ethnicity,Majority Non-White,NA,NA
2018,30,06550,race-ethnicity,"Majority White, Non-Hispanic",80,1
2018,30,06550,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,31,28000,all,All,74,1
2018,31,28000,poverty,High Poverty,68,1
2018,31,28000,poverty,Not High Poverty,75,1
2018,31,28000,race-ethnicity,Majority Non-White,NA,NA
2018,31,28000,race-ethnicity,"Majority White, Non-Hispanic",75,1
2018,31,28000,race-ethnicity,Mixed Race and Ethnicity,68,1
2018,31,37000,all,All,65,1
2018,31,37000,poverty,High Poverty,60,1
2018,31,37000,poverty,Not High Poverty,66,1
2018,31,37000,race-ethnicity,Majority Non-White,64,1
2018,31,37000,race-ethnicity,"Majority White, Non-Hispanic",66,1
2018,31,37000,race-ethnicity,Mixed Race and Ethnicity,62,1
2018,32,31900,all,All,23,1
2018,32,31900,poverty,High Poverty,NA,NA
2018,32,31900,poverty,Not High Poverty,24,1
2018,32,31900,race-ethnicity,Majority Non-White,14,1
2018,32,31900,race-ethnicity,"Majority White, Non-Hispanic",25,1
2018,32,31900,race-ethnicity,Mixed Race and Ethnicity,17,1
2018,32,40000,all,All,32,1
2018,32,40000,poverty,High Poverty,9,1
2018,32,40000,poverty,Not High Poverty,35,1
2018,32,40000,race-ethnicity,Majority Non-White,12,1
2018,32,40000,race-ethnicity,"Majority White, Non-Hispanic",50,1
2018,32,40000,race-ethnicity,Mixed Race and Ethnicity,34,1
2018,32,51800,all,All,27,1
2018,32,51800,poverty,High Poverty,14,1
2018,32,51800,poverty,Not High Poverty,30,1
2018,32,51800,race-ethnicity,Majority Non-White,23,1
2018,32,51800,race-ethnicity,"Majority White, Non-Hispanic",60,1
2018,32,51800,race-ethnicity,Mixed Race and Ethnicity,35,1
2018,32,60600,all,All,64,1
2018,32,60600,poverty,High Poverty,52,1
2018,32,60600,poverty,Not High Poverty,66,1
2018,32,60600,race-ethnicity,Majority Non-White,52,1
2018,32,60600,race-ethnicity,"Majority White, Non-Hispanic",70,1
2018,32,60600,race-ethnicity,Mixed Race and Ethnicity,63,1
2018,32,68400,all,All,36,1
2018,32,68400,poverty,High Poverty,NA,NA
2018,32,68400,poverty,Not High Poverty,37,1
2018,32,68400,race-ethnicity,Majority Non-White,26,1
2018,32,68400,race-ethnicity,"Majority White, Non-Hispanic",46,1
2018,32,68400,race-ethnicity,Mixed Race and Ethnicity,20,1
2018,33,45140,all,All,59,1
2018,33,45140,poverty,High Poverty,55,1
2018,33,45140,poverty,Not High Poverty,59,1
2018,33,45140,race-ethnicity,Majority Non-White,NA,NA
2018,33,45140,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,33,45140,race-ethnicity,Mixed Race and Ethnicity,57,1
2018,33,50260,all,All,55,1
2018,33,50260,poverty,High Poverty,NA,NA
2018,33,50260,poverty,Not High Poverty,55,1
2018,33,50260,race-ethnicity,Majority Non-White,NA,NA
2018,33,50260,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,33,50260,race-ethnicity,Mixed Race and Ethnicity,64,1
2018,34,13690,all,All,23,1
2018,34,13690,poverty,High Poverty,NA,NA
2018,34,13690,poverty,Not High Poverty,23,1
2018,34,13690,race-ethnicity,Majority Non-White,23,1
2018,34,13690,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,34,13690,race-ethnicity,Mixed Race and Ethnicity,22,1
2018,34,21000,all,All,6,1
2018,34,21000,poverty,High Poverty,NA,NA
2018,34,21000,poverty,Not High Poverty,6,1
2018,34,21000,race-ethnicity,Majority Non-White,6,1
2018,34,21000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,34,21000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,34,36000,all,All,14,1
2018,34,36000,poverty,High Poverty,16,1
2018,34,36000,poverty,Not High Poverty,14,1
2018,34,36000,race-ethnicity,Majority Non-White,14,1
2018,34,36000,race-ethnicity,"Majority White, Non-Hispanic",12,1
2018,34,36000,race-ethnicity,Mixed Race and Ethnicity,11,1
2018,34,51000,all,All,19,1
2018,34,51000,poverty,High Poverty,19,1
2018,34,51000,poverty,Not High Poverty,19,1
2018,34,51000,race-ethnicity,Majority Non-White,20,1
2018,34,51000,race-ethnicity,"Majority White, Non-Hispanic",3,1
2018,34,51000,race-ethnicity,Mixed Race and Ethnicity,8,1
2018,34,57000,all,All,32,1
2018,34,57000,poverty,High Poverty,34,1
2018,34,57000,poverty,Not High Poverty,32,1
2018,34,57000,race-ethnicity,Majority Non-White,32,1
2018,34,57000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,34,57000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,34,74000,all,All,42,1
2018,34,74000,poverty,High Poverty,43,1
2018,34,74000,poverty,Not High Poverty,41,1
2018,34,74000,race-ethnicity,Majority Non-White,42,1
2018,34,74000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,34,74000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,35,02000,all,All,63,1
2018,35,02000,poverty,High Poverty,36,1
2018,35,02000,poverty,Not High Poverty,65,1
2018,35,02000,race-ethnicity,Majority Non-White,54,1
2018,35,02000,race-ethnicity,"Majority White, Non-Hispanic",74,1
2018,35,02000,race-ethnicity,Mixed Race and Ethnicity,67,1
2018,35,39380,all,All,49,1
2018,35,39380,poverty,High Poverty,51,1
2018,35,39380,poverty,Not High Poverty,49,1
2018,35,39380,race-ethnicity,Majority Non-White,48,1
2018,35,39380,race-ethnicity,"Majority White, Non-Hispanic",81,1
2018,35,39380,race-ethnicity,Mixed Race and Ethnicity,54,1
2018,35,63460,all,All,79,1
2018,35,63460,poverty,High Poverty,NA,NA
2018,35,63460,poverty,Not High Poverty,78,1
2018,35,63460,race-ethnicity,Majority Non-White,99,1
2018,35,63460,race-ethnicity,"Majority White, Non-Hispanic",74,1
2018,35,63460,race-ethnicity,Mixed Race and Ethnicity,80,1
2018,35,70500,all,All,88,1
2018,35,70500,poverty,High Poverty,NA,NA
2018,35,70500,poverty,Not High Poverty,89,1
2018,35,70500,race-ethnicity,Majority Non-White,85,1
2018,35,70500,race-ethnicity,"Majority White, Non-Hispanic",96,1
2018,35,70500,race-ethnicity,Mixed Race and Ethnicity,90,1
2018,36,01000,all,All,56,1
2018,36,01000,poverty,High Poverty,48,1
2018,36,01000,poverty,Not High Poverty,57,1
2018,36,01000,race-ethnicity,Majority Non-White,50,1
2018,36,01000,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,36,01000,race-ethnicity,Mixed Race and Ethnicity,54,1
2018,36,11000,all,All,65,1
2018,36,11000,poverty,High Poverty,66,1
2018,36,11000,poverty,Not High Poverty,65,1
2018,36,11000,race-ethnicity,Majority Non-White,55,1
2018,36,11000,race-ethnicity,"Majority White, Non-Hispanic",71,1
2018,36,11000,race-ethnicity,Mixed Race and Ethnicity,70,1
2018,36,50617,all,All,26,1
2018,36,50617,poverty,High Poverty,NA,NA
2018,36,50617,poverty,Not High Poverty,26,1
2018,36,50617,race-ethnicity,Majority Non-White,21,1
2018,36,50617,race-ethnicity,"Majority White, Non-Hispanic",31,1
2018,36,50617,race-ethnicity,Mixed Race and Ethnicity,28,1
2018,36,51000,all,All,7,1
2018,36,51000,poverty,High Poverty,5,1
2018,36,51000,poverty,Not High Poverty,8,1
2018,36,51000,race-ethnicity,Majority Non-White,7,1
2018,36,51000,race-ethnicity,"Majority White, Non-Hispanic",9,1
2018,36,51000,race-ethnicity,Mixed Race and Ethnicity,7,1
2018,36,63000,all,All,65,1
2018,36,63000,poverty,High Poverty,61,1
2018,36,63000,poverty,Not High Poverty,68,1
2018,36,63000,race-ethnicity,Majority Non-White,63,1
2018,36,63000,race-ethnicity,"Majority White, Non-Hispanic",70,1
2018,36,63000,race-ethnicity,Mixed Race and Ethnicity,68,1
2018,36,73000,all,All,69,1
2018,36,73000,poverty,High Poverty,65,1
2018,36,73000,poverty,Not High Poverty,73,1
2018,36,73000,race-ethnicity,Majority Non-White,71,1
2018,36,73000,race-ethnicity,"Majority White, Non-Hispanic",69,1
2018,36,73000,race-ethnicity,Mixed Race and Ethnicity,67,1
2018,36,84000,all,All,20,1
2018,36,84000,poverty,High Poverty,18,1
2018,36,84000,poverty,Not High Poverty,20,1
2018,36,84000,race-ethnicity,Majority Non-White,20,1
2018,36,84000,race-ethnicity,"Majority White, Non-Hispanic",21,1
2018,36,84000,race-ethnicity,Mixed Race and Ethnicity,20,1
2018,37,02140,all,All,64,1
2018,37,02140,poverty,High Poverty,53,1
2018,37,02140,poverty,Not High Poverty,65,1
2018,37,02140,race-ethnicity,Majority Non-White,53,1
2018,37,02140,race-ethnicity,"Majority White, Non-Hispanic",65,1
2018,37,02140,race-ethnicity,Mixed Race and Ethnicity,63,1
2018,37,10740,all,All,34,1
2018,37,10740,poverty,High Poverty,NA,NA
2018,37,10740,poverty,Not High Poverty,34,1
2018,37,10740,race-ethnicity,Majority Non-White,33,1
2018,37,10740,race-ethnicity,"Majority White, Non-Hispanic",34,1
2018,37,10740,race-ethnicity,Mixed Race and Ethnicity,33,1
2018,37,12000,all,All,17,1
2018,37,12000,poverty,High Poverty,15,1
2018,37,12000,poverty,Not High Poverty,17,1
2018,37,12000,race-ethnicity,Majority Non-White,17,1
2018,37,12000,race-ethnicity,"Majority White, Non-Hispanic",17,1
2018,37,12000,race-ethnicity,Mixed Race and Ethnicity,18,1
2018,37,14100,all,All,25,1
2018,37,14100,poverty,High Poverty,NA,NA
2018,37,14100,poverty,Not High Poverty,25,1
2018,37,14100,race-ethnicity,Majority Non-White,27,1
2018,37,14100,race-ethnicity,"Majority White, Non-Hispanic",25,1
2018,37,14100,race-ethnicity,Mixed Race and Ethnicity,24,1
2018,37,19000,all,All,33,1
2018,37,19000,poverty,High Poverty,29,1
2018,37,19000,poverty,Not High Poverty,34,1
2018,37,19000,race-ethnicity,Majority Non-White,32,1
2018,37,19000,race-ethnicity,"Majority White, Non-Hispanic",34,1
2018,37,19000,race-ethnicity,Mixed Race and Ethnicity,32,1
2018,37,22920,all,All,36,1
2018,37,22920,poverty,High Poverty,33,1
2018,37,22920,poverty,Not High Poverty,37,1
2018,37,22920,race-ethnicity,Majority Non-White,37,1
2018,37,22920,race-ethnicity,"Majority White, Non-Hispanic",37,1
2018,37,22920,race-ethnicity,Mixed Race and Ethnicity,35,1
2018,37,25580,all,All,22,1
2018,37,25580,poverty,High Poverty,22,1
2018,37,25580,poverty,Not High Poverty,22,1
2018,37,25580,race-ethnicity,Majority Non-White,25,1
2018,37,25580,race-ethnicity,"Majority White, Non-Hispanic",23,1
2018,37,25580,race-ethnicity,Mixed Race and Ethnicity,20,1
2018,37,28000,all,All,34,1
2018,37,28000,poverty,High Poverty,27,1
2018,37,28000,poverty,Not High Poverty,35,1
2018,37,28000,race-ethnicity,Majority Non-White,29,1
2018,37,28000,race-ethnicity,"Majority White, Non-Hispanic",38,1
2018,37,28000,race-ethnicity,Mixed Race and Ethnicity,33,1
2018,37,28080,all,All,60,1
2018,37,28080,poverty,High Poverty,59,1
2018,37,28080,poverty,Not High Poverty,61,1
2018,37,28080,race-ethnicity,Majority Non-White,59,1
2018,37,28080,race-ethnicity,"Majority White, Non-Hispanic",60,1
2018,37,28080,race-ethnicity,Mixed Race and Ethnicity,61,1
2018,37,31400,all,All,30,1
2018,37,31400,poverty,High Poverty,20,1
2018,37,31400,poverty,Not High Poverty,32,1
2018,37,31400,race-ethnicity,Majority Non-White,25,1
2018,37,31400,race-ethnicity,"Majority White, Non-Hispanic",35,1
2018,37,31400,race-ethnicity,Mixed Race and Ethnicity,27,1
2018,37,55000,all,All,33,1
2018,37,55000,poverty,High Poverty,31,1
2018,37,55000,poverty,Not High Poverty,33,1
2018,37,55000,race-ethnicity,Majority Non-White,33,1
2018,37,55000,race-ethnicity,"Majority White, Non-Hispanic",33,1
2018,37,55000,race-ethnicity,Mixed Race and Ethnicity,32,1
2018,37,74440,all,All,41,1
2018,37,74440,poverty,High Poverty,40,1
2018,37,74440,poverty,Not High Poverty,43,1
2018,37,74440,race-ethnicity,Majority Non-White,47,1
2018,37,74440,race-ethnicity,"Majority White, Non-Hispanic",46,1
2018,37,74440,race-ethnicity,Mixed Race and Ethnicity,31,1
2018,37,75000,all,All,39,1
2018,37,75000,poverty,High Poverty,35,1
2018,37,75000,poverty,Not High Poverty,40,1
2018,37,75000,race-ethnicity,Majority Non-White,36,1
2018,37,75000,race-ethnicity,"Majority White, Non-Hispanic",41,1
2018,37,75000,race-ethnicity,Mixed Race and Ethnicity,39,1
2018,38,25700,all,All,73,1
2018,38,25700,poverty,High Poverty,69,1
2018,38,25700,poverty,Not High Poverty,73,1
2018,38,25700,race-ethnicity,Majority Non-White,NA,NA
