year,state,place,subgroup_type,subgroup,environmental,environmental_quality
2018,17,03012,race-ethnicity,"Majority White, Non-Hispanic",31.77012026633611,1
2018,17,03012,race-ethnicity,Mixed Race and Ethnicity,29.541205900870377,1
2018,17,06613,all,All,66.97809830724135,1
2018,17,06613,poverty,High Poverty,61.3439465408805,1
2018,17,06613,poverty,Not High Poverty,68.10883954639112,1
2018,17,06613,race-ethnicity,Majority Non-White,NA,NA
2018,17,06613,race-ethnicity,"Majority White, Non-Hispanic",67.46518128524653,1
2018,17,06613,race-ethnicity,Mixed Race and Ethnicity,61.4632215044801,1
2018,17,12385,all,All,64.5449594664426,1
2018,17,12385,poverty,High Poverty,52.92803690415172,1
2018,17,12385,poverty,Not High Poverty,68.01773303799249,1
2018,17,12385,race-ethnicity,Majority Non-White,60.18865886478039,1
2018,17,12385,race-ethnicity,"Majority White, Non-Hispanic",65.51786484713575,1
2018,17,12385,race-ethnicity,Mixed Race and Ethnicity,68,1
2018,17,14000,all,All,5.113696744847339,1
2018,17,14000,poverty,High Poverty,7.377699720560967,1
2018,17,14000,poverty,Not High Poverty,4.668828587796581,1
2018,17,14000,race-ethnicity,Majority Non-White,6.538553374570581,1
2018,17,14000,race-ethnicity,"Majority White, Non-Hispanic",2.436697008065201,1
2018,17,14000,race-ethnicity,Mixed Race and Ethnicity,4.682053720369901,1
2018,17,14351,all,All,2.7193300403918363,1
2018,17,14351,poverty,High Poverty,NA,NA
2018,17,14351,poverty,Not High Poverty,2.7250348707101364,1
2018,17,14351,race-ethnicity,Majority Non-White,2.7322148171109735,1
2018,17,14351,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,17,14351,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,17,23074,all,All,29.823078241927053,1
2018,17,23074,poverty,High Poverty,NA,NA
2018,17,23074,poverty,Not High Poverty,29.92576298111314,1
2018,17,23074,race-ethnicity,Majority Non-White,26.388810359956558,1
2018,17,23074,race-ethnicity,"Majority White, Non-Hispanic",33.38003508626968,1
2018,17,23074,race-ethnicity,Mixed Race and Ethnicity,31.44283758327621,1
2018,17,24582,all,All,19.689732907202373,1
2018,17,24582,poverty,High Poverty,27,1
2018,17,24582,poverty,Not High Poverty,18.447954339963832,1
2018,17,24582,race-ethnicity,Majority Non-White,18.040533333333332,1
2018,17,24582,race-ethnicity,"Majority White, Non-Hispanic",20.545670968550308,1
2018,17,24582,race-ethnicity,Mixed Race and Ethnicity,20.73134976653274,1
2018,17,38570,all,All,34.18080000947745,1
2018,17,38570,poverty,High Poverty,29.775051896584262,1
2018,17,38570,poverty,Not High Poverty,35.107532854878386,1
2018,17,38570,race-ethnicity,Majority Non-White,31.304514088988014,1
2018,17,38570,race-ethnicity,"Majority White, Non-Hispanic",37.79360828656852,1
2018,17,38570,race-ethnicity,Mixed Race and Ethnicity,31.541837501375866,1
2018,17,51622,all,All,24.22383292939321,1
2018,17,51622,poverty,High Poverty,NA,NA
2018,17,51622,poverty,Not High Poverty,24.353252597805263,1
2018,17,51622,race-ethnicity,Majority Non-White,NA,NA
2018,17,51622,race-ethnicity,"Majority White, Non-Hispanic",24.113798521523506,1
2018,17,51622,race-ethnicity,Mixed Race and Ethnicity,25.478508209840687,1
2018,17,59000,all,All,53.92751834386931,1
2018,17,59000,poverty,High Poverty,45.818678317859096,1
2018,17,59000,poverty,Not High Poverty,56.80172753458522,1
2018,17,59000,race-ethnicity,Majority Non-White,45.48574719262885,1
2018,17,59000,race-ethnicity,"Majority White, Non-Hispanic",59.168901093245786,1
2018,17,59000,race-ethnicity,Mixed Race and Ethnicity,48.588216145833336,1
2018,17,65000,all,All,47.036643146886895,1
2018,17,65000,poverty,High Poverty,49.46570730253129,1
2018,17,65000,poverty,Not High Poverty,46.47658446503509,1
2018,17,65000,race-ethnicity,Majority Non-White,54.717361995035056,1
2018,17,65000,race-ethnicity,"Majority White, Non-Hispanic",45.75065397645871,1
2018,17,65000,race-ethnicity,Mixed Race and Ethnicity,45.09375730844142,1
2018,17,68003,all,All,13.975502513522414,1
2018,17,68003,poverty,High Poverty,NA,NA
2018,17,68003,poverty,Not High Poverty,13.969129376021405,1
2018,17,68003,race-ethnicity,Majority Non-White,15.259145031845756,1
2018,17,68003,race-ethnicity,"Majority White, Non-Hispanic",13.421478253645637,1
2018,17,68003,race-ethnicity,Mixed Race and Ethnicity,15.458270454407279,1
2018,17,72000,all,All,62.58121728475048,1
2018,17,72000,poverty,High Poverty,52.48906699776309,1
2018,17,72000,poverty,Not High Poverty,64.26212225730877,1
2018,17,72000,race-ethnicity,Majority Non-White,54.62640073342349,1
2018,17,72000,race-ethnicity,"Majority White, Non-Hispanic",64.28426897297048,1
2018,17,72000,race-ethnicity,Mixed Race and Ethnicity,55.282748186630286,1
2018,17,79293,all,All,29.086550271339558,1
2018,17,79293,poverty,High Poverty,10.8519824535324,1
2018,17,79293,poverty,Not High Poverty,31.827045822912314,1
2018,17,79293,race-ethnicity,Majority Non-White,23.231725060655787,1
2018,17,79293,race-ethnicity,"Majority White, Non-Hispanic",48.96295909038958,1
2018,17,79293,race-ethnicity,Mixed Race and Ethnicity,54.66352135323066,1
2018,18,05860,all,All,59.065842923260774,1
2018,18,05860,poverty,High Poverty,55.705427947240835,1
2018,18,05860,poverty,Not High Poverty,62.97749492603525,1
2018,18,05860,race-ethnicity,Majority Non-White,NA,NA
2018,18,05860,race-ethnicity,"Majority White, Non-Hispanic",58.9496961044777,1
2018,18,05860,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,18,10342,all,All,60.56627497814558,1
2018,18,10342,poverty,High Poverty,NA,NA
2018,18,10342,poverty,Not High Poverty,60.574381455896315,1
2018,18,10342,race-ethnicity,Majority Non-White,NA,NA
2018,18,10342,race-ethnicity,"Majority White, Non-Hispanic",60.58154219277714,1
2018,18,10342,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,18,22000,all,All,47.30413120874561,1
2018,18,22000,poverty,High Poverty,42,1
2018,18,22000,poverty,Not High Poverty,47.70444441196494,1
2018,18,22000,race-ethnicity,Majority Non-White,39,1
2018,18,22000,race-ethnicity,"Majority White, Non-Hispanic",47.81971665767444,1
2018,18,22000,race-ethnicity,Mixed Race and Ethnicity,42.79470699432892,1
2018,18,23278,all,All,56.199971617032574,1
2018,18,23278,poverty,High Poverty,NA,NA
2018,18,23278,poverty,Not High Poverty,56.2045251599822,1
2018,18,23278,race-ethnicity,Majority Non-White,NA,NA
2018,18,23278,race-ethnicity,"Majority White, Non-Hispanic",56.22974296162758,1
2018,18,23278,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,18,25000,all,All,67.00200932267116,1
2018,18,25000,poverty,High Poverty,63.43866857979632,1
2018,18,25000,poverty,Not High Poverty,67.98274525889119,1
2018,18,25000,race-ethnicity,Majority Non-White,68.02521766540261,1
2018,18,25000,race-ethnicity,"Majority White, Non-Hispanic",67.2292396934185,1
2018,18,25000,race-ethnicity,Mixed Race and Ethnicity,61.81782711292595,1
2018,18,31000,all,All,34.476268234448774,1
2018,18,31000,poverty,High Poverty,36,1
2018,18,31000,poverty,Not High Poverty,34.449380359006035,1
2018,18,31000,race-ethnicity,Majority Non-White,35.39840323371708,1
2018,18,31000,race-ethnicity,"Majority White, Non-Hispanic",25,1
2018,18,31000,race-ethnicity,Mixed Race and Ethnicity,34.33759742259493,1
2018,18,36003,all,All,41.74349612768254,1
2018,18,36003,poverty,High Poverty,31.54170787124522,1
2018,18,36003,poverty,Not High Poverty,44.3140129267121,1
2018,18,36003,race-ethnicity,Majority Non-White,40.971587059948504,1
2018,18,36003,race-ethnicity,"Majority White, Non-Hispanic",43.429386495100765,1
2018,18,36003,race-ethnicity,Mixed Race and Ethnicity,39.85173421033267,1
2018,18,71000,all,All,74.43993034357119,1
2018,18,71000,poverty,High Poverty,72.84578154218458,1
2018,18,71000,poverty,Not High Poverty,74.93521906966302,1
2018,18,71000,race-ethnicity,Majority Non-White,73.30682139692419,1
2018,18,71000,race-ethnicity,"Majority White, Non-Hispanic",75.23395646622303,1
2018,18,71000,race-ethnicity,Mixed Race and Ethnicity,74.33041505058819,1
2018,19,12000,all,All,51.290706843940114,1
2018,19,12000,poverty,High Poverty,23,1
2018,19,12000,poverty,Not High Poverty,53.4583743001696,1
2018,19,12000,race-ethnicity,Majority Non-White,NA,NA
2018,19,12000,race-ethnicity,"Majority White, Non-Hispanic",52.49842711345422,1
2018,19,12000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,19,19000,all,All,65.03090468487292,1
2018,19,19000,poverty,High Poverty,56,1
2018,19,19000,poverty,Not High Poverty,65.45339966979331,1
2018,19,19000,race-ethnicity,Majority Non-White,NA,NA
2018,19,19000,race-ethnicity,"Majority White, Non-Hispanic",66.128350662468,1
2018,19,19000,race-ethnicity,Mixed Race and Ethnicity,55.65032622112502,1
2018,19,21000,all,All,75.19856084089918,1
2018,19,21000,poverty,High Poverty,72.28846153846153,1
2018,19,21000,poverty,Not High Poverty,75.31675120517083,1
2018,19,21000,race-ethnicity,Majority Non-White,73.55674382607472,1
2018,19,21000,race-ethnicity,"Majority White, Non-Hispanic",75.63053843954137,1
2018,19,21000,race-ethnicity,Mixed Race and Ethnicity,74.41158819747089,1
2018,19,73335,all,All,88.85788842931876,1
2018,19,73335,poverty,High Poverty,89,1
2018,19,73335,poverty,Not High Poverty,88.97130077495078,1
2018,19,73335,race-ethnicity,Majority Non-White,84.32832080200501,1
2018,19,73335,race-ethnicity,"Majority White, Non-Hispanic",89.41108203246375,1
2018,19,73335,race-ethnicity,Mixed Race and Ethnicity,88.51646208825812,1
2018,20,36000,all,All,52.04201879737384,1
2018,20,36000,poverty,High Poverty,45.45137308450918,1
2018,20,36000,poverty,Not High Poverty,53.56193138472659,1
2018,20,36000,race-ethnicity,Majority Non-White,49.56536688989703,1
2018,20,36000,race-ethnicity,"Majority White, Non-Hispanic",58.801510795464345,1
2018,20,36000,race-ethnicity,Mixed Race and Ethnicity,51.33509682232848,1
2018,20,38900,all,All,67.1126219590925,1
2018,20,38900,poverty,High Poverty,NA,NA
2018,20,38900,poverty,Not High Poverty,67.7999797625436,1
2018,20,38900,race-ethnicity,Majority Non-White,NA,NA
2018,20,38900,race-ethnicity,"Majority White, Non-Hispanic",66.99563730751832,1
2018,20,38900,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,20,52575,all,All,62.88035155778662,1
2018,20,52575,poverty,High Poverty,NA,NA
2018,20,52575,poverty,Not High Poverty,62.92596184630257,1
2018,20,52575,race-ethnicity,Majority Non-White,NA,NA
2018,20,52575,race-ethnicity,"Majority White, Non-Hispanic",63.006964569688165,1
2018,20,52575,race-ethnicity,Mixed Race and Ethnicity,61.769210316405214,1
2018,20,53775,all,All,55.470834303275076,1
2018,20,53775,poverty,High Poverty,NA,NA
2018,20,53775,poverty,Not High Poverty,55.658950959501006,1
2018,20,53775,race-ethnicity,Majority Non-White,NA,NA
2018,20,53775,race-ethnicity,"Majority White, Non-Hispanic",55.674655333474576,1
2018,20,53775,race-ethnicity,Mixed Race and Ethnicity,51.35820132856413,1
2018,20,71000,all,All,67.63322909115038,1
2018,20,71000,poverty,High Poverty,64.44595185995624,1
2018,20,71000,poverty,Not High Poverty,68.07763683634553,1
2018,20,71000,race-ethnicity,Majority Non-White,65.95852534562212,1
2018,20,71000,race-ethnicity,"Majority White, Non-Hispanic",68.01717105308798,1
2018,20,71000,race-ethnicity,Mixed Race and Ethnicity,67.20881665949446,1
2018,20,79000,all,All,29.835033424123786,1
2018,20,79000,poverty,High Poverty,19.84991402603783,1
2018,20,79000,poverty,Not High Poverty,32.17264389218366,1
2018,20,79000,race-ethnicity,Majority Non-White,23.94153783667149,1
2018,20,79000,race-ethnicity,"Majority White, Non-Hispanic",36.566282072466045,1
2018,20,79000,race-ethnicity,Mixed Race and Ethnicity,17.29551942874367,1
2018,21,46027,all,All,54.642303258417,1
2018,21,46027,poverty,High Poverty,47.437484238664446,1
2018,21,46027,poverty,Not High Poverty,56.16425571628558,1
2018,21,46027,race-ethnicity,Majority Non-White,47.50923689929969,1
2018,21,46027,race-ethnicity,"Majority White, Non-Hispanic",56.057554915234164,1
2018,21,46027,race-ethnicity,Mixed Race and Ethnicity,46.08575498575499,1
2018,21,48006,all,All,35.20438277271131,1
2018,21,48006,poverty,High Poverty,30.275576036866358,1
2018,21,48006,poverty,Not High Poverty,35.940472108006084,1
2018,21,48006,race-ethnicity,Majority Non-White,16.632715739620192,1
2018,21,48006,race-ethnicity,"Majority White, Non-Hispanic",37.84185707804995,1
2018,21,48006,race-ethnicity,Mixed Race and Ethnicity,25.961005488207512,1
2018,22,05000,all,All,1.726536242878398,1
2018,22,05000,poverty,High Poverty,2.0454165063027676,1
2018,22,05000,poverty,Not High Poverty,1.8047601805592948,1
2018,22,05000,race-ethnicity,Majority Non-White,1.5659321744567567,1
2018,22,05000,race-ethnicity,"Majority White, Non-Hispanic",1.267243281257685,1
2018,22,05000,race-ethnicity,Mixed Race and Ethnicity,2.9517373817891954,1
2018,22,40735,all,All,27.279531711393016,1
2018,22,40735,poverty,High Poverty,24.840050859693566,1
2018,22,40735,poverty,Not High Poverty,28.23930430045189,1
2018,22,40735,race-ethnicity,Majority Non-White,23.71728404126059,1
2018,22,40735,race-ethnicity,"Majority White, Non-Hispanic",27.644379269572024,1
2018,22,40735,race-ethnicity,Mixed Race and Ethnicity,30.35171359145883,1
2018,22,41155,all,All,4.409511014499348,1
2018,22,41155,poverty,High Poverty,2.2927536231884056,1
2018,22,41155,poverty,Not High Poverty,4.499014049991808,1
2018,22,41155,race-ethnicity,Majority Non-White,4.946131183852604,1
2018,22,41155,race-ethnicity,"Majority White, Non-Hispanic",3.837852874456995,1
2018,22,41155,race-ethnicity,Mixed Race and Ethnicity,2,1
2018,22,55000,all,All,13.156216460737442,1
2018,22,55000,poverty,High Poverty,12.370061410670548,1
2018,22,55000,poverty,Not High Poverty,13.355008322349116,1
2018,22,55000,race-ethnicity,Majority Non-White,13.59134843759681,1
2018,22,55000,race-ethnicity,"Majority White, Non-Hispanic",13.055014016309888,1
2018,22,55000,race-ethnicity,Mixed Race and Ethnicity,11.920216846519716,1
2018,22,70000,all,All,20.32634445029412,1
2018,22,70000,poverty,High Poverty,20.377348058931545,1
2018,22,70000,poverty,Not High Poverty,20.48007451492064,1
2018,22,70000,race-ethnicity,Majority Non-White,19.751040580001394,1
2018,22,70000,race-ethnicity,"Majority White, Non-Hispanic",19.941942276048565,1
2018,22,70000,race-ethnicity,Mixed Race and Ethnicity,22.409546871343185,1
2018,24,04000,all,All,32.21292095909149,1
2018,24,04000,poverty,High Poverty,27.167638079378296,1
2018,24,04000,poverty,Not High Poverty,33.000237649854704,1
2018,24,04000,race-ethnicity,Majority Non-White,32.58059429125968,1
2018,24,04000,race-ethnicity,"Majority White, Non-Hispanic",31.544411244714176,1
2018,24,04000,race-ethnicity,Mixed Race and Ethnicity,31.377370184007436,1
2018,24,30325,all,All,52.935184116345766,1
2018,24,30325,poverty,High Poverty,NA,NA
2018,24,30325,poverty,Not High Poverty,53.357645546442306,1
2018,24,30325,race-ethnicity,Majority Non-White,47.41520672740014,1
2018,24,30325,race-ethnicity,"Majority White, Non-Hispanic",55.56919230969197,1
2018,24,30325,race-ethnicity,Mixed Race and Ethnicity,53.15994787459892,1
2018,25,07000,all,All,35.90522997032641,1
2018,25,07000,poverty,High Poverty,29.526315789473685,1
2018,25,07000,poverty,Not High Poverty,37.21590762227046,1
2018,25,07000,race-ethnicity,Majority Non-White,37.7294644006695,1
2018,25,07000,race-ethnicity,"Majority White, Non-Hispanic",32.906055427886784,1
2018,25,07000,race-ethnicity,Mixed Race and Ethnicity,35.85009740366942,1
2018,25,09000,all,All,75.21168913329116,1
2018,25,09000,poverty,High Poverty,74,1
2018,25,09000,poverty,Not High Poverty,75.31635347580448,1
2018,25,09000,race-ethnicity,Majority Non-White,74.73045567327006,1
2018,25,09000,race-ethnicity,"Majority White, Non-Hispanic",76.1778361804643,1
2018,25,09000,race-ethnicity,Mixed Race and Ethnicity,75.02954482182628,1
2018,25,11000,all,All,28.94272094935443,1
2018,25,11000,poverty,High Poverty,NA,NA
2018,25,11000,poverty,Not High Poverty,30.35103933381699,1
2018,25,11000,race-ethnicity,Majority Non-White,14.503182179793159,1
2018,25,11000,race-ethnicity,"Majority White, Non-Hispanic",32.29597615499255,1
2018,25,11000,race-ethnicity,Mixed Race and Ethnicity,24.35558290978399,1
2018,25,23000,all,All,83.27626548034146,1
2018,25,23000,poverty,High Poverty,65.6182108626198,1
2018,25,23000,poverty,Not High Poverty,84.47868723205046,1
2018,25,23000,race-ethnicity,Majority Non-White,NA,NA
2018,25,23000,race-ethnicity,"Majority White, Non-Hispanic",83.36094204419392,1
2018,25,23000,race-ethnicity,Mixed Race and Ethnicity,82,1
2018,25,34550,all,All,70.5713768677938,1
2018,25,34550,poverty,High Poverty,71.14031862745098,1
2018,25,34550,poverty,Not High Poverty,70.47193585337915,1
2018,25,34550,race-ethnicity,Majority Non-White,70.81503064908892,1
2018,25,34550,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,25,34550,race-ethnicity,Mixed Race and Ethnicity,69,1
2018,25,37000,all,All,59.567077417108365,1
2018,25,37000,poverty,High Poverty,57.25480769230769,1
2018,25,37000,poverty,Not High Poverty,59.760142504937335,1
2018,25,37000,race-ethnicity,Majority Non-White,57.638858257697855,1
2018,25,37000,race-ethnicity,"Majority White, Non-Hispanic",60.35744807711418,1
2018,25,37000,race-ethnicity,Mixed Race and Ethnicity,60.61350215322726,1
2018,25,37490,all,All,61.11460307375478,1
2018,25,37490,poverty,High Poverty,58,1
2018,25,37490,poverty,Not High Poverty,61.28513622875641,1
2018,25,37490,race-ethnicity,Majority Non-White,59.71941101514937,1
2018,25,37490,race-ethnicity,"Majority White, Non-Hispanic",62.58293878229089,1
2018,25,37490,race-ethnicity,Mixed Race and Ethnicity,62.5092429266916,1
2018,25,45000,all,All,85.91178733675545,1
2018,25,45000,poverty,High Poverty,83.86139401654997,1
2018,25,45000,poverty,Not High Poverty,86.60688018979835,1
2018,25,45000,race-ethnicity,Majority Non-White,87.94199134199134,1
2018,25,45000,race-ethnicity,"Majority White, Non-Hispanic",87.40131274456179,1
2018,25,45000,race-ethnicity,Mixed Race and Ethnicity,82.0490496164456,1
2018,25,45560,all,All,56.96264468170026,1
2018,25,45560,poverty,High Poverty,NA,NA
2018,25,45560,poverty,Not High Poverty,57.14891248626876,1
2018,25,45560,race-ethnicity,Majority Non-White,NA,NA
2018,25,45560,race-ethnicity,"Majority White, Non-Hispanic",56.893653004377235,1
2018,25,45560,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,25,55745,all,All,50.60141946657738,1
2018,25,55745,poverty,High Poverty,NA,NA
2018,25,55745,poverty,Not High Poverty,50.5417223139241,1
2018,25,55745,race-ethnicity,Majority Non-White,36,1
2018,25,55745,race-ethnicity,"Majority White, Non-Hispanic",51.47264489016802,1
2018,25,55745,race-ethnicity,Mixed Race and Ethnicity,51.57932899810094,1
2018,25,62535,all,All,37.78101640731512,1
2018,25,62535,poverty,High Poverty,NA,NA
2018,25,62535,poverty,Not High Poverty,37.22445255474452,1
2018,25,62535,race-ethnicity,Majority Non-White,NA,NA
2018,25,62535,race-ethnicity,"Majority White, Non-Hispanic",40.24731996971267,1
2018,25,62535,race-ethnicity,Mixed Race and Ethnicity,31.207626712656893,1
2018,25,67000,all,All,54.044862860776966,1
2018,25,67000,poverty,High Poverty,48.414330543933055,1
2018,25,67000,poverty,Not High Poverty,56.17333301196688,1
2018,25,67000,race-ethnicity,Majority Non-White,51.1395420091385,1
2018,25,67000,race-ethnicity,"Majority White, Non-Hispanic",61.122868461847624,1
2018,25,67000,race-ethnicity,Mixed Race and Ethnicity,56.80764253361133,1
2018,25,82000,all,All,80.77593309714098,1
2018,25,82000,poverty,High Poverty,79.82966802073119,1
2018,25,82000,poverty,Not High Poverty,80.9633492306308,1
2018,25,82000,race-ethnicity,Majority Non-White,80.5327098540146,1
2018,25,82000,race-ethnicity,"Majority White, Non-Hispanic",81.49855081956476,1
2018,25,82000,race-ethnicity,Mixed Race and Ethnicity,79.9175928948137,1
2018,26,03000,all,All,72.92974237327357,1
2018,26,03000,poverty,High Poverty,70.90146243066062,1
2018,26,03000,poverty,Not High Poverty,73.42105638585188,1
2018,26,03000,race-ethnicity,Majority Non-White,NA,NA
2018,26,03000,race-ethnicity,"Majority White, Non-Hispanic",73.4664172090558,1
2018,26,03000,race-ethnicity,Mixed Race and Ethnicity,71.3266800700835,1
2018,26,21000,all,All,50.48414412228558,1
2018,26,21000,poverty,High Poverty,48.59943977591036,1
2018,26,21000,poverty,Not High Poverty,52.434380123596924,1
2018,26,21000,race-ethnicity,Majority Non-White,NA,NA
2018,26,21000,race-ethnicity,"Majority White, Non-Hispanic",50.44948391677134,1
2018,26,21000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,26,22000,all,All,50.475147832107496,1
2018,26,22000,poverty,High Poverty,50.138674431258366,1
2018,26,22000,poverty,Not High Poverty,50.815222539032845,1
2018,26,22000,race-ethnicity,Majority Non-White,50.84202635199853,1
2018,26,22000,race-ethnicity,"Majority White, Non-Hispanic",47,1
2018,26,22000,race-ethnicity,Mixed Race and Ethnicity,44.64490635487712,1
2018,26,27440,all,All,68.69429153047767,1
2018,26,27440,poverty,High Poverty,NA,NA
2018,26,27440,poverty,Not High Poverty,68.72958197841557,1
2018,26,27440,race-ethnicity,Majority Non-White,NA,NA
2018,26,27440,race-ethnicity,"Majority White, Non-Hispanic",69.15657061053524,1
2018,26,27440,race-ethnicity,Mixed Race and Ethnicity,67.6211826297067,1
2018,26,29000,all,All,77.7727035160624,1
2018,26,29000,poverty,High Poverty,77.61536643956995,1
2018,26,29000,poverty,Not High Poverty,78.17450003994354,1
2018,26,29000,race-ethnicity,Majority Non-White,77.85136623894063,1
2018,26,29000,race-ethnicity,"Majority White, Non-Hispanic",78.05634099133215,1
2018,26,29000,race-ethnicity,Mixed Race and Ethnicity,77.17078029883785,1
2018,26,34000,all,All,46.91508167456407,1
2018,26,34000,poverty,High Poverty,34.262422816818585,1
2018,26,34000,poverty,Not High Poverty,52.05552804349758,1
2018,26,34000,race-ethnicity,Majority Non-White,43.70336692061932,1
2018,26,34000,race-ethnicity,"Majority White, Non-Hispanic",49.838364389923235,1
2018,26,34000,race-ethnicity,Mixed Race and Ethnicity,46.08699375994127,1
2018,26,46000,all,All,80.19657205476064,1
2018,26,46000,poverty,High Poverty,79.49387954786818,1
2018,26,46000,poverty,Not High Poverty,80.30045913729434,1
2018,26,46000,race-ethnicity,Majority Non-White,81,1
2018,26,46000,race-ethnicity,"Majority White, Non-Hispanic",79.85748512448076,1
2018,26,46000,race-ethnicity,Mixed Race and Ethnicity,80.21307137828461,1
2018,26,49000,all,All,61.01583015492625,1
2018,26,49000,poverty,High Poverty,NA,NA
2018,26,49000,poverty,Not High Poverty,60.98147077249289,1
2018,26,49000,race-ethnicity,Majority Non-White,NA,NA
2018,26,49000,race-ethnicity,"Majority White, Non-Hispanic",60.96617198820766,1
2018,26,49000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,26,69035,all,All,73.88675613012015,1
2018,26,69035,poverty,High Poverty,NA,NA
2018,26,69035,poverty,Not High Poverty,73.99206948640483,1
2018,26,69035,race-ethnicity,Majority Non-White,NA,NA
2018,26,69035,race-ethnicity,"Majority White, Non-Hispanic",74.24817067465145,1
2018,26,69035,race-ethnicity,Mixed Race and Ethnicity,70,1
2018,26,74900,all,All,59.59747516556291,1
2018,26,74900,poverty,High Poverty,NA,NA
2018,26,74900,poverty,Not High Poverty,59.74693073893908,1
2018,26,74900,race-ethnicity,Majority Non-White,59.7416943008383,1
2018,26,74900,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,26,74900,race-ethnicity,Mixed Race and Ethnicity,56.96506671608599,1
2018,26,76460,all,All,52.06830134043249,1
2018,26,76460,poverty,High Poverty,NA,NA
2018,26,76460,poverty,Not High Poverty,52.15378424492161,1
2018,26,76460,race-ethnicity,Majority Non-White,NA,NA
2018,26,76460,race-ethnicity,"Majority White, Non-Hispanic",52.16332633029869,1
2018,26,76460,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,26,80700,all,All,62.13541032324069,1
2018,26,80700,poverty,High Poverty,NA,NA
2018,26,80700,poverty,Not High Poverty,62.39162041228726,1
2018,26,80700,race-ethnicity,Majority Non-White,59,1
2018,26,80700,race-ethnicity,"Majority White, Non-Hispanic",62.33182045463287,1
2018,26,80700,race-ethnicity,Mixed Race and Ethnicity,61.53615127919911,1
2018,26,84000,all,All,40.44189034837236,1
2018,26,84000,poverty,High Poverty,31.167652173913044,1
2018,26,84000,poverty,Not High Poverty,41.133908102282746,1
2018,26,84000,race-ethnicity,Majority Non-White,NA,NA
2018,26,84000,race-ethnicity,"Majority White, Non-Hispanic",41.251271402873705,1
2018,26,84000,race-ethnicity,Mixed Race and Ethnicity,36.205059454418276,1
2018,26,86000,all,All,54.13720174232593,1
2018,26,86000,poverty,High Poverty,60,1
2018,26,86000,poverty,Not High Poverty,53.9076605085642,1
2018,26,86000,race-ethnicity,Majority Non-White,NA,NA
2018,26,86000,race-ethnicity,"Majority White, Non-Hispanic",55.82500981620328,1
2018,26,86000,race-ethnicity,Mixed Race and Ethnicity,42.3140615321082,1
2018,26,88940,all,All,58.0275322417041,1
2018,26,88940,poverty,High Poverty,NA,NA
2018,26,88940,poverty,Not High Poverty,59.046212372660655,1
2018,26,88940,race-ethnicity,Majority Non-White,19,1
2018,26,88940,race-ethnicity,"Majority White, Non-Hispanic",64.20227966619174,1
2018,26,88940,race-ethnicity,Mixed Race and Ethnicity,57.51481762917933,1
2018,27,06616,all,All,45.30786086763564,1
2018,27,06616,poverty,High Poverty,NA,NA
2018,27,06616,poverty,Not High Poverty,45.60534437568821,1
2018,27,06616,race-ethnicity,Majority Non-White,NA,NA
2018,27,06616,race-ethnicity,"Majority White, Non-Hispanic",47.45689413086212,1
2018,27,06616,race-ethnicity,Mixed Race and Ethnicity,32.60815822002472,1
2018,27,07966,all,All,30.811887358102872,1
2018,27,07966,poverty,High Poverty,NA,NA
2018,27,07966,poverty,Not High Poverty,30.57110243902439,1
2018,27,07966,race-ethnicity,Majority Non-White,32.94194708451066,1
2018,27,07966,race-ethnicity,"Majority White, Non-Hispanic",31.84857433808554,1
2018,27,07966,race-ethnicity,Mixed Race and Ethnicity,29.49695217926337,1
2018,27,17000,all,All,88.34475940858223,1
2018,27,17000,poverty,High Poverty,81.72233188577444,1
2018,27,17000,poverty,Not High Poverty,90.10995622205304,1
2018,27,17000,race-ethnicity,Majority Non-White,NA,NA
2018,27,17000,race-ethnicity,"Majority White, Non-Hispanic",88.66284739799939,1
2018,27,17000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,27,43000,all,All,19.79288202901771,1
2018,27,43000,poverty,High Poverty,14.233617000817347,1
2018,27,43000,poverty,Not High Poverty,21.01920862514985,1
2018,27,43000,race-ethnicity,Majority Non-White,17.720245895009302,1
2018,27,43000,race-ethnicity,"Majority White, Non-Hispanic",22.158161859690583,1
2018,27,43000,race-ethnicity,Mixed Race and Ethnicity,16.451604644508365,1
2018,27,51730,all,All,48.94055764287127,1
2018,27,51730,poverty,High Poverty,NA,NA
2018,27,51730,poverty,Not High Poverty,49.07857769035044,1
2018,27,51730,race-ethnicity,Majority Non-White,NA,NA
2018,27,51730,race-ethnicity,"Majority White, Non-Hispanic",49.220027836436934,1
2018,27,51730,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,27,54880,all,All,86.36069389033796,1
