year,state,place,state_name,place_name,subgroup_type,subgroup,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2017,33,50260,New Hampshire,Nashua city,income,Low Income,0.78915077,0.13799603,1.4403055,3
2017,33,50260,New Hampshire,Nashua city,income,Not Low-Income,1.0965453,0.61682504,1.5762656,3
2017,34,13690,New Jersey,Clifton city,all,All,1.0033357,0.84120059,1.1654708,1
2017,34,13690,New Jersey,Clifton city,income,Low Income,0.95458138,0.75930274,1.14986,1
2017,34,13690,New Jersey,Clifton city,income,Not Low-Income,1.012309,0.82444978,1.2001681,1
2017,34,21000,New Jersey,Elizabeth city,all,All,1.0920169,0.97850138,1.2055326,1
2017,34,21000,New Jersey,Elizabeth city,income,Low Income,1.0736324,0.96433598,1.1829288,1
2017,34,21000,New Jersey,Elizabeth city,income,Not Low-Income,1.0916241,0.86838973,1.3148586,1
2017,34,36000,New Jersey,Jersey City city,all,All,1.0771568,0.97523731,1.1790763,1
2017,34,36000,New Jersey,Jersey City city,income,Low Income,1.0373049,0.93361872,1.1409911,2
2017,34,36000,New Jersey,Jersey City city,income,Not Low-Income,1.0986762,0.93296397,1.2643884,1
2017,34,51000,New Jersey,Newark city,all,All,1.1034942,1.0252231,1.1817652,1
2017,34,51000,New Jersey,Newark city,income,Low Income,1.1127354,1.0381104,1.1873604,2
2017,34,51000,New Jersey,Newark city,income,Not Low-Income,1.0008788,0.83193189,1.1698257,2
2017,34,57000,New Jersey,Paterson city,all,All,1.032679,0.92874807,1.1366098,1
2017,34,57000,New Jersey,Paterson city,income,Low Income,1.0402914,0.94289052,1.1376923,1
2017,34,57000,New Jersey,Paterson city,income,Not Low-Income,0.89970005,0.65637189,1.1430281,1
2017,34,74000,New Jersey,Trenton city,all,All,1.0821894,0.93076921,1.2336097,1
2017,34,74000,New Jersey,Trenton city,income,Low Income,1.0800753,0.93594283,1.2242076,1
2017,34,74000,New Jersey,Trenton city,income,Not Low-Income,0.86556602,0.55352807,1.177604,1
2017,35,02000,New Mexico,Albuquerque city,all,All,NA,NA,NA,NA
2017,35,02000,New Mexico,Albuquerque city,income,Low Income,NA,NA,NA,NA
2017,35,02000,New Mexico,Albuquerque city,income,Not Low-Income,NA,NA,NA,NA
2017,35,39380,New Mexico,Las Cruces city,all,All,NA,NA,NA,NA
2017,35,39380,New Mexico,Las Cruces city,income,Low Income,NA,NA,NA,NA
2017,35,39380,New Mexico,Las Cruces city,income,Not Low-Income,NA,NA,NA,NA
2017,35,63460,New Mexico,Rio Rancho city,all,All,NA,NA,NA,NA
2017,35,63460,New Mexico,Rio Rancho city,income,Low Income,NA,NA,NA,NA
2017,35,63460,New Mexico,Rio Rancho city,income,Not Low-Income,NA,NA,NA,NA
2017,35,70500,New Mexico,Santa Fe city,all,All,NA,NA,NA,NA
2017,35,70500,New Mexico,Santa Fe city,income,Low Income,NA,NA,NA,NA
2017,35,70500,New Mexico,Santa Fe city,income,Not Low-Income,NA,NA,NA,NA
2017,36,01000,New York,Albany city,all,All,NA,NA,NA,NA
2017,36,01000,New York,Albany city,income,Low Income,NA,NA,NA,NA
2017,36,01000,New York,Albany city,income,Not Low-Income,NA,NA,NA,NA
2017,36,11000,New York,Buffalo city,all,All,NA,NA,NA,NA
2017,36,11000,New York,Buffalo city,income,Low Income,NA,NA,NA,NA
2017,36,11000,New York,Buffalo city,income,Not Low-Income,NA,NA,NA,NA
2017,36,50617,New York,New Rochelle city,all,All,NA,NA,NA,NA
2017,36,50617,New York,New Rochelle city,income,Low Income,NA,NA,NA,NA
2017,36,50617,New York,New Rochelle city,income,Not Low-Income,NA,NA,NA,NA
2017,36,51000,New York,New York city,all,All,NA,NA,NA,NA
2017,36,51000,New York,New York city,income,Low Income,NA,NA,NA,NA
2017,36,51000,New York,New York city,income,Not Low-Income,NA,NA,NA,NA
2017,36,63000,New York,Rochester city,all,All,NA,NA,NA,NA
2017,36,63000,New York,Rochester city,income,Low Income,NA,NA,NA,NA
2017,36,63000,New York,Rochester city,income,Not Low-Income,NA,NA,NA,NA
2017,36,73000,New York,Syracuse city,all,All,NA,NA,NA,NA
2017,36,73000,New York,Syracuse city,income,Low Income,NA,NA,NA,NA
2017,36,73000,New York,Syracuse city,income,Not Low-Income,NA,NA,NA,NA
2017,36,84000,New York,Yonkers city,all,All,NA,NA,NA,NA
2017,36,84000,New York,Yonkers city,income,Low Income,NA,NA,NA,NA
2017,36,84000,New York,Yonkers city,income,Not Low-Income,NA,NA,NA,NA
2017,37,02140,North Carolina,Asheville city,all,All,0.82682323,0.69548565,0.95816082,1
2017,37,02140,North Carolina,Asheville city,income,Low Income,0.68050897,0.47069526,0.89032269,1
2017,37,02140,North Carolina,Asheville city,income,Not Low-Income,0.79309934,0.64047956,0.94571912,1
2017,37,10740,North Carolina,Cary town,all,All,0.89942026,0.85638022,0.9424603,1
2017,37,10740,North Carolina,Cary town,income,Low Income,0.78068054,0.69331026,0.86805081,1
2017,37,10740,North Carolina,Cary town,income,Not Low-Income,0.88987488,0.84795153,0.93179822,1
2017,37,12000,North Carolina,Charlotte city,all,All,0.87672448,0.8318128,0.92163616,1
2017,37,12000,North Carolina,Charlotte city,income,Low Income,0.82676601,0.74925452,0.9042775,1
2017,37,12000,North Carolina,Charlotte city,income,Not Low-Income,0.6998769,0.65043038,0.74932343,1
2017,37,14100,North Carolina,Concord city,all,All,0.86074281,0.76288509,0.95860052,1
2017,37,14100,North Carolina,Concord city,income,Low Income,0.73804623,0.55647492,0.91961753,1
2017,37,14100,North Carolina,Concord city,income,Not Low-Income,0.83486181,0.73570931,0.93401432,1
2017,37,19000,North Carolina,Durham city,all,All,0.8889873,0.79534978,0.98262483,1
2017,37,19000,North Carolina,Durham city,income,Low Income,0.81105226,0.6696986,0.95240593,1
2017,37,19000,North Carolina,Durham city,income,Not Low-Income,0.84177476,0.72376686,0.95978266,1
2017,37,22920,North Carolina,Fayetteville city,all,All,0.82552934,0.74532181,0.90573686,1
2017,37,22920,North Carolina,Fayetteville city,income,Low Income,0.73017877,0.60698175,0.85337579,1
2017,37,22920,North Carolina,Fayetteville city,income,Not Low-Income,0.75760037,0.65985459,0.85534614,1
2017,37,25580,North Carolina,Gastonia city,all,All,0.93028891,0.83323628,1.0273415,1
2017,37,25580,North Carolina,Gastonia city,income,Low Income,0.8767941,0.71775991,1.0358282,1
2017,37,25580,North Carolina,Gastonia city,income,Not Low-Income,0.83450955,0.72297168,0.94604743,1
2017,37,28000,North Carolina,Greensboro city,all,All,0.94491696,0.87945378,1.0103801,1
2017,37,28000,North Carolina,Greensboro city,income,Low Income,0.86035097,0.75359529,0.96710664,1
2017,37,28000,North Carolina,Greensboro city,income,Not Low-Income,0.81820387000000006,0.74280798,0.89359975,1
2017,37,28080,North Carolina,Greenville city,all,All,0.91879672,0.80371207,1.0338813,1
2017,37,28080,North Carolina,Greenville city,income,Low Income,0.81148112,0.63241339,0.99054885,1
2017,37,28080,North Carolina,Greenville city,income,Not Low-Income,0.87544358,0.73770988,1.0131773,1
2017,37,31400,North Carolina,High Point city,all,All,NA,NA,NA,NA
2017,37,31400,North Carolina,High Point city,income,Low Income,NA,NA,NA,NA
2017,37,31400,North Carolina,High Point city,income,Not Low-Income,NA,NA,NA,NA
2017,37,55000,North Carolina,Raleigh city,all,All,NA,NA,NA,NA
2017,37,55000,North Carolina,Raleigh city,income,Low Income,NA,NA,NA,NA
2017,37,55000,North Carolina,Raleigh city,income,Not Low-Income,NA,NA,NA,NA
2017,37,74440,North Carolina,Wilmington city,all,All,0.87272197,0.76219863,0.98324531,1
2017,37,74440,North Carolina,Wilmington city,income,Low Income,0.82411766,0.67790288,0.97033244,1
2017,37,74440,North Carolina,Wilmington city,income,Not Low-Income,0.80153048,0.68305498,0.92000598,1
2017,37,75000,North Carolina,Winston-Salem city,all,All,NA,NA,NA,NA
2017,37,75000,North Carolina,Winston-Salem city,income,Low Income,NA,NA,NA,NA
2017,37,75000,North Carolina,Winston-Salem city,income,Not Low-Income,NA,NA,NA,NA
2017,38,25700,North Dakota,Fargo city,all,All,1.1057614,0.94027901,1.2712438,1
2017,38,25700,North Dakota,Fargo city,income,Low Income,0.9181658,0.6070863,1.2292453,3
2017,38,25700,North Dakota,Fargo city,income,Not Low-Income,1.1834263,1.0276452,1.3392073,1
2017,39,01000,Ohio,Akron city,all,All,0.77686441,0.58937722,0.96435153,1
2017,39,01000,Ohio,Akron city,income,Low Income,0.74427617,0.57331198,0.91524029,1
2017,39,01000,Ohio,Akron city,income,Not Low-Income,0.99527699,0.53221804,1.458336,1
2017,39,15000,Ohio,Cincinnati city,all,All,0.87607968,0.67132068,1.0808387,1
2017,39,15000,Ohio,Cincinnati city,income,Low Income,0.77957672,0.56708938,0.99206406,1
2017,39,15000,Ohio,Cincinnati city,income,Not Low-Income,0.98487902,0.69986182,1.2698961,1
2017,39,16000,Ohio,Cleveland city,all,All,0.8905983,0.79335552,0.98784101,1
2017,39,16000,Ohio,Cleveland city,income,Low Income,0.89720231,0.82165194,0.97275269,1
2017,39,16000,Ohio,Cleveland city,income,Not Low-Income,1.1014276,0.77467531,1.4281797,1
2017,39,18000,Ohio,Columbus city,all,All,0.94367355,0.82441366,1.0629334,1
2017,39,18000,Ohio,Columbus city,income,Low Income,0.99515945,0.89616048,1.0941583,1
2017,39,18000,Ohio,Columbus city,income,Not Low-Income,0.93696141,0.68235725,1.1915655,1
2017,39,21000,Ohio,Dayton city,all,All,0.88076675,0.66483939,1.0966941,1
2017,39,21000,Ohio,Dayton city,income,Low Income,0.86693573,0.68726438,1.046607,1
2017,39,21000,Ohio,Dayton city,income,Not Low-Income,0.87618697,0.46615112,1.2862227,1
2017,39,61000,Ohio,Parma city,all,All,0.88037151,0.69851005,1.062233,1
2017,39,61000,Ohio,Parma city,income,Low Income,0.89973086,0.66899431,1.1304674,1
2017,39,61000,Ohio,Parma city,income,Not Low-Income,0.86356562,0.66423088,1.0629004,1
2017,39,77000,Ohio,Toledo city,all,All,0.92839772,0.78538436,1.0714111,1
2017,39,77000,Ohio,Toledo city,income,Low Income,0.94054455,0.81655043,1.0645386,1
2017,39,77000,Ohio,Toledo city,income,Not Low-Income,1.0026067,0.62641692,1.3787966,1
2017,40,09050,Oklahoma,Broken Arrow city,all,All,0.85897124,0.72876674,0.98917574,1
2017,40,09050,Oklahoma,Broken Arrow city,income,Low Income,0.81766003,0.64026761,0.99505246,1
2017,40,09050,Oklahoma,Broken Arrow city,income,Not Low-Income,0.86346126,0.72862941,0.9982931,1
2017,40,23200,Oklahoma,Edmond city,all,All,0.94359922,0.79087335,1.096325,1
2017,40,23200,Oklahoma,Edmond city,income,Low Income,0.88334543,0.64260912,1.1240819,1
2017,40,23200,Oklahoma,Edmond city,income,Not Low-Income,0.94436669,0.80553061,1.0832027,1
2017,40,41850,Oklahoma,Lawton city,all,All,0.93159741,0.71005446,1.1531403,1
2017,40,41850,Oklahoma,Lawton city,income,Low Income,0.96241421,0.77001029,1.1548181,1
2017,40,41850,Oklahoma,Lawton city,income,Not Low-Income,0.88279551,0.50973982,1.2558513,1
2017,40,52500,Oklahoma,Norman city,all,All,0.81816709,0.63209939,1.0042348,1
2017,40,52500,Oklahoma,Norman city,income,Low Income,0.75602329,0.52483737,0.98720926,1
2017,40,52500,Oklahoma,Norman city,income,Not Low-Income,0.815328,0.54109639,1.0895596,1
2017,40,55000,Oklahoma,Oklahoma City city,all,All,1.0369207,0.91653824,1.1573031,1
2017,40,55000,Oklahoma,Oklahoma City city,income,Low Income,1.0405358,0.91892004,1.1621517,1
2017,40,55000,Oklahoma,Oklahoma City city,income,Not Low-Income,0.94922715,0.64457065,1.2538836,1
2017,40,75000,Oklahoma,Tulsa city,all,All,0.91470933,0.79750174,1.0319169,1
2017,40,75000,Oklahoma,Tulsa city,income,Low Income,0.9120388,0.79715329,1.0269244,1
2017,40,75000,Oklahoma,Tulsa city,income,Not Low-Income,0.8973946,0.71131277,1.0834764,1
2017,41,05350,Oregon,Beaverton city,all,All,1.109575,0.98611802,1.2330321,2
2017,41,05350,Oregon,Beaverton city,income,Low Income,1.1379497,0.96751493,1.3083844,2
2017,41,05350,Oregon,Beaverton city,income,Not Low-Income,1.0129318,0.88603538,1.1398282,2
2017,41,05800,Oregon,Bend city,all,All,0.83735704,0.57752025,1.0971938,3
2017,41,05800,Oregon,Bend city,income,Low Income,0.72887677,0.39394897,1.0638045,3
2017,41,05800,Oregon,Bend city,income,Not Low-Income,0.80114269,0.51917136,1.083114,3
2017,41,23850,Oregon,Eugene city,all,All,1.0696481,0.69498461,1.4443115,2
2017,41,23850,Oregon,Eugene city,income,Low Income,1.068361,0.69039083,1.4463313,2
2017,41,23850,Oregon,Eugene city,income,Not Low-Income,1.0916539,0.67728394,1.5060239,2
2017,41,31250,Oregon,Gresham city,all,All,1.3100353,1.0753547,1.544716,2
2017,41,31250,Oregon,Gresham city,income,Low Income,1.3915639,1.1175734,1.6655544,2
2017,41,31250,Oregon,Gresham city,income,Not Low-Income,1.1569959,0.85959285,1.454399,2
2017,41,34100,Oregon,Hillsboro city,all,All,1.2149788,1.0418235,1.3881341,2
2017,41,34100,Oregon,Hillsboro city,income,Low Income,1.2597821,1.0555044,1.4640597,2
2017,41,34100,Oregon,Hillsboro city,income,Not Low-Income,1.156499,0.94933933,1.3636587,2
2017,41,47000,Oregon,Medford city,all,All,1.1961207,0.98455441,1.4076871,2
2017,41,47000,Oregon,Medford city,income,Low Income,1.2444359,1.0190655,1.4698063,2
2017,41,47000,Oregon,Medford city,income,Not Low-Income,1.2208512,0.92362064,1.5180817,2
2017,41,59000,Oregon,Portland city,all,All,1.328994,0.94982463,1.7081634,2
2017,41,59000,Oregon,Portland city,income,Low Income,1.3433733,0.99127197,1.6954745,2
2017,41,59000,Oregon,Portland city,income,Not Low-Income,1.095826,0.53591597,1.6557362,2
2017,41,64900,Oregon,Salem city,all,All,1.1754147,1.0526508,1.2981786,2
2017,41,64900,Oregon,Salem city,income,Low Income,1.2215911,1.093773,1.3494092,2
2017,41,64900,Oregon,Salem city,income,Not Low-Income,1.1121236,0.93039775,1.2938495,2
2017,42,02000,Pennsylvania,Allentown city,all,All,1.0484138,0.83148438,1.2653432,1
2017,42,02000,Pennsylvania,Allentown city,income,Low Income,0.98353189,0.53366059,1.4334031,1
2017,42,02000,Pennsylvania,Allentown city,income,Not Low-Income,1.110768,0.91406256,1.3074733,1
2017,42,06088,Pennsylvania,Bethlehem city,all,All,0.93715662,0.79778278,1.0765305,1
2017,42,06088,Pennsylvania,Bethlehem city,income,Low Income,0.95512676,0.79641896,1.1138346,1
2017,42,06088,Pennsylvania,Bethlehem city,income,Not Low-Income,0.96464139,0.7912153,1.1380675,1
2017,42,24000,Pennsylvania,Erie city,all,All,0.96303248,0.7491135,1.1769515,1
2017,42,24000,Pennsylvania,Erie city,income,Low Income,0.83615565,0.60939825,1.0629129,1
2017,42,24000,Pennsylvania,Erie city,income,Not Low-Income,1.0973502,0.80847222,1.3862283,2
2017,42,60000,Pennsylvania,Philadelphia city,all,All,0.99887377,0.95897847,1.0387691,1
2017,42,60000,Pennsylvania,Philadelphia city,income,Low Income,1.0454029,1.008106,1.0826998,1
2017,42,60000,Pennsylvania,Philadelphia city,income,Not Low-Income,0.71539867,0.62362194,0.8071754,1
2017,42,61000,Pennsylvania,Pittsburgh city,all,All,0.93088549,0.71429193,1.1474791,1
2017,42,61000,Pennsylvania,Pittsburgh city,income,Low Income,0.9251979,0.65482843,1.1955674,1
2017,42,61000,Pennsylvania,Pittsburgh city,income,Not Low-Income,0.90745783,0.59786403,1.2170516,1
2017,42,63624,Pennsylvania,Reading city,all,All,0.82159668,0.61240876,1.0307846,1
2017,42,63624,Pennsylvania,Reading city,income,Low Income,0.79660726,0.60117757,0.992037,1
2017,42,63624,Pennsylvania,Reading city,income,Not Low-Income,0.88670486,0.56883657,1.2045732,1
2017,42,69000,Pennsylvania,Scranton city,all,All,0.99757159,0.76292163,1.2322215,1
2017,42,69000,Pennsylvania,Scranton city,income,Low Income,1.0616163,0.83106017,1.2921724,1
2017,42,69000,Pennsylvania,Scranton city,income,Not Low-Income,0.96620512,0.54666275,1.3857474,1
2017,44,19180,Rhode Island,Cranston city,all,All,0.90414524,0.73764998,1.0706404,1
2017,44,19180,Rhode Island,Cranston city,income,Low Income,0.90225643,0.67769778,1.1268151,1
2017,44,19180,Rhode Island,Cranston city,income,Not Low-Income,0.91006786,0.73648763,1.0836481,1
2017,44,54640,Rhode Island,Pawtucket city,all,All,0.79425341,0.61554092,0.9729659,1
2017,44,54640,Rhode Island,Pawtucket city,income,Low Income,0.78113931,0.60241371,0.95986491,1
2017,44,54640,Rhode Island,Pawtucket city,income,Not Low-Income,0.81909829,0.52428114,1.1139154,1
2017,44,59000,Rhode Island,Providence city,all,All,0.7977882,0.59423429,1.0013422,2
2017,44,59000,Rhode Island,Providence city,income,Low Income,0.8012563,0.60633999,0.99617255,2
2017,44,59000,Rhode Island,Providence city,income,Not Low-Income,0.65954906,0.34919611,0.96990204,2
2017,44,74300,Rhode Island,Warwick city,all,All,0.78451824,0.6061067,0.96292979,1
2017,44,74300,Rhode Island,Warwick city,income,Low Income,0.78168339,0.52435535,1.0390115,1
2017,44,74300,Rhode Island,Warwick city,income,Not Low-Income,0.77002949,0.59200788,0.9480511,1
2017,45,13330,South Carolina,Charleston city,all,All,1.0577052,0.97745663,1.1379536,1
2017,45,13330,South Carolina,Charleston city,income,Low Income,1.0361298,0.93949199,1.1327677,1
2017,45,13330,South Carolina,Charleston city,income,Not Low-Income,0.83364105,0.74001282,0.92726928,1
2017,45,16000,South Carolina,Columbia city,all,All,0.96731788,0.85835791,1.0762777,1
2017,45,16000,South Carolina,Columbia city,income,Low Income,0.95546114,0.83305234,1.0778699,1
2017,45,16000,South Carolina,Columbia city,income,Not Low-Income,0.94044703,0.8052876,1.0756066,1
2017,45,48535,South Carolina,Mount Pleasant town,all,All,NA,NA,NA,NA
2017,45,48535,South Carolina,Mount Pleasant town,income,Low Income,NA,NA,NA,NA
2017,45,48535,South Carolina,Mount Pleasant town,income,Not Low-Income,NA,NA,NA,NA
2017,45,50875,South Carolina,North Charleston city,all,All,NA,NA,NA,NA
2017,45,50875,South Carolina,North Charleston city,income,Low Income,NA,NA,NA,NA
2017,45,50875,South Carolina,North Charleston city,income,Not Low-Income,NA,NA,NA,NA
2017,46,59020,South Dakota,Sioux Falls city,all,All,1.1163613,0.99053401,1.2421885,1
2017,46,59020,South Dakota,Sioux Falls city,income,Low Income,1.112808,0.94531608,1.2802999,1
2017,46,59020,South Dakota,Sioux Falls city,income,Not Low-Income,1.0458152,0.91291702,1.1787134,1
2017,47,14000,Tennessee,Chattanooga city,all,All,0.98800927,0.90354156,1.072477,1
2017,47,14000,Tennessee,Chattanooga city,income,Low Income,0.91206121,0.79946691,1.0246555,1
2017,47,14000,Tennessee,Chattanooga city,income,Not Low-Income,0.78537679,0.69324982,0.87750375,1
2017,47,15160,Tennessee,Clarksville city,all,All,0.93534744,0.83501691,1.035678,1
2017,47,15160,Tennessee,Clarksville city,income,Low Income,0.83842897,0.68626672,0.99059123,1
2017,47,15160,Tennessee,Clarksville city,income,Not Low-Income,0.82984072,0.72815984,0.93152159,1
2017,47,27740,Tennessee,Franklin city,all,All,0.86373723,0.75126779,0.97620672,1
2017,47,27740,Tennessee,Franklin city,income,Low Income,0.79822373,0.36432236,1.232125,1
2017,47,27740,Tennessee,Franklin city,income,Not Low-Income,0.81363893,0.72141504,0.90586275,1
2017,47,40000,Tennessee,Knoxville city,all,All,0.97914833,0.90674561,1.051551,1
2017,47,40000,Tennessee,Knoxville city,income,Low Income,0.86950588,0.71400511,1.0250067,2
2017,47,40000,Tennessee,Knoxville city,income,Not Low-Income,0.78092712,0.70772099,0.85413325,1
2017,47,48000,Tennessee,Memphis city,all,All,1.0119165,0.95958585,1.0642471,1
2017,47,48000,Tennessee,Memphis city,income,Low Income,0.95885193,0.90214992,1.015554,1
2017,47,48000,Tennessee,Memphis city,income,Not Low-Income,0.81071079,0.73539752,0.88602406,1
2017,47,51560,Tennessee,Murfreesboro city,all,All,1.0238899,0.86941922,1.1783606,2
2017,47,51560,Tennessee,Murfreesboro city,income,Low Income,0.74086183,0.47082251,1.0109011,2
2017,47,51560,Tennessee,Murfreesboro city,income,Not Low-Income,0.9047696,0.75817811,1.0513611,2
2017,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),all,All,0.93836814,0.82929319,1.0474432,2
2017,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),income,Low Income,0.91036689,0.78303427,1.0376996,2
2017,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),income,Not Low-Income,0.61254662,0.50163388,0.72345936,2
2017,48,01000,Texas,Abilene city,all,All,0.90415043,0.74258888,1.065712,1
2017,48,01000,Texas,Abilene city,income,Low Income,0.92133647,0.75763392,1.085039,1
2017,48,01000,Texas,Abilene city,income,Not Low-Income,0.90959889,0.69263852,1.1265593,1
2017,48,01924,Texas,Allen city,all,All,0.99002916,0.84534919,1.1347091,1
2017,48,01924,Texas,Allen city,income,Low Income,0.9209649,0.66686624,1.1750635,1
2017,48,01924,Texas,Allen city,income,Not Low-Income,0.99972063,0.87457746,1.1248637,1
2017,48,03000,Texas,Amarillo city,all,All,0.89800262,0.77468348,1.0213218,1
2017,48,03000,Texas,Amarillo city,income,Low Income,0.92951512,0.8031801,1.0558501,1
2017,48,03000,Texas,Amarillo city,income,Not Low-Income,0.74779063,0.56502247,0.9305588,1
2017,48,04000,Texas,Arlington city,all,All,1.0245886,0.95831388,1.0908633,1
2017,48,04000,Texas,Arlington city,income,Low Income,1.0390322,0.96743178,1.1106327,1
2017,48,04000,Texas,Arlington city,income,Not Low-Income,0.91047388,0.82019335,1.0007544,1
2017,48,05000,Texas,Austin city,all,All,0.88090843,0.80117923,0.96063763,1
2017,48,05000,Texas,Austin city,income,Low Income,0.85424572,0.77928627,0.92920518,1
2017,48,05000,Texas,Austin city,income,Not Low-Income,0.77249938,0.65260279,0.89239597,1
2017,48,06128,Texas,Baytown city,all,All,0.97775507,0.86217612,1.093334,1
2017,48,06128,Texas,Baytown city,income,Low Income,1.0065428,0.88439959,1.128686,1
2017,48,06128,Texas,Baytown city,income,Not Low-Income,0.90315998,0.73907655,1.0672433,1
2017,48,07000,Texas,Beaumont city,all,All,0.81323647,0.68423641,0.94223654,1
2017,48,07000,Texas,Beaumont city,income,Low Income,0.86448997,0.73608691,0.99289304,1
2017,48,07000,Texas,Beaumont city,income,Not Low-Income,0.75275826,0.53602582,0.96949071,1
2017,48,10768,Texas,Brownsville city,all,All,1.0203154,0.94388306,1.0967478,1
2017,48,10768,Texas,Brownsville city,income,Low Income,1.0137343,0.94466949,1.0827992,1
2017,48,10768,Texas,Brownsville city,income,Not Low-Income,1.031587,0.77912718,1.2840468,1
2017,48,10912,Texas,Bryan city,all,All,0.84728944,0.7085529,0.98602599,1
2017,48,10912,Texas,Bryan city,income,Low Income,0.83035362,0.69259495,0.96811229,1
2017,48,10912,Texas,Bryan city,income,Not Low-Income,0.97006941,0.73566371,1.204475,1
2017,48,13024,Texas,Carrollton city,all,All,0.81725454,0.71564651,0.91886258,1
2017,48,13024,Texas,Carrollton city,income,Low Income,0.84977293,0.73748296,0.9620629,1
2017,48,13024,Texas,Carrollton city,income,Not Low-Income,0.83455497,0.702106,0.96700394,1
2017,48,13552,Texas,Cedar Park city,all,All,NA,NA,NA,NA
2017,48,13552,Texas,Cedar Park city,income,Low Income,NA,NA,NA,NA
2017,48,13552,Texas,Cedar Park city,income,Not Low-Income,NA,NA,NA,NA
2017,48,15976,Texas,College Station city,all,All,0.81745434,0.65926629,0.97564238,1
2017,48,15976,Texas,College Station city,income,Low Income,0.77858675,0.54457015,1.0126034,1
2017,48,15976,Texas,College Station city,income,Not Low-Income,0.74229681,0.58636683,0.8982268,1
2017,48,16432,Texas,Conroe city,all,All,0.887595,0.81528527,0.95990473,1
2017,48,16432,Texas,Conroe city,income,Low Income,0.90715528,0.80352587,1.0107847,1
2017,48,16432,Texas,Conroe city,income,Not Low-Income,0.84880513,0.77637547,0.92123479,1
2017,48,17000,Texas,Corpus Christi city,all,All,0.99535316,0.847251,1.1434554,1
2017,48,17000,Texas,Corpus Christi city,income,Low Income,1.0460361,0.88516933,1.2069029,1
2017,48,17000,Texas,Corpus Christi city,income,Not Low-Income,0.89128852,0.63513738,1.1474396,1
2017,48,19000,Texas,Dallas city,all,All,0.94564545,0.89794004,0.99335086,1
2017,48,19000,Texas,Dallas city,income,Low Income,0.98308593,0.94443882,1.021733,1
2017,48,19000,Texas,Dallas city,income,Not Low-Income,0.64249462,0.54655105,0.73843819,1
2017,48,19972,Texas,Denton city,all,All,0.96615261,0.86299205,1.0693132,1
2017,48,19972,Texas,Denton city,income,Low Income,0.94525921,0.80318749,1.0873309,1
2017,48,19972,Texas,Denton city,income,Not Low-Income,0.96148759,0.8554796,1.0674956,1
2017,48,22660,Texas,Edinburg city,all,All,0.92006391,0.82951182,1.0106161,1
2017,48,22660,Texas,Edinburg city,income,Low Income,0.93766648,0.85118294,1.02415,1
2017,48,22660,Texas,Edinburg city,income,Not Low-Income,0.83984625,0.658683,1.0210096,1
2017,48,24000,Texas,El Paso city,all,All,0.91175169,0.82207865,1.0014248,1
2017,48,24000,Texas,El Paso city,income,Low Income,0.89829618,0.8064779,0.99011439,1
2017,48,24000,Texas,El Paso city,income,Not Low-Income,0.84464031,0.70739293,0.9818877,1
2017,48,26232,Texas,Flower Mound town,all,All,1.0265706000000001,0.95163065,1.1015105,1
2017,48,26232,Texas,Flower Mound town,income,Low Income,1.0680197,0.85214728,1.2838923,2
2017,48,26232,Texas,Flower Mound town,income,Not Low-Income,0.86507618,0.73129737,0.99885499,2
2017,48,27000,Texas,Fort Worth city,all,All,1.0036901,0.92546082,1.0819193,1
2017,48,27000,Texas,Fort Worth city,income,Low Income,1.0277627,0.9508307,1.1046946,1
2017,48,27000,Texas,Fort Worth city,income,Not Low-Income,0.84023708,0.71339238,0.96708173,1
2017,48,27684,Texas,Frisco city,all,All,1.002353,0.93009734,1.0746086,1
2017,48,27684,Texas,Frisco city,income,Low Income,0.94482136,0.75590682,1.1337359,1
2017,48,27684,Texas,Frisco city,income,Not Low-Income,1.0077598,0.94698238,1.0685372,1
2017,48,29000,Texas,Garland city,all,All,0.85490042,0.7832365,0.92656434,1
2017,48,29000,Texas,Garland city,income,Low Income,0.89735323,0.82010382,0.97460264,1
2017,48,29000,Texas,Garland city,income,Not Low-Income,0.75057447,0.65291327,0.84823567,1
2017,48,30464,Texas,Grand Prairie city,all,All,1.0274138,0.93046707,1.1243606,1
2017,48,30464,Texas,Grand Prairie city,income,Low Income,1.014133,0.91588718,1.1123787,1
2017,48,30464,Texas,Grand Prairie city,income,Not Low-Income,1.035109,0.8817485,1.1884695,1
2017,48,35000,Texas,Houston city,all,All,0.97281623,0.91331673,1.0323156,1
2017,48,35000,Texas,Houston city,income,Low Income,0.9920916,0.93207723,1.0521059,1
2017,48,35000,Texas,Houston city,income,Not Low-Income,0.87971586,0.78803545,0.97139633,1
2017,48,37000,Texas,Irving city,all,All,0.96967924,0.87885696,1.0605016,1
2017,48,37000,Texas,Irving city,income,Low Income,0.97131562,0.88325411,1.0593772,1
2017,48,37000,Texas,Irving city,income,Not Low-Income,0.83358657,0.66126311,1.00591,1
2017,48,39148,Texas,Killeen city,all,All,0.8731243,0.78508079,0.96116781,1
2017,48,39148,Texas,Killeen city,income,Low Income,0.85975957,0.76095903,0.95856011,1
2017,48,39148,Texas,Killeen city,income,Not Low-Income,0.87251008,0.76064664,0.98437351,1
