year,state,county,state_name,county_name,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2021,39,025,Ohio,Clermont County,race-ethnicity,Black,0,2
2021,39,025,Ohio,Clermont County,race-ethnicity,Hispanic,0,2
2021,39,025,Ohio,Clermont County,race-ethnicity,Other Races and Ethnicities,0,1
2021,39,025,Ohio,Clermont County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,027,Ohio,Clinton County,all,All,0,1
2021,39,027,Ohio,Clinton County,race-ethnicity,Black,0,3
2021,39,027,Ohio,Clinton County,race-ethnicity,Hispanic,0,3
2021,39,027,Ohio,Clinton County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,027,Ohio,Clinton County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,029,Ohio,Columbiana County,all,All,0,1
2021,39,029,Ohio,Columbiana County,race-ethnicity,Black,0,2
2021,39,029,Ohio,Columbiana County,race-ethnicity,Hispanic,0,3
2021,39,029,Ohio,Columbiana County,race-ethnicity,Other Races and Ethnicities,0,1
2021,39,029,Ohio,Columbiana County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,031,Ohio,Coshocton County,all,All,0,1
2021,39,031,Ohio,Coshocton County,race-ethnicity,Black,0,3
2021,39,031,Ohio,Coshocton County,race-ethnicity,Hispanic,0,3
2021,39,031,Ohio,Coshocton County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,031,Ohio,Coshocton County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,033,Ohio,Crawford County,all,All,0,1
2021,39,033,Ohio,Crawford County,race-ethnicity,Black,0,3
2021,39,033,Ohio,Crawford County,race-ethnicity,Hispanic,0,3
2021,39,033,Ohio,Crawford County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,033,Ohio,Crawford County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,035,Ohio,Cuyahoga County,all,All,0.25334693049017426,1
2021,39,035,Ohio,Cuyahoga County,race-ethnicity,Black,0.34233900127946004,1
2021,39,035,Ohio,Cuyahoga County,race-ethnicity,Hispanic,0.26785088816612457,1
2021,39,035,Ohio,Cuyahoga County,race-ethnicity,Other Races and Ethnicities,0.2676651912741069,1
2021,39,035,Ohio,Cuyahoga County,race-ethnicity,"White, Non-Hispanic",0.10322197521089016,1
2021,39,037,Ohio,Darke County,all,All,0,1
2021,39,037,Ohio,Darke County,race-ethnicity,Black,0,3
2021,39,037,Ohio,Darke County,race-ethnicity,Hispanic,0,2
2021,39,037,Ohio,Darke County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,037,Ohio,Darke County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,039,Ohio,Defiance County,all,All,0,1
2021,39,039,Ohio,Defiance County,race-ethnicity,Black,0,3
2021,39,039,Ohio,Defiance County,race-ethnicity,Hispanic,0,2
2021,39,039,Ohio,Defiance County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,039,Ohio,Defiance County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,041,Ohio,Delaware County,all,All,0,1
2021,39,041,Ohio,Delaware County,race-ethnicity,Black,0,2
2021,39,041,Ohio,Delaware County,race-ethnicity,Hispanic,0,2
2021,39,041,Ohio,Delaware County,race-ethnicity,Other Races and Ethnicities,0,1
2021,39,041,Ohio,Delaware County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,043,Ohio,Erie County,all,All,0.07182628062360802,1
2021,39,043,Ohio,Erie County,race-ethnicity,Black,0.00334448160535117,1
2021,39,043,Ohio,Erie County,race-ethnicity,Hispanic,0.145985401459854,2
2021,39,043,Ohio,Erie County,race-ethnicity,Other Races and Ethnicities,0.05052264808362369,2
2021,39,043,Ohio,Erie County,race-ethnicity,"White, Non-Hispanic",0.0925056511910972,1
2021,39,045,Ohio,Fairfield County,all,All,0,1
2021,39,045,Ohio,Fairfield County,race-ethnicity,Black,0,2
2021,39,045,Ohio,Fairfield County,race-ethnicity,Hispanic,0,2
2021,39,045,Ohio,Fairfield County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,045,Ohio,Fairfield County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,047,Ohio,Fayette County,all,All,0,1
2021,39,047,Ohio,Fayette County,race-ethnicity,Black,0,3
2021,39,047,Ohio,Fayette County,race-ethnicity,Hispanic,0,3
2021,39,047,Ohio,Fayette County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,047,Ohio,Fayette County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,049,Ohio,Franklin County,all,All,0.17968135535573837,1
2021,39,049,Ohio,Franklin County,race-ethnicity,Black,0.1813841222944722,1
2021,39,049,Ohio,Franklin County,race-ethnicity,Hispanic,0.17269660307119591,1
2021,39,049,Ohio,Franklin County,race-ethnicity,Other Races and Ethnicities,0.1800676021714637,1
2021,39,049,Ohio,Franklin County,race-ethnicity,"White, Non-Hispanic",0.1808177123307273,1
2021,39,051,Ohio,Fulton County,all,All,0,1
2021,39,051,Ohio,Fulton County,race-ethnicity,Black,NA,NA
2021,39,051,Ohio,Fulton County,race-ethnicity,Hispanic,0,2
2021,39,051,Ohio,Fulton County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,051,Ohio,Fulton County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,053,Ohio,Gallia County,all,All,0,1
2021,39,053,Ohio,Gallia County,race-ethnicity,Black,0,3
2021,39,053,Ohio,Gallia County,race-ethnicity,Hispanic,0,2
2021,39,053,Ohio,Gallia County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,053,Ohio,Gallia County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,055,Ohio,Geauga County,all,All,0,1
2021,39,055,Ohio,Geauga County,race-ethnicity,Black,0,2
2021,39,055,Ohio,Geauga County,race-ethnicity,Hispanic,0,2
2021,39,055,Ohio,Geauga County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,055,Ohio,Geauga County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,057,Ohio,Greene County,all,All,0,1
2021,39,057,Ohio,Greene County,race-ethnicity,Black,0,1
2021,39,057,Ohio,Greene County,race-ethnicity,Hispanic,0,2
2021,39,057,Ohio,Greene County,race-ethnicity,Other Races and Ethnicities,0,1
2021,39,057,Ohio,Greene County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,059,Ohio,Guernsey County,all,All,0,1
2021,39,059,Ohio,Guernsey County,race-ethnicity,Black,0,2
2021,39,059,Ohio,Guernsey County,race-ethnicity,Hispanic,0,3
2021,39,059,Ohio,Guernsey County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,059,Ohio,Guernsey County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,061,Ohio,Hamilton County,all,All,0.28327125802267966,1
2021,39,061,Ohio,Hamilton County,race-ethnicity,Black,0.3487666766010414,1
2021,39,061,Ohio,Hamilton County,race-ethnicity,Hispanic,0.3657337367624811,1
2021,39,061,Ohio,Hamilton County,race-ethnicity,Other Races and Ethnicities,0.3226688958127517,1
2021,39,061,Ohio,Hamilton County,race-ethnicity,"White, Non-Hispanic",0.1823482988425114,1
2021,39,063,Ohio,Hancock County,all,All,0,1
2021,39,063,Ohio,Hancock County,race-ethnicity,Black,0,2
2021,39,063,Ohio,Hancock County,race-ethnicity,Hispanic,0,2
2021,39,063,Ohio,Hancock County,race-ethnicity,Other Races and Ethnicities,0,1
2021,39,063,Ohio,Hancock County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,065,Ohio,Hardin County,all,All,0,1
2021,39,065,Ohio,Hardin County,race-ethnicity,Black,NA,NA
2021,39,065,Ohio,Hardin County,race-ethnicity,Hispanic,0,3
2021,39,065,Ohio,Hardin County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,065,Ohio,Hardin County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,067,Ohio,Harrison County,all,All,0,1
2021,39,067,Ohio,Harrison County,race-ethnicity,Black,0,3
2021,39,067,Ohio,Harrison County,race-ethnicity,Hispanic,NA,NA
2021,39,067,Ohio,Harrison County,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,39,067,Ohio,Harrison County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,069,Ohio,Henry County,all,All,0,1
2021,39,069,Ohio,Henry County,race-ethnicity,Black,NA,NA
2021,39,069,Ohio,Henry County,race-ethnicity,Hispanic,0,2
2021,39,069,Ohio,Henry County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,069,Ohio,Henry County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,071,Ohio,Highland County,all,All,0,1
2021,39,071,Ohio,Highland County,race-ethnicity,Black,0,3
2021,39,071,Ohio,Highland County,race-ethnicity,Hispanic,0,3
2021,39,071,Ohio,Highland County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,071,Ohio,Highland County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,073,Ohio,Hocking County,all,All,0,1
2021,39,073,Ohio,Hocking County,race-ethnicity,Black,NA,NA
2021,39,073,Ohio,Hocking County,race-ethnicity,Hispanic,0,3
2021,39,073,Ohio,Hocking County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,073,Ohio,Hocking County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,075,Ohio,Holmes County,all,All,0,1
2021,39,075,Ohio,Holmes County,race-ethnicity,Black,NA,NA
2021,39,075,Ohio,Holmes County,race-ethnicity,Hispanic,NA,NA
2021,39,075,Ohio,Holmes County,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,075,Ohio,Holmes County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,077,Ohio,Huron County,all,All,0,1
2021,39,077,Ohio,Huron County,race-ethnicity,Black,0,3
2021,39,077,Ohio,Huron County,race-ethnicity,Hispanic,0,2
2021,39,077,Ohio,Huron County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,077,Ohio,Huron County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,079,Ohio,Jackson County,all,All,0,1
2021,39,079,Ohio,Jackson County,race-ethnicity,Black,0,3
2021,39,079,Ohio,Jackson County,race-ethnicity,Hispanic,0,3
2021,39,079,Ohio,Jackson County,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,079,Ohio,Jackson County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,081,Ohio,Jefferson County,all,All,0.1102820746132848,1
2021,39,081,Ohio,Jefferson County,race-ethnicity,Black,0.22845528455284553,1
2021,39,081,Ohio,Jefferson County,race-ethnicity,Hispanic,0.28488372093023256,2
2021,39,081,Ohio,Jefferson County,race-ethnicity,Other Races and Ethnicities,0.14733969986357434,1
2021,39,081,Ohio,Jefferson County,race-ethnicity,"White, Non-Hispanic",0.08732489832806145,1
2021,39,083,Ohio,Knox County,all,All,0,1
2021,39,083,Ohio,Knox County,race-ethnicity,Black,0,3
2021,39,083,Ohio,Knox County,race-ethnicity,Hispanic,0,3
2021,39,083,Ohio,Knox County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,083,Ohio,Knox County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,085,Ohio,Lake County,all,All,0,1
2021,39,085,Ohio,Lake County,race-ethnicity,Black,0,2
2021,39,085,Ohio,Lake County,race-ethnicity,Hispanic,0,2
2021,39,085,Ohio,Lake County,race-ethnicity,Other Races and Ethnicities,0,1
2021,39,085,Ohio,Lake County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,087,Ohio,Lawrence County,all,All,0,1
2021,39,087,Ohio,Lawrence County,race-ethnicity,Black,0,3
2021,39,087,Ohio,Lawrence County,race-ethnicity,Hispanic,0,3
2021,39,087,Ohio,Lawrence County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,087,Ohio,Lawrence County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,089,Ohio,Licking County,all,All,0.09692167022249314,1
2021,39,089,Ohio,Licking County,race-ethnicity,Black,0.10105871029836382,2
2021,39,089,Ohio,Licking County,race-ethnicity,Hispanic,0.2543103448275862,3
2021,39,089,Ohio,Licking County,race-ethnicity,Other Races and Ethnicities,0.2299412915851272,2
2021,39,089,Ohio,Licking County,race-ethnicity,"White, Non-Hispanic",0.08516328828828829,1
2021,39,091,Ohio,Logan County,all,All,0,1
2021,39,091,Ohio,Logan County,race-ethnicity,Black,0,3
2021,39,091,Ohio,Logan County,race-ethnicity,Hispanic,0,3
2021,39,091,Ohio,Logan County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,091,Ohio,Logan County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,093,Ohio,Lorain County,all,All,0.2635517293157816,1
2021,39,093,Ohio,Lorain County,race-ethnicity,Black,0.4718509518023491,1
2021,39,093,Ohio,Lorain County,race-ethnicity,Hispanic,0.30845883818367115,1
2021,39,093,Ohio,Lorain County,race-ethnicity,Other Races and Ethnicities,0.3579482293155471,1
2021,39,093,Ohio,Lorain County,race-ethnicity,"White, Non-Hispanic",0.15224963023044993,1
2021,39,095,Ohio,Lucas County,all,All,0.2885986548596229,1
2021,39,095,Ohio,Lucas County,race-ethnicity,Black,0.4157614975733765,1
2021,39,095,Ohio,Lucas County,race-ethnicity,Hispanic,0.33627219669688313,1
2021,39,095,Ohio,Lucas County,race-ethnicity,Other Races and Ethnicities,0.3223602995638219,1
2021,39,095,Ohio,Lucas County,race-ethnicity,"White, Non-Hispanic",0.18177510587259751,1
2021,39,097,Ohio,Madison County,all,All,0,1
2021,39,097,Ohio,Madison County,race-ethnicity,Black,0,3
2021,39,097,Ohio,Madison County,race-ethnicity,Hispanic,0,3
2021,39,097,Ohio,Madison County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,097,Ohio,Madison County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,099,Ohio,Mahoning County,all,All,0.321689936160274,1
2021,39,099,Ohio,Mahoning County,race-ethnicity,Black,0.5132427843803056,1
2021,39,099,Ohio,Mahoning County,race-ethnicity,Hispanic,0.5872936468234117,1
2021,39,099,Ohio,Mahoning County,race-ethnicity,Other Races and Ethnicities,0.4870441458733205,1
2021,39,099,Ohio,Mahoning County,race-ethnicity,"White, Non-Hispanic",0.13324418293661408,1
2021,39,101,Ohio,Marion County,all,All,0,1
2021,39,101,Ohio,Marion County,race-ethnicity,Black,0,3
2021,39,101,Ohio,Marion County,race-ethnicity,Hispanic,0,2
2021,39,101,Ohio,Marion County,race-ethnicity,Other Races and Ethnicities,0,1
2021,39,101,Ohio,Marion County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,103,Ohio,Medina County,all,All,0,1
2021,39,103,Ohio,Medina County,race-ethnicity,Black,0,2
2021,39,103,Ohio,Medina County,race-ethnicity,Hispanic,0,2
2021,39,103,Ohio,Medina County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,103,Ohio,Medina County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,105,Ohio,Meigs County,all,All,0,1
2021,39,105,Ohio,Meigs County,race-ethnicity,Black,NA,NA
2021,39,105,Ohio,Meigs County,race-ethnicity,Hispanic,NA,NA
2021,39,105,Ohio,Meigs County,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,105,Ohio,Meigs County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,107,Ohio,Mercer County,all,All,0,1
2021,39,107,Ohio,Mercer County,race-ethnicity,Black,NA,NA
2021,39,107,Ohio,Mercer County,race-ethnicity,Hispanic,0,3
2021,39,107,Ohio,Mercer County,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,107,Ohio,Mercer County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,109,Ohio,Miami County,all,All,0,1
2021,39,109,Ohio,Miami County,race-ethnicity,Black,0,2
2021,39,109,Ohio,Miami County,race-ethnicity,Hispanic,0,3
2021,39,109,Ohio,Miami County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,109,Ohio,Miami County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,111,Ohio,Monroe County,all,All,0,1
2021,39,111,Ohio,Monroe County,race-ethnicity,Black,NA,NA
2021,39,111,Ohio,Monroe County,race-ethnicity,Hispanic,NA,NA
2021,39,111,Ohio,Monroe County,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,111,Ohio,Monroe County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,113,Ohio,Montgomery County,all,All,0.13616618259881297,1
2021,39,113,Ohio,Montgomery County,race-ethnicity,Black,0.25880190869228786,1
2021,39,113,Ohio,Montgomery County,race-ethnicity,Hispanic,0.07723890171927124,1
2021,39,113,Ohio,Montgomery County,race-ethnicity,Other Races and Ethnicities,0.07909533924778209,1
2021,39,113,Ohio,Montgomery County,race-ethnicity,"White, Non-Hispanic",0.05326901365082624,1
2021,39,115,Ohio,Morgan County,all,All,0,1
2021,39,115,Ohio,Morgan County,race-ethnicity,Black,0,2
2021,39,115,Ohio,Morgan County,race-ethnicity,Hispanic,0,3
2021,39,115,Ohio,Morgan County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,115,Ohio,Morgan County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,117,Ohio,Morrow County,all,All,0,1
2021,39,117,Ohio,Morrow County,race-ethnicity,Black,0,3
2021,39,117,Ohio,Morrow County,race-ethnicity,Hispanic,NA,NA
2021,39,117,Ohio,Morrow County,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,117,Ohio,Morrow County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,119,Ohio,Muskingum County,all,All,0,1
2021,39,119,Ohio,Muskingum County,race-ethnicity,Black,0,1
2021,39,119,Ohio,Muskingum County,race-ethnicity,Hispanic,0,3
2021,39,119,Ohio,Muskingum County,race-ethnicity,Other Races and Ethnicities,0,1
2021,39,119,Ohio,Muskingum County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,121,Ohio,Noble County,all,All,0.06646372399797057,1
2021,39,121,Ohio,Noble County,race-ethnicity,Black,NA,NA
2021,39,121,Ohio,Noble County,race-ethnicity,Hispanic,NA,NA
2021,39,121,Ohio,Noble County,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,39,121,Ohio,Noble County,race-ethnicity,"White, Non-Hispanic",0.06619144602851323,1
2021,39,123,Ohio,Ottawa County,all,All,0,1
2021,39,123,Ohio,Ottawa County,race-ethnicity,Black,0,3
2021,39,123,Ohio,Ottawa County,race-ethnicity,Hispanic,0,2
2021,39,123,Ohio,Ottawa County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,123,Ohio,Ottawa County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,125,Ohio,Paulding County,all,All,0,1
2021,39,125,Ohio,Paulding County,race-ethnicity,Black,NA,NA
2021,39,125,Ohio,Paulding County,race-ethnicity,Hispanic,0,3
2021,39,125,Ohio,Paulding County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,125,Ohio,Paulding County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,127,Ohio,Perry County,all,All,0,1
2021,39,127,Ohio,Perry County,race-ethnicity,Black,0,3
2021,39,127,Ohio,Perry County,race-ethnicity,Hispanic,NA,NA
2021,39,127,Ohio,Perry County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,127,Ohio,Perry County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,129,Ohio,Pickaway County,all,All,0,1
2021,39,129,Ohio,Pickaway County,race-ethnicity,Black,0,3
2021,39,129,Ohio,Pickaway County,race-ethnicity,Hispanic,0,3
2021,39,129,Ohio,Pickaway County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,129,Ohio,Pickaway County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,131,Ohio,Pike County,all,All,0,1
2021,39,131,Ohio,Pike County,race-ethnicity,Black,0,3
2021,39,131,Ohio,Pike County,race-ethnicity,Hispanic,NA,NA
2021,39,131,Ohio,Pike County,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,131,Ohio,Pike County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,133,Ohio,Portage County,all,All,0.12553179089690542,1
2021,39,133,Ohio,Portage County,race-ethnicity,Black,0.11550940947436728,1
2021,39,133,Ohio,Portage County,race-ethnicity,Hispanic,0.13306451612903225,2
2021,39,133,Ohio,Portage County,race-ethnicity,Other Races and Ethnicities,0.18385093167701863,1
2021,39,133,Ohio,Portage County,race-ethnicity,"White, Non-Hispanic",0.11382301020799754,1
2021,39,135,Ohio,Preble County,all,All,0,1
2021,39,135,Ohio,Preble County,race-ethnicity,Black,NA,NA
2021,39,135,Ohio,Preble County,race-ethnicity,Hispanic,0,3
2021,39,135,Ohio,Preble County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,135,Ohio,Preble County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,137,Ohio,Putnam County,all,All,0,1
2021,39,137,Ohio,Putnam County,race-ethnicity,Black,0,3
2021,39,137,Ohio,Putnam County,race-ethnicity,Hispanic,0,2
2021,39,137,Ohio,Putnam County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,137,Ohio,Putnam County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,139,Ohio,Richland County,all,All,0.1588697017268446,1
2021,39,139,Ohio,Richland County,race-ethnicity,Black,0.29891304347826086,1
2021,39,139,Ohio,Richland County,race-ethnicity,Hispanic,0.1927710843373494,2
2021,39,139,Ohio,Richland County,race-ethnicity,Other Races and Ethnicities,0.1273610361575823,1
2021,39,139,Ohio,Richland County,race-ethnicity,"White, Non-Hispanic",0.133977282890618,1
2021,39,141,Ohio,Ross County,all,All,0,1
2021,39,141,Ohio,Ross County,race-ethnicity,Black,0,2
2021,39,141,Ohio,Ross County,race-ethnicity,Hispanic,0,3
2021,39,141,Ohio,Ross County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,141,Ohio,Ross County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,143,Ohio,Sandusky County,all,All,0,1
2021,39,143,Ohio,Sandusky County,race-ethnicity,Black,0,2
2021,39,143,Ohio,Sandusky County,race-ethnicity,Hispanic,0,2
2021,39,143,Ohio,Sandusky County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,143,Ohio,Sandusky County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,145,Ohio,Scioto County,all,All,0.1458172991533953,1
2021,39,145,Ohio,Scioto County,race-ethnicity,Black,0.6698113207547169,2
2021,39,145,Ohio,Scioto County,race-ethnicity,Hispanic,0.1032258064516129,2
2021,39,145,Ohio,Scioto County,race-ethnicity,Other Races and Ethnicities,0.1197411003236246,2
2021,39,145,Ohio,Scioto County,race-ethnicity,"White, Non-Hispanic",0.13306915505560526,1
2021,39,147,Ohio,Seneca County,all,All,0,1
2021,39,147,Ohio,Seneca County,race-ethnicity,Black,0,2
2021,39,147,Ohio,Seneca County,race-ethnicity,Hispanic,0,2
2021,39,147,Ohio,Seneca County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,147,Ohio,Seneca County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,149,Ohio,Shelby County,all,All,0,1
2021,39,149,Ohio,Shelby County,race-ethnicity,Black,0,3
2021,39,149,Ohio,Shelby County,race-ethnicity,Hispanic,0,2
2021,39,149,Ohio,Shelby County,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,149,Ohio,Shelby County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,151,Ohio,Stark County,all,All,0.2544318065375551,1
2021,39,151,Ohio,Stark County,race-ethnicity,Black,0.4713291349022207,1
2021,39,151,Ohio,Stark County,race-ethnicity,Hispanic,0.32445431002589714,1
2021,39,151,Ohio,Stark County,race-ethnicity,Other Races and Ethnicities,0.3787735849056604,1
2021,39,151,Ohio,Stark County,race-ethnicity,"White, Non-Hispanic",0.1691757156959526,1
2021,39,153,Ohio,Summit County,all,All,0.10471438147017204,1
2021,39,153,Ohio,Summit County,race-ethnicity,Black,0.14644803377681773,1
2021,39,153,Ohio,Summit County,race-ethnicity,Hispanic,0.16303671437461106,1
2021,39,153,Ohio,Summit County,race-ethnicity,Other Races and Ethnicities,0.1185329960910554,1
2021,39,153,Ohio,Summit County,race-ethnicity,"White, Non-Hispanic",0.0776089916437515,1
2021,39,155,Ohio,Trumbull County,all,All,0.11431267879788834,1
2021,39,155,Ohio,Trumbull County,race-ethnicity,Black,0.29784514243973703,1
2021,39,155,Ohio,Trumbull County,race-ethnicity,Hispanic,0.13759398496240602,2
2021,39,155,Ohio,Trumbull County,race-ethnicity,Other Races and Ethnicities,0.08547557840616966,1
2021,39,155,Ohio,Trumbull County,race-ethnicity,"White, Non-Hispanic",0.07878837030128542,1
2021,39,157,Ohio,Tuscarawas County,all,All,0,1
2021,39,157,Ohio,Tuscarawas County,race-ethnicity,Black,0,3
2021,39,157,Ohio,Tuscarawas County,race-ethnicity,Hispanic,0,2
2021,39,157,Ohio,Tuscarawas County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,157,Ohio,Tuscarawas County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,159,Ohio,Union County,all,All,0,1
2021,39,159,Ohio,Union County,race-ethnicity,Black,0,3
2021,39,159,Ohio,Union County,race-ethnicity,Hispanic,0,3
2021,39,159,Ohio,Union County,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,159,Ohio,Union County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,161,Ohio,Van Wert County,all,All,0,1
2021,39,161,Ohio,Van Wert County,race-ethnicity,Black,NA,NA
2021,39,161,Ohio,Van Wert County,race-ethnicity,Hispanic,0,3
2021,39,161,Ohio,Van Wert County,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,161,Ohio,Van Wert County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,163,Ohio,Vinton County,all,All,0,1
2021,39,163,Ohio,Vinton County,race-ethnicity,Black,NA,NA
2021,39,163,Ohio,Vinton County,race-ethnicity,Hispanic,NA,NA
2021,39,163,Ohio,Vinton County,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,163,Ohio,Vinton County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,165,Ohio,Warren County,all,All,2.689376961004034e-4,1
2021,39,165,Ohio,Warren County,race-ethnicity,Black,0.00529100529100529,3
2021,39,165,Ohio,Warren County,race-ethnicity,Hispanic,0,2
2021,39,165,Ohio,Warren County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,165,Ohio,Warren County,race-ethnicity,"White, Non-Hispanic",2.2650056625141563e-4,1
2021,39,167,Ohio,Washington County,all,All,0,1
2021,39,167,Ohio,Washington County,race-ethnicity,Black,0,2
2021,39,167,Ohio,Washington County,race-ethnicity,Hispanic,0,3
2021,39,167,Ohio,Washington County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,167,Ohio,Washington County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,169,Ohio,Wayne County,all,All,0,1
2021,39,169,Ohio,Wayne County,race-ethnicity,Black,0,3
2021,39,169,Ohio,Wayne County,race-ethnicity,Hispanic,0,2
2021,39,169,Ohio,Wayne County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,169,Ohio,Wayne County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,171,Ohio,Williams County,all,All,0,1
2021,39,171,Ohio,Williams County,race-ethnicity,Black,0,3
2021,39,171,Ohio,Williams County,race-ethnicity,Hispanic,0,2
2021,39,171,Ohio,Williams County,race-ethnicity,Other Races and Ethnicities,0,2
2021,39,171,Ohio,Williams County,race-ethnicity,"White, Non-Hispanic",0,1
2021,39,173,Ohio,Wood County,all,All,0.3116899458915314,1
2021,39,173,Ohio,Wood County,race-ethnicity,Black,0.7354497354497355,2
2021,39,173,Ohio,Wood County,race-ethnicity,Hispanic,0.18398268398268397,1
