year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality,rate_juv_arrest,rate_juv_arrest_quality,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2021,48,72176,Texas,Temple city,TRUE,All,all,29460,27150,32153,Marginal,71955,68296,75613,Marginal,141522,135250,147091,Marginal,1036.2,Marginal,0.9466,0.9187,0.9745,Marginal,NA,NA,NA,NA,0.7829,0.763,0.8027,Marginal
2021,48,72176,Texas,Temple city,TRUE,Male,gender,37807,34431,40552,Marginal,83489,77139,88010,Marginal,148105,143005,158681,Marginal,1700.3,Marginal,0.9557,0.9282,0.9832,Marginal,NA,NA,NA,NA,0.8454,0.8206,0.8702,Marginal
2021,48,72176,Texas,Temple city,TRUE,Female,gender,24794,20733,26830,Marginal,60993,57320,67722,Marginal,127381,119518,140256,Marginal,528,Marginal,0.9317,0.876,0.98740000000000006,Marginal,NA,NA,NA,NA,0.7195,0.6864,0.7527,Marginal
2021,48,74144,Texas,Tyler city,TRUE,All,all,29120,27309,31062,Strong,65613,61861,70369,Strong,132015,122787,141714,Strong,2349.3,Marginal,0.8534,0.7562,0.9506,Strong,NA,NA,NA,NA,0.7901,0.7645,0.8157,Strong
2021,48,74144,Texas,Tyler city,TRUE,Male,gender,36222,31709,39026,Strong,76362,71184,84811,Strong,153041,141592,170882,Strong,3377.5,Marginal,0.8923,0.7959,0.9886,Strong,NA,NA,NA,NA,0.8359,0.8018,0.8699,Strong
2021,48,74144,Texas,Tyler city,TRUE,Female,gender,24591,21943,28018,Strong,59495,53672,64052,Strong,109609,103541,119884,Strong,1297.7,Marginal,0.8184,0.6599,0.9769,Strong,NA,NA,NA,NA,0.7485,0.7093,0.7876,Strong
2021,48,76000,Texas,Waco city,TRUE,All,all,18120,16457,19673,Strong,47888,45466,50828,Strong,103800,99517,111573,Strong,2966.4,Marginal,0.9538,0.9278,0.9798,Strong,NA,NA,NA,NA,0.778,0.7578,0.7982,Strong
2021,48,76000,Texas,Waco city,TRUE,Male,gender,20513,16098,24794,Strong,59630,54023,62643,Strong,122534,115044,129426,Strong,3920.3,Marginal,0.9338,0.8812,0.9864,Strong,NA,NA,NA,NA,0.8361,0.8061,0.866,Strong
2021,48,76000,Texas,Waco city,TRUE,Female,gender,17413,15191,19025,Strong,42532,39670,45571,Strong,90645,83546,99788,Strong,1895.2,Marginal,0.9678,0.9348,1,Strong,NA,NA,NA,NA,0.7253,0.6931,0.7575,Strong
2021,48,79000,Texas,Wichita Falls city,TRUE,All,all,24051,22304,25612,Weak,59635,57250,62384,Weak,120366,115189,125234,Weak,2390,Strong,0.9475,0.911,0.984,Weak,NA,NA,NA,NA,0.7918,0.7717,0.8119,Weak
2021,48,79000,Texas,Wichita Falls city,TRUE,Male,gender,29818,25885,34945,Weak,70136,63473,76761,Weak,129425,121491,137192,Weak,3063,Strong,0.9619,0.9315,0.9923,Weak,NA,NA,NA,NA,0.863,0.8409,0.885,Weak
2021,48,79000,Texas,Wichita Falls city,TRUE,Female,gender,20037,17294,22315,Weak,50828,48295,55786,Weak,107322,100888,115494,Weak,1651.4,Strong,0.9239,0.8409,1,Weak,NA,NA,NA,NA,0.7218,0.6887,0.7549,Weak
2021,49,43660,Utah,Layton city,TRUE,All,all,56429,53672,59356,Weak,106883,102895,110129,Weak,178359,172915,184715,Weak,2989.9,Strong,0.9362,0.8981,0.9744,Weak,NA,NA,NA,NA,0.8138,0.7984,0.8293,Weak
2021,49,43660,Utah,Layton city,TRUE,Male,gender,63101,58862,67090,Weak,115292,111573,119011,Weak,192178,181197,198739,Weak,4477.1,Strong,0.9388,0.8956,0.982,Weak,NA,NA,NA,NA,0.909,0.8884,0.9297,Weak
2021,49,43660,Utah,Layton city,TRUE,Female,gender,47563,38166,53842,Weak,93907,89029,101268,Weak,160359,155312,174688,Weak,1624,Strong,0.9327,0.8772,0.9881,Weak,NA,NA,NA,NA,0.7173,0.6952,0.7395,Weak
2021,49,44320,Utah,Lehi city,TRUE,All,all,62021,59635,64645,Weak,111573,107489,115540,Weak,182484,176839,186374,Weak,NA,NA,0.9607,0.9399,0.9816,Weak,NA,NA,NA,NA,0.7782,0.7663,0.7902,Weak
2021,49,44320,Utah,Lehi city,TRUE,Male,gender,67090,64149,70369,Weak,117771,113927,123732,Weak,189877,183548,199344,Weak,NA,NA,0.9509,0.9155,0.9864,Weak,NA,NA,NA,NA,0.9454,0.9363,0.9544,Weak
2021,49,44320,Utah,Lehi city,TRUE,Female,gender,55103,52439,59630,Weak,103930,100168,109762,Weak,172942,166960,180421,Weak,NA,NA,0.9704,0.9473,0.9936,Weak,NA,NA,NA,NA,0.6063,0.584,0.6285,Weak
2021,49,55980,Utah,Ogden city,TRUE,All,all,38311,35463,40552,Marginal,83065,80580,86589,Marginal,144797,140130,149088,Marginal,2719.2,Strong,0.9009,0.8469,0.9548,Marginal,NA,NA,NA,NA,0.8361,0.8198,0.8524,Marginal
2021,49,55980,Utah,Ogden city,TRUE,Male,gender,45299,40507,48304,Marginal,89304,84904,94939,Marginal,153301,146227,161015,Marginal,2860.6,Strong,0.8817,0.7883,0.9752,Marginal,NA,NA,NA,NA,0.9047,0.8872,0.9221,Marginal
2021,49,55980,Utah,Ogden city,TRUE,Female,gender,33224,30380,36323,Marginal,75745,71903,79961,Marginal,134153,125617,143184,Marginal,2554.4,Strong,0.9187,0.8573,0.98,Marginal,NA,NA,NA,NA,0.7638,0.7358,0.7917,Marginal
2021,49,57300,Utah,Orem city,TRUE,All,all,44178,41140,46515,Marginal,88609,85292,91480,Marginal,161373,155409,167360,Marginal,1887.6,Strong,0.9664,0.9479,0.9848,Marginal,NA,NA,NA,NA,0.7727,0.7572,0.7882,Marginal
2021,49,57300,Utah,Orem city,TRUE,Male,gender,51222,47888,56948,Marginal,95416,90762,100044,Marginal,171153,159764,179751,Marginal,2500.8,Strong,0.9455,0.9097,0.9813,Marginal,NA,NA,NA,NA,0.8868,0.8672,0.9065,Marginal
2021,49,57300,Utah,Orem city,TRUE,Female,gender,35697,31266,39298,Marginal,76833,71903,82702,Marginal,151227,139546,161015,Marginal,1271.8,Strong,0.9914,0.9819,1,Marginal,NA,NA,NA,NA,0.6508,0.6235,0.6782,Marginal
2021,49,62470,Utah,Provo city,TRUE,All,all,26661,25290,29270,Strong,63292,59407,67302,Strong,119270,114053,126585,Strong,3229.3,Strong,0.9732,0.9534,0.9931,Strong,NA,NA,NA,NA,0.7672,0.7407,0.7936,Strong
2021,49,62470,Utah,Provo city,TRUE,Male,gender,27790,25317,31062,Strong,64638,59869,71141,Strong,128055,119631,140458,Strong,3828.7,Strong,0.9403,0.8903,0.9904,Strong,NA,NA,NA,NA,0.8613,0.8319,0.8907,Strong
2021,49,62470,Utah,Provo city,TRUE,Female,gender,26034,22132,29877,Strong,60830,53539,65824,Strong,113307,101380,122262,Strong,2564.6,Strong,0.9931,0.9835,1,Strong,NA,NA,NA,NA,0.6633,0.6214,0.7052,Strong
2021,49,65330,Utah,St. George city,TRUE,All,all,36773,34039,39476,Marginal,73886,71184,77596,Marginal,136266,130959,146332,Marginal,4595.7,Strong,0.899,0.839,0.9589,Marginal,NA,NA,NA,NA,0.7668,0.7442,0.7893,Marginal
2021,49,65330,Utah,St. George city,TRUE,Male,gender,41100,36695,44629,Marginal,77656,73886,84300,Marginal,142690,132153,155312,Marginal,5809.3,Strong,0.8151,0.697,0.9332,Marginal,NA,NA,NA,NA,0.8632,0.8323,0.894,Marginal
2021,49,65330,Utah,St. George city,TRUE,Female,gender,33992,30373,37342,Marginal,69516,63292,75613,Marginal,134153,126965,145130,Marginal,3318.8,Strong,0.9967,0.99,1,Marginal,NA,NA,NA,NA,0.6709,0.6362,0.7057,Marginal
2021,49,67000,Utah,Salt Lake City city,TRUE,All,all,32357,30414,35185,Weak,79195,76861,82297,Weak,161134,155051,165666,Weak,1739.8,Marginal,0.9431,0.9241,0.9622,Weak,NA,NA,NA,NA,0.8476,0.8341,0.8611,Weak
2021,49,67000,Utah,Salt Lake City city,TRUE,Male,gender,34945,32153,37319,Weak,83489,78297,89243,Weak,164561,155051,172505,Weak,2588.1,Marginal,0.9295,0.8934,0.9655,Weak,NA,NA,NA,NA,0.8976,0.8821,0.913,Weak
2021,49,67000,Utah,Salt Lake City city,TRUE,Female,gender,29818,26239,33396,Weak,75869,72479,78483,Weak,155573,146593,164764,Weak,864.6,Marginal,0.959,0.9347,0.9833,Weak,NA,NA,NA,NA,0.7935,0.7727,0.8143,Weak
2021,49,67440,Utah,Sandy city,TRUE,All,all,55786,53065,58539,Marginal,112193,107598,116335,Marginal,205068,198353,217084,Marginal,4681.8,Strong,0.9284,0.8837,0.9732,Marginal,NA,NA,NA,NA,0.8351,0.8215,0.8488,Marginal
2021,49,67440,Utah,Sandy city,TRUE,Male,gender,60745,56948,64465,Marginal,121661,116584,126838,Marginal,227144,207327,243671,Marginal,5561.5,Strong,0.9374,0.8856,0.9892,Marginal,NA,NA,NA,NA,0.9238,0.9102,0.9373,Marginal
2021,49,67440,Utah,Sandy city,TRUE,Female,gender,49855,45950,53799,Marginal,99176,95258,104965,Marginal,182484,175790,191143,Marginal,3579.6,Strong,0.9189,0.8576,0.9802,Marginal,NA,NA,NA,NA,0.7449,0.7222,0.7675,Marginal
2021,49,70850,Utah,South Jordan city,TRUE,All,all,62481,57894,66944,Weak,114499,110371,119270,Weak,192025,185955,197113,Weak,1139.2,Strong,0.8376,0.7702,0.905,Weak,NA,NA,NA,NA,0.8379,0.8231,0.8527,Weak
2021,49,70850,Utah,South Jordan city,TRUE,Male,gender,73784,68296,78052,Weak,125234,118078,132934,Weak,198790,192409,208668,Weak,1773.4,Strong,0.7618,0.6443,0.8793,Weak,NA,NA,NA,NA,0.9298,0.9144,0.9452,Weak
2021,49,70850,Utah,South Jordan city,TRUE,Female,gender,49588,43905,54558,Weak,101380,95572,108536,Weak,181017,169841,190832,Weak,576.7,Strong,NA,NA,NA,NA,NA,NA,NA,NA,0.745,0.7189,0.7711,Weak
2021,49,82950,Utah,West Jordan city,TRUE,All,all,63292,59635,68053,Marginal,115540,112114,120129,Marginal,185986,181197,194139,Marginal,1151.4,Strong,0.839,0.7548,0.9232,Marginal,NA,NA,NA,NA,0.8385,0.8233,0.8537,Marginal
2021,49,82950,Utah,West Jordan city,TRUE,Male,gender,73232,67688,77850,Marginal,125319,118078,132524,Marginal,192240,185955,198790,Marginal,1150.4,Strong,0.7285,0.5975,0.8596,Marginal,NA,NA,NA,NA,0.9398,0.9258,0.9538,Marginal
2021,49,82950,Utah,West Jordan city,TRUE,Female,gender,51899,48783,58242,Marginal,105077,97810,111573,Marginal,179953,170335,191777,Marginal,1152.6,Strong,0.9679,0.9366,0.9992,Marginal,NA,NA,NA,NA,0.7379,0.7123,0.7635,Marginal
2021,49,83470,Utah,West Valley City city,TRUE,All,all,43051,41157,45442,Marginal,82931,81015,84920,Marginal,139763,137062,143663,Marginal,1366.9,Strong,0.8668,0.8277,0.9058,Marginal,NA,NA,NA,NA,0.819,0.8053,0.8327,Marginal
2021,49,83470,Utah,West Valley City city,TRUE,Male,gender,48051,45561,50476,Marginal,86779,83546,90510,Marginal,143910,139642,148840,Marginal,1985.9,Strong,0.8515,0.8,0.903,Marginal,NA,NA,NA,NA,0.8905,0.8749,0.9062,Marginal
2021,49,83470,Utah,West Valley City city,TRUE,Female,gender,37076,34215,40186,Marginal,78483,74382,81955,Marginal,134603,130007,139244,Marginal,751,Strong,0.8829,0.8229,0.943,Marginal,NA,NA,NA,NA,0.7438,0.7228,0.7648,Marginal
2021,51,01000,Virginia,Alexandria city,TRUE,All,all,56301,53039,59635,Weak,122848,119270,126838,Weak,241524,233463,250012,Weak,1193.6,Strong,0.8164,0.6709,0.9619,Weak,NA,NA,NA,NA,0.8954,0.8834,0.9074,Weak
2021,51,01000,Virginia,Alexandria city,TRUE,Male,gender,61608,56057,68184,Weak,136712,126838,148764,Weak,268306,256110,286332,Weak,1722.5,Strong,0.7531,0.5243,0.9819,Weak,NA,NA,NA,NA,0.9383,0.9237,0.953,Weak
2021,51,01000,Virginia,Alexandria city,TRUE,Female,gender,50633,46405,56029,Weak,113927,105066,121521,Weak,210891,203199,221919,Weak,694.3,Strong,NA,NA,NA,NA,NA,NA,NA,NA,0.8544,0.8364,0.8725,Weak
2021,51,16000,Virginia,Chesapeake city,TRUE,All,all,45823,41268,49588,Weak,99658,96461,103024,Weak,174731,167856,182621,Weak,239.2,Strong,0.9035,0.8466,0.9604,Weak,NA,NA,NA,NA,0.8112,0.7936,0.8288,Weak
2021,51,16000,Virginia,Chesapeake city,TRUE,Male,gender,59635,54864,63052,Weak,115189,111307,120127,Weak,185701,178517,193912,Weak,335,Strong,0.8829,0.8045,0.9612,Weak,NA,NA,NA,NA,0.8802,0.8571,0.9033,Weak
2021,51,16000,Virginia,Chesapeake city,TRUE,Female,gender,36139,33166,38828,Weak,82321,77824,85875,Weak,160862,151712,171960,Weak,137.7,Strong,0.9298,0.8489,1,Weak,NA,NA,NA,NA,0.7467,0.721,0.7724,Weak
2021,51,35000,Virginia,Hampton city,TRUE,All,all,30027,27441,32075,Weak,68296,65599,70888,Weak,127201,122438,134884,Weak,1320.8,Marginal,0.9624,0.9245,1,Weak,NA,NA,NA,NA,0.8207,0.7989,0.8425,Weak
2021,51,35000,Virginia,Hampton city,TRUE,Male,gender,41148,36587,46241,Weak,80614,76362,85445,Weak,139546,130129,151429,Weak,1492.1,Marginal,0.9444,0.8737,1,Weak,NA,NA,NA,NA,0.8544,0.8249,0.8839,Weak
2021,51,35000,Virginia,Hampton city,TRUE,Female,gender,23426,20854,26468,Weak,55786,52992,60979,Weak,112601,107611,124714,Weak,1149.8,Marginal,0.9824,0.9479,1,Weak,NA,NA,NA,NA,0.7894,0.7569,0.8219,Weak
2021,51,47672,Virginia,Lynchburg city,TRUE,All,all,29114,26830,31451,Marginal,64052,60442,66911,Marginal,120366,117523,126078,Marginal,2822.8,Marginal,0.9353,0.8951,0.9754,Marginal,NA,NA,NA,NA,0.7885,0.7636,0.8134,Marginal
2021,51,47672,Virginia,Lynchburg city,TRUE,Male,gender,37191,35304,41183,Marginal,73638,69115,78950,Marginal,130494,123085,144957,Marginal,3713.4,Marginal,0.9172,0.8571,0.9773,Marginal,NA,NA,NA,NA,0.83,0.8024,0.8575,Marginal
2021,51,47672,Virginia,Lynchburg city,TRUE,Female,gender,23418,20324,26963,Marginal,54880,50002,59506,Marginal,109967,103800,118664,Marginal,2061.3,Marginal,0.9531,0.8986,1,Marginal,NA,NA,NA,NA,0.7493,0.7125,0.7861,Marginal
2021,51,56000,Virginia,Newport News city,TRUE,All,all,29579,27274,30993,Marginal,67076,63419,70735,Marginal,123474,120237,127201,Marginal,920.3,Strong,0.9824,0.9704,0.9944,Marginal,NA,NA,NA,NA,0.8189,0.7996,0.8381,Marginal
2021,51,56000,Virginia,Newport News city,TRUE,Male,gender,39670,35781,44514,Marginal,77943,74382,80492,Marginal,136367,128812,143124,Marginal,1352.3,Strong,0.9865,0.9703,1,Marginal,NA,NA,NA,NA,0.8867,0.8666,0.9069,Marginal
2021,51,56000,Virginia,Newport News city,TRUE,Female,gender,23297,20331,26221,Marginal,56100,52240,59635,Marginal,111573,104835,119218,Marginal,466.1,Strong,0.9778,0.9565,0.9991,Marginal,NA,NA,NA,NA,0.7572,0.7266,0.7878,Marginal
2021,51,57000,Virginia,Norfolk city,TRUE,All,all,27050,25414,28761,Marginal,64713,63225,67442,Marginal,124196,120981,126498,Marginal,891,Strong,0.9729,0.9564,0.9895,Marginal,NA,NA,NA,NA,0.8016,0.7876,0.8156,Marginal
2021,51,57000,Virginia,Norfolk city,TRUE,Male,gender,37212,34350,40507,Marginal,75491,72321,79341,Marginal,134641,129426,142051,Marginal,1578.7,Strong,0.9813,0.9635,0.999,Marginal,NA,NA,NA,NA,0.845,0.8274,0.8625,Marginal
2021,51,57000,Virginia,Norfolk city,TRUE,Female,gender,22184,20245,23802,Marginal,53307,50002,56100,Marginal,113787,107683,118989,Marginal,187.5,Strong,0.961,0.9321,0.9898,Marginal,NA,NA,NA,NA,0.7559,0.7338,0.778,Marginal
2021,51,64000,Virginia,Portsmouth city,TRUE,All,all,25365,23416,28173,Weak,66007,63292,68938,Weak,121775,118555,128610,Weak,157.3,Strong,0.8274,0.7485,0.9064,Weak,NA,NA,NA,NA,0.7845,0.7573,0.8117,Weak
2021,51,64000,Virginia,Portsmouth city,TRUE,Male,gender,37976,33396,43905,Weak,76333,73175,81104,Weak,134603,125953,140687,Weak,214,Strong,0.8745,0.7761,0.9728,Weak,NA,NA,NA,NA,0.8389,0.8087,0.8691,Weak
2021,51,64000,Virginia,Portsmouth city,TRUE,Female,gender,19414,16698,22844,Weak,53926,50332,59635,Weak,115193,107322,120255,Weak,102.8,Strong,0.7723,0.6315,0.913,Weak,NA,NA,NA,NA,0.7335,0.6905,0.7765,Weak
2021,51,67000,Virginia,Richmond city,TRUE,All,all,24850,22785,27194,Weak,62357,59536,65704,Weak,134603,129426,139244,Weak,786,Strong,0.9703,0.9488,0.9917,Weak,NA,NA,NA,NA,0.816,0.8003,0.8316,Weak
2021,51,67000,Virginia,Richmond city,TRUE,Male,gender,30760,28050,33224,Weak,72674,67030,77443,Weak,158231,148764,167608,Weak,1210.6,Strong,0.959,0.927,0.991,Weak,NA,NA,NA,NA,0.8497,0.8268,0.8726,Weak
2021,51,67000,Virginia,Richmond city,TRUE,Female,gender,21953,19841,23854,Weak,56057,51771,60232,Weak,120463,112661,127317,Weak,363.1,Strong,0.9799,0.9524,1,Weak,NA,NA,NA,NA,0.7842,0.7629,0.8055,Weak
2021,51,68000,Virginia,Roanoke city,TRUE,All,all,22562,20253,25047,Weak,60761,57207,62975,Weak,121648,115692,128055,Weak,731.5,Marginal,0.9303,0.8785,0.982,Weak,NA,NA,NA,NA,0.7938,0.7677,0.8198,Weak
2021,51,68000,Virginia,Roanoke city,TRUE,Male,gender,28148,23797,32919,Weak,64465,60979,71184,Weak,129889,121661,137811,Weak,877.8,Marginal,0.9073,0.824,0.9905,Weak,NA,NA,NA,NA,0.8357,0.8044,0.867,Weak
2021,51,68000,Virginia,Roanoke city,TRUE,Female,gender,19906,17976,22785,Weak,56301,51696,60589,Weak,113927,105952,124518,Weak,583.8,Marginal,0.9548,0.8949,1,Weak,NA,NA,NA,NA,0.7547,0.7187,0.7908,Weak
2021,51,76432,Virginia,Suffolk city,TRUE,All,all,36239,33134,38828,Marginal,89214,84127,93031,Marginal,164643,159822,170637,Marginal,482.2,Strong,0.9399,0.8874,0.9924,Marginal,NA,NA,NA,NA,0.8202,0.802,0.8384,Marginal
2021,51,76432,Virginia,Suffolk city,TRUE,Male,gender,49588,47109,53842,Marginal,106389,99176,112787,Marginal,177220,171228,187668,Marginal,749,Strong,0.9352,0.8478,1,Marginal,NA,NA,NA,NA,0.8689,0.8465,0.8914,Marginal
2021,51,76432,Virginia,Suffolk city,TRUE,Female,gender,26830,24392,29114,Marginal,71903,68906,77565,Marginal,146839,141776,152488,Marginal,229.8,Strong,0.9443,0.8871,1,Marginal,NA,NA,NA,NA,0.7742,0.7452,0.8033,Marginal
2021,51,82000,Virginia,Virginia Beach city,TRUE,All,all,47112,45373,49330,Marginal,95416,92978,97566,Marginal,169521,166960,174338,Marginal,1133.6,Strong,0.9509,0.9292,0.9727,Marginal,NA,NA,NA,NA,0.8368,0.8273,0.8463,Marginal
2021,51,82000,Virginia,Virginia Beach city,TRUE,Male,gender,57026,54507,59635,Marginal,107598,103541,111226,Marginal,186374,180500,194139,Marginal,1406.3,Strong,0.9501,0.9223,0.9779,Marginal,NA,NA,NA,NA,0.901,0.8883,0.9137,Marginal
2021,51,82000,Virginia,Virginia Beach city,TRUE,Female,gender,37922,35065,40910,Marginal,81820,77656,85371,Marginal,151902,146348,156606,Marginal,835,Strong,0.952,0.9212,0.9828,Marginal,NA,NA,NA,NA,0.7739,0.7581,0.7897,Marginal
2021,53,03180,Washington,Auburn city,TRUE,All,all,44305,40910,47708,Marginal,95705,90888,100187,Marginal,170843,163640,178905,Marginal,281.6,Strong,0.8767,0.8093,0.9442,Marginal,NA,NA,NA,NA,0.7982,0.7769,0.8196,Marginal
2021,53,03180,Washington,Auburn city,TRUE,Male,gender,54877,50347,59635,Marginal,103800,97070,109762,Marginal,178905,166492,192845,Marginal,383.3,Strong,0.8644,0.7745,0.9544,Marginal,NA,NA,NA,NA,0.8671,0.8434,0.8909,Marginal
2021,53,03180,Washington,Auburn city,TRUE,Female,gender,37191,33798,41416,Marginal,87850,82316,93598,Marginal,160763,144921,174521,Marginal,180.5,Strong,0.8947,0.7657,1,Marginal,NA,NA,NA,NA,0.7286,0.6897,0.7675,Marginal
2021,53,05210,Washington,Bellevue city,TRUE,All,all,69424,63418,75236,Strong,166235,158231,172319,Strong,340397,322323,354829,Strong,375.9,Strong,0.9539,0.9076,1,Strong,NA,NA,NA,NA,0.8081,0.7933,0.8228,Strong
2021,53,05210,Washington,Bellevue city,TRUE,Male,gender,90598,84176,97810,Strong,192025,185955,200870,Strong,360383,348158,388280,Strong,378.5,Strong,0.9307,0.8547,1,Strong,NA,NA,NA,NA,0.9103,0.8928,0.9277,Strong
2021,53,05210,Washington,Bellevue city,TRUE,Female,gender,49588,41530,57596,Strong,130169,121957,139244,Strong,292236,264661,312011,Strong,372.6,Strong,0.9772,0.9318,1,Strong,NA,NA,NA,NA,0.6962,0.6721,0.7203,Strong
2021,53,05280,Washington,Bellingham city,TRUE,All,all,35367,32616,37976,Marginal,81163,76613,84151,Marginal,152447,146348,158629,Marginal,1190.5,Strong,0.9577,0.9331,0.9822,Marginal,NA,NA,NA,NA,0.8001,0.7841,0.816,Marginal
2021,53,05280,Washington,Bellingham city,TRUE,Male,gender,39670,35951,43229,Marginal,89499,84443,94053,Marginal,156089,148764,164242,Marginal,1741.4,Strong,0.9459,0.9021,0.9897,Marginal,NA,NA,NA,NA,0.8674,0.8451,0.8897,Marginal
2021,53,05280,Washington,Bellingham city,TRUE,Female,gender,30570,28173,34365,Marginal,71903,67146,77267,Marginal,147812,137192,158418,Marginal,651.9,Strong,0.9698,0.9455,0.9941,Marginal,NA,NA,NA,NA,0.731,0.7033,0.7587,Marginal
2021,53,22640,Washington,Everett city,TRUE,All,all,39874,37191,44264,Marginal,91141,86975,96013,Marginal,164632,157442,172939,Marginal,694.7,Strong,0.9035,0.8581,0.949,Marginal,NA,NA,NA,NA,0.7981,0.7826,0.8137,Marginal
2021,53,22640,Washington,Everett city,TRUE,Male,gender,52159,47075,58442,Marginal,99658,92196,106102,Marginal,174135,163802,183476,Marginal,888.9,Strong,0.902,0.8398,0.9642,Marginal,NA,NA,NA,NA,0.8652,0.8406,0.8899,Marginal
2021,53,22640,Washington,Everett city,TRUE,Female,gender,30533,26034,35490,Marginal,79116,72659,88609,Marginal,154963,148105,162153,Marginal,495.5,Strong,0.9056,0.8339,0.9773,Marginal,NA,NA,NA,NA,0.7265,0.6995,0.7535,Marginal
2021,53,23515,Washington,Federal Way city,TRUE,All,all,40166,35980,42532,Marginal,83489,79052,88989,Marginal,158231,149032,167935,Marginal,502.6,Strong,0.8775,0.8166,0.9384,Marginal,NA,NA,NA,NA,0.7939,0.7668,0.821,Marginal
2021,53,23515,Washington,Federal Way city,TRUE,Male,gender,42150,34636,49588,Marginal,89761,85371,98785,Marginal,167360,156606,181350,Marginal,720.1,Strong,0.8833,0.798,0.9685,Marginal,NA,NA,NA,NA,0.8625,0.8337,0.8913,Marginal
2021,53,23515,Washington,Federal Way city,TRUE,Female,gender,37191,33262,41466,Marginal,75126,68432,82913,Marginal,143663,130005,161822,Marginal,275.3,Strong,0.8707,0.7734,0.9679,Marginal,NA,NA,NA,NA,0.7208,0.6804,0.7613,Marginal
2021,53,35275,Washington,Kennewick city,TRUE,All,all,36974,33457,40246,Marginal,85162,77931,91003,Marginal,170740,163852,178608,Marginal,2605.8,Strong,0.8356,0.7461,0.9251,Marginal,NA,NA,NA,NA,0.7959,0.7706,0.8211,Marginal
2021,53,35275,Washington,Kennewick city,TRUE,Male,gender,45323,39087,49497,Marginal,99176,92153,108848,Marginal,186107,175327,202071,Marginal,3428.4,Strong,0.8944,0.8158,0.973,Marginal,NA,NA,NA,NA,0.8694,0.8419,0.8969,Marginal
2021,53,35275,Washington,Kennewick city,TRUE,Female,gender,30125,25507,34945,Marginal,71903,65317,79242,Marginal,148840,139780,164643,Marginal,1734.2,Strong,NA,NA,NA,NA,NA,NA,NA,NA,0.7221,0.6797,0.7646,Marginal
2021,53,35415,Washington,Kent city,TRUE,All,all,42818,38166,46330,Strong,94217,88639,100953,Strong,168648,161783,177947,Strong,889.8,Strong,0.8779,0.8121,0.9437,Strong,NA,NA,NA,NA,0.8065,0.7868,0.8261,Strong
2021,53,35415,Washington,Kent city,TRUE,Male,gender,46593,41466,53672,Strong,104884,97566,112441,Strong,177832,164509,187979,Strong,1065.7,Strong,0.8364,0.7289,0.9439,Strong,NA,NA,NA,NA,0.8819,0.8596,0.9042,Strong
2021,53,35415,Washington,Kent city,TRUE,Female,gender,38059,34231,42685,Strong,81267,74382,89453,Strong,161161,151227,173168,Strong,690,Strong,0.9315,0.8685,0.9944,Strong,NA,NA,NA,NA,0.7244,0.6908,0.758,Strong
2021,53,35940,Washington,Kirkland city,TRUE,All,all,64638,60960,69244,Marginal,155953,148764,163640,Marginal,284816,270744,297475,Marginal,387.8,Strong,0.9325,0.8776,0.9873,Marginal,NA,NA,NA,NA,0.8133,0.798,0.8285,Marginal
2021,53,35940,Washington,Kirkland city,TRUE,Male,gender,86948,75951,94939,Marginal,178608,167204,189640,Marginal,303804,286599,324415,Marginal,484.1,Strong,0.9435,0.8851,1,Marginal,NA,NA,NA,NA,0.9253,0.9095,0.9411,Marginal
2021,53,35940,Washington,Kirkland city,TRUE,Female,gender,47708,40001,53417,Marginal,120940,113307,132934,Marginal,252936,237498,267095,Marginal,284.8,Strong,0.922,0.8384,1,Marginal,NA,NA,NA,NA,0.6938,0.6647,0.7229,Marginal
2021,53,53545,Washington,Pasco city,TRUE,All,all,39514,36239,44781,Marginal,85044,80507,90635,Marginal,157442,151473,167978,Marginal,1293.5,Strong,0.8439,0.762,0.9257,Marginal,NA,NA,NA,NA,0.8025,0.7749,0.83,Marginal
2021,53,53545,Washington,Pasco city,TRUE,Male,gender,47109,42441,52442,Marginal,99176,91468,107932,Marginal,178867,161161,192693,Marginal,1836.3,Strong,NA,NA,NA,NA,NA,NA,NA,NA,0.859,0.8279,0.89,Marginal
2021,53,53545,Washington,Pasco city,TRUE,Female,gender,34945,30497,38783,Marginal,73175,68296,79394,Marginal,142111,133888,152666,Marginal,767.5,Strong,NA,NA,NA,NA,NA,NA,NA,NA,0.7448,0.7063,0.7834,Marginal
2021,53,57745,Washington,Renton city,TRUE,All,all,46837,42699,49636,Marginal,102771,97205,107598,Marginal,190914,181988,198353,Marginal,230.2,Strong,0.8643,0.779,0.9496,Marginal,NA,NA,NA,NA,0.8285,0.812,0.845,Marginal
2021,53,57745,Washington,Renton city,TRUE,Male,gender,56057,50508,60828,Marginal,110012,105319,117079,Marginal,198739,191226,219517,Marginal,346.6,Strong,0.9151,0.836,0.9941,Marginal,NA,NA,NA,NA,0.8791,0.8577,0.9006,Marginal
