year,state,place,state_name,place_name,subgroup_type,subgroup,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality
2016,18,25000,Indiana,Fort Wayne city,income,Not Low-Income,0.99702036,0.8333376,1.1607031,1
2016,18,31000,Indiana,Hammond city,all,All,1.0849476,0.94633687,1.2235583,1
2016,18,31000,Indiana,Hammond city,income,Low Income,1.0831546,0.94625562,1.2200534,1
2016,18,31000,Indiana,Hammond city,income,Not Low-Income,1.0882679,0.80794299,1.3685929,1
2016,18,36003,Indiana,Indianapolis city (balance),all,All,NA,NA,NA,NA
2016,18,36003,Indiana,Indianapolis city (balance),income,Low Income,NA,NA,NA,NA
2016,18,36003,Indiana,Indianapolis city (balance),income,Not Low-Income,NA,NA,NA,NA
2016,18,71000,Indiana,South Bend city,all,All,1.1111606,0.97877365,1.2435476,1
2016,18,71000,Indiana,South Bend city,income,Low Income,1.1011494,0.96260768,1.2396911,1
2016,18,71000,Indiana,South Bend city,income,Not Low-Income,1.1357756,0.91636437,1.3551868,1
2016,19,12000,Iowa,Cedar Rapids city,all,All,0.98352528,0.82914168,1.1379087,1
2016,19,12000,Iowa,Cedar Rapids city,income,Low Income,0.97120905,0.76801223,1.1744059,1
2016,19,12000,Iowa,Cedar Rapids city,income,Not Low-Income,0.97922474,0.7989822,1.1594672,1
2016,19,19000,Iowa,Davenport city,all,All,0.92117876,0.78565186,1.0567056,1
2016,19,19000,Iowa,Davenport city,income,Low Income,0.92447352,0.77141523,1.0775318,1
2016,19,19000,Iowa,Davenport city,income,Not Low-Income,0.87190825,0.67997617,1.0638403,1
2016,19,21000,Iowa,Des Moines city,all,All,1.0453045,0.93507487,1.1555343,1
2016,19,21000,Iowa,Des Moines city,income,Low Income,1.0359373,0.92154098,1.1503336,1
2016,19,21000,Iowa,Des Moines city,income,Not Low-Income,1.2452253,1.0599639,1.4304866,1
2016,19,73335,Iowa,Sioux City city,all,All,1.2082231,1.0661979,1.3502483,1
2016,19,73335,Iowa,Sioux City city,income,Low Income,1.1564757,0.9954493,1.317502,1
2016,19,73335,Iowa,Sioux City city,income,Not Low-Income,1.285619,1.0862443,1.4849937,1
2016,20,36000,Kansas,Kansas City city,all,All,1.1066873,0.9539879,1.2593868,1
2016,20,36000,Kansas,Kansas City city,income,Low Income,1.1353444,0.99741256,1.2732762,1
2016,20,36000,Kansas,Kansas City city,income,Not Low-Income,0.88353705,0.51766866,1.2494055,1
2016,20,38900,Kansas,Lawrence city,all,All,0.8669017,0.70472443,1.029079,1
2016,20,38900,Kansas,Lawrence city,income,Low Income,0.73442346,0.50074327,0.96810365,1
2016,20,38900,Kansas,Lawrence city,income,Not Low-Income,0.88316125,0.70394564,1.0623769,1
2016,20,52575,Kansas,Olathe city,all,All,0.93322051,0.83641368,1.0300274,1
2016,20,52575,Kansas,Olathe city,income,Low Income,0.89100611,0.72475517,1.0572571,1
2016,20,52575,Kansas,Olathe city,income,Not Low-Income,0.94824672,0.84954941,1.046944,1
2016,20,53775,Kansas,Overland Park city,all,All,1.1249447,1.0136855,1.2362039,1
2016,20,53775,Kansas,Overland Park city,income,Low Income,1.1356053,0.79163736,1.4795734,2
2016,20,53775,Kansas,Overland Park city,income,Not Low-Income,1.1143994,1.0135807,1.2152182,1
2016,20,71000,Kansas,Topeka city,all,All,1.0499777,0.86958879,1.2303666,1
2016,20,71000,Kansas,Topeka city,income,Low Income,1.0521988,0.85137904,1.2530184,1
2016,20,71000,Kansas,Topeka city,income,Not Low-Income,0.9779942,0.73201042,1.2239779,1
2016,20,79000,Kansas,Wichita city,all,All,0.95424473,0.87717146,1.0313181,1
2016,20,79000,Kansas,Wichita city,income,Low Income,0.97325552,0.8961134,1.0503976,1
2016,20,79000,Kansas,Wichita city,income,Not Low-Income,0.92719018,0.78009945,1.074281,1
2016,21,46027,Kentucky,Lexington-Fayette urban county,all,All,0.94595957,0.86358315,1.028336,1
2016,21,46027,Kentucky,Lexington-Fayette urban county,income,Low Income,0.93633717,0.83666867,1.0360056,1
2016,21,46027,Kentucky,Lexington-Fayette urban county,income,Not Low-Income,0.96497738,0.85931468,1.0706401,1
2016,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),all,All,0.88939077,0.83634245,0.94243908,1
2016,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),income,Low Income,0.87095326,0.81300968,0.92889684,1
2016,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),income,Not Low-Income,0.917548,0.83792555,0.99717045,1
2016,22,05000,Louisiana,Baton Rouge city,all,All,0.97502393,0.88525087,1.0647969,1
2016,22,05000,Louisiana,Baton Rouge city,income,Low Income,0.97427255,0.89953196,1.0490131,1
2016,22,05000,Louisiana,Baton Rouge city,income,Not Low-Income,0.92647821,0.69774139,1.155215,1
2016,22,40735,Louisiana,Lafayette city,all,All,1.0199617,0.92580456,1.1141188,1
2016,22,40735,Louisiana,Lafayette city,income,Low Income,1.0791199,0.97802585,1.1802139,1
2016,22,40735,Louisiana,Lafayette city,income,Not Low-Income,0.95076715999999994,0.80405986,1.0974745,1
2016,22,41155,Louisiana,Lake Charles city,all,All,0.88844728,0.79654515,0.98034942,1
2016,22,41155,Louisiana,Lake Charles city,income,Low Income,0.89480728,0.7928195,0.99679506,1
2016,22,41155,Louisiana,Lake Charles city,income,Not Low-Income,0.85936379,0.72551948,0.99320811,1
2016,22,55000,Louisiana,New Orleans city,all,All,1.1578137,1.0794628,1.2361646,1
2016,22,55000,Louisiana,New Orleans city,income,Low Income,1.1294954,1.054325,1.2046658,1
2016,22,55000,Louisiana,New Orleans city,income,Not Low-Income,1.1807063,0.99566031,1.3657522,1
2016,22,70000,Louisiana,Shreveport city,all,All,1.055805,0.97584265,1.1357672,1
2016,22,70000,Louisiana,Shreveport city,income,Low Income,1.0672147,0.98370171,1.1507277,1
2016,22,70000,Louisiana,Shreveport city,income,Not Low-Income,1.0492338,0.91608447,1.1823832,1
2016,24,04000,Maryland,Baltimore city,all,All,0.91937143,0.85826522,0.98047763,1
2016,24,04000,Maryland,Baltimore city,income,Low Income,0.93750781,0.85217887,1.0228368,2
2016,24,04000,Maryland,Baltimore city,income,Not Low-Income,0.52963549,0.40875399,0.65051699,1
2016,24,30325,Maryland,Frederick city,all,All,1.0221951,0.94011527,1.104275,1
2016,24,30325,Maryland,Frederick city,income,Low Income,0.91592151,0.76781827,1.0640248,1
2016,24,30325,Maryland,Frederick city,income,Not Low-Income,1.0323986,0.95051527,1.1142819,1
2016,25,07000,Massachusetts,Boston city,all,All,NA,NA,NA,NA
2016,25,07000,Massachusetts,Boston city,income,Low Income,NA,NA,NA,NA
2016,25,07000,Massachusetts,Boston city,income,Not Low-Income,NA,NA,NA,NA
2016,25,09000,Massachusetts,Brockton city,all,All,1.0545191,0.9268834,1.1821547,1
2016,25,09000,Massachusetts,Brockton city,income,Low Income,1.0339298,0.8927173,1.1751424,1
2016,25,09000,Massachusetts,Brockton city,income,Not Low-Income,0.82747602,0.62505168,1.0299003,1
2016,25,11000,Massachusetts,Cambridge city,all,All,0.97774625,0.78040612,1.1750864,1
2016,25,11000,Massachusetts,Cambridge city,income,Low Income,0.91487807,0.642156,1.1876001,1
2016,25,11000,Massachusetts,Cambridge city,income,Not Low-Income,0.8418808,0.61314172,1.0706198,1
2016,25,23000,Massachusetts,Fall River city,all,All,0.96518826,0.81635481,1.1140218,1
2016,25,23000,Massachusetts,Fall River city,income,Low Income,0.91029882,0.75007218,1.0705254,1
2016,25,23000,Massachusetts,Fall River city,income,Not Low-Income,0.88277274,0.64449477,1.1210507,1
2016,25,34550,Massachusetts,Lawrence city,all,All,0.9455325,0.52842134,1.3626437,3
2016,25,34550,Massachusetts,Lawrence city,income,Low Income,1.0005074,0.61490154,1.3861132,3
2016,25,34550,Massachusetts,Lawrence city,income,Not Low-Income,0.16815773,-1.2032157,1.5395311,3
2016,25,37000,Massachusetts,Lowell city,all,All,1.056492,0.92291576,1.1900681,1
2016,25,37000,Massachusetts,Lowell city,income,Low Income,0.9856109,0.83818972,1.1330321,1
2016,25,37000,Massachusetts,Lowell city,income,Not Low-Income,0.95501602,0.75021094,1.1598212,1
2016,25,37490,Massachusetts,Lynn city,all,All,0.95776761,0.76011676,1.1554185,2
2016,25,37490,Massachusetts,Lynn city,income,Low Income,0.96627641,0.74650645,1.1860464,2
2016,25,37490,Massachusetts,Lynn city,income,Not Low-Income,0.60771853,0.2993291,0.91610795,2
2016,25,45000,Massachusetts,New Bedford city,all,All,0.83027399,0.41677326,1.2437748,3
2016,25,45000,Massachusetts,New Bedford city,income,Low Income,0.86881697,0.44778264,1.2898513,3
2016,25,45000,Massachusetts,New Bedford city,income,Not Low-Income,0.88760436,0.14212281,1.6330858,3
2016,25,45560,Massachusetts,Newton city,all,All,NA,NA,NA,NA
2016,25,45560,Massachusetts,Newton city,income,Low Income,NA,NA,NA,NA
2016,25,45560,Massachusetts,Newton city,income,Not Low-Income,NA,NA,NA,NA
2016,25,55745,Massachusetts,Quincy city,all,All,1.1377652,0.96360707,1.3119233,1
2016,25,55745,Massachusetts,Quincy city,income,Low Income,1.2053658,0.93862993,1.4721016,2
2016,25,55745,Massachusetts,Quincy city,income,Not Low-Income,1.0216451,0.82103997,1.2222502,1
2016,25,62535,Massachusetts,Somerville city,all,All,1.219452,0.96409696,1.4748071,1
2016,25,62535,Massachusetts,Somerville city,income,Low Income,0.9703452,0.19355744,1.7471329,3
2016,25,62535,Massachusetts,Somerville city,income,Not Low-Income,0.81817901,0.48908105,1.147277,1
2016,25,67000,Massachusetts,Springfield city,all,All,0.83836544,0.73542207,0.9413088,1
2016,25,67000,Massachusetts,Springfield city,income,Low Income,0.80291361000000006,0.70102644,0.90480077,1
2016,25,67000,Massachusetts,Springfield city,income,Not Low-Income,0.64250165,0.41953,0.86547333,1
2016,25,82000,Massachusetts,Worcester city,all,All,1.0066187,0.89835417,1.1148833,1
2016,25,82000,Massachusetts,Worcester city,income,Low Income,1.0996146,0.78002852,1.4192008,3
2016,25,82000,Massachusetts,Worcester city,income,Not Low-Income,0.89573556,0.73462182,1.0568494,1
2016,26,03000,Michigan,Ann Arbor city,all,All,1.1763678,1.0535822,1.2991533,1
2016,26,03000,Michigan,Ann Arbor city,income,Low Income,1.0865051,0.87340921,1.299601,1
2016,26,03000,Michigan,Ann Arbor city,income,Not Low-Income,1.1750224,1.0500827,1.299962,1
2016,26,21000,Michigan,Dearborn city,all,All,1.2780187,1.1716123,1.3844252,1
2016,26,21000,Michigan,Dearborn city,income,Low Income,1.2890575,1.1805893,1.3975257,1
2016,26,21000,Michigan,Dearborn city,income,Not Low-Income,1.2862729,1.095832,1.4767138,1
2016,26,22000,Michigan,Detroit city,all,All,1.0973932,1.0424372,1.1523491,1
2016,26,22000,Michigan,Detroit city,income,Low Income,1.1023432,1.0496204,1.155066,1
2016,26,22000,Michigan,Detroit city,income,Not Low-Income,1.0239531,0.89437848,1.1535277,1
2016,26,27440,Michigan,Farmington Hills city,all,All,NA,NA,NA,NA
2016,26,27440,Michigan,Farmington Hills city,income,Low Income,NA,NA,NA,NA
2016,26,27440,Michigan,Farmington Hills city,income,Not Low-Income,NA,NA,NA,NA
2016,26,29000,Michigan,Flint city,all,All,1.1430751,0.8520115,1.4341388,1
2016,26,29000,Michigan,Flint city,income,Low Income,1.1706425,0.8837052,1.4575797,1
2016,26,29000,Michigan,Flint city,income,Not Low-Income,1.044402,0.21715222,1.8716518,1
2016,26,34000,Michigan,Grand Rapids city,all,All,1.0493925,0.85834694,1.240438,1
2016,26,34000,Michigan,Grand Rapids city,income,Low Income,1.0021204,0.78982425,1.2144165,1
2016,26,34000,Michigan,Grand Rapids city,income,Not Low-Income,1.0744526,0.81786293,1.3310424,1
2016,26,46000,Michigan,Lansing city,all,All,0.84909648,0.6780827,1.0201104,1
2016,26,46000,Michigan,Lansing city,income,Low Income,0.86106467,0.6804812,1.0416481,1
2016,26,46000,Michigan,Lansing city,income,Not Low-Income,0.89188087,0.61645567,1.1673061,1
2016,26,49000,Michigan,Livonia city,all,All,1.0866791,0.93165785,1.2417004,1
2016,26,49000,Michigan,Livonia city,income,Low Income,1.1170566,0.86724687,1.3668664,1
2016,26,49000,Michigan,Livonia city,income,Not Low-Income,1.0414233,0.88262767,1.200219,1
2016,26,69035,Michigan,Rochester Hills city,all,All,NA,NA,NA,NA
2016,26,69035,Michigan,Rochester Hills city,income,Low Income,NA,NA,NA,NA
2016,26,69035,Michigan,Rochester Hills city,income,Not Low-Income,NA,NA,NA,NA
2016,26,74900,Michigan,Southfield city,all,All,1.080079,0.93244827,1.2277097,1
2016,26,74900,Michigan,Southfield city,income,Low Income,1.0648779,0.90589666,1.2238591,1
2016,26,74900,Michigan,Southfield city,income,Not Low-Income,1.0864425,0.857853,1.3150319,1
2016,26,76460,Michigan,Sterling Heights city,all,All,1.1296989,1.0336093,1.2257885,1
2016,26,76460,Michigan,Sterling Heights city,income,Low Income,1.1862272,1.0323776,1.3400768,1
2016,26,76460,Michigan,Sterling Heights city,income,Not Low-Income,1.0948275,0.99453527,1.1951199,1
2016,26,80700,Michigan,Troy city,all,All,1.0773152,0.93072104,1.2239094,1
2016,26,80700,Michigan,Troy city,income,Low Income,0.84447169,0.45146301,1.2374804,1
2016,26,80700,Michigan,Troy city,income,Not Low-Income,1.0827756,0.94795126,1.2176,1
2016,26,84000,Michigan,Warren city,all,All,1.1987891,1.0100868,1.3874916,1
2016,26,84000,Michigan,Warren city,income,Low Income,1.2483079,1.0370554,1.4595605,1
2016,26,84000,Michigan,Warren city,income,Not Low-Income,1.1256474,0.86333805,1.3879567,1
2016,26,86000,Michigan,Westland city,all,All,1.090179,0.94590569,1.2344522,1
2016,26,86000,Michigan,Westland city,income,Low Income,1.0401006,0.87905467,1.2011465,1
2016,26,86000,Michigan,Westland city,income,Not Low-Income,1.1468964,0.93848693,1.3553058,1
2016,26,88940,Michigan,Wyoming city,all,All,1.0060589,0.7288574,1.2832606,1
2016,26,88940,Michigan,Wyoming city,income,Low Income,1.0450759,0.75896484,1.331187,1
2016,26,88940,Michigan,Wyoming city,income,Not Low-Income,0.91844159,0.53899819,1.2978849,1
2016,27,06616,Minnesota,Bloomington city,all,All,0.92318505,0.7591396,1.0872304,1
2016,27,06616,Minnesota,Bloomington city,income,Low Income,0.93053925,0.70513487,1.1559436,1
2016,27,06616,Minnesota,Bloomington city,income,Not Low-Income,0.90702432,0.72011399,1.0939347,1
2016,27,07966,Minnesota,Brooklyn Park city,all,All,NA,NA,NA,NA
2016,27,07966,Minnesota,Brooklyn Park city,income,Low Income,NA,NA,NA,NA
2016,27,07966,Minnesota,Brooklyn Park city,income,Not Low-Income,NA,NA,NA,NA
2016,27,17000,Minnesota,Duluth city,all,All,1.0064803,0.84055692,1.1724038,1
2016,27,17000,Minnesota,Duluth city,income,Low Income,0.93274033,0.71338552,1.1520951,1
2016,27,17000,Minnesota,Duluth city,income,Not Low-Income,0.9886421,0.79314286,1.1841414,1
2016,27,43000,Minnesota,Minneapolis city,all,All,0.98756558,0.88090485,1.0942262,1
2016,27,43000,Minnesota,Minneapolis city,income,Low Income,0.98353791,0.86820793,1.0988679,1
2016,27,43000,Minnesota,Minneapolis city,income,Not Low-Income,1.0216321,0.85809135,1.1851728,1
2016,27,51730,Minnesota,Plymouth city,all,All,NA,NA,NA,NA
2016,27,51730,Minnesota,Plymouth city,income,Low Income,NA,NA,NA,NA
2016,27,51730,Minnesota,Plymouth city,income,Not Low-Income,NA,NA,NA,NA
2016,27,54880,Minnesota,Rochester city,all,All,0.85018003,0.7258637,0.97449636,1
2016,27,54880,Minnesota,Rochester city,income,Low Income,0.89831507,0.72427016,1.0723599,1
2016,27,54880,Minnesota,Rochester city,income,Not Low-Income,0.80572063,0.66583365,0.9456076,1
2016,27,58000,Minnesota,St. Paul city,all,All,NA,NA,NA,NA
2016,27,58000,Minnesota,St. Paul city,income,Low Income,NA,NA,NA,NA
2016,27,58000,Minnesota,St. Paul city,income,Not Low-Income,NA,NA,NA,NA
2016,27,71428,Minnesota,Woodbury city,all,All,NA,NA,NA,NA
2016,27,71428,Minnesota,Woodbury city,income,Low Income,NA,NA,NA,NA
2016,27,71428,Minnesota,Woodbury city,income,Not Low-Income,NA,NA,NA,NA
2016,28,36000,Mississippi,Jackson city,all,All,0.85147732,0.75259763,0.95035702,1
2016,28,36000,Mississippi,Jackson city,income,Low Income,0.91148108,0.81960142,1.0033607,1
2016,28,36000,Mississippi,Jackson city,income,Not Low-Income,0.56784868,0.11314256,1.0225548,3
2016,29,15670,Missouri,Columbia city,all,All,1.0434542,0.91760027,1.1693081,1
2016,29,15670,Missouri,Columbia city,income,Low Income,0.95662993,0.78489023,1.1283697,1
2016,29,15670,Missouri,Columbia city,income,Not Low-Income,1.0802305,0.93607491,1.2243861,1
2016,29,35000,Missouri,Independence city,all,All,0.97251934,0.81121284,1.1338258,1
2016,29,35000,Missouri,Independence city,income,Low Income,0.98650193,0.81331229,1.1596916,1
2016,29,35000,Missouri,Independence city,income,Not Low-Income,0.93879712,0.68930459,1.1882896,1
2016,29,38000,Missouri,Kansas City city,all,All,1.0752767,0.94122678,1.2093267,1
2016,29,38000,Missouri,Kansas City city,income,Low Income,1.0938904,0.95303172,1.2347492,1
2016,29,38000,Missouri,Kansas City city,income,Not Low-Income,1.0737848,0.86487132,1.2826984,1
2016,29,41348,Missouri,Lee's Summit city,all,All,NA,NA,NA,NA
2016,29,41348,Missouri,Lee's Summit city,income,Low Income,NA,NA,NA,NA
2016,29,41348,Missouri,Lee's Summit city,income,Not Low-Income,NA,NA,NA,NA
2016,29,54074,Missouri,O'Fallon city,all,All,NA,NA,NA,NA
2016,29,54074,Missouri,O'Fallon city,income,Low Income,NA,NA,NA,NA
2016,29,54074,Missouri,O'Fallon city,income,Not Low-Income,NA,NA,NA,NA
2016,29,65000,Missouri,St. Louis city,all,All,NA,NA,NA,NA
2016,29,65000,Missouri,St. Louis city,income,Low Income,NA,NA,NA,NA
2016,29,65000,Missouri,St. Louis city,income,Not Low-Income,NA,NA,NA,NA
2016,29,70000,Missouri,Springfield city,all,All,1.0436451,0.94064796,1.1466423,1
2016,29,70000,Missouri,Springfield city,income,Low Income,0.98745143,0.86361045,1.1112924,1
2016,29,70000,Missouri,Springfield city,income,Not Low-Income,1.0641961,0.93096423,1.197428,1
2016,30,06550,Montana,Billings city,all,All,0.99805391,0.6306358,1.365472,2
2016,30,06550,Montana,Billings city,income,Low Income,1.0517654,0.80523783,1.2982931,3
2016,30,06550,Montana,Billings city,income,Not Low-Income,0.92329895,0.585069,1.261529,2
2016,31,28000,Nebraska,Lincoln city,all,All,0.98085761,0.89774776,1.0639675,1
2016,31,28000,Nebraska,Lincoln city,income,Low Income,0.95883363,0.8485477,1.0691196,1
2016,31,28000,Nebraska,Lincoln city,income,Not Low-Income,0.95461524,0.85730577,1.0519247,1
2016,31,37000,Nebraska,Omaha city,all,All,0.95340329,0.85924762,1.047559,1
2016,31,37000,Nebraska,Omaha city,income,Low Income,0.95262057,0.84910417,1.0561371,1
2016,31,37000,Nebraska,Omaha city,income,Not Low-Income,0.96313405,0.83817053,1.0880976,1
2016,32,31900,Nevada,Henderson city,all,All,NA,NA,NA,NA
2016,32,31900,Nevada,Henderson city,income,Low Income,NA,NA,NA,NA
2016,32,31900,Nevada,Henderson city,income,Not Low-Income,NA,NA,NA,NA
2016,32,40000,Nevada,Las Vegas city,all,All,1.0399317,1.0112406,1.0686227,2
2016,32,40000,Nevada,Las Vegas city,income,Low Income,1.0646924,1.0319543,1.0974305,2
2016,32,40000,Nevada,Las Vegas city,income,Not Low-Income,0.95158839,0.9113757,0.99180108,2
2016,32,51800,Nevada,North Las Vegas city,all,All,NA,NA,NA,NA
2016,32,51800,Nevada,North Las Vegas city,income,Low Income,NA,NA,NA,NA
2016,32,51800,Nevada,North Las Vegas city,income,Not Low-Income,NA,NA,NA,NA
2016,32,60600,Nevada,Reno city,all,All,1.0858822,1.0211235,1.1506408,2
2016,32,60600,Nevada,Reno city,income,Low Income,1.1142423,1.0308605,1.1976241,2
2016,32,60600,Nevada,Reno city,income,Not Low-Income,0.97107553,0.89273578,1.0494153,2
2016,32,68400,Nevada,Sparks city,all,All,NA,NA,NA,NA
2016,32,68400,Nevada,Sparks city,income,Low Income,NA,NA,NA,NA
2016,32,68400,Nevada,Sparks city,income,Not Low-Income,NA,NA,NA,NA
2016,33,45140,New Hampshire,Manchester city,all,All,0.84990519,0.42973566,1.2700747,3
2016,33,45140,New Hampshire,Manchester city,income,Low Income,0.9057008,0.39084825,1.4205533,3
2016,33,45140,New Hampshire,Manchester city,income,Not Low-Income,0.87210178,0.3405554,1.4036481,3
2016,33,50260,New Hampshire,Nashua city,all,All,0.83440816,0.54506713,1.1237491,2
2016,33,50260,New Hampshire,Nashua city,income,Low Income,0.8221963,0.40880108,1.2355915,2
2016,33,50260,New Hampshire,Nashua city,income,Not Low-Income,0.84628099,0.52518469,1.1673774,2
2016,34,13690,New Jersey,Clifton city,all,All,1.0453907,0.87075853,1.2200229,2
2016,34,13690,New Jersey,Clifton city,income,Low Income,0.97980773,0.76829827,1.1913172,2
2016,34,13690,New Jersey,Clifton city,income,Not Low-Income,1.1360976,0.91233408,1.359861,2
2016,34,21000,New Jersey,Elizabeth city,all,All,1.0064882,0.88586456,1.1271119,2
2016,34,21000,New Jersey,Elizabeth city,income,Low Income,0.99576032,0.87354052,1.1179801,2
2016,34,21000,New Jersey,Elizabeth city,income,Not Low-Income,0.92606324,0.69150734,1.1606191,2
2016,34,36000,New Jersey,Jersey City city,all,All,1.056591,0.94995493,1.1632271,2
2016,34,36000,New Jersey,Jersey City city,income,Low Income,1.0490214,0.93729514,1.1607476,2
2016,34,36000,New Jersey,Jersey City city,income,Not Low-Income,0.93892485,0.75932217,1.1185275,2
2016,34,51000,New Jersey,Newark city,all,All,1.1765382,1.0926429,1.2604336,2
2016,34,51000,New Jersey,Newark city,income,Low Income,1.242363,1.1582463,1.3264797,2
2016,34,51000,New Jersey,Newark city,income,Not Low-Income,0.84711516,0.67480397,1.0194263,2
2016,34,57000,New Jersey,Paterson city,all,All,1.1113201,1.0021492,1.2204911,2
2016,34,57000,New Jersey,Paterson city,income,Low Income,1.1007594,0.99942756,1.2020912,2
2016,34,57000,New Jersey,Paterson city,income,Not Low-Income,1.2832714,0.9425748,1.623968,2
2016,34,74000,New Jersey,Trenton city,all,All,1.1131227,0.95436245,1.271883,2
2016,34,74000,New Jersey,Trenton city,income,Low Income,1.1279789,0.97341609,1.2825418,2
2016,34,74000,New Jersey,Trenton city,income,Not Low-Income,0.98307508,0.63450307,1.331647,2
2016,35,02000,New Mexico,Albuquerque city,all,All,NA,NA,NA,NA
2016,35,02000,New Mexico,Albuquerque city,income,Low Income,NA,NA,NA,NA
2016,35,02000,New Mexico,Albuquerque city,income,Not Low-Income,NA,NA,NA,NA
2016,35,39380,New Mexico,Las Cruces city,all,All,NA,NA,NA,NA
2016,35,39380,New Mexico,Las Cruces city,income,Low Income,NA,NA,NA,NA
2016,35,39380,New Mexico,Las Cruces city,income,Not Low-Income,NA,NA,NA,NA
2016,35,63460,New Mexico,Rio Rancho city,all,All,NA,NA,NA,NA
2016,35,63460,New Mexico,Rio Rancho city,income,Low Income,NA,NA,NA,NA
2016,35,63460,New Mexico,Rio Rancho city,income,Not Low-Income,NA,NA,NA,NA
2016,35,70500,New Mexico,Santa Fe city,all,All,NA,NA,NA,NA
2016,35,70500,New Mexico,Santa Fe city,income,Low Income,NA,NA,NA,NA
2016,35,70500,New Mexico,Santa Fe city,income,Not Low-Income,NA,NA,NA,NA
2016,36,01000,New York,Albany city,all,All,NA,NA,NA,NA
2016,36,01000,New York,Albany city,income,Low Income,NA,NA,NA,NA
2016,36,01000,New York,Albany city,income,Not Low-Income,NA,NA,NA,NA
2016,36,11000,New York,Buffalo city,all,All,NA,NA,NA,NA
2016,36,11000,New York,Buffalo city,income,Low Income,NA,NA,NA,NA
2016,36,11000,New York,Buffalo city,income,Not Low-Income,NA,NA,NA,NA
2016,36,50617,New York,New Rochelle city,all,All,NA,NA,NA,NA
2016,36,50617,New York,New Rochelle city,income,Low Income,NA,NA,NA,NA
2016,36,50617,New York,New Rochelle city,income,Not Low-Income,NA,NA,NA,NA
2016,36,51000,New York,New York city,all,All,NA,NA,NA,NA
2016,36,51000,New York,New York city,income,Low Income,NA,NA,NA,NA
2016,36,51000,New York,New York city,income,Not Low-Income,NA,NA,NA,NA
2016,36,63000,New York,Rochester city,all,All,NA,NA,NA,NA
2016,36,63000,New York,Rochester city,income,Low Income,NA,NA,NA,NA
2016,36,63000,New York,Rochester city,income,Not Low-Income,NA,NA,NA,NA
2016,36,73000,New York,Syracuse city,all,All,NA,NA,NA,NA
2016,36,73000,New York,Syracuse city,income,Low Income,NA,NA,NA,NA
2016,36,73000,New York,Syracuse city,income,Not Low-Income,NA,NA,NA,NA
2016,36,84000,New York,Yonkers city,all,All,NA,NA,NA,NA
2016,36,84000,New York,Yonkers city,income,Low Income,NA,NA,NA,NA
2016,36,84000,New York,Yonkers city,income,Not Low-Income,NA,NA,NA,NA
2016,37,02140,North Carolina,Asheville city,all,All,0.88192564,0.76174045,1.0021107,1
2016,37,02140,North Carolina,Asheville city,income,Low Income,0.82479262,0.66622031,0.98336494,1
2016,37,02140,North Carolina,Asheville city,income,Not Low-Income,0.86914736,0.71417677,1.0241179,1
2016,37,10740,North Carolina,Cary town,all,All,0.92365724,0.88386399,0.96345049,1
2016,37,10740,North Carolina,Cary town,income,Low Income,0.90286571,0.83687174,0.96885967,1
2016,37,10740,North Carolina,Cary town,income,Not Low-Income,0.88522047,0.84241933,0.92802161,1
2016,37,12000,North Carolina,Charlotte city,all,All,0.91285902,0.87160993,0.95410812,1
2016,37,12000,North Carolina,Charlotte city,income,Low Income,0.9320603,0.8756845,0.9884361,1
2016,37,12000,North Carolina,Charlotte city,income,Not Low-Income,0.71685857,0.66581023,0.7679069,1
2016,37,14100,North Carolina,Concord city,all,All,0.93328059,0.84523857,1.0213226,1
2016,37,14100,North Carolina,Concord city,income,Low Income,0.91605985,0.78039306,1.0517266,1
2016,37,14100,North Carolina,Concord city,income,Not Low-Income,0.89682204,0.79838014,0.99526393,1
2016,37,19000,North Carolina,Durham city,all,All,0.90498251,0.8207987,0.98916632,1
2016,37,19000,North Carolina,Durham city,income,Low Income,0.89797413,0.79424161,1.0017066,1
2016,37,19000,North Carolina,Durham city,income,Not Low-Income,0.84268212,0.72427917,0.96108508,1
2016,37,22920,North Carolina,Fayetteville city,all,All,0.86205566,0.78965437,0.93445694,1
2016,37,22920,North Carolina,Fayetteville city,income,Low Income,0.84565306,0.75557423,0.93573189,1
2016,37,22920,North Carolina,Fayetteville city,income,Not Low-Income,0.83358431,0.73393357,0.93323505,1
2016,37,25580,North Carolina,Gastonia city,all,All,0.89568305,0.80644494,0.98492116,1
2016,37,25580,North Carolina,Gastonia city,income,Low Income,0.90845603,0.79218292,1.0247291,1
2016,37,25580,North Carolina,Gastonia city,income,Not Low-Income,0.75822163,0.64259511,0.87384814,1
2016,37,28000,North Carolina,Greensboro city,all,All,0.95046663,0.8914392,1.0094941,1
2016,37,28000,North Carolina,Greensboro city,income,Low Income,0.91962194,0.84094173,0.99830216,1
2016,37,28000,North Carolina,Greensboro city,income,Not Low-Income,0.77904117,0.70424289,0.85383946,1
2016,37,28080,North Carolina,Greenville city,all,All,0.93537563,0.8281076,1.0426437,1
2016,37,28080,North Carolina,Greenville city,income,Low Income,0.95954657,0.82898134,1.0901119,1
2016,37,28080,North Carolina,Greenville city,income,Not Low-Income,0.83446914,0.68241775,0.98652053,1
2016,37,31400,North Carolina,High Point city,all,All,NA,NA,NA,NA
