year,state,county,state_name,county_name,in_universe,subgroup,subgroup_type,share_low_birth_weight,share_low_birth_weight_lb,share_low_birth_weight_ub,share_low_birth_weight_quality
2023,17,141,Illinois,Ogle County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,143,Illinois,Peoria County,TRUE,All,all,0.0947,0.0818,0.1077,Strong
2023,17,143,Illinois,Peoria County,TRUE,Less than High School,mothers-education,0.1344,0.0924,0.1764,Strong
2023,17,143,Illinois,Peoria County,TRUE,GED/High School Degree,mothers-education,0.1061,0.0805,0.1317,Strong
2023,17,143,Illinois,Peoria County,TRUE,Some College,mothers-education,0.1063,0.079,0.1337,Strong
2023,17,143,Illinois,Peoria County,TRUE,College Degree or Higher,mothers-education,0.0617,0.0434,0.0801,Strong
2023,17,145,Illinois,Perry County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,145,Illinois,Perry County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,145,Illinois,Perry County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,145,Illinois,Perry County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,145,Illinois,Perry County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,147,Illinois,Piatt County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,147,Illinois,Piatt County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,147,Illinois,Piatt County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,147,Illinois,Piatt County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,147,Illinois,Piatt County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,149,Illinois,Pike County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,149,Illinois,Pike County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,149,Illinois,Pike County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,149,Illinois,Pike County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,149,Illinois,Pike County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,151,Illinois,Pope County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,151,Illinois,Pope County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,151,Illinois,Pope County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,151,Illinois,Pope County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,151,Illinois,Pope County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,153,Illinois,Pulaski County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,153,Illinois,Pulaski County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,153,Illinois,Pulaski County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,153,Illinois,Pulaski County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,153,Illinois,Pulaski County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,155,Illinois,Putnam County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,155,Illinois,Putnam County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,155,Illinois,Putnam County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,155,Illinois,Putnam County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,155,Illinois,Putnam County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,157,Illinois,Randolph County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,157,Illinois,Randolph County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,157,Illinois,Randolph County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,157,Illinois,Randolph County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,157,Illinois,Randolph County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,159,Illinois,Richland County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,159,Illinois,Richland County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,159,Illinois,Richland County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,159,Illinois,Richland County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,159,Illinois,Richland County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,161,Illinois,Rock Island County,TRUE,All,all,0.0884,0.074,0.1027,Strong
2023,17,161,Illinois,Rock Island County,TRUE,Less than High School,mothers-education,0.1168,0.0738,0.1599,Strong
2023,17,161,Illinois,Rock Island County,TRUE,GED/High School Degree,mothers-education,0.1107,0.0849,0.1365,Strong
2023,17,161,Illinois,Rock Island County,TRUE,Some College,mothers-education,0.0628,0.0385,0.0872,Strong
2023,17,161,Illinois,Rock Island County,TRUE,College Degree or Higher,mothers-education,0.0617,0.0355,0.0879,Strong
2023,17,163,Illinois,St. Clair County,TRUE,All,all,0.1149,0.102,0.1277,Strong
2023,17,163,Illinois,St. Clair County,TRUE,Less than High School,mothers-education,0.2243,0.1684,0.2802,Strong
2023,17,163,Illinois,St. Clair County,TRUE,GED/High School Degree,mothers-education,0.142,0.1158,0.1682,Strong
2023,17,163,Illinois,St. Clair County,TRUE,Some College,mothers-education,0.1083,0.0853,0.1312,Strong
2023,17,163,Illinois,St. Clair County,TRUE,College Degree or Higher,mothers-education,0.0687,0.0507,0.0867,Strong
2023,17,165,Illinois,Saline County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,165,Illinois,Saline County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,165,Illinois,Saline County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,165,Illinois,Saline County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,165,Illinois,Saline County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,167,Illinois,Sangamon County,TRUE,All,all,0.1205,0.1062,0.1347,Strong
2023,17,167,Illinois,Sangamon County,TRUE,Less than High School,mothers-education,0.165,0.1144,0.2157,Strong
2023,17,167,Illinois,Sangamon County,TRUE,GED/High School Degree,mothers-education,0.1697,0.1368,0.2025,Strong
2023,17,167,Illinois,Sangamon County,TRUE,Some College,mothers-education,0.1021,0.0774,0.1268,Strong
2023,17,167,Illinois,Sangamon County,TRUE,College Degree or Higher,mothers-education,0.085,0.0646,0.1054,Strong
2023,17,169,Illinois,Schuyler County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,169,Illinois,Schuyler County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,169,Illinois,Schuyler County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,169,Illinois,Schuyler County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,169,Illinois,Schuyler County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,171,Illinois,Scott County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,171,Illinois,Scott County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,171,Illinois,Scott County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,171,Illinois,Scott County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,171,Illinois,Scott County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,173,Illinois,Shelby County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,173,Illinois,Shelby County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,173,Illinois,Shelby County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,173,Illinois,Shelby County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,173,Illinois,Shelby County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,175,Illinois,Stark County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,175,Illinois,Stark County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,175,Illinois,Stark County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,175,Illinois,Stark County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,175,Illinois,Stark County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,177,Illinois,Stephenson County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,177,Illinois,Stephenson County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,177,Illinois,Stephenson County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,177,Illinois,Stephenson County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,177,Illinois,Stephenson County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,179,Illinois,Tazewell County,TRUE,All,all,0.0889,0.0734,0.1044,Strong
2023,17,179,Illinois,Tazewell County,TRUE,Less than High School,mothers-education,0.1705,0.0919,0.249,Weak
2023,17,179,Illinois,Tazewell County,TRUE,GED/High School Degree,mothers-education,0.102,0.068,0.136,Strong
2023,17,179,Illinois,Tazewell County,TRUE,Some College,mothers-education,0.0865,0.0595,0.1136,Strong
2023,17,179,Illinois,Tazewell County,TRUE,College Degree or Higher,mothers-education,0.0682,0.0457,0.0906,Strong
2023,17,181,Illinois,Union County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,181,Illinois,Union County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,181,Illinois,Union County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,181,Illinois,Union County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,181,Illinois,Union County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,183,Illinois,Vermilion County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,183,Illinois,Vermilion County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,183,Illinois,Vermilion County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,183,Illinois,Vermilion County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,183,Illinois,Vermilion County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,185,Illinois,Wabash County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,185,Illinois,Wabash County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,185,Illinois,Wabash County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,185,Illinois,Wabash County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,185,Illinois,Wabash County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,187,Illinois,Warren County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,187,Illinois,Warren County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,187,Illinois,Warren County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,187,Illinois,Warren County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,187,Illinois,Warren County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,189,Illinois,Washington County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,189,Illinois,Washington County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,189,Illinois,Washington County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,189,Illinois,Washington County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,189,Illinois,Washington County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,191,Illinois,Wayne County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,191,Illinois,Wayne County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,191,Illinois,Wayne County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,191,Illinois,Wayne County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,191,Illinois,Wayne County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,193,Illinois,White County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,193,Illinois,White County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,193,Illinois,White County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,193,Illinois,White County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,193,Illinois,White County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,195,Illinois,Whiteside County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,195,Illinois,Whiteside County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,195,Illinois,Whiteside County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,195,Illinois,Whiteside County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,195,Illinois,Whiteside County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,197,Illinois,Will County,TRUE,All,all,0.0855,0.0789,0.0921,Strong
2023,17,197,Illinois,Will County,TRUE,Less than High School,mothers-education,0.1076,0.0734,0.1418,Strong
2023,17,197,Illinois,Will County,TRUE,GED/High School Degree,mothers-education,0.1048,0.0893,0.1203,Strong
2023,17,197,Illinois,Will County,TRUE,Some College,mothers-education,0.1001,0.0862,0.114,Strong
2023,17,197,Illinois,Will County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0565,0.0737,Strong
2023,17,199,Illinois,Williamson County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,199,Illinois,Williamson County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,199,Illinois,Williamson County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,199,Illinois,Williamson County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,199,Illinois,Williamson County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,17,201,Illinois,Winnebago County,TRUE,All,all,0.103,0.0922,0.1138,Strong
2023,17,201,Illinois,Winnebago County,TRUE,Less than High School,mothers-education,0.184,0.1471,0.2208,Strong
2023,17,201,Illinois,Winnebago County,TRUE,GED/High School Degree,mothers-education,0.106,0.0872,0.1249,Strong
2023,17,201,Illinois,Winnebago County,TRUE,Some College,mothers-education,0.0885,0.0696,0.1074,Strong
2023,17,201,Illinois,Winnebago County,TRUE,College Degree or Higher,mothers-education,0.0697,0.0511,0.0884,Strong
2023,17,203,Illinois,Woodford County,TRUE,All,all,0.0836,0.0796,0.0875,Weak
2023,17,203,Illinois,Woodford County,TRUE,Less than High School,mothers-education,0.1089,0.0958,0.1221,Weak
2023,17,203,Illinois,Woodford County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0879,0.1036,Weak
2023,17,203,Illinois,Woodford County,TRUE,Some College,mothers-education,0.0814,0.0745,0.0882,Weak
2023,17,203,Illinois,Woodford County,TRUE,College Degree or Higher,mothers-education,0.0625,0.0559,0.0691,Weak
2023,18,001,Indiana,Adams County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,001,Indiana,Adams County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,001,Indiana,Adams County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,001,Indiana,Adams County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,001,Indiana,Adams County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,003,Indiana,Allen County,TRUE,All,all,0.0865,0.0788,0.0942,Strong
2023,18,003,Indiana,Allen County,TRUE,Less than High School,mothers-education,0.1139,0.0923,0.1355,Strong
2023,18,003,Indiana,Allen County,TRUE,GED/High School Degree,mothers-education,0.0883,0.0741,0.1025,Strong
2023,18,003,Indiana,Allen County,TRUE,Some College,mothers-education,0.0883,0.0715,0.105,Strong
2023,18,003,Indiana,Allen County,TRUE,College Degree or Higher,mothers-education,0.0668,0.0546,0.079,Strong
2023,18,005,Indiana,Bartholomew County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,005,Indiana,Bartholomew County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,005,Indiana,Bartholomew County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,005,Indiana,Bartholomew County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,005,Indiana,Bartholomew County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,007,Indiana,Benton County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,007,Indiana,Benton County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,007,Indiana,Benton County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,007,Indiana,Benton County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,007,Indiana,Benton County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,009,Indiana,Blackford County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,009,Indiana,Blackford County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,009,Indiana,Blackford County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,009,Indiana,Blackford County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,009,Indiana,Blackford County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,011,Indiana,Boone County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,011,Indiana,Boone County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,011,Indiana,Boone County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,011,Indiana,Boone County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,011,Indiana,Boone County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,013,Indiana,Brown County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,013,Indiana,Brown County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,013,Indiana,Brown County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,013,Indiana,Brown County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,013,Indiana,Brown County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,015,Indiana,Carroll County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,015,Indiana,Carroll County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,015,Indiana,Carroll County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,015,Indiana,Carroll County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,015,Indiana,Carroll County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,017,Indiana,Cass County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,017,Indiana,Cass County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,017,Indiana,Cass County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,017,Indiana,Cass County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,017,Indiana,Cass County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,019,Indiana,Clark County,TRUE,All,all,0.0837,0.0694,0.0981,Strong
2023,18,019,Indiana,Clark County,TRUE,Less than High School,mothers-education,0.1216,0.069,0.1743,Marginal
2023,18,019,Indiana,Clark County,TRUE,GED/High School Degree,mothers-education,0.1048,0.0729,0.1368,Strong
2023,18,019,Indiana,Clark County,TRUE,Some College,mothers-education,0.0961,0.0691,0.1231,Strong
2023,18,019,Indiana,Clark County,TRUE,College Degree or Higher,mothers-education,0.0445,0.0259,0.0631,Strong
2023,18,021,Indiana,Clay County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,021,Indiana,Clay County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,021,Indiana,Clay County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,021,Indiana,Clay County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,021,Indiana,Clay County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,023,Indiana,Clinton County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,023,Indiana,Clinton County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,023,Indiana,Clinton County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,023,Indiana,Clinton County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,023,Indiana,Clinton County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,025,Indiana,Crawford County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,025,Indiana,Crawford County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,025,Indiana,Crawford County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,025,Indiana,Crawford County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,025,Indiana,Crawford County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,027,Indiana,Daviess County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,027,Indiana,Daviess County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,027,Indiana,Daviess County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,027,Indiana,Daviess County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,027,Indiana,Daviess County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,029,Indiana,Dearborn County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,029,Indiana,Dearborn County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,029,Indiana,Dearborn County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,029,Indiana,Dearborn County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,029,Indiana,Dearborn County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,031,Indiana,Decatur County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,031,Indiana,Decatur County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,031,Indiana,Decatur County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,031,Indiana,Decatur County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,031,Indiana,Decatur County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,033,Indiana,DeKalb County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,033,Indiana,DeKalb County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,033,Indiana,DeKalb County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,033,Indiana,DeKalb County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,033,Indiana,DeKalb County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,035,Indiana,Delaware County,TRUE,All,all,0.0942,0.0766,0.1117,Strong
2023,18,035,Indiana,Delaware County,TRUE,Less than High School,mothers-education,0.0952,0.044,0.1465,Marginal
2023,18,035,Indiana,Delaware County,TRUE,GED/High School Degree,mothers-education,0.127,0.0898,0.1643,Strong
2023,18,035,Indiana,Delaware County,TRUE,Some College,mothers-education,0.0821,0.053,0.1113,Strong
2023,18,035,Indiana,Delaware County,TRUE,College Degree or Higher,mothers-education,0.0729,0.0429,0.1029,Strong
2023,18,037,Indiana,Dubois County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,037,Indiana,Dubois County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,037,Indiana,Dubois County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,037,Indiana,Dubois County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,037,Indiana,Dubois County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,039,Indiana,Elkhart County,TRUE,All,all,0.0771,0.0673,0.0868,Strong
2023,18,039,Indiana,Elkhart County,TRUE,Less than High School,mothers-education,0.0763,0.0585,0.0941,Strong
2023,18,039,Indiana,Elkhart County,TRUE,GED/High School Degree,mothers-education,0.0891,0.0715,0.1067,Strong
2023,18,039,Indiana,Elkhart County,TRUE,Some College,mothers-education,0.068,0.0459,0.0901,Strong
2023,18,039,Indiana,Elkhart County,TRUE,College Degree or Higher,mothers-education,0.0644,0.0425,0.0864,Strong
2023,18,041,Indiana,Fayette County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,041,Indiana,Fayette County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
2023,18,041,Indiana,Fayette County,TRUE,GED/High School Degree,mothers-education,0.0859,0.0802,0.0916,Weak
2023,18,041,Indiana,Fayette County,TRUE,Some College,mothers-education,0.0768,0.0705,0.0831,Weak
2023,18,041,Indiana,Fayette County,TRUE,College Degree or Higher,mothers-education,0.062,0.0565,0.0676,Weak
2023,18,043,Indiana,Floyd County,TRUE,All,all,0.0775,0.0744,0.0806,Weak
2023,18,043,Indiana,Floyd County,TRUE,Less than High School,mothers-education,0.085,0.0771,0.0929,Weak
