year,state,place,subgroup_type,subgroup,share_digital_access,share_digital_access_quality,state_name,place_name
2021,41,23850,race-ethnicity,Other Races and Ethnicities,0.8961854653074647,1,Oregon,Eugene city
2021,41,23850,race-ethnicity,Black,0.828761429758936,2,Oregon,Eugene city
2021,41,23850,race-ethnicity,Hispanic,0.8966120218579235,1,Oregon,Eugene city
2021,41,23850,race-ethnicity,White,0.8961284902678305,1,Oregon,Eugene city
2021,41,31250,all,All,0.9102606776216672,1,Oregon,Gresham city
2021,41,31250,race-ethnicity,Other Races and Ethnicities,0.9428237064281536,1,Oregon,Gresham city
2021,41,31250,race-ethnicity,Black,0.7483228298434641,2,Oregon,Gresham city
2021,41,31250,race-ethnicity,Hispanic,0.930788395760314,1,Oregon,Gresham city
2021,41,31250,race-ethnicity,White,0.9104654297401517,1,Oregon,Gresham city
2021,41,34100,all,All,0.94746433258741,1,Oregon,Hillsboro city
2021,41,34100,race-ethnicity,Other Races and Ethnicities,0.9629737186002614,1,Oregon,Hillsboro city
2021,41,34100,race-ethnicity,Black,0.9693619709412508,2,Oregon,Hillsboro city
2021,41,34100,race-ethnicity,Hispanic,0.9458188428706924,1,Oregon,Hillsboro city
2021,41,34100,race-ethnicity,White,0.938630907067986,1,Oregon,Hillsboro city
2021,41,47000,all,All,0.9008174900464108,1,Oregon,Medford city
2021,41,47000,race-ethnicity,Other Races and Ethnicities,0.8893523254898875,1,Oregon,Medford city
2021,41,47000,race-ethnicity,Black,0.9301470588235294,2,Oregon,Medford city
2021,41,47000,race-ethnicity,Hispanic,0.9061877618295446,1,Oregon,Medford city
2021,41,47000,race-ethnicity,White,0.9025234338877136,1,Oregon,Medford city
2021,41,59000,all,All,0.9184441326625216,1,Oregon,Portland city
2021,41,59000,race-ethnicity,Other Races and Ethnicities,0.914030648636879,1,Oregon,Portland city
2021,41,59000,race-ethnicity,Black,0.8602965403624382,1,Oregon,Portland city
2021,41,59000,race-ethnicity,Hispanic,0.9263118271474816,1,Oregon,Portland city
2021,41,59000,race-ethnicity,White,0.924109395710358,1,Oregon,Portland city
2021,41,64900,all,All,0.8903859512150316,1,Oregon,Salem city
2021,41,64900,race-ethnicity,Other Races and Ethnicities,0.8767841322964859,1,Oregon,Salem city
2021,41,64900,race-ethnicity,Black,0.882904936760506,2,Oregon,Salem city
2021,41,64900,race-ethnicity,Hispanic,0.893831218860753,1,Oregon,Salem city
2021,41,64900,race-ethnicity,White,0.8947416594206214,1,Oregon,Salem city
2021,42,02000,all,All,0.8179241516966068,1,Pennsylvania,Allentown city
2021,42,02000,race-ethnicity,Other Races and Ethnicities,0.8429123429487958,1,Pennsylvania,Allentown city
2021,42,02000,race-ethnicity,Black,0.8660270880361174,1,Pennsylvania,Allentown city
2021,42,02000,race-ethnicity,Hispanic,0.8569441190253045,1,Pennsylvania,Allentown city
2021,42,02000,race-ethnicity,White,0.7895934077522182,1,Pennsylvania,Allentown city
2021,42,06088,all,All,0.8089392716834879,1,Pennsylvania,Bethlehem city
2021,42,06088,race-ethnicity,Other Races and Ethnicities,0.8763724850139474,1,Pennsylvania,Bethlehem city
2021,42,06088,race-ethnicity,Black,0.8204616699914505,2,Pennsylvania,Bethlehem city
2021,42,06088,race-ethnicity,Hispanic,0.8520699657203129,1,Pennsylvania,Bethlehem city
2021,42,06088,race-ethnicity,White,0.7854132838475218,1,Pennsylvania,Bethlehem city
2021,42,24000,all,All,0.8060312342991124,1,Pennsylvania,Erie city
2021,42,24000,race-ethnicity,Other Races and Ethnicities,0.8763656370352905,1,Pennsylvania,Erie city
2021,42,24000,race-ethnicity,Black,0.7477239741390684,1,Pennsylvania,Erie city
2021,42,24000,race-ethnicity,Hispanic,0.8300492610837439,1,Pennsylvania,Erie city
2021,42,24000,race-ethnicity,White,0.8058680067992018,1,Pennsylvania,Erie city
2021,42,60000,all,All,0.8361508330384848,1,Pennsylvania,Philadelphia city
2021,42,60000,race-ethnicity,Other Races and Ethnicities,0.8565822095906149,1,Pennsylvania,Philadelphia city
2021,42,60000,race-ethnicity,Black,0.7967615471687695,1,Pennsylvania,Philadelphia city
2021,42,60000,race-ethnicity,Hispanic,0.8322546022246796,1,Pennsylvania,Philadelphia city
2021,42,60000,race-ethnicity,White,0.8669634468620705,1,Pennsylvania,Philadelphia city
2021,42,61000,all,All,0.8258252612901417,1,Pennsylvania,Pittsburgh city
2021,42,61000,race-ethnicity,Other Races and Ethnicities,0.8491790328951081,1,Pennsylvania,Pittsburgh city
2021,42,61000,race-ethnicity,Black,0.7758804542048533,1,Pennsylvania,Pittsburgh city
2021,42,61000,race-ethnicity,Hispanic,0.8112259410258842,1,Pennsylvania,Pittsburgh city
2021,42,61000,race-ethnicity,White,0.8391248456128854,1,Pennsylvania,Pittsburgh city
2021,42,63624,all,All,0.8192988604623995,1,Pennsylvania,Reading city
2021,42,63624,race-ethnicity,Other Races and Ethnicities,0.8734307618591279,1,Pennsylvania,Reading city
2021,42,63624,race-ethnicity,Black,0.8565191839476115,1,Pennsylvania,Reading city
2021,42,63624,race-ethnicity,Hispanic,0.8573686984015457,1,Pennsylvania,Reading city
2021,42,63624,race-ethnicity,White,0.7525796099728462,1,Pennsylvania,Reading city
2021,42,69000,all,All,0.8191269559266716,1,Pennsylvania,Scranton city
2021,42,69000,race-ethnicity,Other Races and Ethnicities,0.9069617186238088,1,Pennsylvania,Scranton city
2021,42,69000,race-ethnicity,Black,0.7325141776937618,2,Pennsylvania,Scranton city
2021,42,69000,race-ethnicity,Hispanic,0.8903580814717477,1,Pennsylvania,Scranton city
2021,42,69000,race-ethnicity,White,0.8069829720580062,1,Pennsylvania,Scranton city
2021,44,19180,all,All,0.8784087884433905,1,Rhode Island,Cranston city
2021,44,19180,race-ethnicity,Other Races and Ethnicities,0.8915790790790791,1,Rhode Island,Cranston city
2021,44,19180,race-ethnicity,Black,0.7590745064742093,2,Rhode Island,Cranston city
2021,44,19180,race-ethnicity,Hispanic,0.863626168224299,1,Rhode Island,Cranston city
2021,44,19180,race-ethnicity,White,0.8840846366145354,1,Rhode Island,Cranston city
2021,44,54640,all,All,0.8932978723404256,1,Rhode Island,Pawtucket city
2021,44,54640,race-ethnicity,Other Races and Ethnicities,0.9224172517552658,1,Rhode Island,Pawtucket city
2021,44,54640,race-ethnicity,Black,0.8883359722536379,1,Rhode Island,Pawtucket city
2021,44,54640,race-ethnicity,Hispanic,0.9216069260412816,1,Rhode Island,Pawtucket city
2021,44,54640,race-ethnicity,White,0.8810391218420364,1,Rhode Island,Pawtucket city
2021,44,59000,all,All,0.8267694849903607,1,Rhode Island,Providence city
2021,44,59000,race-ethnicity,Other Races and Ethnicities,0.8634860651865848,1,Rhode Island,Providence city
2021,44,59000,race-ethnicity,Black,0.8313394717386922,1,Rhode Island,Providence city
2021,44,59000,race-ethnicity,Hispanic,0.8821263672501913,1,Rhode Island,Providence city
2021,44,59000,race-ethnicity,White,0.8009398811019007,1,Rhode Island,Providence city
2021,44,74300,all,All,0.9128662327922,1,Rhode Island,Warwick city
2021,44,74300,race-ethnicity,Other Races and Ethnicities,0.9569418786414664,1,Rhode Island,Warwick city
2021,44,74300,race-ethnicity,Black,0.9105403011514616,2,Rhode Island,Warwick city
2021,44,74300,race-ethnicity,Hispanic,0.9545545545545544,1,Rhode Island,Warwick city
2021,44,74300,race-ethnicity,White,0.908710525957122,1,Rhode Island,Warwick city
2021,45,13330,all,All,0.8556662700773349,1,South Carolina,Charleston city
2021,45,13330,race-ethnicity,Other Races and Ethnicities,0.8770919365355357,1,South Carolina,Charleston city
2021,45,13330,race-ethnicity,Black,0.71442334159097165,1,South Carolina,Charleston city
2021,45,13330,race-ethnicity,Hispanic,0.832774317201725,1,South Carolina,Charleston city
2021,45,13330,race-ethnicity,White,0.8913023654502016,1,South Carolina,Charleston city
2021,45,16000,all,All,0.6984760628223433,1,South Carolina,Columbia city
2021,45,16000,race-ethnicity,Other Races and Ethnicities,0.6860354517942067,1,South Carolina,Columbia city
2021,45,16000,race-ethnicity,Black,0.6581701673193308,1,South Carolina,Columbia city
2021,45,16000,race-ethnicity,Hispanic,0.5474538552166514,2,South Carolina,Columbia city
2021,45,16000,race-ethnicity,White,0.7331118493909191,1,South Carolina,Columbia city
2021,45,48535,all,All,0.8429358830146232,1,South Carolina,Mount Pleasant town
2021,45,48535,race-ethnicity,Other Races and Ethnicities,0.9661576557985968,2,South Carolina,Mount Pleasant town
2021,45,48535,race-ethnicity,Black,0.6704851752021563,3,South Carolina,Mount Pleasant town
2021,45,48535,race-ethnicity,Hispanic,0.9931203931203932,2,South Carolina,Mount Pleasant town
2021,45,48535,race-ethnicity,White,0.841883925708507,1,South Carolina,Mount Pleasant town
2021,45,50875,all,All,0.7868380157496814,1,South Carolina,North Charleston city
2021,45,50875,race-ethnicity,Other Races and Ethnicities,0.7458635105693929,1,South Carolina,North Charleston city
2021,45,50875,race-ethnicity,Black,0.7810304916985952,1,South Carolina,North Charleston city
2021,45,50875,race-ethnicity,Hispanic,0.7106104311218523,1,South Carolina,North Charleston city
2021,45,50875,race-ethnicity,White,0.8076379960798364,1,South Carolina,North Charleston city
2021,46,59020,all,All,0.9060013315157088,1,South Dakota,Sioux Falls city
2021,46,59020,race-ethnicity,Other Races and Ethnicities,0.8383716438091559,1,South Dakota,Sioux Falls city
2021,46,59020,race-ethnicity,Black,0.8958724202626641,1,South Dakota,Sioux Falls city
2021,46,59020,race-ethnicity,Hispanic,0.8495617378048781,1,South Dakota,Sioux Falls city
2021,46,59020,race-ethnicity,White,0.915824548337806,1,South Dakota,Sioux Falls city
2021,47,14000,all,All,0.8310258215832285,1,Tennessee,Chattanooga city
2021,47,14000,race-ethnicity,Other Races and Ethnicities,0.8943294632340568,1,Tennessee,Chattanooga city
2021,47,14000,race-ethnicity,Black,0.7787586556937244,1,Tennessee,Chattanooga city
2021,47,14000,race-ethnicity,Hispanic,0.8616859403530128,1,Tennessee,Chattanooga city
2021,47,14000,race-ethnicity,White,0.8473704800760073,1,Tennessee,Chattanooga city
2021,47,15160,all,All,0.9149390281192284,1,Tennessee,Clarksville city
2021,47,15160,race-ethnicity,Other Races and Ethnicities,0.8997930830623707,1,Tennessee,Clarksville city
2021,47,15160,race-ethnicity,Black,0.8886524631669674,1,Tennessee,Clarksville city
2021,47,15160,race-ethnicity,Hispanic,0.9299822342982548,1,Tennessee,Clarksville city
2021,47,15160,race-ethnicity,White,0.927933015285756,1,Tennessee,Clarksville city
2021,47,27740,all,All,0.954876059412984,1,Tennessee,Franklin city
2021,47,27740,race-ethnicity,Other Races and Ethnicities,0.9636025055019468,1,Tennessee,Franklin city
2021,47,27740,race-ethnicity,Black,0.9297479658662432,1,Tennessee,Franklin city
2021,47,27740,race-ethnicity,Hispanic,0.9537795992714024,2,Tennessee,Franklin city
2021,47,27740,race-ethnicity,White,0.9552398033334364,1,Tennessee,Franklin city
2021,47,40000,all,All,0.8002366126365936,1,Tennessee,Knoxville city
2021,47,40000,race-ethnicity,Other Races and Ethnicities,0.8199779114001718,1,Tennessee,Knoxville city
2021,47,40000,race-ethnicity,Black,0.6982495583748194,1,Tennessee,Knoxville city
2021,47,40000,race-ethnicity,Hispanic,0.7985631647695466,1,Tennessee,Knoxville city
2021,47,40000,race-ethnicity,White,0.8203458627542176,1,Tennessee,Knoxville city
2021,47,48000,all,All,0.7911025816106564,1,Tennessee,Memphis city
2021,47,48000,race-ethnicity,Other Races and Ethnicities,0.8520490023972668,1,Tennessee,Memphis city
2021,47,48000,race-ethnicity,Black,0.7550710372637282,1,Tennessee,Memphis city
2021,47,48000,race-ethnicity,Hispanic,0.8127425746619276,1,Tennessee,Memphis city
2021,47,48000,race-ethnicity,White,0.8582068258709944,1,Tennessee,Memphis city
2021,47,51560,all,All,0.8955293012015842,1,Tennessee,Murfreesboro city
2021,47,51560,race-ethnicity,Other Races and Ethnicities,0.9111026082520248,1,Tennessee,Murfreesboro city
2021,47,51560,race-ethnicity,Black,0.8306322674418605,1,Tennessee,Murfreesboro city
2021,47,51560,race-ethnicity,Hispanic,0.9170097904657334,1,Tennessee,Murfreesboro city
2021,47,51560,race-ethnicity,White,0.9101059856857868,1,Tennessee,Murfreesboro city
2021,47,52006,all,All,0.8856684137898706,1,Tennessee,Nashville-Davidson metropolitan government (balance)
2021,47,52006,race-ethnicity,Other Races and Ethnicities,0.8909714040912499,1,Tennessee,Nashville-Davidson metropolitan government (balance)
2021,47,52006,race-ethnicity,Black,0.8334681289292917,1,Tennessee,Nashville-Davidson metropolitan government (balance)
2021,47,52006,race-ethnicity,Hispanic,0.8728725827156404,1,Tennessee,Nashville-Davidson metropolitan government (balance)
2021,47,52006,race-ethnicity,White,0.908023052327622,1,Tennessee,Nashville-Davidson metropolitan government (balance)
2021,48,01000,all,All,0.790514369510815,1,Texas,Abilene city
2021,48,01000,race-ethnicity,Other Races and Ethnicities,0.7480503899220156,1,Texas,Abilene city
2021,48,01000,race-ethnicity,Black,0.6070674693143616,1,Texas,Abilene city
2021,48,01000,race-ethnicity,Hispanic,0.7491286187527005,1,Texas,Abilene city
2021,48,01000,race-ethnicity,White,0.8293870754351148,1,Texas,Abilene city
2021,48,01924,all,All,0.9737103271128064,1,Texas,Allen city
2021,48,01924,race-ethnicity,Other Races and Ethnicities,0.9884059913547566,1,Texas,Allen city
2021,48,01924,race-ethnicity,Black,0.930294087717513,2,Texas,Allen city
2021,48,01924,race-ethnicity,Hispanic,0.9452516865594188,1,Texas,Allen city
2021,48,01924,race-ethnicity,White,0.9735215820498192,1,Texas,Allen city
2021,48,03000,all,All,0.8697965274415959,1,Texas,Amarillo city
2021,48,03000,race-ethnicity,Other Races and Ethnicities,0.878099046447247,1,Texas,Amarillo city
2021,48,03000,race-ethnicity,Black,0.7869403769354726,1,Texas,Amarillo city
2021,48,03000,race-ethnicity,Hispanic,0.8498957201186734,1,Texas,Amarillo city
2021,48,03000,race-ethnicity,White,0.8757389900252623,1,Texas,Amarillo city
2021,48,04000,all,All,0.9021880990252458,1,Texas,Arlington city
2021,48,04000,race-ethnicity,Other Races and Ethnicities,0.8825962520605576,1,Texas,Arlington city
2021,48,04000,race-ethnicity,Black,0.906525278205214,1,Texas,Arlington city
2021,48,04000,race-ethnicity,Hispanic,0.8530793985935399,1,Texas,Arlington city
2021,48,04000,race-ethnicity,White,0.9097874261930587,1,Texas,Arlington city
2021,48,05000,all,All,0.890381492561329,1,Texas,Austin city
2021,48,05000,race-ethnicity,Other Races and Ethnicities,0.8882771530988028,1,Texas,Austin city
2021,48,05000,race-ethnicity,Black,0.7948344752777053,1,Texas,Austin city
2021,48,05000,race-ethnicity,Hispanic,0.8383170159294525,1,Texas,Austin city
2021,48,05000,race-ethnicity,White,0.9022976226541448,1,Texas,Austin city
2021,48,06128,all,All,0.8915716656772834,1,Texas,Baytown city
2021,48,06128,race-ethnicity,Other Races and Ethnicities,0.8929930842223771,1,Texas,Baytown city
2021,48,06128,race-ethnicity,Black,0.8465435041716329,2,Texas,Baytown city
2021,48,06128,race-ethnicity,Hispanic,0.8990202388614746,1,Texas,Baytown city
2021,48,06128,race-ethnicity,White,0.90302381801609,1,Texas,Baytown city
2021,48,07000,all,All,0.8362098197595055,1,Texas,Beaumont city
2021,48,07000,race-ethnicity,Other Races and Ethnicities,0.8471496574944851,1,Texas,Beaumont city
2021,48,07000,race-ethnicity,Black,0.8159922928709056,1,Texas,Beaumont city
2021,48,07000,race-ethnicity,Hispanic,0.8038708526578666,1,Texas,Beaumont city
2021,48,07000,race-ethnicity,White,0.8558719257954469,1,Texas,Beaumont city
2021,48,10768,all,All,0.6908135098924396,1,Texas,Brownsville city
2021,48,10768,race-ethnicity,Other Races and Ethnicities,0.909451341609932,1,Texas,Brownsville city
2021,48,10768,race-ethnicity,Black,NA,NA,Texas,Brownsville city
2021,48,10768,race-ethnicity,Hispanic,0.6862545611622012,1,Texas,Brownsville city
2021,48,10768,race-ethnicity,White,0.6104527813712807,1,Texas,Brownsville city
2021,48,10912,all,All,0.7772405051406037,1,Texas,Bryan city
2021,48,10912,race-ethnicity,Other Races and Ethnicities,0.8252954048140044,1,Texas,Bryan city
2021,48,10912,race-ethnicity,Black,0.6448865483388596,1,Texas,Bryan city
2021,48,10912,race-ethnicity,Hispanic,0.756413593637021,1,Texas,Bryan city
2021,48,10912,race-ethnicity,White,0.8026987225589918,1,Texas,Bryan city
2021,48,13024,all,All,0.9279766797576644,1,Texas,Carrollton city
2021,48,13024,race-ethnicity,Other Races and Ethnicities,0.9606119878888562,1,Texas,Carrollton city
2021,48,13024,race-ethnicity,Black,0.9280614620518391,1,Texas,Carrollton city
2021,48,13024,race-ethnicity,Hispanic,0.8601447258558308,1,Texas,Carrollton city
2021,48,13024,race-ethnicity,White,0.9129599290474372,1,Texas,Carrollton city
2021,48,13552,all,All,0.96604273424225,1,Texas,Cedar Park city
2021,48,13552,race-ethnicity,Other Races and Ethnicities,0.981665728052062,1,Texas,Cedar Park city
2021,48,13552,race-ethnicity,Black,0.9703557312252964,3,Texas,Cedar Park city
2021,48,13552,race-ethnicity,Hispanic,0.93906567366283,1,Texas,Cedar Park city
2021,48,13552,race-ethnicity,White,0.9614085008002844,1,Texas,Cedar Park city
2021,48,15976,all,All,0.7879528019539715,1,Texas,College Station city
2021,48,15976,race-ethnicity,Other Races and Ethnicities,0.7977903506036441,1,Texas,College Station city
2021,48,15976,race-ethnicity,Black,0.7691648822269808,1,Texas,College Station city
2021,48,15976,race-ethnicity,Hispanic,0.7364661288754981,1,Texas,College Station city
2021,48,15976,race-ethnicity,White,0.7874161133401981,1,Texas,College Station city
2021,48,16432,all,All,0.9079267599226658,1,Texas,Conroe city
2021,48,16432,race-ethnicity,Other Races and Ethnicities,0.9827085350670908,1,Texas,Conroe city
2021,48,16432,race-ethnicity,Black,0.7951182010378628,2,Texas,Conroe city
2021,48,16432,race-ethnicity,Hispanic,0.9192642569070144,1,Texas,Conroe city
2021,48,16432,race-ethnicity,White,0.9093965052484698,1,Texas,Conroe city
2021,48,17000,all,All,0.87785698121747,1,Texas,Corpus Christi city
2021,48,17000,race-ethnicity,Other Races and Ethnicities,0.887366957335378,1,Texas,Corpus Christi city
2021,48,17000,race-ethnicity,Black,0.7854501607717042,1,Texas,Corpus Christi city
2021,48,17000,race-ethnicity,Hispanic,0.8745494436608682,1,Texas,Corpus Christi city
2021,48,17000,race-ethnicity,White,0.8796830128639429,1,Texas,Corpus Christi city
2021,48,19000,all,All,0.8372683791210693,1,Texas,Dallas city
2021,48,19000,race-ethnicity,Other Races and Ethnicities,0.8811839264766109,1,Texas,Dallas city
2021,48,19000,race-ethnicity,Black,0.755308670401924,1,Texas,Dallas city
2021,48,19000,race-ethnicity,Hispanic,0.8199931848909766,1,Texas,Dallas city
2021,48,19000,race-ethnicity,White,0.8558199185893394,1,Texas,Dallas city
2021,48,19972,all,All,0.8559955334135029,1,Texas,Denton city
2021,48,19972,race-ethnicity,Other Races and Ethnicities,0.8676180110452695,1,Texas,Denton city
2021,48,19972,race-ethnicity,Black,0.7340180516651105,1,Texas,Denton city
2021,48,19972,race-ethnicity,Hispanic,0.8141416618138352,1,Texas,Denton city
2021,48,19972,race-ethnicity,White,0.8729055366682856,1,Texas,Denton city
2021,48,22660,all,All,0.7696007452485343,1,Texas,Edinburg city
2021,48,22660,race-ethnicity,Other Races and Ethnicities,0.7955202312138728,1,Texas,Edinburg city
2021,48,22660,race-ethnicity,Black,0.5289514866979655,3,Texas,Edinburg city
2021,48,22660,race-ethnicity,Hispanic,0.7654899426448016,1,Texas,Edinburg city
2021,48,22660,race-ethnicity,White,0.7633200264043001,1,Texas,Edinburg city
2021,48,24000,all,All,0.8813444806658831,1,Texas,El Paso city
2021,48,24000,race-ethnicity,Other Races and Ethnicities,0.8949898228902992,1,Texas,El Paso city
2021,48,24000,race-ethnicity,Black,0.8923396340672174,1,Texas,El Paso city
2021,48,24000,race-ethnicity,Hispanic,0.8747440446204975,1,Texas,El Paso city
2021,48,24000,race-ethnicity,White,0.8722510881561488,1,Texas,El Paso city
2021,48,26232,all,All,0.9745369753497668,1,Texas,Flower Mound town
2021,48,26232,race-ethnicity,Other Races and Ethnicities,0.9835466179159048,1,Texas,Flower Mound town
2021,48,26232,race-ethnicity,Black,0.988197424892704,2,Texas,Flower Mound town
2021,48,26232,race-ethnicity,Hispanic,0.9883818421367828,2,Texas,Flower Mound town
2021,48,26232,race-ethnicity,White,0.97144262179915,1,Texas,Flower Mound town
2021,48,27000,all,All,0.90302806149687,1,Texas,Fort Worth city
2021,48,27000,race-ethnicity,Other Races and Ethnicities,0.9139729019842404,1,Texas,Fort Worth city
2021,48,27000,race-ethnicity,Black,0.866115343530268,1,Texas,Fort Worth city
2021,48,27000,race-ethnicity,Hispanic,0.8896144821905498,1,Texas,Fort Worth city
2021,48,27000,race-ethnicity,White,0.9104465550985172,1,Texas,Fort Worth city
2021,48,27684,all,All,0.9790255773014394,1,Texas,Frisco city
2021,48,27684,race-ethnicity,Other Races and Ethnicities,0.9908441538787494,1,Texas,Frisco city
2021,48,27684,race-ethnicity,Black,0.982642949467594,1,Texas,Frisco city
2021,48,27684,race-ethnicity,Hispanic,0.9754983896612174,1,Texas,Frisco city
2021,48,27684,race-ethnicity,White,0.9714479086766232,1,Texas,Frisco city
2021,48,29000,all,All,0.9348444353769254,1,Texas,Garland city
2021,48,29000,race-ethnicity,Other Races and Ethnicities,0.948904399426056,1,Texas,Garland city
2021,48,29000,race-ethnicity,Black,0.9310766056789184,1,Texas,Garland city
2021,48,29000,race-ethnicity,Hispanic,0.923458915447262,1,Texas,Garland city
2021,48,29000,race-ethnicity,White,0.9267692600734928,1,Texas,Garland city
2021,48,30464,all,All,0.9125321441691496,1,Texas,Grand Prairie city
2021,48,30464,race-ethnicity,Other Races and Ethnicities,0.9347858161609208,1,Texas,Grand Prairie city
2021,48,30464,race-ethnicity,Black,0.9335505313333624,1,Texas,Grand Prairie city
2021,48,30464,race-ethnicity,Hispanic,0.8864332268929618,1,Texas,Grand Prairie city
2021,48,30464,race-ethnicity,White,0.8865548572132782,1,Texas,Grand Prairie city
2021,48,35000,all,All,0.8591031741325119,1,Texas,Houston city
2021,48,35000,race-ethnicity,Other Races and Ethnicities,0.8588696457843347,1,Texas,Houston city
2021,48,35000,race-ethnicity,Black,0.8289795808041024,1,Texas,Houston city
2021,48,35000,race-ethnicity,Hispanic,0.8270850890767555,1,Texas,Houston city
2021,48,35000,race-ethnicity,White,0.873785847192292,1,Texas,Houston city
2021,48,37000,all,All,0.8955953167783968,1,Texas,Irving city
2021,48,37000,race-ethnicity,Other Races and Ethnicities,0.9174330799098304,1,Texas,Irving city
2021,48,37000,race-ethnicity,Black,0.8858459398365501,1,Texas,Irving city
2021,48,37000,race-ethnicity,Hispanic,0.8561232942804344,1,Texas,Irving city
2021,48,37000,race-ethnicity,White,0.874127503422031,1,Texas,Irving city
2021,48,39148,all,All,0.9043722764888528,1,Texas,Killeen city
2021,48,39148,race-ethnicity,Other Races and Ethnicities,0.9259281672667856,1,Texas,Killeen city
2021,48,39148,race-ethnicity,Black,0.8944225834046193,1,Texas,Killeen city
2021,48,39148,race-ethnicity,Hispanic,0.9054506076284442,1,Texas,Killeen city
2021,48,39148,race-ethnicity,White,0.9021388457402318,1,Texas,Killeen city
2021,48,41464,all,All,0.7968645095937525,1,Texas,Laredo city
2021,48,41464,race-ethnicity,Other Races and Ethnicities,0.85703264981087,1,Texas,Laredo city
2021,48,41464,race-ethnicity,Black,0.6577777777777778,2,Texas,Laredo city
2021,48,41464,race-ethnicity,Hispanic,0.7965850891543287,1,Texas,Laredo city
2021,48,41464,race-ethnicity,White,0.7698494261102515,1,Texas,Laredo city
2021,48,41980,all,All,0.9579693688699742,1,Texas,League City city
2021,48,41980,race-ethnicity,Other Races and Ethnicities,0.944712408054986,1,Texas,League City city
2021,48,41980,race-ethnicity,Black,0.9385116784356328,2,Texas,League City city
2021,48,41980,race-ethnicity,Hispanic,0.9605666560947246,1,Texas,League City city
2021,48,41980,race-ethnicity,White,0.9626057450962164,1,Texas,League City city
2021,48,42508,all,All,0.9492627887751302,1,Texas,Lewisville city
2021,48,42508,race-ethnicity,Other Races and Ethnicities,0.9323516026266172,1,Texas,Lewisville city
2021,48,42508,race-ethnicity,Black,0.9607023957177362,1,Texas,Lewisville city
2021,48,42508,race-ethnicity,Hispanic,0.923637825113395,1,Texas,Lewisville city
2021,48,42508,race-ethnicity,White,0.95465341583849,1,Texas,Lewisville city
2021,48,43888,all,All,0.8524406163456025,1,Texas,Longview city
2021,48,43888,race-ethnicity,Other Races and Ethnicities,0.935945945945946,1,Texas,Longview city
2021,48,43888,race-ethnicity,Black,0.7868393611766643,1,Texas,Longview city
2021,48,43888,race-ethnicity,Hispanic,0.8751456536937777,1,Texas,Longview city
2021,48,43888,race-ethnicity,White,0.8575390343046005,1,Texas,Longview city
2021,48,45000,all,All,0.828208830815107,1,Texas,Lubbock city
2021,48,45000,race-ethnicity,Other Races and Ethnicities,0.8240663405321561,1,Texas,Lubbock city
2021,48,45000,race-ethnicity,Black,0.7223213854985768,1,Texas,Lubbock city
2021,48,45000,race-ethnicity,Hispanic,0.7870087128963524,1,Texas,Lubbock city
2021,48,45000,race-ethnicity,White,0.8412330237044905,1,Texas,Lubbock city
2021,48,45384,all,All,0.8986057587307402,1,Texas,McAllen city
2021,48,45384,race-ethnicity,Other Races and Ethnicities,0.9250022443666396,1,Texas,McAllen city
2021,48,45384,race-ethnicity,Black,0.926747311827957,3,Texas,McAllen city
2021,48,45384,race-ethnicity,Hispanic,0.8933446611062551,1,Texas,McAllen city
2021,48,45384,race-ethnicity,White,0.8807664173293377,1,Texas,McAllen city
2021,48,45744,all,All,0.9314075419495864,1,Texas,McKinney city
2021,48,45744,race-ethnicity,Other Races and Ethnicities,0.945378682513592,1,Texas,McKinney city
2021,48,45744,race-ethnicity,Black,0.8723404255319149,1,Texas,McKinney city
2021,48,45744,race-ethnicity,Hispanic,0.8649596193576661,1,Texas,McKinney city
2021,48,45744,race-ethnicity,White,0.9375117798580136,1,Texas,McKinney city
2021,48,47892,all,All,0.919311569056644,1,Texas,Mesquite city
2021,48,47892,race-ethnicity,Other Races and Ethnicities,0.9510281958872164,1,Texas,Mesquite city
2021,48,47892,race-ethnicity,Black,0.9095310907237512,1,Texas,Mesquite city
2021,48,47892,race-ethnicity,Hispanic,0.9228557028076728,1,Texas,Mesquite city
2021,48,47892,race-ethnicity,White,0.9082243866868066,1,Texas,Mesquite city
2021,48,48072,all,All,0.8933736091461782,1,Texas,Midland city
2021,48,48072,race-ethnicity,Other Races and Ethnicities,0.884726127163714,1,Texas,Midland city
2021,48,48072,race-ethnicity,Black,0.8129909365558913,1,Texas,Midland city
2021,48,48072,race-ethnicity,Hispanic,0.8703237794550507,1,Texas,Midland city
2021,48,48072,race-ethnicity,White,0.9049105285060342,1,Texas,Midland city
2021,48,48768,all,All,0.8951248959688669,1,Texas,Mission city
2021,48,48768,race-ethnicity,Other Races and Ethnicities,0.9201610091597732,1,Texas,Mission city
2021,48,48768,race-ethnicity,Black,0.6560509554140127,3,Texas,Mission city
2021,48,48768,race-ethnicity,Hispanic,0.8910791671070711,1,Texas,Mission city
2021,48,48768,race-ethnicity,White,0.8824147572669782,1,Texas,Mission city
2021,48,50820,all,All,0.9427292144970244,1,Texas,New Braunfels city
2021,48,50820,race-ethnicity,Other Races and Ethnicities,0.9733667197814704,1,Texas,New Braunfels city
2021,48,50820,race-ethnicity,Black,0.9607616849394114,2,Texas,New Braunfels city
2021,48,50820,race-ethnicity,Hispanic,0.942487616951018,1,Texas,New Braunfels city
2021,48,50820,race-ethnicity,White,0.9367402288090092,1,Texas,New Braunfels city
