year,state,place,subgroup,subgroup_type,share_debt_col,share_debt_col_quality,index_air_quality,index_air_quality_quality,state_name,place_name,population
2021,18,71000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Indiana,South Bend city,101860
2021,18,71000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Indiana,South Bend city,101860
2021,18,71000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Indiana,South Bend city,101860
2021,19,12000,All,all,NA,NA,NA,NA,Iowa,Cedar Rapids city,133174
2021,19,12000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Iowa,Cedar Rapids city,133174
2021,19,12000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Iowa,Cedar Rapids city,133174
2021,19,12000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Iowa,Cedar Rapids city,133174
2021,19,19000,All,all,NA,NA,NA,NA,Iowa,Davenport city,102085
2021,19,19000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Iowa,Davenport city,102085
2021,19,19000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Iowa,Davenport city,102085
2021,19,19000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Iowa,Davenport city,102085
2021,19,21000,All,all,NA,NA,NA,NA,Iowa,Des Moines city,216853
2021,19,21000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Iowa,Des Moines city,216853
2021,19,21000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Iowa,Des Moines city,216853
2021,19,21000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Iowa,Des Moines city,216853
2021,19,73335,All,all,NA,NA,NA,NA,Iowa,Sioux City city,82396
2021,19,73335,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Iowa,Sioux City city,82396
2021,19,73335,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Iowa,Sioux City city,82396
2021,19,73335,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Iowa,Sioux City city,82396
2021,20,36000,All,all,NA,NA,NA,NA,Kansas,Kansas City city,152958
2021,20,36000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Kansas,Kansas City city,152958
2021,20,36000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Kansas,Kansas City city,152958
2021,20,36000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Kansas,Kansas City city,152958
2021,20,38900,All,all,NA,NA,NA,NA,Kansas,Lawrence city,97286
2021,20,38900,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Kansas,Lawrence city,97286
2021,20,38900,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Kansas,Lawrence city,97286
2021,20,38900,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Kansas,Lawrence city,97286
2021,20,52575,All,all,NA,NA,NA,NA,Kansas,Olathe city,139605
2021,20,52575,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Kansas,Olathe city,139605
2021,20,52575,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Kansas,Olathe city,139605
2021,20,52575,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Kansas,Olathe city,139605
2021,20,53775,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Kansas,Overland Park city,192536
2021,20,53775,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Kansas,Overland Park city,192536
2021,20,53775,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Kansas,Overland Park city,192536
2021,20,71000,All,all,NA,NA,NA,NA,Kansas,Topeka city,125904
2021,20,71000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Kansas,Topeka city,125904
2021,20,71000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Kansas,Topeka city,125904
2021,20,71000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Kansas,Topeka city,125904
2021,20,79000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Kansas,Wichita city,389255
2021,20,79000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Kansas,Wichita city,389255
2021,20,79000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Kansas,Wichita city,389255
2021,21,46027,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Kentucky,Lexington-Fayette urban county,323780
2021,21,46027,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Kentucky,Lexington-Fayette urban county,323780
2021,21,46027,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Kentucky,Lexington-Fayette urban county,323780
2021,21,48006,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Kentucky,Louisville/Jefferson County metro government (balance),620118
2021,21,48006,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Kentucky,Louisville/Jefferson County metro government (balance),620118
2021,21,48006,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Kentucky,Louisville/Jefferson County metro government (balance),620118
2021,22,05000,All,all,NA,NA,NA,NA,Louisiana,Baton Rouge city,221599
2021,22,05000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Louisiana,Baton Rouge city,221599
2021,22,05000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Louisiana,Baton Rouge city,221599
2021,22,05000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Louisiana,Baton Rouge city,221599
2021,22,40735,All,all,NA,NA,NA,NA,Louisiana,Lafayette city,126143
2021,22,40735,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Louisiana,Lafayette city,126143
2021,22,40735,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Louisiana,Lafayette city,126143
2021,22,40735,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Louisiana,Lafayette city,126143
2021,22,41155,All,all,NA,NA,NA,NA,Louisiana,Lake Charles city,78001
2021,22,41155,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Louisiana,Lake Charles city,78001
2021,22,41155,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Louisiana,Lake Charles city,78001
2021,22,41155,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Louisiana,Lake Charles city,78001
2021,22,55000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Louisiana,New Orleans city,391006
2021,22,55000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Louisiana,New Orleans city,391006
2021,22,55000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Louisiana,New Orleans city,391006
2021,22,70000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Louisiana,Shreveport city,188987
2021,22,70000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Louisiana,Shreveport city,188987
2021,22,70000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Louisiana,Shreveport city,188987
2021,24,04000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Maryland,Baltimore city,602495
2021,24,04000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Maryland,Baltimore city,602495
2021,24,04000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Maryland,Baltimore city,602495
2021,24,30325,All,all,NA,NA,NA,NA,Maryland,Frederick city,72146
2021,24,30325,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Maryland,Frederick city,72146
2021,24,30325,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Maryland,Frederick city,72146
2021,24,30325,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Maryland,Frederick city,72146
2021,25,07000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,Boston city,694583
2021,25,07000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,Boston city,694583
2021,25,07000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,Boston city,694583
2021,25,09000,All,all,NA,NA,NA,NA,Massachusetts,Brockton city,95777
2021,25,09000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,Brockton city,95777
2021,25,09000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,Brockton city,95777
2021,25,09000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,Brockton city,95777
2021,25,11000,All,all,NA,NA,NA,NA,Massachusetts,Cambridge city,118977
2021,25,11000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,Cambridge city,118977
2021,25,11000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,Cambridge city,118977
2021,25,11000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,Cambridge city,118977
2021,25,23000,All,all,NA,NA,NA,NA,Massachusetts,Fall River city,89661
2021,25,23000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,Fall River city,89661
2021,25,23000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,Fall River city,89661
2021,25,23000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,Fall River city,89661
2021,25,34550,All,all,NA,NA,NA,NA,Massachusetts,Lawrence city,80376
2021,25,34550,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,Lawrence city,80376
2021,25,34550,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,Lawrence city,80376
2021,25,34550,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,Lawrence city,80376
2021,25,37000,All,all,NA,NA,NA,NA,Massachusetts,Lowell city,111670
2021,25,37000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,Lowell city,111670
2021,25,37000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,Lowell city,111670
2021,25,37000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,Lowell city,111670
2021,25,37490,All,all,NA,NA,NA,NA,Massachusetts,Lynn city,94654
2021,25,37490,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,Lynn city,94654
2021,25,37490,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,Lynn city,94654
2021,25,37490,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,Lynn city,94654
2021,25,45000,All,all,NA,NA,NA,NA,Massachusetts,New Bedford city,95315
2021,25,45000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,New Bedford city,95315
2021,25,45000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,New Bedford city,95315
2021,25,45000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,New Bedford city,95315
2021,25,45560,All,all,NA,NA,NA,NA,Massachusetts,Newton city,88904
2021,25,45560,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,Newton city,88904
2021,25,45560,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,Newton city,88904
2021,25,45560,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,Newton city,88904
2021,25,55745,All,all,NA,NA,NA,NA,Massachusetts,Quincy city,94580
2021,25,55745,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,Quincy city,94580
2021,25,55745,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,Quincy city,94580
2021,25,55745,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,Quincy city,94580
2021,25,62535,All,all,NA,NA,NA,NA,Massachusetts,Somerville city,81562
2021,25,62535,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,Somerville city,81562
2021,25,62535,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,Somerville city,81562
2021,25,62535,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,Somerville city,81562
2021,25,67000,All,all,NA,NA,NA,NA,Massachusetts,Springfield city,155032
2021,25,67000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,Springfield city,155032
2021,25,67000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,Springfield city,155032
2021,25,67000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,Springfield city,155032
2021,25,82000,All,all,NA,NA,NA,NA,Massachusetts,Worcester city,185877
2021,25,82000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Massachusetts,Worcester city,185877
2021,25,82000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Massachusetts,Worcester city,185877
2021,25,82000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Massachusetts,Worcester city,185877
2021,26,03000,All,all,NA,NA,NA,NA,Michigan,Ann Arbor city,121890
2021,26,03000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Ann Arbor city,121890
2021,26,03000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Ann Arbor city,121890
2021,26,03000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Ann Arbor city,121890
2021,26,21000,All,all,NA,NA,NA,NA,Michigan,Dearborn city,94333
2021,26,21000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Dearborn city,94333
2021,26,21000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Dearborn city,94333
2021,26,21000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Dearborn city,94333
2021,26,22000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Detroit city,672662
2021,26,22000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Detroit city,672662
2021,26,22000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Detroit city,672662
2021,26,27440,All,all,NA,NA,NA,NA,Michigan,Farmington Hills city,81093
2021,26,27440,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Farmington Hills city,81093
2021,26,27440,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Farmington Hills city,81093
2021,26,27440,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Farmington Hills city,81093
2021,26,29000,All,all,NA,NA,NA,NA,Michigan,Flint city,95943
2021,26,29000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Flint city,95943
2021,26,29000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Flint city,95943
2021,26,29000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Flint city,95943
2021,26,34000,All,all,NA,NA,NA,NA,Michigan,Grand Rapids city,200217
2021,26,34000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Grand Rapids city,200217
2021,26,34000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Grand Rapids city,200217
2021,26,34000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Grand Rapids city,200217
2021,26,46000,All,all,NA,NA,NA,NA,Michigan,Lansing city,118427
2021,26,46000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Lansing city,118427
2021,26,46000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Lansing city,118427
2021,26,46000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Lansing city,118427
2021,26,49000,All,all,NA,NA,NA,NA,Michigan,Livonia city,93971
2021,26,49000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Livonia city,93971
2021,26,49000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Livonia city,93971
2021,26,49000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Livonia city,93971
2021,26,69035,All,all,NA,NA,NA,NA,Michigan,Rochester Hills city,74696
2021,26,69035,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Rochester Hills city,74696
2021,26,69035,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Rochester Hills city,74696
2021,26,69035,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Rochester Hills city,74696
2021,26,74900,All,all,NA,NA,NA,NA,Michigan,Southfield city,73158
2021,26,74900,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Southfield city,73158
2021,26,74900,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Southfield city,73158
2021,26,74900,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Southfield city,73158
2021,26,76460,All,all,NA,NA,NA,NA,Michigan,Sterling Heights city,132964
2021,26,76460,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Sterling Heights city,132964
2021,26,76460,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Sterling Heights city,132964
2021,26,76460,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Sterling Heights city,132964
2021,26,80700,All,all,NA,NA,NA,NA,Michigan,Troy city,84272
2021,26,80700,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Troy city,84272
2021,26,80700,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Troy city,84272
2021,26,80700,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Troy city,84272
2021,26,84000,All,all,NA,NA,NA,NA,Michigan,Warren city,134587
2021,26,84000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Warren city,134587
2021,26,84000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Warren city,134587
2021,26,84000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Warren city,134587
2021,26,86000,All,all,NA,NA,NA,NA,Michigan,Westland city,81720
2021,26,86000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Westland city,81720
2021,26,86000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Westland city,81720
2021,26,86000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Westland city,81720
2021,26,88940,All,all,NA,NA,NA,NA,Michigan,Wyoming city,75820
2021,26,88940,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Michigan,Wyoming city,75820
2021,26,88940,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Michigan,Wyoming city,75820
2021,26,88940,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Michigan,Wyoming city,75820
2021,27,06616,All,all,NA,NA,NA,NA,Minnesota,Bloomington city,85578
2021,27,06616,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Minnesota,Bloomington city,85578
2021,27,06616,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Minnesota,Bloomington city,85578
2021,27,06616,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Minnesota,Bloomington city,85578
2021,27,07966,All,all,NA,NA,NA,NA,Minnesota,Brooklyn Park city,80610
2021,27,07966,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Minnesota,Brooklyn Park city,80610
2021,27,07966,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Minnesota,Brooklyn Park city,80610
2021,27,07966,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Minnesota,Brooklyn Park city,80610
2021,27,17000,All,all,NA,NA,NA,NA,Minnesota,Duluth city,85884
2021,27,17000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Minnesota,Duluth city,85884
2021,27,17000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Minnesota,Duluth city,85884
2021,27,17000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Minnesota,Duluth city,85884
2021,27,43000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Minnesota,Minneapolis city,425403
2021,27,43000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Minnesota,Minneapolis city,425403
2021,27,43000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Minnesota,Minneapolis city,425403
2021,27,51730,All,all,NA,NA,NA,NA,Minnesota,Plymouth city,79450
2021,27,51730,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Minnesota,Plymouth city,79450
2021,27,51730,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Minnesota,Plymouth city,79450
2021,27,51730,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Minnesota,Plymouth city,79450
2021,27,54880,All,all,NA,NA,NA,NA,Minnesota,Rochester city,116961
2021,27,54880,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Minnesota,Rochester city,116961
2021,27,54880,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Minnesota,Rochester city,116961
2021,27,54880,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Minnesota,Rochester city,116961
2021,27,58000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Minnesota,St. Paul city,307695
2021,27,58000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Minnesota,St. Paul city,307695
2021,27,58000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Minnesota,St. Paul city,307695
2021,27,71428,All,all,NA,NA,NA,NA,Minnesota,Woodbury city,71306
2021,27,71428,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Minnesota,Woodbury city,71306
2021,27,71428,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Minnesota,Woodbury city,71306
2021,27,71428,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Minnesota,Woodbury city,71306
2021,28,36000,All,all,NA,NA,NA,NA,Mississippi,Jackson city,164422
2021,28,36000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Mississippi,Jackson city,164422
2021,28,36000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Mississippi,Jackson city,164422
2021,28,36000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Mississippi,Jackson city,164422
2021,29,15670,All,all,NA,NA,NA,NA,Missouri,Columbia city,123180
2021,29,15670,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Missouri,Columbia city,123180
2021,29,15670,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Missouri,Columbia city,123180
2021,29,15670,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Missouri,Columbia city,123180
2021,29,35000,All,all,NA,NA,NA,NA,Missouri,Independence city,116925
2021,29,35000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Missouri,Independence city,116925
2021,29,35000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Missouri,Independence city,116925
2021,29,35000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Missouri,Independence city,116925
2021,29,38000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Missouri,Kansas City city,491918
2021,29,38000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Missouri,Kansas City city,491918
2021,29,38000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Missouri,Kansas City city,491918
2021,29,41348,All,all,NA,NA,NA,NA,Missouri,Lee's Summit city,98461
2021,29,41348,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Missouri,Lee's Summit city,98461
2021,29,41348,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Missouri,Lee's Summit city,98461
2021,29,41348,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Missouri,Lee's Summit city,98461
2021,29,54074,All,all,NA,NA,NA,NA,Missouri,O'Fallon city,88472
2021,29,54074,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Missouri,O'Fallon city,88472
2021,29,54074,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Missouri,O'Fallon city,88472
2021,29,54074,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Missouri,O'Fallon city,88472
2021,29,65000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Missouri,St. Louis city,302838
2021,29,65000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Missouri,St. Louis city,302838
2021,29,65000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Missouri,St. Louis city,302838
2021,29,70000,All,all,NA,NA,NA,NA,Missouri,Springfield city,168122
2021,29,70000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Missouri,Springfield city,168122
2021,29,70000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Missouri,Springfield city,168122
2021,29,70000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Missouri,Springfield city,168122
2021,30,06550,All,all,NA,NA,NA,NA,Montana,Billings city,109550
2021,30,06550,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Montana,Billings city,109550
2021,30,06550,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Montana,Billings city,109550
2021,30,06550,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Montana,Billings city,109550
2021,31,28000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Nebraska,Lincoln city,287401
2021,31,28000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Nebraska,Lincoln city,287401
2021,31,28000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Nebraska,Lincoln city,287401
2021,31,37000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Nebraska,Omaha city,468262
2021,31,37000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Nebraska,Omaha city,468262
2021,31,37000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Nebraska,Omaha city,468262
2021,32,31900,All,all,NA,NA,NA,NA,Nevada,Henderson city,310390
2021,32,31900,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Nevada,Henderson city,310390
2021,32,31900,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Nevada,Henderson city,310390
2021,32,31900,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Nevada,Henderson city,310390
2021,32,40000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Nevada,Las Vegas city,644644
2021,32,40000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Nevada,Las Vegas city,644644
2021,32,40000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Nevada,Las Vegas city,644644
2021,32,51800,All,all,NA,NA,NA,NA,Nevada,North Las Vegas city,245949
2021,32,51800,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Nevada,North Las Vegas city,245949
2021,32,51800,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,Nevada,North Las Vegas city,245949
2021,32,51800,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Nevada,North Las Vegas city,245949
2021,32,54600,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Nevada,Paradise,0
