year,state,place,state_name,place_name,subgroup_type,subgroup,share_digital_access,share_digital_access_quality,rate_juv_arrest_quality,rate_juv_arrest
2021,47,48000,Tennessee,Memphis city,race-ethnicity,Black,0.7550710372637282,1,2,3937.937774881903
2021,47,48000,Tennessee,Memphis city,race-ethnicity,Hispanic,0.8127425746619276,1,2,1050.9107893507708
2021,47,48000,Tennessee,Memphis city,race-ethnicity,White,0.8582068258709944,1,2,1079.3395086588805
2021,47,51560,Tennessee,Murfreesboro city,all,All,0.8955293012015842,1,2,682.469075620011
2021,47,51560,Tennessee,Murfreesboro city,race-ethnicity,Other Races and Ethnicities,0.9111026082520248,1,2,43.57298474945534
2021,47,51560,Tennessee,Murfreesboro city,race-ethnicity,Black,0.8306322674418605,1,2,2191.235059760956
2021,47,51560,Tennessee,Murfreesboro city,race-ethnicity,Hispanic,0.9170097904657334,1,2,500.8347245409015
2021,47,51560,Tennessee,Murfreesboro city,race-ethnicity,White,0.9101059856857868,1,2,396.2536023054755
2021,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),all,All,0.8856684137898706,1,1,1094.634580190535
2021,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),race-ethnicity,Other Races and Ethnicities,0.8909714040912499,1,1,61.28523901243215
2021,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),race-ethnicity,Black,0.8334681289292917,1,1,2387.1096081161727
2021,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),race-ethnicity,Hispanic,0.8728725827156404,1,1,762.3554153522608
2021,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),race-ethnicity,White,0.908023052327622,1,1,549.430151835765
2021,48,01000,Texas,Abilene city,all,All,0.790514369510815,1,2,1025.7562144354597
2021,48,01000,Texas,Abilene city,race-ethnicity,Other Races and Ethnicities,0.7480503899220156,1,2,0
2021,48,01000,Texas,Abilene city,race-ethnicity,Black,0.6070674693143616,1,2,2410.4234527687295
2021,48,01000,Texas,Abilene city,race-ethnicity,Hispanic,0.7491286187527005,1,2,0
2021,48,01000,Texas,Abilene city,race-ethnicity,White,0.8293870754351148,1,2,1161.8257261410788
2021,48,01924,Texas,Allen city,all,All,0.9737103271128064,1,NA,NA
2021,48,01924,Texas,Allen city,race-ethnicity,Other Races and Ethnicities,0.9884059913547566,1,NA,NA
2021,48,01924,Texas,Allen city,race-ethnicity,Black,0.930294087717513,2,NA,NA
2021,48,01924,Texas,Allen city,race-ethnicity,Hispanic,0.9452516865594188,1,NA,NA
2021,48,01924,Texas,Allen city,race-ethnicity,White,0.9735215820498192,1,NA,NA
2021,48,03000,Texas,Amarillo city,all,All,0.8697965274415959,1,2,2494.968131499497
2021,48,03000,Texas,Amarillo city,race-ethnicity,Other Races and Ethnicities,0.878099046447247,1,2,225.7336343115124
2021,48,03000,Texas,Amarillo city,race-ethnicity,Black,0.7869403769354726,1,2,7654.075546719682
2021,48,03000,Texas,Amarillo city,race-ethnicity,Hispanic,0.8498957201186734,1,2,0
2021,48,03000,Texas,Amarillo city,race-ethnicity,White,0.8757389900252623,1,2,2407.215902562335
2021,48,04000,Texas,Arlington city,all,All,0.9021880990252458,1,1,1820.7583630351696
2021,48,04000,Texas,Arlington city,race-ethnicity,Other Races and Ethnicities,0.8825962520605576,1,1,75.74609907589759
2021,48,04000,Texas,Arlington city,race-ethnicity,Black,0.906525278205214,1,1,4210.889636724481
2021,48,04000,Texas,Arlington city,race-ethnicity,Hispanic,0.8530793985935399,1,1,11.579434923575729
2021,48,04000,Texas,Arlington city,race-ethnicity,White,0.9097874261930587,1,1,1574.6224119726392
2021,48,05000,Texas,Austin city,all,All,0.890381492561329,1,2,706.2020173538572
2021,48,05000,Texas,Austin city,race-ethnicity,Other Races and Ethnicities,0.8882771530988028,1,2,11.70594662088341
2021,48,05000,Texas,Austin city,race-ethnicity,Black,0.7948344752777053,1,2,2852.153667054715
2021,48,05000,Texas,Austin city,race-ethnicity,Hispanic,0.8383170159294525,1,2,64.2153167490298
2021,48,05000,Texas,Austin city,race-ethnicity,White,0.9022976226541448,1,2,753.4652812863827
2021,48,06128,Texas,Baytown city,all,All,0.8915716656772834,1,1,943.4809955970886
2021,48,06128,Texas,Baytown city,race-ethnicity,Other Races and Ethnicities,0.8929930842223771,1,1,0
2021,48,06128,Texas,Baytown city,race-ethnicity,Black,0.8465435041716329,2,1,2196.11848825332
2021,48,06128,Texas,Baytown city,race-ethnicity,Hispanic,0.8990202388614746,1,1,0
2021,48,06128,Texas,Baytown city,race-ethnicity,White,0.90302381801609,1,1,1087.719298245614
2021,48,07000,Texas,Beaumont city,all,All,0.8362098197595055,1,1,3102.36220472441
2021,48,07000,Texas,Beaumont city,race-ethnicity,Other Races and Ethnicities,0.8471496574944851,1,1,40.55150040551501
2021,48,07000,Texas,Beaumont city,race-ethnicity,Black,0.8159922928709056,1,1,4464.692482915718
2021,48,07000,Texas,Beaumont city,race-ethnicity,Hispanic,0.8038708526578666,1,1,1165.7662780779071
2021,48,07000,Texas,Beaumont city,race-ethnicity,White,0.8558719257954469,1,1,2713.07207454097
2021,48,10768,Texas,Brownsville city,all,All,0.6908135098924396,1,2,1382.0375881609525
2021,48,10768,Texas,Brownsville city,race-ethnicity,Other Races and Ethnicities,0.909451341609932,1,2,0
2021,48,10768,Texas,Brownsville city,race-ethnicity,Black,NA,NA,2,1333.3333333333337
2021,48,10768,Texas,Brownsville city,race-ethnicity,Hispanic,0.6862545611622012,1,2,1394.8812465965736
2021,48,10768,Texas,Brownsville city,race-ethnicity,White,0.6104527813712807,1,2,1854.5014307726176
2021,48,10912,Texas,Bryan city,all,All,0.7772405051406037,1,1,1894.186806009144
2021,48,10912,Texas,Bryan city,race-ethnicity,Other Races and Ethnicities,0.8252954048140044,1,1,0
2021,48,10912,Texas,Bryan city,race-ethnicity,Black,0.6448865483388596,1,1,3037.4940673943997
2021,48,10912,Texas,Bryan city,race-ethnicity,Hispanic,0.756413593637021,1,1,1811.151811151811
2021,48,10912,Texas,Bryan city,race-ethnicity,White,0.8026987225589918,1,1,1897.2059330803725
2021,48,13024,Texas,Carrollton city,all,All,0.9279766797576644,1,1,790.6783187682065
2021,48,13024,Texas,Carrollton city,race-ethnicity,Other Races and Ethnicities,0.9606119878888562,1,1,189.91348385735387
2021,48,13024,Texas,Carrollton city,race-ethnicity,Black,0.9280614620518391,1,1,2048.857368006304
2021,48,13024,Texas,Carrollton city,race-ethnicity,Hispanic,0.8601447258558308,1,1,843.6521975779017
2021,48,13024,Texas,Carrollton city,race-ethnicity,White,0.9129599290474372,1,1,891.79548156956
2021,48,13552,Texas,Cedar Park city,all,All,0.96604273424225,1,1,569.94300569943
2021,48,13552,Texas,Cedar Park city,race-ethnicity,Other Races and Ethnicities,0.981665728052062,1,1,40.84967320261438
2021,48,13552,Texas,Cedar Park city,race-ethnicity,Black,0.9703557312252964,3,1,4778.156996587031
2021,48,13552,Texas,Cedar Park city,race-ethnicity,Hispanic,0.93906567366283,1,1,383.28861632809503
2021,48,13552,Texas,Cedar Park city,race-ethnicity,White,0.9614085008002844,1,1,578.5123966942149
2021,48,15976,Texas,College Station city,all,All,0.7879528019539715,1,1,1557.632398753894
2021,48,15976,Texas,College Station city,race-ethnicity,Other Races and Ethnicities,0.7977903506036441,1,1,346.19188921859546
2021,48,15976,Texas,College Station city,race-ethnicity,Black,0.7691648822269808,1,1,5971.563981042654
2021,48,15976,Texas,College Station city,race-ethnicity,Hispanic,0.7364661288754981,1,1,866.8242710795903
2021,48,15976,Texas,College Station city,race-ethnicity,White,0.7874161133401981,1,1,1138.7360030366294
2021,48,16432,Texas,Conroe city,all,All,0.9079267599226658,1,1,4267.623890716921
2021,48,16432,Texas,Conroe city,race-ethnicity,Other Races and Ethnicities,0.9827085350670908,1,1,164.92578339747115
2021,48,16432,Texas,Conroe city,race-ethnicity,Black,0.7951182010378628,2,1,4953.560371517028
2021,48,16432,Texas,Conroe city,race-ethnicity,Hispanic,0.9192642569070144,1,1,3947.368421052631
2021,48,16432,Texas,Conroe city,race-ethnicity,White,0.9093965052484698,1,1,5245.535714285715
2021,48,17000,Texas,Corpus Christi city,all,All,0.87785698121747,1,2,2639.760330111356
2021,48,17000,Texas,Corpus Christi city,race-ethnicity,Other Races and Ethnicities,0.887366957335378,1,2,10.598834128245894
2021,48,17000,Texas,Corpus Christi city,race-ethnicity,Black,0.7854501607717042,1,2,7148.659626320065
2021,48,17000,Texas,Corpus Christi city,race-ethnicity,Hispanic,0.8745494436608682,1,2,2813.2091712966585
2021,48,17000,Texas,Corpus Christi city,race-ethnicity,White,0.8796830128639429,1,2,3418.8379996763233
2021,48,19000,Texas,Dallas city,all,All,0.8372683791210693,1,2,681.3789575399306
2021,48,19000,Texas,Dallas city,race-ethnicity,Other Races and Ethnicities,0.8811839264766109,1,2,19.011406844106464
2021,48,19000,Texas,Dallas city,race-ethnicity,Black,0.755308670401924,1,2,1556.208857928037
2021,48,19000,Texas,Dallas city,race-ethnicity,Hispanic,0.8199931848909766,1,2,0
2021,48,19000,Texas,Dallas city,race-ethnicity,White,0.8558199185893394,1,2,640.2313093762908
2021,48,19972,Texas,Denton city,all,All,0.8559955334135029,1,1,936.5158296038454
2021,48,19972,Texas,Denton city,race-ethnicity,Other Races and Ethnicities,0.8676180110452695,1,1,0
2021,48,19972,Texas,Denton city,race-ethnicity,Black,0.7340180516651105,1,1,1819.2488262910797
2021,48,19972,Texas,Denton city,race-ethnicity,Hispanic,0.8141416618138352,1,1,948.5094850948508
2021,48,19972,Texas,Denton city,race-ethnicity,White,0.8729055366682856,1,1,1109.907958852193
2021,48,22660,Texas,Edinburg city,all,All,0.7696007452485343,1,2,880.1679586563308
2021,48,22660,Texas,Edinburg city,race-ethnicity,Other Races and Ethnicities,0.7955202312138728,1,2,0
2021,48,22660,Texas,Edinburg city,race-ethnicity,Black,0.5289514866979655,3,2,6153.846153846154
2021,48,22660,Texas,Edinburg city,race-ethnicity,Hispanic,0.7654899426448016,1,2,884.8774444739404
2021,48,22660,Texas,Edinburg city,race-ethnicity,White,0.7633200264043001,1,2,1224.105461393597
2021,48,24000,Texas,El Paso city,all,All,0.8813444806658831,1,2,873.2673746341228
2021,48,24000,Texas,El Paso city,race-ethnicity,Other Races and Ethnicities,0.8949898228902992,1,2,9.481069464635612
2021,48,24000,Texas,El Paso city,race-ethnicity,Black,0.8923396340672174,1,2,2471.0830704521554
2021,48,24000,Texas,El Paso city,race-ethnicity,Hispanic,0.8747440446204975,1,2,4.1342244883897195
2021,48,24000,Texas,El Paso city,race-ethnicity,White,0.8722510881561488,1,2,1365.6531118980747
2021,48,26232,Texas,Flower Mound town,all,All,0.9745369753497668,1,1,250.80616266571124
2021,48,26232,Texas,Flower Mound town,race-ethnicity,Other Races and Ethnicities,0.9835466179159048,1,1,0
2021,48,26232,Texas,Flower Mound town,race-ethnicity,Black,0.988197424892704,2,1,1000
2021,48,26232,Texas,Flower Mound town,race-ethnicity,Hispanic,0.9883818421367828,2,1,388.8528839922229
2021,48,26232,Texas,Flower Mound town,race-ethnicity,White,0.97144262179915,1,1,298.3912817851583
2021,48,27000,Texas,Fort Worth city,all,All,0.90302806149687,1,2,1007.1955584776098
2021,48,27000,Texas,Fort Worth city,race-ethnicity,Other Races and Ethnicities,0.9139729019842404,1,2,41.42992424242424
2021,48,27000,Texas,Fort Worth city,race-ethnicity,Black,0.866115343530268,1,2,2638.0873866446827
2021,48,27000,Texas,Fort Worth city,race-ethnicity,Hispanic,0.8896144821905498,1,2,2.020569396455921
2021,48,27000,Texas,Fort Worth city,race-ethnicity,White,0.9104465550985172,1,2,948.2982592881268
2021,48,27684,Texas,Frisco city,all,All,0.9790255773014394,1,1,738.2798080472498
2021,48,27684,Texas,Frisco city,race-ethnicity,Other Races and Ethnicities,0.9908441538787494,1,1,53.48070237989126
2021,48,27684,Texas,Frisco city,race-ethnicity,Black,0.982642949467594,1,1,3795.866722901729
2021,48,27684,Texas,Frisco city,race-ethnicity,Hispanic,0.9754983896612174,1,1,1228.6196097325944
2021,48,27684,Texas,Frisco city,race-ethnicity,White,0.9714479086766232,1,1,765.0070948238633
2021,48,29000,Texas,Garland city,all,All,0.9348444353769254,1,1,1646.0641772881572
2021,48,29000,Texas,Garland city,race-ethnicity,Other Races and Ethnicities,0.948904399426056,1,1,77.4526678141136
2021,48,29000,Texas,Garland city,race-ethnicity,Black,0.9310766056789184,1,1,3589.4660894660897
2021,48,29000,Texas,Garland city,race-ethnicity,Hispanic,0.923458915447262,1,1,1463.2735685367263
2021,48,29000,Texas,Garland city,race-ethnicity,White,0.9267692600734928,1,1,2154.743279761058
2021,48,30464,Texas,Grand Prairie city,all,All,0.9125321441691496,1,1,864.3395036539674
2021,48,30464,Texas,Grand Prairie city,race-ethnicity,Other Races and Ethnicities,0.9347858161609208,1,1,10.465724751439035
2021,48,30464,Texas,Grand Prairie city,race-ethnicity,Black,0.9335505313333624,1,1,1586.2632869991824
2021,48,30464,Texas,Grand Prairie city,race-ethnicity,Hispanic,0.8864332268929618,1,1,568.0692251799986
2021,48,30464,Texas,Grand Prairie city,race-ethnicity,White,0.8865548572132782,1,1,1196.0662709311598
2021,48,35000,Texas,Houston city,all,All,0.8591031741325119,1,2,714.0382695168423
2021,48,35000,Texas,Houston city,race-ethnicity,Other Races and Ethnicities,0.8588696457843347,1,2,12.298912776110592
2021,48,35000,Texas,Houston city,race-ethnicity,Black,0.8289795808041024,1,2,1761.2777101545498
2021,48,35000,Texas,Houston city,race-ethnicity,Hispanic,0.8270850890767555,1,2,490.00700010000145
2021,48,35000,Texas,Houston city,race-ethnicity,White,0.873785847192292,1,2,714.7084262757772
2021,48,37000,Texas,Irving city,all,All,0.8955953167783968,1,2,1002.453557658605
2021,48,37000,Texas,Irving city,race-ethnicity,Other Races and Ethnicities,0.9174330799098304,1,2,29.00232018561485
2021,48,37000,Texas,Irving city,race-ethnicity,Black,0.8858459398365501,1,2,2482.876712328767
2021,48,37000,Texas,Irving city,race-ethnicity,Hispanic,0.8561232942804344,1,2,922.7752465540112
2021,48,37000,Texas,Irving city,race-ethnicity,White,0.874127503422031,1,2,1735.8020295531423
2021,48,39148,Texas,Killeen city,all,All,0.9043722764888528,1,2,714.247064552784
2021,48,39148,Texas,Killeen city,race-ethnicity,Other Races and Ethnicities,0.9259281672667856,1,2,22.471910112359552
2021,48,39148,Texas,Killeen city,race-ethnicity,Black,0.8944225834046193,1,2,1127.8656368763025
2021,48,39148,Texas,Killeen city,race-ethnicity,Hispanic,0.9054506076284442,1,2,100.90817356205852
2021,48,39148,Texas,Killeen city,race-ethnicity,White,0.9021388457402318,1,2,646.9186244467144
2021,48,41464,Texas,Laredo city,all,All,0.7968645095937525,1,2,1182.0020488035511
2021,48,41464,Texas,Laredo city,race-ethnicity,Other Races and Ethnicities,0.85703264981087,1,2,17.557721007813186
2021,48,41464,Texas,Laredo city,race-ethnicity,Black,0.6577777777777778,2,2,4854.368932038835
2021,48,41464,Texas,Laredo city,race-ethnicity,Hispanic,0.7965850891543287,1,2,1009.1718297665104
2021,48,41464,Texas,Laredo city,race-ethnicity,White,0.7698494261102515,1,2,1663.0921473454491
2021,48,41980,Texas,League City city,all,All,0.9579693688699742,1,1,666.2845679896833
2021,48,41980,Texas,League City city,race-ethnicity,Other Races and Ethnicities,0.944712408054986,1,1,54.318305268875605
2021,48,41980,Texas,League City city,race-ethnicity,Black,0.9385116784356328,2,1,1561.1448395490029
2021,48,41980,Texas,League City city,race-ethnicity,Hispanic,0.9605666560947246,1,1,63.29113924050633
2021,48,41980,Texas,League City city,race-ethnicity,White,0.9626057450962164,1,1,674.93615468807
2021,48,42508,Texas,Lewisville city,all,All,0.9492627887751302,1,1,1453.809348546191
2021,48,42508,Texas,Lewisville city,race-ethnicity,Other Races and Ethnicities,0.9323516026266172,1,1,274.22303473491775
2021,48,42508,Texas,Lewisville city,race-ethnicity,Black,0.9607023957177362,1,1,3920.061491160646
2021,48,42508,Texas,Lewisville city,race-ethnicity,Hispanic,0.923637825113395,1,1,0
2021,48,42508,Texas,Lewisville city,race-ethnicity,White,0.95465341583849,1,1,1511.5354017501988
2021,48,43888,Texas,Longview city,all,All,0.8524406163456025,1,1,855.053054496755
2021,48,43888,Texas,Longview city,race-ethnicity,Other Races and Ethnicities,0.935945945945946,1,1,50.91649694501018
2021,48,43888,Texas,Longview city,race-ethnicity,Black,0.7868393611766643,1,1,2015.9399906235349
2021,48,43888,Texas,Longview city,race-ethnicity,Hispanic,0.8751456536937777,1,1,420.04200420042
2021,48,43888,Texas,Longview city,race-ethnicity,White,0.8575390343046005,1,1,695.1871657754011
2021,48,45000,Texas,Lubbock city,all,All,0.828208830815107,1,2,3309.517639654981
2021,48,45000,Texas,Lubbock city,race-ethnicity,Other Races and Ethnicities,0.8240663405321561,1,2,118.78499915153571
2021,48,45000,Texas,Lubbock city,race-ethnicity,Black,0.7223213854985768,1,2,10063.424947145875
2021,48,45000,Texas,Lubbock city,race-ethnicity,Hispanic,0.7870087128963524,1,2,3727.7029486712777
2021,48,45000,Texas,Lubbock city,race-ethnicity,White,0.8412330237044905,1,2,3460.410557184751
2021,48,45384,Texas,McAllen city,all,All,0.8986057587307402,1,1,908.0302338558312
2021,48,45384,Texas,McAllen city,race-ethnicity,Other Races and Ethnicities,0.9250022443666396,1,1,13.027618551328816
2021,48,45384,Texas,McAllen city,race-ethnicity,Black,0.926747311827957,3,1,1282.051282051282
2021,48,45384,Texas,McAllen city,race-ethnicity,Hispanic,0.8933446611062551,1,1,1007.9360481955628
2021,48,45384,Texas,McAllen city,race-ethnicity,White,0.8807664173293377,1,1,1482.6738964669998
2021,48,45744,Texas,McKinney city,all,All,0.9314075419495864,1,1,900.0436144482771
2021,48,45744,Texas,McKinney city,race-ethnicity,Other Races and Ethnicities,0.945378682513592,1,1,82.8500414250207
2021,48,45744,Texas,McKinney city,race-ethnicity,Black,0.8723404255319149,1,1,2412.7812194326702
2021,48,45744,Texas,McKinney city,race-ethnicity,Hispanic,0.8649596193576661,1,1,1200.8353637312914
2021,48,45744,Texas,McKinney city,race-ethnicity,White,0.9375117798580136,1,1,918.1711024257088
2021,48,47892,Texas,Mesquite city,all,All,0.919311569056644,1,3,2415.5557782900673
2021,48,47892,Texas,Mesquite city,race-ethnicity,Other Races and Ethnicities,0.9510281958872164,1,3,94.57159069415547
2021,48,47892,Texas,Mesquite city,race-ethnicity,Black,0.9095310907237512,1,3,4424.192212096106
2021,48,47892,Texas,Mesquite city,race-ethnicity,Hispanic,0.9228557028076728,1,3,0
2021,48,47892,Texas,Mesquite city,race-ethnicity,White,0.9082243866868066,1,3,2432.808155699722
2021,48,48072,Texas,Midland city,all,All,0.8933736091461782,1,1,1910.7382077134596
2021,48,48072,Texas,Midland city,race-ethnicity,Other Races and Ethnicities,0.884726127163714,1,1,124.71938139186832
2021,48,48072,Texas,Midland city,race-ethnicity,Black,0.8129909365558913,1,1,5607.476635514018
2021,48,48072,Texas,Midland city,race-ethnicity,Hispanic,0.8703237794550507,1,1,1211.4537444933922
2021,48,48072,Texas,Midland city,race-ethnicity,White,0.9049105285060342,1,1,2211.8483939090806
2021,48,48768,Texas,Mission city,all,All,0.8951248959688669,1,1,208.8688946015424
2021,48,48768,Texas,Mission city,race-ethnicity,Other Races and Ethnicities,0.9201610091597732,1,1,0
2021,48,48768,Texas,Mission city,race-ethnicity,Black,0.6560509554140127,3,1,1851.8518518518515
2021,48,48768,Texas,Mission city,race-ethnicity,Hispanic,0.8910791671070711,1,1,215.0352657835885
2021,48,48768,Texas,Mission city,race-ethnicity,White,0.8824147572669782,1,1,308.2851637764933
2021,48,50820,Texas,New Braunfels city,all,All,0.9427292144970244,1,1,1880.6744487678336
2021,48,50820,Texas,New Braunfels city,race-ethnicity,Other Races and Ethnicities,0.9733667197814704,1,1,136.4256480218281
2021,48,50820,Texas,New Braunfels city,race-ethnicity,Black,0.9607616849394114,2,1,9395.973154362417
2021,48,50820,Texas,New Braunfels city,race-ethnicity,Hispanic,0.942487616951018,1,1,2306.5476190476193
2021,48,50820,Texas,New Braunfels city,race-ethnicity,White,0.9367402288090092,1,1,2068.8752127798875
2021,48,53388,Texas,Odessa city,all,All,0.8924005681818182,1,1,3113.1248173048816
2021,48,53388,Texas,Odessa city,race-ethnicity,Other Races and Ethnicities,0.8967864349606963,1,1,57.350411011278915
2021,48,53388,Texas,Odessa city,race-ethnicity,Black,0.8309416427497608,1,1,6939.704209328783
2021,48,53388,Texas,Odessa city,race-ethnicity,Hispanic,0.8895974725017552,1,1,2603.4448624034844
2021,48,53388,Texas,Odessa city,race-ethnicity,White,0.8966167498613422,1,1,4766.305782941643
2021,48,56000,Texas,Pasadena city,all,All,0.9146574188623622,1,1,2253.6963491076126
2021,48,56000,Texas,Pasadena city,race-ethnicity,Other Races and Ethnicities,0.9052074749461708,1,1,58.0046403712297
2021,48,56000,Texas,Pasadena city,race-ethnicity,Black,0.8837575439517187,2,1,11968.503937007874
2021,48,56000,Texas,Pasadena city,race-ethnicity,Hispanic,0.916115539493116,1,1,1898.364485981308
2021,48,56000,Texas,Pasadena city,race-ethnicity,White,0.918938969005012,1,1,2597.4025974025976
2021,48,56348,Texas,Pearland city,all,All,0.9639341320783956,1,1,1360.1118596669633
2021,48,56348,Texas,Pearland city,race-ethnicity,Other Races and Ethnicities,0.9730663425244706,1,1,176.5893037336024
2021,48,56348,Texas,Pearland city,race-ethnicity,Black,0.9573129822207312,1,1,3134.1821743388837
2021,48,56348,Texas,Pearland city,race-ethnicity,Hispanic,0.958667019657158,1,1,1182.0330969267138
2021,48,56348,Texas,Pearland city,race-ethnicity,White,0.9620438821315872,1,1,1274.8363385781554
2021,48,57200,Texas,Pharr city,all,All,0.6598351836145676,1,1,385.2080123266564
2021,48,57200,Texas,Pharr city,race-ethnicity,Other Races and Ethnicities,0.917248062015504,2,1,0
2021,48,57200,Texas,Pharr city,race-ethnicity,Black,NA,NA,1,9803.921568627453
2021,48,57200,Texas,Pharr city,race-ethnicity,Hispanic,0.6542441681911044,1,1,351.2606353914605
2021,48,57200,Texas,Pharr city,race-ethnicity,White,0.5668911586888747,1,1,490.7306434023991
2021,48,58016,Texas,Plano city,all,All,0.957119721030119,1,1,1100.0130565347956
2021,48,58016,Texas,Plano city,race-ethnicity,Other Races and Ethnicities,0.9685965995903904,1,1,97.06167828465544
2021,48,58016,Texas,Plano city,race-ethnicity,Black,0.974930018112959,1,1,4095.563139931741
2021,48,58016,Texas,Plano city,race-ethnicity,Hispanic,0.8735161870503597,1,1,1692.1837228041904
2021,48,58016,Texas,Plano city,race-ethnicity,White,0.9481117833894908,1,1,1258.16893666402
2021,48,61796,Texas,Richardson city,all,All,0.9346441882937604,1,1,2036.782399449983
2021,48,61796,Texas,Richardson city,race-ethnicity,Other Races and Ethnicities,0.9263608685469572,1,1,128.7995878413189
2021,48,61796,Texas,Richardson city,race-ethnicity,Black,0.9356484654634072,2,1,5547.850208044383
2021,48,61796,Texas,Richardson city,race-ethnicity,Hispanic,0.915407568796476,1,1,0
2021,48,61796,Texas,Richardson city,race-ethnicity,White,0.9378601613522858,1,1,2376.425855513308
2021,48,63500,Texas,Round Rock city,all,All,0.9511275321697032,1,1,786.509364793708
2021,48,63500,Texas,Round Rock city,race-ethnicity,Other Races and Ethnicities,0.957409293942481,1,1,26.385224274406333
2021,48,63500,Texas,Round Rock city,race-ethnicity,Black,0.977075346217041,1,1,2253.349573690621
2021,48,63500,Texas,Round Rock city,race-ethnicity,Hispanic,0.8994483604045357,1,1,897.9113800507515
2021,48,63500,Texas,Round Rock city,race-ethnicity,White,0.9449340316245342,1,1,835.8583220144185
2021,48,64472,Texas,San Angelo city,all,All,0.8120039033812537,1,1,1623.8532110091744
2021,48,64472,Texas,San Angelo city,race-ethnicity,Other Races and Ethnicities,0.7630981746423285,1,1,129.87012987012986
2021,48,64472,Texas,San Angelo city,race-ethnicity,Black,0.6583153347732181,1,1,3853.5645472061656
2021,48,64472,Texas,San Angelo city,race-ethnicity,Hispanic,0.7986902573529412,1,1,64.42261233693027
2021,48,64472,Texas,San Angelo city,race-ethnicity,White,0.8348612770298385,1,1,1870.8957997769792
2021,48,65000,Texas,San Antonio city,all,All,0.8622757120749509,1,2,892.9353607408798
2021,48,65000,Texas,San Antonio city,race-ethnicity,Other Races and Ethnicities,0.8683636225922051,1,2,29.86679409832149
2021,48,65000,Texas,San Antonio city,race-ethnicity,Black,0.8142574680703254,1,2,2400.793650793651
2021,48,65000,Texas,San Antonio city,race-ethnicity,Hispanic,0.85126936455921,1,2,852.5983751265511
2021,48,65000,Texas,San Antonio city,race-ethnicity,White,0.864366957614266,1,2,1166.7520877928189
2021,48,70808,Texas,Sugar Land city,all,All,0.9725678322692978,1,1,687.4952257275992
2021,48,70808,Texas,Sugar Land city,race-ethnicity,Other Races and Ethnicities,0.9796353534958332,1,1,178.81705639614856
2021,48,70808,Texas,Sugar Land city,race-ethnicity,Black,0.9786874593892138,2,1,2785.782901056676
2021,48,70808,Texas,Sugar Land city,race-ethnicity,Hispanic,0.9457129895660064,1,1,1389.8080741230972
2021,48,70808,Texas,Sugar Land city,race-ethnicity,White,0.964632037155794,1,1,983.2635983263598
2021,48,72176,Texas,Temple city,all,All,0.8828487616501429,1,2,1036.2140796923406
2021,48,72176,Texas,Temple city,race-ethnicity,Other Races and Ethnicities,0.8822969543147208,1,2,0
2021,48,72176,Texas,Temple city,race-ethnicity,Black,0.8331462129717592,1,2,3910.20999275887
2021,48,72176,Texas,Temple city,race-ethnicity,Hispanic,0.8661089698668535,1,2,679.0284669626534
2021,48,72176,Texas,Temple city,race-ethnicity,White,0.8931385365508957,1,2,704.6869878728286
2021,48,74144,Texas,Tyler city,all,All,0.8517223307446757,1,2,2349.278233795641
2021,48,74144,Texas,Tyler city,race-ethnicity,Other Races and Ethnicities,0.8867765499157145,1,2,65.06180871828238
2021,48,74144,Texas,Tyler city,race-ethnicity,Black,0.784787915776625,1,2,4580.965909090909
2021,48,74144,Texas,Tyler city,race-ethnicity,Hispanic,0.855648811354748,1,2,1601.4782876501388
2021,48,74144,Texas,Tyler city,race-ethnicity,White,0.8720077588867173,1,2,1905.219340377842
2021,48,76000,Texas,Waco city,all,All,0.8032236842105264,1,2,2853.9294249964855
2021,48,76000,Texas,Waco city,race-ethnicity,Other Races and Ethnicities,0.836183574879227,1,2,0
2021,48,76000,Texas,Waco city,race-ethnicity,Black,0.7669417441779145,1,2,6005.1380860629415
2021,48,76000,Texas,Waco city,race-ethnicity,Hispanic,0.7783642404392186,1,2,2105.905692049443
2021,48,76000,Texas,Waco city,race-ethnicity,White,0.8072844049278873,1,2,2613.9088729016785
2021,48,79000,Texas,Wichita Falls city,all,All,0.7615806869923851,1,1,2028.7169986104675
2021,48,79000,Texas,Wichita Falls city,race-ethnicity,Other Races and Ethnicities,0.7796259101180015,1,1,0
2021,48,79000,Texas,Wichita Falls city,race-ethnicity,Black,0.5946691176470589,1,1,4350.978970268311
2021,48,79000,Texas,Wichita Falls city,race-ethnicity,Hispanic,0.7512650151801822,1,1,0
2021,48,79000,Texas,Wichita Falls city,race-ethnicity,White,0.7872918790349983,1,1,2207.4430451393805
2021,49,43660,Utah,Layton city,all,All,0.9315095599693288,1,1,2971.9020172910664
2021,49,43660,Utah,Layton city,race-ethnicity,Other Races and Ethnicities,0.9033748493370832,1,1,569.620253164557
2021,49,43660,Utah,Layton city,race-ethnicity,Black,0.975103734439834,2,1,10563.38028169014
2021,49,43660,Utah,Layton city,race-ethnicity,Hispanic,0.9004172461752434,1,1,0
2021,49,43660,Utah,Layton city,race-ethnicity,White,0.9346348767565076,1,1,2941.8034534214453
