state,county,state_name,county_name,population,subgroup_type,subgroup,lbw,lbw_lb,lbw_ub,lbw_quality
48,275,Texas,Knox County,3653,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,275,Texas,Knox County,3653,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,277,Texas,Lamar County,49728,all,All,0.080842897,0.078590803,0.083094992,3
48,277,Texas,Lamar County,49728,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,277,Texas,Lamar County,49728,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,277,Texas,Lamar County,49728,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,277,Texas,Lamar County,49728,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,279,Texas,Lamb County,13158,all,All,0.080842897,0.078590803,0.083094992,3
48,279,Texas,Lamb County,13158,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,279,Texas,Lamb County,13158,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,279,Texas,Lamb County,13158,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,279,Texas,Lamb County,13158,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,281,Texas,Lampasas County,21229,all,All,0.080842897,0.078590803,0.083094992,3
48,281,Texas,Lampasas County,21229,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,281,Texas,Lampasas County,21229,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,281,Texas,Lampasas County,21229,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,281,Texas,Lampasas County,21229,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,283,Texas,La Salle County,7531,all,All,0.080842897,0.078590803,0.083094992,3
48,283,Texas,La Salle County,7531,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,283,Texas,La Salle County,7531,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,283,Texas,La Salle County,7531,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,283,Texas,La Salle County,7531,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,285,Texas,Lavaca County,20110,all,All,0.080842897,0.078590803,0.083094992,3
48,285,Texas,Lavaca County,20110,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,285,Texas,Lavaca County,20110,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,285,Texas,Lavaca County,20110,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,285,Texas,Lavaca County,20110,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,287,Texas,Lee County,17144,all,All,0.080842897,0.078590803,0.083094992,3
48,287,Texas,Lee County,17144,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,287,Texas,Lee County,17144,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,287,Texas,Lee County,17144,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,287,Texas,Lee County,17144,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,289,Texas,Leon County,17270,all,All,0.080842897,0.078590803,0.083094992,3
48,289,Texas,Leon County,17270,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,289,Texas,Leon County,17270,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,289,Texas,Leon County,17270,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,289,Texas,Leon County,17270,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,291,Texas,Liberty County,86323,all,All,0.080842897,0.078590803,0.083094992,3
48,291,Texas,Liberty County,86323,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,291,Texas,Liberty County,86323,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,291,Texas,Liberty County,86323,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,291,Texas,Liberty County,86323,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,293,Texas,Limestone County,23519,all,All,0.080842897,0.078590803,0.083094992,3
48,293,Texas,Limestone County,23519,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,293,Texas,Limestone County,23519,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,293,Texas,Limestone County,23519,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,293,Texas,Limestone County,23519,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,295,Texas,Lipscomb County,3355,all,All,0.080842897,0.078590803,0.083094992,3
48,295,Texas,Lipscomb County,3355,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,295,Texas,Lipscomb County,3355,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,295,Texas,Lipscomb County,3355,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,295,Texas,Lipscomb County,3355,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,297,Texas,Live Oak County,12166,all,All,0.080842897,0.078590803,0.083094992,3
48,297,Texas,Live Oak County,12166,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,297,Texas,Live Oak County,12166,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,297,Texas,Live Oak County,12166,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,297,Texas,Live Oak County,12166,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,299,Texas,Llano County,21646,all,All,0.080842897,0.078590803,0.083094992,3
48,299,Texas,Llano County,21646,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,299,Texas,Llano County,21646,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,299,Texas,Llano County,21646,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,299,Texas,Llano County,21646,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,301,Texas,Loving County,152,all,All,0.080842897,0.078590803,0.083094992,3
48,301,Texas,Loving County,152,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,301,Texas,Loving County,152,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,301,Texas,Loving County,152,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,301,Texas,Loving County,152,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,303,Texas,Lubbock County,307412,all,All,0.087268993,0.078406662,0.096131325,1
48,303,Texas,Lubbock County,307412,race-ethnicity,"Black, Non-Hispanic",0.13939394,0.10202393,0.17676395,1
48,303,Texas,Lubbock County,307412,race-ethnicity,Hispanic,0.084597431,0.071422897,0.097771965,1
48,303,Texas,Lubbock County,307412,race-ethnicity,Other Races and Ethnicities,0.098039217,0.050919347,0.1451591,2
48,303,Texas,Lubbock County,307412,race-ethnicity,"White, Non-Hispanic",0.07846608,0.065664373,0.091267787,1
48,305,Texas,Lynn County,5877,all,All,0.080842897,0.078590803,0.083094992,3
48,305,Texas,Lynn County,5877,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,305,Texas,Lynn County,5877,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,305,Texas,Lynn County,5877,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,305,Texas,Lynn County,5877,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,307,Texas,McCulloch County,7987,all,All,0.080842897,0.078590803,0.083094992,3
48,307,Texas,McCulloch County,7987,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,307,Texas,McCulloch County,7987,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,307,Texas,McCulloch County,7987,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,307,Texas,McCulloch County,7987,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,309,Texas,McLennan County,254607,all,All,0.081526451,0.072407112,0.09064579,1
48,309,Texas,McLennan County,254607,race-ethnicity,"Black, Non-Hispanic",0.13644214,0.10848217,0.16440211,1
48,309,Texas,McLennan County,254607,race-ethnicity,Hispanic,0.072041169,0.057200223,0.086882114,1
48,309,Texas,McLennan County,254607,race-ethnicity,Other Races and Ethnicities,0.11538462,0.053981472,0.17678776,2
48,309,Texas,McLennan County,254607,race-ethnicity,"White, Non-Hispanic",0.066459626,0.054292481,0.078626767,1
48,311,Texas,McMullen County,749,all,All,0.080842897,0.078590803,0.083094992,3
48,311,Texas,McMullen County,749,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,311,Texas,McMullen County,749,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,311,Texas,McMullen County,749,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,311,Texas,McMullen County,749,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,313,Texas,Madison County,14422,all,All,0.080842897,0.078590803,0.083094992,3
48,313,Texas,Madison County,14422,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,313,Texas,Madison County,14422,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,313,Texas,Madison County,14422,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,313,Texas,Madison County,14422,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,315,Texas,Marion County,9928,all,All,0.080842897,0.078590803,0.083094992,3
48,315,Texas,Marion County,9928,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,315,Texas,Marion County,9928,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,315,Texas,Marion County,9928,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,315,Texas,Marion County,9928,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,317,Texas,Martin County,5753,all,All,0.080842897,0.078590803,0.083094992,3
48,317,Texas,Martin County,5753,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,317,Texas,Martin County,5753,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,317,Texas,Martin County,5753,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,317,Texas,Martin County,5753,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,319,Texas,Mason County,4280,all,All,0.080842897,0.078590803,0.083094992,3
48,319,Texas,Mason County,4280,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,319,Texas,Mason County,4280,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,319,Texas,Mason County,4280,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,319,Texas,Mason County,4280,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,321,Texas,Matagorda County,36552,all,All,0.080842897,0.078590803,0.083094992,3
48,321,Texas,Matagorda County,36552,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,321,Texas,Matagorda County,36552,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,321,Texas,Matagorda County,36552,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,321,Texas,Matagorda County,36552,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,323,Texas,Maverick County,58485,all,All,0.080842897,0.078590803,0.083094992,3
48,323,Texas,Maverick County,58485,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,323,Texas,Maverick County,58485,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,323,Texas,Maverick County,58485,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,323,Texas,Maverick County,58485,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,325,Texas,Medina County,50921,all,All,0.080842897,0.078590803,0.083094992,3
48,325,Texas,Medina County,50921,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,325,Texas,Medina County,50921,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,325,Texas,Medina County,50921,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,325,Texas,Medina County,50921,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,327,Texas,Menard County,2139,all,All,0.080842897,0.078590803,0.083094992,3
48,327,Texas,Menard County,2139,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,327,Texas,Menard County,2139,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,327,Texas,Menard County,2139,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,327,Texas,Menard County,2139,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,329,Texas,Midland County,172578,all,All,0.086407445,0.076368295,0.096446596,1
48,329,Texas,Midland County,172578,race-ethnicity,"Black, Non-Hispanic",0.18181819,0.12952724,0.23410913,1
48,329,Texas,Midland County,172578,race-ethnicity,Hispanic,0.073549256,0.060259033,0.086839482,1
48,329,Texas,Midland County,172578,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
48,329,Texas,Midland County,172578,race-ethnicity,"White, Non-Hispanic",0.089850247,0.073683605,0.10601689,1
48,331,Texas,Milam County,25131,all,All,0.080842897,0.078590803,0.083094992,3
48,331,Texas,Milam County,25131,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,331,Texas,Milam County,25131,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,331,Texas,Milam County,25131,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,331,Texas,Milam County,25131,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,333,Texas,Mills County,4921,all,All,0.080842897,0.078590803,0.083094992,3
48,333,Texas,Mills County,4921,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,333,Texas,Mills County,4921,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,333,Texas,Mills County,4921,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,333,Texas,Mills County,4921,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,335,Texas,Mitchell County,8145,all,All,0.080842897,0.078590803,0.083094992,3
48,335,Texas,Mitchell County,8145,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,335,Texas,Mitchell County,8145,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,335,Texas,Mitchell County,8145,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,335,Texas,Mitchell County,8145,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,337,Texas,Montague County,19596,all,All,0.080842897,0.078590803,0.083094992,3
48,337,Texas,Montague County,19596,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,337,Texas,Montague County,19596,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,337,Texas,Montague County,19596,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,337,Texas,Montague County,19596,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,339,Texas,Montgomery County,590925,all,All,0.07668253,0.070601344,0.082763717,1
48,339,Texas,Montgomery County,590925,race-ethnicity,"Black, Non-Hispanic",0.15010571,0.11791679,0.18229465,1
48,339,Texas,Montgomery County,590925,race-ethnicity,Hispanic,0.073249698,0.062976539,0.083522856,1
48,339,Texas,Montgomery County,590925,race-ethnicity,Other Races and Ethnicities,0.099730462,0.069239624,0.13022129,1
48,339,Texas,Montgomery County,590925,race-ethnicity,"White, Non-Hispanic",0.067990072,0.060218003,0.075762138,1
48,341,Texas,Moore County,21485,all,All,0.080842897,0.078590803,0.083094992,3
48,341,Texas,Moore County,21485,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,341,Texas,Moore County,21485,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,341,Texas,Moore County,21485,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,341,Texas,Moore County,21485,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,343,Texas,Morris County,12339,all,All,0.080842897,0.078590803,0.083094992,3
48,343,Texas,Morris County,12339,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,343,Texas,Morris County,12339,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,343,Texas,Morris County,12339,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,343,Texas,Morris County,12339,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,345,Texas,Motley County,1234,all,All,0.080842897,0.078590803,0.083094992,3
48,345,Texas,Motley County,1234,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,345,Texas,Motley County,1234,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,345,Texas,Motley County,1234,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,345,Texas,Motley County,1234,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,347,Texas,Nacogdoches County,65711,all,All,0.080842897,0.078590803,0.083094992,3
48,347,Texas,Nacogdoches County,65711,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,347,Texas,Nacogdoches County,65711,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,347,Texas,Nacogdoches County,65711,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,347,Texas,Nacogdoches County,65711,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,349,Texas,Navarro County,49565,all,All,0.080842897,0.078590803,0.083094992,3
48,349,Texas,Navarro County,49565,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,349,Texas,Navarro County,49565,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,349,Texas,Navarro County,49565,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,349,Texas,Navarro County,49565,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,351,Texas,Newton County,13746,all,All,0.080842897,0.078590803,0.083094992,3
48,351,Texas,Newton County,13746,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,351,Texas,Newton County,13746,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,351,Texas,Newton County,13746,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,351,Texas,Newton County,13746,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,353,Texas,Nolan County,14751,all,All,0.080842897,0.078590803,0.083094992,3
48,353,Texas,Nolan County,14751,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,353,Texas,Nolan County,14751,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,353,Texas,Nolan County,14751,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,353,Texas,Nolan County,14751,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,355,Texas,Nueces County,362265,all,All,0.087546512,0.079351112,0.095741913,1
48,355,Texas,Nueces County,362265,race-ethnicity,"Black, Non-Hispanic",0.099290781,0.049928721,0.14865284,2
48,355,Texas,Nueces County,362265,race-ethnicity,Hispanic,0.087663375,0.077766791,0.097559959,1
48,355,Texas,Nueces County,362265,race-ethnicity,Other Races and Ethnicities,0.10687023,0.053964086,0.15977636,2
48,355,Texas,Nueces County,362265,race-ethnicity,"White, Non-Hispanic",0.08362069,0.067690477,0.099550903,1
48,357,Texas,Ochiltree County,9947,all,All,0.080842897,0.078590803,0.083094992,3
48,357,Texas,Ochiltree County,9947,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,357,Texas,Ochiltree County,9947,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,357,Texas,Ochiltree County,9947,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,357,Texas,Ochiltree County,9947,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,359,Texas,Oldham County,2131,all,All,0.080842897,0.078590803,0.083094992,3
48,359,Texas,Oldham County,2131,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,359,Texas,Oldham County,2131,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,359,Texas,Oldham County,2131,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,359,Texas,Oldham County,2131,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,361,Texas,Orange County,83572,all,All,0.080842897,0.078590803,0.083094992,3
48,361,Texas,Orange County,83572,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,361,Texas,Orange County,83572,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,361,Texas,Orange County,83572,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,361,Texas,Orange County,83572,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,363,Texas,Palo Pinto County,28875,all,All,0.080842897,0.078590803,0.083094992,3
48,363,Texas,Palo Pinto County,28875,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,363,Texas,Palo Pinto County,28875,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,363,Texas,Palo Pinto County,28875,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,363,Texas,Palo Pinto County,28875,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,365,Texas,Panola County,23148,all,All,0.080842897,0.078590803,0.083094992,3
48,365,Texas,Panola County,23148,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,365,Texas,Panola County,23148,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,365,Texas,Panola County,23148,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,365,Texas,Panola County,23148,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,367,Texas,Parker County,138371,all,All,0.067664281,0.055107307,0.080221258,1
48,367,Texas,Parker County,138371,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
48,367,Texas,Parker County,138371,race-ethnicity,Hispanic,0.06779661,0.035722148,0.099871077,2
48,367,Texas,Parker County,138371,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
48,367,Texas,Parker County,138371,race-ethnicity,"White, Non-Hispanic",0.065746754,0.05190726,0.079586245,1
48,369,Texas,Parmer County,9864,all,All,0.080842897,0.078590803,0.083094992,3
48,369,Texas,Parmer County,9864,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,369,Texas,Parmer County,9864,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,369,Texas,Parmer County,9864,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,369,Texas,Parmer County,9864,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,371,Texas,Pecos County,15673,all,All,0.080842897,0.078590803,0.083094992,3
48,371,Texas,Pecos County,15673,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,371,Texas,Pecos County,15673,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,371,Texas,Pecos County,15673,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,371,Texas,Pecos County,15673,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,373,Texas,Polk County,50031,all,All,0.080842897,0.078590803,0.083094992,3
48,373,Texas,Polk County,50031,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,373,Texas,Polk County,50031,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,373,Texas,Polk County,50031,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,373,Texas,Polk County,50031,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,375,Texas,Potter County,119648,all,All,0.1025641,0.087871507,0.1172567,1
48,375,Texas,Potter County,119648,race-ethnicity,"Black, Non-Hispanic",0.13930348,0.091433406,0.18717355,2
48,375,Texas,Potter County,119648,race-ethnicity,Hispanic,0.084682442,0.065425783,0.1039391,1
48,375,Texas,Potter County,119648,race-ethnicity,Other Races and Ethnicities,0.13636364,0.077819444,0.19490784,2
48,375,Texas,Potter County,119648,race-ethnicity,"White, Non-Hispanic",0.10756972,0.08046554,0.13467391,1
48,377,Texas,Presidio County,6948,all,All,0.080842897,0.078590803,0.083094992,3
48,377,Texas,Presidio County,6948,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,377,Texas,Presidio County,6948,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,377,Texas,Presidio County,6948,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,377,Texas,Presidio County,6948,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,379,Texas,Rains County,12159,all,All,0.080842897,0.078590803,0.083094992,3
48,379,Texas,Rains County,12159,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3
48,379,Texas,Rains County,12159,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3
48,379,Texas,Rains County,12159,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3
48,379,Texas,Rains County,12159,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3
48,381,Texas,Randall County,136271,all,All,0.072340429,0.059821766,0.084859096,1
48,381,Texas,Randall County,136271,race-ethnicity,"Black, Non-Hispanic",0.11627907,0.048528153,0.18403,2
48,381,Texas,Randall County,136271,race-ethnicity,Hispanic,0.061181433,0.039605603,0.082757264,2
