state,county,state_name,county_name,population,subgroup_type,subgroup,juvenile_arrest_rate,juvenile_arrest_rate_quality
51,101,Virginia,King William County,16939,race-ethnicity,Other Races,NA,NA
51,101,Virginia,King William County,16939,race-ethnicity,White,1267.2673,2
51,103,Virginia,Lancaster County,10783,all,All,696.89185,2
51,103,Virginia,Lancaster County,10783,race-ethnicity,Black,2159.342,2
51,103,Virginia,Lancaster County,10783,race-ethnicity,Other Races,NA,NA
51,103,Virginia,Lancaster County,10783,race-ethnicity,White,445.17917,2
51,105,Virginia,Lee County,23541,all,All,45.361141,2
51,105,Virginia,Lee County,23541,race-ethnicity,Black,NA,NA
51,105,Virginia,Lee County,23541,race-ethnicity,Other Races,NA,NA
51,105,Virginia,Lee County,23541,race-ethnicity,White,50.895714,2
51,107,Virginia,Loudoun County,406850,all,All,908.45282,2
51,107,Virginia,Loudoun County,406850,race-ethnicity,Black,3178.0994,2
51,107,Virginia,Loudoun County,406850,race-ethnicity,Other Races,107.55772,2
51,107,Virginia,Loudoun County,406850,race-ethnicity,White,1020.1277,2
51,109,Virginia,Louisa County,36778,all,All,238.50247,2
51,109,Virginia,Louisa County,36778,race-ethnicity,Black,975.06757,2
51,109,Virginia,Louisa County,36778,race-ethnicity,Other Races,NA,NA
51,109,Virginia,Louisa County,36778,race-ethnicity,White,167.09875,2
51,111,Virginia,Lunenburg County,12086,all,All,2877.324,2
51,111,Virginia,Lunenburg County,12086,race-ethnicity,Black,4117.9375,2
51,111,Virginia,Lunenburg County,12086,race-ethnicity,Other Races,NA,NA
51,111,Virginia,Lunenburg County,12086,race-ethnicity,White,2402.3611,2
51,113,Virginia,Madison County,13295,all,All,524.10901,2
51,113,Virginia,Madison County,13295,race-ethnicity,Black,903.1792,2
51,113,Virginia,Madison County,13295,race-ethnicity,Other Races,NA,NA
51,113,Virginia,Madison County,13295,race-ethnicity,White,546.53339,2
51,115,Virginia,Mathews County,8802,all,All,1510.2395,2
51,115,Virginia,Mathews County,8802,race-ethnicity,Black,NA,NA
51,115,Virginia,Mathews County,8802,race-ethnicity,Other Races,NA,NA
51,115,Virginia,Mathews County,8802,race-ethnicity,White,2251.0947,2
51,117,Virginia,Mecklenburg County,30650,all,All,590.55408,2
51,117,Virginia,Mecklenburg County,30650,race-ethnicity,Black,577.95618,2
51,117,Virginia,Mecklenburg County,30650,race-ethnicity,Other Races,NA,NA
51,117,Virginia,Mecklenburg County,30650,race-ethnicity,White,682.37494,2
51,119,Virginia,Middlesex County,10769,all,All,416.88901,2
51,119,Virginia,Middlesex County,10769,race-ethnicity,Black,NA,NA
51,119,Virginia,Middlesex County,10769,race-ethnicity,Other Races,NA,NA
51,119,Virginia,Middlesex County,10769,race-ethnicity,White,621.39594,2
51,121,Virginia,Montgomery County,98985,all,All,746.71448,1
51,121,Virginia,Montgomery County,98985,race-ethnicity,Black,1127.5652,1
51,121,Virginia,Montgomery County,98985,race-ethnicity,Other Races,NA,NA
51,121,Virginia,Montgomery County,98985,race-ethnicity,White,755.20032,1
51,125,Virginia,Nelson County,14836,all,All,224.72247,2
51,125,Virginia,Nelson County,14836,race-ethnicity,Black,NA,NA
51,125,Virginia,Nelson County,14836,race-ethnicity,Other Races,NA,NA
51,125,Virginia,Nelson County,14836,race-ethnicity,White,275.52863,2
51,127,Virginia,New Kent County,22391,all,All,2748.1929,1
51,127,Virginia,New Kent County,22391,race-ethnicity,Black,11101.243,1
51,127,Virginia,New Kent County,22391,race-ethnicity,Other Races,NA,NA
51,127,Virginia,New Kent County,22391,race-ethnicity,White,2434.7961,1
51,131,Virginia,Northampton County,11735,all,All,2558.4326,2
51,131,Virginia,Northampton County,11735,race-ethnicity,Black,9909.3105,2
51,131,Virginia,Northampton County,11735,race-ethnicity,Other Races,926.83563,2
51,131,Virginia,Northampton County,11735,race-ethnicity,White,680.98181,2
51,133,Virginia,Northumberland County,12147,all,All,741.13873,1
51,133,Virginia,Northumberland County,12147,race-ethnicity,Black,2411.2654000000002,1
51,133,Virginia,Northumberland County,12147,race-ethnicity,Other Races,NA,NA
51,133,Virginia,Northumberland County,12147,race-ethnicity,White,276.17593,1
51,135,Virginia,Nottoway County,15420,all,All,2053.1538,2
51,135,Virginia,Nottoway County,15420,race-ethnicity,Black,3572.187,2
51,135,Virginia,Nottoway County,15420,race-ethnicity,Other Races,NA,NA
51,135,Virginia,Nottoway County,15420,race-ethnicity,White,1265.2711,2
51,137,Virginia,Orange County,36644,all,All,570.81183,1
51,137,Virginia,Orange County,36644,race-ethnicity,Black,1430.7789,1
51,137,Virginia,Orange County,36644,race-ethnicity,Other Races,NA,NA
51,137,Virginia,Orange County,36644,race-ethnicity,White,556.58282,1
51,139,Virginia,Page County,23933,all,All,870.92834,2
51,139,Virginia,Page County,23933,race-ethnicity,Black,NA,NA
51,139,Virginia,Page County,23933,race-ethnicity,Other Races,NA,NA
51,139,Virginia,Page County,23933,race-ethnicity,White,975.76697,2
51,141,Virginia,Patrick County,17673,all,All,55.45512,2
51,141,Virginia,Patrick County,17673,race-ethnicity,Black,NA,NA
51,141,Virginia,Patrick County,17673,race-ethnicity,Other Races,NA,NA
51,141,Virginia,Patrick County,17673,race-ethnicity,White,92.199203,2
51,143,Virginia,Pittsylvania County,60949,all,All,210.35803,2
51,143,Virginia,Pittsylvania County,60949,race-ethnicity,Black,113.9248,2
51,143,Virginia,Pittsylvania County,60949,race-ethnicity,Other Races,NA,NA
51,143,Virginia,Pittsylvania County,60949,race-ethnicity,White,295.93423,2
51,145,Virginia,Powhatan County,29189,all,All,1896.3252,2
51,145,Virginia,Powhatan County,29189,race-ethnicity,Black,4833.1943,2
51,145,Virginia,Powhatan County,29189,race-ethnicity,Other Races,NA,NA
51,145,Virginia,Powhatan County,29189,race-ethnicity,White,1908.0851,2
51,147,Virginia,Prince Edward County,22950,all,All,1138.1449,2
51,147,Virginia,Prince Edward County,22950,race-ethnicity,Black,2025.2153,2
51,147,Virginia,Prince Edward County,22950,race-ethnicity,Other Races,NA,NA
51,147,Virginia,Prince Edward County,22950,race-ethnicity,White,669.51044,2
51,149,Virginia,Prince George County,38082,all,All,2936.5759,2
51,149,Virginia,Prince George County,38082,race-ethnicity,Black,3191.5212,2
51,149,Virginia,Prince George County,38082,race-ethnicity,Other Races,NA,NA
51,149,Virginia,Prince George County,38082,race-ethnicity,White,3195.2808,2
51,153,Virginia,Prince William County,468011,all,All,3422.092,2
51,153,Virginia,Prince William County,468011,race-ethnicity,Black,6028.4849,2
51,153,Virginia,Prince William County,468011,race-ethnicity,Other Races,152.14584,2
51,153,Virginia,Prince William County,468011,race-ethnicity,White,4021.6675,2
51,155,Virginia,Pulaski County,34066,all,All,2133.4714,1
51,155,Virginia,Pulaski County,34066,race-ethnicity,Black,14228.8,1
51,155,Virginia,Pulaski County,34066,race-ethnicity,Other Races,NA,NA
51,155,Virginia,Pulaski County,34066,race-ethnicity,White,1715.3837,1
51,157,Virginia,Rappahannock County,7252,all,All,238.23137,2
51,157,Virginia,Rappahannock County,7252,race-ethnicity,Black,NA,NA
51,157,Virginia,Rappahannock County,7252,race-ethnicity,Other Races,NA,NA
51,157,Virginia,Rappahannock County,7252,race-ethnicity,White,283.91345,2
51,159,Virginia,Richmond County,9038,all,All,864.65869,2
51,159,Virginia,Richmond County,9038,race-ethnicity,Black,1607.5104,2
51,159,Virginia,Richmond County,9038,race-ethnicity,Other Races,NA,NA
51,159,Virginia,Richmond County,9038,race-ethnicity,White,736.46918,2
51,161,Virginia,Roanoke County,94073,all,All,2462.9709,1
51,161,Virginia,Roanoke County,94073,race-ethnicity,Black,5998.2383,1
51,161,Virginia,Roanoke County,94073,race-ethnicity,Other Races,351.74854,1
51,161,Virginia,Roanoke County,94073,race-ethnicity,White,2320.896,1
51,163,Virginia,Rockbridge County,22752,all,All,2053.3306,2
51,163,Virginia,Rockbridge County,22752,race-ethnicity,Black,3209.9124,2
51,163,Virginia,Rockbridge County,22752,race-ethnicity,Other Races,NA,NA
51,163,Virginia,Rockbridge County,22752,race-ethnicity,White,2271.7695,2
51,165,Virginia,Rockingham County,81244,all,All,1075.2889,2
51,165,Virginia,Rockingham County,81244,race-ethnicity,Black,733.05182,2
51,165,Virginia,Rockingham County,81244,race-ethnicity,Other Races,134.15327,2
51,165,Virginia,Rockingham County,81244,race-ethnicity,White,1194.0151,2
51,167,Virginia,Russell County,26748,all,All,1966.8446,2
51,167,Virginia,Russell County,26748,race-ethnicity,Black,1047.1973,2
51,167,Virginia,Russell County,26748,race-ethnicity,Other Races,NA,NA
51,167,Virginia,Russell County,26748,race-ethnicity,White,2251.8608,2
51,169,Virginia,Scott County,21534,all,All,7439.2422,2
51,169,Virginia,Scott County,21534,race-ethnicity,Black,1311.355,2
51,169,Virginia,Scott County,21534,race-ethnicity,Other Races,NA,NA
51,169,Virginia,Scott County,21534,race-ethnicity,White,8290.499,2
51,171,Virginia,Shenandoah County,43497,all,All,3514.0161,2
51,171,Virginia,Shenandoah County,43497,race-ethnicity,Black,28218.695,2
51,171,Virginia,Shenandoah County,43497,race-ethnicity,Other Races,757.40363,2
51,171,Virginia,Shenandoah County,43497,race-ethnicity,White,3183.6299,2
51,173,Virginia,Smyth County,30472,all,All,2017.5596,1
51,173,Virginia,Smyth County,30472,race-ethnicity,Black,8924.5869,1
51,173,Virginia,Smyth County,30472,race-ethnicity,Other Races,NA,NA
51,173,Virginia,Smyth County,30472,race-ethnicity,White,1945.9305,1
51,175,Virginia,Southampton County,17586,all,All,141.60562,2
51,175,Virginia,Southampton County,17586,race-ethnicity,Black,103.48817,2
51,175,Virginia,Southampton County,17586,race-ethnicity,Other Races,NA,NA
51,175,Virginia,Southampton County,17586,race-ethnicity,White,190.98804,2
51,177,Virginia,Spotsylvania County,134238,all,All,269.23828,1
51,177,Virginia,Spotsylvania County,134238,race-ethnicity,Black,506.28537,1
51,177,Virginia,Spotsylvania County,134238,race-ethnicity,Other Races,NA,NA
51,177,Virginia,Spotsylvania County,134238,race-ethnicity,White,259.27908,1
51,179,Virginia,Stafford County,149960,all,All,659.62634,1
51,179,Virginia,Stafford County,149960,race-ethnicity,Black,1783.571,1
51,179,Virginia,Stafford County,149960,race-ethnicity,Other Races,51.103634,1
51,179,Virginia,Stafford County,149960,race-ethnicity,White,542.87329,1
51,181,Virginia,Surry County,6474,all,All,1022.5905,2
51,181,Virginia,Surry County,6474,race-ethnicity,Black,2290.7783,2
51,181,Virginia,Surry County,6474,race-ethnicity,Other Races,NA,NA
51,181,Virginia,Surry County,6474,race-ethnicity,White,NA,NA
51,183,Virginia,Sussex County,11237,all,All,1540.1465,1
51,183,Virginia,Sussex County,11237,race-ethnicity,Black,2300.1284,1
51,183,Virginia,Sussex County,11237,race-ethnicity,Other Races,NA,NA
51,183,Virginia,Sussex County,11237,race-ethnicity,White,1084.991,1
51,185,Virginia,Tazewell County,40855,all,All,2494.0286,2
51,185,Virginia,Tazewell County,40855,race-ethnicity,Black,3018.5339,2
51,185,Virginia,Tazewell County,40855,race-ethnicity,Other Races,3205.7703,2
51,185,Virginia,Tazewell County,40855,race-ethnicity,White,2423.2927,2
51,187,Virginia,Warren County,40003,all,All,2662.1299,1
51,187,Virginia,Warren County,40003,race-ethnicity,Black,22488.334,1
51,187,Virginia,Warren County,40003,race-ethnicity,Other Races,563.35803,1
51,187,Virginia,Warren County,40003,race-ethnicity,White,2358.9509,1
51,191,Virginia,Washington County,54402,all,All,1143.9955,2
51,191,Virginia,Washington County,54402,race-ethnicity,Black,3489.9446,2
51,191,Virginia,Washington County,54402,race-ethnicity,Other Races,NA,NA
51,191,Virginia,Washington County,54402,race-ethnicity,White,1141.4292,2
51,193,Virginia,Westmoreland County,17830,all,All,850.12878,2
51,193,Virginia,Westmoreland County,17830,race-ethnicity,Black,283.67828,2
51,193,Virginia,Westmoreland County,17830,race-ethnicity,Other Races,NA,NA
51,193,Virginia,Westmoreland County,17830,race-ethnicity,White,1169.6864,2
51,195,Virginia,Wise County,38012,all,All,3644.8462,2
51,195,Virginia,Wise County,38012,race-ethnicity,Black,1828.6483,2
51,195,Virginia,Wise County,38012,race-ethnicity,Other Races,NA,NA
51,195,Virginia,Wise County,38012,race-ethnicity,White,3900.8113,2
51,197,Virginia,Wythe County,28754,all,All,2328.874,2
51,197,Virginia,Wythe County,28754,race-ethnicity,Black,8175.9463,2
51,197,Virginia,Wythe County,28754,race-ethnicity,Other Races,NA,NA
51,197,Virginia,Wythe County,28754,race-ethnicity,White,2297.6965,2
51,199,Virginia,York County,67846,all,All,4953.1143,1
51,199,Virginia,York County,67846,race-ethnicity,Black,9067.3096,1
51,199,Virginia,York County,67846,race-ethnicity,Other Races,286.37582,1
51,199,Virginia,York County,67846,race-ethnicity,White,5289.6919,1
51,510,Virginia,Alexandria city,160530,all,All,6456.001,2
51,510,Virginia,Alexandria city,160530,race-ethnicity,Black,7470.5518,2
51,510,Virginia,Alexandria city,160530,race-ethnicity,Other Races,180.26138,2
51,510,Virginia,Alexandria city,160530,race-ethnicity,White,9168.2881,2
51,520,Virginia,Bristol city,16482,all,All,1092.1136,2
51,520,Virginia,Bristol city,16482,race-ethnicity,Black,18786.904,2
51,520,Virginia,Bristol city,16482,race-ethnicity,Other Races,NA,NA
51,520,Virginia,Bristol city,16482,race-ethnicity,White,715.23132,2
51,530,Virginia,Buena Vista city,6237,all,All,628.29065,2
51,530,Virginia,Buena Vista city,6237,race-ethnicity,Black,NA,NA
51,530,Virginia,Buena Vista city,6237,race-ethnicity,Other Races,NA,NA
51,530,Virginia,Buena Vista city,6237,race-ethnicity,White,764.64435,2
51,540,Virginia,Charlottesville city,48117,all,All,1889.0927,2
51,540,Virginia,Charlottesville city,48117,race-ethnicity,Black,6391.083,2
51,540,Virginia,Charlottesville city,48117,race-ethnicity,Other Races,NA,NA
51,540,Virginia,Charlottesville city,48117,race-ethnicity,White,1076.4495,2
51,550,Virginia,Chesapeake city,242634,all,All,755.49451,1
51,550,Virginia,Chesapeake city,242634,race-ethnicity,Black,1506.6144,1
51,550,Virginia,Chesapeake city,242634,race-ethnicity,Other Races,NA,NA
51,550,Virginia,Chesapeake city,242634,race-ethnicity,White,464.03711,1
51,570,Virginia,Colonial Heights city,17833,all,All,19645.424,2
51,570,Virginia,Colonial Heights city,17833,race-ethnicity,Black,20931.17,2
51,570,Virginia,Colonial Heights city,17833,race-ethnicity,Other Races,2233.8049,2
51,570,Virginia,Colonial Heights city,17833,race-ethnicity,White,21392.404,2
51,580,Virginia,Covington city,5460,all,All,509.50223,2
51,580,Virginia,Covington city,5460,race-ethnicity,Black,4772.1309,2
51,580,Virginia,Covington city,5460,race-ethnicity,Other Races,NA,NA
51,580,Virginia,Covington city,5460,race-ethnicity,White,204.64963,2
51,590,Virginia,Danville city,40693,all,All,2554.4126,2
51,590,Virginia,Danville city,40693,race-ethnicity,Black,7563.4829,2
51,590,Virginia,Danville city,40693,race-ethnicity,Other Races,NA,NA
51,590,Virginia,Danville city,40693,race-ethnicity,White,674.74933,2
51,595,Virginia,Emporia city,5121,all,All,7046.4219,2
51,595,Virginia,Emporia city,5121,race-ethnicity,Black,13417.416,2
51,595,Virginia,Emporia city,5121,race-ethnicity,Other Races,NA,NA
51,595,Virginia,Emporia city,5121,race-ethnicity,White,2233.8049,2
51,600,Virginia,Fairfax city,24574,all,All,1284.361,2
51,600,Virginia,Fairfax city,24574,race-ethnicity,Black,5154.5508,2
51,600,Virginia,Fairfax city,24574,race-ethnicity,Other Races,158.7957,2
51,600,Virginia,Fairfax city,24574,race-ethnicity,White,1192.6775,2
51,610,Virginia,Falls Church city,14772,all,All,2196.23,2
51,610,Virginia,Falls Church city,14772,race-ethnicity,Black,NA,NA
51,610,Virginia,Falls Church city,14772,race-ethnicity,Other Races,795.28711,2
51,610,Virginia,Falls Church city,14772,race-ethnicity,White,2248.9346,2
51,620,Virginia,Franklin city,8013,all,All,8716.0537,2
51,620,Virginia,Franklin city,8013,race-ethnicity,Black,2473.0105,2
51,620,Virginia,Franklin city,8013,race-ethnicity,Other Races,NA,NA
51,620,Virginia,Franklin city,8013,race-ethnicity,White,15351.487,2
51,630,Virginia,Fredericksburg city,29144,all,All,1467.5216,2
51,630,Virginia,Fredericksburg city,29144,race-ethnicity,Black,4659.2417,2
51,630,Virginia,Fredericksburg city,29144,race-ethnicity,Other Races,NA,NA
51,630,Virginia,Fredericksburg city,29144,race-ethnicity,White,1084.8877,2
51,640,Virginia,Galax city,6423,all,All,2790.9573,2
51,640,Virginia,Galax city,6423,race-ethnicity,Black,NA,NA
51,640,Virginia,Galax city,6423,race-ethnicity,Other Races,NA,NA
51,640,Virginia,Galax city,6423,race-ethnicity,White,1993.9781,2
51,650,Virginia,Hampton city,134313,all,All,8045.1016,2
51,650,Virginia,Hampton city,134313,race-ethnicity,Black,10008.835,2
51,650,Virginia,Hampton city,134313,race-ethnicity,Other Races,973.23602,2
51,650,Virginia,Hampton city,134313,race-ethnicity,White,5911.8921,2
51,660,Virginia,Harrisonburg city,54033,all,All,2603.2373,1
51,660,Virginia,Harrisonburg city,54033,race-ethnicity,Black,21122.58,1
51,660,Virginia,Harrisonburg city,54033,race-ethnicity,Other Races,208.94972,1
51,660,Virginia,Harrisonburg city,54033,race-ethnicity,White,2169.6873,1
51,670,Virginia,Hopewell city,22596,all,All,3179.0203,2
51,670,Virginia,Hopewell city,22596,race-ethnicity,Black,6089.4424,2
51,670,Virginia,Hopewell city,22596,race-ethnicity,Other Races,NA,NA
51,670,Virginia,Hopewell city,22596,race-ethnicity,White,973.70984,2
51,678,Virginia,Lexington city,7136,all,All,439.08951,2
51,678,Virginia,Lexington city,7136,race-ethnicity,Black,NA,NA
51,678,Virginia,Lexington city,7136,race-ethnicity,Other Races,NA,NA
51,678,Virginia,Lexington city,7136,race-ethnicity,White,534.38214,2
51,680,Virginia,Lynchburg city,82126,all,All,3979.6067,2
51,680,Virginia,Lynchburg city,82126,race-ethnicity,Black,12485.987,2
51,680,Virginia,Lynchburg city,82126,race-ethnicity,Other Races,NA,NA
51,680,Virginia,Lynchburg city,82126,race-ethnicity,White,1257.0701,2
51,683,Virginia,Manassas city,41641,all,All,2488.1638,2
51,683,Virginia,Manassas city,41641,race-ethnicity,Black,5424.9351,2
51,683,Virginia,Manassas city,41641,race-ethnicity,Other Races,NA,NA
51,683,Virginia,Manassas city,41641,race-ethnicity,White,2864.0884,2
51,685,Virginia,Manassas Park city,17307,all,All,3578.4797,2
51,685,Virginia,Manassas Park city,17307,race-ethnicity,Black,4934.9409,2
51,685,Virginia,Manassas Park city,17307,race-ethnicity,Other Races,NA,NA
51,685,Virginia,Manassas Park city,17307,race-ethnicity,White,4854.9634,2
51,690,Virginia,Martinsville city,12902,all,All,3844.8743,2
51,690,Virginia,Martinsville city,12902,race-ethnicity,Black,8849.7422,2
51,690,Virginia,Martinsville city,12902,race-ethnicity,Other Races,NA,NA
51,690,Virginia,Martinsville city,12902,race-ethnicity,White,2458.6455,2
51,700,Virginia,Newport News city,178626,all,All,3120,2
51,700,Virginia,Newport News city,178626,race-ethnicity,Black,4149.9067,2
51,700,Virginia,Newport News city,178626,race-ethnicity,Other Races,91.869545,2
51,700,Virginia,Newport News city,178626,race-ethnicity,White,2378.1677,2
51,710,Virginia,Norfolk city,244076,all,All,2795.7319,2
51,710,Virginia,Norfolk city,244076,race-ethnicity,Black,4482.1836,2
51,710,Virginia,Norfolk city,244076,race-ethnicity,Other Races,70.597435,2
51,710,Virginia,Norfolk city,244076,race-ethnicity,White,1095.0276,2
51,720,Virginia,Norton city,3968,all,All,2349.231,2
51,720,Virginia,Norton city,3968,race-ethnicity,Black,NA,NA
51,720,Virginia,Norton city,3968,race-ethnicity,Other Races,NA,NA
51,720,Virginia,Norton city,3968,race-ethnicity,White,2635.8621,2
51,730,Virginia,Petersburg city,31567,all,All,1473.3438,2
51,730,Virginia,Petersburg city,31567,race-ethnicity,Black,3085.2881,2
51,730,Virginia,Petersburg city,31567,race-ethnicity,Other Races,NA,NA
51,730,Virginia,Petersburg city,31567,race-ethnicity,White,203.07317,2
51,735,Virginia,Poquoson city,12190,all,All,2579.9792,2
51,735,Virginia,Poquoson city,12190,race-ethnicity,Black,1350.9376,2
51,735,Virginia,Poquoson city,12190,race-ethnicity,Other Races,NA,NA
51,735,Virginia,Poquoson city,12190,race-ethnicity,White,3572.7683,2
51,740,Virginia,Portsmouth city,94632,all,All,2251.3372,2
51,740,Virginia,Portsmouth city,94632,race-ethnicity,Black,3413.0278,2
51,740,Virginia,Portsmouth city,94632,race-ethnicity,Other Races,NA,NA
51,740,Virginia,Portsmouth city,94632,race-ethnicity,White,1097.144,2
51,750,Virginia,Radford city,18339,all,All,3490.0896,2
51,750,Virginia,Radford city,18339,race-ethnicity,Black,23817.773,2
51,750,Virginia,Radford city,18339,race-ethnicity,Other Races,NA,NA
51,750,Virginia,Radford city,18339,race-ethnicity,White,2784.3906,2
51,760,Virginia,Richmond city,228783,all,All,4022.4766,2
51,760,Virginia,Richmond city,228783,race-ethnicity,Black,3769.6816,2
51,760,Virginia,Richmond city,228783,race-ethnicity,Other Races,60.096153,2
51,760,Virginia,Richmond city,228783,race-ethnicity,White,6078.5239,2
51,770,Virginia,Roanoke city,99920,all,All,4808.5405,2
51,770,Virginia,Roanoke city,99920,race-ethnicity,Black,9115.1289,2
51,770,Virginia,Roanoke city,99920,race-ethnicity,Other Races,NA,NA
51,770,Virginia,Roanoke city,99920,race-ethnicity,White,3047.9417,2
51,775,Virginia,Salem city,25643,all,All,4908.0825,2
51,775,Virginia,Salem city,25643,race-ethnicity,Black,3927.457,2
51,775,Virginia,Salem city,25643,race-ethnicity,Other Races,NA,NA
51,775,Virginia,Salem city,25643,race-ethnicity,White,5803.3936,2
51,790,Virginia,Staunton city,24922,all,All,5344.7354,2
51,790,Virginia,Staunton city,24922,race-ethnicity,Black,30133.871,2
51,790,Virginia,Staunton city,24922,race-ethnicity,Other Races,NA,NA
51,790,Virginia,Staunton city,24922,race-ethnicity,White,4371.9971,2
51,800,Virginia,Suffolk city,91185,all,All,858.49786,2
51,800,Virginia,Suffolk city,91185,race-ethnicity,Black,1519.3865,2
51,800,Virginia,Suffolk city,91185,race-ethnicity,Other Races,NA,NA
51,800,Virginia,Suffolk city,91185,race-ethnicity,White,334.81033,2
51,810,Virginia,Virginia Beach city,450189,all,All,3546.7273,1
51,810,Virginia,Virginia Beach city,450189,race-ethnicity,Black,8410.5811,1
51,810,Virginia,Virginia Beach city,450189,race-ethnicity,Other Races,402.27164,1
51,810,Virginia,Virginia Beach city,450189,race-ethnicity,White,2994.0916,1
51,820,Virginia,Waynesboro city,22628,all,All,346.76813,2
51,820,Virginia,Waynesboro city,22628,race-ethnicity,Black,2555.584,2
51,820,Virginia,Waynesboro city,22628,race-ethnicity,Other Races,NA,NA
51,820,Virginia,Waynesboro city,22628,race-ethnicity,White,241.15706,2
51,830,Virginia,Williamsburg city,14896,all,All,1990.8062,2
51,830,Virginia,Williamsburg city,14896,race-ethnicity,Black,5843.9434,2
51,830,Virginia,Williamsburg city,14896,race-ethnicity,Other Races,332.22815,2
51,830,Virginia,Williamsburg city,14896,race-ethnicity,White,1545.5233,2
51,840,Virginia,Winchester city,28108,all,All,5475.9775,2
51,840,Virginia,Winchester city,28108,race-ethnicity,Black,62761.293,2
51,840,Virginia,Winchester city,28108,race-ethnicity,Other Races,NA,NA
51,840,Virginia,Winchester city,28108,race-ethnicity,White,3723.8462,2
53,001,Washington,Adams County,19759,all,All,9930.3232,2
53,001,Washington,Adams County,19759,race-ethnicity,Black,NA,NA
53,001,Washington,Adams County,19759,race-ethnicity,Other Races,1101.2731,2
53,001,Washington,Adams County,19759,race-ethnicity,White,12152.48,2
53,003,Washington,Asotin County,22610,all,All,4285.5713,2
53,003,Washington,Asotin County,22610,race-ethnicity,Black,NA,NA
53,003,Washington,Asotin County,22610,race-ethnicity,Other Races,477.91095,2
53,003,Washington,Asotin County,22610,race-ethnicity,White,4974.0747,2
53,005,Washington,Benton County,201877,all,All,5892.1875,1
53,005,Washington,Benton County,201877,race-ethnicity,Black,12449.524,1
53,005,Washington,Benton County,201877,race-ethnicity,Other Races,359.42841,1
53,005,Washington,Benton County,201877,race-ethnicity,White,7625.0615,1
53,007,Washington,Chelan County,77036,all,All,3783.1587,1
53,007,Washington,Chelan County,77036,race-ethnicity,Black,NA,NA
53,007,Washington,Chelan County,77036,race-ethnicity,Other Races,NA,NA
53,007,Washington,Chelan County,77036,race-ethnicity,White,6038.5254,1
53,009,Washington,Clallam County,76737,all,All,3640.5039,2
53,009,Washington,Clallam County,76737,race-ethnicity,Black,NA,NA
53,009,Washington,Clallam County,76737,race-ethnicity,Other Races,2049.7686,2
53,009,Washington,Clallam County,76737,race-ethnicity,White,3800.6724,2
53,011,Washington,Clark County,481857,all,All,1534.9608,2
53,011,Washington,Clark County,481857,race-ethnicity,Black,NA,NA
53,011,Washington,Clark County,481857,race-ethnicity,Other Races,275.36539,2
53,011,Washington,Clark County,481857,race-ethnicity,White,1522.493,2
53,013,Washington,Columbia County,4059,all,All,NA,NA
53,013,Washington,Columbia County,4059,race-ethnicity,Black,NA,NA
53,013,Washington,Columbia County,4059,race-ethnicity,Other Races,NA,NA
53,013,Washington,Columbia County,4059,race-ethnicity,White,NA,NA
53,015,Washington,Cowlitz County,108987,all,All,4687.0908,1
53,015,Washington,Cowlitz County,108987,race-ethnicity,Black,22067.084,1
53,015,Washington,Cowlitz County,108987,race-ethnicity,Other Races,1141.0836,1
53,015,Washington,Cowlitz County,108987,race-ethnicity,White,5127.1792,1
53,017,Washington,Douglas County,42907,all,All,3957.7024,1
53,017,Washington,Douglas County,42907,race-ethnicity,Black,NA,NA
53,017,Washington,Douglas County,42907,race-ethnicity,Other Races,118.61883,1
53,017,Washington,Douglas County,42907,race-ethnicity,White,6345.8872,1
53,019,Washington,Ferry County,7649,all,All,NA,NA
53,019,Washington,Ferry County,7649,race-ethnicity,Black,NA,NA
53,019,Washington,Ferry County,7649,race-ethnicity,Other Races,NA,NA
53,019,Washington,Ferry County,7649,race-ethnicity,White,NA,NA
53,021,Washington,Franklin County,94347,all,All,4647.6475,2
53,021,Washington,Franklin County,94347,race-ethnicity,Black,4381.3472,2
53,021,Washington,Franklin County,94347,race-ethnicity,Other Races,152.33298,2
53,021,Washington,Franklin County,94347,race-ethnicity,White,7288.1519,2
53,023,Washington,Garfield County,2247,all,All,917.71741,1
53,023,Washington,Garfield County,2247,race-ethnicity,Black,NA,NA
53,023,Washington,Garfield County,2247,race-ethnicity,Other Races,NA,NA
53,023,Washington,Garfield County,2247,race-ethnicity,White,1154.9878,1
53,025,Washington,Grant County,97331,all,All,3625.5317,2
53,025,Washington,Grant County,97331,race-ethnicity,Black,NA,NA
53,025,Washington,Grant County,97331,race-ethnicity,Other Races,57.576572,2
53,025,Washington,Grant County,97331,race-ethnicity,White,5324.5547,2
53,027,Washington,Grays Harbor County,73901,all,All,2149.7888,2
53,027,Washington,Grays Harbor County,73901,race-ethnicity,Black,1660.509,2
53,027,Washington,Grays Harbor County,73901,race-ethnicity,Other Races,972.11249,2
53,027,Washington,Grays Harbor County,73901,race-ethnicity,White,2387.7424,2
53,029,Washington,Island County,84460,all,All,1058.2283,2
53,029,Washington,Island County,84460,race-ethnicity,Black,7298.2046,2
53,029,Washington,Island County,84460,race-ethnicity,Other Races,311.85291,2
53,029,Washington,Island County,84460,race-ethnicity,White,1178.4828,2
53,031,Washington,Jefferson County,31729,all,All,3748.4731,2
53,031,Washington,Jefferson County,31729,race-ethnicity,Black,NA,NA
53,031,Washington,Jefferson County,31729,race-ethnicity,Other Races,NA,NA
53,031,Washington,Jefferson County,31729,race-ethnicity,White,4398.668,2
