state,county,state_name,county_name,population,subgroup_type,subgroup,lbw,lbw_lb,lbw_ub,lbw_quality,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
48,075,Texas,Childress County,7291,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0462165,0.70578629,1.3866467,1
48,075,Texas,Childress County,7291,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,075,Texas,Childress County,7291,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.90595198,0.54861188,1.2632921,1
48,077,Texas,Clay County,10456,all,All,0.080842897,0.078590803,0.083094992,3,0.93453223,0.65819997,1.2108644,1
48,077,Texas,Clay County,10456,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,077,Texas,Clay County,10456,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,NA,NA,NA,NA
48,077,Texas,Clay County,10456,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,077,Texas,Clay County,10456,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.92699683,0.6629144,1.1910793,1
48,079,Texas,Cochran County,2836,all,All,0.080842897,0.078590803,0.083094992,3,1.0798843,0.69196922,1.4677994,1
48,079,Texas,Cochran County,2836,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,079,Texas,Cochran County,2836,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.2357595,0.85440522,1.6171137,1
48,079,Texas,Cochran County,2836,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,079,Texas,Cochran County,2836,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.9962604,-0.66464734,2.6571681,3
48,081,Texas,Coke County,3370,all,All,0.080842897,0.078590803,0.083094992,3,0.9819786,0.47025922,1.493698,3
48,081,Texas,Coke County,3370,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,081,Texas,Coke County,3370,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,NA,NA,NA,NA
48,081,Texas,Coke County,3370,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,081,Texas,Coke County,3370,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.99096256,0.45218861,1.5297365,3
48,083,Texas,Coleman County,8397,all,All,0.080842897,0.078590803,0.083094992,3,1.0876596,0.7754184,1.3999008,1
48,083,Texas,Coleman County,8397,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,083,Texas,Coleman County,8397,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.3637844,0.95431858,1.7732502,3
48,083,Texas,Coleman County,8397,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,083,Texas,Coleman County,8397,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.97407538,0.62053043,1.3276204,1
48,085,Texas,Collin County,1005146,all,All,0.077530511,0.072565183,0.082495838,1,1.0834507,1.0594087,1.1074927,1
48,085,Texas,Collin County,1005146,race-ethnicity,"Black, Non-Hispanic",0.13670886,0.11714863,0.15626909,1,1.1260641,1.0659827,1.1861454,1
48,085,Texas,Collin County,1005146,race-ethnicity,Hispanic,0.065673031,0.055194918,0.07615114,1,1.116565,1.0746065,1.1585234,1
48,085,Texas,Collin County,1005146,race-ethnicity,Other Races and Ethnicities,0.092320263,0.080852859,0.10378767,1,NA,NA,NA,NA
48,085,Texas,Collin County,1005146,race-ethnicity,"White, Non-Hispanic",0.062383264,0.055904925,0.068861604,1,1.0802836,1.051392,1.1091753,1
48,087,Texas,Collingsworth County,2962,all,All,0.080842897,0.078590803,0.083094992,3,0.96175301,0.51716673,1.4063393,1
48,087,Texas,Collingsworth County,2962,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,087,Texas,Collingsworth County,2962,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.97643119,0.28088123,1.6719812,3
48,087,Texas,Collingsworth County,2962,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,087,Texas,Collingsworth County,2962,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,089,Texas,Colorado County,21217,all,All,0.080842897,0.078590803,0.083094992,3,1.0808939,0.88988328,1.2719045,1
48,089,Texas,Colorado County,21217,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,0.99096686,0.60325855,1.3786751,1
48,089,Texas,Colorado County,21217,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0565907,0.8401317,1.2730497,1
48,089,Texas,Colorado County,21217,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,089,Texas,Colorado County,21217,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0926127,0.80960488,1.3756206,1
48,091,Texas,Comal County,148373,all,All,0.083333336,0.069456875,0.097209796,1,0.95930284,0.89651376,1.022092,1
48,091,Texas,Comal County,148373,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,1.3368919,0.9501909,1.7235929,1
48,091,Texas,Comal County,148373,race-ethnicity,Hispanic,0.098920867,0.07410416,0.12373757,1,0.92035639,0.84468985,0.99602294,1
48,091,Texas,Comal County,148373,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3,NA,NA,NA,NA
48,091,Texas,Comal County,148373,race-ethnicity,"White, Non-Hispanic",0.076484017,0.058884062,0.094083972,1,0.98419905,0.90952253,1.0588756,1
48,093,Texas,Comanche County,13534,all,All,0.080842897,0.078590803,0.083094992,3,0.92734617,0.70652711,1.1481652,1
48,093,Texas,Comanche County,13534,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,093,Texas,Comanche County,13534,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.96077222,0.70710409,1.2144403,1
48,093,Texas,Comanche County,13534,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,093,Texas,Comanche County,13534,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.84976757,0.58161634,1.1179187,1
48,095,Texas,Concho County,4276,all,All,0.080842897,0.078590803,0.083094992,3,1.0540229,0.54537743,1.5626683,3
48,095,Texas,Concho County,4276,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,095,Texas,Concho County,4276,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.5990256,0.95441568,2.2436354,3
48,095,Texas,Concho County,4276,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,095,Texas,Concho County,4276,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,097,Texas,Cooke County,40574,all,All,0.080842897,0.078590803,0.083094992,3,1.0226507,0.8904171,1.1548843,1
48,097,Texas,Cooke County,40574,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,097,Texas,Cooke County,40574,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0179207,0.82767117,1.2081703,1
48,097,Texas,Cooke County,40574,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,097,Texas,Cooke County,40574,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0165982,0.86957437,1.163622,1
48,099,Texas,Coryell County,74808,all,All,0.080842897,0.078590803,0.083094992,3,1.036569,0.93779987,1.1353382,1
48,099,Texas,Coryell County,74808,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,1.0048529,0.77416313,1.2355427,1
48,099,Texas,Coryell County,74808,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.2250524,1.0573032,1.3928015,1
48,099,Texas,Coryell County,74808,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,099,Texas,Coryell County,74808,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.96635216,0.85142767,1.0812767,1
48,101,Texas,Cottle County,1389,all,All,0.080842897,0.078590803,0.083094992,3,1.5663034,-2.1033077,5.2359142,3
48,101,Texas,Cottle County,1389,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,101,Texas,Cottle County,1389,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,NA,NA,NA,NA
48,101,Texas,Cottle County,1389,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,101,Texas,Cottle County,1389,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,103,Texas,Crane County,4794,all,All,0.080842897,0.078590803,0.083094992,3,0.94097775,0.59363639,1.2883191,1
48,103,Texas,Crane County,4794,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,103,Texas,Crane County,4794,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0445881,0.72007018,1.3691059,1
48,103,Texas,Crane County,4794,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,103,Texas,Crane County,4794,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,105,Texas,Crockett County,3499,all,All,0.080842897,0.078590803,0.083094992,3,1.2474171,0.8788988,1.6159353,1
48,105,Texas,Crockett County,3499,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,105,Texas,Crockett County,3499,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.2967888,0.98514056,1.6084371,1
48,105,Texas,Crockett County,3499,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,105,Texas,Crockett County,3499,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,107,Texas,Crosby County,5779,all,All,0.080842897,0.078590803,0.083094992,3,1.2015449,0.87888539,1.5242044,1
48,107,Texas,Crosby County,5779,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,107,Texas,Crosby County,5779,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.2987384,1.0149823,1.5824944,1
48,107,Texas,Crosby County,5779,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,107,Texas,Crosby County,5779,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,109,Texas,Culberson County,2204,all,All,0.080842897,0.078590803,0.083094992,3,0.97166848,0.46814078,1.4751962,3
48,109,Texas,Culberson County,2204,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,109,Texas,Culberson County,2204,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.91872734,0.51603675,1.3214179,3
48,109,Texas,Culberson County,2204,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,109,Texas,Culberson County,2204,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,111,Texas,Dallam County,7200,all,All,0.080842897,0.078590803,0.083094992,3,0.92363083,0.68074679,1.1665149,1
48,111,Texas,Dallam County,7200,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,111,Texas,Dallam County,7200,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.88278979,0.61914849,1.1464311,1
48,111,Texas,Dallam County,7200,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,111,Texas,Dallam County,7200,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0462307,0.73669952,1.3557618,1
48,113,Texas,Dallas County,2637772,all,All,0.085521147,0.082715444,0.088326849,1,0.92350501,0.90814662,0.9388634,1
48,113,Texas,Dallas County,2637772,race-ethnicity,"Black, Non-Hispanic",0.13218662,0.12498119,0.13939206,1,0.984083,0.95877594,1.0093901,1
48,113,Texas,Dallas County,2637772,race-ethnicity,Hispanic,0.070459969,0.066765703,0.074154235,1,0.87613082,0.86051601,0.89174563,1
48,113,Texas,Dallas County,2637772,race-ethnicity,Other Races and Ethnicities,0.086876154,0.077186756,0.096565552,1,NA,NA,NA,NA
48,113,Texas,Dallas County,2637772,race-ethnicity,"White, Non-Hispanic",0.069676772,0.064080402,0.075273141,1,0.98527449,0.94820458,1.0223444,1
48,115,Texas,Dawson County,12619,all,All,0.080842897,0.078590803,0.083094992,3,1.0249248,0.80667239,1.2431771,1
48,115,Texas,Dawson County,12619,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,115,Texas,Dawson County,12619,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0690765,0.86970842,1.2684447,1
48,115,Texas,Dawson County,12619,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,115,Texas,Dawson County,12619,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0128874,0.62821943,1.3975554,1
48,117,Texas,Deaf Smith County,18760,all,All,0.080842897,0.078590803,0.083094992,3,0.79368311,0.63411176,0.95325446,1
48,117,Texas,Deaf Smith County,18760,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,117,Texas,Deaf Smith County,18760,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.79070371,0.65898854,0.92241889,1
48,117,Texas,Deaf Smith County,18760,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,117,Texas,Deaf Smith County,18760,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.77013618,0.37246108,1.1678113,1
48,119,Texas,Delta County,5349,all,All,0.080842897,0.078590803,0.083094992,3,0.97650725,0.57242745,1.3805871,1
48,119,Texas,Delta County,5349,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,119,Texas,Delta County,5349,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,NA,NA,NA,NA
48,119,Texas,Delta County,5349,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,119,Texas,Delta County,5349,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0143784,0.61827803,1.4104788,3
48,121,Texas,Denton County,859064,all,All,0.068899035,0.06389831,0.073899761,1,1.0378526,1.0082651,1.0674402,1
48,121,Texas,Denton County,859064,race-ethnicity,"Black, Non-Hispanic",0.13669725,0.11630316,0.15709133,1,1.0145938,0.9337365,1.0954512,1
48,121,Texas,Denton County,859064,race-ethnicity,Hispanic,0.059533723,0.050070856,0.068996586,1,1.0388927,0.99458092,1.0832045,1
48,121,Texas,Denton County,859064,race-ethnicity,Other Races and Ethnicities,0.077095807,0.062792167,0.091399446,1,NA,NA,NA,NA
48,121,Texas,Denton County,859064,race-ethnicity,"White, Non-Hispanic",0.056562439,0.05017272,0.062952153,1,1.0511307,1.016338,1.0859233,1
48,123,Texas,DeWitt County,20187,all,All,0.080842897,0.078590803,0.083094992,3,1.1466575,0.95125854,1.3420564,1
48,123,Texas,DeWitt County,20187,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,123,Texas,DeWitt County,20187,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.1816293,0.91792858,1.44533,2
48,123,Texas,DeWitt County,20187,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,123,Texas,DeWitt County,20187,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0994633,0.84935117,1.3495755,1
48,125,Texas,Dickens County,2249,all,All,0.080842897,0.078590803,0.083094992,3,0.57346636,0.025185119,1.1217476,1
48,125,Texas,Dickens County,2249,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,125,Texas,Dickens County,2249,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,NA,NA,NA,NA
48,125,Texas,Dickens County,2249,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,125,Texas,Dickens County,2249,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.92197871,-0.71887183,2.5628293,3
48,127,Texas,Dimmit County,10308,all,All,0.080842897,0.078590803,0.083094992,3,0.9613443,0.73308289,1.1896057,1
48,127,Texas,Dimmit County,10308,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,127,Texas,Dimmit County,10308,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.98854166,0.80499953,1.1720837,1
48,127,Texas,Dimmit County,10308,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,127,Texas,Dimmit County,10308,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,129,Texas,Donley County,3319,all,All,0.080842897,0.078590803,0.083094992,3,1.0408897,0.51376611,1.5680134,3
48,129,Texas,Donley County,3319,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,129,Texas,Donley County,3319,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,NA,NA,NA,NA
48,129,Texas,Donley County,3319,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,129,Texas,Donley County,3319,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0346378,0.39855859,1.670717,3
48,131,Texas,Duval County,11212,all,All,0.080842897,0.078590803,0.083094992,3,1.0317141,0.80694252,1.2564857,1
48,131,Texas,Duval County,11212,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,131,Texas,Duval County,11212,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.042012,0.86603737,1.2179866,1
48,131,Texas,Duval County,11212,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,131,Texas,Duval County,11212,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,133,Texas,Eastland County,18322,all,All,0.080842897,0.078590803,0.083094992,3,1.0195692,0.82885045,1.2102879,1
48,133,Texas,Eastland County,18322,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,133,Texas,Eastland County,18322,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.97375399,0.67383432,1.2736737,1
48,133,Texas,Eastland County,18322,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,133,Texas,Eastland County,18322,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0351382,0.83463305,1.2356435,1
48,135,Texas,Ector County,162124,all,All,0.10203401,0.091200471,0.11286755,1,0.92788053,0.86866987,0.98709118,1
48,135,Texas,Ector County,162124,race-ethnicity,"Black, Non-Hispanic",0.23999999,0.17165247,0.30834752,1,1.0383731,0.80577475,1.2709715,1
48,135,Texas,Ector County,162124,race-ethnicity,Hispanic,0.091831803,0.079387933,0.10427567,1,0.92327964,0.87046349,0.9760958,1
48,135,Texas,Ector County,162124,race-ethnicity,Other Races and Ethnicities,0.16176471,0.074240848,0.24928857,2,NA,NA,NA,NA
48,135,Texas,Ector County,162124,race-ethnicity,"White, Non-Hispanic",0.096910112,0.075179793,0.11864043,1,0.9641645,0.84856713,1.0797619,1
48,137,Texas,Edwards County,1928,all,All,0.080842897,0.078590803,0.083094992,3,1.0883434,0.57663411,1.6000526,2
48,137,Texas,Edwards County,1928,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,137,Texas,Edwards County,1928,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.63418359,-0.80383217,2.0721993,3
48,137,Texas,Edwards County,1928,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,137,Texas,Edwards County,1928,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,139,Texas,Ellis County,179436,all,All,0.074525744,0.063586116,0.085465372,1,1.0492764,0.99345142,1.1051013,1
48,139,Texas,Ellis County,179436,race-ethnicity,"Black, Non-Hispanic",0.12145749,0.080719352,0.16219562,1,1.1783986,1.0465107,1.3102865,1
48,139,Texas,Ellis County,179436,race-ethnicity,Hispanic,0.076612905,0.057500627,0.095725186,1,1.0408709,0.96832943,1.1134124,1
48,139,Texas,Ellis County,179436,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3,NA,NA,NA,NA
48,139,Texas,Ellis County,179436,race-ethnicity,"White, Non-Hispanic",0.060085837,0.046439275,0.073732398,1,1.0654465,0.99652517,1.1343678,1
48,141,Texas,El Paso County,840758,all,All,0.081655294,0.076697513,0.086613074,1,0.94744885,0.92199051,0.97290719,1
48,141,Texas,El Paso County,840758,race-ethnicity,"Black, Non-Hispanic",0.12801932,0.095834792,0.16020384,1,1.0598551,0.92253995,1.1971703,1
48,141,Texas,El Paso County,840758,race-ethnicity,Hispanic,0.080144405,0.07473962,0.085549191,1,0.9482792,0.9277615,0.96879691,1
48,141,Texas,El Paso County,840758,race-ethnicity,Other Races and Ethnicities,0.06405694,0.035427641,0.092686243,2,NA,NA,NA,NA
48,141,Texas,El Paso County,840758,race-ethnicity,"White, Non-Hispanic",0.082016557,0.067264192,0.096768923,1,0.98384893,0.891702,1.0759959,1
48,143,Texas,Erath County,42446,all,All,0.080842897,0.078590803,0.083094992,3,1.0538285,0.9162764,1.1913805,1
48,143,Texas,Erath County,42446,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,143,Texas,Erath County,42446,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.1640044,0.99163193,1.336377,1
48,143,Texas,Erath County,42446,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,143,Texas,Erath County,42446,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.93516988,0.77790284,1.0924369,1
48,145,Texas,Falls County,17335,all,All,0.080842897,0.078590803,0.083094992,3,1.0832578,0.85084206,1.3156736,1
48,145,Texas,Falls County,17335,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,1.3792509,1.0385624,1.7199394,1
48,145,Texas,Falls County,17335,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.96090662,0.66933864,1.2524745,1
48,145,Texas,Falls County,17335,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,145,Texas,Falls County,17335,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.1640389,0.78205746,1.5460204,1
48,147,Texas,Fannin County,35286,all,All,0.080842897,0.078590803,0.083094992,3,1.0969344,0.82026082,1.373608,2
48,147,Texas,Fannin County,35286,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,-0.20548128,-3.1636841000000002,2.7527215,3
48,147,Texas,Fannin County,35286,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0096569,-0.86434042,2.8836541,3
48,147,Texas,Fannin County,35286,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,147,Texas,Fannin County,35286,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.1858952,0.89496875,1.4768217,3
48,149,Texas,Fayette County,25349,all,All,0.080842897,0.078590803,0.083094992,3,1.0175476,0.84633744,1.1887578,1
48,149,Texas,Fayette County,25349,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,1.0686551,0.61307412,1.5242361,3
48,149,Texas,Fayette County,25349,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.95718592,0.73613709,1.1782347,1
48,149,Texas,Fayette County,25349,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,149,Texas,Fayette County,25349,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0243407,0.81442809,1.2342534,1
48,151,Texas,Fisher County,3839,all,All,0.080842897,0.078590803,0.083094992,3,1.2506506,0.81090891,1.6903924,3
48,151,Texas,Fisher County,3839,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,151,Texas,Fisher County,3839,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,NA,NA,NA,NA
48,151,Texas,Fisher County,3839,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,151,Texas,Fisher County,3839,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.3495507,0.83076566,1.8683358,3
48,153,Texas,Floyd County,5837,all,All,0.080842897,0.078590803,0.083094992,3,0.90788013,0.56282449,1.2529358,1
48,153,Texas,Floyd County,5837,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,153,Texas,Floyd County,5837,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.06775,0.77408493,1.361415,1
48,153,Texas,Floyd County,5837,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,153,Texas,Floyd County,5837,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,155,Texas,Foard County,1200,all,All,0.080842897,0.078590803,0.083094992,3,NA,NA,NA,NA
48,155,Texas,Foard County,1200,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,155,Texas,Foard County,1200,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,NA,NA,NA,NA
