year,state,county,state_name,county_name,subgroup,subgroup_type,ratio_living_wage,ratio_living_wage_quality
2023,31,005,Nebraska,Arthur County,Education and Health,industry,NA,NA
2023,31,005,Nebraska,Arthur County,Leisure and Other,industry,NA,NA
2023,31,007,Nebraska,Banner County,All,all,0.4639,Weak
2023,31,007,Nebraska,Banner County,Goods Producing,industry,0.459,Weak
2023,31,007,Nebraska,Banner County,Public Administration,industry,0.5632,Weak
2023,31,007,Nebraska,Banner County,"Trade, Transit, Utilities",industry,NA,NA
2023,31,007,Nebraska,Banner County,Information Services,industry,NA,NA
2023,31,007,Nebraska,Banner County,Professional Services,industry,NA,NA
2023,31,007,Nebraska,Banner County,Education and Health,industry,NA,NA
2023,31,007,Nebraska,Banner County,Leisure and Other,industry,NA,NA
2023,31,009,Nebraska,Blaine County,All,all,0.4706,Weak
2023,31,009,Nebraska,Blaine County,Goods Producing,industry,0.5376,Weak
2023,31,009,Nebraska,Blaine County,Public Administration,industry,0.3792,Weak
2023,31,009,Nebraska,Blaine County,"Trade, Transit, Utilities",industry,0.4492,Weak
2023,31,009,Nebraska,Blaine County,Information Services,industry,NA,NA
2023,31,009,Nebraska,Blaine County,Professional Services,industry,NA,NA
2023,31,009,Nebraska,Blaine County,Education and Health,industry,NA,NA
2023,31,009,Nebraska,Blaine County,Leisure and Other,industry,NA,NA
2023,31,011,Nebraska,Boone County,All,all,0.5552,Strong
2023,31,011,Nebraska,Boone County,Goods Producing,industry,0.6618,Strong
2023,31,011,Nebraska,Boone County,Public Administration,industry,0.6168,Weak
2023,31,011,Nebraska,Boone County,"Trade, Transit, Utilities",industry,0.5888,Strong
2023,31,011,Nebraska,Boone County,Information Services,industry,NA,NA
2023,31,011,Nebraska,Boone County,Professional Services,industry,NA,NA
2023,31,011,Nebraska,Boone County,Education and Health,industry,0.386,Weak
2023,31,011,Nebraska,Boone County,Leisure and Other,industry,0.2567,Strong
2023,31,013,Nebraska,Box Butte County,All,all,0.5051,Strong
2023,31,013,Nebraska,Box Butte County,Goods Producing,industry,0.6057,Strong
2023,31,013,Nebraska,Box Butte County,Public Administration,industry,0.6363,Weak
2023,31,013,Nebraska,Box Butte County,"Trade, Transit, Utilities",industry,0.4761,Strong
2023,31,013,Nebraska,Box Butte County,Information Services,industry,0.4563,Weak
2023,31,013,Nebraska,Box Butte County,Professional Services,industry,0.5664,Strong
2023,31,013,Nebraska,Box Butte County,Education and Health,industry,0.4958,Strong
2023,31,013,Nebraska,Box Butte County,Leisure and Other,industry,0.2662,Strong
2023,31,015,Nebraska,Boyd County,All,all,0.3887,Strong
2023,31,015,Nebraska,Boyd County,Goods Producing,industry,0.395,Weak
2023,31,015,Nebraska,Boyd County,Public Administration,industry,0.5181,Weak
2023,31,015,Nebraska,Boyd County,"Trade, Transit, Utilities",industry,0.3579,Weak
2023,31,015,Nebraska,Boyd County,Information Services,industry,NA,NA
2023,31,015,Nebraska,Boyd County,Professional Services,industry,0.5676,Weak
2023,31,015,Nebraska,Boyd County,Education and Health,industry,0.3607,Weak
2023,31,015,Nebraska,Boyd County,Leisure and Other,industry,NA,NA
2023,31,017,Nebraska,Brown County,All,all,0.4743,Strong
2023,31,017,Nebraska,Brown County,Goods Producing,industry,0.5007,Strong
2023,31,017,Nebraska,Brown County,Public Administration,industry,0.5586,Weak
2023,31,017,Nebraska,Brown County,"Trade, Transit, Utilities",industry,0.4328,Strong
2023,31,017,Nebraska,Brown County,Information Services,industry,NA,NA
2023,31,017,Nebraska,Brown County,Professional Services,industry,NA,NA
2023,31,017,Nebraska,Brown County,Education and Health,industry,0.402,Weak
2023,31,017,Nebraska,Brown County,Leisure and Other,industry,0.27,Weak
2023,31,019,Nebraska,Buffalo County,All,all,0.558,Strong
2023,31,019,Nebraska,Buffalo County,Goods Producing,industry,0.6726,Strong
2023,31,019,Nebraska,Buffalo County,Public Administration,industry,0.6184,Strong
2023,31,019,Nebraska,Buffalo County,"Trade, Transit, Utilities",industry,0.5038,Strong
2023,31,019,Nebraska,Buffalo County,Information Services,industry,0.4536,Weak
2023,31,019,Nebraska,Buffalo County,Professional Services,industry,0.684,Strong
2023,31,019,Nebraska,Buffalo County,Education and Health,industry,0.6772,Strong
2023,31,019,Nebraska,Buffalo County,Leisure and Other,industry,0.3069,Strong
2023,31,021,Nebraska,Burt County,All,all,0.4769,Strong
2023,31,021,Nebraska,Burt County,Goods Producing,industry,0.5528,Strong
2023,31,021,Nebraska,Burt County,Public Administration,industry,0.5503,Strong
2023,31,021,Nebraska,Burt County,"Trade, Transit, Utilities",industry,0.397,Strong
2023,31,021,Nebraska,Burt County,Information Services,industry,0.7581,Weak
2023,31,021,Nebraska,Burt County,Professional Services,industry,0.7128,Strong
2023,31,021,Nebraska,Burt County,Education and Health,industry,0.4428,Weak
2023,31,021,Nebraska,Burt County,Leisure and Other,industry,0.3743,Weak
2023,31,023,Nebraska,Butler County,All,all,0.6444,Strong
2023,31,023,Nebraska,Butler County,Goods Producing,industry,0.9261,Strong
2023,31,023,Nebraska,Butler County,Public Administration,industry,0.5788,Strong
2023,31,023,Nebraska,Butler County,"Trade, Transit, Utilities",industry,0.4452,Strong
2023,31,023,Nebraska,Butler County,Information Services,industry,NA,NA
2023,31,023,Nebraska,Butler County,Professional Services,industry,0.6303,Strong
2023,31,023,Nebraska,Butler County,Education and Health,industry,0.4866,Weak
2023,31,023,Nebraska,Butler County,Leisure and Other,industry,NA,NA
2023,31,025,Nebraska,Cass County,All,all,0.5278,Strong
2023,31,025,Nebraska,Cass County,Goods Producing,industry,0.6951,Strong
2023,31,025,Nebraska,Cass County,Public Administration,industry,0.4762,Strong
2023,31,025,Nebraska,Cass County,"Trade, Transit, Utilities",industry,0.6046,Strong
2023,31,025,Nebraska,Cass County,Information Services,industry,0.8575,Weak
2023,31,025,Nebraska,Cass County,Professional Services,industry,0.5645,Strong
2023,31,025,Nebraska,Cass County,Education and Health,industry,0.4104,Strong
2023,31,025,Nebraska,Cass County,Leisure and Other,industry,0.2886,Strong
2023,31,027,Nebraska,Cedar County,All,all,0.4701,Strong
2023,31,027,Nebraska,Cedar County,Goods Producing,industry,0.5258,Strong
2023,31,027,Nebraska,Cedar County,Public Administration,industry,0.6014,Strong
2023,31,027,Nebraska,Cedar County,"Trade, Transit, Utilities",industry,0.4509,Strong
2023,31,027,Nebraska,Cedar County,Information Services,industry,0.2336,Weak
2023,31,027,Nebraska,Cedar County,Professional Services,industry,0.5739,Strong
2023,31,027,Nebraska,Cedar County,Education and Health,industry,0.4205,Weak
2023,31,027,Nebraska,Cedar County,Leisure and Other,industry,0.30620000000000003,Strong
2023,31,029,Nebraska,Chase County,All,all,0.5323,Strong
2023,31,029,Nebraska,Chase County,Goods Producing,industry,0.5919,Strong
2023,31,029,Nebraska,Chase County,Public Administration,industry,0.5094,Weak
2023,31,029,Nebraska,Chase County,"Trade, Transit, Utilities",industry,0.5936,Strong
2023,31,029,Nebraska,Chase County,Information Services,industry,0.8419,Weak
2023,31,029,Nebraska,Chase County,Professional Services,industry,0.691,Strong
2023,31,029,Nebraska,Chase County,Education and Health,industry,0.3476,Weak
2023,31,029,Nebraska,Chase County,Leisure and Other,industry,0.2497,Weak
2023,31,031,Nebraska,Cherry County,All,all,0.4332,Strong
2023,31,031,Nebraska,Cherry County,Goods Producing,industry,0.457,Strong
2023,31,031,Nebraska,Cherry County,Public Administration,industry,0.5927,Strong
2023,31,031,Nebraska,Cherry County,"Trade, Transit, Utilities",industry,0.3564,Strong
2023,31,031,Nebraska,Cherry County,Information Services,industry,NA,NA
2023,31,031,Nebraska,Cherry County,Professional Services,industry,0.4928,Strong
2023,31,031,Nebraska,Cherry County,Education and Health,industry,0.4809,Weak
2023,31,031,Nebraska,Cherry County,Leisure and Other,industry,NA,NA
2023,31,033,Nebraska,Cheyenne County,All,all,0.5106,Strong
2023,31,033,Nebraska,Cheyenne County,Goods Producing,industry,0.5372,Strong
2023,31,033,Nebraska,Cheyenne County,Public Administration,industry,0.5974,Strong
2023,31,033,Nebraska,Cheyenne County,"Trade, Transit, Utilities",industry,0.4939,Strong
2023,31,033,Nebraska,Cheyenne County,Information Services,industry,0.3173,Weak
2023,31,033,Nebraska,Cheyenne County,Professional Services,industry,0.523,Strong
2023,31,033,Nebraska,Cheyenne County,Education and Health,industry,0.7616,Strong
2023,31,033,Nebraska,Cheyenne County,Leisure and Other,industry,0.343,Strong
2023,31,035,Nebraska,Clay County,All,all,0.5714,Strong
2023,31,035,Nebraska,Clay County,Goods Producing,industry,0.6407,Strong
2023,31,035,Nebraska,Clay County,Public Administration,industry,0.6691,Strong
2023,31,035,Nebraska,Clay County,"Trade, Transit, Utilities",industry,0.6153,Strong
2023,31,035,Nebraska,Clay County,Information Services,industry,NA,NA
2023,31,035,Nebraska,Clay County,Professional Services,industry,NA,NA
2023,31,035,Nebraska,Clay County,Education and Health,industry,0.3842,Weak
2023,31,035,Nebraska,Clay County,Leisure and Other,industry,0.3082,Weak
2023,31,037,Nebraska,Colfax County,All,all,0.5697,Strong
2023,31,037,Nebraska,Colfax County,Goods Producing,industry,0.658,Strong
2023,31,037,Nebraska,Colfax County,Public Administration,industry,0.6256,Strong
2023,31,037,Nebraska,Colfax County,"Trade, Transit, Utilities",industry,0.4927,Strong
2023,31,037,Nebraska,Colfax County,Information Services,industry,NA,NA
2023,31,037,Nebraska,Colfax County,Professional Services,industry,0.5574,Strong
2023,31,037,Nebraska,Colfax County,Education and Health,industry,0.5011,Weak
2023,31,037,Nebraska,Colfax County,Leisure and Other,industry,NA,NA
2023,31,039,Nebraska,Cuming County,All,all,0.5676,Strong
2023,31,039,Nebraska,Cuming County,Goods Producing,industry,0.6324,Strong
2023,31,039,Nebraska,Cuming County,Public Administration,industry,0.6008,Strong
2023,31,039,Nebraska,Cuming County,"Trade, Transit, Utilities",industry,0.5158,Strong
2023,31,039,Nebraska,Cuming County,Information Services,industry,0.6441,Weak
2023,31,039,Nebraska,Cuming County,Professional Services,industry,0.7289,Strong
2023,31,039,Nebraska,Cuming County,Education and Health,industry,0.6724,Strong
2023,31,039,Nebraska,Cuming County,Leisure and Other,industry,0.3333,Strong
2023,31,041,Nebraska,Custer County,All,all,0.5267,Strong
2023,31,041,Nebraska,Custer County,Goods Producing,industry,0.6888,Strong
2023,31,041,Nebraska,Custer County,Public Administration,industry,0.5721,Strong
2023,31,041,Nebraska,Custer County,"Trade, Transit, Utilities",industry,0.4318,Strong
2023,31,041,Nebraska,Custer County,Information Services,industry,0.2993,Weak
2023,31,041,Nebraska,Custer County,Professional Services,industry,0.5956,Strong
2023,31,041,Nebraska,Custer County,Education and Health,industry,0.4862,Strong
2023,31,041,Nebraska,Custer County,Leisure and Other,industry,0.3059,Strong
2023,31,043,Nebraska,Dakota County,All,all,0.5896,Strong
2023,31,043,Nebraska,Dakota County,Goods Producing,industry,0.6443,Strong
2023,31,043,Nebraska,Dakota County,Public Administration,industry,0.5831,Strong
2023,31,043,Nebraska,Dakota County,"Trade, Transit, Utilities",industry,0.5708,Strong
2023,31,043,Nebraska,Dakota County,Information Services,industry,0.5969,Weak
2023,31,043,Nebraska,Dakota County,Professional Services,industry,0.6956,Strong
2023,31,043,Nebraska,Dakota County,Education and Health,industry,0.477,Strong
2023,31,043,Nebraska,Dakota County,Leisure and Other,industry,0.324,Strong
2023,31,045,Nebraska,Dawes County,All,all,0.4476,Strong
2023,31,045,Nebraska,Dawes County,Goods Producing,industry,0.51,Strong
2023,31,045,Nebraska,Dawes County,Public Administration,industry,0.5921,Strong
2023,31,045,Nebraska,Dawes County,"Trade, Transit, Utilities",industry,0.3787,Strong
2023,31,045,Nebraska,Dawes County,Information Services,industry,0.5392,Weak
2023,31,045,Nebraska,Dawes County,Professional Services,industry,0.5258,Strong
2023,31,045,Nebraska,Dawes County,Education and Health,industry,0.5328,Strong
2023,31,045,Nebraska,Dawes County,Leisure and Other,industry,0.2629,Strong
2023,31,047,Nebraska,Dawson County,All,all,0.5371,Strong
2023,31,047,Nebraska,Dawson County,Goods Producing,industry,0.5905,Strong
2023,31,047,Nebraska,Dawson County,Public Administration,industry,0.615,Strong
2023,31,047,Nebraska,Dawson County,"Trade, Transit, Utilities",industry,0.4959,Strong
2023,31,047,Nebraska,Dawson County,Information Services,industry,0.7587,Weak
2023,31,047,Nebraska,Dawson County,Professional Services,industry,0.6845,Strong
2023,31,047,Nebraska,Dawson County,Education and Health,industry,0.4211,Strong
2023,31,047,Nebraska,Dawson County,Leisure and Other,industry,0.2976,Strong
2023,31,049,Nebraska,Deuel County,All,all,0.4286,Strong
2023,31,049,Nebraska,Deuel County,Goods Producing,industry,0.5757,Weak
2023,31,049,Nebraska,Deuel County,Public Administration,industry,0.4757,Weak
2023,31,049,Nebraska,Deuel County,"Trade, Transit, Utilities",industry,0.4206,Weak
2023,31,049,Nebraska,Deuel County,Information Services,industry,NA,NA
2023,31,049,Nebraska,Deuel County,Professional Services,industry,NA,NA
2023,31,049,Nebraska,Deuel County,Education and Health,industry,0.3991,Weak
2023,31,049,Nebraska,Deuel County,Leisure and Other,industry,0.3527,Weak
2023,31,051,Nebraska,Dixon County,All,all,0.5645,Strong
2023,31,051,Nebraska,Dixon County,Goods Producing,industry,0.6721,Strong
2023,31,051,Nebraska,Dixon County,Public Administration,industry,0.4325,Strong
2023,31,051,Nebraska,Dixon County,"Trade, Transit, Utilities",industry,0.5077,Strong
2023,31,051,Nebraska,Dixon County,Information Services,industry,0.2708,Weak
2023,31,051,Nebraska,Dixon County,Professional Services,industry,0.5958,Weak
2023,31,051,Nebraska,Dixon County,Education and Health,industry,0.3153,Weak
2023,31,051,Nebraska,Dixon County,Leisure and Other,industry,0.2811,Weak
2023,31,053,Nebraska,Dodge County,All,all,0.596,Strong
2023,31,053,Nebraska,Dodge County,Goods Producing,industry,0.678,Strong
2023,31,053,Nebraska,Dodge County,Public Administration,industry,0.67,Strong
2023,31,053,Nebraska,Dodge County,"Trade, Transit, Utilities",industry,0.5786,Strong
2023,31,053,Nebraska,Dodge County,Information Services,industry,0.6684,Weak
2023,31,053,Nebraska,Dodge County,Professional Services,industry,0.7384,Strong
2023,31,053,Nebraska,Dodge County,Education and Health,industry,0.5948,Strong
2023,31,053,Nebraska,Dodge County,Leisure and Other,industry,0.2881,Strong
2023,31,055,Nebraska,Douglas County,All,all,0.6562,Strong
2023,31,055,Nebraska,Douglas County,Goods Producing,industry,0.668,Strong
2023,31,055,Nebraska,Douglas County,Public Administration,industry,0.7275,Strong
2023,31,055,Nebraska,Douglas County,"Trade, Transit, Utilities",industry,0.5259,Strong
2023,31,055,Nebraska,Douglas County,Information Services,industry,0.9394,Strong
2023,31,055,Nebraska,Douglas County,Professional Services,industry,0.8983,Strong
2023,31,055,Nebraska,Douglas County,Education and Health,industry,0.6639,Strong
2023,31,055,Nebraska,Douglas County,Leisure and Other,industry,0.3514,Strong
2023,31,057,Nebraska,Dundy County,All,all,0.5445,Strong
2023,31,057,Nebraska,Dundy County,Goods Producing,industry,0.5358,Weak
2023,31,057,Nebraska,Dundy County,Public Administration,industry,0.5556,Weak
2023,31,057,Nebraska,Dundy County,"Trade, Transit, Utilities",industry,0.5871,Weak
2023,31,057,Nebraska,Dundy County,Information Services,industry,NA,NA
2023,31,057,Nebraska,Dundy County,Professional Services,industry,0.7352,Weak
2023,31,057,Nebraska,Dundy County,Education and Health,industry,0.4233,Weak
2023,31,057,Nebraska,Dundy County,Leisure and Other,industry,NA,NA
2023,31,059,Nebraska,Fillmore County,All,all,0.5506,Strong
2023,31,059,Nebraska,Fillmore County,Goods Producing,industry,0.7035,Strong
2023,31,059,Nebraska,Fillmore County,Public Administration,industry,0.5344,Strong
2023,31,059,Nebraska,Fillmore County,"Trade, Transit, Utilities",industry,0.5309,Strong
2023,31,059,Nebraska,Fillmore County,Information Services,industry,0.3422,Weak
2023,31,059,Nebraska,Fillmore County,Professional Services,industry,0.6722,Strong
2023,31,059,Nebraska,Fillmore County,Education and Health,industry,0.5078,Weak
2023,31,059,Nebraska,Fillmore County,Leisure and Other,industry,0.2918,Strong
2023,31,061,Nebraska,Franklin County,All,all,0.431,Strong
2023,31,061,Nebraska,Franklin County,Goods Producing,industry,0.5015,Strong
2023,31,061,Nebraska,Franklin County,Public Administration,industry,0.5121,Weak
2023,31,061,Nebraska,Franklin County,"Trade, Transit, Utilities",industry,0.3686,Strong
2023,31,061,Nebraska,Franklin County,Information Services,industry,NA,NA
2023,31,061,Nebraska,Franklin County,Professional Services,industry,0.6329,Weak
2023,31,061,Nebraska,Franklin County,Education and Health,industry,0.405,Weak
2023,31,061,Nebraska,Franklin County,Leisure and Other,industry,NA,NA
2023,31,063,Nebraska,Frontier County,All,all,0.428,Strong
2023,31,063,Nebraska,Frontier County,Goods Producing,industry,0.5664,Weak
2023,31,063,Nebraska,Frontier County,Public Administration,industry,0.4897,Weak
2023,31,063,Nebraska,Frontier County,"Trade, Transit, Utilities",industry,0.3448,Weak
2023,31,063,Nebraska,Frontier County,Information Services,industry,NA,NA
2023,31,063,Nebraska,Frontier County,Professional Services,industry,0.52,Weak
2023,31,063,Nebraska,Frontier County,Education and Health,industry,0.1755,Weak
2023,31,063,Nebraska,Frontier County,Leisure and Other,industry,NA,NA
2023,31,065,Nebraska,Furnas County,All,all,0.5225,Strong
2023,31,065,Nebraska,Furnas County,Goods Producing,industry,0.583,Strong
2023,31,065,Nebraska,Furnas County,Public Administration,industry,0.5199,Strong
2023,31,065,Nebraska,Furnas County,"Trade, Transit, Utilities",industry,0.5387,Strong
2023,31,065,Nebraska,Furnas County,Information Services,industry,0.6603,Weak
2023,31,065,Nebraska,Furnas County,Professional Services,industry,0.7083,Strong
2023,31,065,Nebraska,Furnas County,Education and Health,industry,0.498,Weak
2023,31,065,Nebraska,Furnas County,Leisure and Other,industry,0.2985,Weak
2023,31,067,Nebraska,Gage County,All,all,0.5393,Strong
2023,31,067,Nebraska,Gage County,Goods Producing,industry,0.638,Strong
2023,31,067,Nebraska,Gage County,Public Administration,industry,0.6821,Strong
2023,31,067,Nebraska,Gage County,"Trade, Transit, Utilities",industry,0.48,Strong
2023,31,067,Nebraska,Gage County,Information Services,industry,0.5189,Weak
2023,31,067,Nebraska,Gage County,Professional Services,industry,0.6198,Strong
2023,31,067,Nebraska,Gage County,Education and Health,industry,0.5638,Strong
2023,31,067,Nebraska,Gage County,Leisure and Other,industry,0.2657,Strong
2023,31,069,Nebraska,Garden County,All,all,0.4512,Strong
2023,31,069,Nebraska,Garden County,Goods Producing,industry,0.5223,Weak
2023,31,069,Nebraska,Garden County,Public Administration,industry,0.4783,Weak
2023,31,069,Nebraska,Garden County,"Trade, Transit, Utilities",industry,0.2898,Weak
2023,31,069,Nebraska,Garden County,Information Services,industry,NA,NA
2023,31,069,Nebraska,Garden County,Professional Services,industry,NA,NA
2023,31,069,Nebraska,Garden County,Education and Health,industry,NA,NA
2023,31,069,Nebraska,Garden County,Leisure and Other,industry,NA,NA
2023,31,071,Nebraska,Garfield County,All,all,0.4513,Strong
2023,31,071,Nebraska,Garfield County,Goods Producing,industry,0.5599,Weak
2023,31,071,Nebraska,Garfield County,Public Administration,industry,0.4951,Weak
2023,31,071,Nebraska,Garfield County,"Trade, Transit, Utilities",industry,0.4058,Weak
2023,31,071,Nebraska,Garfield County,Information Services,industry,NA,NA
2023,31,071,Nebraska,Garfield County,Professional Services,industry,NA,NA
2023,31,071,Nebraska,Garfield County,Education and Health,industry,0.4163,Weak
2023,31,071,Nebraska,Garfield County,Leisure and Other,industry,0.3442,Weak
2023,31,073,Nebraska,Gosper County,All,all,0.4953,Strong
2023,31,073,Nebraska,Gosper County,Goods Producing,industry,0.5026,Weak
2023,31,073,Nebraska,Gosper County,Public Administration,industry,0.491,Weak
2023,31,073,Nebraska,Gosper County,"Trade, Transit, Utilities",industry,0.6282,Weak
2023,31,073,Nebraska,Gosper County,Information Services,industry,NA,NA
2023,31,073,Nebraska,Gosper County,Professional Services,industry,0.5155,Weak
2023,31,073,Nebraska,Gosper County,Education and Health,industry,NA,NA
2023,31,073,Nebraska,Gosper County,Leisure and Other,industry,NA,NA
2023,31,075,Nebraska,Grant County,All,all,0.3756,Strong
2023,31,075,Nebraska,Grant County,Goods Producing,industry,0.4125,Weak
2023,31,075,Nebraska,Grant County,Public Administration,industry,0.4296,Weak
2023,31,075,Nebraska,Grant County,"Trade, Transit, Utilities",industry,0.3184,Weak
2023,31,075,Nebraska,Grant County,Information Services,industry,NA,NA
2023,31,075,Nebraska,Grant County,Professional Services,industry,NA,NA
2023,31,075,Nebraska,Grant County,Education and Health,industry,NA,NA
2023,31,075,Nebraska,Grant County,Leisure and Other,industry,NA,NA
2023,31,077,Nebraska,Greeley County,All,all,0.4451,Strong
2023,31,077,Nebraska,Greeley County,Goods Producing,industry,0.469,Strong
2023,31,077,Nebraska,Greeley County,Public Administration,industry,0.4823,Weak
2023,31,077,Nebraska,Greeley County,"Trade, Transit, Utilities",industry,0.4149,Weak
2023,31,077,Nebraska,Greeley County,Information Services,industry,NA,NA
2023,31,077,Nebraska,Greeley County,Professional Services,industry,0.6548,Weak
2023,31,077,Nebraska,Greeley County,Education and Health,industry,0.1738,Weak
2023,31,077,Nebraska,Greeley County,Leisure and Other,industry,NA,NA
2023,31,079,Nebraska,Hall County,All,all,0.6087,Strong
2023,31,079,Nebraska,Hall County,Goods Producing,industry,0.7139,Strong
2023,31,079,Nebraska,Hall County,Public Administration,industry,0.7507,Strong
2023,31,079,Nebraska,Hall County,"Trade, Transit, Utilities",industry,0.5364,Strong
2023,31,079,Nebraska,Hall County,Information Services,industry,0.6338,Weak
2023,31,079,Nebraska,Hall County,Professional Services,industry,0.7168,Strong
2023,31,079,Nebraska,Hall County,Education and Health,industry,0.6846,Strong
2023,31,079,Nebraska,Hall County,Leisure and Other,industry,0.3417,Strong
2023,31,081,Nebraska,Hamilton County,All,all,0.5864,Strong
2023,31,081,Nebraska,Hamilton County,Goods Producing,industry,0.6546,Strong
2023,31,081,Nebraska,Hamilton County,Public Administration,industry,0.5764,Weak
2023,31,081,Nebraska,Hamilton County,"Trade, Transit, Utilities",industry,0.6489,Strong
2023,31,081,Nebraska,Hamilton County,Information Services,industry,NA,NA
2023,31,081,Nebraska,Hamilton County,Professional Services,industry,0.6127,Strong
2023,31,081,Nebraska,Hamilton County,Education and Health,industry,0.4887,Strong
2023,31,081,Nebraska,Hamilton County,Leisure and Other,industry,NA,NA
2023,31,083,Nebraska,Harlan County,All,all,0.45,Strong
2023,31,083,Nebraska,Harlan County,Goods Producing,industry,0.4386,Weak
2023,31,083,Nebraska,Harlan County,Public Administration,industry,0.5729,Weak
2023,31,083,Nebraska,Harlan County,"Trade, Transit, Utilities",industry,0.4033,Weak
2023,31,083,Nebraska,Harlan County,Information Services,industry,NA,NA
2023,31,083,Nebraska,Harlan County,Professional Services,industry,0.488,Weak
2023,31,083,Nebraska,Harlan County,Education and Health,industry,0.3924,Weak
2023,31,083,Nebraska,Harlan County,Leisure and Other,industry,NA,NA
2023,31,085,Nebraska,Hayes County,All,all,0.3868,Strong
2023,31,085,Nebraska,Hayes County,Goods Producing,industry,0.4538,Weak
2023,31,085,Nebraska,Hayes County,Public Administration,industry,0.361,Weak
2023,31,085,Nebraska,Hayes County,"Trade, Transit, Utilities",industry,0.322,Weak
2023,31,085,Nebraska,Hayes County,Information Services,industry,NA,NA
2023,31,085,Nebraska,Hayes County,Professional Services,industry,NA,NA
2023,31,085,Nebraska,Hayes County,Education and Health,industry,NA,NA
2023,31,085,Nebraska,Hayes County,Leisure and Other,industry,NA,NA
2023,31,087,Nebraska,Hitchcock County,All,all,0.5014,Strong
2023,31,087,Nebraska,Hitchcock County,Goods Producing,industry,0.6574,Weak
2023,31,087,Nebraska,Hitchcock County,Public Administration,industry,0.5869,Weak
2023,31,087,Nebraska,Hitchcock County,"Trade, Transit, Utilities",industry,0.4646,Weak
2023,31,087,Nebraska,Hitchcock County,Information Services,industry,NA,NA
2023,31,087,Nebraska,Hitchcock County,Professional Services,industry,NA,NA
2023,31,087,Nebraska,Hitchcock County,Education and Health,industry,0.2289,Weak
2023,31,087,Nebraska,Hitchcock County,Leisure and Other,industry,0.2442,Weak
2023,31,089,Nebraska,Holt County,All,all,0.5034,Strong
2023,31,089,Nebraska,Holt County,Goods Producing,industry,0.5754,Strong
2023,31,089,Nebraska,Holt County,Public Administration,industry,0.5792,Strong
2023,31,089,Nebraska,Holt County,"Trade, Transit, Utilities",industry,0.4722,Strong
2023,31,089,Nebraska,Holt County,Information Services,industry,0.3764,Weak
2023,31,089,Nebraska,Holt County,Professional Services,industry,0.5916,Strong
2023,31,089,Nebraska,Holt County,Education and Health,industry,0.5947,Strong
2023,31,089,Nebraska,Holt County,Leisure and Other,industry,0.299,Strong
2023,31,091,Nebraska,Hooker County,All,all,0.3546,Strong
2023,31,091,Nebraska,Hooker County,Goods Producing,industry,0.3854,Weak
2023,31,091,Nebraska,Hooker County,Public Administration,industry,0.4882,Weak
2023,31,091,Nebraska,Hooker County,"Trade, Transit, Utilities",industry,0.3055,Weak
2023,31,091,Nebraska,Hooker County,Information Services,industry,NA,NA
2023,31,091,Nebraska,Hooker County,Professional Services,industry,NA,NA
2023,31,091,Nebraska,Hooker County,Education and Health,industry,NA,NA
2023,31,091,Nebraska,Hooker County,Leisure and Other,industry,0.3666,Weak
2023,31,093,Nebraska,Howard County,All,all,0.4605,Strong
2023,31,093,Nebraska,Howard County,Goods Producing,industry,0.4969,Strong
2023,31,093,Nebraska,Howard County,Public Administration,industry,0.5784,Strong
2023,31,093,Nebraska,Howard County,"Trade, Transit, Utilities",industry,0.4207,Strong
2023,31,093,Nebraska,Howard County,Information Services,industry,NA,NA
2023,31,093,Nebraska,Howard County,Professional Services,industry,NA,NA
2023,31,093,Nebraska,Howard County,Education and Health,industry,0.3849,Weak
2023,31,093,Nebraska,Howard County,Leisure and Other,industry,0.2551,Strong
2023,31,095,Nebraska,Jefferson County,All,all,0.5302,Strong
2023,31,095,Nebraska,Jefferson County,Goods Producing,industry,0.6126,Strong
2023,31,095,Nebraska,Jefferson County,Public Administration,industry,0.5601,Strong
2023,31,095,Nebraska,Jefferson County,"Trade, Transit, Utilities",industry,0.4568,Strong
2023,31,095,Nebraska,Jefferson County,Information Services,industry,0.7416,Weak
2023,31,095,Nebraska,Jefferson County,Professional Services,industry,0.6335,Strong
2023,31,095,Nebraska,Jefferson County,Education and Health,industry,0.5469,Weak
2023,31,095,Nebraska,Jefferson County,Leisure and Other,industry,0.2869,Strong
2023,31,097,Nebraska,Johnson County,All,all,0.6072,Strong
2023,31,097,Nebraska,Johnson County,Goods Producing,industry,0.5523,Weak
2023,31,097,Nebraska,Johnson County,Public Administration,industry,0.7437,Weak
2023,31,097,Nebraska,Johnson County,"Trade, Transit, Utilities",industry,0.339,Strong
2023,31,097,Nebraska,Johnson County,Information Services,industry,NA,NA
2023,31,097,Nebraska,Johnson County,Professional Services,industry,0.5588,Weak
2023,31,097,Nebraska,Johnson County,Education and Health,industry,0.3649,Weak
2023,31,097,Nebraska,Johnson County,Leisure and Other,industry,NA,NA
2023,31,099,Nebraska,Kearney County,All,all,0.5162,Strong
2023,31,099,Nebraska,Kearney County,Goods Producing,industry,0.5739,Strong
2023,31,099,Nebraska,Kearney County,Public Administration,industry,0.545,Weak
2023,31,099,Nebraska,Kearney County,"Trade, Transit, Utilities",industry,0.6261,Strong
2023,31,099,Nebraska,Kearney County,Information Services,industry,NA,NA
2023,31,099,Nebraska,Kearney County,Professional Services,industry,NA,NA
2023,31,099,Nebraska,Kearney County,Education and Health,industry,0.423,Weak
2023,31,099,Nebraska,Kearney County,Leisure and Other,industry,0.2598,Weak
