year,state,county,subgroup_type,subgroup,share_poverty_exposure,share_poverty_exposure_quality,state_name,county_name
2021,37,165,race-ethnicity,Hispanic,0.6412698412698413,3,North Carolina,Scotland County
2021,37,165,race-ethnicity,Other Races and Ethnicities,0.3197360527894421,1,North Carolina,Scotland County
2021,37,165,race-ethnicity,"White, Non-Hispanic",0.16666666666666666,1,North Carolina,Scotland County
2021,37,167,all,All,0.17929575712330473,1,North Carolina,Stanly County
2021,37,167,race-ethnicity,Black,0.5122595247076575,1,North Carolina,Stanly County
2021,37,167,race-ethnicity,Hispanic,0,2,North Carolina,Stanly County
2021,37,167,race-ethnicity,Other Races and Ethnicities,0,2,North Carolina,Stanly County
2021,37,167,race-ethnicity,"White, Non-Hispanic",0.01765581791108274,1,North Carolina,Stanly County
2021,37,169,all,All,0,1,North Carolina,Stokes County
2021,37,169,race-ethnicity,Black,0,2,North Carolina,Stokes County
2021,37,169,race-ethnicity,Hispanic,0,2,North Carolina,Stokes County
2021,37,169,race-ethnicity,Other Races and Ethnicities,0,2,North Carolina,Stokes County
2021,37,169,race-ethnicity,"White, Non-Hispanic",0,1,North Carolina,Stokes County
2021,37,171,all,All,0.10538020699683516,1,North Carolina,Surry County
2021,37,171,race-ethnicity,Black,0.10620525059665872,2,North Carolina,Surry County
2021,37,171,race-ethnicity,Hispanic,0.01097482246610716,2,North Carolina,Surry County
2021,37,171,race-ethnicity,Other Races and Ethnicities,0.23690205011389523,2,North Carolina,Surry County
2021,37,171,race-ethnicity,"White, Non-Hispanic",0.10429447852760736,1,North Carolina,Surry County
2021,37,173,all,All,0,1,North Carolina,Swain County
2021,37,173,race-ethnicity,Black,0,3,North Carolina,Swain County
2021,37,173,race-ethnicity,Hispanic,0,3,North Carolina,Swain County
2021,37,173,race-ethnicity,Other Races and Ethnicities,0,1,North Carolina,Swain County
2021,37,173,race-ethnicity,"White, Non-Hispanic",0,1,North Carolina,Swain County
2021,37,175,all,All,0,1,North Carolina,Transylvania County
2021,37,175,race-ethnicity,Black,0,2,North Carolina,Transylvania County
2021,37,175,race-ethnicity,Hispanic,0,3,North Carolina,Transylvania County
2021,37,175,race-ethnicity,Other Races and Ethnicities,0,3,North Carolina,Transylvania County
2021,37,175,race-ethnicity,"White, Non-Hispanic",0,1,North Carolina,Transylvania County
2021,37,177,all,All,0,2,North Carolina,Tyrrell County
2021,37,177,race-ethnicity,Black,0,2,North Carolina,Tyrrell County
2021,37,177,race-ethnicity,Hispanic,NA,NA,North Carolina,Tyrrell County
2021,37,177,race-ethnicity,Other Races and Ethnicities,0,3,North Carolina,Tyrrell County
2021,37,177,race-ethnicity,"White, Non-Hispanic",0,2,North Carolina,Tyrrell County
2021,37,179,all,All,0,1,North Carolina,Union County
2021,37,179,race-ethnicity,Black,0,1,North Carolina,Union County
2021,37,179,race-ethnicity,Hispanic,0,1,North Carolina,Union County
2021,37,179,race-ethnicity,Other Races and Ethnicities,0,1,North Carolina,Union County
2021,37,179,race-ethnicity,"White, Non-Hispanic",0,1,North Carolina,Union County
2021,37,181,all,All,0.2163742690058479,1,North Carolina,Vance County
2021,37,181,race-ethnicity,Black,0.28291782086795936,1,North Carolina,Vance County
2021,37,181,race-ethnicity,Hispanic,0.18252730109204368,2,North Carolina,Vance County
2021,37,181,race-ethnicity,Other Races and Ethnicities,0.1449044585987261,2,North Carolina,Vance County
2021,37,181,race-ethnicity,"White, Non-Hispanic",0.01988950276243093,1,North Carolina,Vance County
2021,37,183,all,All,0.05275697023030199,1,North Carolina,Wake County
2021,37,183,race-ethnicity,Black,0.03529771823035332,1,North Carolina,Wake County
2021,37,183,race-ethnicity,Hispanic,0.03467623717333064,1,North Carolina,Wake County
2021,37,183,race-ethnicity,Other Races and Ethnicities,0.05757371145622327,1,North Carolina,Wake County
2021,37,183,race-ethnicity,"White, Non-Hispanic",0.05750014440016172,1,North Carolina,Wake County
2021,37,185,all,All,0,1,North Carolina,Warren County
2021,37,185,race-ethnicity,Black,0,1,North Carolina,Warren County
2021,37,185,race-ethnicity,Hispanic,0,3,North Carolina,Warren County
2021,37,185,race-ethnicity,Other Races and Ethnicities,0,2,North Carolina,Warren County
2021,37,185,race-ethnicity,"White, Non-Hispanic",0,2,North Carolina,Warren County
2021,37,187,all,All,0.3932710280373832,1,North Carolina,Washington County
2021,37,187,race-ethnicity,Black,0.48,1,North Carolina,Washington County
2021,37,187,race-ethnicity,Hispanic,0.0238095238095238,3,North Carolina,Washington County
2021,37,187,race-ethnicity,Other Races and Ethnicities,0.02631578947368421,3,North Carolina,Washington County
2021,37,187,race-ethnicity,"White, Non-Hispanic",0.09828009828009827,2,North Carolina,Washington County
2021,37,189,all,All,0.5909131482638579,1,North Carolina,Watauga County
2021,37,189,race-ethnicity,Black,0.2671009771986971,2,North Carolina,Watauga County
2021,37,189,race-ethnicity,Hispanic,0.5307167235494881,2,North Carolina,Watauga County
2021,37,189,race-ethnicity,Other Races and Ethnicities,0.3944723618090452,2,North Carolina,Watauga County
2021,37,189,race-ethnicity,"White, Non-Hispanic",0.6121661419721742,1,North Carolina,Watauga County
2021,37,191,all,All,0.2624246107812427,1,North Carolina,Wayne County
2021,37,191,race-ethnicity,Black,0.33114206128133705,1,North Carolina,Wayne County
2021,37,191,race-ethnicity,Hispanic,0.24799831436999575,1,North Carolina,Wayne County
2021,37,191,race-ethnicity,Other Races and Ethnicities,0.19970267591674928,1,North Carolina,Wayne County
2021,37,191,race-ethnicity,"White, Non-Hispanic",0.19883738262036071,1,North Carolina,Wayne County
2021,37,193,all,All,0,1,North Carolina,Wilkes County
2021,37,193,race-ethnicity,Black,0,2,North Carolina,Wilkes County
2021,37,193,race-ethnicity,Hispanic,0,2,North Carolina,Wilkes County
2021,37,193,race-ethnicity,Other Races and Ethnicities,0,2,North Carolina,Wilkes County
2021,37,193,race-ethnicity,"White, Non-Hispanic",0,1,North Carolina,Wilkes County
2021,37,195,all,All,0.13312799452429844,1,North Carolina,Wilson County
2021,37,195,race-ethnicity,Black,0.22159370388588293,1,North Carolina,Wilson County
2021,37,195,race-ethnicity,Hispanic,0.03214774281805745,1,North Carolina,Wilson County
2021,37,195,race-ethnicity,Other Races and Ethnicities,0.03797856049004594,1,North Carolina,Wilson County
2021,37,195,race-ethnicity,"White, Non-Hispanic",0.00316233309908643,1,North Carolina,Wilson County
2021,37,197,all,All,0,1,North Carolina,Yadkin County
2021,37,197,race-ethnicity,Black,0,2,North Carolina,Yadkin County
2021,37,197,race-ethnicity,Hispanic,0,2,North Carolina,Yadkin County
2021,37,197,race-ethnicity,Other Races and Ethnicities,0,2,North Carolina,Yadkin County
2021,37,197,race-ethnicity,"White, Non-Hispanic",0,1,North Carolina,Yadkin County
2021,37,199,all,All,0,1,North Carolina,Yancey County
2021,37,199,race-ethnicity,Black,0,3,North Carolina,Yancey County
2021,37,199,race-ethnicity,Hispanic,0,2,North Carolina,Yancey County
2021,37,199,race-ethnicity,Other Races and Ethnicities,0,2,North Carolina,Yancey County
2021,37,199,race-ethnicity,"White, Non-Hispanic",0,1,North Carolina,Yancey County
2021,38,001,all,All,0,2,North Dakota,Adams County
2021,38,001,race-ethnicity,Black,NA,NA,North Dakota,Adams County
2021,38,001,race-ethnicity,Hispanic,NA,NA,North Dakota,Adams County
2021,38,001,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Adams County
2021,38,001,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Adams County
2021,38,003,all,All,0,1,North Dakota,Barnes County
2021,38,003,race-ethnicity,Black,0,3,North Dakota,Barnes County
2021,38,003,race-ethnicity,Hispanic,0,3,North Dakota,Barnes County
2021,38,003,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,Barnes County
2021,38,003,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Barnes County
2021,38,005,all,All,0,1,North Dakota,Benson County
2021,38,005,race-ethnicity,Black,NA,NA,North Dakota,Benson County
2021,38,005,race-ethnicity,Hispanic,0,3,North Dakota,Benson County
2021,38,005,race-ethnicity,Other Races and Ethnicities,0,1,North Dakota,Benson County
2021,38,005,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Benson County
2021,38,007,all,All,0,2,North Dakota,Billings County
2021,38,007,race-ethnicity,Black,NA,NA,North Dakota,Billings County
2021,38,007,race-ethnicity,Hispanic,NA,NA,North Dakota,Billings County
2021,38,007,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Billings County
2021,38,007,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Billings County
2021,38,009,all,All,0,1,North Dakota,Bottineau County
2021,38,009,race-ethnicity,Black,NA,NA,North Dakota,Bottineau County
2021,38,009,race-ethnicity,Hispanic,NA,NA,North Dakota,Bottineau County
2021,38,009,race-ethnicity,Other Races and Ethnicities,0,2,North Dakota,Bottineau County
2021,38,009,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Bottineau County
2021,38,011,all,All,0,2,North Dakota,Bowman County
2021,38,011,race-ethnicity,Black,NA,NA,North Dakota,Bowman County
2021,38,011,race-ethnicity,Hispanic,NA,NA,North Dakota,Bowman County
2021,38,011,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,Bowman County
2021,38,011,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Bowman County
2021,38,013,all,All,0,2,North Dakota,Burke County
2021,38,013,race-ethnicity,Black,NA,NA,North Dakota,Burke County
2021,38,013,race-ethnicity,Hispanic,NA,NA,North Dakota,Burke County
2021,38,013,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Burke County
2021,38,013,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Burke County
2021,38,015,all,All,0,1,North Dakota,Burleigh County
2021,38,015,race-ethnicity,Black,0,2,North Dakota,Burleigh County
2021,38,015,race-ethnicity,Hispanic,0,2,North Dakota,Burleigh County
2021,38,015,race-ethnicity,Other Races and Ethnicities,0,1,North Dakota,Burleigh County
2021,38,015,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Burleigh County
2021,38,017,all,All,0.099590649574491,1,North Dakota,Cass County
2021,38,017,race-ethnicity,Black,0.0123560797528784,1,North Dakota,Cass County
2021,38,017,race-ethnicity,Hispanic,0.05788712011577424,2,North Dakota,Cass County
2021,38,017,race-ethnicity,Other Races and Ethnicities,0.05611222444889779,1,North Dakota,Cass County
2021,38,017,race-ethnicity,"White, Non-Hispanic",0.1380891719745223,1,North Dakota,Cass County
2021,38,019,all,All,0,1,North Dakota,Cavalier County
2021,38,019,race-ethnicity,Black,NA,NA,North Dakota,Cavalier County
2021,38,019,race-ethnicity,Hispanic,NA,NA,North Dakota,Cavalier County
2021,38,019,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,Cavalier County
2021,38,019,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Cavalier County
2021,38,021,all,All,0,2,North Dakota,Dickey County
2021,38,021,race-ethnicity,Black,NA,NA,North Dakota,Dickey County
2021,38,021,race-ethnicity,Hispanic,NA,NA,North Dakota,Dickey County
2021,38,021,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Dickey County
2021,38,021,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Dickey County
2021,38,023,all,All,0,2,North Dakota,Divide County
2021,38,023,race-ethnicity,Black,NA,NA,North Dakota,Divide County
2021,38,023,race-ethnicity,Hispanic,NA,NA,North Dakota,Divide County
2021,38,023,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Divide County
2021,38,023,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Divide County
2021,38,025,all,All,0,1,North Dakota,Dunn County
2021,38,025,race-ethnicity,Black,NA,NA,North Dakota,Dunn County
2021,38,025,race-ethnicity,Hispanic,NA,NA,North Dakota,Dunn County
2021,38,025,race-ethnicity,Other Races and Ethnicities,0,2,North Dakota,Dunn County
2021,38,025,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Dunn County
2021,38,027,all,All,0,1,North Dakota,Eddy County
2021,38,027,race-ethnicity,Black,NA,NA,North Dakota,Eddy County
2021,38,027,race-ethnicity,Hispanic,NA,NA,North Dakota,Eddy County
2021,38,027,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,Eddy County
2021,38,027,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Eddy County
2021,38,029,all,All,0,1,North Dakota,Emmons County
2021,38,029,race-ethnicity,Black,NA,NA,North Dakota,Emmons County
2021,38,029,race-ethnicity,Hispanic,NA,NA,North Dakota,Emmons County
2021,38,029,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Emmons County
2021,38,029,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Emmons County
2021,38,031,all,All,0,1,North Dakota,Foster County
2021,38,031,race-ethnicity,Black,NA,NA,North Dakota,Foster County
2021,38,031,race-ethnicity,Hispanic,NA,NA,North Dakota,Foster County
2021,38,031,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Foster County
2021,38,031,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Foster County
2021,38,033,all,All,0,2,North Dakota,Golden Valley County
2021,38,033,race-ethnicity,Black,NA,NA,North Dakota,Golden Valley County
2021,38,033,race-ethnicity,Hispanic,NA,NA,North Dakota,Golden Valley County
2021,38,033,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Golden Valley County
2021,38,033,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Golden Valley County
2021,38,035,all,All,0.09830667920978364,1,North Dakota,Grand Forks County
2021,38,035,race-ethnicity,Black,0.0817717206132879,2,North Dakota,Grand Forks County
2021,38,035,race-ethnicity,Hispanic,0.04312114989733059,2,North Dakota,Grand Forks County
2021,38,035,race-ethnicity,Other Races and Ethnicities,0.0999000999000999,1,North Dakota,Grand Forks County
2021,38,035,race-ethnicity,"White, Non-Hispanic",0.0994910941475827,1,North Dakota,Grand Forks County
2021,38,037,all,All,0,1,North Dakota,Grant County
2021,38,037,race-ethnicity,Black,NA,NA,North Dakota,Grant County
2021,38,037,race-ethnicity,Hispanic,NA,NA,North Dakota,Grant County
2021,38,037,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Grant County
2021,38,037,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Grant County
2021,38,039,all,All,0,2,North Dakota,Griggs County
2021,38,039,race-ethnicity,Black,NA,NA,North Dakota,Griggs County
2021,38,039,race-ethnicity,Hispanic,NA,NA,North Dakota,Griggs County
2021,38,039,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Griggs County
2021,38,039,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Griggs County
2021,38,041,all,All,0,2,North Dakota,Hettinger County
2021,38,041,race-ethnicity,Black,NA,NA,North Dakota,Hettinger County
2021,38,041,race-ethnicity,Hispanic,NA,NA,North Dakota,Hettinger County
2021,38,041,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Hettinger County
2021,38,041,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Hettinger County
2021,38,043,all,All,0,2,North Dakota,Kidder County
2021,38,043,race-ethnicity,Black,NA,NA,North Dakota,Kidder County
2021,38,043,race-ethnicity,Hispanic,0,2,North Dakota,Kidder County
2021,38,043,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Kidder County
2021,38,043,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Kidder County
2021,38,045,all,All,0,1,North Dakota,LaMoure County
2021,38,045,race-ethnicity,Black,NA,NA,North Dakota,LaMoure County
2021,38,045,race-ethnicity,Hispanic,NA,NA,North Dakota,LaMoure County
2021,38,045,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,LaMoure County
2021,38,045,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,LaMoure County
2021,38,047,all,All,0,2,North Dakota,Logan County
2021,38,047,race-ethnicity,Black,NA,NA,North Dakota,Logan County
2021,38,047,race-ethnicity,Hispanic,NA,NA,North Dakota,Logan County
2021,38,047,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Logan County
2021,38,047,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Logan County
2021,38,049,all,All,0,1,North Dakota,McHenry County
2021,38,049,race-ethnicity,Black,NA,NA,North Dakota,McHenry County
2021,38,049,race-ethnicity,Hispanic,NA,NA,North Dakota,McHenry County
2021,38,049,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,McHenry County
2021,38,049,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,McHenry County
2021,38,051,all,All,0,1,North Dakota,McIntosh County
2021,38,051,race-ethnicity,Black,NA,NA,North Dakota,McIntosh County
2021,38,051,race-ethnicity,Hispanic,NA,NA,North Dakota,McIntosh County
2021,38,051,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,McIntosh County
2021,38,051,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,McIntosh County
2021,38,053,all,All,0,1,North Dakota,McKenzie County
2021,38,053,race-ethnicity,Black,0,3,North Dakota,McKenzie County
2021,38,053,race-ethnicity,Hispanic,0,2,North Dakota,McKenzie County
2021,38,053,race-ethnicity,Other Races and Ethnicities,0,2,North Dakota,McKenzie County
2021,38,053,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,McKenzie County
2021,38,055,all,All,0,1,North Dakota,McLean County
2021,38,055,race-ethnicity,Black,NA,NA,North Dakota,McLean County
2021,38,055,race-ethnicity,Hispanic,0,3,North Dakota,McLean County
2021,38,055,race-ethnicity,Other Races and Ethnicities,0,2,North Dakota,McLean County
2021,38,055,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,McLean County
2021,38,057,all,All,0,1,North Dakota,Mercer County
2021,38,057,race-ethnicity,Black,NA,NA,North Dakota,Mercer County
2021,38,057,race-ethnicity,Hispanic,NA,NA,North Dakota,Mercer County
2021,38,057,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,Mercer County
2021,38,057,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Mercer County
2021,38,059,all,All,0,1,North Dakota,Morton County
2021,38,059,race-ethnicity,Black,NA,NA,North Dakota,Morton County
2021,38,059,race-ethnicity,Hispanic,0,2,North Dakota,Morton County
2021,38,059,race-ethnicity,Other Races and Ethnicities,0,2,North Dakota,Morton County
2021,38,059,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Morton County
2021,38,061,all,All,0,1,North Dakota,Mountrail County
2021,38,061,race-ethnicity,Black,NA,NA,North Dakota,Mountrail County
2021,38,061,race-ethnicity,Hispanic,0,3,North Dakota,Mountrail County
2021,38,061,race-ethnicity,Other Races and Ethnicities,0,1,North Dakota,Mountrail County
2021,38,061,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Mountrail County
2021,38,063,all,All,0,2,North Dakota,Nelson County
2021,38,063,race-ethnicity,Black,NA,NA,North Dakota,Nelson County
2021,38,063,race-ethnicity,Hispanic,NA,NA,North Dakota,Nelson County
2021,38,063,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,Nelson County
2021,38,063,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Nelson County
2021,38,065,all,All,0,2,North Dakota,Oliver County
2021,38,065,race-ethnicity,Black,NA,NA,North Dakota,Oliver County
2021,38,065,race-ethnicity,Hispanic,NA,NA,North Dakota,Oliver County
2021,38,065,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,Oliver County
2021,38,065,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Oliver County
2021,38,067,all,All,0,1,North Dakota,Pembina County
2021,38,067,race-ethnicity,Black,NA,NA,North Dakota,Pembina County
2021,38,067,race-ethnicity,Hispanic,NA,NA,North Dakota,Pembina County
2021,38,067,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,Pembina County
2021,38,067,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Pembina County
2021,38,069,all,All,0,1,North Dakota,Pierce County
2021,38,069,race-ethnicity,Black,NA,NA,North Dakota,Pierce County
2021,38,069,race-ethnicity,Hispanic,NA,NA,North Dakota,Pierce County
2021,38,069,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,Pierce County
2021,38,069,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Pierce County
2021,38,071,all,All,0,1,North Dakota,Ramsey County
2021,38,071,race-ethnicity,Black,0,3,North Dakota,Ramsey County
2021,38,071,race-ethnicity,Hispanic,0,2,North Dakota,Ramsey County
2021,38,071,race-ethnicity,Other Races and Ethnicities,0,2,North Dakota,Ramsey County
2021,38,071,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Ramsey County
2021,38,073,all,All,0,1,North Dakota,Ransom County
2021,38,073,race-ethnicity,Black,NA,NA,North Dakota,Ransom County
2021,38,073,race-ethnicity,Hispanic,NA,NA,North Dakota,Ransom County
2021,38,073,race-ethnicity,Other Races and Ethnicities,0,2,North Dakota,Ransom County
2021,38,073,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Ransom County
2021,38,075,all,All,0,2,North Dakota,Renville County
2021,38,075,race-ethnicity,Black,NA,NA,North Dakota,Renville County
2021,38,075,race-ethnicity,Hispanic,NA,NA,North Dakota,Renville County
2021,38,075,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Renville County
2021,38,075,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Renville County
2021,38,077,all,All,0,1,North Dakota,Richland County
2021,38,077,race-ethnicity,Black,0,3,North Dakota,Richland County
2021,38,077,race-ethnicity,Hispanic,0,3,North Dakota,Richland County
2021,38,077,race-ethnicity,Other Races and Ethnicities,0,2,North Dakota,Richland County
2021,38,077,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Richland County
2021,38,079,all,All,0,1,North Dakota,Rolette County
2021,38,079,race-ethnicity,Black,0,2,North Dakota,Rolette County
2021,38,079,race-ethnicity,Hispanic,0,3,North Dakota,Rolette County
2021,38,079,race-ethnicity,Other Races and Ethnicities,0,1,North Dakota,Rolette County
2021,38,079,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Rolette County
2021,38,081,all,All,0,1,North Dakota,Sargent County
2021,38,081,race-ethnicity,Black,NA,NA,North Dakota,Sargent County
2021,38,081,race-ethnicity,Hispanic,NA,NA,North Dakota,Sargent County
2021,38,081,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Sargent County
2021,38,081,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Sargent County
2021,38,083,all,All,0,2,North Dakota,Sheridan County
2021,38,083,race-ethnicity,Black,NA,NA,North Dakota,Sheridan County
2021,38,083,race-ethnicity,Hispanic,NA,NA,North Dakota,Sheridan County
2021,38,083,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Sheridan County
2021,38,083,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Sheridan County
2021,38,085,all,All,0,1,North Dakota,Sioux County
2021,38,085,race-ethnicity,Black,NA,NA,North Dakota,Sioux County
2021,38,085,race-ethnicity,Hispanic,NA,NA,North Dakota,Sioux County
2021,38,085,race-ethnicity,Other Races and Ethnicities,0,1,North Dakota,Sioux County
2021,38,085,race-ethnicity,"White, Non-Hispanic",NA,NA,North Dakota,Sioux County
2021,38,087,all,All,0,2,North Dakota,Slope County
2021,38,087,race-ethnicity,Black,NA,NA,North Dakota,Slope County
2021,38,087,race-ethnicity,Hispanic,NA,NA,North Dakota,Slope County
2021,38,087,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Slope County
2021,38,087,race-ethnicity,"White, Non-Hispanic",NA,NA,North Dakota,Slope County
2021,38,089,all,All,0,1,North Dakota,Stark County
2021,38,089,race-ethnicity,Black,NA,NA,North Dakota,Stark County
2021,38,089,race-ethnicity,Hispanic,0,2,North Dakota,Stark County
2021,38,089,race-ethnicity,Other Races and Ethnicities,0,1,North Dakota,Stark County
2021,38,089,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Stark County
2021,38,091,all,All,0,2,North Dakota,Steele County
2021,38,091,race-ethnicity,Black,NA,NA,North Dakota,Steele County
2021,38,091,race-ethnicity,Hispanic,NA,NA,North Dakota,Steele County
2021,38,091,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Steele County
2021,38,091,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Steele County
2021,38,093,all,All,0,1,North Dakota,Stutsman County
2021,38,093,race-ethnicity,Black,NA,NA,North Dakota,Stutsman County
2021,38,093,race-ethnicity,Hispanic,NA,NA,North Dakota,Stutsman County
2021,38,093,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,Stutsman County
2021,38,093,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Stutsman County
2021,38,095,all,All,0,2,North Dakota,Towner County
2021,38,095,race-ethnicity,Black,NA,NA,North Dakota,Towner County
2021,38,095,race-ethnicity,Hispanic,NA,NA,North Dakota,Towner County
2021,38,095,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,Towner County
2021,38,095,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Towner County
2021,38,097,all,All,0,1,North Dakota,Traill County
2021,38,097,race-ethnicity,Black,NA,NA,North Dakota,Traill County
2021,38,097,race-ethnicity,Hispanic,NA,NA,North Dakota,Traill County
2021,38,097,race-ethnicity,Other Races and Ethnicities,0,3,North Dakota,Traill County
2021,38,097,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Traill County
2021,38,099,all,All,0,1,North Dakota,Walsh County
2021,38,099,race-ethnicity,Black,NA,NA,North Dakota,Walsh County
2021,38,099,race-ethnicity,Hispanic,0,3,North Dakota,Walsh County
2021,38,099,race-ethnicity,Other Races and Ethnicities,0,2,North Dakota,Walsh County
2021,38,099,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Walsh County
2021,38,101,all,All,0,1,North Dakota,Ward County
2021,38,101,race-ethnicity,Black,0,2,North Dakota,Ward County
2021,38,101,race-ethnicity,Hispanic,0,2,North Dakota,Ward County
2021,38,101,race-ethnicity,Other Races and Ethnicities,0,1,North Dakota,Ward County
2021,38,101,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Ward County
2021,38,103,all,All,0,2,North Dakota,Wells County
2021,38,103,race-ethnicity,Black,NA,NA,North Dakota,Wells County
2021,38,103,race-ethnicity,Hispanic,0,3,North Dakota,Wells County
2021,38,103,race-ethnicity,Other Races and Ethnicities,NA,NA,North Dakota,Wells County
2021,38,103,race-ethnicity,"White, Non-Hispanic",0,2,North Dakota,Wells County
2021,38,105,all,All,0,1,North Dakota,Williams County
2021,38,105,race-ethnicity,Black,0,1,North Dakota,Williams County
2021,38,105,race-ethnicity,Hispanic,0,3,North Dakota,Williams County
2021,38,105,race-ethnicity,Other Races and Ethnicities,0,2,North Dakota,Williams County
2021,38,105,race-ethnicity,"White, Non-Hispanic",0,1,North Dakota,Williams County
2021,39,001,all,All,0,1,Ohio,Adams County
2021,39,001,race-ethnicity,Black,NA,NA,Ohio,Adams County
2021,39,001,race-ethnicity,Hispanic,NA,NA,Ohio,Adams County
2021,39,001,race-ethnicity,Other Races and Ethnicities,0,2,Ohio,Adams County
2021,39,001,race-ethnicity,"White, Non-Hispanic",0,1,Ohio,Adams County
2021,39,003,all,All,0.18071724353465116,1,Ohio,Allen County
2021,39,003,race-ethnicity,Black,0.2718266253869969,1,Ohio,Allen County
2021,39,003,race-ethnicity,Hispanic,0.22167487684729065,2,Ohio,Allen County
2021,39,003,race-ethnicity,Other Races and Ethnicities,0.13220164609053495,1,Ohio,Allen County
2021,39,003,race-ethnicity,"White, Non-Hispanic",0.15818450382704444,1,Ohio,Allen County
2021,39,005,all,All,0,1,Ohio,Ashland County
