year,state,county,subgroup_type,subgroup,share_employed,share_employed_ub,share_employed_lb,employed_quality
2018,51,155,race-ethnicity,"White, Non-Hispanic",0.7945106144,0.8116342204,0.7773870083,2
2018,51,157,race-ethnicity,"Black, Non-Hispanic",0.7952508961,0.8471757361,0.743326056,2
2018,51,157,race-ethnicity,Hispanic,0.7767372167,0.8341654705,0.7193089629,2
2018,51,157,race-ethnicity,Other Races and Ethnicities,0.8028316728,0.8828381399,0.7228252057,3
2018,51,157,race-ethnicity,"White, Non-Hispanic",0.8188820857,0.8342292989,0.8035348725,2
2018,51,159,race-ethnicity,"Black, Non-Hispanic",0.7809553495,0.8188347206,0.7430759784,2
2018,51,159,race-ethnicity,Hispanic,0.7786994028,0.8559266929,0.7014721127,2
2018,51,159,race-ethnicity,Other Races and Ethnicities,0.7388781431,0.8301357531,0.6476205331,3
2018,51,159,race-ethnicity,"White, Non-Hispanic",0.7992890932,0.8167560729,0.7818221135,2
2018,51,161,race-ethnicity,"Black, Non-Hispanic",0.7703072118,0.8083360278,0.7322783959,2
2018,51,161,race-ethnicity,Hispanic,0.7629870064,0.8324445587,0.6935294542,2
2018,51,161,race-ethnicity,Other Races and Ethnicities,0.7330482783,0.7934577605,0.672638796,2
2018,51,161,race-ethnicity,"White, Non-Hispanic",0.8029310309,0.8147386156,0.7911234462,2
2018,51,163,race-ethnicity,"Black, Non-Hispanic",0.7300730391,0.814984773,0.6451613051,2
2018,51,163,race-ethnicity,Hispanic,0.6809248555,0.7933802218,0.5684694892,3
2018,51,163,race-ethnicity,Other Races and Ethnicities,0.61328125,0.7431745199,0.4833879801,3
2018,51,163,race-ethnicity,"White, Non-Hispanic",0.80411958,0.8216055209,0.7866336391,2
2018,51,165,race-ethnicity,"Black, Non-Hispanic",0.8100056211,0.8999986841,0.7200125581,3
2018,51,165,race-ethnicity,Hispanic,0.797928239,0.8516031796,0.7442532984,2
2018,51,165,race-ethnicity,Other Races and Ethnicities,0.9725568942,1,0.9312184066,3
2018,51,165,race-ethnicity,"White, Non-Hispanic",0.8170271387,0.8340236373,0.8000306401,2
2018,51,167,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,51,167,race-ethnicity,Hispanic,0,0,0,3
2018,51,167,race-ethnicity,Other Races and Ethnicities,0.6916461916,0.8365869139,0.5467054694,3
2018,51,167,race-ethnicity,"White, Non-Hispanic",0.6085249831,0.6250878032,0.5919621631,2
2018,51,169,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,51,169,race-ethnicity,Hispanic,0,0,0,3
2018,51,169,race-ethnicity,Other Races and Ethnicities,0.6916461916,0.8365869139,0.5467054694,3
2018,51,169,race-ethnicity,"White, Non-Hispanic",0.6085249831,0.6250878032,0.5919621631,2
2018,51,171,race-ethnicity,"Black, Non-Hispanic",0.6452513966,0.7973723704,0.4931304229,3
2018,51,171,race-ethnicity,Hispanic,0.757430489,0.8507780682,0.6640829098,3
2018,51,171,race-ethnicity,Other Races and Ethnicities,0.612354521,0.7474030616,0.4773059805,3
2018,51,171,race-ethnicity,"White, Non-Hispanic",0.7695518207,0.7889527423,0.7501508992,2
2018,51,173,race-ethnicity,"Black, Non-Hispanic",0.7098540146,0.8266518728,0.5930561564,3
2018,51,173,race-ethnicity,Hispanic,0.8466042155,0.9342127304,0.7589957005,3
2018,51,173,race-ethnicity,Other Races and Ethnicities,0.698469847,0.8282997276,0.5686399663,3
2018,51,173,race-ethnicity,"White, Non-Hispanic",0.7390746925,0.7545061993,0.7236431858,2
2018,51,175,race-ethnicity,"Black, Non-Hispanic",0.7897984946,0.8170148869,0.7625821022,2
2018,51,175,race-ethnicity,Hispanic,0.7389924633,0.8287371377,0.6492477889,3
2018,51,175,race-ethnicity,Other Races and Ethnicities,0.747985348,0.8240986399,0.671872056,2
2018,51,175,race-ethnicity,"White, Non-Hispanic",0.8072322843,0.8245424424,0.7899221263,2
2018,51,177,race-ethnicity,"Black, Non-Hispanic",0.823918223,0.8549972509,0.7928391952,2
2018,51,177,race-ethnicity,Hispanic,0.8370947235,0.8839126309,0.790276816,2
2018,51,177,race-ethnicity,Other Races and Ethnicities,0.7810040706,0.8370736887,0.7249344524,2
2018,51,177,race-ethnicity,"White, Non-Hispanic",0.8191185334,0.8330231039,0.8052139628,2
2018,51,179,race-ethnicity,"Black, Non-Hispanic",0.8635639838,0.8947966354,0.8323313322,1
2018,51,179,race-ethnicity,Hispanic,0.7868392665,0.8343870478,0.7392914851,1
2018,51,179,race-ethnicity,Other Races and Ethnicities,0.7965092402,0.847338678,0.7456798025,1
2018,51,179,race-ethnicity,"White, Non-Hispanic",0.8334380015,0.849132655,0.817743348,1
2018,51,181,race-ethnicity,"Black, Non-Hispanic",0.7328714954,0.7593832343,0.7063597565,2
2018,51,181,race-ethnicity,Hispanic,0.7284263959,0.7984471587,0.6584056331,2
2018,51,181,race-ethnicity,Other Races and Ethnicities,0.6821062896,0.7679648979,0.5962476814,2
2018,51,181,race-ethnicity,"White, Non-Hispanic",0.7806742044,0.8012876392,0.7600607695,2
2018,51,183,race-ethnicity,"Black, Non-Hispanic",0.7328714954,0.7593832343,0.7063597565,2
2018,51,183,race-ethnicity,Hispanic,0.7284263959,0.7984471587,0.6584056331,2
2018,51,183,race-ethnicity,Other Races and Ethnicities,0.6821062896,0.7679648979,0.5962476814,2
2018,51,183,race-ethnicity,"White, Non-Hispanic",0.7806742044,0.8012876392,0.7600607695,2
2018,51,185,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,51,185,race-ethnicity,Hispanic,0,0,0,3
2018,51,185,race-ethnicity,Other Races and Ethnicities,0.6916461916,0.8365869139,0.5467054694,3
2018,51,185,race-ethnicity,"White, Non-Hispanic",0.6085249831,0.6250878032,0.5919621631,2
2018,51,187,race-ethnicity,"Black, Non-Hispanic",0.6452513966,0.7973723704,0.4931304229,3
2018,51,187,race-ethnicity,Hispanic,0.757430489,0.8507780682,0.6640829098,3
2018,51,187,race-ethnicity,Other Races and Ethnicities,0.612354521,0.7474030616,0.4773059805,3
2018,51,187,race-ethnicity,"White, Non-Hispanic",0.7695518207,0.7889527423,0.7501508992,2
2018,51,191,race-ethnicity,"Black, Non-Hispanic",0.7098540146,0.8266518728,0.5930561564,3
2018,51,191,race-ethnicity,Hispanic,0.8466042155,0.9342127304,0.7589957005,3
2018,51,191,race-ethnicity,Other Races and Ethnicities,0.698469847,0.8282997276,0.5686399663,3
2018,51,191,race-ethnicity,"White, Non-Hispanic",0.7390746925,0.7545061993,0.7236431858,2
2018,51,193,race-ethnicity,"Black, Non-Hispanic",0.7809553495,0.8188347206,0.7430759784,2
2018,51,193,race-ethnicity,Hispanic,0.7786994028,0.8559266929,0.7014721127,2
2018,51,193,race-ethnicity,Other Races and Ethnicities,0.7388781431,0.8301357531,0.6476205331,3
2018,51,193,race-ethnicity,"White, Non-Hispanic",0.7992890932,0.8167560729,0.7818221135,2
2018,51,195,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,51,195,race-ethnicity,Hispanic,0,0,0,3
2018,51,195,race-ethnicity,Other Races and Ethnicities,0.6916461916,0.8365869139,0.5467054694,3
2018,51,195,race-ethnicity,"White, Non-Hispanic",0.6085249831,0.6250878032,0.5919621631,2
2018,51,197,race-ethnicity,"Black, Non-Hispanic",0.7098540146,0.8266518728,0.5930561564,3
2018,51,197,race-ethnicity,Hispanic,0.8466042155,0.9342127304,0.7589957005,3
2018,51,197,race-ethnicity,Other Races and Ethnicities,0.698469847,0.8282997276,0.5686399663,3
2018,51,197,race-ethnicity,"White, Non-Hispanic",0.7390746925,0.7545061993,0.7236431858,2
2018,51,199,race-ethnicity,"Black, Non-Hispanic",0.8681672026,0.9115144539,0.8248199512,2
2018,51,199,race-ethnicity,Hispanic,0.7383273474,0.8144746865,0.6621800082,2
2018,51,199,race-ethnicity,Other Races and Ethnicities,0.7507325241,0.8146434576,0.6868215906,2
2018,51,199,race-ethnicity,"White, Non-Hispanic",0.8331653108,0.8500007476,0.8163298739,2
2018,51,510,race-ethnicity,"Black, Non-Hispanic",0.8767021822,0.9047996342,0.8486047302,1
2018,51,510,race-ethnicity,Hispanic,0.8527792443,0.8845439587,0.8210145299,1
2018,51,510,race-ethnicity,Other Races and Ethnicities,0.900209205,0.9292924563,0.8711259537,1
2018,51,510,race-ethnicity,"White, Non-Hispanic",0.9156835452,0.9267360472,0.9046310431,1
2018,51,520,race-ethnicity,"Black, Non-Hispanic",0.7098540146,0.8266518728,0.5930561564,3
2018,51,520,race-ethnicity,Hispanic,0.8466042155,0.9342127304,0.7589957005,3
2018,51,520,race-ethnicity,Other Races and Ethnicities,0.698469847,0.8282997276,0.5686399663,3
2018,51,520,race-ethnicity,"White, Non-Hispanic",0.7390746925,0.7545061993,0.7236431858,2
2018,51,530,race-ethnicity,"Black, Non-Hispanic",0.7300730391,0.814984773,0.6451613051,2
2018,51,530,race-ethnicity,Hispanic,0.6809248555,0.7933802218,0.5684694892,3
2018,51,530,race-ethnicity,Other Races and Ethnicities,0.61328125,0.7431745199,0.4833879801,3
2018,51,530,race-ethnicity,"White, Non-Hispanic",0.80411958,0.8216055209,0.7866336391,2
2018,51,540,race-ethnicity,"Black, Non-Hispanic",0.7924980048,0.8525804051,0.7324156045,2
2018,51,540,race-ethnicity,Hispanic,0.8225288832,0.8959597782,0.7490979882,2
2018,51,540,race-ethnicity,Other Races and Ethnicities,0.7546210721,0.8150189753,0.6942231688,2
2018,51,540,race-ethnicity,"White, Non-Hispanic",0.8303569038,0.8477879963,0.8129258113,2
2018,51,550,race-ethnicity,"Black, Non-Hispanic",0.7960272067,0.8240378178,0.7680165955,1
2018,51,550,race-ethnicity,Hispanic,0.7902633679,0.8450672359,0.7354595,1
2018,51,550,race-ethnicity,Other Races and Ethnicities,0.7896848138,0.8390325955,0.740337032,1
2018,51,550,race-ethnicity,"White, Non-Hispanic",0.812953757,0.8284935616,0.7974139524,1
2018,51,570,race-ethnicity,"Black, Non-Hispanic",0.7328714954,0.7593832343,0.7063597565,2
2018,51,570,race-ethnicity,Hispanic,0.7284263959,0.7984471587,0.6584056331,2
2018,51,570,race-ethnicity,Other Races and Ethnicities,0.6821062896,0.7679648979,0.5962476814,2
2018,51,570,race-ethnicity,"White, Non-Hispanic",0.7806742044,0.8012876392,0.7600607695,2
2018,51,580,race-ethnicity,"Black, Non-Hispanic",0.7859940106,0.8549241568,0.7170638644,2
2018,51,580,race-ethnicity,Hispanic,0.7657232704,0.8711524255,0.6602941154,3
2018,51,580,race-ethnicity,Other Races and Ethnicities,0.7153965785,0.8008949161,0.629898241,2
2018,51,580,race-ethnicity,"White, Non-Hispanic",0.8037506433,0.8183782824,0.7891230043,2
2018,51,590,race-ethnicity,"Black, Non-Hispanic",0.7085189153,0.7407859828,0.6762518477,2
2018,51,590,race-ethnicity,Hispanic,0.7192224622,0.8120651316,0.6263797928,3
2018,51,590,race-ethnicity,Other Races and Ethnicities,0.6862289367,0.7758434638,0.5966144096,2
2018,51,590,race-ethnicity,"White, Non-Hispanic",0.7212823651,0.7398545888,0.7027101414,2
2018,51,595,race-ethnicity,"Black, Non-Hispanic",0.7328714954,0.7593832343,0.7063597565,2
2018,51,595,race-ethnicity,Hispanic,0.7284263959,0.7984471587,0.6584056331,2
2018,51,595,race-ethnicity,Other Races and Ethnicities,0.6821062896,0.7679648979,0.5962476814,2
2018,51,595,race-ethnicity,"White, Non-Hispanic",0.7806742044,0.8012876392,0.7600607695,2
2018,51,600,race-ethnicity,"Black, Non-Hispanic",0.7976849522,0.8558899556,0.7394799488,2
2018,51,600,race-ethnicity,Hispanic,0.9064354707,0.9354506096,0.8774203319,2
2018,51,600,race-ethnicity,Other Races and Ethnicities,0.7972393077,0.8253295147,0.7691491007,2
2018,51,600,race-ethnicity,"White, Non-Hispanic",0.8407185629,0.8558325755,0.8256045503,2
2018,51,610,race-ethnicity,"Black, Non-Hispanic",0.6985074627,0.8166118098,0.5804031156,3
2018,51,610,race-ethnicity,Hispanic,0.8007785665,0.8622853215,0.7392718116,2
2018,51,610,race-ethnicity,Other Races and Ethnicities,0.7980947768,0.8285364733,0.7676530803,2
2018,51,610,race-ethnicity,"White, Non-Hispanic",0.8472723337,0.8646508032,0.8298938641,2
2018,51,620,race-ethnicity,"Black, Non-Hispanic",0.7897984946,0.8170148869,0.7625821022,2
2018,51,620,race-ethnicity,Hispanic,0.7389924633,0.8287371377,0.6492477889,3
2018,51,620,race-ethnicity,Other Races and Ethnicities,0.747985348,0.8240986399,0.671872056,2
2018,51,620,race-ethnicity,"White, Non-Hispanic",0.8072322843,0.8245424424,0.7899221263,2
2018,51,630,race-ethnicity,"Black, Non-Hispanic",0.8635639838,0.8947966354,0.8323313322,2
2018,51,630,race-ethnicity,Hispanic,0.7868392665,0.8343870478,0.7392914851,2
2018,51,630,race-ethnicity,Other Races and Ethnicities,0.7965092402,0.847338678,0.7456798025,2
2018,51,630,race-ethnicity,"White, Non-Hispanic",0.8334380015,0.849132655,0.817743348,2
2018,51,640,race-ethnicity,"Black, Non-Hispanic",0.7098540146,0.8266518728,0.5930561564,3
2018,51,640,race-ethnicity,Hispanic,0.8466042155,0.9342127304,0.7589957005,3
2018,51,640,race-ethnicity,Other Races and Ethnicities,0.698469847,0.8282997276,0.5686399663,3
2018,51,640,race-ethnicity,"White, Non-Hispanic",0.7390746925,0.7545061993,0.7236431858,2
2018,51,650,race-ethnicity,"Black, Non-Hispanic",0.7551679587,0.7837901201,0.7265457972,1
2018,51,650,race-ethnicity,Hispanic,0.9107498341,0.9693284953,0.8521711729,3
2018,51,650,race-ethnicity,Other Races and Ethnicities,0.8709273183,0.9333011904,0.8085534462,1
2018,51,650,race-ethnicity,"White, Non-Hispanic",0.8068955527,0.8323339651,0.7814571402,1
2018,51,660,race-ethnicity,"Black, Non-Hispanic",0.8100056211,0.8999986841,0.7200125581,3
2018,51,660,race-ethnicity,Hispanic,0.797928239,0.8516031796,0.7442532984,2
2018,51,660,race-ethnicity,Other Races and Ethnicities,0.9725568942,1,0.9312184066,3
2018,51,660,race-ethnicity,"White, Non-Hispanic",0.8170271387,0.8340236373,0.8000306401,2
2018,51,670,race-ethnicity,"Black, Non-Hispanic",0.7328714954,0.7593832343,0.7063597565,2
2018,51,670,race-ethnicity,Hispanic,0.7284263959,0.7984471587,0.6584056331,2
2018,51,670,race-ethnicity,Other Races and Ethnicities,0.6821062896,0.7679648979,0.5962476814,2
2018,51,670,race-ethnicity,"White, Non-Hispanic",0.7806742044,0.8012876392,0.7600607695,2
2018,51,678,race-ethnicity,"Black, Non-Hispanic",0.7300730391,0.814984773,0.6451613051,2
2018,51,678,race-ethnicity,Hispanic,0.6809248555,0.7933802218,0.5684694892,3
2018,51,678,race-ethnicity,Other Races and Ethnicities,0.61328125,0.7431745199,0.4833879801,3
2018,51,678,race-ethnicity,"White, Non-Hispanic",0.80411958,0.8216055209,0.7866336391,2
2018,51,680,race-ethnicity,"Black, Non-Hispanic",0.7681379049,0.8122885435,0.7239872663,2
2018,51,680,race-ethnicity,Hispanic,0.7807424594,0.8900892133,0.6713957055,3
2018,51,680,race-ethnicity,Other Races and Ethnicities,0.7023746702,0.7963155754,0.608433765,3
2018,51,680,race-ethnicity,"White, Non-Hispanic",0.8049381935,0.8259209807,0.7839554063,2
2018,51,683,race-ethnicity,"Black, Non-Hispanic",0.8507027985,0.8962683787,0.8051372183,2
2018,51,683,race-ethnicity,Hispanic,0.8190453574,0.8492037191,0.7888869957,2
2018,51,683,race-ethnicity,Other Races and Ethnicities,0.823391995,0.8680588699,0.7787251201,2
2018,51,683,race-ethnicity,"White, Non-Hispanic",0.8449661687,0.8662299937,0.8237023437,2
2018,51,685,race-ethnicity,"Black, Non-Hispanic",0.8507027985,0.8962683787,0.8051372183,2
2018,51,685,race-ethnicity,Hispanic,0.8190453574,0.8492037191,0.7888869957,2
2018,51,685,race-ethnicity,Other Races and Ethnicities,0.823391995,0.8680588699,0.7787251201,2
2018,51,685,race-ethnicity,"White, Non-Hispanic",0.8449661687,0.8662299937,0.8237023437,2
2018,51,690,race-ethnicity,"Black, Non-Hispanic",0.7085189153,0.7407859828,0.6762518477,2
2018,51,690,race-ethnicity,Hispanic,0.7192224622,0.8120651316,0.6263797928,3
2018,51,690,race-ethnicity,Other Races and Ethnicities,0.6862289367,0.7758434638,0.5966144096,2
2018,51,690,race-ethnicity,"White, Non-Hispanic",0.7212823651,0.7398545888,0.7027101414,2
2018,51,700,race-ethnicity,"Black, Non-Hispanic",0.7935457461,0.8187340043,0.7683574878,1
2018,51,700,race-ethnicity,Hispanic,0.797759522,0.8503615033,0.7451575408,1
2018,51,700,race-ethnicity,Other Races and Ethnicities,0.7656747146,0.8208994421,0.7104499871,1
2018,51,700,race-ethnicity,"White, Non-Hispanic",0.8160908128,0.8363053369,0.7958762887,1
2018,51,710,race-ethnicity,"Black, Non-Hispanic",0.7498992944,0.7678019249,0.7319966638,1
2018,51,710,race-ethnicity,Hispanic,0.8135228677,0.8528923607,0.7741533746,1
2018,51,710,race-ethnicity,Other Races and Ethnicities,0.7826057563,0.8217751466,0.7434363661,1
2018,51,710,race-ethnicity,"White, Non-Hispanic",0.8028648417,0.816515412,0.7892142713,1
2018,51,720,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,51,720,race-ethnicity,Hispanic,0,0,0,3
2018,51,720,race-ethnicity,Other Races and Ethnicities,0.6916461916,0.8365869139,0.5467054694,3
2018,51,720,race-ethnicity,"White, Non-Hispanic",0.6085249831,0.6250878032,0.5919621631,2
2018,51,730,race-ethnicity,"Black, Non-Hispanic",0.7328714954,0.7593832343,0.7063597565,2
2018,51,730,race-ethnicity,Hispanic,0.7284263959,0.7984471587,0.6584056331,2
2018,51,730,race-ethnicity,Other Races and Ethnicities,0.6821062896,0.7679648979,0.5962476814,2
2018,51,730,race-ethnicity,"White, Non-Hispanic",0.7806742044,0.8012876392,0.7600607695,2
2018,51,735,race-ethnicity,"Black, Non-Hispanic",0.8681672026,0.9115144539,0.8248199512,2
2018,51,735,race-ethnicity,Hispanic,0.7383273474,0.8144746865,0.6621800082,2
2018,51,735,race-ethnicity,Other Races and Ethnicities,0.7507325241,0.8146434576,0.6868215906,2
2018,51,735,race-ethnicity,"White, Non-Hispanic",0.8331653108,0.8500007476,0.8163298739,2
2018,51,740,race-ethnicity,"Black, Non-Hispanic",0.7454342877,0.7753235797,0.7155449956,2
2018,51,740,race-ethnicity,Hispanic,0.7030588235,0.7985241758,0.6075934713,3
2018,51,740,race-ethnicity,Other Races and Ethnicities,0.7983122363,0.8716509552,0.7249735174,2
2018,51,740,race-ethnicity,"White, Non-Hispanic",0.8076611815,0.8318139174,0.7835084457,2
2018,51,750,race-ethnicity,"Black, Non-Hispanic",0.7833186231,0.875340424,0.6912968223,3
2018,51,750,race-ethnicity,Hispanic,0.8037225042,0.8918673838,0.7155776247,3
2018,51,750,race-ethnicity,Other Races and Ethnicities,0.6606264561,0.7446484781,0.5766044341,2
2018,51,750,race-ethnicity,"White, Non-Hispanic",0.7945106144,0.8116342204,0.7773870083,2
2018,51,760,race-ethnicity,"Black, Non-Hispanic",0.6824626772,0.7072313645,0.65769399,1
2018,51,760,race-ethnicity,Hispanic,0.8302725118,0.870836864,0.7897081597,1
2018,51,760,race-ethnicity,Other Races and Ethnicities,0.8034022394,0.8537885922,0.7530158867,1
2018,51,760,race-ethnicity,"White, Non-Hispanic",0.8696952497,0.882976751,0.8564137485,1
2018,51,770,race-ethnicity,"Black, Non-Hispanic",0.7294441485,0.7770880508,0.6818002461,2
2018,51,770,race-ethnicity,Hispanic,0.7516821532,0.8451947746,0.6581695317,3
2018,51,770,race-ethnicity,Other Races and Ethnicities,0.8319896807,0.9056384379,0.7583409236,3
2018,51,770,race-ethnicity,"White, Non-Hispanic",0.7929950088,0.8133101586,0.772679859,2
2018,51,775,race-ethnicity,"Black, Non-Hispanic",0.7294441485,0.7770880508,0.6818002461,2
2018,51,775,race-ethnicity,Hispanic,0.7516821532,0.8451947746,0.6581695317,3
2018,51,775,race-ethnicity,Other Races and Ethnicities,0.8319896807,0.9056384379,0.7583409236,3
2018,51,775,race-ethnicity,"White, Non-Hispanic",0.7929950088,0.8133101586,0.772679859,2
2018,51,790,race-ethnicity,"Black, Non-Hispanic",0.7300730391,0.814984773,0.6451613051,2
2018,51,790,race-ethnicity,Hispanic,0.6809248555,0.7933802218,0.5684694892,3
2018,51,790,race-ethnicity,Other Races and Ethnicities,0.61328125,0.7431745199,0.4833879801,3
2018,51,790,race-ethnicity,"White, Non-Hispanic",0.80411958,0.8216055209,0.7866336391,2
2018,51,800,race-ethnicity,"Black, Non-Hispanic",0.7897984946,0.8170148869,0.7625821022,2
2018,51,800,race-ethnicity,Hispanic,0.7389924633,0.8287371377,0.6492477889,3
2018,51,800,race-ethnicity,Other Races and Ethnicities,0.747985348,0.8240986399,0.671872056,2
2018,51,800,race-ethnicity,"White, Non-Hispanic",0.8072322843,0.8245424424,0.7899221263,2
2018,51,810,race-ethnicity,"Black, Non-Hispanic",0.8129533964,0.834553789,0.7913530037,1
2018,51,810,race-ethnicity,Hispanic,0.7581911891,0.791653519,0.7247288592,1
2018,51,810,race-ethnicity,Other Races and Ethnicities,0.8530794086,0.87584528,0.8303135372,1
2018,51,810,race-ethnicity,"White, Non-Hispanic",0.8314122275,0.8410425049,0.8217819501,1
2018,51,820,race-ethnicity,"Black, Non-Hispanic",0.7300730391,0.814984773,0.6451613051,2
2018,51,820,race-ethnicity,Hispanic,0.6809248555,0.7933802218,0.5684694892,3
2018,51,820,race-ethnicity,Other Races and Ethnicities,0.61328125,0.7431745199,0.4833879801,3
2018,51,820,race-ethnicity,"White, Non-Hispanic",0.80411958,0.8216055209,0.7866336391,2
2018,51,830,race-ethnicity,"Black, Non-Hispanic",0.8681672026,0.9115144539,0.8248199512,2
2018,51,830,race-ethnicity,Hispanic,0.7383273474,0.8144746865,0.6621800082,2
2018,51,830,race-ethnicity,Other Races and Ethnicities,0.7507325241,0.8146434576,0.6868215906,2
2018,51,830,race-ethnicity,"White, Non-Hispanic",0.8331653108,0.8500007476,0.8163298739,2
2018,51,840,race-ethnicity,"Black, Non-Hispanic",0.8194387963,0.9095497389,0.7293278536,3
2018,51,840,race-ethnicity,Hispanic,0.8394923479,0.8965499809,0.7824347149,2
2018,51,840,race-ethnicity,Other Races and Ethnicities,0.824,0.90592887,0.74207113,3
2018,51,840,race-ethnicity,"White, Non-Hispanic",0.8416267323,0.8586933451,0.8245601195,2
2018,53,001,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,53,001,race-ethnicity,Hispanic,0.7257174393,0.781245577,0.6701893016,2
2018,53,001,race-ethnicity,Other Races and Ethnicities,0.7122762148,0.7817745454,0.6427778842,2
2018,53,001,race-ethnicity,"White, Non-Hispanic",0.7766556691,0.7947424918,0.7585688464,2
2018,53,003,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,53,003,race-ethnicity,Hispanic,0.7257174393,0.781245577,0.6701893016,2
2018,53,003,race-ethnicity,Other Races and Ethnicities,0.7122762148,0.7817745454,0.6427778842,2
2018,53,003,race-ethnicity,"White, Non-Hispanic",0.7766556691,0.7947424918,0.7585688464,2
2018,53,005,race-ethnicity,"Black, Non-Hispanic",0.7322482728,0.8575135694,0.6069829761,3
2018,53,005,race-ethnicity,Hispanic,0.7766056079,0.7995862833,0.7536249325,2
2018,53,005,race-ethnicity,Other Races and Ethnicities,0.7516039598,0.799626236,0.7035816837,2
2018,53,005,race-ethnicity,"White, Non-Hispanic",0.8040966713,0.8169028019,0.7912905406,2
2018,53,007,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,53,007,race-ethnicity,Hispanic,0.8050795121,0.8427420636,0.7674169606,2
2018,53,007,race-ethnicity,Other Races and Ethnicities,0.7487208641,0.8558293745,0.6416123538,3
2018,53,007,race-ethnicity,"White, Non-Hispanic",0.8165978561,0.8377411731,0.7954545392,2
2018,53,009,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,53,009,race-ethnicity,Hispanic,0.6826347305,0.7852746766,0.5799947845,3
2018,53,009,race-ethnicity,Other Races and Ethnicities,0.6338167436,0.6845067597,0.5831267275,2
2018,53,009,race-ethnicity,"White, Non-Hispanic",0.7363700732,0.7616602704,0.711079876,2
2018,53,011,race-ethnicity,"Black, Non-Hispanic",0.7698769877,0.8425129861,0.6972409893,1
2018,53,011,race-ethnicity,Hispanic,0.7674815583,0.7979186314,0.7370444851,1
2018,53,011,race-ethnicity,Other Races and Ethnicities,0.7683695256,0.7961332149,0.7406058363,1
2018,53,011,race-ethnicity,"White, Non-Hispanic",0.7966604234,0.8059386407,0.7873822061,1
2018,53,013,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,53,013,race-ethnicity,Hispanic,0.7257174393,0.781245577,0.6701893016,2
2018,53,013,race-ethnicity,Other Races and Ethnicities,0.7122762148,0.7817745454,0.6427778842,2
2018,53,013,race-ethnicity,"White, Non-Hispanic",0.7766556691,0.7947424918,0.7585688464,2
2018,53,015,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,53,015,race-ethnicity,Hispanic,0.7796610169,0.8455530424,0.7137689915,1
2018,53,015,race-ethnicity,Other Races and Ethnicities,0.6410850149,0.7205444845,0.5616255453,1
2018,53,015,race-ethnicity,"White, Non-Hispanic",0.7282998804,0.7496223728,0.7069773879,1
2018,53,017,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,53,017,race-ethnicity,Hispanic,0.8050795121,0.8427420636,0.7674169606,2
2018,53,017,race-ethnicity,Other Races and Ethnicities,0.7487208641,0.8558293745,0.6416123538,3
2018,53,017,race-ethnicity,"White, Non-Hispanic",0.8165978561,0.8377411731,0.7954545392,2
2018,53,019,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,53,019,race-ethnicity,Hispanic,0.7541173071,0.8158362818,0.6923983325,2
2018,53,019,race-ethnicity,Other Races and Ethnicities,0.6336069311,0.6754240943,0.5917897679,2
2018,53,019,race-ethnicity,"White, Non-Hispanic",0.6789723998,0.7013377443,0.6566070554,2
2018,53,021,race-ethnicity,"Black, Non-Hispanic",0.7723514896,0.9056742121,0.639028767,3
2018,53,021,race-ethnicity,Hispanic,0.770854216,0.7975382622,0.7441701699,2
2018,53,021,race-ethnicity,Other Races and Ethnicities,0.7668761083,0.8254760345,0.708276182,2
2018,53,021,race-ethnicity,"White, Non-Hispanic",0.814493072,0.8296338428,0.7993523012,2
2018,53,023,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,53,023,race-ethnicity,Hispanic,0.7257174393,0.781245577,0.6701893016,2
2018,53,023,race-ethnicity,Other Races and Ethnicities,0.7122762148,0.7817745454,0.6427778842,2
2018,53,023,race-ethnicity,"White, Non-Hispanic",0.7766556691,0.7947424918,0.7585688464,2
2018,53,025,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,53,025,race-ethnicity,Hispanic,0.7916180852,0.8242258333,0.7590103371,2
2018,53,025,race-ethnicity,Other Races and Ethnicities,0.6091319619,0.7088406337,0.5094232901,3
2018,53,025,race-ethnicity,"White, Non-Hispanic",0.7663655773,0.7882286945,0.74450246,2
2018,53,027,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,53,027,race-ethnicity,Hispanic,0.7207167832,0.785543182,0.6558903844,2
2018,53,027,race-ethnicity,Other Races and Ethnicities,0.728388998,0.7726473844,0.6841306116,2
2018,53,027,race-ethnicity,"White, Non-Hispanic",0.7101941883,0.7317730897,0.6886152869,2
2018,53,029,race-ethnicity,"Black, Non-Hispanic",0.8753071253,0.9596078127,0.7910064379,3
