year,state,county,juvenile_arrest_rate,juvenile_arrests_under10,coverage_indicator_jjarrest,adult_under18,jjarrest_rate_quality
2016,37,067,6406.4575,35,.97591746,1,2
2016,37,069,1762.4008,0,.98591548,1,2
2016,37,071,2185.3484,12,.98906642,1,2
2016,37,073,0,0,.60000002,1,3
2016,37,075,702.07953,0,.98876405,1,2
2016,37,077,2415.9265,2,1,1,1
2016,37,079,87.317177,0,.89285713,1,2
2016,37,081,3855.2175,27,.99735683,1,2
2016,37,083,3838.2539,3,.98440546,1,2
2016,37,085,1324.2428,0,.98058254,1,2
2016,37,087,1746.1642,2,.99243569,1,2
2016,37,089,2518.4619,8,.99607074,1,2
2016,37,091,2991.6006,0,.98853868,1,2
2016,37,093,585.0542,0,1,1,1
2016,37,095,0,0,.66666669,1,3
2016,37,097,4198.7505,21,.98316497,1,2
2016,37,099,1201.3788,0,.99356914,1,2
2016,37,101,873.36243,0,.99304175,1,2
2016,37,103,0,0,.90909094,1,2
2016,37,105,2303.6133,13,.97695851,1,2
2016,37,107,3854.1401,8,.99775279,1,2
2016,37,109,2480.3718,9,.99757284,1,2
2016,37,111,3927.7615,0,.97135419,1,2
2016,37,113,830.11035,0,.99156117,1,2
2016,37,115,653.06946,0,.98312235,1,2
2016,37,117,2338.5979,0,.98666668,1,2
2016,37,119,3972.1011,47,.99537396,1,2
2016,37,121,75.353409,0,.88,1,2
2016,37,123,2227.2334,0,.96593672,1,2
2016,37,125,1329.7462,1,.98370373,1,2
2016,37,127,3415.0435,9,.97399527,1,2
2016,37,129,2378.239,8,.98716301,1,2
2016,37,131,1542.3846,0,.94690263,1,2
2016,37,133,1691.5551,0,.97903228,1,2
2016,37,135,1137.3514,0,.99725652,1,2
2016,37,137,2913.835,0,.99305558,1,2
2016,37,139,2854.2427,3,.9894737,1,2
2016,37,141,773.32874,0,.99701494,1,2
2016,37,143,2409.262,0,.98507464,1,2
2016,37,145,4075.0723,9,1,1,1
2016,37,147,2803.9656,11,.9934426,1,2
2016,37,149,866.12585,0,.99694192,1,2
2016,37,151,1165.2102,0,.99220276,1,2
2016,37,153,2517.0886,0,1,1,1
2016,37,155,2894.9216,30,.97741938,1,2
2016,37,157,2566.2131,8,.96513468,1,2
2016,37,159,3213.1611,12,.98302209,1,2
2016,37,161,2136.4478,2,.97959185,1,2
2016,37,163,1558.4786,0,.99528301,1,2
2016,37,165,4048.542,0,.99719101,1,2
2016,37,167,1048.3517,0,.94585985,1,2
2016,37,169,3902.8176,3,.98866212,1,2
2016,37,171,1866.5326,2,.98717946,1,2
2016,37,173,2008.2712,0,.94117647,1,2
2016,37,175,2125.072,0,.99378884,1,2
2016,37,177,2013.4904,0,1,1,1
2016,37,179,2199.6829,11,.9988479,1,2
2016,37,181,2975.8472,4,.98086125,1,2
2016,37,183,1337.5476,5,.99059409,1,2
2016,37,185,306.29749,0,.98148149,1,2
2016,37,187,966.29559,0,.85869563,1,2
2016,37,189,619.65692,0,.98309177,1,2
2016,37,191,2845.9194,5,.99134946,1,2
2016,37,193,1982.672,3,1,1,1
2016,37,195,2488.104,2,.99533802,1,2
2016,37,197,1513.9166,3,.99421966,1,2
2016,37,199,1507.0701,0,.96603775,1,2
2016,38,001,0,0,.96153843,0,2
2016,38,003,4464.5986,5,.99333334,0,2
2016,38,005,12263.919,2,1,0,1
2016,38,007,0,0,.74358976,0,3
2016,38,009,2097.6296,0,1,0,1
2016,38,011,0,0,.77777779,0,3
2016,38,013,6698.3442,0,.72500002,0,3
2016,38,015,15164.491,13,.98465472,0,2
2016,38,017,8345.46,21,1,0,1
2016,38,019,806.32587,0,.98275864,0,2
2016,38,021,362.3812,0,.65789473,0,3
2016,38,023,0,0,.96875,0,2
2016,38,025,1611.7892,0,1,0,1
2016,38,027,820.12585,0,1,0,1
2016,38,029,0,0,.97297299,0,2
2016,38,031,288.56281,0,.875,0,2
2016,38,033,0,0,.25,0,3
2016,38,035,7970.3208,8,.96354169,0,2
2016,38,037,986.80963,0,.64705884,0,3
2016,38,039,0,0,.92000002,0,2
2016,38,041,1973.6193,1,.92000002,0,2
2016,38,043,3876.6367,0,.46666667,0,3
2016,38,045,472.1937,0,.69117647,0,3
2016,38,047,1520.2498,0,.73809522,0,3
2016,38,049,2376.832,0,1,0,1
2016,38,051,0,0,.5,0,3
2016,38,053,5244.7104,0,1,0,1
2016,38,055,5237.1621,0,1,0,1
2016,38,057,2878.1948,0,.93922651,0,2
2016,38,059,10000.599,5,1,0,1
2016,38,061,39457.434,0,1,0,1
2016,38,063,2493.1826,0,.92592591,0,2
2016,38,065,0,0,.85714287,0,2
2016,38,067,2445.4766,0,.98000002,0,2
2016,38,069,2226.0559,0,.99065423,0,2
2016,38,071,15074.271,2,1,0,1
2016,38,073,531.2179,0,.86538464,0,2
2016,38,075,328.93652,3,.23999999,0,3
2016,38,077,4995.896,6,.98084289,0,2
2016,38,079,5704.2686,3,1,0,1
2016,38,081,753.98669,0,1,0,1
2016,38,083,0,0,.95833331,0,2
2016,38,085,19379.846,12,.97247708,0,2
2016,38,087,0,0,.33333334,0,3
2016,38,089,4969.5532,1,.99420291,0,2
2016,38,091,0,0,.86956519,0,2
2016,38,093,10357.708,6,1,0,1
2016,38,095,0,0,.94117647,0,2
2016,38,097,785.65088,0,.94186044,0,2
2016,38,099,6777.1372,5,1,0,1
2016,38,101,4226.7905,0,.97161573,0,2
2016,38,103,0,0,.83544302,0,2
2016,38,105,11512.779,0,1,0,1
2016,39,001,153.2802,0,.58333331,0,3
2016,39,003,6610.0269,2,.95363218,0,2
2016,39,005,613.28064,0,.99376947,0,2
2016,39,007,1342.0339,1,.9528302,0,2
2016,39,009,1625.1001,3,.98285717,0,2
2016,39,011,465.1864,0,.71428573,0,3
2016,39,013,1402.6174,3,.97215778,0,2
2016,39,015,356.78369,0,.89119172,0,2
2016,39,017,3863.5017,15,.99567801,0,2
2016,39,019,0,0,.33333334,0,3
2016,39,021,6681.5527,1,.96327686,0,2
2016,39,023,2890.9526,4,.97188753,0,2
2016,39,025,3350.5098,2,.99588138,0,2
2016,39,027,354.04422,0,.99000001,0,2
2016,39,029,768.98431,0,.96181387,0,2
2016,39,031,347.44617,0,1,0,1
2016,39,033,3176.4617,2,.99765807,0,2
2016,39,035,1220.9097,9,.9845469,0,2
2016,39,037,1623.3892,1,.97570848,0,2
2016,39,039,4598.5,2,.99706745,0,2
2016,39,041,1768.6904,1,.97489542,0,2
2016,39,043,6038.8667,4,.96798778,0,2
2016,39,045,675.85687,0,.93176472,0,2
2016,39,047,2789.7664,4,1,0,1
2016,39,049,1979.5238,1,.98151153,0,2
2016,39,051,1004.4107,0,.90566039,0,2
2016,39,053,591.44037,0,.921875,0,2
2016,39,055,709.76373,0,.9041096,0,2
2016,39,057,3315.1816,9,.99076921,0,2
2016,39,059,718.93451,0,.90082645,0,2
2016,39,061,1765.2102,6,.98956096,0,2
2016,39,063,1443.6609,0,.99539173,0,2
2016,39,065,484.95169,0,.91907513,0,2
2016,39,067,640.45087,0,.91397852,0,2
2016,39,069,1448.8759,0,.98429322,0,2
2016,39,071,1625.0898,1,.947541,0,2
2016,39,073,1908.2739,0,.98870057,0,2
2016,39,075,0,0,.98630136,0,2
2016,39,077,621.8783,0,.96035242,0,2
2016,39,079,1353.1801,0,.98113209,0,2
2016,39,081,1636.292,1,.9052133,0,2
2016,39,083,1277.2985,3,.95571953,0,2
2016,39,085,3418.8574,2,.98278338,0,2
2016,39,087,746.33295,0,.90340906,0,2
2016,39,089,262.13693,0,.95287961,0,2
2016,39,091,2505.5149,2,.98969072,0,2
2016,39,093,1943.4098,8,.9676339,0,2
2016,39,095,721.35834,0,.96955502,0,2
2016,39,097,1621.4026,0,.99224806,0,2
2016,39,099,2910.0149,3,.98438519,0,2
2016,39,101,2698.1282,0,.99747473,0,2
2016,39,103,757.86829,0,.97928178,0,2
2016,39,105,240.55115,0,.82105261,0,2
2016,39,107,125.87694,0,.8839286,0,2
2016,39,109,5785.2554,2,.99874532,0,2
2016,39,111,458.75467,0,.91525424,0,2
2016,39,113,7934.8657,54,.99311924,0,2
2016,39,115,2165.481,0,1,0,1
2016,39,117,26.521963,0,.41176471,0,3
2016,39,119,5269.1919,2,.95620435,0,2
2016,39,121,0,0,.58823532,0,3
2016,39,123,1288.868,1,.95330739,0,2
2016,39,125,0,0,.71428573,0,3
2016,39,127,266.78973,0,.86666667,0,2
2016,39,129,1852.666,0,.96791446,0,2
2016,39,131,219.7253,0,.97044337,0,2
2016,39,133,1976.3588,1,.98199999,0,2
2016,39,135,620.1286,0,.89944136,0,2
2016,39,137,27.17288,0,.37878788,0,3
2016,39,139,7211.9614,1,.98595148,0,2
2016,39,141,1256.6875,0,1,0,1
2016,39,143,3036.8357,0,.98188406,0,2
2016,39,145,349.58728,0,.94936711,0,2
2016,39,147,2212.4851,2,.98342544,0,2
2016,39,149,3325.7114,0,.97916669,0,2
2016,39,151,2523.3591,5,.99020207,0,2
2016,39,153,5171.6436,6,.99396455,0,2
2016,39,155,1342.8076,0,.98419863,0,2
2016,39,157,826.15839,1,.95802099,0,2
2016,39,159,909.66833,0,.99363059,0,2
2016,39,161,3688.0066,0,1,0,1
2016,39,163,176.38136,0,.69444442,0,3
2016,39,165,650.41193,0,.96746987,0,2
2016,39,167,590.505,0,.98032784,0,2
2016,39,169,1242.1052,0,.95728153,0,2
2016,39,171,1089.0555,0,.92660552,0,2
2016,39,173,768.19373,0,.96938777,0,2
2016,39,175,1124.7148,0,.99685532,0,2
2016,40,001,838.9928,0,.9930796,0,2
2016,40,003,0,0,.61764705,0,3
2016,40,005,439.00082,0,.90134531,0,2
2016,40,007,1332.1255,0,.89999998,0,2
2016,40,009,1092.4336,0,.99576271,0,2
2016,40,011,69.737442,0,.91743118,0,2
2016,40,013,3165.5588,0,.9636752,0,2
2016,40,015,6245.7788,1,.95918369,0,2
2016,40,017,3115.8777,0,.99100113,0,2
2016,40,019,4757.9028,0,.98173517,0,2
2016,40,021,234.17159,0,.9716714,0,2
2016,40,023,1919.899,0,.93975902,0,2
2016,40,025,329.66742,0,.88135594,0,2
2016,40,027,4303.3359,1,.99902344,0,2
2016,40,029,0,0,.96103895,0,2
2016,40,031,5379.4868,0,.94690263,0,2
2016,40,033,0,0,.89655173,0,2
2016,40,035,996.06555,0,.98000002,0,2
2016,40,037,2380.8318,1,.97093022,0,2
2016,40,039,2195.7915,0,.96610171,0,2
2016,40,041,1080.0715,1,.93962264,0,2
2016,40,043,4489.7563,0,.85897434,0,2
2016,40,045,0,0,.8888889,0,2
2016,40,047,4203.2847,3,.94444442,0,2
2016,40,049,3271.0879,1,.98698479,0,2
2016,40,051,2450.5896,0,.9754464,0,2
2016,40,053,2231.595,0,.77083331,0,3
2016,40,055,0,0,.66666669,0,3
2016,40,057,338.85672,0,.87323946,0,2
2016,40,059,0,0,.41176471,0,3
2016,40,061,648.98193,0,.99145299,0,2
2016,40,063,554.55939,0,.978836,0,2
2016,40,065,1784.2704,0,.99484539,0,2
2016,40,067,137.36188,0,.84057969,0,2
2016,40,069,813.21967,0,1,0,1
2016,40,071,18597.293,9,.98275864,0,2
2016,40,073,221.45573,0,.93430656,0,2
2016,40,075,3510.7131,0,.91071427,0,2
2016,40,077,650.29175,0,.99290782,0,2
2016,40,079,555.40015,1,.93734336,0,2
2016,40,081,351.79501,0,.89400923,0,2
2016,40,083,1520.3719,0,.99733335,0,2
2016,40,085,519.50208,0,1,0,1
2016,40,087,1144.8348,0,.95399517,0,2
2016,40,089,1220.8063,0,.96363634,0,2
2016,40,091,173.53052,0,1,0,1
2016,40,093,446.319,0,.78048778,0,3
2016,40,095,784.87659,0,.99541283,0,2
2016,40,097,2767.4063,0,.99000001,0,2
2016,40,099,1232.3037,0,1,0,1
2016,40,101,1465.7402,0,.96638656,0,2
2016,40,103,2193.1118,0,.93181819,0,2
2016,40,105,978.2821,0,.99137932,0,2
2016,40,107,214.52016,0,.94262296,0,2
2016,40,109,5783.1016,26,.98904008,0,2
2016,40,111,2994.7173,0,.96101695,0,2
2016,40,113,370.37686,0,.98657715,0,2
2016,40,115,381.34686,0,.90510947,0,2
2016,40,117,355.3555,0,.95535713,0,2
2016,40,119,2386.2847,0,.99349803,0,2
2016,40,121,1445.573,0,.96114522,0,2
2016,40,123,3032.8999,0,.96763206,0,2
2016,40,125,3398.4543,0,1,0,1
2016,40,127,899.95227,0,.91666669,0,2
2016,40,129,277.2464,0,.96551722,0,2
2016,40,131,1873.0027,3,.95599395,0,2
2016,40,133,1192.4839,0,.96457767,0,2
2016,40,135,4436.3062,0,.99851632,0,2
2016,40,137,1593.4657,0,.98895025,0,2
2016,40,139,3322.4609,0,.98634815,0,2
2016,40,141,2426.0818,2,.94904459,0,2
2016,40,143,3009.2344,10,.98530215,0,2
2016,40,145,912.3584,0,1,0,1
2016,40,147,134.39311,0,.79365081,0,3
2016,40,149,1812.5637,0,.98290598,0,2
2016,40,151,0,0,.99411762,0,2
2016,40,153,5802.147,0,.98755187,0,2
2016,41,001,6633.3052,0,.95575219,0,2
2016,41,003,3311.8499,1,.98952878,0,2
2016,41,005,2875.5454,1,.99869794,0,2
2016,41,007,9420.3047,7,.98127925,0,2
2016,41,009,3384.5056,0,.98487711,0,2
2016,41,011,1839.5532,1,.97629011,0,2
2016,41,013,8085.812,0,.96178347,0,2
2016,41,015,3490.1309,0,.99248123,0,2
2016,41,017,6806.5693,1,.99141634,0,2
2016,41,019,7217.6729,1,.99159664,0,2
2016,41,021,537.49567,0,.73076922,0,3
2016,41,023,2381.5193,0,.99253732,0,2
2016,41,025,5033.2339,0,.97863245,0,2
2016,41,027,5045.8735,3,.95555556,0,2
2016,41,029,6927.7744,0,.99404764,0,2
2016,41,031,4187.3975,1,.99640286,0,2
2016,41,033,4507.686,0,1,0,1
2016,41,035,1930.775,0,.97112858,0,2
2016,41,037,1116.6166,0,.98969072,0,2
2016,41,039,5951.4639,2,.9986816,0,2
2016,41,041,1697.6782,0,.9275862,0,2
2016,41,043,7747.5674,3,1,0,1
2016,41,045,5396.6348,2,.99719888,0,2
2016,41,047,5104.8174,4,.99030304,0,2
2016,41,049,3510.1882,0,.98863637,0,2
2016,41,051,1241.0863,2,.99561018,0,2
2016,41,053,5703.2871,0,.98563218,0,2
2016,41,055,0,0,.95555556,0,2
2016,41,057,6620.9429,0,.99744248,0,2
2016,41,059,4931.5103,0,.97654319,0,2
2016,41,061,7111.4067,0,.99733335,0,2
2016,41,063,733.45331,0,.75862068,0,3
2016,41,065,9961.9033,1,.99733335,0,2
2016,41,067,2605.0654,1,.98532861,0,2
2016,41,069,1323.0663,0,.81395346,0,2
2016,41,071,5460.938,0,.99468082,0,2
2016,42,001,3483.188,2,.9114688,0,2
2016,42,003,4398.7944,20,.98449945,0,2
2016,42,005,3100.8225,1,.87070936,0,2
2016,42,007,3007.5999,2,.9566679,0,2
2016,42,009,1444.4604,1,.79213482,0,3
2016,42,011,3546.5657,11,.9698171,0,2
2016,42,013,3864.696,1,.92887032,0,2
2016,42,015,3624.9688,4,.89937109,0,2
2016,42,017,2918.3562,7,.97027028,0,2
2016,42,019,2658.1804,3,.93238211,0,2
2016,42,021,3658.7791,9,.91397226,0,2
2016,42,023,4357.5264,0,.69032258,0,3
2016,42,025,4193.9951,3,.94520545,0,2
2016,42,027,2589.3071,3,.95113438,0,2
2016,42,029,2222.7866,1,.9727723,0,2
2016,42,031,2205.3933,2,.88259107,0,2
2016,42,033,2949.7102,0,.95193434,0,2
2016,42,035,2673.7283,0,.82995951,0,2
2016,42,037,2484.8254,0,.89751244,0,2
2016,42,039,4223.9775,4,.9383477,0,2
2016,42,041,2243.5845,0,.9482072,0,2
2016,42,043,6101.707,15,.98169017,0,2
2016,42,045,4767.4092,5,.9886713,0,2
2016,42,047,3598.6262,1,.89978677,0,2
2016,42,049,4315.1445,2,.97191012,0,2
2016,42,051,3344.2214,6,.9274978,0,2
2016,42,053,3699.5798,0,.82517481,0,2
2016,42,055,2926,3,.9269231,0,2
2016,42,057,3066.2688,0,.86263734,0,2
2016,42,059,1625.1986,0,.85051548,0,2
2016,42,061,3397.6475,7,.90590811,0,2
2016,42,063,163134.41,83,.93231809,0,3
2016,42,065,2394.9944,0,.9195804,0,2
2016,42,067,2283.5994,2,.87804878,0,2
2016,42,069,3003.9746,1,.94528115,0,2
2016,42,071,3947.6021,5,.98760331,0,2
2016,42,073,2867.2271,0,.88651687,0,2
2016,42,075,4660.731,2,.95876288,0,2
2016,42,077,3845.1758,2,.9765625,0,2
2016,42,079,3962.4617,6,.95684606,0,2
2016,42,081,5645.3091,2,.93402451,0,2
2016,42,083,4209.8789,1,.93778449,0,2
2016,42,085,3118.99,1,.94054055,0,2
2016,42,087,4452.3687,4,.9309665,0,2
2016,42,089,3550.7568,2,.9500832,0,2
2016,42,091,3589.6631,6,.98804915,0,2
2016,42,093,2241.4519,0,.86192471,0,2
2016,42,095,3056.0168,0,.9549107,0,2
2016,42,097,4805.8364,0,.94596595,0,2
2016,42,099,2808.4287,9,.86538464,0,2
2016,42,101,4.8367596,0,.92543858,0,2
2016,42,103,2089.2073,0,.88495576,0,2
2016,42,105,2704.3684,0,.88378376,0,2
2016,42,107,3949.2344,2,.88673139,0,2
2016,42,109,3171.4048,1,.92592591,0,2
2016,42,111,1381.7821,2,.81174898,0,2
2016,42,113,3244.7419,2,.64761907,0,3
2016,42,115,2045.7258,1,.84798098,0,2
2016,42,117,2625.1353,0,.8489666,0,2
2016,42,119,1922.4122,2,.8585366,0,2
2016,42,121,4161.793,1,.93396229,0,2
2016,42,123,3869.3984,1,.85952383,0,2
2016,42,125,2366.144,2,.94808853,0,2
2016,42,127,1358.5975,0,.83333331,0,2
2016,42,129,3091.7024,4,.95460278,0,2
2016,42,131,2131.9729,0,.88470066,0,2
2016,42,133,5612.3833,17,.98901403,0,2
2016,44,001,1169.5986,0,1,0,1
2016,44,003,3014.3281,1,.99274313,0,2
2016,44,005,3786.3452,2,.99309391,0,2
2016,44,007,2524.6287,6,.99764627,0,2
2016,44,009,2389.5728,2,.98893619,0,2
2016,45,001,1108.9672,0,.87535411,1,2
2016,45,003,2986.3088,0,.92636818,1,2
2016,45,005,215.39839,0,.68181819,1,3
2016,45,007,3296.241,2,.97211158,1,2
2016,45,009,4678.7939,0,.8742857,1,2
2016,45,011,5050.3281,0,.94572026,1,2
2016,45,013,7160.3525,0,.96819085,1,2
2016,45,015,5229.0679,8,.95896947,1,2
2016,45,017,1245.8494,0,.87453872,1,2
2016,45,019,6637.7051,2,.95956719,1,2
2016,45,021,2278.8909,0,.95847178,1,2
2016,45,023,2989.1201,0,.9347409,1,2
2016,45,025,1210.3818,0,.93243241,1,2
2016,45,027,4695.9648,0,.93787575,1,2
2016,45,029,5571.3379,0,.95254236,1,2
2016,45,031,5650.6343,2,.94901961,1,2
2016,45,033,1923.6497,0,.93528181,1,2
2016,45,035,3091.5479,0,.95184135,1,2
2016,45,037,751.04547,0,.82629108,1,2
2016,45,039,1680.4065,0,.93002915,1,2
2016,45,041,5281.4839,1,.93655586,1,2
2016,45,043,4302.3564,0,.94824398,1,2
2016,45,045,3709.7097,2,.98447061,1,2
2016,45,047,6064.9106,3,.97331786,1,2
2016,45,049,4640.2969,4,.89790577,1,2
2016,45,051,6497.4468,2,.97378081,1,2
2016,45,053,3807.9553,0,.94911504,1,2
2016,45,055,988.27429,0,.94589877,1,2
2016,45,057,2676.5994,1,.93085104,1,2
2016,45,059,4249.7007,1,.96355355,1,2
2016,45,061,1404.2314,0,.90604025,1,2
2016,45,063,1798.9174,1,.98308784,1,2
2016,45,065,2204.2009,0,.80745339,1,2
2016,45,067,6709.269,0,.94424462,1,2
2016,45,069,1445.5331,0,.91911763,1,2
2016,45,071,8622.7256,1,.96468699,1,2
2016,45,073,2410.155,0,.95973152,1,2
2016,45,075,1256.7258,1,.89458692,1,2
2016,45,077,2564.9326,0,.98078465,1,2
2016,45,079,1362.8883,0,.92987013,1,2
2016,45,081,959.2179,0,.89041096,1,2
2016,45,083,1201.3202,1,.94471157,1,2
2016,45,085,5059.6182,0,.97151423,1,2
2016,45,087,7970.5884,0,.95009243,1,2
2016,45,089,1100.4541,0,.92540795,1,2
2016,45,091,3219.2908,1,.98139882,1,2
2016,46,003,1184.1606,0,.92592591,0,2
2016,46,005,8538.4326,0,.97969544,0,2
2016,46,007,5010.8931,0,.99038464,0,2
2016,46,009,921.01385,0,.53846157,0,3
2016,46,011,3518.6489,0,.99331105,0,2
2016,46,013,12972.256,0,.99707603,0,2
2016,46,015,828.91248,0,.97368419,0,2
2016,46,017,10136.452,0,.99137932,0,2
2016,46,019,1727.0841,0,1,0,1
2016,46,021,613.6701,0,.5,0,3
2016,46,023,8312.7568,0,.99675328,0,2
2016,46,025,241.08469,0,.83333331,0,2
2016,46,027,1859.189,0,1,0,1
2016,46,029,8074.5967,0,1,0,1
2016,46,031,2222.2222,0,1,0,1
2016,46,033,4137.2202,0,.88785046,0,2
2016,46,035,26647.529,17,1,0,1
2016,46,037,0,0,.33333334,0,3
2016,46,039,2581.0244,0,.97058821,0,2
2016,46,041,15384.615,0,.92270529,0,2
2016,46,043,1441.587,0,1,0,1
2016,46,045,653.26172,0,.96078432,0,2
2016,46,047,2539.6826,0,.99074072,0,2
2016,46,049,0,0,.71428573,0,3
2016,46,051,0,0,0,0,3
2016,46,053,0,0,.06666667,0,3
2016,46,055,0,0,0,0,3
2016,46,057,0,0,.95744681,0,2
2016,46,059,637.625,0,.55555558,0,3
2016,46,061,331.56497,0,.61538464,0,3
2016,46,063,0,0,.15384616,0,3
2016,46,065,25661.375,1,.98945147,0,2
2016,46,067,2516.3416,0,.33333334,0,3
2016,46,069,0,0,.5,0,3
2016,46,071,0,0,.4375,0,3
2016,46,073,0,0,.88461536,0,2
2016,46,075,0,0,.5,0,3
2016,46,077,0,0,.5,0,3
2016,46,079,3180.7229,0,.98989898,0,2
2016,46,081,1229.3501,0,.96052629,0,2
2016,46,083,1990.4305,0,.95469254,0,2
2016,46,085,10210.21,0,.99019605,0,2
2016,46,087,0,0,1,0,1
2016,46,089,2131.696,0,.33333334,0,3
2016,46,091,2437.634,0,1,0,1
2016,46,093,5892.3975,2,.94252872,0,2
2016,46,095,0,0,0,0,3
2016,46,097,460.50693,0,.77272725,0,3
2016,46,099,10088.405,5,1,0,1
2016,46,101,5636.6045,3,.99507391,0,2
2016,46,102,15920.398,0,.89682537,0,2
2016,46,103,22599.35,0,1,0,1
2016,46,105,346.61206,0,.94444442,0,2
2016,46,107,0,0,.84615386,0,2
2016,46,109,12721.876,4,.97243106,0,2
2016,46,111,1381.5209,0,.9130435,0,2
2016,46,115,2755.2537,0,1,0,1
2016,46,117,0,0,.81818181,0,2
2016,46,119,1587.3016,0,.64705884,0,3
2016,46,121,10916.18,0,.99199998,0,2
2016,46,123,3968.2539,0,.96124029,0,2
2016,46,125,428.67447,0,.85915494,0,2
2016,46,127,1299.8829,0,.89999998,0,2
2016,46,129,4982.417,0,.9818182,0,2
2016,46,135,4522.3916,0,.98952878,0,2
2016,46,137,0,0,0,0,3
2016,47,001,3524.9456,1,.96617049,0,2
2016,47,003,4375.627,3,.97872341,0,2
2016,47,005,1015.7883,0,.94444442,0,2
2016,47,007,1071.8032,0,.92647058,0,2
2016,47,009,3307.6238,1,.98491085,0,2
2016,47,011,2877.448,0,.95447409,0,2
2016,47,013,1295.8217,2,.95331323,0,2
2016,47,015,1370.1199,0,1,0,1
2016,47,017,1503.5083,0,.98341626,0,2
2016,47,019,2091.636,0,.94567901,0,2
2016,47,021,4575.5444,1,.97727275,0,2
2016,47,023,2279.2808,0,.96170211,0,2
2016,47,025,605.45514,0,1,0,1
2016,47,027,1412.5491,0,1,0,1
2016,47,029,2202.1526,0,1,0,1
2016,47,031,3253.7244,2,.97217929,0,2
2016,47,033,2098.5771,0,.93333334,0,2
2016,47,035,2261.2246,0,.96741343,0,2
2016,47,037,8580.0371,31,.96453452,0,2
2016,47,039,443.28207,0,.96336997,0,2
2016,47,041,2592.7434,1,.97191012,0,2
2016,47,043,4063.5203,3,.93548387,0,2
2016,47,045,7205.1299,6,.97510374,0,2
2016,47,047,1178.7881,0,.94310725,0,2
2016,47,049,1040.6332,0,.94782609,0,2
2016,47,051,3197.2913,3,.96755165,0,2
2016,47,053,2683.8599,4,.99087799,0,2
2016,47,055,2060.7742,3,.969697,0,2
2016,47,057,2107.8108,0,.96989965,0,2
2016,47,059,1246.7875,0,.9715808,0,2
2016,47,061,3576.845,0,.99512196,0,2
2016,47,063,3247.2576,0,.96232879,0,2
2016,47,065,2039.0071,0,.97116494,0,2
2016,47,067,286.21515,0,1,0,1
2016,47,069,4719.3867,3,.94802493,0,2
2016,47,071,4186.5527,16,.95169079,0,2
2016,47,073,418.91486,0,.97647059,0,2
2016,47,075,5707.2568,1,1,0,1
2016,47,077,3208.3088,2,.97375327,0,2
2016,47,079,3026.0981,3,.92364532,0,2
2016,47,081,1557.5817,1,1,0,1
2016,47,083,2140.4109,0,1,0,1
2016,47,085,6630.4463,1,.96749997,0,2
2016,47,087,172.96548,0,.94674557,0,2
2016,47,089,3448.1887,0,.98828697,0,2
2016,47,091,3001.8894,0,1,0,1
2016,47,093,3183.8049,0,.99769056,0,2
2016,47,095,1703.0308,0,.91836733,0,2
2016,47,097,1727.2079,1,.94182825,0,2
2016,47,099,924.09589,0,.93487394,0,2
2016,47,101,1364.9303,1,1,0,1
2016,47,103,3050.6321,3,.98727733,0,2
2016,47,105,2134.1694,2,1,0,1
2016,47,107,2352.8394,1,.9860335,0,2
2016,47,109,3149.8826,1,.97176468,0,2
2016,47,111,2270.9258,0,1,0,1
2016,47,113,7780.5601,9,.96012759,0,2
2016,47,115,1390.84,1,.98079997,0,2
2016,47,117,2530.1177,0,.97058821,0,2
2016,47,119,6576.6099,8,1,0,1
2016,47,121,251.756,0,1,0,1
2016,47,123,1166.0198,0,.97990727,0,2
2016,47,125,4961.8286,8,.98326361,0,2
2016,47,127,1618.2943,0,1,0,1
2016,47,129,222.34277,0,.8585366,0,2
2016,47,131,5210.8467,2,.97854787,0,2
2016,47,133,1458.1178,0,.96917808,0,2
2016,47,135,797.76624,0,.921875,0,2
2016,47,137,591.29962,0,.90265489,0,2
2016,47,139,3066.8245,2,.9657321,0,2
2016,47,141,3457.0291,0,.98677886,0,2
2016,47,143,2898.8992,1,.99810249,0,2
2016,47,145,2480.1199,0,.98799127,0,2
2016,47,147,3456.2893,7,.99871302,0,2
2016,47,149,4018.0415,4,.99392891,0,2
2016,47,151,3693.6228,3,1,0,1
2016,47,153,1186.9436,0,1,0,1
2016,47,155,4894.708,0,.99208146,0,2
2016,47,157,5512.4663,89,.97883326,0,2
2016,47,159,3661.719,0,1,0,1
2016,47,161,2589.4099,1,.96132594,0,2
2016,47,163,3463.1274,1,.97184569,0,2
2016,47,165,4877.0874,21,.99033815,0,2
2016,47,167,7017.1836,3,.99350649,0,2
2016,47,169,6142.8145,0,.98429322,0,2
2016,47,171,3296.1921,0,1,0,1
2016,47,173,2304.5193,1,.97176468,0,2
2016,47,175,222.52536,0,1,0,1
2016,47,177,8746.7041,4,.96566522,0,2
2016,47,179,3392.0981,9,.98635745,0,2
2016,47,181,695.50378,0,.98961937,0,2
2016,47,183,2558.2603,1,.98765433,0,2
2016,47,185,1781.1067,0,1,0,1
2016,47,187,2516.8733,0,.99562365,0,2
2016,47,189,3757.6423,5,.9848485,0,2
2016,48,001,969.84119,0,1,1,1
2016,48,003,7826.9277,0,1,1,1
2016,48,005,977.39819,0,1,1,1
2016,48,007,2676.8103,0,1,1,1
2016,48,009,114.3903,0,.97916669,1,2
2016,48,011,419.4631,0,1,1,1
