fips,name,name2
48277,"Lamar County, Texas","Lamar County, Texas"
48279,"Lamb County, Texas","Lamb County, Texas"
48281,"Lampasas County, Texas","Lampasas County, Texas"
48283,"La Salle County, Texas","La Salle County, Texas"
48285,"Lavaca County, Texas","Lavaca County, Texas"
48287,"Lee County, Texas","Lee County, Texas"
48289,"Leon County, Texas","Leon County, Texas"
48291,"Liberty County, Texas","Liberty County, Texas"
48293,"Limestone County, Texas","Limestone County, Texas"
48295,"Lipscomb County, Texas","Lipscomb County, Texas"
48297,"Live Oak County, Texas","Live Oak County, Texas"
48299,"Llano County, Texas","Llano County, Texas"
48301,"Loving County, Texas","Loving County, Texas"
48303,"Lubbock County, Texas","Lubbock County, Texas"
48305,"Lynn County, Texas","Lynn County, Texas"
48307,"McCulloch County, Texas","McCulloch County, Texas"
48309,"McLennan County, Texas","McLennan County, Texas"
48311,"McMullen County, Texas","McMullen County, Texas"
48313,"Madison County, Texas","Madison County, Texas"
48315,"Marion County, Texas","Marion County, Texas"
48317,"Martin County, Texas","Martin County, Texas"
48319,"Mason County, Texas","Mason County, Texas"
48321,"Matagorda County, Texas","Matagorda County, Texas"
48323,"Maverick County, Texas","Maverick County, Texas"
48325,"Medina County, Texas","Medina County, Texas"
48327,"Menard County, Texas","Menard County, Texas"
48329,"Midland County, Texas","Midland County, Texas"
48331,"Milam County, Texas","Milam County, Texas"
48333,"Mills County, Texas","Mills County, Texas"
48335,"Mitchell County, Texas","Mitchell County, Texas"
48337,"Montague County, Texas","Montague County, Texas"
48339,"Montgomery County, Texas","Montgomery County, Texas"
48341,"Moore County, Texas","Moore County, Texas"
48343,"Morris County, Texas","Morris County, Texas"
48345,"Motley County, Texas","Motley County, Texas"
48347,"Nacogdoches County, Texas","Nacogdoches County, Texas"
48349,"Navarro County, Texas","Navarro County, Texas"
48351,"Newton County, Texas","Newton County, Texas"
48353,"Nolan County, Texas","Nolan County, Texas"
48355,"Nueces County, Texas","Nueces County, Texas"
48357,"Ochiltree County, Texas","Ochiltree County, Texas"
48359,"Oldham County, Texas","Oldham County, Texas"
48361,"Orange County, Texas","Orange County, Texas"
48363,"Palo Pinto County, Texas","Palo Pinto County, Texas"
48365,"Panola County, Texas","Panola County, Texas"
48367,"Parker County, Texas","Parker County, Texas"
48369,"Parmer County, Texas","Parmer County, Texas"
48371,"Pecos County, Texas","Pecos County, Texas"
48373,"Polk County, Texas","Polk County, Texas"
48375,"Potter County, Texas","Potter County, Texas"
48377,"Presidio County, Texas","Presidio County, Texas"
48379,"Rains County, Texas","Rains County, Texas"
48381,"Randall County, Texas","Randall County, Texas"
48383,"Reagan County, Texas","Reagan County, Texas"
48385,"Real County, Texas","Real County, Texas"
48387,"Red River County, Texas","Red River County, Texas"
48389,"Reeves County, Texas","Reeves County, Texas"
48391,"Refugio County, Texas","Refugio County, Texas"
48393,"Roberts County, Texas","Roberts County, Texas"
48395,"Robertson County, Texas","Robertson County, Texas"
48397,"Rockwall County, Texas","Rockwall County, Texas"
48399,"Runnels County, Texas","Runnels County, Texas"
48401,"Rusk County, Texas","Rusk County, Texas"
48403,"Sabine County, Texas","Sabine County, Texas"
48405,"San Augustine County, Texas","San Augustine County, Texas"
48407,"San Jacinto County, Texas","San Jacinto County, Texas"
48409,"San Patricio County, Texas","San Patricio County, Texas"
48411,"San Saba County, Texas","San Saba County, Texas"
48413,"Schleicher County, Texas","Schleicher County, Texas"
48415,"Scurry County, Texas","Scurry County, Texas"
48417,"Shackelford County, Texas","Shackelford County, Texas"
48419,"Shelby County, Texas","Shelby County, Texas"
48421,"Sherman County, Texas","Sherman County, Texas"
48423,"Smith County, Texas","Smith County, Texas"
48425,"Somervell County, Texas","Somervell County, Texas"
48427,"Starr County, Texas","Starr County, Texas"
48429,"Stephens County, Texas","Stephens County, Texas"
48431,"Sterling County, Texas","Sterling County, Texas"
48433,"Stonewall County, Texas","Stonewall County, Texas"
48435,"Sutton County, Texas","Sutton County, Texas"
48437,"Swisher County, Texas","Swisher County, Texas"
48439,"Tarrant County, Texas","Tarrant County, Texas"
48441,"Taylor County, Texas","Taylor County, Texas"
48443,"Terrell County, Texas","Terrell County, Texas"
48445,"Terry County, Texas","Terry County, Texas"
48447,"Throckmorton County, Texas","Throckmorton County, Texas"
48449,"Titus County, Texas","Titus County, Texas"
48451,"Tom Green County, Texas","Tom Green County, Texas"
48453,"Travis County, Texas","Travis County, Texas"
48455,"Trinity County, Texas","Trinity County, Texas"
48457,"Tyler County, Texas","Tyler County, Texas"
48459,"Upshur County, Texas","Upshur County, Texas"
48461,"Upton County, Texas","Upton County, Texas"
48463,"Uvalde County, Texas","Uvalde County, Texas"
48465,"Val Verde County, Texas","Val Verde County, Texas"
48467,"Van Zandt County, Texas","Van Zandt County, Texas"
48469,"Victoria County, Texas","Victoria County, Texas"
48471,"Walker County, Texas","Walker County, Texas"
48473,"Waller County, Texas","Waller County, Texas"
48475,"Ward County, Texas","Ward County, Texas"
48477,"Washington County, Texas","Washington County, Texas"
48479,"Webb County, Texas","Webb County, Texas"
48481,"Wharton County, Texas","Wharton County, Texas"
48483,"Wheeler County, Texas","Wheeler County, Texas"
48485,"Wichita County, Texas","Wichita County, Texas"
48487,"Wilbarger County, Texas","Wilbarger County, Texas"
48489,"Willacy County, Texas","Willacy County, Texas"
48491,"Williamson County, Texas","Williamson County, Texas"
48493,"Wilson County, Texas","Wilson County, Texas"
48495,"Winkler County, Texas","Winkler County, Texas"
48497,"Wise County, Texas","Wise County, Texas"
48499,"Wood County, Texas","Wood County, Texas"
48501,"Yoakum County, Texas","Yoakum County, Texas"
48503,"Young County, Texas","Young County, Texas"
48505,"Zapata County, Texas","Zapata County, Texas"
48507,"Zavala County, Texas","Zavala County, Texas"
49001,"Beaver County, Utah","Beaver County, Utah"
49003,"Box Elder County, Utah","Box Elder County, Utah"
49005,"Cache County, Utah","Cache County, Utah"
49007,"Carbon County, Utah","Carbon County, Utah"
49009,"Daggett County, Utah","Daggett County, Utah"
49011,"Davis County, Utah","Davis County, Utah"
49013,"Duchesne County, Utah","Duchesne County, Utah"
49015,"Emery County, Utah","Emery County, Utah"
49017,"Garfield County, Utah","Garfield County, Utah"
49019,"Grand County, Utah","Grand County, Utah"
49021,"Iron County, Utah","Iron County, Utah"
49023,"Juab County, Utah","Juab County, Utah"
49025,"Kane County, Utah","Kane County, Utah"
49027,"Millard County, Utah","Millard County, Utah"
49029,"Morgan County, Utah","Morgan County, Utah"
49031,"Piute County, Utah","Piute County, Utah"
49033,"Rich County, Utah","Rich County, Utah"
49035,"Salt Lake County, Utah","Salt Lake County, Utah"
49037,"San Juan County, Utah","San Juan County, Utah"
49039,"Sanpete County, Utah","Sanpete County, Utah"
49041,"Sevier County, Utah","Sevier County, Utah"
49043,"Summit County, Utah","Summit County, Utah"
49045,"Tooele County, Utah","Tooele County, Utah"
49047,"Uintah County, Utah","Uintah County, Utah"
49049,"Utah County, Utah","Utah County, Utah"
49051,"Wasatch County, Utah","Wasatch County, Utah"
49053,"Washington County, Utah","Washington County, Utah"
49055,"Wayne County, Utah","Wayne County, Utah"
49057,"Weber County, Utah","Weber County, Utah"
50001,"Addison County, Vermont","Addison County, Vermont"
50003,"Bennington County, Vermont","Bennington County, Vermont"
50005,"Caledonia County, Vermont","Caledonia County, Vermont"
50007,"Chittenden County, Vermont","Chittenden County, Vermont"
50009,"Essex County, Vermont","Essex County, Vermont"
50011,"Franklin County, Vermont","Franklin County, Vermont"
50013,"Grand Isle County, Vermont","Grand Isle County, Vermont"
50015,"Lamoille County, Vermont","Lamoille County, Vermont"
50017,"Orange County, Vermont","Orange County, Vermont"
50019,"Orleans County, Vermont","Orleans County, Vermont"
50021,"Rutland County, Vermont","Rutland County, Vermont"
50023,"Washington County, Vermont","Washington County, Vermont"
50025,"Windham County, Vermont","Windham County, Vermont"
50027,"Windsor County, Vermont","Windsor County, Vermont"
51001,"Accomack County, Virginia","Accomack County, Virginia"
51003,"Albemarle County, Virginia","Albemarle County, Virginia"
51005,"Alleghany County, Virginia","Alleghany County, Virginia"
51007,"Amelia County, Virginia","Amelia County, Virginia"
51009,"Amherst County, Virginia","Amherst County, Virginia"
51011,"Appomattox County, Virginia","Appomattox County, Virginia"
51013,"Arlington County, Virginia","Arlington County, Virginia"
51015,"Augusta County, Virginia","Augusta County, Virginia"
51017,"Bath County, Virginia","Bath County, Virginia"
51019,"Bedford County, Virginia","Bedford County, Virginia"
51021,"Bland County, Virginia","Bland County, Virginia"
51023,"Botetourt County, Virginia","Botetourt County, Virginia"
51025,"Brunswick County, Virginia","Brunswick County, Virginia"
51027,"Buchanan County, Virginia","Buchanan County, Virginia"
51029,"Buckingham County, Virginia","Buckingham County, Virginia"
51031,"Campbell County, Virginia","Campbell County, Virginia"
51033,"Caroline County, Virginia","Caroline County, Virginia"
51035,"Carroll County, Virginia","Carroll County, Virginia"
51036,"Charles City County, Virginia","Charles City County, Virginia"
51037,"Charlotte County, Virginia","Charlotte County, Virginia"
51041,"Chesterfield County, Virginia","Chesterfield County, Virginia"
51043,"Clarke County, Virginia","Clarke County, Virginia"
51045,"Craig County, Virginia","Craig County, Virginia"
51047,"Culpeper County, Virginia","Culpeper County, Virginia"
51049,"Cumberland County, Virginia","Cumberland County, Virginia"
51051,"Dickenson County, Virginia","Dickenson County, Virginia"
51053,"Dinwiddie County, Virginia","Dinwiddie County, Virginia"
51057,"Essex County, Virginia","Essex County, Virginia"
51059,"Fairfax County, Virginia","Fairfax County, Virginia"
51061,"Fauquier County, Virginia","Fauquier County, Virginia"
51063,"Floyd County, Virginia","Floyd County, Virginia"
51065,"Fluvanna County, Virginia","Fluvanna County, Virginia"
51067,"Franklin County, Virginia","Franklin County, Virginia"
51069,"Frederick County, Virginia","Frederick County, Virginia"
51071,"Giles County, Virginia","Giles County, Virginia"
51073,"Gloucester County, Virginia","Gloucester County, Virginia"
51075,"Goochland County, Virginia","Goochland County, Virginia"
51077,"Grayson County, Virginia","Grayson County, Virginia"
51079,"Greene County, Virginia","Greene County, Virginia"
51081,"Greensville County, Virginia","Greensville County, Virginia"
51083,"Halifax County, Virginia","Halifax County, Virginia"
51085,"Hanover County, Virginia","Hanover County, Virginia"
51087,"Henrico County, Virginia","Henrico County, Virginia"
51089,"Henry County, Virginia","Henry County, Virginia"
51091,"Highland County, Virginia","Highland County, Virginia"
51093,"Isle of Wight County, Virginia","Isle of Wight County, Virginia"
51095,"James City County, Virginia","James City County, Virginia"
51097,"King and Queen County, Virginia","King and Queen County, Virginia"
51099,"King George County, Virginia","King George County, Virginia"
51101,"King William County, Virginia","King William County, Virginia"
51103,"Lancaster County, Virginia","Lancaster County, Virginia"
51105,"Lee County, Virginia","Lee County, Virginia"
51107,"Loudoun County, Virginia","Loudoun County, Virginia"
51109,"Louisa County, Virginia","Louisa County, Virginia"
51111,"Lunenburg County, Virginia","Lunenburg County, Virginia"
51113,"Madison County, Virginia","Madison County, Virginia"
51115,"Mathews County, Virginia","Mathews County, Virginia"
51117,"Mecklenburg County, Virginia","Mecklenburg County, Virginia"
51119,"Middlesex County, Virginia","Middlesex County, Virginia"
51121,"Montgomery County, Virginia","Montgomery County, Virginia"
51125,"Nelson County, Virginia","Nelson County, Virginia"
51127,"New Kent County, Virginia","New Kent County, Virginia"
51131,"Northampton County, Virginia","Northampton County, Virginia"
51133,"Northumberland County, Virginia","Northumberland County, Virginia"
51135,"Nottoway County, Virginia","Nottoway County, Virginia"
51137,"Orange County, Virginia","Orange County, Virginia"
51139,"Page County, Virginia","Page County, Virginia"
51141,"Patrick County, Virginia","Patrick County, Virginia"
51143,"Pittsylvania County, Virginia","Pittsylvania County, Virginia"
51145,"Powhatan County, Virginia","Powhatan County, Virginia"
51147,"Prince Edward County, Virginia","Prince Edward County, Virginia"
51149,"Prince George County, Virginia","Prince George County, Virginia"
51153,"Prince William County, Virginia","Prince William County, Virginia"
51155,"Pulaski County, Virginia","Pulaski County, Virginia"
51157,"Rappahannock County, Virginia","Rappahannock County, Virginia"
51159,"Richmond County, Virginia","Richmond County, Virginia"
51161,"Roanoke County, Virginia","Roanoke County, Virginia"
51163,"Rockbridge County, Virginia","Rockbridge County, Virginia"
51165,"Rockingham County, Virginia","Rockingham County, Virginia"
51167,"Russell County, Virginia","Russell County, Virginia"
51169,"Scott County, Virginia","Scott County, Virginia"
51171,"Shenandoah County, Virginia","Shenandoah County, Virginia"
51173,"Smyth County, Virginia","Smyth County, Virginia"
51175,"Southampton County, Virginia","Southampton County, Virginia"
51177,"Spotsylvania County, Virginia","Spotsylvania County, Virginia"
51179,"Stafford County, Virginia","Stafford County, Virginia"
51181,"Surry County, Virginia","Surry County, Virginia"
51183,"Sussex County, Virginia","Sussex County, Virginia"
51185,"Tazewell County, Virginia","Tazewell County, Virginia"
51187,"Warren County, Virginia","Warren County, Virginia"
51191,"Washington County, Virginia","Washington County, Virginia"
51193,"Westmoreland County, Virginia","Westmoreland County, Virginia"
51195,"Wise County, Virginia","Wise County, Virginia"
51197,"Wythe County, Virginia","Wythe County, Virginia"
51199,"York County, Virginia","York County, Virginia"
51510,"Alexandria city, Virginia","Alexandria city, Virginia"
51520,"Bristol city, Virginia","Bristol city, Virginia"
51530,"Buena Vista city, Virginia","Buena Vista city, Virginia"
51540,"Charlottesville city, Virginia","Charlottesville city, Virginia"
51550,"Chesapeake city, Virginia","Chesapeake city, Virginia"
51570,"Colonial Heights city, Virginia","Colonial Heights city, Virginia"
51580,"Covington city, Virginia","Covington city, Virginia"
51590,"Danville city, Virginia","Danville city, Virginia"
51595,"Emporia city, Virginia","Emporia city, Virginia"
51600,"Fairfax city, Virginia","Fairfax city, Virginia"
51610,"Falls Church city, Virginia","Falls Church city, Virginia"
51620,"Franklin city, Virginia","Franklin city, Virginia"
51630,"Fredericksburg city, Virginia","Fredericksburg city, Virginia"
51640,"Galax city, Virginia","Galax city, Virginia"
51650,"Hampton city, Virginia","Hampton city, Virginia"
51660,"Harrisonburg city, Virginia","Harrisonburg city, Virginia"
51670,"Hopewell city, Virginia","Hopewell city, Virginia"
51678,"Lexington city, Virginia","Lexington city, Virginia"
51680,"Lynchburg city, Virginia","Lynchburg city, Virginia"
51683,"Manassas city, Virginia","Manassas city, Virginia"
51685,"Manassas Park city, Virginia","Manassas Park city, Virginia"
51690,"Martinsville city, Virginia","Martinsville city, Virginia"
51700,"Newport News city, Virginia","Newport News city, Virginia"
51710,"Norfolk city, Virginia","Norfolk city, Virginia"
51720,"Norton city, Virginia","Norton city, Virginia"
51730,"Petersburg city, Virginia","Petersburg city, Virginia"
51735,"Poquoson city, Virginia","Poquoson city, Virginia"
51740,"Portsmouth city, Virginia","Portsmouth city, Virginia"
51750,"Radford city, Virginia","Radford city, Virginia"
51760,"Richmond city, Virginia","Richmond city, Virginia"
51770,"Roanoke city, Virginia","Roanoke city, Virginia"
51775,"Salem city, Virginia","Salem city, Virginia"
51790,"Staunton city, Virginia","Staunton city, Virginia"
51800,"Suffolk city, Virginia","Suffolk city, Virginia"
51810,"Virginia Beach city, Virginia","Virginia Beach city, Virginia"
51820,"Waynesboro city, Virginia","Waynesboro city, Virginia"
51830,"Williamsburg city, Virginia","Williamsburg city, Virginia"
51840,"Winchester city, Virginia","Winchester city, Virginia"
53001,"Adams County, Washington","Adams County, Washington"
53003,"Asotin County, Washington","Asotin County, Washington"
53005,"Benton County, Washington","Benton County, Washington"
53007,"Chelan County, Washington","Chelan County, Washington"
53009,"Clallam County, Washington","Clallam County, Washington"
53011,"Clark County, Washington","Clark County, Washington"
53013,"Columbia County, Washington","Columbia County, Washington"
53015,"Cowlitz County, Washington","Cowlitz County, Washington"
53017,"Douglas County, Washington","Douglas County, Washington"
53019,"Ferry County, Washington","Ferry County, Washington"
53021,"Franklin County, Washington","Franklin County, Washington"
53023,"Garfield County, Washington","Garfield County, Washington"
53025,"Grant County, Washington","Grant County, Washington"
53027,"Grays Harbor County, Washington","Grays Harbor County, Washington"
53029,"Island County, Washington","Island County, Washington"
53031,"Jefferson County, Washington","Jefferson County, Washington"
53033,"King County, Washington","King County, Washington"
53035,"Kitsap County, Washington","Kitsap County, Washington"
53037,"Kittitas County, Washington","Kittitas County, Washington"
53039,"Klickitat County, Washington","Klickitat County, Washington"
53041,"Lewis County, Washington","Lewis County, Washington"
53043,"Lincoln County, Washington","Lincoln County, Washington"
53045,"Mason County, Washington","Mason County, Washington"
53047,"Okanogan County, Washington","Okanogan County, Washington"
53049,"Pacific County, Washington","Pacific County, Washington"
53051,"Pend Oreille County, Washington","Pend Oreille County, Washington"
53053,"Pierce County, Washington","Pierce County, Washington"
53055,"San Juan County, Washington","San Juan County, Washington"
53057,"Skagit County, Washington","Skagit County, Washington"
53059,"Skamania County, Washington","Skamania County, Washington"
53061,"Snohomish County, Washington","Snohomish County, Washington"
53063,"Spokane County, Washington","Spokane County, Washington"
53065,"Stevens County, Washington","Stevens County, Washington"
53067,"Thurston County, Washington","Thurston County, Washington"
53069,"Wahkiakum County, Washington","Wahkiakum County, Washington"
53071,"Walla Walla County, Washington","Walla Walla County, Washington"
53073,"Whatcom County, Washington","Whatcom County, Washington"
53075,"Whitman County, Washington","Whitman County, Washington"
53077,"Yakima County, Washington","Yakima County, Washington"
54001,"Barbour County, West Virginia","Barbour County, West Virginia"
54003,"Berkeley County, West Virginia","Berkeley County, West Virginia"
54005,"Boone County, West Virginia","Boone County, West Virginia"
54007,"Braxton County, West Virginia","Braxton County, West Virginia"
54009,"Brooke County, West Virginia","Brooke County, West Virginia"
54011,"Cabell County, West Virginia","Cabell County, West Virginia"
54013,"Calhoun County, West Virginia","Calhoun County, West Virginia"
54015,"Clay County, West Virginia","Clay County, West Virginia"
54017,"Doddridge County, West Virginia","Doddridge County, West Virginia"
54019,"Fayette County, West Virginia","Fayette County, West Virginia"
54021,"Gilmer County, West Virginia","Gilmer County, West Virginia"
54023,"Grant County, West Virginia","Grant County, West Virginia"
54025,"Greenbrier County, West Virginia","Greenbrier County, West Virginia"
54027,"Hampshire County, West Virginia","Hampshire County, West Virginia"
54029,"Hancock County, West Virginia","Hancock County, West Virginia"
54031,"Hardy County, West Virginia","Hardy County, West Virginia"
54033,"Harrison County, West Virginia","Harrison County, West Virginia"
54035,"Jackson County, West Virginia","Jackson County, West Virginia"
54037,"Jefferson County, West Virginia","Jefferson County, West Virginia"
54039,"Kanawha County, West Virginia","Kanawha County, West Virginia"
54041,"Lewis County, West Virginia","Lewis County, West Virginia"
54043,"Lincoln County, West Virginia","Lincoln County, West Virginia"
54045,"Logan County, West Virginia","Logan County, West Virginia"
54047,"McDowell County, West Virginia","McDowell County, West Virginia"
54049,"Marion County, West Virginia","Marion County, West Virginia"
54051,"Marshall County, West Virginia","Marshall County, West Virginia"
54053,"Mason County, West Virginia","Mason County, West Virginia"
54055,"Mercer County, West Virginia","Mercer County, West Virginia"
54057,"Mineral County, West Virginia","Mineral County, West Virginia"
54059,"Mingo County, West Virginia","Mingo County, West Virginia"
54061,"Monongalia County, West Virginia","Monongalia County, West Virginia"
54063,"Monroe County, West Virginia","Monroe County, West Virginia"
54065,"Morgan County, West Virginia","Morgan County, West Virginia"
54067,"Nicholas County, West Virginia","Nicholas County, West Virginia"
54069,"Ohio County, West Virginia","Ohio County, West Virginia"
54071,"Pendleton County, West Virginia","Pendleton County, West Virginia"
54073,"Pleasants County, West Virginia","Pleasants County, West Virginia"
54075,"Pocahontas County, West Virginia","Pocahontas County, West Virginia"
54077,"Preston County, West Virginia","Preston County, West Virginia"
54079,"Putnam County, West Virginia","Putnam County, West Virginia"
54081,"Raleigh County, West Virginia","Raleigh County, West Virginia"
54083,"Randolph County, West Virginia","Randolph County, West Virginia"
54085,"Ritchie County, West Virginia","Ritchie County, West Virginia"
54087,"Roane County, West Virginia","Roane County, West Virginia"
54089,"Summers County, West Virginia","Summers County, West Virginia"
54091,"Taylor County, West Virginia","Taylor County, West Virginia"
54093,"Tucker County, West Virginia","Tucker County, West Virginia"
54095,"Tyler County, West Virginia","Tyler County, West Virginia"
54097,"Upshur County, West Virginia","Upshur County, West Virginia"
54099,"Wayne County, West Virginia","Wayne County, West Virginia"
54101,"Webster County, West Virginia","Webster County, West Virginia"
54103,"Wetzel County, West Virginia","Wetzel County, West Virginia"
54105,"Wirt County, West Virginia","Wirt County, West Virginia"
54107,"Wood County, West Virginia","Wood County, West Virginia"
54109,"Wyoming County, West Virginia","Wyoming County, West Virginia"
55001,"Adams County, Wisconsin","Adams County, Wisconsin"
55003,"Ashland County, Wisconsin","Ashland County, Wisconsin"
55005,"Barron County, Wisconsin","Barron County, Wisconsin"
55007,"Bayfield County, Wisconsin","Bayfield County, Wisconsin"
55009,"Brown County, Wisconsin","Brown County, Wisconsin"
55011,"Buffalo County, Wisconsin","Buffalo County, Wisconsin"
55013,"Burnett County, Wisconsin","Burnett County, Wisconsin"
55015,"Calumet County, Wisconsin","Calumet County, Wisconsin"
55017,"Chippewa County, Wisconsin","Chippewa County, Wisconsin"
55019,"Clark County, Wisconsin","Clark County, Wisconsin"
55021,"Columbia County, Wisconsin","Columbia County, Wisconsin"
55023,"Crawford County, Wisconsin","Crawford County, Wisconsin"
55025,"Dane County, Wisconsin","Dane County, Wisconsin"
55027,"Dodge County, Wisconsin","Dodge County, Wisconsin"
55029,"Door County, Wisconsin","Door County, Wisconsin"
55031,"Douglas County, Wisconsin","Douglas County, Wisconsin"
55033,"Dunn County, Wisconsin","Dunn County, Wisconsin"
55035,"Eau Claire County, Wisconsin","Eau Claire County, Wisconsin"
55037,"Florence County, Wisconsin","Florence County, Wisconsin"
55039,"Fond du Lac County, Wisconsin","Fond du Lac County, Wisconsin"
55041,"Forest County, Wisconsin","Forest County, Wisconsin"
55043,"Grant County, Wisconsin","Grant County, Wisconsin"
55045,"Green County, Wisconsin","Green County, Wisconsin"
55047,"Green Lake County, Wisconsin","Green Lake County, Wisconsin"
55049,"Iowa County, Wisconsin","Iowa County, Wisconsin"
55051,"Iron County, Wisconsin","Iron County, Wisconsin"
55053,"Jackson County, Wisconsin","Jackson County, Wisconsin"
55055,"Jefferson County, Wisconsin","Jefferson County, Wisconsin"
55057,"Juneau County, Wisconsin","Juneau County, Wisconsin"
55059,"Kenosha County, Wisconsin","Kenosha County, Wisconsin"
55061,"Kewaunee County, Wisconsin","Kewaunee County, Wisconsin"
55063,"La Crosse County, Wisconsin","La Crosse County, Wisconsin"
55065,"Lafayette County, Wisconsin","Lafayette County, Wisconsin"
55067,"Langlade County, Wisconsin","Langlade County, Wisconsin"
55069,"Lincoln County, Wisconsin","Lincoln County, Wisconsin"
55071,"Manitowoc County, Wisconsin","Manitowoc County, Wisconsin"
55073,"Marathon County, Wisconsin","Marathon County, Wisconsin"
55075,"Marinette County, Wisconsin","Marinette County, Wisconsin"
55077,"Marquette County, Wisconsin","Marquette County, Wisconsin"
55078,"Menominee County, Wisconsin","Menominee County, Wisconsin"
55079,"Milwaukee County, Wisconsin","Milwaukee County, Wisconsin"
55081,"Monroe County, Wisconsin","Monroe County, Wisconsin"
55083,"Oconto County, Wisconsin","Oconto County, Wisconsin"
55085,"Oneida County, Wisconsin","Oneida County, Wisconsin"
55087,"Outagamie County, Wisconsin","Outagamie County, Wisconsin"
55089,"Ozaukee County, Wisconsin","Ozaukee County, Wisconsin"
55091,"Pepin County, Wisconsin","Pepin County, Wisconsin"
55093,"Pierce County, Wisconsin","Pierce County, Wisconsin"
55095,"Polk County, Wisconsin","Polk County, Wisconsin"
55097,"Portage County, Wisconsin","Portage County, Wisconsin"
55099,"Price County, Wisconsin","Price County, Wisconsin"
55101,"Racine County, Wisconsin","Racine County, Wisconsin"
55103,"Richland County, Wisconsin","Richland County, Wisconsin"
55105,"Rock County, Wisconsin","Rock County, Wisconsin"
55107,"Rusk County, Wisconsin","Rusk County, Wisconsin"
55109,"St. Croix County, Wisconsin","St. Croix County, Wisconsin"
55111,"Sauk County, Wisconsin","Sauk County, Wisconsin"
55113,"Sawyer County, Wisconsin","Sawyer County, Wisconsin"
55115,"Shawano County, Wisconsin","Shawano County, Wisconsin"
55117,"Sheboygan County, Wisconsin","Sheboygan County, Wisconsin"
55119,"Taylor County, Wisconsin","Taylor County, Wisconsin"
55121,"Trempealeau County, Wisconsin","Trempealeau County, Wisconsin"
55123,"Vernon County, Wisconsin","Vernon County, Wisconsin"
55125,"Vilas County, Wisconsin","Vilas County, Wisconsin"
55127,"Walworth County, Wisconsin","Walworth County, Wisconsin"
55129,"Washburn County, Wisconsin","Washburn County, Wisconsin"
55131,"Washington County, Wisconsin","Washington County, Wisconsin"
55133,"Waukesha County, Wisconsin","Waukesha County, Wisconsin"
55135,"Waupaca County, Wisconsin","Waupaca County, Wisconsin"
55137,"Waushara County, Wisconsin","Waushara County, Wisconsin"
55139,"Winnebago County, Wisconsin","Winnebago County, Wisconsin"
55141,"Wood County, Wisconsin","Wood County, Wisconsin"
56001,"Albany County, Wyoming","Albany County, Wyoming"
56003,"Big Horn County, Wyoming","Big Horn County, Wyoming"
56005,"Campbell County, Wyoming","Campbell County, Wyoming"
56007,"Carbon County, Wyoming","Carbon County, Wyoming"
56009,"Converse County, Wyoming","Converse County, Wyoming"
56011,"Crook County, Wyoming","Crook County, Wyoming"
56013,"Fremont County, Wyoming","Fremont County, Wyoming"
56015,"Goshen County, Wyoming","Goshen County, Wyoming"
56017,"Hot Springs County, Wyoming","Hot Springs County, Wyoming"
56019,"Johnson County, Wyoming","Johnson County, Wyoming"
56021,"Laramie County, Wyoming","Laramie County, Wyoming"
56023,"Lincoln County, Wyoming","Lincoln County, Wyoming"
56025,"Natrona County, Wyoming","Natrona County, Wyoming"
56027,"Niobrara County, Wyoming","Niobrara County, Wyoming"
56029,"Park County, Wyoming","Park County, Wyoming"
56031,"Platte County, Wyoming","Platte County, Wyoming"
56033,"Sheridan County, Wyoming","Sheridan County, Wyoming"
56035,"Sublette County, Wyoming","Sublette County, Wyoming"
56037,"Sweetwater County, Wyoming","Sweetwater County, Wyoming"
56039,"Teton County, Wyoming","Teton County, Wyoming"
56041,"Uinta County, Wyoming","Uinta County, Wyoming"
56043,"Washakie County, Wyoming","Washakie County, Wyoming"
56045,"Weston County, Wyoming","Weston County, Wyoming"
0103076,"Auburn city, Alabama","Auburn, Alabama"
0107000,"Birmingham city, Alabama","Birmingham, Alabama"
0135896,"Hoover city, Alabama","Hoover, Alabama"
0137000,"Huntsville city, Alabama","Huntsville, Alabama"
0150000,"Mobile city, Alabama","Mobile, Alabama"
0151000,"Montgomery city, Alabama","Montgomery, Alabama"
0177256,"Tuscaloosa city, Alabama","Tuscaloosa, Alabama"
0203000,"Anchorage municipality, Alaska","Anchorage, Alaska"
0404720,"Avondale city, Arizona","Avondale, Arizona"
0407940,"Buckeye city, Arizona","Buckeye, Arizona"
0412000,"Chandler city, Arizona","Chandler, Arizona"
0423620,"Flagstaff city, Arizona","Flagstaff, Arizona"
0427400,"Gilbert town, Arizona","Gilbert, Arizona"
0427820,"Glendale city, Arizona","Glendale, Arizona"
0428380,"Goodyear city, Arizona","Goodyear, Arizona"
0446000,"Mesa city, Arizona","Mesa, Arizona"
0454050,"Peoria city, Arizona","Peoria, Arizona"
0455000,"Phoenix city, Arizona","Phoenix, Arizona"
0465000,"Scottsdale city, Arizona","Scottsdale, Arizona"
0471510,"Surprise city, Arizona","Surprise, Arizona"
0473000,"Tempe city, Arizona","Tempe, Arizona"
0477000,"Tucson city, Arizona","Tucson, Arizona"
0485540,"Yuma city, Arizona","Yuma, Arizona"
0523290,"Fayetteville city, Arkansas","Fayetteville, Arkansas"
0524550,"Fort Smith city, Arkansas","Fort Smith, Arkansas"
0535710,"Jonesboro city, Arkansas","Jonesboro, Arkansas"
