year,state,place,state_name,place_name,population
2022,09,08000,Connecticut,Bridgeport city,148552
2022,09,18430,Connecticut,Danbury city,87179
2022,09,37000,Connecticut,Hartford city,120888
2022,09,52000,Connecticut,New Haven city,134684
2022,09,55990,Connecticut,Norwalk city,91653
2022,09,73000,Connecticut,Stamford city,136721
2022,09,80000,Connecticut,Waterbury city,114734
2022,11,50000,District of Columbia,Washington city,676725
2022,12,07300,Florida,Boca Raton city,100447
2022,12,07875,Florida,Boynton Beach city,81351
2022,12,10275,Florida,Cape Coral city,218013
2022,12,12875,Florida,Clearwater city,117344
2022,12,14400,Florida,Coral Springs city,134697
2022,12,16475,Florida,Davie town,107745
2022,12,16725,Florida,Deerfield Beach city,87623
2022,12,17200,Florida,Deltona city,97497
2022,12,17935,Florida,Doral city,78108
2022,12,24000,Florida,Fort Lauderdale city,184787
2022,12,24125,Florida,Fort Myers city,96324
2022,12,25175,Florida,Gainesville city,145861
2022,12,30000,Florida,Hialeah city,223562
2022,12,32000,Florida,Hollywood city,154149
2022,12,32275,Florida,Homestead city,82754
2022,12,35000,Florida,Jacksonville city,975614
2022,12,36950,Florida,Kissimmee city,80798
2022,12,38250,Florida,Lakeland city,120604
2022,12,39425,Florida,Largo city,82835
2022,12,43975,Florida,Melbourne city,86737
2022,12,45000,Florida,Miami city,456736
2022,12,45025,Florida,Miami Beach city,81240
2022,12,45060,Florida,Miami Gardens city,112231
2022,12,45975,Florida,Miramar city,138555
2022,12,49675,Florida,North Port city,85341
2022,12,53000,Florida,Orlando city,318821
2022,12,54000,Florida,Palm Bay city,129405
2022,12,54200,Florida,Palm Coast city,98604
2022,12,55775,Florida,Pembroke Pines city,171573
2022,12,57425,Florida,Plantation city,96960
2022,12,58050,Florida,Pompano Beach city,113372
2022,12,58715,Florida,Port St. Lucie city,232467
2022,12,63000,Florida,St. Petersburg city,262502
2022,12,69700,Florida,Sunrise city,97248
2022,12,70600,Florida,Tallahassee city,202316
2022,12,71000,Florida,Tampa city,401611
2022,12,76600,Florida,West Palm Beach city,122120
2022,13,03440,Georgia,Athens-Clarke County unified government (balance),128638
2022,13,04000,Georgia,Atlanta city,500249
2022,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),201967
2022,13,19000,Georgia,Columbus city,202658
2022,13,42425,Georgia,Johns Creek city,82616
2022,13,49008,Georgia,Macon-Bibb County,156115
2022,13,67284,Georgia,Roswell city,93126
2022,13,68516,Georgia,Sandy Springs city,107976
2022,13,69000,Georgia,Savannah city,148281
2022,13,72122,Georgia,South Fulton city,111355
2022,13,80508,Georgia,Warner Robins city,82177
2022,15,71550,Hawaii,Urban Honolulu CDP,343974
2022,16,08830,Idaho,Boise City city,237614
2022,16,52120,Idaho,Meridian city,130176
2022,16,56260,Idaho,Nampa city,111229
2022,17,02154,Illinois,Arlington Heights village,75276
2022,17,03012,Illinois,Aurora city,179195
2022,17,06613,Illinois,Bloomington city,78939
2022,17,12385,Illinois,Champaign city,89641
2022,17,14000,Illinois,Chicago city,2684076
2022,17,14351,Illinois,Cicero town,82046
2022,17,23074,Illinois,Elgin city,113392
2022,17,24582,Illinois,Evanston city,75618
2022,17,38570,Illinois,Joliet city,150449
2022,17,51622,Illinois,Naperville city,150355
2022,17,59000,Illinois,Peoria city,111066
2022,17,65000,Illinois,Rockford city,146937
2022,17,68003,Illinois,Schaumburg village,76342
2022,17,72000,Illinois,Springfield city,113299
2022,17,79293,Illinois,Waukegan city,88346
2022,18,05860,Indiana,Bloomington city,80379
2022,18,10342,Indiana,Carmel city,102363
2022,18,22000,Indiana,Evansville city,115751
2022,18,23278,Indiana,Fishers city,102398
2022,18,25000,Indiana,Fort Wayne city,268394
2022,18,31000,Indiana,Hammond city,76639
2022,18,36003,Indiana,Indianapolis city (balance),884168
2022,18,71000,Indiana,South Bend city,103333
2022,19,12000,Iowa,Cedar Rapids city,136861
2022,19,19000,Iowa,Davenport city,100469
2022,19,21000,Iowa,Des Moines city,210950
2022,19,73335,Iowa,Sioux City city,85568
2022,20,36000,Kansas,Kansas City city,153327
2022,20,38900,Kansas,Lawrence city,95874
2022,20,52575,Kansas,Olathe city,144741
2022,20,53775,Kansas,Overland Park city,200353
2022,20,71000,Kansas,Topeka city,125426
2022,20,79000,Kansas,Wichita city,396203
2022,21,46027,Kentucky,Lexington-Fayette urban county,321505
2022,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),627172
2022,22,05000,Louisiana,Baton Rouge city,221770
2022,22,40735,Louisiana,Lafayette city,121506
2022,22,41155,Louisiana,Lake Charles city,79236
2022,22,55000,Louisiana,New Orleans city,370473
2022,22,70000,Louisiana,Shreveport city,180211
2022,24,04000,Maryland,Baltimore city,570663
2022,24,30325,Maryland,Frederick city,82776
2022,25,07000,Massachusetts,Boston city,660080
2022,25,09000,Massachusetts,Brockton city,105029
2022,25,11000,Massachusetts,Cambridge city,117973
2022,25,23000,Massachusetts,Fall River city,93826
2022,25,34550,Massachusetts,Lawrence city,88297
2022,25,37000,Massachusetts,Lowell city,118510
2022,25,37490,Massachusetts,Lynn city,101210
2022,25,45000,Massachusetts,New Bedford city,100804
2022,25,45560,Massachusetts,Newton city,88307
2022,25,55745,Massachusetts,Quincy city,102249
2022,25,62535,Massachusetts,Somerville city,80640
2022,25,67000,Massachusetts,Springfield city,154440
2022,25,82000,Massachusetts,Worcester city,206602
2022,26,03000,Michigan,Ann Arbor city,121274
2022,26,21000,Michigan,Dearborn city,106748
2022,26,22000,Michigan,Detroit city,634702
2022,26,27440,Michigan,Farmington Hills city,83039
2022,26,29000,Michigan,Flint city,79850
2022,26,34000,Michigan,Grand Rapids city,197694
2022,26,46000,Michigan,Lansing city,112652
2022,26,49000,Michigan,Livonia city,93473
2022,26,69035,Michigan,Rochester Hills city,77214
2022,26,74900,Michigan,Southfield city,75725
2022,26,76460,Michigan,Sterling Heights city,132521
2022,26,80700,Michigan,Troy city,87499
2022,26,84000,Michigan,Warren city,137274
2022,26,86000,Michigan,Westland city,83263
2022,26,88940,Michigan,Wyoming city,76759
2022,27,06616,Minnesota,Bloomington city,87899
2022,27,07966,Minnesota,Brooklyn Park city,83481
2022,27,17000,Minnesota,Duluth city,86634
2022,27,43000,Minnesota,Minneapolis city,422613
2022,27,51730,Minnesota,Plymouth city,78828
2022,27,54880,Minnesota,Rochester city,121979
2022,27,58000,Minnesota,St. Paul city,305034
2022,27,71428,Minnesota,Woodbury city,78685
2022,28,36000,Mississippi,Jackson city,145782
2022,29,15670,Missouri,Columbia city,128409
2022,29,35000,Missouri,Independence city,120981
2022,29,38000,Missouri,Kansas City city,508913
2022,29,41348,Missouri,Lee's Summit city,103293
2022,29,54074,Missouri,O'Fallon city,93753
2022,29,65000,Missouri,St. Louis city,286292
2022,29,70000,Missouri,Springfield city,170079
2022,30,06550,Montana,Billings city,119952
2022,31,28000,Nebraska,Lincoln city,293306
2022,31,37000,Nebraska,Omaha city,486666
2022,32,31900,Nevada,Henderson city,330645
2022,32,40000,Nevada,Las Vegas city,656716
2022,32,51800,Nevada,North Las Vegas city,280093
2022,32,60600,Nevada,Reno city,273249
2022,32,68400,Nevada,Sparks city,109163
2022,33,45140,New Hampshire,Manchester city,115454
2022,33,50260,New Hampshire,Nashua city,91079
2022,34,13690,New Jersey,Clifton city,88661
2022,34,21000,New Jersey,Elizabeth city,135796
2022,34,36000,New Jersey,Jersey City city,292360
2022,34,51000,New Jersey,Newark city,306333
2022,34,57000,New Jersey,Paterson city,157278
2022,34,74000,New Jersey,Trenton city,89540
2022,35,02000,New Mexico,Albuquerque city,561422
2022,35,39380,New Mexico,Las Cruces city,113921
2022,35,63460,New Mexico,Rio Rancho city,108685
2022,35,70500,New Mexico,Santa Fe city,89075
2022,36,01000,New York,Albany city,100522
2022,36,11000,New York,Buffalo city,275907
2022,36,50617,New York,New Rochelle city,82520
2022,36,51000,New York,New York city,8356179
2022,36,63000,New York,Rochester city,208203
2022,36,73000,New York,Syracuse city,146778
2022,36,84000,New York,Yonkers city,208768
2022,37,02140,North Carolina,Asheville city,93910
2022,37,10740,North Carolina,Cary town,180376
2022,37,12000,North Carolina,Charlotte city,898699
2022,37,14100,North Carolina,Concord city,108795
2022,37,19000,North Carolina,Durham city,290982
2022,37,22920,North Carolina,Fayetteville city,211425
2022,37,25580,North Carolina,Gastonia city,82646
2022,37,28000,North Carolina,Greensboro city,301039
2022,37,28080,North Carolina,Greenville city,92733
2022,37,31400,North Carolina,High Point city,115774
2022,37,55000,North Carolina,Raleigh city,475200
2022,37,74440,North Carolina,Wilmington city,121353
2022,37,75000,North Carolina,Winston-Salem city,251411
2022,38,25700,North Dakota,Fargo city,132030
2022,39,01000,Ohio,Akron city,188750
2022,39,15000,Ohio,Cincinnati city,310211
2022,39,16000,Ohio,Cleveland city,363622
2022,39,18000,Ohio,Columbus city,911227
2022,39,21000,Ohio,Dayton city,136100
2022,39,61000,Ohio,Parma city,79531
2022,39,77000,Ohio,Toledo city,266637
2022,40,09050,Oklahoma,Broken Arrow city,118199
2022,40,23200,Oklahoma,Edmond city,96565
2022,40,41850,Oklahoma,Lawton city,90966
2022,40,52500,Oklahoma,Norman city,129779
2022,40,55000,Oklahoma,Oklahoma City city,696756
2022,40,75000,Oklahoma,Tulsa city,413062
2022,41,05350,Oregon,Beaverton city,97036
2022,41,05800,Oregon,Bend city,103208
2022,41,23850,Oregon,Eugene city,182053
2022,41,31250,Oregon,Gresham city,111527
2022,41,34100,Oregon,Hillsboro city,107495
2022,41,47000,Oregon,Medford city,86084
2022,41,59000,Oregon,Portland city,636093
2022,41,64900,Oregon,Salem city,180167
2022,42,02000,Pennsylvania,Allentown city,125347
2022,42,06088,Pennsylvania,Bethlehem city,77752
2022,42,24000,Pennsylvania,Erie city,93796
2022,42,60000,Pennsylvania,Philadelphia city,1570554
2022,42,61000,Pennsylvania,Pittsburgh city,303057
2022,42,63624,Pennsylvania,Reading city,95011
2022,42,69000,Pennsylvania,Scranton city,75895
2022,44,19180,Rhode Island,Cranston city,82943
2022,44,54640,Rhode Island,Pawtucket city,75660
2022,44,59000,Rhode Island,Providence city,190879
2022,44,74300,Rhode Island,Warwick city,83141
2022,45,13330,South Carolina,Charleston city,154291
2022,45,16000,South Carolina,Columbia city,139639
2022,45,48535,South Carolina,Mount Pleasant town,94688
2022,45,50875,South Carolina,North Charleston city,118745
2022,46,59020,South Dakota,Sioux Falls city,201936
2022,47,14000,Tennessee,Chattanooga city,185030
2022,47,15160,Tennessee,Clarksville city,177020
2022,47,27740,Tennessee,Franklin city,87664
2022,47,40000,Tennessee,Knoxville city,196210
2022,47,48000,Tennessee,Memphis city,618468
2022,47,51560,Tennessee,Murfreesboro city,162595
2022,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),685903
2022,48,01000,Texas,Abilene city,127476
2022,48,01924,Texas,Allen city,112068
2022,48,03000,Texas,Amarillo city,201475
2022,48,04000,Texas,Arlington city,395943
2022,48,05000,Texas,Austin city,979214
2022,48,06128,Texas,Baytown city,84888
2022,48,07000,Texas,Beaumont city,112516
2022,48,10768,Texas,Brownsville city,189239
2022,48,10912,Texas,Bryan city,88095
2022,48,13024,Texas,Carrollton city,134244
2022,48,13552,Texas,Cedar Park city,78025
2022,48,15976,Texas,College Station city,124587
2022,48,16432,Texas,Conroe city,101749
2022,48,17000,Texas,Corpus Christi city,316441
2022,48,19000,Texas,Dallas city,1303012
2022,48,19972,Texas,Denton city,150850
2022,48,22660,Texas,Edinburg city,104280
2022,48,24000,Texas,El Paso city,679247
2022,48,26232,Texas,Flower Mound town,78783
2022,48,27000,Texas,Fort Worth city,959520
2022,48,27684,Texas,Frisco city,220421
2022,48,29000,Texas,Garland city,246918
2022,48,30464,Texas,Grand Prairie city,202220
2022,48,35000,Texas,Houston city,2314258
2022,48,37000,Texas,Irving city,255420
2022,48,39148,Texas,Killeen city,159374
2022,48,41464,Texas,Laredo city,256650
2022,48,41980,Texas,League City city,115603
2022,48,42508,Texas,Lewisville city,131639
2022,48,43888,Texas,Longview city,82743
2022,48,45000,Texas,Lubbock city,264573
2022,48,45384,Texas,McAllen city,144837
2022,48,45744,Texas,McKinney city,208534
2022,48,47892,Texas,Mesquite city,148271
2022,48,48072,Texas,Midland city,135099
2022,48,48768,Texas,Mission city,86839
2022,48,50820,Texas,New Braunfels city,104840
2022,48,53388,Texas,Odessa city,113304
2022,48,56000,Texas,Pasadena city,148518
2022,48,56348,Texas,Pearland city,127402
2022,48,57200,Texas,Pharr city,80311
2022,48,58016,Texas,Plano city,291079
2022,48,61796,Texas,Richardson city,119192
2022,48,63500,Texas,Round Rock city,127269
2022,48,64472,Texas,San Angelo city,99202
2022,48,65000,Texas,San Antonio city,1475931
2022,48,70808,Texas,Sugar Land city,110001
2022,48,72176,Texas,Temple city,89724
2022,48,74144,Texas,Tyler city,109491
2022,48,76000,Texas,Waco city,143293
2022,48,79000,Texas,Wichita Falls city,102661
2022,49,43660,Utah,Layton city,82724
2022,49,44320,Utah,Lehi city,84626
2022,49,55980,Utah,Ogden city,86934
2022,49,57300,Utah,Orem city,96312
2022,49,62470,Utah,Provo city,114038
2022,49,65330,Utah,St. George city,102673
2022,49,67000,Utah,Salt Lake City city,208579
2022,49,67440,Utah,Sandy city,93489
2022,49,70850,Utah,South Jordan city,83782
2022,49,82950,Utah,West Jordan city,117150
2022,49,83470,Utah,West Valley City city,137378
2022,51,01000,Virginia,Alexandria city,155235
2022,51,16000,Virginia,Chesapeake city,252493
2022,51,35000,Virginia,Hampton city,137970
2022,51,47672,Virginia,Lynchburg city,79279
2022,51,56000,Virginia,Newport News city,184004
2022,51,57000,Virginia,Norfolk city,232766
2022,51,64000,Virginia,Portsmouth city,96989
2022,51,67000,Virginia,Richmond city,228670
2022,51,68000,Virginia,Roanoke city,97743
2022,51,76432,Virginia,Suffolk city,98630
2022,51,82000,Virginia,Virginia Beach city,454886
2022,53,03180,Washington,Auburn city,85111
2022,53,05210,Washington,Bellevue city,151398
2022,53,05280,Washington,Bellingham city,93917
2022,53,22640,Washington,Everett city,111842
2022,53,23515,Washington,Federal Way city,98164
2022,53,35275,Washington,Kennewick city,85190
2022,53,35415,Washington,Kent city,134806
2022,53,35940,Washington,Kirkland city,91119
2022,53,53545,Washington,Pasco city,79351
2022,53,57745,Washington,Renton city,104405
2022,53,63000,Washington,Seattle city,751454
2022,53,67000,Washington,Spokane city,230777
2022,53,67167,Washington,Spokane Valley city,106768
2022,53,70000,Washington,Tacoma city,220993
2022,53,74060,Washington,Vancouver city,194995
2022,53,80010,Washington,Yakima city,96622
2022,55,02375,Wisconsin,Appleton city,74912
2022,55,31000,Wisconsin,Green Bay city,105727
2022,55,39225,Wisconsin,Kenosha city,99049
2022,55,48000,Wisconsin,Madison city,277416
2022,55,53000,Wisconsin,Milwaukee city,564614
2022,55,66000,Wisconsin,Racine city,77186
2023,01,03076,Alabama,Auburn city,82447
2023,01,07000,Alabama,Birmingham city,196818
2023,01,35896,Alabama,Hoover city,92587
2023,01,37000,Alabama,Huntsville city,226228
2023,01,50000,Alabama,Mobile city,201920
2023,01,51000,Alabama,Montgomery city,196107
2023,01,77256,Alabama,Tuscaloosa city,113016
2023,02,03000,Alaska,Anchorage municipality,287932
2023,04,04720,Arizona,Avondale city,94036
2023,04,07940,Arizona,Buckeye city,109374
2023,04,12000,Arizona,Chandler city,281543
2023,04,23620,Arizona,Flagstaff city,76819
2023,04,27400,Arizona,Gilbert town,286632
2023,04,27820,Arizona,Glendale city,255001
2023,04,28380,Arizona,Goodyear city,112157
2023,04,46000,Arizona,Mesa city,513993
2023,04,54050,Arizona,Peoria city,199649
2023,04,55000,Arizona,Phoenix city,1656231
2023,04,65000,Arizona,Scottsdale city,245236
2023,04,71510,Arizona,Surprise city,159128
2023,04,73000,Arizona,Tempe city,190651
2023,04,77000,Arizona,Tucson city,549932
2023,04,85540,Arizona,Yuma city,101635
2023,05,23290,Arkansas,Fayetteville city,101511
2023,05,24550,Arkansas,Fort Smith city,89859
2023,05,35710,Arkansas,Jonesboro city,80976
2023,05,41000,Arkansas,Little Rock city,204235
2023,05,66080,Arkansas,Springdale city,88507
2023,06,00562,California,Alameda city,76791
2023,06,00884,California,Alhambra city,80244
2023,06,02000,California,Anaheim city,342883
2023,06,02252,California,Antioch city,117179
2023,06,02364,California,Apple Valley town,75133
2023,06,03526,California,Bakersfield city,414626
2023,06,04982,California,Bellflower city,75760
2023,06,06000,California,Berkeley city,120320
2023,06,08786,California,Buena Park city,82394
2023,06,08954,California,Burbank city,103448
2023,06,11194,California,Carlsbad city,113920
2023,06,11530,California,Carson city,91775
2023,06,13014,California,Chico city,102146
2023,06,13210,California,Chino city,93154
2023,06,13214,California,Chino Hills city,77477
2023,06,13392,California,Chula Vista city,276181
2023,06,13588,California,Citrus Heights city,86595
2023,06,14218,California,Clovis city,126314
2023,06,15044,California,Compton city,91486
2023,06,16000,California,Concord city,123189
2023,06,16350,California,Corona city,160491
2023,06,16532,California,Costa Mesa city,109302
2023,06,17918,California,Daly City city,100761
2023,06,19766,California,Downey city,109553
2023,06,21712,California,El Cajon city,103522
2023,06,22020,California,Elk Grove city,179843
2023,06,22230,California,El Monte city,104688
2023,06,22804,California,Escondido city,148862
2023,06,23182,California,Fairfield city,121125
2023,06,24638,California,Folsom city,85413
2023,06,24680,California,Fontana city,216100
2023,06,26000,California,Fremont city,227587
2023,06,27000,California,Fresno city,547260
2023,06,28000,California,Fullerton city,140142
2023,06,29000,California,Garden Grove city,170138
2023,06,30000,California,Glendale city,188283
2023,06,32548,California,Hawthorne city,83965
2023,06,33000,California,Hayward city,157375
2023,06,33182,California,Hemet city,92169
2023,06,33434,California,Hesperia city,100984
2023,06,36000,California,Huntington Beach city,193334
2023,06,36448,California,Indio city,93162
2023,06,36546,California,Inglewood city,103346
2023,06,36770,California,Irvine city,315065
2023,06,37692,California,Jurupa Valley city,107591
2023,06,39496,California,Lake Forest city,86354
2023,06,39892,California,Lakewood city,78717
2023,06,40130,California,Lancaster city,167293
2023,06,41992,California,Livermore city,84223
2023,06,43000,California,Long Beach city,451762
2023,06,44000,California,Los Angeles city,3847428
2023,06,45484,California,Manteca city,91614
2023,06,46842,California,Menifee city,113684
2023,06,46898,California,Merced city,94190
2023,06,47766,California,Milpitas city,78421
2023,06,48256,California,Mission Viejo city,91336
2023,06,48354,California,Modesto city,219432
2023,06,49270,California,Moreno Valley city,212770
2023,06,49670,California,Mountain View city,83938
2023,06,50076,California,Murrieta city,112270
2023,06,50258,California,Napa city,77542
2023,06,51182,California,Newport Beach city,83091
2023,06,52526,California,Norwalk city,98588
2023,06,53000,California,Oakland city,439455
2023,06,53322,California,Oceanside city,171069
2023,06,53896,California,Ontario city,182782
2023,06,53980,California,Orange city,138246
2023,06,54652,California,Oxnard city,199764
2023,06,55156,California,Palmdale city,162605
2023,06,56000,California,Pasadena city,135699
2023,06,56700,California,Perris city,81194
2023,06,57456,California,Pittsburg city,76177
2023,06,57792,California,Pleasanton city,75588
2023,06,58072,California,Pomona city,146971
2023,06,59444,California,Rancho Cordova city,82835
2023,06,59451,California,Rancho Cucamonga city,175395
2023,06,59920,California,Redding city,93013
2023,06,60102,California,Redwood City city,81965
2023,06,60466,California,Rialto city,103986
2023,06,60620,California,Richmond city,114865
2023,06,62000,California,Riverside city,321560
2023,06,62938,California,Roseville city,159230
2023,06,64000,California,Sacramento city,529792
2023,06,64224,California,Salinas city,160548
2023,06,65000,California,San Bernardino city,223676
2023,06,65042,California,San Buenaventura (Ventura) city,109473
2023,06,66000,California,San Diego city,1394555
2023,06,67000,California,San Francisco city,819151
2023,06,68000,California,San Jose city,983734
2023,06,68084,California,San Leandro city,86555
2023,06,68196,California,San Marcos city,95195
2023,06,68252,California,San Mateo city,102098
2023,06,68378,California,San Ramon city,85496
2023,06,69000,California,Santa Ana city,312642
2023,06,69070,California,Santa Barbara city,87140
2023,06,69084,California,Santa Clara city,131488
2023,06,69088,California,Santa Clarita city,229802
2023,06,69196,California,Santa Maria city,110641
2023,06,70000,California,Santa Monica city,90435
2023,06,70098,California,Santa Rosa city,176440
2023,06,72016,California,Simi Valley city,125271
2023,06,73080,California,South Gate city,90795
2023,06,75000,California,Stockton city,322581
2023,06,77000,California,Sunnyvale city,154053
2023,06,78120,California,Temecula city,111413
2023,06,78582,California,Thousand Oaks city,124074
2023,06,80000,California,Torrance city,140111
2023,06,80238,California,Tracy city,98574
2023,06,80854,California,Tustin city,78382
2023,06,81344,California,Upland city,79171
2023,06,81554,California,Vacaville city,102829
2023,06,81666,California,Vallejo city,123292
2023,06,82590,California,Victorville city,139111
2023,06,82954,California,Visalia city,145111
2023,06,82996,California,Vista city,99031
2023,06,84200,California,West Covina city,106266
2023,06,84550,California,Westminster city,89263
2023,06,85292,California,Whittier city,85402
2023,08,03455,Colorado,Arvada city,121706
2023,08,04000,Colorado,Aurora city,397573
2023,08,07850,Colorado,Boulder city,106634
2023,08,12815,Colorado,Centennial city,109063
2023,08,16000,Colorado,Colorado Springs city,491301
2023,08,20000,Colorado,Denver city,721367
2023,08,27425,Colorado,Fort Collins city,170730
2023,08,32155,Colorado,Greeley city,112647
2023,08,43000,Colorado,Lakewood city,156358
2023,08,45970,Colorado,Longmont city,99105
2023,08,46465,Colorado,Loveland city,79522
2023,08,62000,Colorado,Pueblo city,111295
2023,08,77290,Colorado,Thornton city,145533
2023,08,83835,Colorado,Westminster city,115334
2023,09,08000,Connecticut,Bridgeport city,149810
2023,09,18430,Connecticut,Danbury city,87263
2023,09,37000,Connecticut,Hartford city,121332
2023,09,52000,Connecticut,New Haven city,136144
2023,09,55990,Connecticut,Norwalk city,93182
2023,09,73000,Connecticut,Stamford city,137578
2023,09,80000,Connecticut,Waterbury city,115288
2023,11,50000,District of Columbia,Washington city,687324
2023,12,07300,Florida,Boca Raton city,101421
2023,12,07875,Florida,Boynton Beach city,82361
2023,12,10275,Florida,Cape Coral city,227022
2023,12,12875,Florida,Clearwater city,117555
2023,12,14400,Florida,Coral Springs city,137685
2023,12,16475,Florida,Davie town,110056
2023,12,16725,Florida,Deerfield Beach city,89121
2023,12,17200,Florida,Deltona city,99157
2023,12,17935,Florida,Doral city,81968
2023,12,24000,Florida,Fort Lauderdale city,187872
2023,12,24125,Florida,Fort Myers city,98378
2023,12,25175,Florida,Gainesville city,147524
2023,12,30000,Florida,Hialeah city,228557
2023,12,32000,Florida,Hollywood city,157006
2023,12,32275,Florida,Homestead city,84331
2023,12,35000,Florida,Jacksonville city,993468
2023,12,36950,Florida,Kissimmee city,83028
2023,12,38250,Florida,Lakeland city,123046
2023,12,39425,Florida,Largo city,82756
2023,12,43975,Florida,Melbourne city,87396
2023,12,45000,Florida,Miami city,470677
2023,12,45025,Florida,Miami Beach city,82248
2023,12,45060,Florida,Miami Gardens city,114525
2023,12,45975,Florida,Miramar city,141159
2023,12,49675,Florida,North Port city,89452
2023,12,53000,Florida,Orlando city,327390
2023,12,54000,Florida,Palm Bay city,136084
2023,12,54200,Florida,Palm Coast city,102450
2023,12,55775,Florida,Pembroke Pines city,174694
2023,12,57425,Florida,Plantation city,98542
2023,12,58050,Florida,Pompano Beach city,115903
2023,12,58715,Florida,Port St. Lucie city,246695
2023,12,63000,Florida,St. Petersburg city,265083
2023,12,69700,Florida,Sunrise city,98782
2023,12,70600,Florida,Tallahassee city,203665
2023,12,71000,Florida,Tampa city,409742
2023,12,76600,Florida,West Palm Beach city,126017
2023,13,03440,Georgia,Athens-Clarke County unified government (balance),129026
2023,13,04000,Georgia,Atlanta city,513184
2023,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),201108
2023,13,19000,Georgia,Columbus city,201959
2023,13,42425,Georgia,Johns Creek city,81508
2023,13,49008,Georgia,Macon-Bibb County,156676
2023,13,67284,Georgia,Roswell city,92137
2023,13,68516,Georgia,Sandy Springs city,106337
2023,13,69000,Georgia,Savannah city,148333
2023,13,72122,Georgia,South Fulton city,111473
2023,13,80508,Georgia,Warner Robins city,84645
2023,15,71550,Hawaii,Urban Honolulu CDP,343531
2023,16,08830,Idaho,Boise City city,236433
2023,16,52120,Idaho,Meridian city,135322
2023,16,56260,Idaho,Nampa city,114825
2023,17,02154,Illinois,Arlington Heights village,75066
2023,17,03012,Illinois,Aurora city,179660
2023,17,06613,Illinois,Bloomington city,78952
2023,17,12385,Illinois,Champaign city,90730
2023,17,14000,Illinois,Chicago city,2699144
2023,17,14351,Illinois,Cicero town,81675
2023,17,23074,Illinois,Elgin city,113922
2023,17,24582,Illinois,Evanston city,75614
2023,17,38570,Illinois,Joliet city,151081
2023,17,51622,Illinois,Naperville city,151166
2023,17,59000,Illinois,Peoria city,111195
2023,17,65000,Illinois,Rockford city,146799
2023,17,68003,Illinois,Schaumburg village,76366
2023,17,72000,Illinois,Springfield city,113003
2023,17,79293,Illinois,Waukegan city,88321
2023,18,05860,Indiana,Bloomington city,80262
2023,18,10342,Indiana,Carmel city,102576
2023,18,22000,Indiana,Evansville city,115421
2023,18,23278,Indiana,Fishers city,104381
2023,18,25000,Indiana,Fort Wayne city,270408
2023,18,31000,Indiana,Hammond city,76191
2023,18,36003,Indiana,Indianapolis city (balance),885839
2023,18,71000,Indiana,South Bend city,103713
2023,19,12000,Iowa,Cedar Rapids city,136637
2023,19,19000,Iowa,Davenport city,100509
2023,19,21000,Iowa,Des Moines city,211088
2023,19,73335,Iowa,Sioux City city,86284
2023,20,36000,Kansas,Kansas City city,154468
2023,20,38900,Kansas,Lawrence city,96708
2023,20,52575,Kansas,Olathe city,147145
2023,20,53775,Kansas,Overland Park city,201223
2023,20,71000,Kansas,Topeka city,125354
2023,20,79000,Kansas,Wichita city,397656
2023,21,46027,Kentucky,Lexington-Fayette urban county,324624
2023,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),632162
2023,22,05000,Louisiana,Baton Rouge city,220773
2023,22,40735,Louisiana,Lafayette city,121767
2023,22,41155,Louisiana,Lake Charles city,79937
2023,22,55000,Louisiana,New Orleans city,365167
2023,22,70000,Louisiana,Shreveport city,178017
2023,24,04000,Maryland,Baltimore city,567517
2023,24,30325,Maryland,Frederick city,86251
2023,25,07000,Massachusetts,Boston city,664603
2023,25,09000,Massachusetts,Brockton city,105236
2023,25,11000,Massachusetts,Cambridge city,119315
2023,25,23000,Massachusetts,Fall River city,94295
2023,25,34550,Massachusetts,Lawrence city,88749
2023,25,37000,Massachusetts,Lowell city,119153
2023,25,37490,Massachusetts,Lynn city,101868
2023,25,45000,Massachusetts,New Bedford city,101007
2023,25,45560,Massachusetts,Newton city,89261
2023,25,55745,Massachusetts,Quincy city,102304
2023,25,62535,Massachusetts,Somerville city,81240
2023,25,67000,Massachusetts,Springfield city,154220
2023,25,82000,Massachusetts,Worcester city,209211
2023,26,03000,Michigan,Ann Arbor city,122645
2023,26,21000,Michigan,Dearborn city,106245
2023,26,22000,Michigan,Detroit city,638914
2023,26,27440,Michigan,Farmington Hills city,83180
2023,26,29000,Michigan,Flint city,79669
2023,26,34000,Michigan,Grand Rapids city,198270
2023,26,46000,Michigan,Lansing city,113224
2023,26,49000,Michigan,Livonia city,92953
2023,26,69035,Michigan,Rochester Hills city,77694
2023,26,74900,Michigan,Southfield city,76187
2023,26,76460,Michigan,Sterling Heights city,133696
2023,26,80700,Michigan,Troy city,87923
2023,26,84000,Michigan,Warren city,137152
2023,26,86000,Michigan,Westland city,82724
2023,26,88940,Michigan,Wyoming city,77772
2023,27,06616,Minnesota,Bloomington city,87718
2023,27,07966,Minnesota,Brooklyn Park city,82333
2023,27,17000,Minnesota,Duluth city,87733
2023,27,43000,Minnesota,Minneapolis city,426569
2023,27,51730,Minnesota,Plymouth city,77940
2023,27,54880,Minnesota,Rochester city,122658
