state,county,state_name,county_name,share_digital_access,share_digital_access_quality
36,031,New York,Essex County,NA,NA
36,033,New York,Franklin County,NA,NA
36,035,New York,Fulton County,NA,NA
36,037,New York,Genesee County,NA,NA
36,039,New York,Greene County,NA,NA
36,041,New York,Hamilton County,NA,NA
36,043,New York,Herkimer County,NA,NA
36,045,New York,Jefferson County,0.8900993271387376,1
36,047,New York,Kings County,0.877196230176322,1
36,049,New York,Lewis County,NA,NA
36,051,New York,Livingston County,NA,NA
36,053,New York,Madison County,0.9174268580774123,1
36,055,New York,Monroe County,0.8830077721342995,1
36,057,New York,Montgomery County,NA,NA
36,059,New York,Nassau County,0.9409841959535152,1
36,061,New York,New York County,0.9012855728225875,1
36,063,New York,Niagara County,0.882745928234806,1
36,065,New York,Oneida County,0.8731720720078968,1
36,067,New York,Onondaga County,0.9085454726964161,1
36,069,New York,Ontario County,0.8965359789128494,1
36,071,New York,Orange County,0.8737308328026503,1
36,073,New York,Orleans County,NA,NA
36,075,New York,Oswego County,0.9054048440031573,1
36,077,New York,Otsego County,NA,NA
36,079,New York,Putnam County,0.938871039220031,1
36,081,New York,Queens County,0.9098235048276305,1
36,083,New York,Rensselaer County,0.9058093541471662,1
36,085,New York,Richmond County,0.9010921116119238,1
36,087,New York,Rockland County,0.8637154697460651,1
36,089,New York,St. Lawrence County,0.8333174247124516,1
36,091,New York,Saratoga County,0.925825396042047,1
36,093,New York,Schenectady County,0.891435262629642,1
36,095,New York,Schoharie County,NA,NA
36,097,New York,Schuyler County,NA,NA
36,099,New York,Seneca County,NA,NA
36,101,New York,Steuben County,0.8606835700299899,1
36,103,New York,Suffolk County,0.9316963692759647,1
36,105,New York,Sullivan County,0.8765492398803346,1
36,107,New York,Tioga County,NA,NA
36,109,New York,Tompkins County,0.9252636078654888,1
36,111,New York,Ulster County,0.9219811935573969,1
36,113,New York,Warren County,0.8858904914181296,1
36,115,New York,Washington County,NA,NA
36,117,New York,Wayne County,0.8500459981600736,1
36,119,New York,Westchester County,0.9102368107521988,1
36,121,New York,Wyoming County,NA,NA
36,123,New York,Yates County,NA,NA
37,001,North Carolina,Alamance County,0.9054973262032086,1
37,003,North Carolina,Alexander County,NA,NA
37,005,North Carolina,Alleghany County,NA,NA
37,007,North Carolina,Anson County,NA,NA
37,009,North Carolina,Ashe County,NA,NA
37,011,North Carolina,Avery County,NA,NA
37,013,North Carolina,Beaufort County,NA,NA
37,015,North Carolina,Bertie County,NA,NA
37,017,North Carolina,Bladen County,NA,NA
37,019,North Carolina,Brunswick County,0.9303232677970005,1
37,021,North Carolina,Buncombe County,0.9133696871253433,1
37,023,North Carolina,Burke County,0.8483215358215358,1
37,025,North Carolina,Cabarrus County,0.9045358105395952,1
37,027,North Carolina,Caldwell County,0.8402285440784947,1
37,029,North Carolina,Camden County,NA,NA
37,031,North Carolina,Carteret County,0.9136895251485908,1
37,033,North Carolina,Caswell County,NA,NA
37,035,North Carolina,Catawba County,0.8940464327676726,1
37,037,North Carolina,Chatham County,0.8561728395061728,1
37,039,North Carolina,Cherokee County,NA,NA
37,041,North Carolina,Chowan County,NA,NA
37,043,North Carolina,Clay County,NA,NA
37,045,North Carolina,Cleveland County,0.8371822690638562,1
37,047,North Carolina,Columbus County,NA,NA
37,049,North Carolina,Craven County,0.8815736934820905,1
37,051,North Carolina,Cumberland County,0.9161189429309642,1
37,053,North Carolina,Currituck County,NA,NA
37,055,North Carolina,Dare County,NA,NA
37,057,North Carolina,Davidson County,0.85608823914086,1
37,059,North Carolina,Davie County,NA,NA
37,061,North Carolina,Duplin County,NA,NA
37,063,North Carolina,Durham County,0.9510370670591665,1
37,065,North Carolina,Edgecombe County,NA,NA
37,067,North Carolina,Forsyth County,0.8990799933647233,1
37,069,North Carolina,Franklin County,0.89709743552854,1
37,071,North Carolina,Gaston County,0.898324746308276,1
37,073,North Carolina,Gates County,NA,NA
37,075,North Carolina,Graham County,NA,NA
37,077,North Carolina,Granville County,NA,NA
37,079,North Carolina,Greene County,NA,NA
37,081,North Carolina,Guilford County,0.9013339132956358,1
37,083,North Carolina,Halifax County,NA,NA
37,085,North Carolina,Harnett County,0.7982168274553219,1
37,087,North Carolina,Haywood County,NA,NA
37,089,North Carolina,Henderson County,0.8964590214302174,1
37,091,North Carolina,Hertford County,NA,NA
37,093,North Carolina,Hoke County,NA,NA
37,095,North Carolina,Hyde County,NA,NA
37,097,North Carolina,Iredell County,0.932195410647513,1
37,099,North Carolina,Jackson County,NA,NA
37,101,North Carolina,Johnston County,0.8530486811165693,1
37,103,North Carolina,Jones County,NA,NA
37,105,North Carolina,Lee County,0.7415391931520964,1
37,107,North Carolina,Lenoir County,NA,NA
37,109,North Carolina,Lincoln County,0.9019561194818927,1
37,111,North Carolina,McDowell County,NA,NA
37,113,North Carolina,Macon County,NA,NA
37,115,North Carolina,Madison County,NA,NA
37,117,North Carolina,Martin County,NA,NA
37,119,North Carolina,Mecklenburg County,0.9446559997629264,1
37,121,North Carolina,Mitchell County,NA,NA
37,123,North Carolina,Montgomery County,NA,NA
37,125,North Carolina,Moore County,0.917109243697479,1
37,127,North Carolina,Nash County,0.7914115245721464,1
37,129,North Carolina,New Hanover County,0.9302929465848545,1
37,131,North Carolina,Northampton County,NA,NA
37,133,North Carolina,Onslow County,0.936085272339192,1
37,135,North Carolina,Orange County,0.9405492006615215,1
37,137,North Carolina,Pamlico County,NA,NA
37,139,North Carolina,Pasquotank County,NA,NA
37,141,North Carolina,Pender County,0.8872460539959292,1
37,143,North Carolina,Perquimans County,NA,NA
37,145,North Carolina,Person County,NA,NA
37,147,North Carolina,Pitt County,0.8995970001868211,1
37,149,North Carolina,Polk County,NA,NA
37,151,North Carolina,Randolph County,0.8742828678415611,1
37,153,North Carolina,Richmond County,NA,NA
37,155,North Carolina,Robeson County,0.7580062219782231,1
37,157,North Carolina,Rockingham County,0.8319608335425559,1
37,159,North Carolina,Rowan County,0.9001718508334765,1
37,161,North Carolina,Rutherford County,NA,NA
37,163,North Carolina,Sampson County,NA,NA
37,165,North Carolina,Scotland County,NA,NA
37,167,North Carolina,Stanly County,NA,NA
37,169,North Carolina,Stokes County,NA,NA
37,171,North Carolina,Surry County,0.8222823635543527,1
37,173,North Carolina,Swain County,NA,NA
37,175,North Carolina,Transylvania County,NA,NA
37,177,North Carolina,Tyrrell County,NA,NA
37,179,North Carolina,Union County,0.9332058802574393,1
37,181,North Carolina,Vance County,NA,NA
37,183,North Carolina,Wake County,0.9509971625092039,1
37,185,North Carolina,Warren County,NA,NA
37,187,North Carolina,Washington County,NA,NA
37,189,North Carolina,Watauga County,NA,NA
37,191,North Carolina,Wayne County,0.8860901381046042,1
37,193,North Carolina,Wilkes County,0.8740119493821205,1
37,195,North Carolina,Wilson County,0.860600827701194,1
37,197,North Carolina,Yadkin County,NA,NA
37,199,North Carolina,Yancey County,NA,NA
38,001,North Dakota,Adams County,NA,NA
38,003,North Dakota,Barnes County,NA,NA
38,005,North Dakota,Benson County,NA,NA
38,007,North Dakota,Billings County,NA,NA
38,009,North Dakota,Bottineau County,NA,NA
38,011,North Dakota,Bowman County,NA,NA
38,013,North Dakota,Burke County,NA,NA
38,015,North Dakota,Burleigh County,0.9004094729532339,1
38,017,North Dakota,Cass County,0.9029685048871727,1
38,019,North Dakota,Cavalier County,NA,NA
38,021,North Dakota,Dickey County,NA,NA
38,023,North Dakota,Divide County,NA,NA
38,025,North Dakota,Dunn County,NA,NA
38,027,North Dakota,Eddy County,NA,NA
38,029,North Dakota,Emmons County,NA,NA
38,031,North Dakota,Foster County,NA,NA
38,033,North Dakota,Golden Valley County,NA,NA
38,035,North Dakota,Grand Forks County,0.8816349607556206,1
38,037,North Dakota,Grant County,NA,NA
38,039,North Dakota,Griggs County,NA,NA
38,041,North Dakota,Hettinger County,NA,NA
38,043,North Dakota,Kidder County,NA,NA
38,045,North Dakota,LaMoure County,NA,NA
38,047,North Dakota,Logan County,NA,NA
38,049,North Dakota,McHenry County,NA,NA
38,051,North Dakota,McIntosh County,NA,NA
38,053,North Dakota,McKenzie County,NA,NA
38,055,North Dakota,McLean County,NA,NA
38,057,North Dakota,Mercer County,NA,NA
38,059,North Dakota,Morton County,NA,NA
38,061,North Dakota,Mountrail County,NA,NA
38,063,North Dakota,Nelson County,NA,NA
38,065,North Dakota,Oliver County,NA,NA
38,067,North Dakota,Pembina County,NA,NA
38,069,North Dakota,Pierce County,NA,NA
38,071,North Dakota,Ramsey County,NA,NA
38,073,North Dakota,Ransom County,NA,NA
38,075,North Dakota,Renville County,NA,NA
38,077,North Dakota,Richland County,NA,NA
38,079,North Dakota,Rolette County,NA,NA
38,081,North Dakota,Sargent County,NA,NA
38,083,North Dakota,Sheridan County,NA,NA
38,085,North Dakota,Sioux County,NA,NA
38,087,North Dakota,Slope County,NA,NA
38,089,North Dakota,Stark County,NA,NA
38,091,North Dakota,Steele County,NA,NA
38,093,North Dakota,Stutsman County,NA,NA
38,095,North Dakota,Towner County,NA,NA
38,097,North Dakota,Traill County,NA,NA
38,099,North Dakota,Walsh County,NA,NA
38,101,North Dakota,Ward County,0.9165557489505478,1
38,103,North Dakota,Wells County,NA,NA
38,105,North Dakota,Williams County,NA,NA
39,001,Ohio,Adams County,NA,NA
39,003,Ohio,Allen County,0.9018962659647071,1
39,005,Ohio,Ashland County,NA,NA
39,007,Ohio,Ashtabula County,0.8592986785953005,1
39,009,Ohio,Athens County,NA,NA
39,011,Ohio,Auglaize County,NA,NA
39,013,Ohio,Belmont County,0.8078861879690825,1
39,015,Ohio,Brown County,NA,NA
39,017,Ohio,Butler County,0.9047612623854201,1
39,019,Ohio,Carroll County,NA,NA
39,021,Ohio,Champaign County,NA,NA
39,023,Ohio,Clark County,0.8905466421573002,1
39,025,Ohio,Clermont County,0.9108669974013702,1
39,027,Ohio,Clinton County,NA,NA
39,029,Ohio,Columbiana County,0.8431533006001091,1
39,031,Ohio,Coshocton County,NA,NA
39,033,Ohio,Crawford County,NA,NA
39,035,Ohio,Cuyahoga County,0.8905658201527257,1
39,037,Ohio,Darke County,NA,NA
39,039,Ohio,Defiance County,NA,NA
39,041,Ohio,Delaware County,0.9587698628481662,1
39,043,Ohio,Erie County,0.891672146828481,1
39,045,Ohio,Fairfield County,0.9214400450428072,1
39,047,Ohio,Fayette County,NA,NA
39,049,Ohio,Franklin County,0.9375955416038811,1
39,051,Ohio,Fulton County,NA,NA
39,053,Ohio,Gallia County,NA,NA
39,055,Ohio,Geauga County,0.8821523410202655,1
39,057,Ohio,Greene County,0.909937235352413,1
39,059,Ohio,Guernsey County,NA,NA
39,061,Ohio,Hamilton County,0.900428349785263,1
39,063,Ohio,Hancock County,0.9291448842419716,1
39,065,Ohio,Hardin County,NA,NA
39,067,Ohio,Harrison County,NA,NA
39,069,Ohio,Henry County,NA,NA
39,071,Ohio,Highland County,NA,NA
39,073,Ohio,Hocking County,NA,NA
39,075,Ohio,Holmes County,NA,NA
39,077,Ohio,Huron County,NA,NA
39,079,Ohio,Jackson County,NA,NA
39,081,Ohio,Jefferson County,NA,NA
39,083,Ohio,Knox County,NA,NA
39,085,Ohio,Lake County,0.9232286000217989,1
39,087,Ohio,Lawrence County,NA,NA
39,089,Ohio,Licking County,0.9076986754966887,1
39,091,Ohio,Logan County,NA,NA
39,093,Ohio,Lorain County,0.8979841897233202,1
39,095,Ohio,Lucas County,0.8899781088152063,1
39,097,Ohio,Madison County,NA,NA
39,099,Ohio,Mahoning County,0.8668437638883277,1
39,101,Ohio,Marion County,0.8791817087845969,1
39,103,Ohio,Medina County,0.9159044368600683,1
39,105,Ohio,Meigs County,NA,NA
39,107,Ohio,Mercer County,NA,NA
39,109,Ohio,Miami County,0.9062779194177507,1
39,111,Ohio,Monroe County,NA,NA
39,113,Ohio,Montgomery County,0.9011951007238532,1
39,115,Ohio,Morgan County,NA,NA
39,117,Ohio,Morrow County,NA,NA
39,119,Ohio,Muskingum County,0.8844397415905547,1
39,121,Ohio,Noble County,NA,NA
39,123,Ohio,Ottawa County,NA,NA
39,125,Ohio,Paulding County,NA,NA
39,127,Ohio,Perry County,NA,NA
39,129,Ohio,Pickaway County,NA,NA
39,131,Ohio,Pike County,NA,NA
39,133,Ohio,Portage County,0.9062495150301845,1
39,135,Ohio,Preble County,NA,NA
39,137,Ohio,Putnam County,NA,NA
39,139,Ohio,Richland County,0.9014090113039325,1
39,141,Ohio,Ross County,0.8680227218612878,1
39,143,Ohio,Sandusky County,NA,NA
39,145,Ohio,Scioto County,0.8610802624936901,1
39,147,Ohio,Seneca County,NA,NA
39,149,Ohio,Shelby County,NA,NA
39,151,Ohio,Stark County,0.8606177855162185,1
39,153,Ohio,Summit County,0.9152951998299135,1
39,155,Ohio,Trumbull County,0.8532949327793581,1
39,157,Ohio,Tuscarawas County,0.8385746959143362,1
39,159,Ohio,Union County,0.9422099491735703,1
39,161,Ohio,Van Wert County,NA,NA
39,163,Ohio,Vinton County,NA,NA
39,165,Ohio,Warren County,0.9406717332679578,1
39,167,Ohio,Washington County,NA,NA
39,169,Ohio,Wayne County,0.8583397665864402,1
39,171,Ohio,Williams County,NA,NA
39,173,Ohio,Wood County,0.9139183495568792,1
39,175,Ohio,Wyandot County,NA,NA
40,001,Oklahoma,Adair County,NA,NA
40,003,Oklahoma,Alfalfa County,NA,NA
40,005,Oklahoma,Atoka County,NA,NA
40,007,Oklahoma,Beaver County,NA,NA
40,009,Oklahoma,Beckham County,NA,NA
40,011,Oklahoma,Blaine County,NA,NA
40,013,Oklahoma,Bryan County,NA,NA
40,015,Oklahoma,Caddo County,NA,NA
40,017,Oklahoma,Canadian County,0.9196611605252012,1
40,019,Oklahoma,Carter County,NA,NA
40,021,Oklahoma,Cherokee County,NA,NA
40,023,Oklahoma,Choctaw County,NA,NA
40,025,Oklahoma,Cimarron County,NA,NA
40,027,Oklahoma,Cleveland County,0.92208554013041,1
40,029,Oklahoma,Coal County,NA,NA
40,031,Oklahoma,Comanche County,0.9137188356611409,1
40,033,Oklahoma,Cotton County,NA,NA
40,035,Oklahoma,Craig County,NA,NA
40,037,Oklahoma,Creek County,0.8643673220873178,1
40,039,Oklahoma,Custer County,NA,NA
40,041,Oklahoma,Delaware County,NA,NA
40,043,Oklahoma,Dewey County,NA,NA
40,045,Oklahoma,Ellis County,NA,NA
40,047,Oklahoma,Garfield County,NA,NA
40,049,Oklahoma,Garvin County,NA,NA
40,051,Oklahoma,Grady County,NA,NA
40,053,Oklahoma,Grant County,NA,NA
40,055,Oklahoma,Greer County,NA,NA
40,057,Oklahoma,Harmon County,NA,NA
40,059,Oklahoma,Harper County,NA,NA
40,061,Oklahoma,Haskell County,NA,NA
40,063,Oklahoma,Hughes County,NA,NA
40,065,Oklahoma,Jackson County,NA,NA
40,067,Oklahoma,Jefferson County,NA,NA
40,069,Oklahoma,Johnston County,NA,NA
40,071,Oklahoma,Kay County,NA,NA
40,073,Oklahoma,Kingfisher County,NA,NA
40,075,Oklahoma,Kiowa County,NA,NA
40,077,Oklahoma,Latimer County,NA,NA
40,079,Oklahoma,Le Flore County,NA,NA
40,081,Oklahoma,Lincoln County,NA,NA
40,083,Oklahoma,Logan County,NA,NA
40,085,Oklahoma,Love County,NA,NA
40,087,Oklahoma,McClain County,NA,NA
40,089,Oklahoma,McCurtain County,NA,NA
40,091,Oklahoma,McIntosh County,NA,NA
40,093,Oklahoma,Major County,NA,NA
40,095,Oklahoma,Marshall County,NA,NA
40,097,Oklahoma,Mayes County,NA,NA
40,099,Oklahoma,Murray County,NA,NA
40,101,Oklahoma,Muskogee County,0.8056386159760786,1
40,103,Oklahoma,Noble County,NA,NA
40,105,Oklahoma,Nowata County,NA,NA
40,107,Oklahoma,Okfuskee County,NA,NA
40,109,Oklahoma,Oklahoma County,0.9143330990517762,1
40,111,Oklahoma,Okmulgee County,NA,NA
40,113,Oklahoma,Osage County,NA,NA
40,115,Oklahoma,Ottawa County,NA,NA
40,117,Oklahoma,Pawnee County,NA,NA
40,119,Oklahoma,Payne County,0.8590923892128711,1
40,121,Oklahoma,Pittsburg County,NA,NA
40,123,Oklahoma,Pontotoc County,NA,NA
40,125,Oklahoma,Pottawatomie County,0.8235206605422695,1
40,127,Oklahoma,Pushmataha County,NA,NA
40,129,Oklahoma,Roger Mills County,NA,NA
40,131,Oklahoma,Rogers County,0.9120995283785982,1
40,133,Oklahoma,Seminole County,NA,NA
40,135,Oklahoma,Sequoyah County,NA,NA
40,137,Oklahoma,Stephens County,NA,NA
40,139,Oklahoma,Texas County,NA,NA
40,141,Oklahoma,Tillman County,NA,NA
40,143,Oklahoma,Tulsa County,0.8865200027768948,1
40,145,Oklahoma,Wagoner County,0.9478698317874548,1
40,147,Oklahoma,Washington County,NA,NA
40,149,Oklahoma,Washita County,NA,NA
40,151,Oklahoma,Woods County,NA,NA
40,153,Oklahoma,Woodward County,NA,NA
41,001,Oregon,Baker County,NA,NA
41,003,Oregon,Benton County,0.9171280677808967,1
41,005,Oregon,Clackamas County,0.9394218735691828,1
41,007,Oregon,Clatsop County,NA,NA
41,009,Oregon,Columbia County,NA,NA
41,011,Oregon,Coos County,NA,NA
41,013,Oregon,Crook County,NA,NA
41,015,Oregon,Curry County,NA,NA
41,017,Oregon,Deschutes County,0.9276213751938713,1
41,019,Oregon,Douglas County,0.87931362799653,1
41,021,Oregon,Gilliam County,NA,NA
41,023,Oregon,Grant County,NA,NA
41,025,Oregon,Harney County,NA,NA
41,027,Oregon,Hood River County,NA,NA
41,029,Oregon,Jackson County,0.9116947943903019,1
41,031,Oregon,Jefferson County,NA,NA
41,033,Oregon,Josephine County,0.912701662435509,1
41,035,Oregon,Klamath County,0.8679956708445344,1
41,037,Oregon,Lake County,NA,NA
41,039,Oregon,Lane County,0.9048005189750243,1
41,041,Oregon,Lincoln County,NA,NA
41,043,Oregon,Linn County,0.9017106520763845,1
41,045,Oregon,Malheur County,NA,NA
41,047,Oregon,Marion County,0.914396432080091,1
41,049,Oregon,Morrow County,NA,NA
41,051,Oregon,Multnomah County,0.9273285597605709,1
41,053,Oregon,Polk County,0.9042257772411711,1
41,055,Oregon,Sherman County,NA,NA
41,057,Oregon,Tillamook County,NA,NA
41,059,Oregon,Umatilla County,0.8305355183990958,1
41,061,Oregon,Union County,NA,NA
41,063,Oregon,Wallowa County,NA,NA
41,065,Oregon,Wasco County,NA,NA
41,067,Oregon,Washington County,0.9510490099823444,1
41,069,Oregon,Wheeler County,NA,NA
41,071,Oregon,Yamhill County,0.9197948239682909,1
42,001,Pennsylvania,Adams County,0.8665306323138952,1
42,003,Pennsylvania,Allegheny County,0.8906790352504638,1
42,005,Pennsylvania,Armstrong County,0.8674242424242424,1
42,007,Pennsylvania,Beaver County,0.8908067490191185,1
42,009,Pennsylvania,Bedford County,NA,NA
42,011,Pennsylvania,Berks County,0.8841370550550921,1
42,013,Pennsylvania,Blair County,0.8521048603138155,1
42,015,Pennsylvania,Bradford County,NA,NA
42,017,Pennsylvania,Bucks County,0.9419238039031159,1
42,019,Pennsylvania,Butler County,0.8997047231934372,1
42,021,Pennsylvania,Cambria County,0.8415391579900408,1
42,023,Pennsylvania,Cameron County,NA,NA
42,025,Pennsylvania,Carbon County,0.8783165272116141,1
42,027,Pennsylvania,Centre County,0.8710819259969896,1
42,029,Pennsylvania,Chester County,0.9455775320715191,1
42,031,Pennsylvania,Clarion County,NA,NA
42,033,Pennsylvania,Clearfield County,0.8221284661713901,1
42,035,Pennsylvania,Clinton County,NA,NA
42,037,Pennsylvania,Columbia County,NA,NA
42,039,Pennsylvania,Crawford County,0.8435181206130927,1
42,041,Pennsylvania,Cumberland County,0.9173010672949657,1
42,043,Pennsylvania,Dauphin County,0.9037850379484162,1
42,045,Pennsylvania,Delaware County,0.9232366772968308,1
42,047,Pennsylvania,Elk County,NA,NA
42,049,Pennsylvania,Erie County,0.882851391909135,1
42,051,Pennsylvania,Fayette County,0.8329230824514436,1
42,053,Pennsylvania,Forest County,NA,NA
42,055,Pennsylvania,Franklin County,0.8747383004926108,1
42,057,Pennsylvania,Fulton County,NA,NA
42,059,Pennsylvania,Greene County,NA,NA
42,061,Pennsylvania,Huntingdon County,NA,NA
42,063,Pennsylvania,Indiana County,0.7846225826575172,1
42,065,Pennsylvania,Jefferson County,NA,NA
42,067,Pennsylvania,Juniata County,NA,NA
42,069,Pennsylvania,Lackawanna County,0.8869507741256077,1
42,071,Pennsylvania,Lancaster County,0.8756980605237341,1
42,073,Pennsylvania,Lawrence County,0.8576511458508432,1
42,075,Pennsylvania,Lebanon County,0.8691646302832835,1
42,077,Pennsylvania,Lehigh County,0.8996852926778096,1
42,079,Pennsylvania,Luzerne County,0.8840113304364591,1
42,081,Pennsylvania,Lycoming County,0.8751870697395989,1
42,083,Pennsylvania,McKean County,NA,NA
42,085,Pennsylvania,Mercer County,0.8651000870322019,1
42,087,Pennsylvania,Mifflin County,NA,NA
42,089,Pennsylvania,Monroe County,0.921545990281559,1
42,091,Pennsylvania,Montgomery County,0.9384670916624654,1
42,093,Pennsylvania,Montour County,NA,NA
42,095,Pennsylvania,Northampton County,0.8937534422240672,1
42,097,Pennsylvania,Northumberland County,0.8414865673194455,1
42,099,Pennsylvania,Perry County,NA,NA
42,101,Pennsylvania,Philadelphia County,0.8836449404590692,1
42,103,Pennsylvania,Pike County,NA,NA
42,105,Pennsylvania,Potter County,NA,NA
42,107,Pennsylvania,Schuylkill County,0.8569956373879289,1
42,109,Pennsylvania,Snyder County,NA,NA
42,111,Pennsylvania,Somerset County,0.7911010046158024,1
42,113,Pennsylvania,Sullivan County,NA,NA
42,115,Pennsylvania,Susquehanna County,NA,NA
42,117,Pennsylvania,Tioga County,NA,NA
42,119,Pennsylvania,Union County,NA,NA
42,121,Pennsylvania,Venango County,NA,NA
42,123,Pennsylvania,Warren County,NA,NA
42,125,Pennsylvania,Washington County,0.8777065804869895,1
42,127,Pennsylvania,Wayne County,NA,NA
42,129,Pennsylvania,Westmoreland County,0.8754003023083032,1
42,131,Pennsylvania,Wyoming County,NA,NA
42,133,Pennsylvania,York County,0.8924784940685473,1
44,001,Rhode Island,Bristol County,NA,NA
44,003,Rhode Island,Kent County,0.929454634785457,1
44,005,Rhode Island,Newport County,0.934023947262209,1
44,007,Rhode Island,Providence County,0.8889264177365551,1
44,009,Rhode Island,Washington County,0.9219202830366217,1
45,001,South Carolina,Abbeville County,NA,NA
45,003,South Carolina,Aiken County,0.8927035620736508,1
45,005,South Carolina,Allendale County,NA,NA
45,007,South Carolina,Anderson County,0.8693240575350193,1
45,009,South Carolina,Bamberg County,NA,NA
45,011,South Carolina,Barnwell County,NA,NA
45,013,South Carolina,Beaufort County,0.9228461633816785,1
45,015,South Carolina,Berkeley County,0.9180162694751132,1
45,017,South Carolina,Calhoun County,NA,NA
45,019,South Carolina,Charleston County,0.9104662104600857,1
45,021,South Carolina,Cherokee County,NA,NA
45,023,South Carolina,Chester County,NA,NA
45,025,South Carolina,Chesterfield County,NA,NA
45,027,South Carolina,Clarendon County,NA,NA
45,029,South Carolina,Colleton County,NA,NA
45,031,South Carolina,Darlington County,NA,NA
45,033,South Carolina,Dillon County,NA,NA
45,035,South Carolina,Dorchester County,0.9127806428493527,1
45,037,South Carolina,Edgefield County,NA,NA
45,039,South Carolina,Fairfield County,NA,NA
45,041,South Carolina,Florence County,0.8229011939456614,1
45,043,South Carolina,Georgetown County,NA,NA
45,045,South Carolina,Greenville County,0.9162323710513632,1
45,047,South Carolina,Greenwood County,0.7942377745888067,1
45,049,South Carolina,Hampton County,NA,NA
45,051,South Carolina,Horry County,0.9072753737603,1
45,053,South Carolina,Jasper County,NA,NA
45,055,South Carolina,Kershaw County,0.8711124401913876,1
45,057,South Carolina,Lancaster County,0.8871180640430213,1
45,059,South Carolina,Laurens County,0.8377532777115614,1
45,061,South Carolina,Lee County,NA,NA
45,063,South Carolina,Lexington County,0.9220814082124033,1
45,065,South Carolina,McCormick County,NA,NA
45,067,South Carolina,Marion County,NA,NA
45,069,South Carolina,Marlboro County,NA,NA
45,071,South Carolina,Newberry County,NA,NA
45,073,South Carolina,Oconee County,0.8389220599211004,1
45,075,South Carolina,Orangeburg County,0.7555007136060894,1
45,077,South Carolina,Pickens County,0.8748919376057133,1
45,079,South Carolina,Richland County,0.9066598767150056,1
45,081,South Carolina,Saluda County,NA,NA
45,083,South Carolina,Spartanburg County,0.8717767520185238,1
45,085,South Carolina,Sumter County,0.8979152223432703,1
45,087,South Carolina,Union County,NA,NA
45,089,South Carolina,Williamsburg County,NA,NA
45,091,South Carolina,York County,0.9189673875008748,1
46,003,South Dakota,Aurora County,NA,NA
46,005,South Dakota,Beadle County,NA,NA
46,007,South Dakota,Bennett County,NA,NA
46,009,South Dakota,Bon Homme County,NA,NA
46,011,South Dakota,Brookings County,NA,NA
46,013,South Dakota,Brown County,NA,NA
46,015,South Dakota,Brule County,NA,NA
46,017,South Dakota,Buffalo County,NA,NA
46,019,South Dakota,Butte County,NA,NA
46,021,South Dakota,Campbell County,NA,NA
46,023,South Dakota,Charles Mix County,NA,NA
46,025,South Dakota,Clark County,NA,NA
46,027,South Dakota,Clay County,NA,NA
46,029,South Dakota,Codington County,NA,NA
46,031,South Dakota,Corson County,NA,NA
46,033,South Dakota,Custer County,NA,NA
46,035,South Dakota,Davison County,NA,NA
46,037,South Dakota,Day County,NA,NA
46,039,South Dakota,Deuel County,NA,NA
46,041,South Dakota,Dewey County,NA,NA
46,043,South Dakota,Douglas County,NA,NA
46,045,South Dakota,Edmunds County,NA,NA
46,047,South Dakota,Fall River County,NA,NA
46,049,South Dakota,Faulk County,NA,NA
46,051,South Dakota,Grant County,NA,NA
46,053,South Dakota,Gregory County,NA,NA
46,055,South Dakota,Haakon County,NA,NA
46,057,South Dakota,Hamlin County,NA,NA
46,059,South Dakota,Hand County,NA,NA
46,061,South Dakota,Hanson County,NA,NA
46,063,South Dakota,Harding County,NA,NA
46,065,South Dakota,Hughes County,NA,NA
46,067,South Dakota,Hutchinson County,NA,NA
46,069,South Dakota,Hyde County,NA,NA
46,071,South Dakota,Jackson County,NA,NA
46,073,South Dakota,Jerauld County,NA,NA
46,075,South Dakota,Jones County,NA,NA
46,077,South Dakota,Kingsbury County,NA,NA
46,079,South Dakota,Lake County,NA,NA
46,081,South Dakota,Lawrence County,NA,NA
46,083,South Dakota,Lincoln County,0.9370843070285817,1
46,085,South Dakota,Lyman County,NA,NA
46,087,South Dakota,McCook County,NA,NA
46,089,South Dakota,McPherson County,NA,NA
46,091,South Dakota,Marshall County,NA,NA
46,093,South Dakota,Meade County,NA,NA
46,095,South Dakota,Mellette County,NA,NA
46,097,South Dakota,Miner County,NA,NA
46,099,South Dakota,Minnehaha County,0.9227236608394878,1
46,101,South Dakota,Moody County,NA,NA
46,102,South Dakota,Oglala Lakota County,NA,NA
46,103,South Dakota,Pennington County,0.8948279501794385,1
46,105,South Dakota,Perkins County,NA,NA
46,107,South Dakota,Potter County,NA,NA
46,109,South Dakota,Roberts County,NA,NA
46,111,South Dakota,Sanborn County,NA,NA
46,115,South Dakota,Spink County,NA,NA
46,117,South Dakota,Stanley County,NA,NA
46,119,South Dakota,Sully County,NA,NA
46,121,South Dakota,Todd County,NA,NA
46,123,South Dakota,Tripp County,NA,NA
46,125,South Dakota,Turner County,NA,NA
46,127,South Dakota,Union County,NA,NA
46,129,South Dakota,Walworth County,NA,NA
46,135,South Dakota,Yankton County,NA,NA
46,137,South Dakota,Ziebach County,NA,NA
47,001,Tennessee,Anderson County,0.9040674171279308,1
47,003,Tennessee,Bedford County,NA,NA
47,005,Tennessee,Benton County,NA,NA
47,007,Tennessee,Bledsoe County,NA,NA
47,009,Tennessee,Blount County,0.890217217270641,1
