year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2021,24,001,all,All,0.37669630322882547,0.256401826521988,0.49699077993566293,3
2021,24,003,race-ethnicity,"Black, Non-Hispanic",0.3892405063291139,0.2323853284231913,0.5460956842350365,3
2021,24,003,race-ethnicity,Hispanic,0.45234375,0.2764098946254477,0.6282776053745522,3
2021,24,003,race-ethnicity,Other Races and Ethnicities,0.5851203501094092,0.43561012596316184,0.7346305742556566,3
2021,24,003,race-ethnicity,"White, Non-Hispanic",0.5511633725293971,0.4888557758508374,0.6134709692079567,1
2021,24,003,all,All,0.5131125138283334,0.4555294253279749,0.570695602328692,1
2021,24,005,race-ethnicity,"Black, Non-Hispanic",0.35450363555423653,0.26058245461108814,0.4484248164973849,1
2021,24,005,race-ethnicity,Hispanic,0.20007861635220126,0.0941553237247013,0.3060019089797012,3
2021,24,005,race-ethnicity,Other Races and Ethnicities,0.47916666666666663,0.35296552299371375,0.6053678103396195,1
2021,24,005,race-ethnicity,"White, Non-Hispanic",0.5284403669724771,0.4706713610745664,0.5862093728703878,1
2021,24,005,all,All,0.4258810101298331,0.37911490200978787,0.4726471182498783,1
2021,24,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,009,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,009,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,009,race-ethnicity,"White, Non-Hispanic",0.42757465810773093,0.3270634957767936,0.5280858204386683,3
2021,24,009,all,All,0.412393585428628,0.3273975051927523,0.49738966566450366,3
2021,24,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,011,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,011,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,011,race-ethnicity,"White, Non-Hispanic",0.38745098039215686,0.28460103698471156,0.49030092379960216,3
2021,24,011,all,All,0.4353070175438597,0.34403807104926104,0.5265759640384584,3
2021,24,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,013,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,013,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,013,race-ethnicity,"White, Non-Hispanic",0.48802946593001845,0.3998386459439237,0.5762202859161132,1
2021,24,013,all,All,0.4749320819955545,0.3957117382844497,0.5541524257066592,1
2021,24,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,015,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,015,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,015,race-ethnicity,"White, Non-Hispanic",0.48438327157226047,0.33945653492701333,0.6293100082175076,3
2021,24,015,all,All,0.4515224358974359,0.3171342019671016,0.5859106698277702,3
2021,24,017,race-ethnicity,"Black, Non-Hispanic",0.47654690618762474,0.31416094210357537,0.6389328702716741,3
2021,24,017,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,017,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,017,race-ethnicity,"White, Non-Hispanic",0.2711993888464477,0.15327553732814841,0.38912324036474694,3
2021,24,017,all,All,0.3777359378677336,0.28288458466365973,0.4725872910718074,1
2021,24,019,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,019,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,019,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,019,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,24,019,all,All,0.43530701754385964,0.344038071049261,0.5265759640384583,3
2021,24,021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,021,race-ethnicity,Hispanic,0.37028824833702884,0.20715410362309153,0.5334223930509662,3
2021,24,021,race-ethnicity,Other Races and Ethnicities,0.34540389972144847,0.16039936132779997,0.530408438115097,3
2021,24,021,race-ethnicity,"White, Non-Hispanic",0.5573639274279616,0.4635746509549023,0.6511532039010208,1
2021,24,021,all,All,0.4668803418803419,0.3935049330578957,0.5402557507027881,1
2021,24,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,023,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,023,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,023,race-ethnicity,"White, Non-Hispanic",0.3937048503611971,0.2648420808451939,0.5225676198772004,3
2021,24,023,all,All,0.37669630322882547,0.256401826521988,0.49699077993566293,3
2021,24,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,025,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,025,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,025,race-ethnicity,"White, Non-Hispanic",0.44400494437577254,0.34792586417208887,0.5400840245794561,1
2021,24,025,all,All,0.4228352490421456,0.3339579522668182,0.511712545817473,1
2021,24,027,race-ethnicity,"Black, Non-Hispanic",0.5005854800936768,0.2854170459664347,0.7157539142209188,3
2021,24,027,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,027,race-ethnicity,Other Races and Ethnicities,0.4252811997857525,0.3004785484089414,0.5500838511625636,3
2021,24,027,race-ethnicity,"White, Non-Hispanic",0.5857447456594578,0.4717755889545912,0.6997139023643244,1
2021,24,027,all,All,0.4978755311172207,0.4160571993812481,0.5796938628531934,1
2021,24,029,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,029,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,029,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,029,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,24,029,all,All,NA,NA,NA,3
2021,24,031,race-ethnicity,"Black, Non-Hispanic",0.42386749151865893,0.340115562501464,0.5076194205358538,1
2021,24,031,race-ethnicity,Hispanic,0.4285164764713425,0.34529231926483006,0.5117406336778549,1
2021,24,031,race-ethnicity,Other Races and Ethnicities,0.49050913606528296,0.4160353024521431,0.5649829696784229,1
2021,24,031,race-ethnicity,"White, Non-Hispanic",0.6922981827172704,0.6374835099878778,0.747112855446663,1
2021,24,031,all,All,0.5212164606572204,0.4832335851913413,0.5591993361230995,1
2021,24,033,race-ethnicity,"Black, Non-Hispanic",0.4432511384139531,0.3805618345014843,0.5059404423264219,1
2021,24,033,race-ethnicity,Hispanic,0.2904924940742692,0.20901695894824945,0.37196802920028893,1
2021,24,033,race-ethnicity,Other Races and Ethnicities,0.3949652777777778,0.26581337187179965,0.5241171836837559,3
2021,24,033,race-ethnicity,"White, Non-Hispanic",0.45984979780473717,0.3453208746311913,0.574378720978283,3
2021,24,033,all,All,0.38984871927110193,0.34618933441944155,0.4335081041227623,1
2021,24,035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,035,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,035,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,035,race-ethnicity,"White, Non-Hispanic",0.38745098039215686,0.2846010369847115,0.4903009237996022,3
2021,24,035,all,All,0.43530701754385964,0.344038071049261,0.5265759640384583,3
2021,24,037,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,037,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,037,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,037,race-ethnicity,"White, Non-Hispanic",0.427574658107731,0.32706349577679367,0.5280858204386684,3
2021,24,037,all,All,0.41239358542862803,0.32739750519275235,0.4973896656645037,2
2021,24,039,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,039,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,039,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,039,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,24,039,all,All,NA,NA,NA,3
2021,24,041,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,041,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,041,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,041,race-ethnicity,"White, Non-Hispanic",0.3874509803921569,0.28460103698471156,0.4903009237996023,3
2021,24,041,all,All,0.43530701754385964,0.344038071049261,0.5265759640384583,3
2021,24,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,043,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,043,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,043,race-ethnicity,"White, Non-Hispanic",0.32474849094567404,0.21275723121257545,0.43673975067877263,1
2021,24,043,all,All,0.3694527634086578,0.2694640946855296,0.46944143213178596,1
2021,24,045,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,045,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,045,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,045,race-ethnicity,"White, Non-Hispanic",0.3389216130493883,0.22129403011580867,0.4565491959829679,3
2021,24,045,all,All,0.398691165366222,0.297933454371629,0.49944887636081503,3
2021,24,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,24,047,race-ethnicity,Hispanic,NA,NA,NA,3
2021,24,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,24,047,race-ethnicity,"White, Non-Hispanic",0.33892161304938834,0.22129403011580873,0.45654919598296795,3
2021,24,047,all,All,0.39869116536622196,0.297933454371629,0.4994488763608149,3
2021,24,510,race-ethnicity,"Black, Non-Hispanic",0.4723083739477182,0.38289685744051477,0.5617198904549215,1
2021,24,510,race-ethnicity,Hispanic,0.39044229791560753,0.1786410545992887,0.6022435412319264,3
2021,24,510,race-ethnicity,Other Races and Ethnicities,0.44519774011299434,0.21845420347929448,0.6719412767466942,3
2021,24,510,race-ethnicity,"White, Non-Hispanic",0.6046128500823723,0.49702045983435705,0.7122052403303876,1
2021,24,510,all,All,0.48182834777746714,0.41346188349523993,0.5501948120596943,1
2021,25,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,25,001,race-ethnicity,Hispanic,NA,NA,NA,3
2021,25,001,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,25,001,race-ethnicity,"White, Non-Hispanic",0.6311742504700495,0.5276599972616159,0.734688503678483,1
2021,25,001,all,All,0.6302383280039268,0.5384554739311053,0.7220211820767483,1
2021,25,003,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,25,003,race-ethnicity,Hispanic,NA,NA,NA,3
2021,25,003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,25,003,race-ethnicity,"White, Non-Hispanic",0.540570789031897,0.3973224601906595,0.6838191178731345,3
2021,25,003,all,All,0.4600900532132624,0.3313389742498386,0.5888411321766862,1
2021,25,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,25,005,race-ethnicity,Hispanic,0.44995123471469073,0.29493544603591904,0.6049670233934624,3
2021,25,005,race-ethnicity,Other Races and Ethnicities,0.4693216827953532,0.30087280151330137,0.637770564077405,3
2021,25,005,race-ethnicity,"White, Non-Hispanic",0.47788951177029654,0.41399673712292384,0.5417822864176692,1
2021,25,005,all,All,0.46155623991058886,0.4064408189889315,0.5166716608322462,1
2021,25,007,race-ethnicity,Hispanic,NA,NA,NA,3
2021,25,007,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,25,007,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,25,007,all,All,NA,NA,NA,3
2021,25,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,25,009,race-ethnicity,Hispanic,0.3233249113105916,0.24159063346698448,0.4050591891541987,1
2021,25,009,race-ethnicity,Other Races and Ethnicities,0.5533680131305152,0.4212293014740109,0.6855067247870195,3
2021,25,009,race-ethnicity,"White, Non-Hispanic",0.5995532503404272,0.5480042895919967,0.6511022110888577,1
2021,25,009,all,All,0.49481473028969164,0.4503087976528784,0.5393206629265048,1
2021,25,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,25,011,race-ethnicity,Hispanic,NA,NA,NA,3
2021,25,011,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,25,011,race-ethnicity,"White, Non-Hispanic",0.6851851851851852,0.5606998176245642,0.8096705527458062,3
2021,25,011,all,All,0.6791510611735331,0.571782117183881,0.7865200051631852,3
2021,25,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,25,013,race-ethnicity,Hispanic,0.439798586917368,0.3341419852874935,0.5454551885472425,1
2021,25,013,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,25,013,race-ethnicity,"White, Non-Hispanic",0.5524895307504399,0.4613360155253321,0.6436430459755478,1
2021,25,013,all,All,0.5073220505508804,0.4404673931722426,0.5741767079295182,1
2021,25,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,25,015,race-ethnicity,Hispanic,NA,NA,NA,3
2021,25,015,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,25,015,race-ethnicity,"White, Non-Hispanic",0.578175668105403,0.48660259871865313,0.6697487374921529,2
2021,25,015,all,All,0.593306895357562,0.509126614359577,0.677487176355547,2
2021,25,017,race-ethnicity,"Black, Non-Hispanic",0.544529652281173,0.36889759131899946,0.7201617132433465,3
2021,25,017,race-ethnicity,Hispanic,0.36909263560119837,0.27031873113302274,0.467866540069374,1
2021,25,017,race-ethnicity,Other Races and Ethnicities,0.6347383202920741,0.5701668275826006,0.6993098130015476,1
2021,25,017,race-ethnicity,"White, Non-Hispanic",0.6410418370732692,0.6039748917989878,0.6781087823475507,1
2021,25,017,all,All,0.5928704882570149,0.5595481656267874,0.6261928108872424,1
2021,25,019,race-ethnicity,Hispanic,NA,NA,NA,3
2021,25,019,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,25,019,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,25,019,all,All,NA,NA,NA,3
2021,25,021,race-ethnicity,"Black, Non-Hispanic",0.43989722144455307,0.267829594077253,0.6119648488118532,3
2021,25,021,race-ethnicity,Hispanic,0.4976493803513623,0.3155137385026702,0.6797850222000543,3
2021,25,021,race-ethnicity,Other Races and Ethnicities,0.5652275674240375,0.4852712901713677,0.6451838446767072,1
2021,25,021,race-ethnicity,"White, Non-Hispanic",0.6763795647279248,0.629235022157149,0.7235241072987006,1
2021,25,021,all,All,0.618880408281421,0.5783375823167788,0.6594232342460632,1
2021,25,023,race-ethnicity,"Black, Non-Hispanic",0.551372562843375,0.3735286714128076,0.7292164542739423,3
2021,25,023,race-ethnicity,Hispanic,0.370818399692372,0.19619810216295736,0.5454386972217866,3
2021,25,023,race-ethnicity,Other Races and Ethnicities,0.3933760135722841,0.2308078186656334,0.5559442084789348,3
2021,25,023,race-ethnicity,"White, Non-Hispanic",0.6312766075247669,0.5743299357517375,0.6882232792977963,1
2021,25,023,all,All,0.5749974199311954,0.5237559712218828,0.6262388686405079,1
2021,25,025,race-ethnicity,"Black, Non-Hispanic",0.4285714285714286,0.24262114443029834,0.6145217127125588,3
2021,25,025,race-ethnicity,Hispanic,0.4572555896536607,0.3457594410208843,0.5687517382864371,1
2021,25,025,race-ethnicity,Other Races and Ethnicities,0.5812437311935807,0.4369546679058046,0.7255327944813569,3
2021,25,025,race-ethnicity,"White, Non-Hispanic",0.6575068698476143,0.5637926276978783,0.7512211119973503,1
2021,25,025,all,All,0.5311527661835016,0.46263388591948695,0.5996716464475162,1
2021,25,027,race-ethnicity,"Black, Non-Hispanic",0.5791803155480847,0.39366216695834233,0.764698464137827,3
2021,25,027,race-ethnicity,Hispanic,0.3701383852075497,0.26856484347668114,0.4717119269384183,1
2021,25,027,race-ethnicity,Other Races and Ethnicities,0.45051682878143623,0.3347481000150385,0.5662855575478339,1
2021,25,027,race-ethnicity,"White, Non-Hispanic",0.5507675261094945,0.496747292176878,0.604787760042111,1
2021,25,027,all,All,0.4997092184466291,0.45546482590900944,0.5439536109842488,1
2021,26,001,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,001,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,001,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,26,001,all,All,NA,NA,NA,3
2021,26,003,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,003,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,26,003,all,All,NA,NA,NA,3
2021,26,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,005,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,005,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,005,race-ethnicity,"White, Non-Hispanic",0.4848837209302326,0.3662137504476842,0.6035536914127809,1
2021,26,005,all,All,0.5003198976327575,0.39017061637866635,0.6104691788868487,1
2021,26,007,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,007,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,007,race-ethnicity,"White, Non-Hispanic",0.37578757875787583,0.27694198426835054,0.4746331732474011,3
2021,26,007,all,All,0.3846758349705305,0.292131669453303,0.477220000487758,3
2021,26,009,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,009,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,009,race-ethnicity,"White, Non-Hispanic",0.44153005464480877,0.3575502935962246,0.525509815693393,3
2021,26,009,all,All,0.43499511241446726,0.3527240991356955,0.5172661256932389,3
2021,26,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,011,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,011,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,011,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,26,011,all,All,NA,NA,NA,3
2021,26,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,013,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,013,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,013,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,26,013,all,All,NA,NA,NA,3
2021,26,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,015,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,015,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,015,race-ethnicity,"White, Non-Hispanic",0.39722803347280333,0.3136249179684766,0.4808311489771301,3
2021,26,015,all,All,0.39061605950791534,0.3095031831486639,0.4717289358671668,3
2021,26,017,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,017,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,017,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,017,race-ethnicity,"White, Non-Hispanic",0.4678260869565217,0.36387810529459846,0.5717740686184449,3
2021,26,017,all,All,0.4867816091954023,0.38710428941365743,0.5864589289771471,3
2021,26,019,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,019,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,019,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,019,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,26,019,all,All,NA,NA,NA,3
2021,26,021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,021,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,021,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,021,race-ethnicity,"White, Non-Hispanic",0.3389830508474576,0.23383757725090332,0.4441285244440119,1
2021,26,021,all,All,0.4107775939494209,0.3063996295680569,0.515155558330785,1
2021,26,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,023,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,023,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,023,race-ethnicity,"White, Non-Hispanic",0.30186871106851937,0.2095141744722009,0.39422324766483785,3
2021,26,023,all,All,0.31838205847016415,0.23015409311925633,0.406610023821072,3
2021,26,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,025,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,025,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,025,race-ethnicity,"White, Non-Hispanic",0.39722803347280333,0.3136249179684766,0.4808311489771301,2
2021,26,025,all,All,0.39061605950791534,0.3095031831486638,0.47172893586716685,2
2021,26,027,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,027,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,027,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,027,race-ethnicity,"White, Non-Hispanic",0.26965174129353237,0.15707536855651066,0.38222811403055407,3
2021,26,027,all,All,0.277798438081071,0.17590053261928545,0.3796963435428566,3
2021,26,029,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,029,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,029,race-ethnicity,"White, Non-Hispanic",0.44153005464480877,0.3575502935962246,0.525509815693393,3
2021,26,029,all,All,0.43499511241446726,0.3527240991356955,0.5172661256932389,3
2021,26,031,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,031,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,031,race-ethnicity,"White, Non-Hispanic",0.3757875787578758,0.2769419842683505,0.47463317324740106,3
2021,26,031,all,All,0.38467583497053043,0.29213166945330293,0.4772200004877579,3
2021,26,033,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,033,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,033,race-ethnicity,"White, Non-Hispanic",0.4530386740331491,0.33860432619979947,0.5674730218664987,3
2021,26,033,all,All,0.45745654162854527,0.359817891268559,0.5550951919885315,3
2021,26,035,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,035,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,035,race-ethnicity,"White, Non-Hispanic",0.30165692007797273,0.2098100044549665,0.39350383570097897,3
2021,26,035,all,All,0.2978547854785478,0.20195369719541129,0.39375587376168436,3
2021,26,037,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,037,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,037,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,037,race-ethnicity,"White, Non-Hispanic",0.468141592920354,0.36184192002311366,0.5744412658175944,3
2021,26,037,all,All,0.46157564040599325,0.366550415623063,0.5566008651889235,3
2021,26,039,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,039,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,039,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,26,039,all,All,NA,NA,NA,3
2021,26,041,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,041,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,041,race-ethnicity,"White, Non-Hispanic",0.4530386740331492,0.3386043261997995,0.5674730218664988,3
2021,26,041,all,All,0.4574565416285453,0.35981789126855906,0.5550951919885316,3
2021,26,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,043,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,043,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,043,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,26,043,all,All,0.41700658926890494,0.3321072453855549,0.501905933152255,3
2021,26,045,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,045,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,045,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,045,race-ethnicity,"White, Non-Hispanic",0.46814159292035395,0.36184192002311355,0.5744412658175944,2
2021,26,045,all,All,0.46157564040599325,0.36655041562306295,0.5566008651889236,2
2021,26,047,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,047,race-ethnicity,"White, Non-Hispanic",0.4415300546448087,0.3575502935962246,0.5255098156933928,3
2021,26,047,all,All,0.4349951124144673,0.3527240991356956,0.517266125693239,3
2021,26,049,race-ethnicity,"Black, Non-Hispanic",0.4849104473404845,0.32516457362051776,0.6446563210604512,3
2021,26,049,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,049,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,049,race-ethnicity,"White, Non-Hispanic",0.4874725121876677,0.4077774298643025,0.5671675945110329,1
2021,26,049,all,All,0.45261421181162087,0.3852554354173944,0.5199729882058474,1
2021,26,051,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,051,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,051,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,051,race-ethnicity,"White, Non-Hispanic",0.3929422985216977,0.2691271679683084,0.516757429075087,3
2021,26,051,all,All,0.3888177550149381,0.27257503865832733,0.5050604713715489,3
2021,26,053,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,053,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,053,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,053,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,26,053,all,All,NA,NA,NA,3
2021,26,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,055,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,055,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,055,race-ethnicity,"White, Non-Hispanic",0.44880441446965047,0.33623503528410714,0.5613737936551938,3
2021,26,055,all,All,0.44161718970879277,0.3350668272407643,0.5481675521768212,3
2021,26,057,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,057,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,057,race-ethnicity,"White, Non-Hispanic",0.3016569200779727,0.20981000445496645,0.3935038357009789,3
2021,26,057,all,All,0.2978547854785479,0.20195369719541134,0.3937558737616844,3
2021,26,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,059,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,059,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,059,race-ethnicity,"White, Non-Hispanic",0.36850037678975134,0.2521516384263004,0.4848491151532023,3
2021,26,059,all,All,0.3663700521632402,0.25981010946371325,0.47292999486276716,3
2021,26,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,061,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,061,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,061,race-ethnicity,"White, Non-Hispanic",0.40221666070790135,0.31280352027399816,0.49162980114180455,3
2021,26,061,all,All,0.4170065892689049,0.3321072453855549,0.5019059331522548,3
2021,26,063,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,063,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,063,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,063,race-ethnicity,"White, Non-Hispanic",0.33822854520422213,0.24999265743984295,0.4264644329686013,3
2021,26,063,all,All,0.33,0.24718024214011552,0.4128197578598845,3
2021,26,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
