year,state,county,poverty_type,environmental_quality,quality_flag
2014,NA,NA,NA,NA,1
2014,46,093,high_poverty,94.2,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,NA,NA,high_poverty,NA,1
2014,46,095,low_poverty,99,1
2014,NA,NA,NA,NA,1
2014,46,097,high_poverty,98,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,099,high_poverty,81.69047619047619,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,101,high_poverty,97,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,NA,NA,high_poverty,NA,1
2014,46,102,low_poverty,98.33333333333333,1
2014,NA,NA,NA,NA,1
2014,46,103,high_poverty,85.36363636363636,1
2014,46,103,low_poverty,91,1
2014,NA,NA,NA,NA,1
2014,46,105,high_poverty,99,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,107,high_poverty,99,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,109,high_poverty,98.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,111,high_poverty,98,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,115,high_poverty,98.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,117,high_poverty,98,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,119,high_poverty,99,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,NA,NA,high_poverty,NA,1
2014,46,121,low_poverty,99,1
2014,NA,NA,NA,NA,1
2014,46,123,high_poverty,98.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,125,high_poverty,97,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,127,high_poverty,94.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,129,high_poverty,99,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,135,high_poverty,94.4,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,46,137,high_poverty,99,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,001,high_poverty,41.64705882352941,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,003,high_poverty,49.55555555555556,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,005,high_poverty,53.8,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,007,high_poverty,68.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,009,high_poverty,38.96153846153846,1
2014,47,009,low_poverty,20,1
2014,47,009,NA,19,1
2014,47,011,high_poverty,10,1
2014,47,011,low_poverty,3.75,1
2014,NA,NA,NA,NA,1
2014,47,013,high_poverty,63.72727272727273,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,015,high_poverty,69.66666666666667,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,017,high_poverty,62,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,019,high_poverty,71.41176470588235,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,021,high_poverty,50,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,023,high_poverty,54,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,025,high_poverty,63,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,027,high_poverty,73,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,029,high_poverty,66.875,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,031,high_poverty,56.45454545454545,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,033,high_poverty,66.2,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,035,high_poverty,70.35714285714286,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,037,high_poverty,22.694444444444443,1
2014,47,037,low_poverty,13.071428571428571,1
2014,47,037,NA,NA,1
2014,47,039,high_poverty,54.75,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,041,high_poverty,66.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,043,high_poverty,53.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,045,high_poverty,64.625,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,047,high_poverty,49,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,049,high_poverty,79,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,051,high_poverty,42.111111111111114,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,053,high_poverty,65.07142857142857,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,055,high_poverty,50.625,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,057,high_poverty,48.2,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,059,high_poverty,64.85714285714286,1
2014,47,059,low_poverty,57,1
2014,NA,NA,NA,NA,1
2014,47,061,high_poverty,68.75,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,063,high_poverty,34.90909090909091,1
2014,47,063,low_poverty,33,1
2014,NA,NA,NA,NA,1
2014,47,065,high_poverty,24.442857142857143,1
2014,47,065,low_poverty,10.5,1
2014,NA,NA,NA,NA,1
2014,47,067,high_poverty,54,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,069,high_poverty,52,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,071,high_poverty,48.666666666666664,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,073,high_poverty,42.69230769230769,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,075,high_poverty,56.333333333333336,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,077,high_poverty,54.833333333333336,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,079,high_poverty,59.888888888888886,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,081,high_poverty,62,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,083,high_poverty,58.666666666666664,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,085,high_poverty,48.2,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,087,high_poverty,72,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,089,high_poverty,36.77777777777778,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,091,high_poverty,88.6,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,093,high_poverty,20.55,1
2014,47,093,low_poverty,11.272727272727273,1
2014,47,093,NA,22,1
2014,47,095,high_poverty,70,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,097,high_poverty,65.125,1
2014,47,097,low_poverty,65,1
2014,NA,NA,NA,NA,1
2014,47,099,high_poverty,56.2,1
2014,47,099,low_poverty,59,1
2014,NA,NA,NA,NA,1
2014,47,101,high_poverty,63,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,103,high_poverty,51,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,105,high_poverty,25.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,107,high_poverty,31.4,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,109,high_poverty,47.42857142857143,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,111,high_poverty,67.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,113,high_poverty,46.541666666666664,1
2014,47,113,low_poverty,41.333333333333336,1
2014,NA,NA,NA,NA,1
2014,47,115,high_poverty,49,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,117,high_poverty,51.666666666666664,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,119,high_poverty,47.1764705882353,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,121,high_poverty,29.333333333333332,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,123,high_poverty,45.57142857142857,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,125,high_poverty,48.64705882352941,1
2014,47,125,low_poverty,46.75,1
2014,47,125,NA,65,1
2014,47,127,high_poverty,59,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,129,high_poverty,67.4,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,131,high_poverty,64.6,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,133,high_poverty,76.42857142857143,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,135,high_poverty,61,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,137,high_poverty,77,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,139,high_poverty,57.4,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,141,high_poverty,64.33333333333333,1
2014,47,141,low_poverty,60.666666666666664,1
2014,NA,NA,NA,NA,1
2014,47,143,high_poverty,49.333333333333336,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,145,high_poverty,38.666666666666664,1
2014,47,145,low_poverty,31,1
2014,NA,NA,NA,NA,1
2014,47,147,high_poverty,53.642857142857146,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,149,high_poverty,38.42857142857143,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,151,high_poverty,70.8,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,153,high_poverty,63.666666666666664,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,155,high_poverty,48.411764705882355,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,157,high_poverty,25.136904761904763,1
2014,47,157,low_poverty,18,1
2014,47,157,NA,28,1
2014,47,159,high_poverty,64.2,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,161,high_poverty,60.333333333333336,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,163,high_poverty,38.1578947368421,1
2014,47,163,low_poverty,15,1
2014,NA,NA,NA,NA,1
2014,47,165,high_poverty,44.73809523809524,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,167,high_poverty,51.15384615384615,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,169,high_poverty,62.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,171,high_poverty,82.75,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,173,high_poverty,49.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,175,high_poverty,73,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,177,high_poverty,64.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,179,high_poverty,59.5,1
2014,47,179,low_poverty,41.5,1
2014,47,179,NA,73,1
2014,47,181,high_poverty,58.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,183,high_poverty,67,1
2014,47,183,low_poverty,61,1
2014,NA,NA,NA,NA,1
2014,47,185,high_poverty,70.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,187,high_poverty,40.78378378378378,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,47,189,high_poverty,39.57142857142857,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,001,high_poverty,53.81818181818182,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,003,high_poverty,79.25,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,005,high_poverty,35.705882352941174,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,007,high_poverty,95.4,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,009,high_poverty,78.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,011,high_poverty,93,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,013,high_poverty,78.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,015,high_poverty,74.16666666666667,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,017,high_poverty,96,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,019,high_poverty,81.4,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,021,high_poverty,73.1,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,023,high_poverty,84,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,025,high_poverty,86.42857142857143,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,027,high_poverty,64.25862068965517,1
2014,48,027,low_poverty,57.75,1
2014,48,027,NA,75,1
2014,48,029,high_poverty,59.778425655976676,1
2014,48,029,low_poverty,58,1
2014,NA,NA,NA,NA,1
2014,48,031,high_poverty,79,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,033,high_poverty,86,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,035,high_poverty,73.28571428571429,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,037,high_poverty,32.8125,1
2014,48,037,low_poverty,27.5,1
2014,NA,NA,NA,NA,1
2014,48,039,high_poverty,36.46,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,041,high_poverty,64.3076923076923,1
2014,48,041,low_poverty,57.857142857142854,1
2014,48,041,NA,NA,1
2014,48,043,high_poverty,95,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,045,high_poverty,94,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,047,high_poverty,88,1
2014,48,047,low_poverty,87,1
2014,NA,NA,NA,NA,1
2014,48,049,high_poverty,76.36363636363636,1
2014,48,049,low_poverty,72,1
2014,NA,NA,NA,NA,1
2014,48,051,high_poverty,74.2,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,053,high_poverty,75.75,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,055,high_poverty,73.75,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,057,high_poverty,84.8,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,059,high_poverty,82.66666666666667,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,061,high_poverty,90.0204081632653,1
2014,48,061,low_poverty,90.71428571428571,1
2014,NA,NA,NA,NA,1
2014,48,063,high_poverty,46,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,065,high_poverty,93.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,067,high_poverty,38.142857142857146,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,069,high_poverty,95.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,071,high_poverty,51,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,073,high_poverty,48.72727272727273,1
2014,48,073,low_poverty,45,1
2014,NA,NA,NA,NA,1
2014,48,075,high_poverty,81,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,077,high_poverty,75.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,079,high_poverty,93,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,081,high_poverty,81,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,083,high_poverty,82,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,085,high_poverty,47.211920529801326,1
2014,48,085,low_poverty,36,1
2014,NA,NA,NA,NA,1
2014,48,087,high_poverty,85,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,089,high_poverty,78.8,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,091,high_poverty,69.04166666666667,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,093,high_poverty,80,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,095,high_poverty,85,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,097,high_poverty,58.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,099,high_poverty,72.3529411764706,1
2014,48,099,low_poverty,77,1
2014,48,099,NA,78,1
2014,48,101,high_poverty,84,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,103,high_poverty,81,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,105,high_poverty,80,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,107,high_poverty,91,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,109,high_poverty,90,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,111,high_poverty,97,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,113,high_poverty,37.9290060851927,1
2014,48,113,low_poverty,37.05882352941177,1
2014,NA,NA,NA,NA,1
2014,48,115,high_poverty,88.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,117,high_poverty,95,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,119,high_poverty,64,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,121,high_poverty,42.932330827067666,1
2014,48,121,low_poverty,43.5,1
2014,NA,NA,NA,NA,1
2014,48,123,high_poverty,73.2,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,125,high_poverty,86,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,127,high_poverty,64,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,129,high_poverty,88.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,131,high_poverty,85.66666666666667,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,133,high_poverty,78.8,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,135,high_poverty,69.82142857142857,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,137,high_poverty,87,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,139,high_poverty,55.166666666666664,1
2014,48,139,low_poverty,60,1
2014,NA,NA,NA,NA,1
2014,48,141,high_poverty,46.49264705882353,1
2014,48,141,low_poverty,50.458333333333336,1
2014,NA,NA,NA,NA,1
2014,48,143,high_poverty,77.875,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,145,high_poverty,75.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,147,high_poverty,69.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,149,high_poverty,79.57142857142857,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,151,high_poverty,83.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,153,high_poverty,93.5,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,155,high_poverty,82,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,157,high_poverty,43.24,1
2014,48,157,low_poverty,56,1
2014,NA,NA,NA,NA,1
2014,48,159,high_poverty,50.666666666666664,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,161,high_poverty,59.42857142857143,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,163,high_poverty,77,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,165,high_poverty,87,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,167,high_poverty,51.46153846153846,1
2014,48,167,low_poverty,91,1
2014,NA,NA,NA,NA,1
2014,48,169,high_poverty,85,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,171,high_poverty,83.4,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,173,high_poverty,84,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,175,high_poverty,84,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,177,high_poverty,78.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,179,high_poverty,85.14285714285714,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,181,high_poverty,61.23076923076923,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,183,high_poverty,13.565217391304348,1
2014,48,183,low_poverty,1,1
2014,NA,NA,NA,NA,1
2014,48,185,high_poverty,66.83333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,187,high_poverty,68.75862068965517,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,189,high_poverty,91.22222222222223,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,191,high_poverty,85,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,193,high_poverty,78.66666666666667,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,195,high_poverty,95,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,197,high_poverty,80,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,199,high_poverty,27.363636363636363,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,201,high_poverty,15.506925207756233,1
2014,48,201,low_poverty,12.85483870967742,1
2014,48,201,NA,25,1
2014,48,203,high_poverty,19.785714285714285,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,205,high_poverty,96,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,207,high_poverty,83,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,209,high_poverty,67.95454545454545,1
2014,48,209,low_poverty,53.666666666666664,1
2014,NA,NA,NA,NA,1
2014,48,211,high_poverty,86,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,213,high_poverty,57.05882352941177,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,215,high_poverty,81,1
2014,48,215,low_poverty,82.44444444444444,1
2014,NA,NA,NA,NA,1
2014,48,217,high_poverty,69.5,1
2014,48,217,low_poverty,65,1
2014,NA,NA,NA,NA,1
2014,48,219,high_poverty,89.42857142857143,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,221,high_poverty,65.2,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,223,high_poverty,59.44444444444444,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,225,high_poverty,55.5,1
2014,48,225,low_poverty,48,1
2014,NA,NA,NA,NA,1
2014,48,227,high_poverty,70.8,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,NA,NA,high_poverty,NA,1
2014,48,229,low_poverty,84,1
2014,NA,NA,NA,NA,1
2014,48,231,high_poverty,60.35294117647059,1
2014,48,231,low_poverty,56.5,1
2014,NA,NA,NA,NA,1
2014,48,233,high_poverty,66.57142857142857,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,235,high_poverty,84,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,237,high_poverty,73.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,239,high_poverty,81.33333333333333,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,241,high_poverty,30,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,243,high_poverty,97,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,245,high_poverty,5.587301587301587,1
2014,48,245,low_poverty,4.5,1
2014,48,245,NA,1.6666666666666667,1
2014,48,247,high_poverty,90,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,249,high_poverty,86.57142857142857,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,251,high_poverty,55.07142857142857,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,253,high_poverty,81.4,1
2014,NA,NA,low_poverty,NA,1
2014,48,253,NA,85,1
2014,48,255,high_poverty,72.25,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,257,high_poverty,60.22222222222222,1
2014,NA,NA,low_poverty,NA,1
2014,NA,NA,NA,NA,1
2014,48,259,high_poverty,77.66666666666667,1
2014,NA,NA,low_poverty,NA,1
