year,state,county,race_ind,environmental_quality,quality_flag
2014,45,005,Predominantly People of Color,25,1
2014,45,005,"Predominantly White, Non-Hispanic",32,1
2014,45,007,No Predominant Racial Group,23.4,1
2014,45,007,Predominantly People of Color,22.666666666666668,1
2014,45,007,"Predominantly White, Non-Hispanic",28.838709677419356,1
2014,45,009,No Predominant Racial Group,33,1
2014,45,009,Predominantly People of Color,30,1
2014,45,009,"Predominantly White, Non-Hispanic",32.5,1
2014,45,011,No Predominant Racial Group,26,1
2014,45,011,Predominantly People of Color,32,1
2014,45,011,"Predominantly White, Non-Hispanic",28,1
2014,45,013,No Predominant Racial Group,50,1
2014,45,013,Predominantly People of Color,52.5,1
2014,45,013,"Predominantly White, Non-Hispanic",57.32142857142857,1
2014,45,015,No Predominant Racial Group,27,1
2014,45,015,Predominantly People of Color,36.333333333333336,1
2014,45,015,"Predominantly White, Non-Hispanic",25.11111111111111,1
2014,45,017,No Predominant Racial Group,37,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,45,017,"Predominantly White, Non-Hispanic",30,1
2014,45,019,No Predominant Racial Group,35,1
2014,45,019,Predominantly People of Color,15.291666666666666,1
2014,45,019,"Predominantly White, Non-Hispanic",41.93617021276596,1
2014,45,021,No Predominant Racial Group,24,1
2014,45,021,Predominantly People of Color,28,1
2014,45,021,"Predominantly White, Non-Hispanic",32.6,1
2014,45,023,No Predominant Racial Group,23,1
2014,45,023,Predominantly People of Color,21.333333333333332,1
2014,45,023,"Predominantly White, Non-Hispanic",29.285714285714285,1
2014,45,025,No Predominant Racial Group,38.8,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,45,025,"Predominantly White, Non-Hispanic",46,1
2014,45,027,No Predominant Racial Group,39.2,1
2014,45,027,Predominantly People of Color,NA,1
2014,45,027,"Predominantly White, Non-Hispanic",42,1
2014,45,029,No Predominant Racial Group,34,1
2014,45,029,Predominantly People of Color,30,1
2014,45,029,"Predominantly White, Non-Hispanic",31.75,1
2014,45,031,No Predominant Racial Group,37.857142857142854,1
2014,45,031,Predominantly People of Color,33,1
2014,45,031,"Predominantly White, Non-Hispanic",37,1
2014,45,033,No Predominant Racial Group,44,1
2014,45,033,Predominantly People of Color,43,1
2014,45,033,"Predominantly White, Non-Hispanic",57,1
2014,45,035,No Predominant Racial Group,26.6,1
2014,45,035,Predominantly People of Color,24,1
2014,45,035,"Predominantly White, Non-Hispanic",28.263157894736842,1
2014,45,037,No Predominant Racial Group,36,1
2014,45,037,Predominantly People of Color,28,1
2014,45,037,"Predominantly White, Non-Hispanic",28,1
2014,45,039,No Predominant Racial Group,36.5,1
2014,45,039,Predominantly People of Color,33.666666666666664,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,45,041,No Predominant Racial Group,33.55555555555556,1
2014,45,041,Predominantly People of Color,29.875,1
2014,45,041,"Predominantly White, Non-Hispanic",31.8125,1
2014,45,043,No Predominant Racial Group,44.6,1
2014,45,043,Predominantly People of Color,42,1
2014,45,043,"Predominantly White, Non-Hispanic",60.833333333333336,1
2014,45,045,No Predominant Racial Group,23.695652173913043,1
2014,45,045,Predominantly People of Color,20.857142857142858,1
2014,45,045,"Predominantly White, Non-Hispanic",30.635135135135137,1
2014,45,047,No Predominant Racial Group,29,1
2014,45,047,Predominantly People of Color,25.5,1
2014,45,047,"Predominantly White, Non-Hispanic",28.727272727272727,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,45,049,Predominantly People of Color,26,1
2014,45,049,"Predominantly White, Non-Hispanic",30,1
2014,45,051,No Predominant Racial Group,53,1
2014,45,051,Predominantly People of Color,58.666666666666664,1
2014,45,051,"Predominantly White, Non-Hispanic",58.421875,1
2014,45,053,No Predominant Racial Group,29,1
2014,45,053,Predominantly People of Color,29.5,1
2014,45,053,"Predominantly White, Non-Hispanic",28,1
2014,45,055,No Predominant Racial Group,28,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,45,055,"Predominantly White, Non-Hispanic",32.714285714285715,1
2014,45,057,No Predominant Racial Group,30.333333333333332,1
2014,45,057,Predominantly People of Color,30,1
2014,45,057,"Predominantly White, Non-Hispanic",33.2,1
2014,45,059,No Predominant Racial Group,24,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,45,059,"Predominantly White, Non-Hispanic",33.69230769230769,1
2014,45,061,No Predominant Racial Group,38,1
2014,45,061,Predominantly People of Color,36.75,1
2014,45,061,"Predominantly White, Non-Hispanic",42,1
2014,45,063,No Predominant Racial Group,19.875,1
2014,45,063,Predominantly People of Color,22,1
2014,45,063,"Predominantly White, Non-Hispanic",28.015625,1
2014,45,065,No Predominant Racial Group,30,1
2014,45,065,Predominantly People of Color,21,1
2014,45,065,"Predominantly White, Non-Hispanic",30,1
2014,45,067,No Predominant Racial Group,50,1
2014,45,067,Predominantly People of Color,48.75,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,45,069,No Predominant Racial Group,43,1
2014,45,069,Predominantly People of Color,41.333333333333336,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,45,071,No Predominant Racial Group,29.5,1
2014,45,071,Predominantly People of Color,23.5,1
2014,45,071,"Predominantly White, Non-Hispanic",34,1
2014,45,073,No Predominant Racial Group,30,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,45,073,"Predominantly White, Non-Hispanic",45.5,1
2014,45,075,No Predominant Racial Group,33.6,1
2014,45,075,Predominantly People of Color,26.153846153846153,1
2014,45,075,"Predominantly White, Non-Hispanic",35,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,45,077,"Predominantly White, Non-Hispanic",41.107142857142854,1
2014,45,079,No Predominant Racial Group,19.454545454545453,1
2014,45,079,Predominantly People of Color,17.585365853658537,1
2014,45,079,"Predominantly White, Non-Hispanic",16.96153846153846,1
2014,45,081,No Predominant Racial Group,33,1
2014,45,081,Predominantly People of Color,34,1
2014,45,081,"Predominantly White, Non-Hispanic",38.333333333333336,1
2014,45,083,No Predominant Racial Group,18.5,1
2014,45,083,Predominantly People of Color,17.272727272727273,1
2014,45,083,"Predominantly White, Non-Hispanic",29.891304347826086,1
2014,45,085,No Predominant Racial Group,25.9,1
2014,45,085,Predominantly People of Color,26.75,1
2014,45,085,"Predominantly White, Non-Hispanic",21.4,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,45,087,Predominantly People of Color,26.5,1
2014,45,087,"Predominantly White, Non-Hispanic",29,1
2014,45,089,No Predominant Racial Group,42.666666666666664,1
2014,45,089,Predominantly People of Color,43.57142857142857,1
2014,45,089,"Predominantly White, Non-Hispanic",42,1
2014,45,091,No Predominant Racial Group,14.6,1
2014,45,091,Predominantly People of Color,10.5,1
2014,45,091,"Predominantly White, Non-Hispanic",14.6,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,003,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,005,"Predominantly White, Non-Hispanic",96.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,46,007,Predominantly People of Color,99,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,009,"Predominantly White, Non-Hispanic",97,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,011,"Predominantly White, Non-Hispanic",94.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,013,"Predominantly White, Non-Hispanic",95.75,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,015,"Predominantly White, Non-Hispanic",97,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,46,017,Predominantly People of Color,98,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,019,"Predominantly White, Non-Hispanic",96,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,021,"Predominantly White, Non-Hispanic",99,1
2014,46,023,No Predominant Racial Group,97.5,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,023,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,025,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,027,"Predominantly White, Non-Hispanic",95.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,029,"Predominantly White, Non-Hispanic",96.85714285714286,1
2014,46,031,No Predominant Racial Group,99,1
2014,46,031,Predominantly People of Color,99,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,033,"Predominantly White, Non-Hispanic",97,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,035,"Predominantly White, Non-Hispanic",96,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,037,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,039,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,46,041,Predominantly People of Color,99,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,043,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,045,"Predominantly White, Non-Hispanic",98.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,047,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,049,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,051,"Predominantly White, Non-Hispanic",98.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,053,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,055,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,057,"Predominantly White, Non-Hispanic",98.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,059,"Predominantly White, Non-Hispanic",98.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,061,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,063,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,065,"Predominantly White, Non-Hispanic",97.25,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,067,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,069,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,46,071,Predominantly People of Color,99,1
2014,46,071,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,073,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,075,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,077,"Predominantly White, Non-Hispanic",98.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,079,"Predominantly White, Non-Hispanic",97.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,081,"Predominantly White, Non-Hispanic",93,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,083,"Predominantly White, Non-Hispanic",90.45454545454545,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,46,085,Predominantly People of Color,98,1
2014,46,085,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,087,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,089,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,091,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,093,"Predominantly White, Non-Hispanic",94.2,1
2014,46,095,No Predominant Racial Group,99,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,097,"Predominantly White, Non-Hispanic",98,1
2014,46,099,No Predominant Racial Group,76,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,099,"Predominantly White, Non-Hispanic",81.975,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,101,"Predominantly White, Non-Hispanic",97,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,46,102,Predominantly People of Color,98.33333333333333,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,46,103,No Predominant Racial Group,84,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,103,"Predominantly White, Non-Hispanic",85.85,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,105,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,107,"Predominantly White, Non-Hispanic",99,1
2014,46,109,No Predominant Racial Group,99,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,109,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,111,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,115,"Predominantly White, Non-Hispanic",98.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,117,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,119,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,46,121,Predominantly People of Color,99,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,123,"Predominantly White, Non-Hispanic",98.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,125,"Predominantly White, Non-Hispanic",97,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,127,"Predominantly White, Non-Hispanic",94.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,129,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,46,135,"Predominantly White, Non-Hispanic",94.4,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,46,137,Predominantly People of Color,99,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,001,"Predominantly White, Non-Hispanic",41.64705882352941,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,003,"Predominantly White, Non-Hispanic",49.55555555555556,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,005,"Predominantly White, Non-Hispanic",53.8,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,007,"Predominantly White, Non-Hispanic",68.33333333333333,1
2014,47,009,No Predominant Racial Group,54.5,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,009,"Predominantly White, Non-Hispanic",36.26923076923077,1
2014,47,011,No Predominant Racial Group,1,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,011,"Predominantly White, Non-Hispanic",9.11111111111111,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,013,"Predominantly White, Non-Hispanic",63.72727272727273,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,015,"Predominantly White, Non-Hispanic",69.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,017,"Predominantly White, Non-Hispanic",62,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,019,"Predominantly White, Non-Hispanic",71.41176470588235,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,021,"Predominantly White, Non-Hispanic",50,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,023,"Predominantly White, Non-Hispanic",54,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,025,"Predominantly White, Non-Hispanic",63,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,027,"Predominantly White, Non-Hispanic",73,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,029,"Predominantly White, Non-Hispanic",66.875,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,031,"Predominantly White, Non-Hispanic",56.45454545454545,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,033,"Predominantly White, Non-Hispanic",66.2,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,035,"Predominantly White, Non-Hispanic",70.35714285714286,1
2014,47,037,No Predominant Racial Group,21.454545454545453,1
2014,47,037,Predominantly People of Color,NA,1
2014,47,037,"Predominantly White, Non-Hispanic",24.08641975308642,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,039,"Predominantly White, Non-Hispanic",54.75,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,041,"Predominantly White, Non-Hispanic",66.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,043,"Predominantly White, Non-Hispanic",53.5,1
2014,47,045,No Predominant Racial Group,63,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,045,"Predominantly White, Non-Hispanic",64.85714285714286,1
2014,47,047,No Predominant Racial Group,50,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,047,"Predominantly White, Non-Hispanic",48.625,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,049,"Predominantly White, Non-Hispanic",79,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,051,"Predominantly White, Non-Hispanic",42.111111111111114,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,47,053,Predominantly People of Color,63,1
2014,47,053,"Predominantly White, Non-Hispanic",65.23076923076923,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,055,"Predominantly White, Non-Hispanic",50.625,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,057,"Predominantly White, Non-Hispanic",48.2,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,059,"Predominantly White, Non-Hispanic",64.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,061,"Predominantly White, Non-Hispanic",68.75,1
2014,47,063,No Predominant Racial Group,33,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,063,"Predominantly White, Non-Hispanic",34.90909090909091,1
2014,47,065,No Predominant Racial Group,12.75,1
2014,47,065,Predominantly People of Color,11.25,1
2014,47,065,"Predominantly White, Non-Hispanic",27.392857142857142,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,067,"Predominantly White, Non-Hispanic",54,1
2014,47,069,No Predominant Racial Group,51.5,1
2014,47,069,Predominantly People of Color,53.5,1
2014,47,069,"Predominantly White, Non-Hispanic",51,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,071,"Predominantly White, Non-Hispanic",48.666666666666664,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,073,"Predominantly White, Non-Hispanic",42.69230769230769,1
2014,47,075,No Predominant Racial Group,57,1
2014,47,075,Predominantly People of Color,52,1
2014,47,075,"Predominantly White, Non-Hispanic",62.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,077,"Predominantly White, Non-Hispanic",54.833333333333336,1
2014,47,079,No Predominant Racial Group,55,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,079,"Predominantly White, Non-Hispanic",60.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,081,"Predominantly White, Non-Hispanic",62,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,083,"Predominantly White, Non-Hispanic",58.666666666666664,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,085,"Predominantly White, Non-Hispanic",48.2,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,087,"Predominantly White, Non-Hispanic",72,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,089,"Predominantly White, Non-Hispanic",36.77777777777778,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,091,"Predominantly White, Non-Hispanic",88.6,1
2014,47,093,No Predominant Racial Group,4,1
2014,47,093,Predominantly People of Color,14.714285714285714,1
2014,47,093,"Predominantly White, Non-Hispanic",20.45098039215686,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,095,"Predominantly White, Non-Hispanic",70,1
2014,47,097,No Predominant Racial Group,65,1
2014,47,097,Predominantly People of Color,63,1
2014,47,097,"Predominantly White, Non-Hispanic",66.25,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,099,"Predominantly White, Non-Hispanic",56.45454545454545,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,101,"Predominantly White, Non-Hispanic",63,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,103,"Predominantly White, Non-Hispanic",51,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,105,"Predominantly White, Non-Hispanic",25.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,107,"Predominantly White, Non-Hispanic",31.4,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,109,"Predominantly White, Non-Hispanic",47.42857142857143,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,111,"Predominantly White, Non-Hispanic",67.5,1
2014,47,113,No Predominant Racial Group,53.5,1
2014,47,113,Predominantly People of Color,39.7,1
2014,47,113,"Predominantly White, Non-Hispanic",48.46153846153846,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,115,"Predominantly White, Non-Hispanic",49,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,117,"Predominantly White, Non-Hispanic",51.666666666666664,1
2014,47,119,No Predominant Racial Group,36,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,119,"Predominantly White, Non-Hispanic",48.666666666666664,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,121,"Predominantly White, Non-Hispanic",29.333333333333332,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,123,"Predominantly White, Non-Hispanic",45.57142857142857,1
2014,47,125,No Predominant Racial Group,46.69230769230769,1
2014,47,125,Predominantly People of Color,47.333333333333336,1
2014,47,125,"Predominantly White, Non-Hispanic",50.30434782608695,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,127,"Predominantly White, Non-Hispanic",59,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,129,"Predominantly White, Non-Hispanic",67.4,1
2014,47,131,No Predominant Racial Group,60,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,131,"Predominantly White, Non-Hispanic",65.11111111111111,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,133,"Predominantly White, Non-Hispanic",76.42857142857143,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
