year,state,county,state_name,county_name,ratio_population_pc_physician,ratio_population_pc_physician_quality,low_pop_flag
2020,22,055,Louisiana,Lafayette Parish,916,1,0
2020,22,057,Louisiana,Lafourche Parish,1951,1,0
2020,22,059,Louisiana,LaSalle Parish,1479,1,0
2020,22,061,Louisiana,Lincoln Parish,1561,1,0
2020,22,063,Louisiana,Livingston Parish,5472,1,0
2020,22,065,Louisiana,Madison Parish,5008,2,0
2020,22,067,Louisiana,Morehouse Parish,3204,1,0
2020,22,069,Louisiana,Natchitoches Parish,1876,1,0
2020,22,071,Louisiana,Orleans Parish,901,1,0
2020,22,073,Louisiana,Ouachita Parish,1091,1,0
2020,22,075,Louisiana,Plaquemines Parish,4703,1,0
2020,22,077,Louisiana,Pointe Coupee Parish,3460,1,0
2020,22,079,Louisiana,Rapides Parish,1151,1,0
2020,22,081,Louisiana,Red River Parish,3810,2,0
2020,22,083,Louisiana,Richland Parish,1542,1,0
2020,22,085,Louisiana,Sabine Parish,7385,2,0
2020,22,087,Louisiana,St. Bernard Parish,3366,1,0
2020,22,089,Louisiana,St. Charles Parish,3091,1,0
2020,22,091,Louisiana,St. Helena Parish,10920,3,0
2020,22,093,Louisiana,St. James Parish,4038,1,0
2020,22,095,Louisiana,St. John the Baptist Parish,3267,1,0
2020,22,097,Louisiana,St. Landry Parish,1529,1,0
2020,22,099,Louisiana,St. Martin Parish,5177,1,0
2020,22,101,Louisiana,St. Mary Parish,2059,1,0
2020,22,103,Louisiana,St. Tammany Parish,1266,1,0
2020,22,105,Louisiana,Tangipahoa Parish,2833,1,0
2020,22,107,Louisiana,Tensas Parish,4147,3,0
2020,22,109,Louisiana,Terrebonne Parish,2192,1,0
2020,22,111,Louisiana,Union Parish,7036,2,0
2020,22,113,Louisiana,Vermilion Parish,2731,1,0
2020,22,115,Louisiana,Vernon Parish,3250,1,0
2020,22,117,Louisiana,Washington Parish,5051,1,0
2020,22,119,Louisiana,Webster Parish,1680,1,0
2020,22,121,Louisiana,West Baton Rouge Parish,5440,1,0
2020,22,123,Louisiana,West Carroll Parish,2438,2,0
2020,22,125,Louisiana,West Feliciana Parish,1531,1,0
2020,22,127,Louisiana,Winn Parish,1719,1,0
2020,23,001,Maine,Androscoggin County,1277,1,0
2020,23,003,Maine,Aroostook County,907,1,0
2020,23,005,Maine,Cumberland County,593,1,0
2020,23,007,Maine,Franklin County,950,1,0
2020,23,009,Maine,Hancock County,854,1,0
2020,23,011,Maine,Kennebec County,853,1,0
2020,23,013,Maine,Knox County,902,1,0
2020,23,015,Maine,Lincoln County,881,1,0
2020,23,017,Maine,Oxford County,1444,1,0
2020,23,019,Maine,Penobscot County,746,1,0
2020,23,021,Maine,Piscataquis County,1527,1,0
2020,23,023,Maine,Sagadahoc County,1596,1,0
2020,23,025,Maine,Somerset County,1870,1,0
2020,23,027,Maine,Waldo County,1320,1,0
2020,23,029,Maine,Washington County,2221,1,0
2020,23,031,Maine,York County,1385,1,0
2020,24,001,Maryland,Allegany County,1892,1,0
2020,24,003,Maryland,Anne Arundel County,1474,1,0
2020,24,005,Maryland,Baltimore County,1136,1,0
2020,24,009,Maryland,Calvert County,2062,1,0
2020,24,011,Maryland,Caroline County,3329,1,0
2020,24,013,Maryland,Carroll County,2305,1,0
2020,24,015,Maryland,Cecil County,2660,1,0
2020,24,017,Maryland,Charles County,2731,1,0
2020,24,019,Maryland,Dorchester County,2324,1,0
2020,24,021,Maryland,Frederick County,1677,1,0
2020,24,023,Maryland,Garrett County,2058,1,0
2020,24,025,Maryland,Harford County,1877,1,0
2020,24,027,Maryland,Howard County,527,1,0
2020,24,029,Maryland,Kent County,1477,1,0
2020,24,031,Maryland,Montgomery County,731,1,0
2020,24,033,Maryland,Prince George's County,2045,1,0
2020,24,035,Maryland,Queen Anne's County,2771,1,0
2020,24,037,Maryland,St. Mary's County,2421,1,0
2020,24,039,Maryland,Somerset County,3078,1,0
2020,24,041,Maryland,Talbot County,962,1,0
2020,24,043,Maryland,Washington County,1842,1,0
2020,24,045,Maryland,Wicomico County,1726,1,0
2020,24,047,Maryland,Worcester County,1192,1,0
2020,24,510,Maryland,Baltimore city,803,1,0
2020,25,001,Massachusetts,Barnstable County,1101,1,0
2020,25,003,Massachusetts,Berkshire County,884,1,0
2020,25,005,Massachusetts,Bristol County,1977,1,0
2020,25,007,Massachusetts,Dukes County,1471,1,0
2020,25,009,Massachusetts,Essex County,1396,1,0
2020,25,011,Massachusetts,Franklin County,1544,1,0
2020,25,013,Massachusetts,Hampden County,1498,1,0
2020,25,015,Massachusetts,Hampshire County,766,1,0
2020,25,017,Massachusetts,Middlesex County,790,1,0
2020,25,019,Massachusetts,Nantucket County,2851,1,0
2020,25,021,Massachusetts,Norfolk County,814,1,0
2020,25,023,Massachusetts,Plymouth County,1604,1,0
2020,25,025,Massachusetts,Suffolk County,664,1,0
2020,25,027,Massachusetts,Worcester County,1036,1,0
2020,26,001,Michigan,Alcona County,1694,1,0
2020,26,003,Michigan,Alger County,1263,1,0
2020,26,005,Michigan,Allegan County,4635,1,0
2020,26,007,Michigan,Alpena County,1521,1,0
2020,26,009,Michigan,Antrim County,1674,1,0
2020,26,011,Michigan,Arenac County,3750,1,0
2020,26,013,Michigan,Baraga County,1165,1,0
2020,26,015,Michigan,Barry County,2837,1,0
2020,26,017,Michigan,Bay County,2473,1,0
2020,26,019,Michigan,Benzie County,1797,1,0
2020,26,021,Michigan,Berrien County,1244,1,0
2020,26,023,Michigan,Branch County,2492,1,0
2020,26,025,Michigan,Calhoun County,1700,1,0
2020,26,027,Michigan,Cass County,4299,1,0
2020,26,029,Michigan,Charlevoix County,1133,1,0
2020,26,031,Michigan,Cheboygan County,1827,1,0
2020,26,033,Michigan,Chippewa County,1471,1,0
2020,26,035,Michigan,Clare County,3428,1,0
2020,26,037,Michigan,Clinton County,3165,1,0
2020,26,039,Michigan,Crawford County,1181,1,0
2020,26,041,Michigan,Delta County,1273,1,0
2020,26,043,Michigan,Dickinson County,1236,1,0
2020,26,045,Michigan,Eaton County,2599,1,0
2020,26,047,Michigan,Emmet County,832,1,0
2020,26,049,Michigan,Genesee County,1104,1,0
2020,26,051,Michigan,Gladwin County,5077,1,0
2020,26,053,Michigan,Gogebic County,1198,1,0
2020,26,055,Michigan,Grand Traverse County,756,1,0
2020,26,057,Michigan,Gratiot County,2198,1,0
2020,26,059,Michigan,Hillsdale County,4159,1,0
2020,26,061,Michigan,Houghton County,1494,1,0
2020,26,063,Michigan,Huron County,1745,1,0
2020,26,065,Michigan,Ingham County,856,1,0
2020,26,067,Michigan,Ionia County,3930,1,0
2020,26,069,Michigan,Iosco County,2524,1,0
2020,26,071,Michigan,Iron County,1454,1,0
2020,26,073,Michigan,Isabella County,2220,1,0
2020,26,075,Michigan,Jackson County,2324,1,0
2020,26,077,Michigan,Kalamazoo County,962,1,0
2020,26,079,Michigan,Kalkaska County,3588,1,0
2020,26,081,Michigan,Kent County,1065,1,0
2020,26,083,Michigan,Keweenaw County,0,NA,0
2020,26,085,Michigan,Lake County,12096,3,0
2020,26,087,Michigan,Lapeer County,2769,1,0
2020,26,089,Michigan,Leelanau County,2478,1,0
2020,26,091,Michigan,Lenawee County,4734,1,0
2020,26,093,Michigan,Livingston County,1999,1,0
2020,26,095,Michigan,Luce County,763,1,0
2020,26,097,Michigan,Mackinac County,1354,1,0
2020,26,099,Michigan,Macomb County,1855,1,0
2020,26,101,Michigan,Manistee County,2276,1,0
2020,26,103,Michigan,Marquette County,815,1,0
2020,26,105,Michigan,Mason County,1321,1,0
2020,26,107,Michigan,Mecosta County,1891,1,0
2020,26,109,Michigan,Menominee County,3357,1,0
2020,26,111,Michigan,Midland County,949,1,0
2020,26,113,Michigan,Missaukee County,5017,2,0
2020,26,115,Michigan,Monroe County,2764,1,0
2020,26,117,Michigan,Montcalm County,3028,1,0
2020,26,119,Michigan,Montmorency County,1308,1,0
2020,26,121,Michigan,Muskegon County,1776,1,0
2020,26,123,Michigan,Newaygo County,2499,1,0
2020,26,125,Michigan,Oakland County,707,1,0
2020,26,127,Michigan,Oceana County,2051,1,0
2020,26,129,Michigan,Ogemaw County,5192,1,0
2020,26,131,Michigan,Ontonagon County,2908,2,0
2020,26,133,Michigan,Osceola County,3270,1,0
2020,26,135,Michigan,Oscoda County,4110,2,0
2020,26,137,Michigan,Otsego County,1255,1,0
2020,26,139,Michigan,Ottawa County,1543,1,0
2020,26,141,Michigan,Presque Isle County,12982,3,0
2020,26,143,Michigan,Roscommon County,2133,1,0
2020,26,145,Michigan,Saginaw County,1174,1,0
2020,26,147,Michigan,St. Clair County,2197,1,0
2020,26,149,Michigan,St. Joseph County,3809,1,0
2020,26,151,Michigan,Sanilac County,3384,1,0
2020,26,153,Michigan,Schoolcraft County,1341,1,0
2020,26,155,Michigan,Shiawassee County,2619,1,0
2020,26,157,Michigan,Tuscola County,3137,1,0
2020,26,159,Michigan,Van Buren County,2043,1,0
2020,26,161,Michigan,Washtenaw County,578,1,0
2020,26,163,Michigan,Wayne County,1348,1,0
2020,26,165,Michigan,Wexford County,1247,1,0
2020,27,001,Minnesota,Aitkin County,1207,1,0
2020,27,003,Minnesota,Anoka County,2091,1,0
2020,27,005,Minnesota,Becker County,1257,1,0
2020,27,007,Minnesota,Beltrami County,984,1,0
2020,27,009,Minnesota,Benton County,3448,1,0
2020,27,011,Minnesota,Big Stone County,574,1,0
2020,27,013,Minnesota,Blue Earth County,1047,1,0
2020,27,015,Minnesota,Brown County,1036,1,0
2020,27,017,Minnesota,Carlton County,1293,1,0
2020,27,019,Minnesota,Carver County,1162,1,0
2020,27,021,Minnesota,Cass County,3007,1,0
2020,27,023,Minnesota,Chippewa County,1145,1,0
2020,27,025,Minnesota,Chisago County,1952,1,0
2020,27,027,Minnesota,Clay County,5024,1,0
2020,27,029,Minnesota,Clearwater County,2841,2,0
2020,27,031,Minnesota,Cook County,700,1,0
2020,27,033,Minnesota,Cottonwood County,1645,1,0
2020,27,035,Minnesota,Crow Wing County,972,1,0
2020,27,037,Minnesota,Dakota County,1641,1,0
2020,27,039,Minnesota,Dodge County,2319,1,0
2020,27,041,Minnesota,Douglas County,830,1,0
2020,27,043,Minnesota,Faribault County,1740,1,0
2020,27,045,Minnesota,Fillmore County,2654,1,0
2020,27,047,Minnesota,Freeborn County,1817,1,0
2020,27,049,Minnesota,Goodhue County,1252,1,0
2020,27,051,Minnesota,Grant County,3037,2,0
2020,27,053,Minnesota,Hennepin County,827,1,0
2020,27,055,Minnesota,Houston County,1713,1,0
2020,27,057,Minnesota,Hubbard County,1940,1,0
2020,27,059,Minnesota,Isanti County,1582,1,0
2020,27,061,Minnesota,Itasca County,1072,1,0
2020,27,063,Minnesota,Jackson County,9989,3,0
2020,27,065,Minnesota,Kanabec County,943,1,0
2020,27,067,Minnesota,Kandiyohi County,1182,1,0
2020,27,069,Minnesota,Kittson County,0,NA,0
2020,27,071,Minnesota,Koochiching County,3016,2,0
2020,27,073,Minnesota,Lac qui Parle County,1120,1,0
2020,27,075,Minnesota,Lake County,1212,1,0
2020,27,077,Minnesota,Lake of the Woods County,1882,2,0
2020,27,079,Minnesota,Le Sueur County,7168,1,0
2020,27,081,Minnesota,Lincoln County,2820,2,0
2020,27,083,Minnesota,Lyon County,1404,1,0
2020,27,085,Minnesota,McLeod County,1186,1,0
2020,27,087,Minnesota,Mahnomen County,5411,3,0
2020,27,089,Minnesota,Marshall County,9040,3,0
2020,27,091,Minnesota,Martin County,1252,1,0
2020,27,093,Minnesota,Meeker County,1800,1,0
2020,27,095,Minnesota,Mille Lacs County,1393,1,0
2020,27,097,Minnesota,Morrison County,1889,1,0
2020,27,099,Minnesota,Mower County,2859,1,0
2020,27,101,Minnesota,Murray County,8179,3,0
2020,27,103,Minnesota,Nicollet County,1230,1,0
2020,27,105,Minnesota,Nobles County,1592,1,0
2020,27,107,Minnesota,Norman County,0,NA,0
2020,27,109,Minnesota,Olmsted County,431,1,0
2020,27,111,Minnesota,Otter Tail County,1717,1,0
2020,27,113,Minnesota,Pennington County,1399,1,0
2020,27,115,Minnesota,Pine County,4125,1,0
2020,27,117,Minnesota,Pipestone County,1885,1,0
2020,27,119,Minnesota,Polk County,2079,1,0
2020,27,121,Minnesota,Pope County,754,1,0
2020,27,123,Minnesota,Ramsey County,892,1,0
2020,27,125,Minnesota,Red Lake County,0,NA,0
2020,27,127,Minnesota,Redwood County,2204,1,0
2020,27,129,Minnesota,Renville County,3681,2,0
2020,27,131,Minnesota,Rice County,1137,1,0
2020,27,133,Minnesota,Rock County,970,1,0
2020,27,135,Minnesota,Roseau County,1533,1,0
2020,27,137,Minnesota,St. Louis County,785,1,0
2020,27,139,Minnesota,Scott County,1960,1,0
2020,27,141,Minnesota,Sherburne County,2700,1,0
2020,27,143,Minnesota,Sibley County,7418,2,0
2020,27,145,Minnesota,Stearns County,1002,1,0
2020,27,147,Minnesota,Steele County,1626,1,0
2020,27,149,Minnesota,Stevens County,1209,1,0
2020,27,151,Minnesota,Swift County,2460,2,0
2020,27,153,Minnesota,Todd County,1203,1,0
2020,27,155,Minnesota,Traverse County,0,NA,0
2020,27,157,Minnesota,Wabasha County,1188,1,0
2020,27,159,Minnesota,Wadena County,2009,1,0
2020,27,161,Minnesota,Waseca County,3161,1,0
2020,27,163,Minnesota,Washington County,952,1,0
2020,27,165,Minnesota,Watonwan County,2251,1,0
2020,27,167,Minnesota,Wilkin County,6506,3,0
2020,27,169,Minnesota,Winona County,2484,1,0
2020,27,171,Minnesota,Wright County,2396,1,0
2020,27,173,Minnesota,Yellow Medicine County,1361,1,0
2020,28,001,Mississippi,Adams County,1231,1,0
2020,28,003,Mississippi,Alcorn County,2316,1,0
2020,28,005,Mississippi,Amite County,6360,2,0
2020,28,007,Mississippi,Attala County,2236,1,0
2020,28,009,Mississippi,Benton County,7646,3,0
2020,28,011,Mississippi,Bolivar County,1823,1,0
2020,28,013,Mississippi,Calhoun County,6633,2,0
2020,28,015,Mississippi,Carroll County,4999,2,0
2020,28,017,Mississippi,Chickasaw County,1555,1,0
2020,28,019,Mississippi,Choctaw County,4123,2,0
2020,28,021,Mississippi,Claiborne County,2284,2,0
2020,28,023,Mississippi,Clarke County,3904,2,0
2020,28,025,Mississippi,Clay County,2662,1,0
2020,28,027,Mississippi,Coahoma County,1782,1,0
2020,28,029,Mississippi,Copiah County,3152,1,0
2020,28,031,Mississippi,Covington County,2292,1,0
2020,28,033,Mississippi,DeSoto County,3496,1,0
2020,28,035,Mississippi,Forrest County,1221,1,0
2020,28,037,Mississippi,Franklin County,3838,2,0
2020,28,039,Mississippi,George County,2435,1,0
2020,28,041,Mississippi,Greene County,0,NA,0
2020,28,043,Mississippi,Grenada County,2704,1,0
2020,28,045,Mississippi,Hancock County,2709,1,0
2020,28,047,Mississippi,Harrison County,1783,1,0
2020,28,049,Mississippi,Hinds County,1133,1,0
2020,28,051,Mississippi,Holmes County,1889,1,0
2020,28,053,Mississippi,Humphreys County,1946,1,0
2020,28,055,Mississippi,Issaquena County,0,NA,1
2020,28,057,Mississippi,Itawamba County,5966,2,0
2020,28,059,Mississippi,Jackson County,2107,1,0
2020,28,061,Mississippi,Jasper County,5456,2,0
2020,28,063,Mississippi,Jefferson County,3630,2,0
2020,28,065,Mississippi,Jefferson Davis County,3774,2,0
2020,28,067,Mississippi,Jones County,2101,1,0
2020,28,069,Mississippi,Kemper County,8988,3,0
2020,28,071,Mississippi,Lafayette County,1508,1,0
2020,28,073,Mississippi,Lamar County,738,1,0
2020,28,075,Mississippi,Lauderdale County,1089,1,0
2020,28,077,Mississippi,Lawrence County,6008,2,0
2020,28,079,Mississippi,Leake County,4255,1,0
2020,28,081,Mississippi,Lee County,896,1,0
2020,28,083,Mississippi,Leflore County,1288,1,0
2020,28,085,Mississippi,Lincoln County,2493,1,0
2020,28,087,Mississippi,Lowndes County,2265,1,0
2020,28,089,Mississippi,Madison County,753,1,0
2020,28,091,Mississippi,Marion County,3055,1,0
2020,28,093,Mississippi,Marshall County,8438,2,0
2020,28,095,Mississippi,Monroe County,2441,1,0
2020,28,097,Mississippi,Montgomery County,1637,1,0
2020,28,099,Mississippi,Neshoba County,1616,1,0
2020,28,101,Mississippi,Newton County,5323,2,0
2020,28,103,Mississippi,Noxubee County,0,NA,0
2020,28,105,Mississippi,Oktibbeha County,2354,1,0
2020,28,107,Mississippi,Panola County,4744,1,0
2020,28,109,Mississippi,Pearl River County,3743,1,0
2020,28,111,Mississippi,Perry County,11511,3,0
2020,28,113,Mississippi,Pike County,2520,1,0
2020,28,115,Mississippi,Pontotoc County,3898,1,0
2020,28,117,Mississippi,Prentiss County,3126,1,0
2020,28,119,Mississippi,Quitman County,6176,3,0
2020,28,121,Mississippi,Rankin County,1653,1,0
2020,28,123,Mississippi,Scott County,4665,1,0
2020,28,125,Mississippi,Sharkey County,3800,3,0
2020,28,127,Mississippi,Simpson County,2883,1,0
2020,28,129,Mississippi,Smith County,0,NA,0
2020,28,131,Mississippi,Stone County,3056,1,0
2020,28,133,Mississippi,Sunflower County,2886,1,0
2020,28,135,Mississippi,Tallahatchie County,4238,2,0
2020,28,137,Mississippi,Tate County,4009,1,0
2020,28,139,Mississippi,Tippah County,7272,2,0
2020,28,141,Mississippi,Tishomingo County,2693,1,0
2020,28,143,Mississippi,Tunica County,9782,3,0
2020,28,145,Mississippi,Union County,2137,1,0
2020,28,147,Mississippi,Walthall County,2314,1,0
2020,28,149,Mississippi,Warren County,1656,1,0
2020,28,151,Mississippi,Washington County,2246,1,0
2020,28,153,Mississippi,Wayne County,2826,1,0
2020,28,155,Mississippi,Webster County,2482,2,0
2020,28,157,Mississippi,Wilkinson County,2862,2,0
2020,28,159,Mississippi,Winston County,2952,1,0
2020,28,161,Mississippi,Yalobusha County,12481,3,0
2020,28,163,Mississippi,Yazoo County,5349,1,0
2020,29,001,Missouri,Adair County,617,1,0
2020,29,003,Missouri,Andrew County,9068,2,0
2020,29,005,Missouri,Atchison County,2652,2,0
2020,29,007,Missouri,Audrain County,2269,1,0
2020,29,009,Missouri,Barry County,1570,1,0
2020,29,011,Missouri,Barton County,3879,2,0
2020,29,013,Missouri,Bates County,4010,1,0
2020,29,015,Missouri,Benton County,3232,1,0
2020,29,017,Missouri,Bollinger County,10567,3,0
2020,29,019,Missouri,Boone County,866,1,0
2020,29,021,Missouri,Buchanan County,1570,1,0
2020,29,023,Missouri,Butler County,1028,1,0
2020,29,025,Missouri,Caldwell County,8815,3,0
2020,29,027,Missouri,Callaway County,2605,1,0
2020,29,029,Missouri,Camden County,1379,1,0
2020,29,031,Missouri,Cape Girardeau County,1135,1,0
2020,29,033,Missouri,Carroll County,2832,2,0
2020,29,035,Missouri,Carter County,5202,3,0
2020,29,037,Missouri,Cass County,4493,1,0
2020,29,039,Missouri,Cedar County,2838,1,0
2020,29,041,Missouri,Chariton County,7408,3,0
2020,29,043,Missouri,Christian County,2221,1,0
2020,29,045,Missouri,Clark County,2211,2,0
2020,29,047,Missouri,Clay County,1583,1,0
2020,29,049,Missouri,Clinton County,1630,1,0
2020,29,051,Missouri,Cole County,1515,1,0
2020,29,053,Missouri,Cooper County,2138,1,0
2020,29,055,Missouri,Crawford County,23056,3,0
2020,29,057,Missouri,Dade County,1514,1,0
2020,29,059,Missouri,Dallas County,17071,3,0
2020,29,061,Missouri,Daviess County,8430,3,0
2020,29,063,Missouri,DeKalb County,3676,2,0
2020,29,065,Missouri,Dent County,3605,1,0
2020,29,067,Missouri,Douglas County,5789,2,0
2020,29,069,Missouri,Dunklin County,3535,1,0
2020,29,071,Missouri,Franklin County,1586,1,0
2020,29,073,Missouri,Gasconade County,2466,1,0
2020,29,075,Missouri,Gentry County,3081,2,0
2020,29,077,Missouri,Greene County,1042,1,0
2020,29,079,Missouri,Grundy County,4904,2,0
2020,29,081,Missouri,Harrison County,2719,2,0
2020,29,083,Missouri,Henry County,1568,1,0
2020,29,085,Missouri,Hickory County,8279,3,0
2020,29,087,Missouri,Holt County,4223,3,0
2020,29,089,Missouri,Howard County,2538,2,0
2020,29,091,Missouri,Howell County,1205,1,0
2020,29,093,Missouri,Iron County,9537,3,0
2020,29,095,Missouri,Jackson County,1193,1,0
2020,29,097,Missouri,Jasper County,1204,1,0
2020,29,099,Missouri,Jefferson County,3978,1,0
2020,29,101,Missouri,Johnson County,2843,1,0
2020,29,103,Missouri,Knox County,0,NA,0
2020,29,105,Missouri,Laclede County,1897,1,0
2020,29,107,Missouri,Lafayette County,4123,1,0
2020,29,109,Missouri,Lawrence County,1900,1,0
2020,29,111,Missouri,Lewis County,5016,2,0
2020,29,113,Missouri,Lincoln County,11915,1,0
2020,29,115,Missouri,Linn County,3958,2,0
2020,29,117,Missouri,Livingston County,1213,1,0
2020,29,119,Missouri,McDonald County,7768,2,0
2020,29,121,Missouri,Macon County,3042,1,0
2020,29,123,Missouri,Madison County,4209,2,0
2020,29,125,Missouri,Maries County,0,NA,0
2020,29,127,Missouri,Marion County,1056,1,0
2020,29,129,Missouri,Mercer County,3538,3,0
2020,29,131,Missouri,Miller County,2747,1,0
2020,29,133,Missouri,Mississippi County,6288,2,0
2020,29,135,Missouri,Moniteau County,7736,2,0
2020,29,137,Missouri,Monroe County,2889,2,0
2020,29,139,Missouri,Montgomery County,5661,2,0
2020,29,141,Missouri,Morgan County,3501,1,0
2020,29,143,Missouri,New Madrid County,16434,3,0
2020,29,145,Missouri,Newton County,8378,1,0
2020,29,147,Missouri,Nodaway County,2360,1,0
2020,29,149,Missouri,Oregon County,0,NA,0
2020,29,151,Missouri,Osage County,4425,2,0
2020,29,153,Missouri,Ozark County,8553,3,0
2020,29,155,Missouri,Pemiscot County,3132,1,0
2020,29,157,Missouri,Perry County,2708,1,0
2020,29,159,Missouri,Pettis County,1869,1,0
2020,29,161,Missouri,Phelps County,1240,1,0
2020,29,163,Missouri,Pike County,4397,2,0
2020,29,165,Missouri,Platte County,1286,1,0
2020,29,167,Missouri,Polk County,1433,1,0
2020,29,169,Missouri,Pulaski County,3174,1,0
2020,29,171,Missouri,Putnam County,1560,2,0
2020,29,173,Missouri,Ralls County,10355,3,0
2020,29,175,Missouri,Randolph County,3090,1,0
2020,29,177,Missouri,Ray County,3860,1,0
2020,29,179,Missouri,Reynolds County,2032,2,0
2020,29,181,Missouri,Ripley County,5340,2,0
2020,29,183,Missouri,St. Charles County,2251,1,0
2020,29,185,Missouri,St. Clair County,2321,2,0
2020,29,186,Missouri,Ste. Genevieve County,3080,1,0
2020,29,187,Missouri,St. Francois County,1556,1,0
2020,29,189,Missouri,St. Louis County,796,1,0
2020,29,195,Missouri,Saline County,2121,1,0
2020,29,197,Missouri,Schuyler County,1344,2,0
2020,29,199,Missouri,Scotland County,590,1,0
2020,29,201,Missouri,Scott County,1903,1,0
2020,29,203,Missouri,Shannon County,0,NA,0
2020,29,205,Missouri,Shelby County,6103,3,0
2020,29,207,Missouri,Stoddard County,2048,1,0
2020,29,209,Missouri,Stone County,2825,1,0
2020,29,211,Missouri,Sullivan County,3000,2,0
2020,29,213,Missouri,Taney County,1335,1,0
2020,29,215,Missouri,Texas County,2226,1,0
2020,29,217,Missouri,Vernon County,3941,1,0
2020,29,219,Missouri,Warren County,5076,1,0
2020,29,221,Missouri,Washington County,3359,1,0
2020,29,223,Missouri,Wayne County,2195,1,0
2020,29,225,Missouri,Webster County,3908,1,0
2020,29,227,Missouri,Worth County,1973,3,1
2020,29,229,Missouri,Wright County,6063,2,0
2020,29,510,Missouri,St. Louis city,1054,1,0
2020,30,001,Montana,Beaverhead County,625,1,0
2020,30,003,Montana,Big Horn County,1875,1,0
2020,30,005,Montana,Blaine County,1761,2,0
2020,30,007,Montana,Broadwater County,3387,2,0
2020,30,009,Montana,Carbon County,1746,1,0
2020,30,011,Montana,Carter County,0,NA,1
2020,30,013,Montana,Cascade County,1384,1,0
2020,30,015,Montana,Chouteau County,0,NA,0
2020,30,017,Montana,Custer County,1319,1,0
2020,30,019,Montana,Daniels County,0,NA,1
2020,30,021,Montana,Dawson County,2235,2,0
2020,30,023,Montana,Deer Lodge County,1346,1,0
2020,30,025,Montana,Fallon County,1016,2,0
2020,30,027,Montana,Fergus County,1431,1,0
2020,30,029,Montana,Flathead County,1087,1,0
2020,30,031,Montana,Gallatin County,1239,1,0
2020,30,033,Montana,Garfield County,0,NA,1
2020,30,035,Montana,Glacier County,1531,1,0
2020,30,037,Montana,Golden Valley County,823,3,1
2020,30,039,Montana,Granite County,3309,3,0
2020,30,041,Montana,Hill County,1812,1,0
2020,30,043,Montana,Jefferson County,1511,1,0
2020,30,045,Montana,Judith Basin County,0,NA,0
2020,30,047,Montana,Lake County,1415,1,0
2020,30,049,Montana,Lewis and Clark County,1075,1,0
2020,30,051,Montana,Liberty County,1959,3,1
2020,30,053,Montana,Lincoln County,1157,1,0
2020,30,055,Montana,McCone County,0,NA,1
2020,30,057,Montana,Madison County,1725,1,0
2020,30,059,Montana,Meagher County,964,2,1
2020,30,061,Montana,Mineral County,2268,2,0
2020,30,063,Montana,Missoula County,907,1,0
2020,30,065,Montana,Musselshell County,0,NA,0
2020,30,067,Montana,Park County,860,1,0
2020,30,069,Montana,Petroleum County,0,NA,1
2020,30,071,Montana,Phillips County,4217,3,0
2020,30,073,Montana,Pondera County,1966,2,0
2020,30,075,Montana,Powder River County,0,NA,1
2020,30,077,Montana,Powell County,1389,1,0
2020,30,079,Montana,Prairie County,0,NA,1
2020,30,081,Montana,Ravalli County,1636,1,0
2020,30,083,Montana,Richland County,2298,1,0
2020,30,085,Montana,Roosevelt County,2698,1,0
2020,30,087,Montana,Rosebud County,1666,1,0
2020,30,089,Montana,Sanders County,1550,1,0
2020,30,091,Montana,Sheridan County,3539,3,0
2020,30,093,Montana,Silver Bow County,1405,1,0
2020,30,095,Montana,Stillwater County,2988,2,0
2020,30,097,Montana,Sweet Grass County,1839,2,0
2020,30,099,Montana,Teton County,3113,2,0
2020,30,101,Montana,Toole County,2486,2,0
2020,30,103,Montana,Treasure County,0,NA,1
2020,30,105,Montana,Valley County,1083,1,0
2020,30,107,Montana,Wheatland County,0,NA,0
2020,30,109,Montana,Wibaux County,0,NA,1
2020,30,111,Montana,Yellowstone County,905,1,0
2020,31,001,Nebraska,Adams County,1114,1,0
2020,31,003,Nebraska,Antelope County,3148,2,0
2020,31,005,Nebraska,Arthur County,0,NA,1
2020,31,007,Nebraska,Banner County,0,NA,1
2020,31,009,Nebraska,Blaine County,0,NA,1
2020,31,011,Nebraska,Boone County,768,1,0
2020,31,013,Nebraska,Box Butte County,2168,1,0
2020,31,015,Nebraska,Boyd County,1810,3,1
2020,31,017,Nebraska,Brown County,968,2,0
2020,31,019,Nebraska,Buffalo County,1192,1,0
2020,31,021,Nebraska,Burt County,3361,2,0
2020,31,023,Nebraska,Butler County,1395,1,0
2020,31,025,Nebraska,Cass County,3325,1,0
2020,31,027,Nebraska,Cedar County,8380,3,0
2020,31,029,Nebraska,Chase County,3893,3,0
2020,31,031,Nebraska,Cherry County,1364,2,0
2020,31,033,Nebraska,Cheyenne County,1894,1,0
2020,31,035,Nebraska,Clay County,3052,2,0
2020,31,037,Nebraska,Colfax County,0,NA,0
2020,31,039,Nebraska,Cuming County,2253,1,0
2020,31,041,Nebraska,Custer County,1506,1,0
2020,31,043,Nebraska,Dakota County,7194,2,0
2020,31,045,Nebraska,Dawes County,1171,1,0
2020,31,047,Nebraska,Dawson County,1855,1,0
2020,31,049,Nebraska,Deuel County,0,NA,1
2020,31,051,Nebraska,Dixon County,5606,3,0
2020,31,053,Nebraska,Dodge County,1956,1,0
2020,31,055,Nebraska,Douglas County,895,1,0
2020,31,057,Nebraska,Dundy County,1654,3,1
