year,state,city_name,stateplacefp,homeless_count,homeless_count_lb,homeless_count_ub,homeless_share,homeless_quality
2016,06,Burbank,0608954,128,128,128,.0079483362,1
2016,06,Carlsbad,0611194,203,203,203,.017719973,1
2016,06,Carson,0611530,,,,,
2016,06,Chico,0613014,547,547,547,.039141323,1
2016,06,Chino,0613210,2580,2580,2580,.089316621,1
2016,06,Chino Hills,0613214,,,,,
2016,06,Chula Vista,0613392,917,917,917,.012965895,1
2016,06,Citrus Heights,0613588,,,,,
2016,06,Clovis,0614218,222,222,222,.0051934682,1
2016,06,Compton,0615044,673,673,673,.028696913,1
2016,06,Concord,0616000,658,658,658,.020602418,1
2016,06,Corona,0616350,502,502,502,.02607115,1
2016,06,Costa Mesa,0616532,950,950,950,.033848785,1
2016,06,Daly City,0617918,170,170,170,.01385606,1
2016,06,Downey,0619766,734,734,734,.025102599,1
2016,06,El Cajon,0621712,762,762,762,.016950283,1
2016,06,El Monte,0622230,2876,2876,2876,.11720596,1
2016,06,Elk Grove,0622020,777,777,777,.012321403,1
2016,06,Escondido,0622804,1296,1295,1297,.044542205,1
2016,06,Fairfield,0623182,723,723,723,.02617858,1
2016,06,Folsom,0624638,,,,,
2016,06,Fontana,0624680,2227,2227,2227,.058583681,1
2016,06,Fremont,0626000,303,303,303,.0086150523,1
2016,06,Fresno,0627000,2648,2647,2649,.027275911,1
2016,06,Fullerton,0628000,496,496,496,.018137936,1
2016,06,Garden Grove,0629000,756,756,756,.017095177,1
2016,06,Glendale,0630000,2041,2041,2041,.078274205,1
2016,06,Hawthorne,0632548,105,104,106,.0081559736,1
2016,06,Hayward,0633000,1137,1137,1137,.044083435,1
2016,06,Hemet,0633182,1206,1206,1206,.054587428,1
2016,06,Hesperia,0633434,1595,1595,1595,.066893138,1
2016,06,Huntington Beach,0636000,1224,1224,1224,.038536616,1
2016,06,Indio,0636448,,,,,
2016,06,Inglewood,0636546,181,181,181,.014399364,1
2016,06,Irvine,0636770,90,90,90,.0026961446,1
2016,06,Jurupa Valley,0637692,657,657,657,.034229446,1
2016,06,Lake Forest,0639496,,,,,
2016,06,Lakewood,0639892,,,,,
2016,06,Lancaster,0640130,1988,1988,1988,.046759967,1
2016,06,Livermore,0641992,90,90,90,.0064212331,1
2016,06,Long Beach,0643000,7068,7068,7068,.092479199,1
2016,06,Los Angeles,0644000,19665,19665,19665,.031017594,1
2016,06,Manteca,0645484,861,861,861,.036730517,1
2016,06,Menifee,0646842,367,367,367,.031431999,1
2016,06,Merced,0646898,225,225,225,.014244112,1
2016,06,Milpitas,0647766,463,463,463,.045126706,1
2016,06,Mission Viejo,0648256,596,596,596,.021436535,1
2016,06,Modesto,0648354,2037,2037,2037,.041260712,1
2016,06,Moreno Valley,0649270,6227,6227,6227,.18639249,1
2016,06,Mountain View,0649670,178,178,178,.019293301,1
2016,06,Murrieta,0650076,96,96,96,.0041779093,1
2016,06,Napa,0650258,413,413,413,.022494553,1
2016,06,Newport Beach,0651182,,,,,
2016,06,Norwalk,0652526,5089,5089,5089,.27696747,1
2016,06,Oakland,0653000,1345,1345,1345,.027029743,1
2016,06,Oceanside,0653322,203,203,203,.0098405154,1
2016,06,Ontario,0653896,4879,4879,4879,.10139868,1
2016,06,Orange,0653980,324,324,324,.011359653,1
2016,06,Oxnard,0654652,1905,1905,1905,.045350663,1
2016,06,Palmdale,0655156,384,384,384,.016184093,1
2016,06,Pasadena,0656000,797,797,797,.043291688,1
2016,06,Perris,0656700,4080,4080,4080,.11113533,1
2016,06,Pittsburg,0657456,157,157,157,.013665245,1
2016,06,Pleasanton,0657792,48,48,48,.0032480715,1
2016,06,Pomona,0658072,3509,3509,3509,.14002953,1
2016,06,Rancho Cordova,0659444,947,947,947,.046622686,1
2016,06,Rancho Cucamonga,0659451,225,225,225,.031892274,1
2016,06,Redding,0659920,428,428,428,.02283641,1
2016,06,Redwood City,0660102,133,132,134,.0069335834,1
2016,06,Rialto,0660466,1795,1795,1795,.069887869,1
2016,06,Richmond,0660620,1008,1008,1008,.032238461,1
2016,06,Riverside,0662000,2828,2828,2828,.054647341,1
2016,06,Roseville,0662938,900,900,900,.032743942,1
2016,06,Sacramento,0664000,2305,2305,2305,.03616821,1
2016,06,Salinas,0664224,5007,5006,5008,.12900317,1
2016,06,San Bernardino,0665000,5830,5830,5830,.10302173,1
2016,06,San Diego,0666000,8289,8288,8290,.047629446,1
2016,06,San Francisco,0667000,2308,2308,2308,.038151912,1
2016,06,San Jose,0668000,2817,2817,2817,.019051677,1
2016,06,San Leandro,0668084,190,190,190,.021995833,1
2016,06,San Marcos,0668196,167,167,167,.007963758,1
2016,06,San Mateo,0668252,33,33,33,.0036247803,1
2016,06,San Ramon,0668378,,,,,
2016,06,Santa Ana,0669000,7140,7140,7140,.12947918,1
2016,06,Santa Barbara,0669070,1558,1558,1558,.094573267,1
2016,06,Santa Clara,0669084,297,297,297,.019274451,1
2016,06,Santa Clarita,0669088,706,706,706,.019225532,1
2016,06,Santa Maria,0669196,5934,5934,5934,.22820444,1
2016,06,Santa Monica,0670000,100,100,100,.0090867784,1
2016,06,Santa Rosa,0670098,712,710,714,.022169635,1
2016,06,Simi Valley,0672016,117,117,117,.0068225553,1
2016,06,South Gate,0673080,,,,,
2016,06,Stockton,0675000,1407,1407,1407,.025691591,1
2016,06,Sunnyvale,0677000,50,50,50,.0028727378,1
2016,06,Temecula,0678120,132,132,132,.0044122073,1
2016,06,Thousand Oaks,0678582,90,90,90,.0047573741,1
2016,06,Torrance,0680000,151,151,151,.0063723833,1
2016,06,Tracy,0680238,628,628,628,.028828498,1
2016,06,Tustin,0680854,431,431,431,.017861582,1
2016,06,Upland,0681344,490,490,490,.044432353,1
2016,06,Vacaville,0681554,175,175,175,.013511427,1
2016,06,Vallejo,0681666,321,321,321,.022055792,1
2016,06,Ventura,0665042,553,553,553,.03256581,1
2016,06,Victorville,0682590,1752,1752,1752,.065387771,1
2016,06,Visalia,0682954,686,685,687,.021185262,1
2016,06,Vista,0682996,2364,2364,2364,.093999758,1
2016,06,West Covina,0684200,2066,2066,2066,.16109161,1
2016,06,Westminster,0684550,1011,1011,1011,.10826729,1
2016,06,Whittier,0685292,3462,3462,3462,.099654578,1
2016,08,Arvada,0803455,,,,,
2016,08,Aurora,0804000,867,867,867,.020743115,1
2016,08,Boulder,0807850,465,465,465,.014909103,1
2016,08,Centennial,0812815,,,,,
2016,08,Colorado Springs,0816000,1451,1451,1451,.017542163,1
2016,08,Denver,0820000,2269,2269,2269,.019495305,1
2016,08,Fort Collins,0827425,1041,1041,1041,.03507176,1
2016,08,Greeley,0832155,529,529,529,.023836344,1
2016,08,Lakewood,0843000,,,,,
2016,08,Longmont,0845970,630,630,630,.019582855,1
2016,08,Loveland,0846465,704,704,704,.043243244,1
2016,08,Pueblo,0862000,1342,1342,1342,.049764529,1
2016,08,Thornton,0877290,1463,1463,1463,.037688702,1
2016,08,Westminster,0883835,1130,1130,1130,.11724424,1
2016,09,Bridgeport,0908000,283,282,284,.012473005,1
2016,09,Danbury,0918430,38,38,38,.0033477226,1
2016,09,Hartford,0937000,257,255,259,.0083309021,1
2016,09,New Haven,0952000,873,872,874,.038205691,1
2016,09,Norwalk,0955990,42,42,42,.0036803365,1
2016,09,Stamford,0973000,157,157,157,.0097316056,1
2016,09,Waterbury,0980000,503,502,504,.026299279,1
2016,11,Washington,1150000,6584,6576,6592,.076459453,1
2016,12,Boca Raton,1207300,5,5,5,.0019600156,1
2016,12,Boynton Beach,1207875,,,,,
2016,12,Cape Coral,1210275,,,,,
2016,12,Clearwater,1212875,,,,,
2016,12,Coral Springs,1214400,,,,,
2016,12,Davie,1216475,,,,,
2016,12,Deerfield Beach,1216725,,,,,
2016,12,Deltona,1217200,,,,,
2016,12,Doral,1217935,,,,,
2016,12,Fort Lauderdale,1224000,2768,2768,2768,.010161714,1
2016,12,Fort Myers,1224125,1496,1496,1496,.016140517,1
2016,12,Gainesville,1225175,837,837,837,.028396947,1
2016,12,Hialeah,1230000,,,,,
2016,12,Hollywood,1232000,,,,,
2016,12,Homestead,1232275,,,,,
2016,12,Jacksonville,1235000,3348,3348,3348,.025857475,1
2016,12,Kissimmee,1236950,3338,3338,3338,.052958068,1
2016,12,Lakeland,1238250,,,,,
2016,12,Largo,1239425,4009,4009,4009,.038958263,1
2016,12,Melbourne,1243975,,,,,
2016,12,Miami,1245000,8036,8036,8036,.022494115,1
2016,12,Miami Beach,1245025,,,,,
2016,12,Miami Gardens,1245060,,,,,
2016,12,Miramar,1245975,,,,,
2016,12,North Port,1249675,,,,,
2016,12,Orlando,1253000,6190,6190,6190,.029733455,1
2016,12,Palm Bay,1254000,,,,,
2016,12,Palm Coast,1254200,,,,,
2016,12,Pembroke Pines,1255775,,,,,
2016,12,Plantation,1257425,,,,,
2016,12,Pompano Beach,1258050,,,,,
2016,12,Port St Lucie,1258715,,,,,
2016,12,St. Petersburg,1263000,,,,,
2016,12,Sunrise,1269700,,,,,
2016,12,Tallahassee,1270600,881,880,881,.023885049,1
2016,12,Tampa,1271000,3207,3207,3207,.014958999,1
2016,12,West Palm Beach,1276600,4310,4310,4310,.022363935,1
2016,13,Athens,1303440,700,700,700,.052056219,1
2016,13,Atlanta,1304000,3888,3887,3889,.023667343,1
2016,13,Augusta,1304204,318,318,318,.010205719,1
2016,13,Columbus,1319000,1095,1095,1095,.034662869,1
2016,13,Johns Creek,1342425,,,,,
2016,13,Macon,1349008,652,652,652,.027180256,1
2016,13,Roswell,1367284,,,,,
2016,13,Sandy Springs,1368516,,,,,
2016,13,Savannah,1369000,749,749,749,.019686177,1
2016,13,Warner Robins,1380508,,,,,
2016,15,Urban Honolulu CDP,1571550,,,,,
2016,16,Boise,1608830,792,792,792,.028496385,1
2016,16,Meridian,1652120,559,559,559,.013820213,1
2016,16,Nampa,1656260,1082,1082,1082,.06785401,1
2016,17,Arlington Heights,1702154,325,325,325,.013255567,1
2016,17,Aurora,1703012,899,899,899,.016260603,1
2016,17,Bloomington,1706613,152,152,152,.028039107,1
2016,17,Champaign,1712385,349,349,349,.034286276,1
2016,17,Chicago,1714000,17988,17986,17990,.047265198,1
2016,17,Cicero,1714351,184,184,184,.0090085678,1
2016,17,Elgin,1723074,842,842,842,.021227783,1
2016,17,Evanston,1724582,427,427,427,.037492316,1
2016,17,Joliet,1738570,668,668,668,.035956509,1
2016,17,Naperville,1751622,121,121,121,.0072407397,1
2016,17,Peoria,1759000,823,823,823,.040440273,1
2016,17,Rockford,1765000,2570,2570,2570,.089907296,1
2016,17,Schaumburg,1768003,120,120,120,.0081004454,1
2016,17,Springfield,1772000,440,440,440,.029524257,1
2016,17,Waukegan,1779293,393,392,394,.023228323,1
2016,18,Bloomington,1805860,235,234,235,.020309394,1
2016,18,Carmel,1810342,85,84,86,.0052433531,1
2016,18,Evansville,1822000,516,516,516,.022553433,1
2016,18,Fishers,1823278,97,97,97,.0045022047,1
2016,18,Fort Wayne,1825000,1015,1014,1016,.022618888,1
2016,18,Hammond,1831000,104,104,104,.0070546735,1
2016,18,Indianapolis,1836003,5089,5084,5093,.034403268,1
2016,18,South Bend,1871000,378,376,380,.018008575,1
2016,19,Cedar Rapids,1912000,771,771,771,.033596236,1
2016,19,Davenport,1919000,351,351,351,.02156152,1
2016,19,Des Moines,1921000,1111,1111,1111,.03099802,1
2016,19,Sioux City,1973335,432,432,432,.028411707,1
2016,20,Kansas City,2036000,983,982,984,.034593187,1
2016,20,Lawrence,2038900,249,249,249,.020743085,1
2016,20,Olathe,2052575,435,435,435,.014790384,1
2016,20,Overland Park,2053775,90,90,90,.0039689541,1
2016,20,Topeka,2071000,543,542,544,.022650482,1
2016,20,Wichita,2079000,2136,2136,2136,.04221344,1
2016,21,Lexington,2146027,976,976,976,.023485249,1
2016,21,Louisville,2148006,5766,5766,5766,.057768025,1
2016,22,Baton Rouge,2205000,4496,4495,4497,.099848986,1
2016,22,Lafayette,2240735,1305,1305,1305,.041590974,1
2016,22,Lake Charles,2241155,998,996,1000,.02910809,1
2016,22,New Orleans,2255000,3177,3176,3178,.06377469,1
2016,22,Shreveport,2270000,2027,2027,2027,.049899068,1
2016,24,Baltimore,2404000,2659,2659,2659,.03213099,1
2016,24,Frederick,2430325,829,829,829,.02006438,1
2016,25,Boston,2507000,47,47,47,.01560425,1
2016,25,Brockton,2509000,414,413,415,.023809524,1
2016,25,Cambridge,2511000,235,234,236,.027744982,1
2016,25,Fall River,2523000,438,438,438,.033386692,1
2016,25,Lawrence,2534550,380,380,380,.02583101,1
2016,25,Lowell,2537000,752,752,752,.046638552,1
2016,25,Lynn,2537490,1054,1053,1055,.06323494,1
2016,25,New Bedford,2545000,1033,1033,1033,.066205218,1
2016,25,Newton,2545560,,,,,
2016,25,Quincy,2555745,151,151,151,.01605529,1
2016,25,Somerville,2562535,95,95,95,.018969649,1
2016,25,Springfield,2567000,1436,1434,1438,.05262965,1
2016,25,Worcester,2582000,3413,3413,3413,.12178846,1
2016,26,Ann Arbor,2603000,416,415,417,.021106038,1
2016,26,Dearborn,2621000,130,130,130,.0056741303,1
2016,26,Detroit,2622000,1800,1793,1807,.022700617,1
2016,26,Farmington Hills,2627440,3,3,3,.028571429,1
2016,26,Flint,2629000,1176,1174,1178,.050724637,1
2016,26,Grand Rapids,2634000,1744,1741,1747,.027703207,1
2016,26,Lansing,2646000,973,973,973,.056824155,1
2016,26,Livonia,2649000,114,113,115,.0064994297,1
2016,26,Rochester Hills,2669035,,,,,
2016,26,Southfield,2674900,346,344,348,.032294195,1
2016,26,Sterling Heights,2676460,139,138,140,.0048751403,1
2016,26,Troy,2680700,16,16,16,.001236476,1
2016,26,Warren,2684000,413,413,413,.016919989,1
2016,26,Westland,2686000,192,192,192,.015088408,1
2016,26,Wyoming,2688940,245,245,245,.034835774,1
2016,27,Bloomington,2706616,182,181,183,.015789017,1
2016,27,Brooklyn Park,2707966,92,90,94,.028794993,1
2016,27,Duluth,2717000,517,516,518,.051571071,1
2016,27,Minneapolis,2743000,3862,3858,3866,.088458277,1
2016,27,Plymouth,2751730,125,125,125,.34722221,1
2016,27,Rochester,2754880,532,532,532,.030342782,1
2016,27,Saint Paul,2758000,1986,1981,1991,.042952612,1
2016,27,Woodbury,2771428,,,,,
2016,28,Jackson,2836000,4456,4456,4456,.1653555,1
2016,29,Columbia,2915670,293,293,293,.016124595,1
2016,29,Independence,2935000,1368,1368,1368,.06864024,1
2016,29,Kansas City,2938000,3045,3044,3046,.045792915,1
2016,29,Lee's Summit,2941348,,,,,
2016,29,O'Fallon,2954074,204,204,204,.011120196,1
2016,29,Springfield,2970000,1739,1739,1739,.067486808,1
2016,29,St. Louis,2965000,167,166,168,.065285377,1
2016,30,Billings,3006550,622,620,624,.035332877,1
2016,31,Lincoln,3128000,329,329,329,.0082026478,1
2016,31,Omaha,3137000,1103,1103,1103,.013398442,1
2016,32,Henderson,3231900,,,,,
2016,32,Las Vegas,3240000,10879,10879,10879,.033273794,1
2016,32,North Las Vegas,3251800,,,,,
2016,32,Reno,3260600,3251,3251,3251,.04876183,1
2016,32,Sparks,3268400,,,,,
2016,33,Manchester,3345140,796,796,796,.055981435,1
2016,33,Nashua,3350260,348,348,348,.029902045,1
2016,34,Clifton,3413690,219,219,219,.019826181,1
2016,34,Elizabeth,3421000,227,227,227,.0081204837,1
2016,34,Jersey City,3436000,357,356,358,.01181767,1
2016,34,Newark,3451000,649,648,650,.013616432,1
2016,34,Paterson,3457000,330,330,330,.01141908,1
2016,34,Trenton,3474000,56,55,57,.0038251367,1
2016,35,Albuquerque,3502000,4565,4563,4567,.047960747,1
2016,35,Las Cruces,3539380,857,857,857,.033900317,1
2016,35,Rio Rancho,3563460,297,296,298,.016951088,1
2016,35,Santa Fe,3570500,1249,1246,1252,.073216483,1
2016,36,Albany,3601000,740,739,741,.043183941,1
2016,36,Buffalo,3611000,1935,1933,1937,.040080369,1
2016,36,New Rochelle,3650617,123,123,123,.011321797,1
2016,36,New York,3651000,23517,23516,23518,.13800894,1
2016,36,Rochester,3663000,3146,3145,3147,.048980989,1
2016,36,Syracuse,3673000,2613,2612,2614,.10935342,1
2016,36,Yonkers,3684000,333,333,333,.012019491,1
2016,37,Asheville,3702140,787,786,788,.026469797,1
2016,37,Cary,3710740,3328,3328,3328,.020739466,1
2016,37,Charlotte,3712000,4178,4175,4181,.028010566,1
2016,37,Concord,3714100,442,442,442,.013229176,1
2016,37,Durham,3719000,969,968,970,.024482062,1
2016,37,Fayetteville,3722920,786,786,786,.015353362,1
2016,37,Gastonia,3725580,726,726,726,.021782832,1
2016,37,Greensboro,3728000,2954,2953,2955,.040021677,1
2016,37,Greenville,3728080,287,287,287,.011980797,1
2016,37,High Point,3731400,4,4,4,.0033726813,1
2016,37,Raleigh,3755000,60,59,61,.03253796,1
2016,37,Wilmington,3774440,686,685,687,.025872149,1
2016,37,Winston-Salem,3775000,1,0,2,.0015197569,3
2016,38,Fargo,3825700,222,222,222,.019710558,1
2016,39,Akron,3901000,1065,1062,1068,.039052472,1
2016,39,Cincinnati,3915000,1926,1921,1931,.022564055,1
2016,39,Cleveland,3916000,2542,2530,2554,.051515888,1
2016,39,Columbus,3918000,3848,3829,3867,.040017053,1
2016,39,Dayton,3921000,745,737,753,.033269323,1
2016,39,Parma,3961000,367,366,368,.030383309,1
2016,39,Toledo,3977000,3514,3509,3519,.096200176,1
2016,40,Broken Arrow,4009050,30,30,30,.0015740595,1
2016,40,Edmond,4023200,51,50,52,.0016472868,1
2016,40,Lawton,4041850,791,790,792,.050507631,1
2016,40,Norman,4052500,203,203,203,.01156234,1
2016,40,Oklahoma City,4055000,5202,5198,5206,.10420882,1
2016,40,Tulsa,4075000,2446,2443,2449,.041047845,1
2016,41,Beaverton,4105350,1522,1522,1522,.037222724,1
2016,41,Bend,4105800,551,551,551,.030638345,1
2016,41,Eugene,4123850,1462,1461,1462,.062736012,1
2016,41,Gresham,4131250,425,425,425,.035074688,1
2016,41,Hillsboro,4134100,486,486,486,.023444284,1
2016,41,Medford,4147000,1477,1477,1477,.10471464,1
2016,41,Portland,4159000,3319,3319,3319,.048502829,1
2016,41,Salem,4164900,1205,1204,1206,.028570751,1
2016,42,Allentown,4202000,980,978,982,.032807741,1
2016,42,Bethlehem,4206088,318,317,319,.022180373,1
2016,42,Erie,4224000,415,415,415,.018311786,1
2016,42,Philadelphia,4260000,3804,3786,3822,.020152789,1
2016,42,Pittsburgh,4261000,1819,1817,1821,.025574332,1
2016,42,Reading,4263624,743,743,743,.032096419,1
2016,42,Scranton,4269000,85,85,85,.0084678223,1
2016,44,Cranston,4419180,33,33,33,.003168507,1
2016,44,Pawtucket,4454640,64,63,65,.0068965517,1
2016,44,Providence,4459000,244,243,245,.0094485749,1
2016,44,Warwick,4474300,109,109,109,.011946514,1
2016,45,Charleston,4513330,412,412,412,.0084859217,1
2016,45,Columbia,4516000,1478,1478,1478,.020183537,1
2016,45,Mount Pleasant,4548535,,,,,
2016,45,North Charleston,4550875,,,,,
2016,46,Sioux Falls,4659020,748,748,748,.030330062,1
2016,47,Chattanooga,4714000,720,720,720,.016199432,1
2016,47,Clarksville,4715160,519,519,519,.0154736,1
2016,47,Franklin,4727740,368,368,368,.0087922588,1
2016,47,Knoxville,4740000,523,523,523,.0086629568,1
2016,47,Memphis,4748000,855,855,855,.0076748384,1
2016,47,Murfreesboro,4751560,1551,1551,1551,.029478846,1
2016,47,Nashville,4752006,3573,3573,3573,.036763798,1
2016,48,Abilene,4801000,1225,1225,1225,.057557676,1
2016,48,Allen,4801924,106,106,106,.0042384742,1
2016,48,Amarillo,4803000,2313,2313,2313,.064695679,1
2016,48,Arlington,4804000,2702,2701,2703,.040896021,1
2016,48,Austin,4805000,3735,3725,3745,.031590432,1
2016,48,Baytown,4806128,578,578,578,.02415782,1
2016,48,Beaumont,4807000,845,845,845,.043198202,1
2016,48,Brownsville,4810768,1695,1694,1696,.035157952,1
2016,48,Bryan,4810912,687,687,687,.041325793,1
2016,48,Carrollton,4813024,230,229,231,.0089738583,1
2016,48,Cedar Park,4813552,,,,,
2016,48,College Station,4815976,147,147,147,.0107464,1
2016,48,Conroe,4816432,475,475,475,.0079479283,1
2016,48,Corpus Christi,4817000,1812,1809,1815,.032470208,1
2016,48,Dallas,4819000,4653,4641,4665,.022600545,1
2016,48,Denton,4819972,878,878,878,.030312447,1
2016,48,Edinburg,4822660,29,29,29,.00083621684,1
2016,48,El Paso,4824000,3269,3265,3273,.019585757,1
2016,48,Flower Mound,4826232,,,,,
2016,48,Fort Worth,4827000,2316,2313,2319,.020489592,1
2016,48,Frisco,4827684,180,180,180,.0031690698,1
2016,48,Garland,4829000,1111,1111,1111,.019445855,1
2016,48,Grand Prairie,4830464,1056,1056,1056,.035986915,1
2016,48,Houston,4835000,13963,13944,13982,.023065194,1
2016,48,Irving,4837000,1178,1176,1180,.030029571,1
2016,48,Killeen,4839148,1667,1667,1667,.036238343,1
2016,48,Laredo,4841464,656,655,657,.0096048256,1
2016,48,League City,4841980,1292,1292,1292,.030895047,1
2016,48,Lewisville,4842508,930,930,930,.012480876,1
2016,48,Longview,4843888,215,214,216,.01391856,1
2016,48,Lubbock,4845000,1239,1237,1241,.034391828,1
2016,48,Mcallen,4845384,162,161,163,.0066917264,1
2016,48,Mckinney,4845744,1055,1055,1055,.040450905,1
2016,48,Mesquite,4847892,876,875,877,.021306092,1
2016,48,Midland,4848072,606,605,607,.021925541,1
2016,48,Mission,4848768,318,317,319,.012148997,1
2016,48,New Braunfels,4850820,642,642,642,.020810373,1
2016,48,Odessa,4853388,1674,1673,1675,.051002376,1
2016,48,Pasadena,4856000,1524,1524,1524,.027077928,1
2016,48,Pearland,4856348,341,341,341,.015798008,1
2016,48,Pharr,4857200,122,120,124,.003079253,1
2016,48,Plano,4858016,442,442,442,.0081590461,1
2016,48,Richardson,4861796,413,413,413,.0082092667,1
2016,48,Round Rock,4863500,746,746,746,.014997386,1
2016,48,San Angelo,4864472,321,321,321,.017032793,1
2016,48,San Antonio,4865000,8594,8582,8606,.026513971,1
2016,48,Sugar Land,4870808,1053,1053,1053,.01420171,1
2016,48,Temple,4872176,226,226,226,.026148329,1
2016,48,Tyler,4874144,370,369,371,.015491542,1
2016,48,Waco,4876000,1516,1514,1518,.046687815,1
2016,48,Wichita Falls,4879000,333,333,333,.022017986,1
2016,49,Layton,4943660,6,6,6,.0078431377,1
2016,49,Lehi,4944320,,,,,
2016,49,Ogden,4955980,1280,1280,1280,.029110758,1
2016,49,Orem,4957300,,,,,
2016,49,Provo,4962470,426,425,427,.022884771,1
2016,49,Salt Lake City,4967000,2476,2473,2479,.026104925,1
2016,49,Sandy,4967440,1847,1847,1847,.053505216,1
2016,49,South Jordan,4970850,1,0,2,.0020449897,3
2016,49,St. George,4965330,1098,1098,1098,.035773627,1
2016,49,West Jordan,4982950,1946,1946,1946,.036431033,1
2016,49,West Valley City,4983470,13,11,15,.011732852,3
2016,51,Alexandria,5101000,142,142,142,.0092804395,1
2016,51,Chesapeake,5116000,245,245,245,.0060957405,1
2016,51,Hampton,5135000,538,538,538,.026520753,1
2016,51,Lynchburg,5147672,184,184,184,.021705791,1
2016,51,Newport News,5156000,622,622,622,.021565024,1
2016,51,Norfolk,5157000,710,710,710,.022593476,1
2016,51,Portsmouth,5164000,266,266,266,.018205462,1
2016,51,Richmond,5167000,1394,1394,1394,.056055974,1
2016,51,Roanoke,5168000,538,538,538,.019274864,1
2016,51,Suffolk,5176432,175,175,175,.01225147,1
2016,51,Virginia Beach,5182000,886,886,886,.012824781,1
2016,53,Auburn,5303180,306,306,306,.018937988,1
2016,53,Bellevue,5305210,256,256,256,.012522624,1
2016,53,Bellingham,5305280,583,583,583,.043943621,1
2016,53,Everett,5322640,1488,1488,1488,.041601431,1
2016,53,Federal Way,5323515,483,483,483,.020960812,1
2016,53,Kennewick,5335275,521,521,521,.027277486,1
2016,53,Kent,5335415,510,509,511,.018191546,1
2016,53,Kirkland,5335940,1,0,2,.003021148,3
2016,53,Pasco,5353545,265,264,266,.014805296,1
2016,53,Renton,5357745,573,573,573,.0361537,1
2016,53,Seattle,5363000,4296,4296,4296,.078600705,1
2016,53,Spokane,5367000,1722,1718,1726,.043653511,1
2016,53,Spokane Valley,5367167,399,399,399,.029625779,1
2016,53,Tacoma,5370000,2260,2260,2260,.05488101,1
2016,53,Vancouver,5374060,2057,2055,2059,.040978543,1
2016,53,Yakima,5380010,1011,1011,1011,.04074477,1
2016,55,Appleton,5502375,370,370,370,.022607846,1
2016,55,Green Bay,5531000,1159,1158,1159,.037800465,1
2016,55,Kenosha,5539225,538,537,539,.024337284,1
2016,55,Madison,5548000,1372,1371,1373,.049805786,1
2016,55,Milwaukee,5553000,4659,4646,4672,.055243969,1
2016,55,Racine,5566000,1111,1110,1112,.056660548,1
